SA4_CODE_2021,C21_SH_Tot_NPFH_6_mor,C21_SH_Tot_Tot,C21_SDRTHT_0b_s_a_b_NPFH_2,C21_SDRTHT_0b_s_a_b_NPFH_3,C21_SDRTHT_0b_s_a_b_NPFH_4,C21_SDRTHT_0b_s_a_b_NPFH_5,C21_SDRTHT_0b_s_a_b_NPFH_6mor,C21_SDRTHT_0b_s_a_b_Tot,C21_SDRTHT_1b_NPFH_2,C21_SDRTHT_1b_NPFH_3,C21_SDRTHT_1b_NPFH_4,C21_SDRTHT_1b_NPFH_5,C21_SDRTHT_1b_NPFH_6_mor,C21_SDRTHT_1b_Tot,C21_SDRTHT_2b_NPFH_2,C21_SDRTHT_2b_NPFH_3,C21_SDRTHT_2b_NPFH_4,C21_SDRTHT_2b_NPFH_5,C21_SDRTHT_2b_NPFH_6_mor,C21_SDRTHT_2b_Tot,C21_SDRTHT_3b_NPFH_2,C21_SDRTHT_3b_NPFH_3,C21_SDRTHT_3b_NPFH_4,C21_SDRTHT_3b_NPFH_5,C21_SDRTHT_3b_NPFH_6_mor,C21_SDRTHT_3b_Tot,C21_SDRTHT_4mb_NPFH_2,C21_SDRTHT_4mb_NPFH_3,C21_SDRTHT_4mb_NPFH_4,C21_SDRTHT_4mb_NPFH_5,C21_SDRTHT_4mb_NPFH_6_mor,C21_SDRTHT_4mb_Tot,C21_SDRTHT_NB_NS_NPFH_2,C21_SDRTHT_NB_NS_NPFH_3,C21_SDRTHT_NB_NS_NPFH_4,C21_SDRTHT_NB_NS_NPFH_5,C21_SDRTHT_NB_NS_NPFH_6_mor,C21_SDRTHT_NB_NS_Tot,C21_SDRTHT_Tot_NPFH_2,C21_SDRTHT_Tot_NPFH_3,C21_SDRTHT_Tot_NPFH_4,C21_SDRTHT_Tot_NPFH_5,C21_SDRTHT_Tot_NPFH_6_mor,C21_SDRTHT_Tot_Tot,C21_F_a_0b_s_a_b_NPFH_2,C21_F_a_0b_s_a_b_NPFH_3,C21_F_a_0b_s_a_b_NPFH_4,C21_F_a_0b_s_a_b_NPFH_5,C21_F_a_0b_s_a_b_NPFH_6_mor,C21_F_a_0b_s_a_b_Total,C21_F_a_1b_NPFH_2,C21_F_a_1b_NPFH_3,C21_F_a_1b_NPFH_4,C21_F_a_1b_NPFH_5,C21_F_a_1b_NPFH_6_mor,C21_F_a_1b_Tot,C21_F_a_2b_NPFH_2,C21_F_a_2b_NPFH_3,C21_F_a_2b_NPFH_4,C21_F_a_2b_NPFH_5,C21_F_a_2b_NPFH_6_mor,C21_F_a_2b_Tot,C21_F_a_3b_NPFH_2,C21_F_a_3b_NPFH_3,C21_F_a_3b_NPFH_4,C21_F_a_3b_NPFH_5,C21_F_a_3b_NPFH_6_mor,C21_F_a_3b_Tot,C21_F_a_4mb_NPFH_2,C21_F_a_4mb_NPFH_3,C21_F_a_4mb_NPFH_4,C21_F_a_4mb_NPFH_5,C21_F_a_4mb_NPFH_6_mor,C21_F_a_4mb_Tot,C21_F_a_NB_NS_NPFH_2,C21_F_a_NB_NS_NPFH_3,C21_F_a_NB_NS_NPFH_4,C21_F_a_NB_NS_NPFH_5,C21_F_a_NB_NS_NPFH_6_mor,C21_F_a_NB_NS_Tot,C21_F_a_Tot_NPFH_2,C21_F_a_Tot_NPFH_3,C21_F_a_Tot_NPFH_4,C21_F_a_Tot_NPFH_5,C21_F_a_Tot_NPFH_6_mor,C21_F_a_Tot_Tot,C21_OD_0b_s_a_b_NPFH_2,C21_OD_0b_s_a_b_NPFH_3,C21_OD_0b_s_a_b_NPFH_4,C21_OD_0b_s_a_b_NPFH_5,C21_OD_0b_s_a_b_NPFH_6_mor,C21_OD_0b_s_a_b_Tot,C21_OD_1b_NPFH_2,C21_OD_1b_NPFH_3,C21_OD_1b_NPFH_4,C21_OD_1b_NPFH_5,C21_OD_1b_NPFH_6_mor,C21_OD_1b_Tot,C21_OD_2b_NPFH_2,C21_OD_2b_NPFH_3,C21_OD_2b_NPFH_4,C21_OD_2b_NPFH_5,C21_OD_2b_NPFH_6_mor,C21_OD_2b_Tot,C21_OD_3b_NPFH_2,C21_OD_3b_NPFH_3,C21_OD_3b_NPFH_4,C21_OD_3b_NPFH_5,C21_OD_3b_NPFH_6_mor,C21_OD_3b_Tot,C21_OD_4mb_NPFH_2,C21_OD_4mb_NPFH_3,C21_OD_4mb_NPFH_4,C21_OD_4mb_NPFH_5,C21_OD_4mb_NPFH_6_mor,C21_OD_4mb_Tot,C21_OD_NB_NS_NPFH_2,C21_OD_NB_NS_NPFH_3,C21_OD_NB_NS_NPFH_4,C21_OD_NB_NS_NPFH_5,C21_OD_NB_NS_NPFH_6_mor,C21_OD_NB_NS_Tot,C21_OD_Tot_NPFH_2,C21_OD_Tot_NPFH_3,C21_OD_Tot_NPFH_4,C21_OD_Tot_NPFH_5,C21_OD_Tot_NPFH_6_mor,C21_OD_Tot_Tot,C21_DS_NS_NPFH_2,C21_DS_NS_NPFH_3,C21_DS_NS_NPFH_4,C21_DS_NS_NPFH_5,C21_DS_NS_NPFH_6_mor,C21_DS_NS_Tot,C21_Tot_NPFH_2,C21_Tot_NPFH_3,C21_Tot_NPFH_4,C21_Tot_NPFH_5,C21_Tot_NPFH_6_mor,C21_Tot_Tot
317,2106,37298,0,0,0,0,0,0,49,3,0,0,3,60,1094,277,112,42,12,1526,881,410,181,87,52,1610,67,29,36,25,14,175,28,5,3,0,6,38,2125,724,330,157,90,3421,0,0,0,0,0,0,13,5,0,0,0,19,398,125,43,16,5,593,129,68,48,23,14,280,10,3,4,12,9,35,6,5,4,0,0,14,562,205,101,51,28,942,0,4,0,0,0,5,23,5,0,0,0,26,11,0,0,0,0,16,13,5,4,0,0,23,18,6,5,0,0,33,4,0,0,0,0,4,71,13,17,4,0,102,36,8,4,0,3,58,19838,8325,7764,3670,2223,41817
318,2605,53348,4,0,0,0,0,4,84,9,0,0,0,91,1405,350,122,24,7,1913,448,247,126,34,27,877,94,40,39,24,16,219,43,10,8,0,0,64,2081,659,291,92,52,3163,0,0,0,0,0,0,98,8,0,0,0,114,857,167,54,5,0,1090,468,160,64,16,0,711,22,16,17,5,6,60,19,5,0,0,0,19,1465,355,132,41,10,2001,37,0,9,0,0,44,106,0,0,0,0,111,53,4,4,0,0,54,34,5,3,7,0,53,19,4,4,5,7,30,4,0,0,0,0,11,252,17,19,8,7,313,82,25,19,9,8,132,27855,12487,11089,4845,2673,58953
319,3574,76784,3,0,0,0,0,8,86,3,0,0,0,90,1093,162,54,14,8,1328,748,224,111,31,15,1131,48,26,25,18,7,126,36,8,4,0,0,45,2021,422,190,68,22,2723,8,0,0,0,0,8,67,3,0,0,0,74,707,125,34,10,0,883,366,80,47,14,14,519,30,10,14,4,7,63,23,0,3,0,0,24,1190,221,94,30,22,1562,106,9,0,6,6,122,279,18,3,4,0,295,141,31,6,3,9,182,93,13,9,5,0,118,45,16,9,9,6,90,22,3,0,0,0,24,678,81,34,23,21,833,173,40,36,13,0,259,45670,14831,12215,5803,3643,82162
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1851,63422,7,0,0,0,0,7,310,23,3,0,0,333,2877,765,334,48,9,4029,2920,1352,1136,249,59,5718,341,233,333,146,47,1106,27,13,5,0,0,42,6487,2388,1807,446,114,11241,31,0,0,0,0,28,772,51,12,3,0,830,3493,1077,493,68,15,5146,675,295,203,36,14,1232,32,19,30,13,6,102,20,7,0,6,0,38,5023,1454,744,121,42,7382,4,0,0,0,0,3,22,0,0,0,0,25,29,11,0,0,0,41,19,5,9,6,0,29,7,0,0,0,7,13,0,0,0,0,0,3,81,21,6,8,3,117,77,23,20,13,0,134,38597,17072,18300,6315,2010,82296
402,6097,106009,8,0,0,0,0,13,107,6,11,3,0,122,2371,504,201,44,21,3152,2815,1798,1104,356,187,6259,188,166,209,114,118,788,84,29,28,12,3,156,5572,2511,1550,524,331,10489,6,0,0,0,0,6,120,11,3,0,0,142,899,354,203,38,9,1496,217,94,60,22,6,411,8,10,5,4,5,27,19,10,0,0,0,29,1266,477,274,69,17,2110,13,0,0,0,0,13,46,0,0,0,0,46,19,0,0,0,0,22,15,0,7,0,0,18,3,0,3,3,0,7,3,0,0,0,0,8,84,12,10,3,0,111,77,37,36,18,9,170,49442,27068,25416,10507,6454,118891
403,2547,88461,6,0,0,0,0,5,149,6,3,0,0,160,2784,492,180,32,6,3496,3129,1417,851,190,62,5648,312,194,306,144,71,1014,66,21,4,5,5,102,6447,2126,1348,374,136,10433,0,0,0,0,0,10,210,19,7,0,0,234,1575,413,151,31,5,2172,496,175,113,35,5,825,22,14,6,13,0,62,23,0,5,0,0,30,2329,621,277,74,18,3320,19,0,0,0,0,20,42,4,0,0,0,42,42,9,0,0,0,52,21,5,5,5,0,37,0,3,7,5,0,21,3,0,0,0,0,3,126,20,17,4,0,170,71,25,21,8,0,130,48019,22373,21813,7604,2699,102508
404,1570,47783,5,0,0,0,0,9,174,19,5,4,0,204,2628,715,249,49,20,3667,3106,1651,1101,281,131,6278,349,248,324,178,97,1188,55,20,10,5,8,95,6329,2653,1685,525,256,11447,11,0,0,0,0,10,268,34,4,0,0,313,2117,804,350,68,8,3340,325,162,93,25,7,611,17,14,12,10,3,56,21,10,5,0,0,35,2765,1023,464,108,21,4377,0,0,0,0,0,0,4,0,0,0,0,4,19,5,4,0,0,35,14,14,11,0,0,43,6,5,7,6,3,28,0,0,0,0,0,0,47,25,22,6,3,106,61,27,25,8,4,127,29858,14500,13208,4425,1853,63841
405,1036,29733,0,0,0,0,0,0,31,0,0,0,0,31,203,16,10,4,0,236,315,88,47,20,8,488,35,18,31,22,8,117,4,6,0,0,0,14,601,129,88,49,20,885,0,0,0,0,0,0,4,0,0,0,0,3,21,3,0,0,0,22,15,3,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,36,9,0,0,0,47,8,0,3,0,3,13,52,3,0,0,0,54,30,4,4,0,0,39,27,3,7,0,0,40,12,0,3,0,3,23,4,3,0,0,0,5,132,17,19,7,5,181,41,12,8,3,0,66,17293,5312,4874,2358,1064,30910
406,751,17397,6,0,0,0,0,0,19,0,0,0,0,24,313,57,18,3,0,397,891,431,234,96,47,1703,86,46,59,43,38,272,37,7,5,4,0,56,1353,547,319,146,84,2454,4,0,0,0,0,4,21,0,0,0,0,21,120,16,6,5,0,148,63,10,15,3,0,90,14,0,6,3,0,23,0,0,0,0,0,5,221,37,26,9,0,291,10,0,0,0,0,14,24,0,0,0,0,22,11,5,3,0,0,20,24,10,3,0,0,32,13,3,5,6,0,20,0,0,0,0,0,0,84,21,10,5,4,122,62,11,9,6,3,94,10496,3854,3498,1662,851,20364
407,1628,48775,0,0,0,0,0,3,70,4,0,0,0,73,677,81,22,10,5,791,576,227,120,43,17,986,61,31,35,19,26,170,16,3,4,6,0,27,1394,348,183,71,45,2048,0,0,0,0,0,0,16,3,0,0,0,22,192,46,17,9,0,259,76,26,19,4,0,125,6,0,4,0,0,15,7,0,0,0,0,3,297,79,36,12,4,421,17,0,0,0,3,21,59,3,0,0,0,65,52,10,3,0,0,66,56,10,13,8,0,86,23,9,12,7,0,53,5,0,0,0,0,7,209,36,24,16,4,292,99,24,23,7,0,152,29192,9029,8095,3694,1688,51695
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,1668,47026,0,0,0,0,0,0,46,3,0,0,0,50,583,79,19,11,0,689,693,244,117,31,14,1105,126,49,75,26,12,287,20,4,3,0,0,29,1469,379,217,60,30,2159,0,0,0,0,0,0,14,0,0,0,0,20,123,25,7,3,0,154,65,21,15,3,0,113,10,3,0,7,6,23,0,0,0,0,0,0,224,52,21,12,5,312,24,3,6,0,0,35,78,0,0,0,0,83,95,10,4,4,0,108,24,13,8,3,0,49,16,7,7,8,3,40,6,0,0,0,0,15,247,31,25,13,10,322,53,20,16,7,6,92,24804,9490,9760,4155,1713,49914
502,1026,26674,5,0,0,0,0,5,28,5,0,0,0,35,590,42,12,6,0,647,861,181,79,16,11,1149,58,26,19,14,4,110,24,8,0,0,0,35,1566,255,112,31,13,1973,0,0,0,0,0,0,9,0,0,0,0,11,150,18,8,0,0,176,224,49,20,0,0,285,14,6,3,0,0,22,3,3,0,0,0,6,400,71,30,4,0,506,7,0,4,0,0,9,48,0,0,0,0,56,43,0,0,0,0,46,8,5,0,4,0,14,3,0,3,0,0,9,0,0,0,0,0,0,119,6,10,0,6,132,16,6,0,0,0,21,15313,5536,5209,2202,1042,29308
503,720,27810,3,0,0,0,0,7,172,8,0,0,0,186,1303,314,110,15,0,1745,1729,921,645,136,17,3442,262,173,236,102,29,793,10,3,4,0,0,22,3479,1417,991,248,50,6191,90,4,0,0,0,93,1767,139,22,3,0,1937,4768,1320,506,77,15,6687,1233,475,292,71,11,2084,51,34,22,9,4,116,43,11,5,4,0,67,7959,1982,840,163,27,10973,0,0,0,0,0,0,5,0,0,0,0,5,13,3,3,0,0,19,0,4,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,19,8,8,0,0,38,19,7,5,0,0,29,22412,8867,9475,3486,798,45033
504,3251,65980,3,0,0,0,0,6,95,10,3,0,0,108,1084,231,92,11,5,1423,1700,869,526,116,47,3263,158,139,160,70,45,580,33,7,0,4,0,43,3073,1257,783,207,99,5422,0,0,0,0,0,0,145,21,3,0,0,173,654,175,61,5,0,894,147,66,31,7,0,260,13,3,4,4,0,25,19,4,0,0,0,21,975,263,106,21,5,1377,8,0,0,0,3,13,27,0,0,0,0,28,25,3,0,0,0,26,5,7,0,0,0,10,0,6,4,0,0,13,4,0,0,0,0,4,73,17,5,0,6,98,26,24,13,0,0,64,30360,16706,16169,6345,3363,72943
505,5439,133170,13,4,0,0,0,14,209,16,15,0,0,242,3193,673,226,33,11,4124,6835,3260,2110,468,156,12827,687,489,547,212,89,2023,117,33,16,10,6,185,11048,4467,2911,729,261,19422,3,0,0,0,0,3,356,33,0,4,0,394,1365,328,117,18,4,1824,429,157,75,21,8,690,25,10,19,12,5,76,21,0,9,0,0,28,2199,536,218,47,18,3014,11,4,0,0,0,12,38,0,0,0,0,38,30,4,3,0,0,38,8,4,6,0,0,23,11,6,0,0,0,17,3,0,0,0,0,3,96,14,11,8,0,127,38,10,10,4,0,57,64298,34680,37304,13783,5726,155787
506,6436,117426,3,0,0,0,0,3,249,19,0,3,0,267,2370,525,210,31,8,3157,4185,2098,1424,457,152,8315,452,371,388,160,117,1490,87,24,16,5,4,133,7346,3031,2038,659,293,13362,9,0,0,0,0,4,572,67,12,0,0,648,1819,466,175,25,3,2484,756,337,239,56,10,1403,59,45,59,19,16,200,24,6,8,0,0,37,3234,923,485,97,36,4781,7,5,0,0,0,15,48,5,0,0,0,51,92,5,6,0,0,99,43,13,12,0,0,63,25,9,5,7,8,55,7,0,0,0,0,8,225,28,19,7,7,289,61,22,11,9,0,112,55001,30192,31183,12820,6776,135972
507,4240,104675,3,0,0,0,0,4,166,11,0,0,0,178,1991,358,115,18,6,2491,2896,1297,850,164,42,5253,418,291,355,154,43,1266,52,13,10,0,0,74,5526,1974,1331,335,92,9256,7,0,0,0,0,5,415,31,3,0,0,449,1739,363,103,10,0,2210,589,174,92,20,3,876,58,27,22,7,6,119,15,3,4,3,0,25,2817,590,228,47,8,3689,9,0,0,0,0,16,72,5,4,0,0,75,97,9,0,0,0,106,26,5,5,0,0,27,12,0,7,3,0,17,6,0,0,0,0,6,223,11,10,4,0,252,54,17,11,11,3,93,49663,26228,27222,10510,4340,117964
509,1418,33556,0,0,0,0,0,0,30,6,0,0,0,37,244,51,12,8,0,311,174,58,33,11,6,279,45,21,31,13,10,125,15,0,0,0,0,13,505,131,79,29,15,761,0,0,0,0,0,0,4,0,0,0,0,6,15,0,0,0,0,20,19,3,0,0,0,18,11,0,3,3,0,19,0,0,0,0,0,0,46,9,6,3,5,66,19,0,0,0,0,15,40,0,0,0,0,42,45,6,0,0,0,62,42,7,3,0,0,52,19,8,6,0,0,36,9,0,0,0,0,8,166,23,13,7,4,213,78,22,18,3,9,132,18619,6090,5724,2849,1444,34723
510,1327,14871,0,0,0,0,0,4,96,10,10,0,3,120,356,110,59,11,12,555,295,202,135,68,24,721,40,38,45,33,32,187,16,10,4,6,0,34,807,371,256,113,65,1617,0,0,0,0,0,0,90,12,4,0,0,100,155,52,27,7,4,241,51,23,13,5,0,90,0,0,3,0,0,6,4,0,0,0,0,5,301,82,43,11,7,448,52,7,8,4,0,67,146,12,0,0,0,157,43,16,4,5,0,63,31,13,10,4,0,59,32,9,5,14,9,64,21,0,4,3,0,21,313,55,40,24,7,434,99,24,17,14,8,169,6421,3630,4021,2055,1416,17542
511,1223,25181,0,0,0,0,0,0,45,3,0,0,0,55,438,103,52,12,13,611,427,190,116,40,19,798,116,40,50,22,7,241,22,3,0,4,0,36,1055,346,232,73,38,1742,4,0,0,0,0,4,28,5,0,0,0,39,57,14,3,4,0,81,38,17,7,0,0,62,3,0,4,0,0,8,4,0,0,0,0,7,134,35,18,4,0,192,55,4,3,0,6,70,138,5,0,3,0,149,53,9,4,0,0,70,39,18,7,7,6,78,42,15,11,7,7,80,9,0,0,0,0,12,337,52,32,17,16,455,104,25,29,24,10,189,13326,5475,5240,2423,1284,27754
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,2299,58765,9,0,0,0,0,10,167,25,5,0,0,199,951,305,119,36,0,1410,306,167,124,41,14,658,34,29,40,27,16,149,19,8,3,0,0,30,1496,534,286,108,33,2456,20,4,0,0,0,23,450,58,12,0,0,523,1203,448,177,43,20,1893,268,146,89,52,20,580,48,39,30,22,14,149,20,8,9,0,0,34,2005,706,319,125,53,3204,8,0,5,0,0,16,33,3,0,0,0,38,34,13,4,0,0,50,31,18,7,6,6,57,6,3,7,4,4,27,0,0,0,0,0,7,115,38,19,11,13,185,54,15,19,9,6,98,30208,14290,12756,5058,2397,64705
602,1348,37246,0,0,0,0,0,0,86,10,0,0,0,92,570,170,75,15,0,832,278,128,73,28,7,502,81,46,40,22,9,199,12,5,3,0,0,22,1028,354,185,63,20,1650,4,0,0,0,0,4,107,16,0,0,0,124,546,127,53,17,0,739,115,52,36,12,0,215,17,17,19,6,4,53,7,5,0,0,0,14,791,216,106,29,7,1147,8,0,0,0,0,14,31,0,0,0,0,32,28,12,9,0,0,36,26,10,5,4,3,46,14,5,6,0,5,24,4,0,0,0,0,3,101,23,21,7,4,149,27,10,11,7,0,55,20893,8146,6969,2867,1383,40257
603,451,11116,0,0,0,0,0,0,4,0,0,0,0,4,23,6,0,0,0,34,12,0,3,0,0,15,8,0,0,0,0,11,0,0,0,0,0,0,42,6,7,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,14,3,3,0,0,22,11,0,0,0,0,7,17,5,0,0,0,27,14,0,4,0,0,16,20,7,4,0,0,26,3,0,0,0,0,4,0,0,0,0,0,0,63,11,3,0,3,83,18,3,0,0,4,23,6300,2048,1770,734,458,11308
604,1021,29999,0,0,0,0,0,3,54,0,0,0,0,58,553,121,38,7,7,716,127,36,22,6,4,206,15,7,3,0,4,30,11,4,0,0,0,11,758,174,63,18,11,1028,4,0,0,0,0,5,4,0,0,0,0,4,35,11,0,0,0,47,22,6,8,0,0,34,0,0,3,0,0,9,0,0,0,0,0,0,66,13,11,0,6,96,5,3,0,0,0,11,52,7,0,0,0,60,30,3,0,3,4,46,23,11,6,3,0,45,6,4,0,0,4,9,6,0,0,0,0,0,118,20,11,5,6,166,33,9,5,4,4,54,16842,6079,5229,2150,1041,31341
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1695,24294,4,0,0,0,0,4,56,7,0,0,0,67,819,364,161,53,17,1406,490,289,208,77,21,1082,43,33,31,9,9,124,24,5,0,4,0,37,1437,692,403,144,44,2718,27,0,0,0,0,28,375,57,16,0,0,444,1922,911,478,117,35,3463,986,565,416,145,47,2164,44,35,36,23,12,144,35,15,11,0,0,62,3385,1583,965,284,93,6308,31,6,10,0,0,43,75,4,4,0,0,86,13,6,7,0,0,21,22,4,4,0,0,33,6,0,3,0,0,12,13,0,0,0,0,13,153,21,26,12,0,211,40,10,7,0,0,59,13270,7993,7335,3149,1838,33581
702,3054,13578,9,0,0,0,0,9,149,36,9,4,0,203,573,321,193,87,124,1298,179,128,116,60,61,547,18,6,16,13,26,85,24,10,7,0,3,40,956,501,348,169,212,2181,9,0,0,0,0,9,75,12,3,0,0,88,90,41,15,12,12,174,13,16,11,3,11,51,0,3,0,3,3,10,5,0,0,0,0,7,200,67,33,21,24,342,72,12,10,0,5,91,94,4,6,0,4,110,26,6,0,0,0,34,23,9,9,4,4,40,11,3,10,7,4,39,9,0,0,0,3,15,235,29,31,17,21,336,137,40,28,12,13,224,5484,3046,2960,1852,3321,16660
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,3714,85385,13,0,0,0,0,13,327,48,21,4,0,404,2813,850,410,90,18,4176,4570,2596,1940,560,180,9850,632,446,561,238,119,1999,40,15,11,12,0,88,8397,3964,2942,913,321,16540,52,0,0,0,0,58,3310,348,65,6,3,3731,5335,1767,864,160,45,8164,1433,708,463,127,46,2783,92,64,62,27,21,264,53,30,28,5,4,120,10281,2918,1481,328,121,15117,0,0,0,0,0,0,8,0,0,0,0,8,26,5,6,0,0,34,6,3,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,34,11,12,0,0,57,50,30,14,4,7,107,50294,25843,26959,9954,4163,117214
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
