SA4_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
123,8802,18529,12278,14136,6708,4155,64605,1827,1523,646,439,188,88,4715,1126,1128,727,538,238,223,3974,2952,2646,1376,979,425,305,8688,866,356,107,59,12,4,1399,217,193,39,11,0,0,464,118,122,34,9,3,0,281,..,..,..,..,..,..,..,59,33,11,6,6,0,113,1259,703,184,84,19,9,2265,117,32,10,0,0,0,161,6,6,0,5,3,0,15,38,47,31,39,8,11,175,162,79,40,43,5,12,347,15,12,3,4,0,0,41,13187,21972,13887,15255,7167,4479,75954,8977,19532,13370,15218,7489,4853,69442,2138,1626,700,483,185,90,5226,1553,1378,892,666,313,222,5019,3691,3006,1590,1152,494,315,10242,657,384,124,62,21,10,1258,171,147,45,21,6,5,398,278,359,118,39,9,4,806,..,..,..,..,..,..,..,10,7,10,5,0,0,32,1120,903,295,132,35,16,2496,100,32,5,4,0,0,136,7,5,8,3,6,0,26,24,28,13,17
124,14604,25989,15163,16182,7648,4055,83636,2166,1516,608,369,134,74,4871,1548,1490,835,538,206,110,4730,3711,3009,1442,907,344,184,9604,1462,743,286,168,77,42,2771,1004,611,193,80,24,7,1918,246,153,64,32,7,3,506,..,..,..,..,..,..,..,155,95,46,33,14,5,341,2861,1601,588,307,124,56,5540,110,51,9,7,0,0,182,0,0,0,0,0,0,12,77,37,28,12,5,3,159,187,92,40,19,7,9,352,60,32,3,9,3,0,104,21427,30717,17241,17425,8124,4301,99234,15197,27498,15855,16702,7935,4497,87679,2512,1428,592,341,133,65,5068,1926,1882,1016,656,274,131,5881,4439,3311,1606,999,400,194,10945,1408,618,202,117,29,13,2386,850,542,174,90,21,9,1688,299,252,88,40,4,0,686,..,..,..,..,..,..,..,32,15,8,3,0,0,59,2585,1432,470,253,55,24,4816,104,43,11,0,0,0,162,16,15,4,0,0,0,40,48,33,17,3
125,11514,20171,13692,15502,8141,6155,75181,2481,1980,1295,1123,456,284,7616,1555,2386,2048,1990,774,535,9288,4033,4371,3342,3108,1229,817,16901,4526,3421,2027,1334,486,235,12036,3994,4770,3031,2028,639,311,14766,2414,3182,1883,1191,371,208,9251,..,..,..,..,..,..,..,115,62,38,30,16,4,268,11057,11438,6982,4581,1510,761,36320,14,0,0,0,0,0,18,11,0,4,0,0,0,17,80,62,43,28,21,24,258,98,70,43,29,22,28,291,78,54,39,34,14,7,216,26778,36095,24100,23256,10916,7771,128910,10278,18002,13116,15360,8517,7522,72791,2225,1449,885,835,311,183,5888,2664,3745,3502,3536,1579,1033,16066,4891,5196,4389,4370,1894,1217,21953,3757,2778,1869,1463,527,269,10672,3874,4280,3355,2347,818,404,15070,4237,6318,4359,2632,854,491,18893,..,..,..,..,..,..,..,62,60,25,27,14,11,199,11932,13430,9601,6473,2213,1173,44829,4,9,3,4,4,0,24,3,7,3,7,0,4,25,122,125,116,111
126,4979,9628,6409,8406,3692,1472,34588,1079,1025,612,489,140,35,3382,998,1300,819,647,179,73,4006,2078,2325,1428,1136,323,104,7394,1666,951,331,187,49,20,3205,2919,2634,1166,611,117,23,7470,1808,1919,887,452,98,24,5189,..,..,..,..,..,..,..,33,14,0,3,5,4,57,6424,5517,2379,1252,272,68,15919,11,0,0,0,0,0,9,0,0,0,0,0,0,0,40,35,16,12,5,0,111,49,33,16,12,5,0,120,8,12,4,3,3,0,30,13537,17517,10241,10817,4297,1649,58057,4482,9029,6247,8499,3843,1995,34093,927,968,607,509,156,44,3218,1552,1716,1191,1029,305,148,5928,2475,2686,1797,1537,460,187,9148,1012,546,225,142,35,11,1968,2973,3020,1573,894,190,50,8696,2257,3367,1706,854,182,49,8410,..,..,..,..,..,..,..,20,7,6,4,0,0,48,6262,6938,3508,1899,406,108,19124,7,6,3,0,0,0,14,0,0,0,0,0,0,0,40,35,22,15
127,9429,18690,15168,18505,10794,8110,80695,1357,1292,926,919,444,296,5233,1424,1923,1691,1719,947,556,8262,2785,3209,2619,2641,1396,854,13494,1407,749,510,334,148,70,3223,1771,1573,1030,743,225,101,5447,988,1092,735,579,203,70,3668,..,..,..,..,..,..,..,74,60,26,15,19,15,194,4241,3476,2291,1666,595,261,12529,126,42,5,4,0,0,176,4,0,0,0,0,0,5,30,33,22,11,0,5,105,157,73,34,12,0,7,289,31,28,13,18,3,3,105,16640,25483,20128,22850,12781,9239,107118,9972,19616,16335,19963,12040,10030,87960,936,761,429,371,165,119,2786,1899,2429,2138,2168,1107,718,10454,2830,3188,2571,2539,1272,837,13233,1608,853,519,414,159,94,3643,1970,1868,1255,895,298,96,6384,1002,1406,933,693,248,119,4403,..,..,..,..,..,..,..,56,44,31,27,8,3,174,4640,4174,2734,2023,707,319,14603,68,20,0,0,0,0,86,15,11,11,13,3,0,50,92,88,73,63
128,6179,14766,9025,12461,5803,1977,50210,1396,1012,333,214,67,21,3039,1403,2081,1035,780,205,58,5562,2801,3089,1368,992,275,83,8606,2012,1152,304,115,30,3,3620,3046,2916,905,400,78,16,7358,2029,2030,572,238,40,8,4921,..,..,..,..,..,..,..,64,32,7,15,3,7,117,7151,6123,1792,770,154,27,16025,92,41,12,6,0,0,158,3,0,0,0,0,0,8,58,45,24,12,8,0,143,158,81,38,17,8,5,305,5,10,0,3,0,0,15,16288,24071,12222,14242,6243,2093,75160,5703,13822,8620,12447,5818,2103,48518,1040,719,308,274,89,28,2456,2156,2713,1482,1154,316,86,7911,3189,3435,1791,1432,413,114,10367,1819,1180,380,185,47,12,3622,3262,3425,1252,487,102,18,8549,1791,1835,586,260,49,7,4526,..,..,..,..,..,..,..,8,11,4,0,0,0,23,6879,6454,2218,928,199,38,16715,99,49,14,5,7,3,176,5,0,0,0,0,0,5,68,65,35,18
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,12275,18414,7595,7154,3401,1392,50227,1319,572,146,66,12,6,2123,99,111,36,43,13,0,298,1423,684,182,108,27,11,2418,2051,865,138,45,16,5,3110,17,13,4,0,0,0,42,0,9,0,0,0,0,12,..,..,..,..,..,..,..,22,0,0,0,0,0,26,2097,880,144,47,17,5,3193,207,67,10,4,4,0,288,26,4,4,4,5,0,42,34,45,12,13,3,0,107,265,117,30,12,8,4,442,5,5,0,0,0,0,16,16064,20104,7945,7323,3454,1405,56292,13281,18792,7476,7355,3230,1366,51496,2841,1482,513,316,114,41,5307,180,180,75,49,20,11,519,3019,1664,585,371,128,48,5825,897,316,82,27,0,3,1329,33,21,4,0,0,0,66,0,0,0,0,0,0,0,..,..,..,..,..,..,..,4,0,0,0,0,0,0,933,343,85,28,0,4,1404,140,54,3,3,3,0,201,16,10,3,5,0,0,29,140,180,56,43
202,11953,18021,7471,6912,3237,1389,48978,850,421,129,33,12,0,1442,61,65,40,18,8,0,197,908,490,165,53,20,8,1650,1723,714,166,44,17,11,2681,3,3,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,18,11,3,0,0,0,25,1745,726,167,44,17,11,2714,216,66,6,7,0,0,290,16,13,0,0,3,0,28,64,57,26,12,9,0,166,297,129,29,25,5,0,490,8,6,0,3,0,0,20,14913,19367,7831,7040,3290,1406,53845,13357,19191,7854,7291,3303,1357,52349,2068,877,226,100,15,11,3305,159,146,61,27,5,0,412,2232,1029,288,127,25,11,3710,432,160,50,28,3,3,670,32,9,0,0,0,0,56,15,0,0,0,0,0,15,..,..,..,..,..,..,..,0,0,0,0,0,0,5,487,176,54,23,0,3,748,178,43,0,5,3,0,228,9,7,3,0,0,0,24,40,51,14,8
203,17500,29137,13228,13686,5826,2188,81569,2126,993,209,87,25,13,3448,360,483,158,101,40,9,1151,2488,1475,370,184,65,24,4600,4544,2154,428,167,36,7,7342,62,39,3,0,0,0,109,44,38,5,0,0,0,87,..,..,..,..,..,..,..,41,28,3,4,0,0,80,4687,2263,450,169,36,7,7619,294,141,14,11,3,0,463,4,8,4,5,0,4,20,30,43,22,10,0,0,114,337,183,41,28,4,5,601,7,11,9,0,0,0,31,25012,33066,14090,14076,5937,2232,94416,20052,31170,14144,14832,6319,2336,88850,4623,2439,638,281,90,41,8115,718,813,291,185,45,10,2064,5336,3248,930,470,135,57,10171,1397,620,183,73,12,3,2280,92,43,12,4,0,0,146,119,62,13,0,3,4,197,..,..,..,..,..,..,..,6,0,0,0,0,0,8,1608,722,204,77,11,7,2633,249,74,11,11,3,0,339,8,0,0,7,0,0,18,74,63,32,69
204,12864,21035,7889,7639,3567,1405,54396,1581,664,121,67,12,3,2439,37,56,23,21,6,0,147,1615,718,146,83,23,7,2591,2017,802,157,74,17,0,3070,6,3,6,3,0,0,22,12,10,0,5,0,0,27,..,..,..,..,..,..,..,19,3,0,0,0,0,29,2058,819,165,82,25,0,3149,329,99,20,3,3,0,456,37,19,8,7,4,0,74,81,116,49,42,10,12,314,448,240,78,58,13,10,848,13,12,6,0,4,0,37,17000,22837,8267,7857,3625,1423,61010,14702,22518,8004,7795,3527,1358,57904,2133,881,172,71,20,4,3289,97,74,36,17,4,0,217,2229,951,203,89,25,4,3509,1075,353,82,29,10,3,1562,28,19,0,0,0,0,49,48,16,12,6,5,0,80,..,..,..,..,..,..,..,0,0,0,0,0,0,3,1151,397,93,37,14,3,1693,271,92,16,12,5,0,389,19,10,0,0,0,0,35,64,53,22,15
205,21398,34269,12560,11981,5604,2410,88218,2050,1100,226,176,80,18,3655,106,114,37,26,11,4,294,2155,1211,261,206,86,24,3943,3612,1307,258,79,20,4,5290,34,24,10,0,0,0,62,0,0,0,0,0,0,0,..,..,..,..,..,..,..,27,12,4,3,0,0,46,3668,1347,264,82,24,9,5400,630,275,36,17,11,4,966,23,17,8,0,4,0,66,60,69,18,23,12,3,180,710,357,62,47,26,9,1210,9,17,3,4,4,0,46,27947,37207,13157,12317,5746,2444,98812,24725,36416,12957,12000,5630,2292,94012,2826,976,156,82,28,6,4070,230,130,44,30,4,4,445,3053,1106,203,109,30,12,4512,2243,864,150,57,10,0,3331,21,11,9,0,4,0,47,5,4,0,0,0,0,9,..,..,..,..,..,..,..,4,0,0,0,0,0,10,2277,880,157,60,11,0,3389,513,210,24,15,3,0,768,20,14,4,3,4,0,40,72,63,27,8
206,12878,20464,11988,12331,4542,1509,63705,6854,9175,3933,2289,552,154,22950,5086,8284,4133,2886,788,262,21444,11941,17456,8065,5173,1341,416,44390,13929,11017,2874,1100,224,68,29210,14332,11527,2536,761,155,72,29388,18681,17984,4663,1648,473,302,43750,..,..,..,..,..,..,..,53,42,13,10,0,4,116,47001,40568,10083,3516,854,448,102464,8,6,0,0,0,0,11,3,8,0,0,0,0,7,324,377,153,109,27,22,1008,333,382,153,109,25,22,1028,50,51,17,17,3,0,141,72201,78918,30313,21144,6765,2392,211728,9932,16105,10101,11726,4224,1321,53411,8111,10829,5084,3433,777,211,28450,6519,10460,5586,4171,1169,383,28284,14626,21284,10667,7608,1948,598,56731,12002,9569,2558,1055,229,77,25493,15136,12357,2851,934,212,93,31589,31443,32330,8718,3147,856,538,77034,..,..,..,..,..,..,..,47,41,10,3,0,0,108,58625,54305,14146,5135,1304,713,134222,10,10,4,0,0,0,28,50,3,0,0,0,0,55,464,469,182,104
207,13883,25366,15570,19943,8570,2642,85968,4511,3989,1560,976,220,73,11327,1371,2328,1317,1037,298,93,6445,5880,6315,2876,2010,519,170,17771,5212,4301,1487,681,177,52,11910,1848,1593,427,168,33,12,4087,1130,752,164,71,13,0,2125,..,..,..,..,..,..,..,67,43,12,5,7,0,127,8252,6692,2089,928,222,67,18256,3,0,0,0,0,0,3,0,0,0,0,0,0,0,88,97,51,30,8,5,288,99,102,51,30,8,5,297,12,18,7,6,0,0,37,28124,38492,20586,22920,9328,2878,122326,12770,22957,14603,19014,8102,2824,80264,5944,5304,2417,1799,448,102,16011,1968,3595,2503,2228,685,211,11202,7910,8900,4918,4027,1139,316,27209,3572,2987,1176,546,125,50,8447,2598,2474,769,277,58,15,6195,2545,2278,487,176,34,12,5527,..,..,..,..,..,..,..,3,5,5,0,0,0,12,8712,7744,2426,994,223,78,20180,5,3,0,0,0,0,11,0,0,0,0,0,0,5,57,80,47,23
208,15406,25708,15152,20718,8347,2385,87710,6561,5797,2219,1408,328,86,16398,1915,3042,1548,1243,313,103,8158,8475,8841,3764,2646,643,183,24558,11834,8629,2776,1311,270,94,24910,1234,1156,301,106,14,6,2820,834,405,97,34,4,7,1381,..,..,..,..,..,..,..,49,34,10,4,3,0,104,13950,10225,3187,1453,296,104,29217,174,41,13,0,0,0,228,9,0,0,0,0,0,12,194,187,104,54,15,12,571,374,230,114,57,17,10,810,27,33,7,5,0,0,72,38230,45032,22230,24881,9305,2685,142361,13470,23180,14438,20464,8219,2337,82102,8959,7571,3214,2156,455,116,22468,3021,5209,2846,2665,747,195,14683,11981,12784,6057,4823,1204,309,37154,9150,6876,2484,1251,270,92,20126,2249,2250,609,181,42,8,5337,1668,1484,278,102,11,7,3550,..,..,..,..,..,..,..,24,10,4,0,0,0,35,13090,10616,3374,1538,320,108,29050,117,33,4,3,3,0,161,3,0,0,0,0,0,3,266,257,79,44
209,20646,38513,23232,27528,11484,4893,126291,3124,2599,1129,687,228,145,7918,1003,1479,944,642,215,114,4396,4126,4078,2079,1331,440,264,12310,4458,3148,1287,636,190,81,9799,427,323,89,29,9,0,876,222,244,77,41,6,5,595,..,..,..,..,..,..,..,72,45,11,16,4,0,150,5172,3762,1459,724,210,89,11418,39,15,0,3,3,0,64,15,14,8,3,0,3,40,53,75,38,34,13,7,215,107,105,47,38,22,8,317,14,11,7,8,0,0,44,30072,46471,26818,29626,12152,5251,150382,22037,39991,25447,29495,12132,5428,134531,6092,4805,2239,1593,480,254,15465,2146,3283,1998,1366,457,209,9461,8242,8087,4237,2958,937,458,24925,2322,1760,726,397,141,69,5416,687,483,124,40,5,0,1346,715,725,182,67,22,3,1707,..,..,..,..,..,..,..,8,0,0,0,0,0,11,3729,2967,1033,507,175,74,8478,18,8,6,5,0,0,31,12,5,4,4,0,3,24,89,75,53,22
210,15036,26868,16307,18301,8664,4911,90089,2177,1993,983,827,410,201,6598,684,1040,648,526,251,169,3326,2862,3040,1637,1352,666,371,9921,2382,1767,717,402,125,51,5441,88,75,36,20,7,7,229,91,82,35,34,3,0,250,..,..,..,..,..,..,..,22,11,3,0,0,0,35,2579,1938,793,458,134,57,5956,195,40,3,4,0,0,238,4,3,0,0,0,0,11,41,38,27,13,11,9,141,240,83,32,19,11,9,389,9,18,3,12,3,7,49,20726,31936,18770,20146,9475,5348,106406,15735,27258,17300,19884,9570,6038,95788,3828,2908,1452,992,387,189,9751,1747,2829,1781,1297,459,204,8312,5574,5739,3226,2291,850,393,18062,1413,953,487,346,134,59,3404,89,75,28,10,0,0,201,127,53,29,5,10,8,230,..,..,..,..,..,..,..,11,12,6,0,3,0,36,1643,1090,553,362,143,72,3869,178,41,5,0,3,5,229,0,4,0,0,0,0,3,89,98,58,47
211,24538,46406,26371,30467,13077,4897,145759,6698,4538,1304,666,188,73,13470,667,1061,579,402,120,38,2867,7366,5603,1886,1064,313,112,16341,3213,2050,731,342,104,32,6465,129,147,46,12,4,0,330,162,124,40,14,5,0,347,..,..,..,..,..,..,..,101,28,15,14,8,5,166,3606,2358,825,377,111,30,7313,267,72,19,4,0,0,362,6,8,4,0,0,0,19,48,32,26,21,6,8,143,325,109,44,28,12,8,530,6,14,3,4,0,0,37,35843,54491,29133,31946,13519,5045,169985,27797,48501,27621,31451,12753,5052,153180,6347,4158,1461,842,267,113,13188,1204,1624,926,657,187,54,4656,7554,5784,2386,1504,454,174,17851,1000,578,154,113,30,10,1880,339,313,82,16,5,0,749,287,206,52,13,0,0,565,..,..,..,..,..,..,..,8,6,0,0,0,0,21,1634,1098,287,144,33,14,3211,259,90,4,3,0,5,360,6,3,0,5,0,0,12,46,65,32,44
212,27751,53525,34632,38821,17230,9869,181834,3829,3538,1770,1496,452,249,11332,770,1453,1060,936,360,177,4759,4598,4996,2828,2434,809,421,16091,6747,5756,2860,1776,639,279,18058,304,280,112,46,12,3,758,534,374,174,99,34,13,1227,..,..,..,..,..,..,..,108,62,36,22,3,3,235,7689,6479,3182,1942,688,300,20277,674,186,28,7,5,0,899,12,3,0,0,0,0,17,47,63,38,27,13,8,193,731,249,61,36,21,9,1106,24,17,15,10,7,0,75,40795,65261,40713,43247,18746,10609,219375,29466,55625,37860,43307,19087,12219,197556,6989,6043,3433,2638,938,526,20563,1497,2728,2213,1771,699,374,9285,8482,8770,5646,4417,1635,899,29843,3946,3376,1966,1326,386,143,11148,618,602,210,90,21,4,1541,669,565,150,44,18,6,1450,..,..,..,..,..,..,..,12,8,6,3,0,0,26,5242,4550,2330,1465,426,155,14167,390,73,18,10,4,4,498,18,3,4,0,0,0,29,94,85,77,49
213,28190,50332,33810,36044,15868,8635,172885,3128,2948,1339,942,369,184,8900,1315,2513,1419,1224,374,181,7012,4440,5453,2756,2162,740,366,15918,6219,4334,1808,982,344,166,13855,694,501,196,83,35,12,1527,702,493,172,63,29,12,1467,..,..,..,..,..,..,..,58,20,20,0,5,5,108,7667,5358,2196,1134,406,190,16957,312,94,8,3,0,0,417,7,0,6,0,0,0,12,84,72,58,42,10,13,284,400,162,75,43,10,14,710,28,24,11,7,3,0,80,40740,61332,38843,39391,17035,9205,206545,28217,49957,36338,39942,17350,11019,182823,7386,6721,3799,3093,1188,591,22778,2816,5041,3386,2751,971,555,15524,10199,11761,7187,5847,2159,1145,38307,3932,2727,1331,699,235,102,9030,877,747,229,102,30,11,1993,1367,1120,321,117,30,10,2966,..,..,..,..,..,..,..,33,26,10,6,3,3,74,6211,4622,1889,927,294,125,14067,235,69,9,7,0,0,328,8,5,3,0,0,0,15,98,109,59,43
214,17667,30052,13984,14878,6130,2385,85100,3577,2385,492,183,66,16,6723,451,643,203,124,25,13,1466,4034,3031,694,312,93,30,8191,4015,2148,504,210,50,15,6943,131,45,21,5,0,0,198,24,24,3,3,0,0,57,..,..,..,..,..,..,..,28,13,7,4,0,0,55,4202,2225,535,219,52,19,7256,600,253,24,10,4,0,891,3,3,0,0,0,0,8,27,28,6,9,0,0,76,629,284,26,20,9,3,973,13,16,0,0,0,0,38,26554,35606,15243,15430,6284,2435,101555,18733,30715,14468,15340,6300,2417,87971,6016,3514,979,465,139,33,11153,988,1288,513,294,73,21,3176,6997,4803,1493,760,213,54,14324,2206,1178,224,112,26,7,3744,125,55,11,0,0,0,193,49,35,7,0,0,0,91,..,..,..,..,..,..,..,10,0,0,0,0,0,16,2383,1271,239,119,27,7,4042,608,182,23,9,0,0,824,10,5,3,0,0,3,16,18,22,15,9
