SA4_CODE_2021,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus,C16_Aus_Bplace_NS,C16_Aus_Tot_resp,C16_Aus_Ab_BP_B_OS,C16_Aus_Ab_Fa_O_B_OS,C16_Aus_Ab_Mo_O_B_OS,C16_Aus_Ab_BP_B_Aus,C16_Aus_Abor_Bplace_NS,C16_Aus_Abor_Tot_resp,C16_Chi_BP_B_OS,C16_Chi_Fa_O_B_OS,C16_Chi_Mo_O_B_OS,C16_Chi_BP_B_Aus,C16_Chi_Bplace_NS,C16_Chi_Tot_resp,C16_Cro_BP_B_OS,C16_Cro_Fa_O_B_OS,C16_Cro_Mo_O_B_OS,C16_Cro_BP_B_Aus,C16_Cro_Bplace_NS,C16_Cro_Tot_resp,C16_Dut_BP_B_OS,C16_Dut_Fa_O_B_OS,C16_Dut_Mo_O_B_OS,C16_Dut_BP_B_Aus,C16_Dut_Bplace_NS,C16_Dut_Tot_resp,C16_Eng_BP_B_OS,C16_Eng_Fa_O_B_OS,C16_Eng_Mo_O_B_OS,C16_Eng_BP_B_Aus,C16_Eng_Bplace_NS,C16_Eng_Tot_resp,C16_Fil_BP_B_OS,C16_Fil_Fa_O_B_OS,C16_Fil_Mo_O_B_OS,C16_Fil_BP_B_Aus,C16_Fil_Bplace_NS,C16_Fil_Tot_resp,C16_Fre_BP_B_OS,C16_Fre_Fa_O_B_OS,C16_Fre_Mo_O_B_OS,C16_Fre_BP_B_Aus,C16_Fre_Bplace_NS,C16_Fre_Tot_resp,C16_Ger_BP_B_OS,C16_Ger_Fa_O_B_OS,C16_Ger_Mo_O_B_OS,C16_Ger_BP_B_Aus,C16_Ger_Bplace_NS,C16_Ger_Tot_resp,C16_Gre_BP_B_OS,C16_Gre_Fa_O_B_OS,C16_Gre_Mo_O_B_OS,C16_Gre_BP_B_Aus,C16_Gre_Bplace_NS,C16_Gre_Tot_resp,C16_Hun_BP_B_OS,C16_Hun_Fa_O_B_OS,C16_Hun_Mo_O_B_OS,C16_Hun_BP_B_Aus,C16_Hun_Bplace_NS,C16_Hun_Tot_resp,C16_Ind_BP_B_OS,C16_Ind_Fa_O_B_OS,C16_Ind_Mo_O_B_OS,C16_Ind_BP_B_Aus,C16_Ind_Bplace_NS,C16_Ind_Tot_resp,C16_Iri_BP_B_OS,C16_Iri_Fa_O_B_OS,C16_Iri_Mo_O_B_OS,C16_Iri_BP_B_Aus,C16_Iri_Bplace_NS,C16_Iri_Tot_resp,C16_Ita_BP_B_OS,C16_Ita_Fa_O_B_OS,C16_Ita_Mo_O_B_OS,C16_Ita_BP_B_Aus,C16_Ita_Bplace_NS,C16_Ita_Tot_resp,C16_Kor_BP_B_OS,C16_Kor_Fa_O_B_OS,C16_Kor_Mo_O_B_OS,C16_Kor_BP_B_Aus,C16_Kor_Bplace_NS,C16_Kor_Tot_resp,C16_Leb_BP_B_OS,C16_Leb_Fa_O_B_OS,C16_Leb_Mo_O_B_OS,C16_Leb_BP_B_Aus,C16_Leb_Bplace_NS,C16_Leb_Tot_resp,C16_Mac_BP_B_OS,C16_Mac_Fa_O_B_OS,C16_Mac_Mo_O_B_OS,C16_Mac_BP_B_Aus,C16_Mac_Bplace_NS,C16_Mac_Tot_resp,C16_Mal_BP_B_OS,C16_Mal_Fa_O_B_OS,C16_Mal_Mo_O_B_OS,C16_Mal_BP_B_Aus,C16_Mal_Bplace_NS,C16_Mal_Tot_resp,C16_Mao_BP_B_OS,C16_Mao_Fa_O_B_OS,C16_Mao_Mo_O_B_OS,C16_Mao_BP_B_Aus,C16_Mao_Bplace_NS,C16_Mao_Tot_resp,C16_NZ_BP_B_OS,C16_NZ_Fa_O_B_OS,C16_NZ_Mo_O_B_OS,C16_NZ_BP_B_Aus,C16_NZ_Bplace_NS,C16_NZ_Tot_resp,C16_Pol_BP_B_OS,C16_Pol_Fa_O_B_OS,C16_Pol_Mo_O_B_OS,C16_Pol_BP_B_Aus,C16_Pol_Bplace_NS,C16_Pol_Tot_resp,C16_Rus_BP_B_OS,C16_Rus_Fa_O_B_OS,C16_Rus_Mo_O_B_OS,C16_Rus_BP_B_Aus,C16_Rus_Birthplac_ns,C16_Rus_Tot_resp,C16_Sam_BP_B_OS,C16_Sam_Fa_O_B_OS,C16_Sam_Mo_O_B_OS,C16_Sam_BP_B_Aus,C16_Sam_Birthplac_ns,C16_Sam_Tot_resp,C16_Sco_BP_B_OS,C16_Sco_Fa_O_B_OS,C16_Sco_Mo_O_B_OS,C16_Sco_BP_B_Aus,C16_Sco_Birthplac_ns,C16_Sco_Tot_resp,C16_Ser_BP_B_OS,C16_Ser_Fa_O_B_OS,C16_Ser_Mo_O_B_OS,C16_Ser_BP_B_Aus,C16_Ser_Bplace_NS,C16_Ser_Tot_resp,C16_SAf_BP_B_OS,C16_SAf_Fa_O_B_OS,C16_SAf_Mo_O_B_OS,C16_SAf_BP_B_Aus,C16_SAf_Bplace_NS,C16_SAf_Tot_resp,C16_Span_BP_B_OS,C16_Span_Fa_O_B_OS,C16_Span_Mo_O_B_OS,C16_Span_BP_B_Aus,C16_Span_Bplace_NS,C16_Span_Tot_resp,C16_SriL_BP_B_OS,C16_SriL_Fa_O_B_OS,C16_SriL_Mo_O_B_OS,C16_SriL_BP_B_Aus,C16_SriL_Bplace_NS,C16_SriL_Tot_resp,C16_Viet_BP_B_OS,C16_Viet_Fa_O_B_OS,C16_Viet_Mo_O_B_OS,C16_Viet_BP_B_Aus,C16_Viet_Bplace_NS,C16_Viet_Tot_resp,C16_Wel_BP_B_OS,C16_Wel_Fa_O_B_OS,C16_Wel_Mo_O_B_OS,C16_Wel_BP_B_Aus,C16_Wel_Bplace_NS,C16_Wel_Tot_resp,C16_Oth_BP_B_OS,C16_Oth_Fa_O_B_OS,C16_Oth_Mo_O_B_OS,C16_Oth_BP_B_Aus,C16_Oth_Bplace_NS,C16_Oth_Tot_resp,C16_Anc_ns_BP_B_OS,C16_Anc_ns_Fa_O_B_OS,C16_Anc_ns_Mo_O_B_OS,C16_Anc_ns_BP_B_Aus,C16_Anc_ns_Bplace_NS,C16_Anc_NS_Tot_resp,C16_Tot_P_BP_B_OS,C16_Tot_P_Fa_O_B_OS,C16_Tot_P_Mo_O_B_OS,C16_Tot_P_BP_B_Aus,C16_Tot_P_Bplace_NS,C16_Tot_P_Tot_resp,C21_Aus_BP_B_OS,C21_Aus_Fa_O_B_OS,C21_Aus_Mo_O_B_OS,C21_Aus_BP_B_Aus
203,6845,82353,1619,101769,5,19,9,334,13,381,2844,111,194,541,26,3713,2735,377,201,816,48,4175,3177,1096,693,2334,85,7384,15276,8955,6515,76340,1698,108784,1439,32,247,55,27,1802,417,111,95,625,9,1259,2955,1070,651,7702,174,12554,1165,268,95,744,33,2307,684,122,72,265,21,1166,2717,98,52,96,15,2977,3478,2426,1557,29361,454,37276,4344,1287,529,5050,184,11395,180,0,14,9,0,211,201,63,24,116,0,404,1155,165,72,281,17,1694,911,250,148,613,16,1939,377,76,55,62,24,597,727,424,311,145,3,1611,1522,321,199,744,38,2826,454,76,61,144,8,746,92,32,9,11,0,153,4135,2495,1834,23591,458,32521,921,96,67,117,23,1217,486,101,90,78,10,758,660,103,95,301,14,1170,378,46,33,51,4,507,722,27,43,13,9,808,628,217,139,876,22,1881,11329,1742,1267,3195,246,17781,612,150,124,2000,15419,18299,57439,18706,13063,170238,19487,278930,2127,11971,8783,95275
204,3479,59426,1308,69809,4,21,3,211,3,247,865,33,66,338,25,1333,349,43,27,103,11,534,1439,489,271,912,36,3144,7189,4812,3415,52548,1252,69217,626,12,128,31,21,820,253,56,31,502,6,850,1919,642,419,5971,140,9089,290,118,30,267,21,725,238,58,18,86,3,408,739,43,14,43,9,850,1401,1152,708,19510,347,23116,2322,689,293,3219,101,6626,66,0,4,3,5,74,68,27,8,58,6,161,67,23,8,29,4,136,308,107,67,286,12,782,196,46,48,37,3,327,297,196,174,114,12,791,525,98,55,296,19,987,138,22,27,90,3,278,27,5,9,7,0,54,1777,1237,897,15180,284,19383,119,31,12,25,4,196,156,30,27,23,4,238,186,23,36,157,5,402,147,30,5,19,0,200,51,5,16,6,0,89,289,78,50,474,5,898,3849,820,558,1636,81,6951,250,71,66,1678,11505,13580,22129,9402,6490,117768,14405,170193,882,5834,4140,63211
205,6167,93837,2256,112281,9,15,14,492,19,546,1379,66,90,476,26,2041,419,83,35,146,19,698,3963,1143,791,2505,100,8501,15355,8213,6155,78928,2175,110826,1040,45,254,34,28,1405,360,66,53,545,16,1037,2718,894,603,6833,184,11232,757,165,71,493,19,1507,386,74,33,162,7,665,1226,67,43,86,21,1433,3027,1863,1185,23777,508,30372,3576,1031,407,4665,153,9837,87,0,4,0,0,90,48,21,9,65,3,144,62,11,10,36,3,120,1156,269,134,849,30,2439,382,110,61,69,8,629,726,326,272,210,27,1555,999,156,82,494,30,1759,258,53,26,129,8,470,62,13,12,5,0,90,4263,2157,1662,21629,461,30174,170,23,11,43,0,247,344,58,33,43,5,492,331,50,41,211,3,639,321,52,29,37,5,452,303,14,25,7,6,358,556,153,107,682,20,1521,5893,1204,879,2682,160,10815,514,169,112,2825,19215,22837,43032,16210,11509,176502,24155,271413,1777,10293,7505,100173
206,13365,84097,1367,120558,30,53,13,433,6,538,58658,845,1188,1256,422,62366,2383,427,218,684,24,3736,3217,1400,886,2149,60,7712,37196,16554,11982,90325,1717,157777,3478,85,515,80,33,4187,3463,460,337,1331,46,5633,6555,1973,1423,9995,188,20128,17116,2221,1039,5071,248,25690,1315,329,191,487,23,2339,16375,437,300,240,88,17443,13065,5801,3974,50250,688,73776,23696,4886,2416,13230,451,44679,4318,28,66,70,31,4510,3374,469,297,641,64,4836,1479,221,139,450,27,2315,2209,633,430,1245,38,4559,1307,124,96,79,22,1623,3984,715,608,242,41,5590,4234,895,630,1728,64,7545,2748,266,223,501,43,3785,319,36,20,16,0,393,10710,4443,3517,32656,483,51811,1467,132,95,190,19,1916,1462,190,161,88,11,1911,3082,216,189,374,30,3896,2372,269,183,162,19,3006,9094,117,271,92,150,9727,1304,352,260,1631,26,3577,61297,5552,4614,6679,846,78982,2218,219,182,1486,49423,53523,263684,39672,28748,204542,55028,591681,5702,20703,16613,88939
207,7869,56388,856,77334,7,17,7,102,3,137,69422,871,1618,1096,470,73480,1139,167,138,357,10,1810,1959,681,374,1089,24,4118,17243,9045,6543,57893,948,91669,1714,47,254,33,20,2059,1070,214,177,671,15,2142,3119,954,684,5339,100,10197,12705,1678,918,4870,159,20318,920,135,95,259,15,1427,11344,324,247,159,83,12145,4268,2646,1941,26921,325,36095,12429,2492,1221,8183,227,24550,2624,18,67,25,13,2748,1114,193,134,310,16,1773,1071,115,103,306,12,1605,846,226,116,457,17,1662,250,50,40,21,3,368,1333,460,332,143,16,2279,1838,308,216,607,19,2995,942,89,116,159,11,1318,86,18,13,0,0,122,4398,2483,1902,19752,279,28819,579,78,29,70,3,759,1328,175,120,49,10,1681,881,71,85,183,9,1228,3206,203,169,135,21,3726,4496,95,195,42,38,4861,574,183,133,867,12,1763,27547,2539,2485,3541,246,36370,1068,115,78,886,14469,16618,173274,21556,16627,130561,17620,359646,3740,10055,8467,53048
208,12030,77250,1173,109592,8,15,13,139,0,169,23879,445,767,798,190,26082,1456,230,143,387,8,2219,2868,883,532,1345,40,5669,29640,12959,9474,71888,1376,125336,2192,47,361,46,24,2677,2064,300,235,924,30,3551,5346,1488,1052,6805,139,14823,12595,1633,937,4856,191,20205,1974,363,214,496,25,3072,12763,318,246,190,91,13605,8086,3688,2476,32380,485,47104,8951,2364,1189,7259,180,19941,1352,21,28,17,3,1424,823,197,79,269,13,1378,367,81,46,122,0,616,888,253,200,496,13,1854,616,92,58,38,11,828,2119,637,552,189,24,3514,6603,1096,809,1704,68,10280,6332,378,356,477,49,7589,151,35,16,7,3,220,7588,3188,2365,22880,360,36390,1151,105,65,157,14,1493,3831,436,306,112,31,4714,1308,135,113,237,14,1801,2473,264,252,182,23,3183,2129,53,111,30,16,2331,998,243,157,973,9,2387,36158,4713,4062,5195,331,50465,1459,256,176,1382,18659,21928,161137,30943,23022,166145,22454,403703,4646,17391,13972,77949
209,9466,91527,1628,121929,15,36,17,669,15,754,22881,390,604,795,181,24847,2812,377,215,749,38,4194,2247,765,477,1508,44,5035,21714,11367,8052,81288,1792,124212,4594,128,441,79,75,5313,1082,166,144,806,20,2214,3554,1216,810,7630,137,13348,15605,2365,1302,5779,344,25396,768,166,107,264,12,1323,20339,316,237,153,126,21177,5416,3468,2196,33996,561,45634,31238,6235,2885,18131,793,59283,698,19,49,3,3,776,5894,1040,441,870,111,8352,12885,1460,845,2422,196,17805,3705,921,526,2233,89,7481,824,119,96,89,17,1151,1474,580,410,234,34,2732,1840,348,254,694,29,3169,794,85,105,185,10,1178,1238,75,42,29,36,1419,5184,2889,2127,23129,372,33703,1579,164,88,168,16,2021,872,175,126,57,15,1243,1643,178,123,376,19,2346,4308,179,108,159,27,4774,8273,117,208,77,102,8771,651,247,157,930,13,1999,50641,3926,2943,4655,693,62852,2567,247,196,1951,23286,28249,214908,32843,21475,196784,29343,495351,8265,16548,11404,95888
210,6098,57775,1255,80260,15,22,22,317,5,377,6960,152,270,397,59,7838,2742,347,178,610,36,3910,1317,434,259,837,21,2870,15425,6980,4975,48036,1203,76624,4547,81,388,59,50,5117,620,97,72,401,18,1203,2630,719,463,4306,116,8245,7297,1172,542,2731,255,12003,541,97,58,173,5,877,15048,238,158,107,97,15649,3371,2130,1296,20376,370,27537,24107,4379,2184,12303,679,43648,310,7,23,10,0,342,9926,2114,866,1209,213,14330,1463,253,105,436,21,2281,5395,922,668,2461,89,9531,881,122,113,65,18,1200,1057,346,283,112,34,1833,1932,281,199,682,27,3118,491,46,59,93,5,694,2543,135,60,28,43,2811,3437,1666,1282,13346,272,20004,1019,115,67,113,24,1331,424,105,40,32,4,606,1402,125,88,243,23,1878,4222,125,85,84,24,4538,4202,57,129,34,55,4481,392,115,72,510,16,1105,69888,4268,2698,3758,734,81347,2632,263,176,1353,18326,22749,180056,23610,14882,121780,23047,363368,10432,11217,7670,60814
211,14125,124292,2079,163530,8,26,26,335,13,407,36764,469,909,1061,273,39471,1332,274,118,407,24,2149,7290,2050,1277,4081,135,14836,35625,18335,13429,109922,2263,179573,3223,81,408,66,30,3815,1291,229,168,1009,26,2726,6946,2140,1364,10876,240,21575,4770,1047,503,2753,81,9149,1682,284,151,454,25,2590,11576,369,257,207,57,12469,7307,4254,2733,38158,594,53050,9845,3028,1367,9493,244,23981,1565,20,48,24,3,1654,795,138,86,189,13,1216,485,70,43,253,10,867,1282,467,253,916,22,2941,679,134,97,93,15,1020,1742,814,616,305,26,3501,2733,382,361,880,35,4384,959,99,110,234,10,1409,254,41,21,5,17,338,8184,4374,3249,31568,492,47860,800,103,63,125,12,1094,2040,316,243,124,12,2729,1164,120,75,372,23,1755,4804,347,223,234,22,5632,2830,49,149,34,28,3098,1242,370,234,1286,19,3151,32208,3712,2820,5141,373,44254,1361,234,180,2358,18999,23131,168021,37117,26463,243364,24639,499608,4734,20796,15450,122881
212,14054,109127,2209,155060,27,58,27,424,13,546,74323,575,1187,931,541,77556,4012,440,234,657,58,5395,7001,1660,1049,3360,133,13201,44739,15830,12073,91790,2330,166763,10503,206,807,114,98,11735,3489,247,180,862,54,4836,6875,1760,1136,8291,225,18287,16594,2146,1182,5122,246,25291,3298,354,229,536,71,4487,50708,586,452,279,315,52341,8230,3766,2637,30430,539,45597,15551,3512,1712,9580,422,30773,3612,12,84,11,5,3720,2852,442,218,336,60,3911,1432,181,89,163,15,1880,2138,597,358,1123,33,4247,3148,256,197,104,65,3771,2917,906,603,353,46,4819,4825,450,335,762,75,6441,2831,159,160,265,55,3469,4296,224,106,28,92,4749,9444,3747,2886,24363,463,40901,5425,316,176,280,87,6290,2582,351,217,120,21,3301,3228,161,162,334,43,3928,23194,618,363,299,125,24601,23031,241,418,131,246,24070,1127,271,179,1003,22,2602,133265,5731,4727,5308,1563,150594,6170,370,305,2286,34849,43986,431993,38781,28697,212457,43332,755266,17639,21307,16391,112548
213,13039,99287,2133,143566,169,75,30,569,15,861,38441,501,914,824,401,41081,8049,889,485,1615,129,11176,2899,1024,644,1702,46,6314,37851,13975,10726,82246,2324,147124,21503,362,1254,234,203,23550,1507,205,154,776,37,2676,6075,1650,1152,8321,245,17452,12023,1980,999,4462,234,19687,1500,220,145,372,31,2271,48941,574,377,256,338,50478,8152,3809,2565,31642,517,46683,20778,4849,2401,13634,515,42182,1583,12,47,27,10,1675,5934,1341,562,719,91,8658,9899,1027,576,1658,151,13320,18752,3229,1971,7889,284,32136,5077,395,292,135,117,6014,3582,754,645,269,66,5313,5556,681,488,1451,63,8238,1388,115,111,225,18,1858,5258,250,96,28,130,5769,8692,3464,2677,22203,426,37464,4731,420,249,434,58,5892,1459,163,131,73,16,1843,4627,273,201,354,46,5498,5414,190,116,143,43,5895,45892,449,853,350,630,48178,938,269,208,938,16,2371,107879,5867,4492,5566,1385,125190,6302,399,333,2153,40049,49244,404888,40952,29414,203276,48914,727443,19117,20616,15357,100653
214,9224,80226,1667,105546,0,25,16,279,7,324,2761,150,181,481,38,3607,958,137,82,239,12,1433,3365,981,668,1818,80,6914,29525,12141,9204,71152,1951,123971,1627,36,306,42,32,2044,829,139,120,831,19,1930,3481,1138,800,6124,141,11670,2467,472,232,1130,54,4352,684,162,73,200,15,1143,2753,132,119,105,35,3142,5881,2661,1859,23757,457,34616,4426,1378,647,4470,149,11076,122,3,16,4,0,144,378,98,45,115,15,649,197,33,21,52,5,310,752,201,113,433,17,1513,1216,195,141,96,29,1679,1449,617,397,198,16,2685,1333,227,149,433,19,2157,761,72,64,131,9,1033,377,41,38,6,9,469,7269,2985,2261,19185,414,32118,478,54,21,57,13,614,1000,165,116,60,11,1346,644,72,64,255,13,1050,721,132,68,103,7,1036,330,15,32,6,0,385,1158,259,182,786,26,2409,11674,2142,1665,2971,227,18671,796,164,135,1774,15629,18495,74103,23082,16875,155214,19870,289139,2474,13902,10731,84354
215,2024,54282,1314,61030,0,34,0,454,18,511,988,20,46,220,21,1292,216,33,7,133,7,399,658,229,146,521,12,1572,3962,2715,2051,47655,1382,57767,688,16,134,23,14,878,131,23,12,331,13,509,720,323,241,7988,159,9431,466,125,33,357,14,996,183,33,18,71,9,314,1086,23,12,24,12,1158,686,540,359,13531,278,15401,2293,600,263,3512,148,6816,110,4,4,7,0,125,43,5,10,25,5,87,17,3,10,5,0,25,99,74,19,120,0,311,193,47,40,63,0,342,213,88,85,59,6,454,191,55,29,190,3,467,53,11,12,31,4,113,110,11,9,5,4,142,942,731,484,12981,294,15432,40,5,0,10,0,64,147,25,16,15,0,192,106,21,4,85,5,225,132,10,4,9,3,165,411,7,6,3,11,444,131,54,24,409,8,618,4659,526,408,1090,135,6822,324,51,59,1730,11464,13625,17659,5681,3996,108133,14564,150035,891,2999,2221,54005
216,2027,44564,1030,51244,6,21,0,447,13,483,728,21,31,261,21,1059,104,43,9,60,7,223,820,264,176,638,11,1909,4229,2735,1937,39409,1014,49327,730,3,110,3,23,871,91,29,13,292,6,430,649,234,176,3338,87,4482,419,91,20,300,14,836,92,17,13,39,0,159,1453,28,10,35,11,1532,856,643,401,13484,236,15622,2891,675,275,3566,145,7550,62,0,0,0,0,63,20,13,9,22,0,65,186,23,15,125,7,348,130,48,24,138,8,344,216,22,21,62,0,321,326,132,89,100,6,650,182,43,23,120,9,374,56,6,6,30,3,99,269,11,7,0,0,288,1134,745,466,10485,233,13070,49,0,6,18,3,84,95,11,15,17,0,137,155,20,12,104,3,299,164,5,7,13,0,193,52,6,0,3,0,60,146,36,32,277,4,497,6067,475,382,1191,117,8228,384,56,52,1565,9275,11331,20348,5627,3877,88445,11675,129969,1092,3208,2184,45160
217,2045,45768,1029,51924,3,21,7,199,4,234,659,15,38,166,9,891,67,15,11,34,0,125,983,360,189,672,29,2241,4301,2575,1900,39118,1022,48909,425,11,85,25,7,553,106,31,13,252,12,415,582,261,243,4375,79,5544,154,54,18,157,12,390,68,17,12,30,0,133,331,15,12,31,0,394,903,702,445,16977,303,19325,390,212,66,1105,31,1798,104,4,0,0,4,115,34,8,5,27,0,76,11,0,0,5,3,26,146,48,35,117,6,357,363,65,48,41,5,514,357,131,112,59,9,677,137,30,15,117,5,303,74,7,8,37,6,127,25,8,5,4,0,36,1235,763,562,12625,246,15437,9,3,0,3,0,25,155,16,25,18,0,219,88,8,14,83,0,192,139,9,13,0,0,157,67,0,7,0,0,73,160,58,37,323,13,586,1745,383,301,872,46,3344,129,43,47,1625,7826,9669,11670,5145,3725,92057,10106,122695,429,3132,2397,46229
297,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,3,0,10,3,26,0,0,0,0
299,127,1448,68,1895,0,3,0,24,0,29,275,5,3,8,0,297,13,4,0,3,0,23,48,17,15,29,3,102,405,138,103,1064,63,1778,41,4,0,0,0,45,31,9,5,0,0,47,77,27,13,109,8,224,39,11,5,19,0,73,8,5,0,0,0,12,134,8,6,0,0,142,107,53,26,408,21,609,111,29,15,89,6,247,34,0,0,0,0,34,16,9,0,11,0,37,9,0,0,0,0,16,22,4,0,16,0,41,38,4,3,3,0,50,45,12,4,10,4,78,24,3,0,12,0,39,26,0,0,0,0,28,30,0,4,0,0,35,100,28,22,319,17,480,10,3,0,0,0,16,10,0,0,0,0,9,21,4,0,0,0,25,18,0,0,0,0,19,96,0,0,0,0,97,11,3,0,23,0,40,668,53,29,66,25,854,42,5,3,38,1914,1997,2209,378,235,2654,2091,7572,61,230,123,1415
301,7044,59877,978,78809,11,38,29,596,14,683,2482,156,267,501,29,3440,484,90,47,187,11,816,2216,600,428,928,33,4197,26812,8860,6519,54842,1136,98175,1669,50,274,35,24,2059,802,125,87,499,17,1535,2581,935,672,9335,146,13668,688,282,117,735,20,1833,356,75,33,110,4,586,2233,100,80,85,17,2521,5743,2022,1499,19763,304,29331,1724,789,329,2718,59,5620,280,3,27,13,0,324,169,45,22,139,6,383,62,15,6,25,0,106,317,88,82,287,6,784,2924,339,239,98,49,3647,2685,784,607,242,30,4349,836,179,124,384,14,1542,472,91,76,244,10,901,575,77,24,15,12,703,6986,2259,1618,15706,286,26852,198,19,18,32,4,277,1880,144,130,42,5,2202,640,69,43,236,3,999,354,40,26,24,4,446,506,12,41,11,3,568,903,165,117,711,3,1904,9578,1585,1383,2766,158,15473,555,108,89,1119,9256,11127,61389,17259,12798,119856,11786,223095,2114,10899,8249,61799
302,6092,50734,880,67263,10,51,22,573,11,672,5097,218,300,587,52,6253,257,73,41,90,3,470,1178,482,276,800,24,2760,15202,7151,5183,47580,1004,76118,3866,93,467,44,32,4500,607,116,96,451,8,1288,1917,815,609,8768,110,12230,490,225,87,542,14,1350,322,66,32,90,0,513,7991,153,124,98,52,8418,3889,2089,1400,22335,327,30036,3382,1075,487,3738,86,8769,780,7,29,22,0,833,146,52,18,164,3,384,90,9,13,13,3,124,205,86,42,278,3,615,1548,177,125,81,20,1957,1697,545,504,157,20,2914,736,144,104,431,25,1437,341,50,47,131,11,577,1133,107,52,15,17,1318,4141,1940,1415,14753,247,22494,132,16,11,22,4,187,763,108,70,34,12,993,826,76,62,177,10,1149,726,47,42,24,4,843,593,29,38,20,8,694,488,154,96,664,11,1413,14166,1526,1552,2528,205,19973,641,112,103,1047,9580,11481,60951,14982,11245,107336,12002,206519,2186,9275,7437,53100
303,8476,59711,1128,83556,16,66,23,547,10,664,43600,514,995,844,275,46233,1024,140,81,193,16,1458,1945,697,376,1096,32,4147,21417,9671,6979,56843,1151,96058,4173,84,645,64,35,5004,1028,163,130,562,8,1886,3007,1140,834,10374,162,15515,2782,904,395,2016,58,6151,632,106,67,141,5,954,16120,265,216,141,105,16844,5427,2939,2068,26959,342,37729,3318,1211,525,4020,99,9172,6527,13,130,33,20,6730,601,194,94,345,19,1260,364,44,29,28,0,460,223,100,42,274,6,644,2486,240,208,79,42,3050,2376,725,562,200,28,3885,1307,232,178,536,22,2268,1189,118,96,304,16,1732,1434,118,60,27,17,1659,5677,2651,1902,18248,292,28776,1293,98,63,95,15,1557,1738,145,100,50,13,2048,1594,140,111,233,19,2098,1869,56,62,38,11,2038,5037,126,159,92,41,5453,646,191,122,882,11,1855,36591,2751,2425,3745,409,45928,1364,122,117,1051,15973,18622,154884,21481,16289,128490,19421,340571,4674,12263,10173,61231
304,5941,39817,469,54841,4,14,13,218,0,255,9741,272,406,444,67,10927,227,68,26,84,0,396,1719,483,298,732,17,3248,17365,6916,5086,38359,640,68371,1128,44,208,29,11,1409,939,146,85,443,9,1616,2521,817,580,6998,86,11009,359,142,89,437,8,1035,362,71,47,125,3,602,4181,107,91,75,21,4474,4149,2045,1436,18395,232,26259,1606,577,275,2247,35,4733,1211,10,58,20,0,1296,213,58,53,163,0,488,134,21,14,19,0,192,115,63,28,204,0,411,504,101,53,26,8,695,1313,466,348,140,11,2276,915,165,122,369,9,1579,550,53,65,142,6,816,220,36,29,4,3,298,4801,1872,1453,13662,146,21944,238,38,17,30,0,314,1987,182,133,30,3,2330,750,80,66,137,3,1040,974,40,22,33,7,1078,1850,28,71,36,16,1994,637,161,108,602,12,1524,13248,1453,1712,2213,122,18746,389,74,43,607,6827,7934,61177,13668,10735,85137,8262,178989,1699,8515,7046,40973
305,7333,49240,648,67660,22,49,26,373,8,473,11632,329,520,682,92,13262,392,131,59,184,3,758,1667,657,404,1044,27,3798,19419,8787,6549,52261,807,87826,1724,29,411,26,23,2215,1521,219,188,632,17,2578,2931,1025,755,8663,113,13491,1438,424,192,1255,73,3383,473,79,55,138,5,755,5574,179,123,122,36,6034,6425,3086,2189,28752,330,40779,4221,1287,554,4285,110,10459,2633,13,59,13,18,2732,231,83,52,356,0,723,113,21,9,25,0,165,183,150,59,329,8,721,874,122,90,48,12,1140,1934,472,407,138,18,2965,1097,239,178,543,12,2072,810,105,94,277,3,1288,305,50,16,14,6,394,5599,2457,1855,18719,235,28864,354,27,20,47,6,455,1039,141,125,56,0,1365,1515,81,93,253,16,1952,705,60,50,54,4,871,1354,33,70,19,5,1481,754,216,139,977,14,2105,21321,2130,2042,3348,184,29024,553,88,55,841,19058,20599,81567,18215,14120,115152,21156,250208,2137,11571,9719,56974
