SA4_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
206,105,3,28,3,3,152,77,0,32,10,6,125,702,21,196,21,53,984,511,52,280,50,45,934,563,32,259,33,37,917,1863,61,559,63,87,2634,4828,64,1205,74,100,6272,8387,61,1688,91,106,10335,4632,40,1191,94,69,6031,1973,36,705,59,48,2828,795,26,419,44,34,1323,371,18,254,30,23,704,202,8,178,34,23,442,394,56,300,65,42,861,486,22,196,31,44,776,25900,503,7487,696,720,35306,81,0,22,4,3,105,71,0,22,0,3,93,278,10,115,14,11,438,610,23,262,37,38,981,281,23,151,16,25,504,1131,56,382,34,70,1674,4330,77,1063,96,89,5652,10547,86,2195,106,96,13023,8219,70,2113,119,98,10622,4247,64,1349,109,69,5845,1684,55,807,92,49,2687,766,42,458,64,44,1378,362,17,305,40,29,760,633,83,511,141,72,1438,590,28,204,35,35,897,33837,631,9962,913,742,46087,50,0,25,6,0,74,55,0
207,28,0,17,0,0,51,33,0,4,3,0,46,134,4,47,5,7,195,185,12,54,12,11,272,150,8,50,9,16,229,518,15,172,32,38,778,1856,96,826,113,94,2988,2345,171,1436,227,167,4350,780,128,886,189,101,2079,250,89,455,94,49,939,117,44,275,61,35,526,59,28,165,37,13,290,30,30,109,29,11,199,70,52,235,56,21,448,189,20,119,35,25,383,6737,695,4846,899,585,13766,18,0,17,3,3,42,13,0,4,0,0,21,86,7,32,3,3,139,145,3,38,4,10,204,122,6,29,11,9,179,278,11,74,14,18,398,1165,45,552,61,62,1887,3278,182,2085,249,176,5982,1530,178,1450,268,157,3580,572,139,802,165,77,1757,239,86,497,99,65,980,107,62,294,64,40,564,58,42,175,49,17,341,108,103,382,106,49,743,214,20,132,40,44,446,7945,887,6565,1143,728,17261,20,4,3,0,5,32,10,0
208,27,0,15,4,0,48,31,0,12,0,0,47,226,5,49,0,13,299,246,11,91,13,13,373,306,12,118,16,14,471,1042,21,337,36,44,1481,2262,56,1020,112,103,3542,2498,133,1596,156,173,4561,882,129,1077,134,94,2313,329,88,604,76,47,1149,140,63,395,49,17,669,81,34,267,31,17,433,35,19,166,35,15,261,116,91,386,74,22,689,207,19,154,30,21,429,8429,692,6288,770,596,16766,17,0,5,0,0,29,24,0,9,0,3,34,73,4,37,5,7,126,214,8,35,11,14,284,149,0,40,0,3,199,693,7,214,20,19,956,1842,49,820,68,75,2851,3439,97,1969,128,155,5790,1764,153,1702,164,137,3920,699,149,1013,134,90,2081,268,105,688,119,56,1240,173,92,443,74,32,809,73,55,275,60,29,495,166,153,570,139,42,1074,200,20,156,38,40,458,9793,907,7976,963,701,20340,18,0,11,3,0,35,20,0
209,39,4,21,0,7,71,44,0,14,3,3,63,306,7,103,11,31,458,268,48,199,30,47,587,284,37,250,34,47,652,879,100,780,100,129,1989,2534,274,2217,192,251,5472,1389,202,1639,181,179,3590,225,69,341,51,53,745,44,21,83,16,15,180,29,16,40,6,6,101,10,3,12,0,5,33,5,0,14,0,0,16,56,14,58,4,10,142,216,28,193,25,45,506,6310,840,5974,663,818,14605,37,4,20,0,5,63,28,4,8,4,0,40,111,6,38,6,10,174,252,20,94,15,28,410,167,15,90,18,14,308,495,51,457,37,71,1117,3168,297,3174,211,294,7141,2924,426,3370,349,384,7458,639,143,902,113,102,1893,137,53,218,27,33,467,49,20,93,12,7,187,26,12,43,5,5,88,3,9,17,10,0,33,70,12,89,11,12,187,230,34,202,43,62,565,8337,1091,8816,859,1026,20128,24,3,17,5,9,59,34,0
210,28,4,15,4,0,50,22,3,4,0,0,29,168,9,52,12,19,263,164,37,153,10,36,401,183,30,188,18,34,455,657,105,665,73,129,1626,1566,310,2082,179,244,4380,714,185,981,127,122,2133,69,38,133,36,26,300,14,6,29,10,9,62,12,0,20,0,4,40,4,0,5,0,0,11,0,0,0,5,0,3,35,11,39,4,6,95,98,36,111,23,33,300,3742,760,4482,499,670,10153,20,7,19,3,9,58,19,0,6,0,4,28,84,8,46,12,20,161,148,17,84,13,24,290,113,12,78,8,17,235,339,41,289,40,76,788,2140,361,3034,237,344,6114,1758,497,2571,293,320,5435,277,84,433,78,56,929,61,23,105,15,16,218,27,9,49,4,10,99,10,3,22,0,4,39,10,0,15,0,0,29,48,19,64,3,5,138,159,32,174,19,39,426,5214,1103,6978,735,953,14986,15,4,13,4,6,40,15,0
211,57,4,13,6,0,75,31,0,16,0,3,54,184,11,66,8,21,286,267,20,130,13,28,464,276,14,197,21,37,543,724,66,602,67,93,1553,2086,209,1783,192,203,4473,1201,300,1598,234,210,3550,150,99,297,65,60,675,35,36,80,22,13,187,14,9,20,0,8,46,5,0,13,0,4,30,5,0,9,3,3,17,28,7,39,7,0,87,156,22,118,29,37,370,5219,790,4990,676,713,12394,25,7,10,5,0,46,30,0,14,0,0,48,127,0,50,4,10,192,201,9,61,7,20,300,124,15,61,3,15,219,319,23,238,21,44,649,1718,160,1476,119,163,3632,2687,387,2917,338,400,6727,603,205,878,226,204,2123,101,70,214,63,50,497,25,16,61,19,17,142,14,4,22,8,10,56,10,9,3,5,0,25,32,11,42,3,5,93,200,44,139,26,51,471,6223,969,6200,847,987,15222,29,4,8,0,0,38,16,0
212,82,11,47,7,3,146,60,0,26,4,3,94,495,24,144,21,39,719,610,51,374,52,83,1178,545,55,537,57,80,1277,1704,215,1984,193,225,4328,3595,644,4524,406,476,9649,1827,519,2596,363,312,5619,387,162,611,108,75,1340,97,32,165,36,23,350,39,7,52,9,7,117,17,9,15,0,3,47,13,0,20,3,3,41,102,18,103,9,17,238,375,69,316,56,94,913,9956,1817,11513,1343,1431,26059,38,11,21,5,4,78,47,3,11,0,5,66,199,7,78,14,25,329,502,30,173,25,46,771,332,35,194,34,32,625,1075,90,1038,81,140,2432,4040,594,5208,437,541,10817,3822,1049,5959,727,670,12235,935,352,1577,307,225,3395,300,137,535,115,95,1180,84,44,164,36,22,349,49,13,63,16,13,152,15,0,23,5,12,61,75,27,138,10,8,263,419,66,391,62,82,1028,11932,2452,15586,1877,1924,33767,45,3,14,0,3,68,43,0
213,56,4,25,9,6,99,52,4,25,5,7,87,358,12,136,11,38,557,712,65,442,62,88,1378,699,72,703,60,97,1634,2122,296,2301,195,278,5197,3758,571,4294,354,402,9384,1651,224,1718,169,159,3917,389,54,386,50,38,916,93,30,131,21,12,279,42,7,71,6,4,134,26,0,26,3,5,57,13,0,14,0,0,38,76,9,68,3,13,163,337,60,283,47,50,773,10369,1398,10622,1006,1193,24593,39,11,28,0,5,85,54,0,23,0,4,80,165,7,97,9,14,300,422,24,210,29,43,718,474,34,272,28,46,854,1445,165,1622,135,147,3513,5159,818,6873,527,625,13997,3745,677,4618,444,528,10009,1064,166,1034,117,123,2499,314,50,380,46,41,828,101,24,172,22,13,331,48,11,73,7,7,153,22,8,39,3,0,73,97,22,114,13,13,251,400,59,398,45,71,957,13550,2063,15944,1413,1676,34647,45,5,30,3,6,93,41,0
214,23,4,20,0,3,50,30,0,9,0,0,37,208,11,49,10,19,295,264,18,135,12,28,458,303,23,252,14,40,637,865,89,725,54,121,1855,1270,148,1406,97,163,3076,467,124,749,95,110,1557,103,34,204,39,41,423,35,7,58,17,8,129,17,5,25,5,5,60,7,5,15,0,3,32,5,0,11,3,0,20,22,13,28,3,4,71,142,17,96,6,19,278,3761,497,3781,363,575,8975,15,0,13,0,5,42,20,4,9,0,0,33,75,0,21,5,8,104,184,12,49,10,13,270,157,4,56,7,9,241,516,32,326,27,65,963,1612,129,1407,112,192,3448,1122,210,1454,145,233,3164,298,90,437,65,85,973,74,35,148,27,44,332,41,23,71,12,6,152,17,11,31,6,5,69,13,0,15,0,0,29,26,7,41,9,8,82,133,18,97,7,36,294,4298,590,4169,440,704,10209,15,0,13,4,0,30,8,0
215,100,20,54,13,11,193,75,0,41,0,5,121,467,42,315,21,39,884,604,73,554,35,59,1325,242,42,290,11,23,606,264,68,310,31,35,705,103,36,182,27,14,371,33,13,58,6,12,116,11,0,8,0,0,20,3,0,0,0,0,6,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,11,13,0,5,0,0,19,86,16,77,3,12,193,2009,303,1907,152,198,4568,49,8,40,9,7,104,32,7,20,3,0,61,240,11,148,10,22,437,540,48,360,37,42,1026,275,42,243,19,29,605,426,50,369,35,48,929,333,65,411,41,30,872,111,33,157,17,17,327,15,7,17,0,3,47,6,0,0,0,0,9,6,0,5,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,108,17,68,17,11,216,2158,287,1842,186,206,4677,57,0,21,3,4,84,39,0
216,38,0,22,0,3,72,45,0,19,0,5,67,305,22,152,23,31,533,490,50,399,27,62,1035,243,36,285,19,41,622,321,64,377,32,41,833,184,55,258,22,28,548,39,24,88,11,8,172,5,0,13,3,0,26,0,0,3,0,0,11,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,3,7,0,9,0,7,17,83,9,69,10,14,186,1773,270,1702,149,230,4126,20,3,10,0,0,35,25,0,14,0,4,38,128,11,76,13,8,241,379,25,229,25,37,683,311,34,231,20,45,636,393,59,421,33,47,959,408,98,470,46,42,1067,132,43,211,30,33,443,16,8,33,5,3,65,0,4,3,0,0,12,0,0,4,0,0,10,0,0,0,0,0,3,0,0,4,0,0,0,5,3,0,0,0,12,77,14,54,10,14,169,1896,301,1762,180,241,4374,15,6,12,4,4,37,11,0
217,53,7,40,6,6,103,39,5,27,6,6,79,251,16,155,11,15,451,352,38,288,17,39,739,198,27,204,21,26,477,287,38,292,17,21,647,193,40,283,23,30,570,83,20,134,18,10,266,15,11,22,4,0,44,4,0,3,0,0,10,0,0,5,0,0,10,0,0,3,4,0,7,0,0,0,0,0,0,7,5,15,0,0,31,90,11,76,10,8,190,1564,214,1552,132,159,3616,29,0,30,9,0,70,24,0,17,6,5,45,126,11,79,6,15,235,260,26,160,17,29,481,226,12,172,13,27,458,345,58,306,20,42,772,365,45,395,26,32,860,140,29,229,22,21,449,26,12,29,8,6,74,6,0,5,0,0,12,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,11,0,4,0,0,20,61,17,66,14,11,158,1615,206,1489,139,188,3637,32,4,19,5,3,59,19,3
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,28,0,12,0,0,41,22,0,11,0,0,31,184,3,54,6,13,265,148,15,64,12,24,263,131,16,74,7,11,237,180,32,125,11,33,377,662,59,515,44,77,1367,1475,278,1896,180,236,4069,445,171,745,114,125,1588,102,58,235,34,38,464,44,32,91,15,12,204,15,16,32,10,0,71,3,5,22,3,0,30,13,7,29,8,4,61,85,11,78,14,20,197,3536,692,3978,461,605,9278,16,0,3,0,0,27,12,0,0,0,0,11,64,0,14,4,4,90,135,6,37,6,12,205,85,4,33,7,16,142,186,23,80,15,23,330,401,24,290,28,43,781,1574,169,1546,146,255,3688,835,255,1279,196,244,2812,190,91,378,99,79,844,70,46,152,37,30,332,20,23,51,11,10,114,10,6,20,4,7,51,15,7,28,5,5,55,86,14,58,16,23,201,3697,678,3976,575,755,9681,10,0,14,0,4,22,4,0
302,26,0,15,3,0,45,13,3,10,0,0,31,198,17,62,10,23,314,171,24,92,10,20,318,185,13,97,13,20,329,295,23,160,9,35,525,1395,98,824,66,98,2474,2085,240,1657,158,217,4352,339,64,343,64,63,866,62,20,92,11,12,198,15,5,64,10,6,102,7,0,20,0,0,29,5,0,8,5,0,13,12,7,14,0,4,27,99,5,58,8,10,184,4910,514,3508,363,515,9811,12,0,6,0,0,24,7,0,0,0,0,8,81,3,31,4,9,127,173,10,41,11,5,244,106,13,49,9,7,178,296,20,184,7,27,537,985,52,689,50,68,1840,3055,235,2149,208,245,5889,958,128,839,113,140,2176,179,60,246,59,28,567,36,22,77,19,12,174,9,11,36,14,4,68,10,5,15,5,0,35,9,6,9,4,3,34,108,19,57,7,16,212,6032,579,4440,501,552,12109,11,0,9,6,0,26,21,0
303,39,0,12,0,0,51,26,3,6,0,5,35,306,15,87,28,29,464,268,41,137,20,47,516,228,22,94,12,31,392,521,37,265,28,33,884,1918,114,1111,86,116,3343,3643,399,2900,330,318,7587,783,162,699,134,123,1892,188,49,250,43,38,570,52,19,102,25,8,202,22,14,56,14,3,101,13,0,8,0,4,29,23,6,31,8,8,75,178,24,117,25,18,359,8209,900,5861,758,774,16512,16,0,9,6,6,27,11,0,0,0,0,19,131,6,24,10,8,176,277,19,77,8,20,400,156,19,84,9,11,280,328,30,187,14,39,596,1317,74,782,44,76,2284,4207,391,3391,311,304,8611,1864,298,1588,255,201,4202,439,131,493,114,94,1266,146,44,187,42,31,445,68,26,72,16,11,198,20,6,39,8,0,73,34,5,38,12,8,91,189,33,122,20,31,400,9217,1079,7088,859,832,19075,10,0,4,0,0,24,14,0
304,10,0,11,0,0,17,5,0,3,0,0,13,82,10,39,7,5,138,116,11,117,10,11,261,137,8,145,10,0,307,204,14,164,14,18,414,661,26,365,24,41,1120,1373,111,1020,110,102,2720,427,93,488,71,49,1120,125,45,241,53,18,488,41,32,118,32,18,243,14,16,49,12,7,100,11,13,37,14,0,73,17,14,64,6,0,107,67,9,69,7,8,169,3287,406,2922,375,278,7279,4,0,6,0,0,10,5,0,0,0,0,5,35,0,12,8,0,50,74,3,32,9,0,123,60,4,47,3,8,122,155,16,190,18,18,403,425,31,317,35,29,834,1433,116,1084,100,76,2808,727,133,853,121,95,1933,208,70,375,63,40,754,88,57,180,53,18,392,30,26,92,38,11,196,16,6,61,13,4,108,26,22,74,23,10,149,59,15,48,14,10,146,3355,503,3373,484,326,8047,9,0,9,3,0,18,3,0
305,24,0,3,0,0,30,16,0,6,0,0,25,130,0,34,3,7,174,202,0,57,8,8,276,221,3,53,0,10,286,655,15,159,14,16,858,2068,33,540,27,36,2698,3649,58,896,64,64,4726,1930,43,703,58,54,2789,856,39,405,44,36,1378,310,28,258,48,26,676,169,28,163,27,15,404,96,10,111,11,10,237,153,56,242,41,7,507,158,7,53,15,13,246,10635,323,3692,366,295,15313,22,0,9,5,0,28,7,0,0,3,0,16,70,0,13,0,0,95,151,7,37,3,4,208,131,0,34,7,3,175,452,3,91,9,8,561,1683,12,506,27,27,2250,4355,47,952,61,64,5483,3256,59,1073,81,76,4541,1500,53,713,84,35,2381,605,38,337,64,38,1084,216,42,263,50,35,607,130,20,149,38,11,342,193,62,299,70,42,666,180,8,66,7,12,273,12946,365,4531,496,360,18702,5,0,0,3,0,14,6,4
306,68,5,39,3,14,130,56,7,54,4,7,128,334,43,245,21,38,682,639,69,484,35,79,1303,576,50,401,32,43,1099,999,91,781,57,100,2027,1492,202,1486,103,133,3418,834,160,954,86,93,2129,140,37,192,19,17,407,41,14,47,9,11,119,13,8,11,0,0,27,7,0,7,0,0,17,8,0,0,0,0,6,15,0,13,4,7,40,147,25,99,10,24,299,5369,712,4821,381,555,11830,46,11,39,5,0,94,33,5,27,4,4,76,146,20,128,6,34,332,372,53,264,26,51,762,359,34,258,18,33,698,887,91,692,46,102,1814,1608,179,1277,86,170,3320,1449,264,1528,138,165,3543,392,105,421,64,49,1027,84,22,99,19,11,245,39,3,35,0,8,88,13,0,11,3,0,29,9,0,5,0,0,9,11,0,13,0,0,24,139,18,95,12,20,286,5585,807,4885,426,655,12361,42,11,43,4,7,104,42,5
307,109,13,82,4,10,219,61,7,52,0,0,122,282,22,231,20,31,583,406,40,335,21,47,856,256,33,303,14,37,643,350,48,473,26,44,944,282,59,427,31,29,829,117,24,190,15,17,366,34,4,40,0,3,81,6,0,7,0,4,18,5,0,4,0,0,8,0,0,0,0,0,3,0,0,3,0,0,4,11,0,7,0,3,21,124,17,152,13,22,327,2036,286,2316,149,238,5030,80,14,57,5,9,167,37,5,42,0,0,83,191,14,119,7,12,336,359,31,186,11,35,611,352,34,266,29,28,706,570,81,572,44,50,1326,471,109,685,44,74,1389,129,51,241,15,21,461,17,6,32,6,7,58,0,0,11,0,0,15,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,15,0,3,0,0,17,112,25,149,21,16,318,2332,370,2355,182,254,5499,91,10,75,5,6,182,46,4
308,299,58,418,35,36,851,91,17,93,10,16,224,358,37,225,11,48,678,326,37,245,15,49,676,313,31,279,15,30,672,551,65,603,25,77,1320,904,92,1074,72,111,2247,767,137,1159,73,123,2266,247,63,471,33,44,853,99,19,150,14,11,287,33,6,57,6,4,110,12,0,22,0,0,35,5,4,12,0,0,21,17,7,29,6,0,60,218,33,242,18,33,544,4240,607,5088,329,579,10847,228,36,255,17,23,551,88,9,82,7,12,199,207,20,155,14,12,406,406,24,272,22,31,750,476,44,349,28,46,942,913,92,795,68,87,1955,1293,215,1557,105,167,3342,701,188,1056,109,119,2170,126,46,212,31,22,448,26,12,49,3,5,99,11,0,15,0,4,36,3,0,4,0,0,11,0,0,0,0,0,9,7,0,5,0,4,21,160,29,178,20,20,412,4658,709,4998,425,556,11345,184,28,151,15,28,404,80,4
309,55,0,18,6,6,77,26,3,3,0,0,40,363,5,68,16,31,490,336,19,105,19,38,517,265,21,101,11,29,427,942,41,336,24,75,1409,3481,118,1810,130,214,5745,5391,695,5421,488,708,12711,1544,413,1843,301,353,4449,511,159,614,120,128,1531,214,82,274,86,59,716,90,28,109,20,17,259,40,15,47,12,7,119,93,34,113,28,27,297,296,23,193,33,52,596,13644,1652,11045,1300,1744,29384,48,7,8,3,3,73,30,0,9,0,0,33,136,5,31,7,8,182,333,5,61,14,17,431,212,7,43,9,20,296,529,20,157,15,37,764,2745,52,1161,78,166,4198,6669,683,5495,472,715,14036,2923,596,3364,490,611,7982,961,257,1142,281,288,2929,434,147,509,121,129,1347,164,71,231,65,60,585,86,37,110,37,40,308,109,42,147,55,25,379,296,36,191,25,67,615,15674,1962,12655,1668,2190,34155,34,0,11,0,3,53,19,0
310,38,3,32,7,3,81,37,4,25,0,4,72,374,27,193,18,60,667,312,73,314,27,43,778,390,61,409,26,49,933,970,145,990,64,140,2315,2033,411,3078,203,287,6015,993,269,1565,139,177,3141,112,44,181,26,16,377,30,16,32,14,5,93,12,0,21,0,0,35,11,0,0,0,0,6,0,0,0,0,0,0,11,11,18,6,0,43,166,29,133,14,32,374,5476,1089,6986,544,836,14935,14,3,19,7,4,41,27,0,8,0,7,42,121,5,56,8,21,209,289,32,142,18,32,514,226,37,163,19,33,468,952,133,1000,77,150,2308,2264,461,3101,214,371,6409,2110,609,3152,261,377,6512,256,130,429,69,80,962,57,27,99,10,21,212,23,5,14,9,6,52,4,0,6,3,0,19,8,0,0,0,0,10,11,0,12,0,5,25,132,33,130,14,27,336,6480,1476,8326,705,1128,18118,18,6,14,0,0,44,33,0
311,24,7,27,3,10,69,24,0,26,5,5,56,336,29,157,21,51,592,208,58,157,29,48,502,197,39,171,14,23,447,572,72,633,45,88,1414,1779,340,2499,178,272,5064,1241,436,2364,213,306,4555,196,94,314,56,74,728,30,17,66,13,19,136,3,3,12,3,3,27,6,0,5,0,0,9,6,0,0,0,0,3,13,4,22,0,0,44,117,27,129,22,29,326,4750,1120,6575,613,934,13993,23,10,10,0,5,40,15,0,7,4,0,15,101,9,52,5,20,194,285,33,116,8,39,490,116,18,77,17,19,247,436,49,415,29,77,1001,1707,310,2324,169,260,4775,2214,648,3416,314,505,7100,360,190,615,94,146,1401,83,54,136,38,39,358,32,11,32,3,19,96,12,0,11,5,4,34,3,0,4,0,4,13,3,3,9,0,3,13,119,35,122,11,43,328,5510,1371,7336,697,1196,16101,27,0,8,0,7,48,21,0
