SA4_CODE_2021,C11_0_4_Need_asst_M,C11_0_4_Need_asst_F,C11_0_4_Need_asst_P,C11_0_4_No_need_asst_M,C11_0_4_No_need_asst_F,C11_0_4_No_need_asst_P,C11_0_4_Need_asst_ns_M,C11_0_4_Need_asst_ns_F,C11_0_4_Need_asst_ns_P,C11_0_4_Tot_M,C11_0_4_Tot_F,C11_0_4_Tot_P,C11_5_14_Need_asst_M,C11_5_14_Need_asst_F,C11_5_14_Need_asst_P,C11_5_14_No_need_asst_M,C11_5_14_No_need_asst_F,C11_5_14_No_need_asst_P,C11_5_14_Need_asst_ns_M,C11_5_14_Need_asst_ns_F,C11_5_14_Need_asst_ns_P,C11_5_14_Tot_M,C11_5_14_Tot_F,C11_5_14_Tot_P,C11_15_19_Need_asst_M,C11_15_19_Need_asst_F,C11_15_19_Need_asst_P,C11_15_19_No_need_asst_M,C11_15_19_No_need_asst_F,C11_15_19_No_need_asst_P,C11_15_19_Need_asst_ns_M,C11_15_19_Need_asst_ns_F,C11_15_19_Need_asst_ns_P,C11_15_19_Tot_M,C11_15_19_Tot_F,C11_15_19_Tot_P,C11_20_24_Need_asst_M,C11_20_24_Need_asst_F,C11_20_24_Need_asst_P,C11_20_24_No_need_asst_M,C11_20_24_No_need_asst_F,C11_20_24_No_need_asst_P,C11_20_24_Need_asst_ns_M,C11_20_24_Need_asst_ns_F,C11_20_24_Need_asst_ns_P,C11_20_24_Tot_M,C11_20_24_Tot_F,C11_20_24_Tot_P,C11_25_34_Need_asst_M,C11_25_34_Need_asst_F,C11_25_34_Need_asst_P,C11_25_34_No_need_asst_M,C11_25_34_No_need_asst_F,C11_25_34_No_need_asst_P,C11_25_34_Need_asst_ns_M,C11_25_34_Need_asst_ns_F,C11_25_34_Need_asst_ns_P,C11_25_34_Tot_M,C11_25_34_Tot_F,C11_25_34_Tot_P,C11_35_44_Need_asst_M,C11_35_44_Need_asst_F,C11_35_44_Need_asst_P,C11_35_44_No_need_asst_M,C11_35_44_No_need_asst_F,C11_35_44_No_need_asst_P,C11_35_44_Need_asst_ns_M,C11_35_44_Need_asst_ns_F,C11_35_44_Need_asst_ns_P,C11_35_44_Tot_M,C11_35_44_Tot_F,C11_35_44_Tot_P,C11_45_54_Need_asst_M,C11_45_54_Need_asst_F,C11_45_54_Need_asst_P,C11_45_54_No_need_asst_M,C11_45_54_No_need_asst_F,C11_45_54_No_need_asst_P,C11_45_54_Need_asst_ns_M,C11_45_54_Need_asst_ns_F,C11_45_54_Need_asst_ns_P,C11_45_54_Tot_M,C11_45_54_Tot_F,C11_45_54_Tot_P,C11_55_64_Need_asst_M,C11_55_64_Need_asst_F,C11_55_64_Need_asst_P,C11_55_64_No_need_asst_M,C11_55_64_No_need_asst_F,C11_55_64_No_need_asst_P,C11_55_64_Need_asst_ns_M,C11_55_64_Need_asst_ns_F,C11_55_64_Need_asst_ns_P,C11_55_64_Tot_M,C11_55_64_Tot_F,C11_55_64_Tot_P,C11_65_74_Need_asst_M,C11_65_74_Need_asst_F,C11_65_74_Need_asst_P,C11_65_74_No_need_asst_M,C11_65_74_No_need_asst_F,C11_65_74_No_need_asst_P,C11_65_74_Need_asst_ns_M,C11_65_74_Need_asst_ns_F,C11_65_74_Need_asst_ns_P,C11_65_74_Tot_M,C11_65_74_Tot_F,C11_65_74_Tot_P,C11_75_84_Need_asst_M,C11_75_84_Need_asst_F,C11_75_84_Need_asst_P,C11_75_84_No_need_asst_M,C11_75_84_No_need_asst_F,C11_75_84_No_need_asst_P,C11_75_84_Need_asst_ns_M,C11_75_84_Need_asst_ns_F,C11_75_84_Need_asst_ns_P,C11_75_84_Tot_M,C11_75_84_Tot_F,C11_75_84_Tot_P,C11_85over_Need_asst_M,C11_85over_Need_asst_F,C11_85over_Need_asst_P,C11_85over_No_need_asst_M,C11_85over_No_need_asst_F,C11_85over_No_need_asst_P,C11_85over_Need_asst_ns_M,C11_85over_Need_asst_ns_F,C11_85over_Need_asst_ns_P,C11_85over_Tot_M,C11_85over_Tot_F,C11_85over_Tot_P,C11_Tot_Need_asst_M,C11_Tot_Need_asst_F,C11_Tot_Need_asst_P,C11_Tot_No_need_asst_M,C11_Tot_No_need_asst_F,C11_Tot_No_need_asst_P,C11_Tot_Need_asst_ns_M,C11_Tot_Need_asst_ns_F,C11_Tot_Need_asst_ns_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_0_4_Need_asst_M,C16_0_4_Need_asst_F,C16_0_4_Need_asst_P,C16_0_4_No_need_asst_M,C16_0_4_No_need_asst_F,C16_0_4_No_need_asst_P,C16_0_4_Need_asst_ns_M,C16_0_4_Need_asst_ns_F,C16_0_4_Need_asst_ns_P,C16_0_4_Tot_M,C16_0_4_Tot_F,C16_0_4_Tot_P,C16_5_14_Need_asst_M,C16_5_14_Need_asst_F,C16_5_14_Need_asst_P,C16_5_14_No_need_asst_M,C16_5_14_No_need_asst_F,C16_5_14_No_need_asst_P,C16_5_14_Need_asst_ns_M,C16_5_14_Need_asst_ns_F,C16_5_14_Need_asst_ns_P,C16_5_14_Tot_M,C16_5_14_Tot_F,C16_5_14_Tot_P,C16_15_19_Need_asst_M,C16_15_19_Need_asst_F,C16_15_19_Need_asst_P,C16_15_19_No_need_asst_M,C16_15_19_No_need_asst_F,C16_15_19_No_need_asst_P,C16_15_19_Need_asst_ns_M,C16_15_19_Need_asst_ns_F,C16_15_19_Need_asst_ns_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Need_asst_M,C16_20_24_Need_asst_F,C16_20_24_Need_asst_P,C16_20_24_No_need_asst_M,C16_20_24_No_need_asst_F,C16_20_24_No_need_asst_P,C16_20_24_Need_asst_ns_M,C16_20_24_Need_asst_ns_F,C16_20_24_Need_asst_ns_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_34_Need_asst_M,C16_25_34_Need_asst_F,C16_25_34_Need_asst_P,C16_25_34_No_need_asst_M,C16_25_34_No_need_asst_F,C16_25_34_No_need_asst_P,C16_25_34_Need_asst_ns_M,C16_25_34_Need_asst_ns_F
121,106,63,168,11230,10797,22027,614,531,1139,11950,11391,23332,417,201,618,22113,21168,43281,900,870,1772,23430,22239,45669,145,90,238,10402,10367,20769,499,428,923,11046,10885,21934,108,78,188,9949,10345,20289,681,568,1244,10738,10991,21728,156,162,314,23578,25899,49475,1845,1680,3526,25579,27741,53317,209,212,420,26066,29114,55181,1588,1507,3097,27863,30833,58696,236,329,563,24086,26391,50473,1290,1165,2453,25612,27885,53489,368,481,846,18772,20848,39625,992,935,1931,20132,22264,42411,482,656,1139,12204,13197,25401,645,617,1262,13331,14470,27810,899,1582,2478,6158,7545,13710,414,561,970,7471,9688,17160,990,2900,3888,1779,2763,4536,215,495,713,2984,6158,9134,4118,6747,10864,166335,178437,344767,9669,9363,19032,180122,194547,374664,120,63,180,11732,11106,22842,577,504,1083,12429,11673,24101,559,269,831,24668,23588,48261,925,866,1784,26152,24723,50874,215,153,366,11425,10878,22303,509,429,939,12149,11460,23606,151,120,267,10155,10520,20677,589,625,1209,10895,11265,22158,210,199,407,24870,27790,52663,1838,1913
122,72,37,109,8232,7841,16080,409,418,833,8713,8296,17017,311,151,460,14711,14003,28718,578,474,1049,15600,14628,30227,88,51,137,6493,6003,12499,246,203,451,6827,6257,13090,75,57,132,5798,5509,11306,367,275,641,6240,5841,12076,130,121,250,13473,14180,27656,913,764,1675,14516,15065,29575,165,173,337,17570,18944,36512,926,809,1736,18661,19926,38582,217,244,461,15696,16332,32022,770,608,1374,16683,17184,33857,296,297,596,11961,12669,24627,617,532,1153,12874,13498,26377,385,438,821,8255,8924,17180,418,405,820,9058,9767,18821,677,1143,1819,4166,5183,9350,235,359,591,5078,6685,11760,790,1970,2755,1242,1810,3046,143,301,445,2175,4081,6250,3205,4678,7878,107598,111392,218995,5619,5146,10763,116422,121216,237639,74,27,102,7609,7221,14827,392,352,744,8075,7600,15672,371,188,564,16548,15714,32262,663,689,1353,17582,16591,34173,131,95,231,7012,6527,13541,345,303,642,7488,6925,14412,87,51,140,6033,5668,11703,360,351,713,6480,6070,12553,158,140,295,13136,14288,27422,906,951
123,154,95,244,8423,8093,16511,601,596,1194,9178,8784,17954,892,395,1289,16279,16039,32316,936,928,1865,18107,17362,35472,294,174,473,8602,8279,16883,492,418,909,9388,8871,18273,193,117,312,7604,7693,15296,424,408,833,8221,8218,16445,293,251,546,14270,15496,29764,738,718,1454,15301,16465,31762,333,399,738,14933,16324,31254,721,726,1450,15987,17449,33443,447,662,1111,14558,15632,30189,720,689,1411,15725,16983,32709,823,983,1803,11973,12223,24195,558,532,1083,13354,13738,27088,772,767,1539,5656,5789,11448,306,296,593,6734,6852,13577,629,1089,1719,2021,2414,4430,172,217,391,2822,3720,6540,361,1030,1394,386,559,943,65,102,167,812,1691,2504,5202,5966,11163,104697,108551,213244,5730,5628,11357,115629,120145,235766,215,120,336,9177,8734,17917,612,540,1152,10004,9394,19401,1234,581,1815,17552,17186,34742,1017,1015,2025,19803,18782,38584,416,249,665,8417,8118,16533,477,439,913,9310,8806,18110,270,177,451,8109,8243,16347,557,501,1052,8936,8921,17847,400,330,727,16261,17806,34070,1045,1120
124,174,108,278,9761,9483,19238,674,628,1299,10609,10219,20813,894,368,1268,18673,18263,36934,1007,901,1907,20574,19532,40110,276,159,440,9754,9509,19264,457,434,897,10487,10102,20603,197,128,325,9109,9123,18230,716,477,1186,10022,9728,19744,329,275,598,17220,18140,35363,1021,946,1966,18570,19361,37927,434,368,803,18107,19463,37565,993,931,1926,19534,20762,40295,541,671,1221,17842,19556,37398,1021,927,1943,19404,21154,40562,897,935,1825,15621,16151,31776,868,729,1596,17386,17815,35195,822,875,1696,7900,8490,16391,522,453,970,9244,9818,19057,757,1356,2113,3181,3793,6967,275,388,658,4213,5537,9740,524,1519,2041,596,995,1588,131,238,369,1251,2752,4003,5839,6768,12608,127757,132966,260726,7682,7038,14720,141278,146772,288049,215,110,324,9998,9480,19481,590,579,1172,10803,10169,20970,1301,560,1859,18758,18624,37385,982,954,1932,21041,20138,41166,446,253,704,9399,9047,18445,519,513,1031,10364,9813,20178,285,189,476,9297,9193,18495,700,628,1329,10282,10010,20299,424,396,816,18601,19705,38306,1542,1425
125,136,128,265,13935,13291,27228,1311,1263,2577,15382,14682,30070,627,363,985,22660,21538,44204,1665,1411,3076,24952,23312,48262,251,139,389,11650,10791,22441,890,638,1522,12791,11568,24353,207,149,358,13733,13310,27044,1482,992,2467,15422,14451,29869,430,362,789,32654,32609,65267,3518,2267,5788,36602,35238,71846,719,688,1401,25574,25653,51223,2229,1575,3805,28522,27916,56428,1068,1156,2221,21973,22229,44199,1737,1331,3070,24778,24716,49492,1395,1521,2918,16406,16916,33323,1142,888,2032,18943,19325,38272,1416,1587,3005,9833,10026,19862,682,639,1312,11931,12252,24180,1626,2559,4179,4779,5333,10115,488,678,1169,6893,8570,15468,933,2298,3230,946,1541,2478,214,551,767,2093,4390,6478,8812,10942,19751,174136,173245,347380,15348,12228,27578,198296,196415,394710,215,128,341,15954,15560,31518,1149,1184,2336,17318,16872,34188,870,404,1279,25641,24398,50037,1467,1503,2968,27978,26305,54288,293,173,468,11812,11081,22890,706,606,1315,12811,11860,24666,278,197,482,15750,13580,29327,1319,1052,2369,17347,14829,32182,523,471,996,40895,39149,80048,3871,3084
126,43,24,65,4622,4409,9032,234,223,462,4899,4656,9562,176,74,255,9072,8392,17465,330,262,592,9578,8728,18306,64,43,107,5144,4643,9791,203,153,354,5411,4839,10247,55,35,93,5993,6311,12301,378,335,713,6426,6681,13112,96,70,164,10798,11036,21833,584,539,1120,11478,11645,23122,149,163,310,10439,11517,21949,432,412,844,11020,12092,23103,239,239,478,10464,11232,21700,397,396,799,11100,11867,22977,314,326,643,8246,8728,16968,351,302,657,8911,9356,18271,356,482,835,4766,5464,10230,213,207,422,5335,6153,11493,599,1050,1653,2896,3519,6419,184,223,398,3679,4792,8465,561,1490,2048,737,1165,1907,79,157,232,1377,2812,4191,2651,3994,6647,73188,76419,149604,3380,3213,6593,79219,83626,162845,66,32,95,5179,4962,10142,217,213,432,5462,5207,10670,247,113,361,9885,9352,19232,329,305,633,10461,9770,20229,116,49,165,5487,4804,10286,217,166,383,5820,5019,10834,75,57,136,6690,6776,13465,298,338,631,7063,7171,14232,142,112,249,13336,13895,27232,669,697
127,176,89,264,11767,11269,23037,1252,1158,2411,13195,12516,25709,836,393,1230,24707,23790,48498,1672,1583,3258,27215,25766,52984,260,163,426,13297,12498,25795,752,615,1370,14309,13276,27579,199,132,329,11983,11947,23932,711,655,1370,12893,12734,25630,448,397,844,22408,24068,46478,1495,1447,2940,24351,25912,50261,663,728,1394,22659,24627,47283,1401,1417,2816,24723,26772,51491,1292,1588,2887,22518,22777,45291,1409,1251,2660,25219,25616,50838,1809,2023,3831,15765,16138,31899,1062,1031,2094,18636,19192,37822,1825,2107,3932,8197,8195,16393,704,671,1371,10726,10973,21702,1608,2833,4442,3573,3635,7203,403,478,880,5584,6946,12533,714,1596,2307,523,634,1159,122,208,329,1359,2438,3794,9841,12045,21880,157393,159576,316972,10979,10511,21490,178213,182132,360343,203,128,331,13295,12669,25963,1092,1020,2112,14590,13817,28409,1058,477,1530,26354,25609,51960,1789,1707,3493,29201,27793,56984,421,216,634,13756,13050,26810,850,746,1593,15027,14012,29039,310,183,492,13919,13621,27539,981,862,1845,15210,14666,29876,581,501,1080,25644,27512,53156,1949,1952
128,83,48,131,6756,6397,13155,343,255,599,7182,6700,13885,415,189,604,12723,12282,25000,390,363,750,13528,12834,26360,134,75,208,6508,6323,12836,208,164,370,6850,6562,13413,98,60,159,6400,6300,12699,279,228,505,6777,6588,13367,152,127,276,11922,12476,24394,679,571,1254,12753,13174,25926,157,173,331,13867,15047,28913,641,496,1140,14665,15716,30380,219,252,472,13765,14736,28504,581,473,1053,14565,15461,30024,330,330,655,11838,12164,24000,469,397,866,12637,12891,25520,385,424,806,7073,7661,14735,295,284,582,7753,8369,16126,585,1068,1659,3776,4656,8435,232,350,575,4593,6074,10674,557,1428,1987,860,1315,2175,137,293,432,1554,3036,4596,3113,4175,7279,95493,99361,194851,4248,3883,8136,102854,107419,210272,74,46,125,6715,6248,12961,248,255,503,7037,6549,13590,514,195,712,13360,12970,26330,481,442,920,14355,13607,27960,188,110,293,6281,6026,12305,247,240,490,6716,6376,13094,124,77,202,6107,5856,11963,262,241,503,6493,6174,12666,181,156,332,11874,12631,24509,656,689
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,0,0,0,8,6,11,0,0,0,7,0,10,3,0,3,10,0,11,0,0,4,10,19,27,0,0,0,10,19,25,0,0,0,10,18,27,0,0,0,10,18,27,0,3,3,6,5,15,0,0,3,6,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,53,48,104,7,0,8,60,51,115,0,0,0,4,3,11,4,0,5,8,3,13,0,0,0,6,14,20,0,0,3,6,14,24,0,0,0,3,5,11,0,0,0,3,5,13,3,0,5,0,4,3,3,0,3,6,4,9,0,0,0,10,19,28,0,3
199,0,0,0,278,221,494,30,25,59,308,246,552,11,15,24,273,251,529,50,31,78,334,297,625,14,8,22,306,308,613,67,55,122,387,371,760,11,10,15,565,529,1090,132,75,207,708,614,1314,28,22,43,1106,963,2068,364,183,545,1498,1168,2655,60,39,101,895,544,1436,419,147,563,1374,730,2102,69,50,113,726,518,1237,425,107,534,1220,675,1894,77,54,137,618,575,1192,264,89,349,959,718,1676,61,37,100,444,261,708,117,50,163,622,348,971,29,25,48,91,55,146,24,15,42,144,95,240,25,42,66,14,15,33,13,17,23,52,74,124,383,298,680,5313,4234,9542,1895,792,2690,7591,5324,12915,0,0,3,171,135,305,13,11,30,184,146,339,13,0,13,159,169,339,31,26,53,203,195,401,7,0,11,203,182,383,73,46,123,283,228,516,15,13,27,571,479,1048,167,129,289,753,621,1359,36,16,44,1093,803,1895,488,275
201,67,53,118,4417,4299,8714,296,250,546,4780,4602,9380,424,212,639,8607,8381,16990,409,375,786,9440,8968,18407,182,92,270,4871,4759,9635,241,213,456,5294,5064,10357,121,77,204,4288,4371,8650,244,194,444,4653,4642,9293,194,159,352,7033,7663,14698,403,322,727,7630,8144,15780,297,294,591,8361,9237,17598,439,373,815,9097,9904,19003,435,463,898,9017,9680,18696,500,420,919,9952,10563,20516,717,639,1353,8390,8929,17317,484,397,872,9591,9965,19547,573,551,1126,5458,5801,11262,356,327,676,6387,6679,13076,604,915,1517,2605,3108,5713,255,312,561,3464,4335,7795,419,1039,1454,518,853,1369,89,163,253,1026,2055,3079,4036,4493,8527,63577,67078,130659,3712,3337,7052,71325,74908,146236,75,32,110,4407,4210,8614,310,287,596,4792,4529,9321,574,247,816,8885,8787,17677,578,577,1161,10037,9611,19652,223,136,359,4429,4273,8699,293,298,592,4945,4707,9654,176,107,281,4434,4464,8901,363,331,691,4973,4902,9871,250,200,448,7628,8149,15778,656,638
202,63,34,98,4291,3994,8284,260,230,488,4614,4258,8873,404,204,610,8380,8212,16590,370,385,755,9154,8801,17956,142,85,230,4543,4523,9059,211,216,425,4896,4824,9709,98,75,175,3897,4023,7923,272,185,461,4267,4283,8554,184,155,336,6519,7180,13696,485,304,784,7188,7639,14821,275,224,504,7851,8740,16596,555,357,910,8681,9321,18008,387,367,758,8684,9663,18344,475,386,866,9546,10416,19968,584,505,1093,8353,8800,17151,433,341,773,9370,9646,19021,526,533,1053,5370,5581,10948,341,321,660,6237,6435,12664,539,827,1367,2695,3158,5848,269,344,613,3503,4329,7829,403,1026,1430,600,846,1437,140,287,431,1143,2159,3294,3603,4048,7647,61170,64706,125873,3813,3358,7168,68586,72112,140693,83,43,129,4248,4150,8395,343,359,701,4674,4552,9232,543,247,787,8576,8372,16947,729,613,1339,9848,9232,19075,194,122,316,4243,4178,8416,313,330,645,4750,4630,9375,141,118,262,4073,4209,8281,383,302,685,4597,4629,9230,258,233,484,7235,7835,15069,872,677
203,115,45,163,7560,7232,14794,475,404,881,8150,7681,15838,716,300,1015,14961,14387,29350,713,612,1323,16390,15299,31689,252,132,392,7948,7580,15529,379,291,671,8579,8003,16586,169,114,286,7139,7181,14317,457,265,721,7765,7560,15325,285,247,532,13099,14159,27255,863,550,1413,14247,14956,29201,345,398,743,15417,16803,32221,948,634,1579,16710,17835,34543,527,579,1101,15305,16750,32060,833,635,1469,16665,17964,34630,810,808,1620,13786,14802,28586,640,570,1214,15236,16180,31415,908,908,1819,8782,9771,18560,516,453,969,10206,11132,21343,1058,1737,2800,4805,5637,10439,359,479,834,6222,7853,14075,824,2124,2947,1038,1591,2628,169,259,426,2031,3974,6002,6014,7400,13414,109841,115899,225734,6350,5155,11508,122205,128454,250652,157,63,219,8263,7745,16005,528,494,1024,8948,8302,17248,982,449,1432,15806,15480,31290,935,913,1842,17723,16842,34555,356,226,578,7914,7684,15594,483,456,937,8753,8366,17118,238,179,422,8092,7736,15829,643,564,1203,8973,8479,17449,407,315,719,14805,16045,30852,1434,1081
204,75,41,116,4615,4449,9064,279,248,530,4969,4738,9707,437,172,606,9596,9540,19134,440,390,830,10473,10102,20573,183,91,268,5430,4977,10411,205,196,406,5818,5264,11084,97,62,164,3960,3367,7326,209,141,347,4266,3570,7836,144,141,277,6919,7506,14426,415,305,725,7478,7952,15429,252,241,499,8918,9840,18754,446,364,806,9616,10445,20062,413,434,850,10451,11228,21684,493,397,894,11357,12059,23420,651,570,1217,10382,10308,20691,490,398,884,11523,11276,22793,665,536,1196,6812,6960,13772,347,318,661,7824,7814,15632,709,999,1712,3259,3636,6894,244,311,554,4212,4946,9153,475,1223,1696,682,928,1610,93,201,294,1250,2352,3597,4101,4503,8603,71023,72737,143759,3664,3272,6931,78788,80512,159292,78,38,122,4378,4232,8608,390,349,739,4846,4619,9462,538,216,754,9453,9374,18828,680,677,1358,10671,10267,20939,183,104,288,4818,4443,9256,381,359,738,5382,4906,10289,143,104,248,4064,3466,7536,376,343,717,4583,3913,8497,227,172,399,7331,7929,15260,759,708
205,129,60,186,7560,7149,14709,517,530,1042,8206,7739,15945,802,350,1158,14717,14614,29332,804,777,1587,16323,15741,32070,290,166,457,7982,7699,15684,396,366,764,8668,8231,16910,206,121,325,6126,6145,12278,471,271,745,6803,6537,13345,343,291,640,11506,12500,23999,1011,569,1582,12860,13360,26225,481,462,946,13550,14932,28481,977,659,1639,15008,16053,31062,763,784,1544,15781,16994,32776,885,690,1572,17429,18468,35896,1167,1058,2228,16194,16894,33086,853,725,1580,18214,18677,36898,1151,987,2143,11439,11598,23041,690,624,1309,13280,13209,26489,1143,1604,2747,5551,6047,11596,441,509,954,7135,8160,15292,748,1891,2639,1099,1561,2663,160,280,436,2007,3732,5738,7235,7777,15012,111501,116134,227638,7205,5997,13206,125941,129908,255858,124,56,177,7122,6745,13861,594,599,1193,7840,7400,15229,897,423,1319,14471,14441,28913,1196,1155,2356,16564,16019,32587,382,206,590,7105,6677,13781,553,504,1060,8040,7387,15423,248,184,434,5985,5861,11848,663,593,1261,6896,6638,13539,395,345,741,11976,13084,25062,1443,1179
206,113,64,170,11883,11460,23342,1129,1044,2173,13125,12568,25682,417,203,620,16078,15907,31984,1304,1184,2489,17799,17294,35094,144,102,247,9507,10235,19744,860,726,1583,10511,11063,21576,124,136,265,21967,25824,47794,2665,2162,4829,24756,28122,52883,330,337,660,57116,60511,117629,6200,4786,10991,63646,65634,129278,480,483,959,37076,37196,74271,3507,2635,6139,41063,40314,81371,712,767,1478,25576,26163,51736,2352,1836,4190,28640,28766,57408,908,1033,1944,19092,20411,39499,1792,1414,3210,21792,22858,44654,1242,1666,2907,10945,11623,22575,1108,1014,2119,13295,14303,27602,1923,3151,5075,5597,6195,11788,777,935,1707,8297,10281,18575,1194,2682,3879,1261,1812,3076,325,586,913,2780,5080,7869,7577,10621,18199,216104,227334,443441,22024,18322,40346,245705,256277,501987,119,81,204,12404,12105,24508,1163,1157,2317,13686,13343,27029,533,297,821,18369,18307,36673,1472,1397,2864,20374,20001,40368,199,119,322,11550,13423,24974,1067,1211,2280,12816,14753,27576,192,248,435,26883,32427,59307,2846,3217,6064,29921,35892,65809,427,480,912,69286,73637,142927,7996,8003
207,101,47,151,8561,8240,16805,349,354,701,9011,8641,17655,499,225,725,19120,18413,37531,592,549,1141,20211,19187,39392,184,108,287,11114,10907,22024,425,329,755,11723,11344,23065,134,80,212,12970,12695,25664,747,565,1316,13851,13340,27198,217,188,400,19959,20024,39984,1225,903,2132,21401,21115,42515,283,296,580,20253,23409,43666,848,793,1640,21384,24498,45888,389,413,800,21538,24011,45554,865,754,1627,22792,25178,47981,447,635,1083,17030,19283,36316,687,570,1260,18164,20488,38654,719,979,1702,11768,13488,25257,522,549,1071,13009,15016,28025,1388,2434,3821,6931,8234,15160,458,562,1019,8777,11230,20005,1109,3183,4288,1819,2675,4498,270,574,844,3198,6432,9631,5462,8592,14057,151065,161384,312447,6995,6504,13501,163522,176480,340001,98,56,150,8530,8014,16543,364,355,713,8992,8425,17410,651,251,906,20026,19463,39492,773,715,1481,21450,20429,41880,224,149,375,11531,11484,23009,477,451,927,12232,12084,24316,192,132,327,13896,13044,26941,675,627,1296,14763,13803,28567,268,212,478,22418,22889,45306,1250,1283
208,118,61,182,11657,11025,22685,620,583,1208,12395,11669,24065,537,248,788,21849,21225,43067,914,771,1689,23300,22244,45541,194,98,290,10614,9975,20588,460,370,833,11268,10443,21711,142,106,245,11500,11250,22750,728,557,1285,12370,11913,24282,242,233,480,22076,23026,45102,1454,1163,2618,23772,24422,48196,327,376,700,26120,29186,55301,1316,1230,2548,27763,30792,58555,381,507,884,24271,26119,50387,1173,1025,2195,25825,27651,53468,640,726,1366,19189,20679,39872,897,822,1712,20726,22227,42953,791,1092,1882,11385,12851,24237,627,674,1299,12803,14617,27420,1421,2476,3899,6680,8804,15482,510,646,1158,8611,11926,20540,1419,3707,5130,2166,3334,5499,271,588,851,3856,7629,11481,6209,9635,15850,167502,177474,344973,8970,8430,17399,182681,195539,378219,123,72,198,11169,10907,22073,533,538,1069,11825,11517,23342,699,313,1014,24088,23375,47461,1028,1012,2041,25815,24700,50515,237,151,390,11096,10675,21773,458,479,932,11791,11305,23093,187,126,316,11861,11853,23714,695,644,1337,12743,12623,25365,280,276,557,23327,25221,48549,1543,1582
209,176,103,278,14171,13276,27450,1013,903,1919,15360,14282,29644,929,410,1333,25751,24752,50499,1245,1174,2420,27925,26336,54256,319,197,517,13331,13030,26364,645,530,1170,14295,13757,28050,225,157,380,15193,14836,30030,926,650,1569,16344,15643,31986,423,355,781,29270,30057,59327,1794,1485,3277,31487,31897,63388,640,636,1280,30253,31931,62184,1474,1307,2784,32367,33874,66241,878,1057,1941,26641,28578,55220,1276,1102,2378,28795,30737,59539,1333,1463,2798,20986,22373,43360,989,921,1905,23308,24757,48068,1568,1746,3320,12165,12948,25116,649,774,1424,14382,15468,29858,1900,3039,4933,5896,6736,12628,535,643,1174,8331,10418,18741,1108,2580,3691,1195,1623,2816,253,522,772,2556,4725,7282,9506,11749,21258,194842,200152,394997,10793,10009,20791,215141,221910,437049,253,147,398,16368,15759,32132,1033,1012,2046,17654,16918,34577,1289,593,1882,28776,27618,56391,1534,1468,2997,31599,29679,61273,452,255,707,13807,13162,26967,749,753,1502,15008,14170,29173,319,250,572,15772,15530,31309,1021,960,1984,17112,16740,33854,597,497,1093,34826,35746,70575,2342,2407
210,174,87,255,10334,9792,20127,876,857,1734,11384,10736,22125,799,376,1171,20333,19730,40059,1253,1164,2416,22385,21270,43649,288,175,459,10518,10196,20716,600,523,1117,11406,10894,22293,180,114,291,10507,9941,20445,699,524,1229,11386,10579,21966,362,283,641,20450,20695,41151,1277,1157,2436,22089,22135,44222,584,561,1149,21023,22432,43463,1130,1092,2220,22737,24085,46833,794,991,1782,19317,19969,39286,1023,974,1998,21134,21934,43067,1157,1388,2541,13878,14795,28677,729,749,1482,15764,16932,32705,1432,1587,3015,8755,9337,18100,532,573,1103,10719,11497,22217,1629,2519,4145,4493,4998,9493,421,525,954,6543,8042,14585,816,1746,2563,810,1040,1848,158,257,418,1784,3043,4826,8200,9814,18017,140421,142940,283359,8699,8405,17110,157320,161159,318484,233,110,343,12444,11791,24240,998,878,1872,13675,12779,26457,1123,531,1654,22342,21513,43858,1427,1367,2796,24892,23411,48311,353,227,583,10881,10418,21296,652,590,1243,11886,11235,23128,286,203,492,11655,10803,22454,818,665,1477,12759,11671,24426,458,448,903,25265,25353,50621,1912,1767
