SA4_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
204,16789,10538,8350,12297,15709,16063,12082,7438,2970,102243,87,45,107,73,33,23,12,0,0,380,70,39,48,50,39,7,0,3,0,259,13,6,10,6,13,13,9,5,0,72,0,3,0,4,0,0,5,0,0,8,15,9,35,6,0,0,0,0,0,67,50,58,81,92,105,66,31,4,0,481,63,74,122,96,105,65,34,4,0,559,10156,6193,5154,5526,5337,4608,2089,848,275,40181,2969,1895,1488,1802,1975,1870,1346,850,348,14541,30279,18920,15429,20062,23420,22793,15632,9153,3597,159292,168,130,202,209,200,170,104,25,5,1205,3218,2065,1692,2606,4035,4853,4664,2654,1146,26932,0,0,0,0,0,0,0,0,0,0,369,211,195,209,255,290,299,119,57,2004,20,19,15,10,18,0,7,10,0,104,7819,4673,3846,4556,5944,5649,4576,2477,955,40486,6,11,10,8,25,42,42,25,6,184,99,53,48,93,112,112,95,40,11,669,81,56,57,86,106,104,81,50,15,635
205,23223,15377,12407,17306,22871,25147,19955,12116,4608,153011,94,54,148,72,46,42,15,0,0,480,131,80,114,82,62,39,28,8,0,536,19,15,3,11,21,25,8,7,0,111,10,3,5,0,8,0,0,0,0,27,16,21,54,12,4,0,0,0,0,109,92,87,132,161,158,124,52,16,0,823,119,114,185,170,171,127,51,16,0,961,18709,10899,9992,9805,9077,7818,3912,1687,548,72441,5465,3460,3078,3293,3330,3451,2438,1442,568,26537,48015,30253,26225,31062,35896,36898,26489,15292,5738,255858,281,224,346,328,330,288,143,29,10,1974,4853,3160,2654,3977,6275,7933,8270,4710,2013,43840,0,0,0,0,0,0,0,0,0,0,587,286,277,304,402,555,545,246,92,3292,79,89,72,39,55,37,20,19,16,422,9630,5971,5459,5942,7630,7791,6744,3565,1290,54036,27,13,17,18,33,54,80,32,20,293,198,141,125,161,238,206,211,136,34,1448,209,83,122,148,190,152,150,117,36,1206
206,27143,25791,43959,36293,29061,23315,18028,13526,5583,222703,963,1581,5864,978,294,200,69,25,4,9975,3602,3098,3852,2020,1201,775,433,134,25,15138,1131,760,1498,900,715,1250,839,694,401,8181,5,0,11,9,4,6,0,0,0,35,86,256,647,77,31,20,7,3,0,1125,116,369,793,495,281,176,70,28,6,2340,207,625,1447,581,323,195,77,32,6,3504,19586,28023,51417,28611,17233,12379,4775,1814,642,164476,6779,9737,16082,9266,6331,4879,2705,1882,1044,58696,60778,74458,129278,81371,57408,44654,27602,18575,7869,501987,1115,5156,5840,2960,2089,1800,890,401,191,20456,3029,2662,4726,4425,4746,4438,3867,1989,1057,30945,11,13,24,10,17,13,7,5,0,109,287,508,779,492,387,344,214,109,73,3193,9,4,6,9,3,0,0,0,0,24,14731,13334,23440,16242,15067,11671,8011,6276,3092,111862,23,21,70,48,22,42,44,16,30,327,3324,2117,2468,3510,4443,2279,2924,3410,1000,25481,58,64,125,118,81,68,47,50,17,617
207,32404,22959,17308,25715,28064,23152,20156,15340,7226,192326,928,986,2327,835,586,416,223,93,16,6404,840,929,1105,622,505,314,145,70,15,4554,373,314,205,276,315,492,308,164,110,2557,3,3,0,5,0,0,0,0,0,16,160,235,412,131,97,89,46,17,10,1195,161,276,278,263,271,211,89,49,25,1618,324,513,691,402,371,302,135,65,35,2828,16434,17667,14353,12672,12238,9284,4345,2296,984,90279,4243,4430,3793,3245,3570,2787,1942,1556,1130,26690,57051,50264,42515,45888,47981,38654,28025,20005,9631,340001,1448,2208,2714,2476,2260,1957,1113,449,169,14793,3726,2703,1768,2857,4471,4222,4502,3413,2182,29855,9,0,0,3,3,0,3,0,0,17,1101,964,749,857,1049,869,687,465,244,6970,3,3,3,0,4,6,11,5,4,32,13864,9974,6830,8752,11257,8623,7343,5631,2693,74956,93,68,55,70,91,113,114,118,52,779,3395,2449,1388,2316,3936,2078,2140,2219,659,20576,35,21,35,59,54,47,34,33,17,339
208,35910,20720,18879,31026,30577,24278,18506,14597,7857,202350,1039,1024,3418,869,450,237,89,34,7,7156,538,542,754,496,320,199,132,40,8,3027,6525,3374,3187,3902,3706,4495,2262,1752,1240,30436,0,0,0,7,0,3,0,0,0,6,105,222,565,66,31,20,9,6,0,1027,151,181,283,226,219,152,61,32,10,1314,253,401,847,301,246,173,73,40,10,2351,18795,14419,15006,15923,12746,9180,3876,2147,1067,93162,5722,4401,4442,4655,4292,3604,2185,1813,1266,32387,69606,45986,48196,58555,53468,42953,27420,20540,11481,378219,744,1000,1474,1435,1198,962,444,176,41,7471,5214,3073,2244,4644,6594,5893,5649,3648,2803,39770,0,3,0,0,0,3,0,0,0,8,410,279,338,422,419,367,270,161,81,2747,0,0,4,0,0,5,0,0,0,16,18185,10088,8858,11710,13815,9925,7106,4923,2584,87201,26,31,28,32,47,70,78,81,36,428,3710,2271,1497,2934,3976,1921,1953,2039,603,20900,75,48,105,109,70,94,57,54,24,637
209,46161,32351,30411,39408,38961,33527,23479,15332,5553,265174,1385,1064,2982,1004,553,396,150,67,13,7601,5684,3062,3553,2602,1776,899,423,160,41,18209,53,27,61,74,61,54,30,10,9,372,12,12,10,20,10,5,0,0,0,64,719,808,2062,360,177,109,36,28,10,4311,167,197,300,302,231,184,60,20,4,1478,900,1027,2370,679,417,299,101,46,17,5851,21089,15663,16357,15400,11505,8248,3131,1352,527,93277,6732,5156,5402,4926,4353,3481,2173,1620,1065,34908,83897,60039,63388,66241,59539,48068,29858,18741,7282,437049,1877,1722,2462,2362,1875,1523,604,213,79,12719,3711,2883,2517,3874,5378,5616,5066,2770,1552,33373,37,27,30,29,24,35,11,6,0,214,801,514,607,628,587,572,442,247,98,4502,136,72,126,60,53,47,26,15,16,549,25184,16580,15596,17820,19712,15993,12027,8062,3165,134135,58,24,30,54,47,78,83,64,29,454,6124,3915,3683,5232,5573,4041,3859,2740,687,35858,137,75,141,153,157,133,142,81,36,1045
210,35568,24356,21803,28423,28440,23665,17736,12145,3978,196109,853,617,1830,654,337,206,104,37,4,4632,11558,6508,6603,5421,3721,1842,955,276,58,36949,13,3,19,26,9,12,13,0,3,111,13,0,3,4,4,0,0,0,0,28,371,478,1136,186,81,49,21,3,0,2325,95,118,135,148,106,58,38,8,4,700,474,599,1270,335,188,107,55,16,3,3057,10689,7585,8029,7439,5994,3935,1613,871,239,46394,5219,3704,3512,3250,3201,2342,1517,1133,507,24386,65769,44261,44222,46833,43067,32705,22217,14585,4826,318484,1355,1078,1367,1461,1379,858,369,145,71,8080,2266,1890,1710,2492,3713,3781,3398,1936,917,22107,489,350,319,305,326,243,110,55,15,2210,332,244,254,276,317,318,225,136,65,2163,43,19,38,25,13,13,6,4,0,162,23406,15103,13776,15659,17418,13351,10623,7526,2877,119734,70,44,26,44,52,66,46,34,13,390,2453,1568,1533,2161,2278,1515,1488,1179,362,14525,163,98,114,156,141,139,104,64,23,991
211,47313,33357,26776,37790,42976,38884,26986,15933,6568,276591,1204,648,1241,1058,713,419,140,64,28,5514,823,553,666,563,441,278,144,43,14,3515,113,58,59,104,83,121,66,24,11,635,13,5,8,5,0,0,0,0,0,37,301,291,485,218,136,92,38,13,0,1577,289,344,472,484,457,329,148,61,15,2599,601,636,960,715,601,417,187,80,18,4219,31561,21815,21778,21807,17862,13168,5728,2454,920,137098,7657,5641,4717,5657,5435,4760,2905,1683,1090,39542,91030,64303,58147,69790,70229,59652,36696,20535,8716,479106,1695,1360,2058,2431,2157,1782,870,319,99,12773,4841,4076,2982,4765,7989,8439,8782,5026,2348,49235,0,0,0,0,0,0,3,3,0,12,3060,1877,1699,1929,1919,1623,1182,716,284,14291,128,86,79,50,46,32,38,22,14,494,18583,13161,10093,12519,15349,12924,9738,5519,2085,99977,267,196,167,210,273,279,314,183,73,1955,1757,1162,925,1327,1695,1027,745,526,128,9302,151,119,116,153,169,191,132,86,37,1165
212,64804,45502,41093,51655,51697,45072,33916,21748,7796,363288,4588,2593,6015,3628,2019,1062,432,194,46,20578,9360,6074,6239,4730,3159,1618,733,246,63,32235,238,116,188,216,158,243,128,62,42,1399,12,0,3,4,4,0,0,0,0,32,1327,1757,3905,731,274,186,77,27,12,8301,413,420,529,495,436,286,111,46,13,2754,1754,2179,4439,1231,712,481,195,77,22,11084,30477,24579,22695,19651,15922,10575,4838,2361,845,131952,10942,8203,7606,6897,6176,4892,3196,2214,1050,51173,130974,96299,96772,95860,86853,68273,45061,27769,10142,658015,9266,7132,9026,9247,7819,5537,2591,964,410,52005,6421,4759,3825,5802,8229,8201,8154,5109,2498,52996,3,0,4,4,7,12,3,8,0,47,1938,1312,1363,1452,1472,1248,1039,591,205,10622,42,38,48,18,36,31,22,21,13,262,31267,21284,19312,21721,23015,19416,14868,9362,3670,163911,176,134,129,116,153,192,180,116,71,1273,5333,3406,3118,4506,5209,3172,3631,2855,679,31914,268,200,215,292,269,263,239,106,47,1897
213,68997,44338,48450,56213,50184,41733,25393,15030,5257,355582,3532,1772,7291,2562,813,474,179,55,7,16679,8803,4863,6453,4361,2701,1661,681,214,52,29795,45,23,87,84,54,34,19,4,6,360,6,4,0,4,4,0,0,0,0,20,1157,1725,3815,611,244,175,66,23,10,7837,276,245,494,400,283,180,60,24,7,1965,1437,1977,4312,1020,529,357,124,47,16,9820,27208,17525,22697,19086,12570,7441,2648,1227,474,110879,11705,8048,10140,8463,6583,4801,2547,1642,813,54747,129219,84130,105994,98881,79431,59956,32781,18875,6792,616056,6548,5310,6283,6975,6449,4998,1827,720,291,39396,5457,3564,3829,5411,6480,6369,4993,2532,1274,39909,15,17,11,10,22,16,13,5,0,116,2817,1363,1744,1699,1175,935,609,292,127,10764,80,65,49,40,42,21,24,16,8,344,40965,25051,26181,29202,27871,22500,16071,8616,3137,199582,133,83,83,105,105,109,77,36,13,750,5697,3409,3471,4950,4882,3527,3218,2254,619,32028,385,283,358,385,378,306,246,123,45,2504
214,24434,16464,13649,20413,23067,22586,19142,12424,4707,156885,281,156,285,247,168,81,32,8,0,1253,274,217,235,200,153,98,39,24,0,1227,84,21,56,66,53,88,75,24,8,477,0,0,0,0,0,0,0,0,0,6,34,30,73,26,6,6,3,0,0,179,144,134,174,241,186,128,54,22,14,1097,174,159,255,266,194,138,61,27,14,1277,19297,12202,11358,12256,9655,7539,4052,1864,684,78908,5948,3657,3135,3850,3623,3054,2406,1623,1067,28375,50862,33210,29442,37833,37352,33924,25919,16032,6490,271068,404,312,480,580,490,369,182,32,14,2853,4232,3139,2305,3755,6364,6892,7791,5021,2348,41841,0,0,0,0,3,0,0,0,0,3,499,327,326,354,497,507,520,339,152,3533,0,0,0,0,5,0,3,0,4,15,10782,6655,5990,7443,8593,7604,6715,3795,1364,58949,48,35,22,29,45,80,140,79,43,522,735,389,399,655,757,502,525,398,119,4477,142,90,121,152,142,161,126,92,36,1054
215,15925,9744,7686,11185,14674,14482,11461,8091,3329,96572,77,40,135,72,27,18,7,3,0,381,316,210,196,222,187,93,65,14,0,1299,6,10,7,4,3,8,0,0,0,41,11,13,3,7,5,0,0,0,0,32,51,74,138,27,18,8,0,6,0,314,34,54,56,47,50,35,9,11,0,289,93,136,195,80,69,44,10,13,0,637,9174,5306,4640,4596,3954,3082,1441,728,238,33163,3048,1787,1531,1765,1861,1791,1162,898,402,14260,28823,17362,14634,18096,20962,19622,14187,9754,3976,147424,179,161,281,243,192,152,52,16,0,1284,1811,1392,1087,1664,2734,3482,3270,2087,1047,18592,0,0,0,0,0,0,0,0,0,0,227,108,142,132,159,224,188,117,54,1353,84,52,53,30,41,23,10,11,8,311,5902,3724,3217,3429,4302,4202,3281,2022,744,30820,143,86,47,89,120,167,189,109,51,1002,138,82,60,93,160,80,115,88,22,836,53,18,27,39,44,70,53,32,17,349
216,14168,8509,6738,10111,12155,12001,9472,6112,2382,81646,103,34,170,81,28,16,7,0,0,443,1094,616,488,467,378,148,98,30,4,3319,5,6,0,5,15,4,0,0,0,28,8,4,0,6,3,3,0,0,0,34,127,108,234,62,43,30,11,0,5,611,18,35,45,47,41,45,18,9,0,247,152,147,274,116,84,78,24,7,5,883,7257,4089,3764,3577,3076,2257,1036,486,170,25715,2752,1531,1289,1604,1478,1322,1070,794,409,12243,25618,14988,12860,16080,17311,15897,11740,7436,2966,124895,117,102,199,165,125,76,32,9,5,831,2007,1435,1023,1802,2652,3193,3270,1947,861,18190,0,0,0,0,0,0,0,0,0,0,115,91,106,78,129,143,148,77,29,911,40,38,39,17,18,17,7,4,3,185,6739,3947,3373,3770,4617,4196,3475,2110,773,33007,18,23,13,18,33,42,63,68,31,310,146,100,93,108,171,120,113,79,24,958,55,25,36,46,52,55,41,17,10,335
217,13435,8436,6534,9581,12190,12065,8979,6093,2554,79859,29,8,42,31,20,11,4,0,0,149,50,29,37,25,18,8,0,0,0,164,3,3,7,3,9,9,5,3,0,43,8,0,7,10,5,0,0,0,0,31,7,4,13,3,4,0,0,0,0,28,16,41,57,51,37,27,16,0,0,245,36,49,73,64,43,27,14,0,0,308,7607,4505,3980,3912,3524,2787,1190,475,193,28175,2442,1474,1187,1377,1500,1465,883,665,304,11296,23694,14605,11971,15099,17427,16457,11115,7249,3047,120664,113,67,122,124,113,88,47,11,3,685,1410,941,718,1299,2044,2537,2351,1487,684,13468,0,0,0,0,0,0,0,0,0,0,286,129,142,155,226,234,237,124,67,1595,50,28,17,26,18,8,0,7,0,157,6164,3674,2883,3355,4397,4137,3193,1907,749,30450,39,12,13,14,32,49,33,22,12,220,58,28,32,51,51,43,34,14,9,317,49,28,30,44,27,68,56,22,15,339
297,0,0,4,3,9,8,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,9,7,11,8,5,0,0,38,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,349,475,602,513,422,409,245,83,40,3137,14,14,36,18,9,0,0,0,0,79,70,40,63,36,15,6,5,0,0,232,0,3,6,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,8,10,0,0,0,0,0,0,23,5,13,19,21,13,4,3,0,0,84,0,24,34,26,14,4,3,0,0,111,317,523,679,369,230,177,74,10,5,2378,270,418,520,424,293,137,66,23,6,2153,1034,1535,1994,1418,1009,747,399,111,52,8310,8,28,51,23,22,16,6,0,0,152,27,35,46,54,61,94,73,19,6,423,0,0,0,0,0,0,0,0,0,3,0,3,13,14,6,6,12,0,0,60,3,0,5,0,0,0,0,0,0,3,86,124,228,136,124,125,84,23,5,946,0,3,0,0,3,0,0,0,0,8,21,6,12,15,12,14,0,0,0,88,0,0,0,3,6,9,0,0,0,12
301,26805,16809,13954,20800,22632,19628,12755,7533,3318,144235,225,132,256,183,144,86,25,16,0,1066,206,128,152,113,92,59,36,7,5,795,38,9,15,27,24,26,15,8,5,167,11,0,7,3,0,3,0,0,0,28,46,52,88,36,19,10,3,6,0,252,95,86,126,130,134,100,43,10,9,736,152,137,219,168,157,107,50,13,12,1023,11960,7236,7030,7027,5499,3899,1807,767,284,45507,3572,2133,1947,2278,2118,1853,1108,767,386,16160,43294,26859,23899,31057,31028,25952,15889,9145,4012,211134,277,261,280,488,457,339,146,42,11,2301,5219,3411,2652,4771,6340,6118,5460,2849,1271,38093,0,0,0,0,0,0,0,0,0,9,1195,707,580,767,854,755,563,288,109,5819,64,56,52,31,37,29,27,17,20,324,10612,6278,5137,6571,7365,6234,4438,2295,780,49714,40,35,15,33,38,46,54,18,4,289,389,236,206,294,330,254,191,81,25,2006,166,109,131,150,160,159,88,70,30,1057
302,21850,14903,15530,18446,17884,15566,11079,8165,3659,127074,518,320,836,440,250,140,51,21,8,2583,374,251,379,254,150,73,34,13,3,1543,23,13,21,21,22,15,4,10,6,131,14,0,7,3,0,4,0,0,0,29,162,338,653,114,58,38,11,7,5,1396,86,97,159,150,107,61,24,17,0,717,266,443,828,267,166,98,39,28,7,2142,8389,6601,8340,6716,4322,2949,1229,656,245,39445,2867,2205,2448,2278,1867,1471,964,895,675,15665,34574,25037,28905,28922,25038,20610,13525,9830,4611,191049,311,329,571,554,449,363,159,57,9,2807,2843,1874,2245,3326,3955,3818,3403,2303,1236,25014,0,0,0,0,0,0,0,0,0,0,910,591,654,661,641,518,427,224,98,4726,4,3,0,0,4,8,4,5,0,32,11740,7318,7023,7910,8022,6278,4793,3234,1484,57800,16,22,27,20,19,37,37,22,9,212,197,123,183,191,179,148,105,92,34,1263,108,86,113,126,107,101,73,59,30,810
303,33236,24378,24169,27301,26011,21945,14630,9809,4372,185846,1177,917,2384,987,611,363,153,54,11,6652,2712,1774,1888,1327,933,515,177,57,12,9398,65,47,60,53,53,63,29,16,13,402,8,8,6,5,6,5,0,0,0,26,446,778,1459,261,116,98,41,19,6,3223,129,242,325,241,212,114,62,24,6,1355,580,1023,1783,505,333,220,101,48,12,4609,12737,14611,16097,10839,7258,4688,1899,917,338,69387,4562,4247,4796,3566,2814,2177,1249,979,602,24991,56735,49184,53963,46635,39866,31413,18772,12106,5421,314084,1569,1740,2546,2320,1769,1585,832,251,92,12709,3933,2966,2584,4047,4919,4413,4053,2696,1439,31042,0,0,0,0,0,0,0,0,0,7,1195,832,870,919,954,740,511,268,134,6407,52,28,41,31,19,24,23,25,21,251,14463,9591,9003,9792,9729,7825,5552,3434,1615,71007,43,30,21,42,67,54,40,45,13,358,1380,1107,838,1044,1332,1021,777,577,230,8296,145,104,171,183,153,146,98,51,20,1070
304,19656,15414,10603,14649,14877,12951,8433,4892,2364,103839,482,453,557,432,378,182,80,54,9,2620,486,442,552,326,136,70,22,7,0,2049,87,80,44,62,83,93,28,12,10,502,6,3,0,0,4,0,0,0,0,14,57,104,122,51,25,19,4,3,0,386,84,126,133,131,123,102,24,19,5,746,143,235,257,183,144,129,31,21,4,1147,8652,9737,7543,6464,5060,3756,1644,676,292,43815,2154,2371,1771,1657,1492,1284,693,565,598,12582,32096,29486,21965,24411,22771,18923,11100,6308,3293,170352,464,650,549,635,581,444,252,84,25,3695,3399,2638,1566,2935,3820,3364,3273,1787,908,23693,0,0,0,0,0,0,0,0,0,0,841,672,487,548,577,473,344,148,79,4170,0,0,0,0,0,3,5,0,4,19,8797,6186,3863,5422,5507,4240,3281,1673,801,39765,22,27,15,12,40,30,23,12,11,202,232,151,135,180,195,148,111,64,24,1232,43,27,53,52,49,48,15,20,8,308
305,19175,16765,22229,19710,17213,13234,7850,5001,2545,123723,370,531,1456,366,142,75,30,11,4,2980,484,658,982,352,156,54,32,12,3,2728,42,66,118,59,69,79,43,22,11,506,0,5,0,7,5,3,0,0,0,25,68,247,374,52,7,11,3,4,0,773,62,192,309,216,135,80,24,9,3,1029,132,443,686,275,152,88,30,13,3,1828,8047,13368,18610,10342,6445,4656,1515,555,213,63750,2646,4337,6119,3626,2601,2048,980,598,342,23297,31302,37115,51760,35640,27421,20693,10644,6271,3139,223977,417,986,1423,987,645,489,222,66,24,5261,3661,2814,3053,3754,4622,3618,2835,1384,641,26385,0,0,0,0,4,0,0,0,0,3,323,368,543,381,309,236,157,60,37,2417,3,7,8,5,6,15,13,8,0,62,10951,8529,10362,8265,8211,5696,3595,2051,946,58598,9,17,18,13,12,19,16,4,10,108,486,353,449,439,497,379,327,286,155,3368,37,41,100,79,48,58,36,7,9,408
306,27153,15245,14699,19521,21258,18714,12128,6303,2135,137163,158,118,207,143,75,52,24,8,0,777,173,92,124,135,86,52,43,17,3,714,15,10,17,29,26,47,20,7,3,173,5,7,9,9,4,6,4,0,0,52,158,169,291,109,69,45,20,11,3,876,178,180,174,204,212,150,43,21,11,1167,338,358,478,322,290,201,60,34,9,2093,13692,7400,8383,8570,7382,5234,2438,799,263,54165,5915,3470,3584,3766,3567,2808,1676,874,440,26102,47916,27020,28017,33223,33255,27523,16529,8075,2870,224435,469,372,587,766,631,456,224,51,10,3570,5365,3070,2773,4122,5476,5662,5011,2325,846,34644,0,0,0,0,0,0,0,0,0,0,589,330,294,352,375,374,260,99,31,2696,3,0,0,3,7,9,5,6,0,40,11825,6319,6297,7087,8129,7223,5110,2851,1088,55921,51,27,23,37,36,33,32,6,0,245,171,93,103,140,165,164,91,92,36,1061,366,210,180,264,276,214,178,104,39,1817
307,18918,9672,9131,12046,13155,12738,9610,5212,1873,92359,30,12,39,23,17,10,6,0,0,137,20,14,33,25,9,15,8,0,0,123,0,3,5,0,7,0,0,3,0,19,0,3,0,0,5,0,0,0,0,18,0,3,13,0,5,0,0,0,0,17,23,40,40,58,51,50,15,6,0,286,25,44,56,61,58,54,18,6,0,314,5308,2631,2328,2191,1975,1622,759,342,97,17253,2770,1401,1345,1560,1480,1322,979,561,256,11674,27108,13814,13040,15978,16767,15802,11414,6122,2226,122275,74,51,100,84,82,67,28,7,0,498,4867,2633,2604,3238,4083,4362,3820,2276,813,28695,0,0,0,0,0,0,0,0,0,0,403,206,226,224,238,237,187,67,26,1817,44,35,24,26,18,10,19,8,0,183,6831,3657,3290,3554,4053,3660,2914,1629,547,30133,89,46,34,56,73,83,69,26,11,496,22,21,15,14,22,33,22,6,11,158,104,60,55,81,110,115,111,53,17,710
