SA4_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
203,23368,27846,9613,781,61605,17500,2469,2559,84128,686,192,291,22,1194,2126,132,128,3574,361,214,120,9,714,360,81,82,1230,1046,407,414,31,1905,2488,210,204,4805,1320,375,676,67,2445,4544,357,417,7767,27,3,0,0,38,62,13,21,130,34,6,3,0,42,44,4,89,181,..,..,..,..,..,..,..,..,..,13,6,11,0,32,41,3,8,88,1394,400,692,66,2562,4687,373,539,8160,108,17,19,0,152,294,16,238,707,3,14,0,0,11,4,0,58,82,31,27,4,3,64,30,15,5,120,146,52,29,0,228,337,30,306,906,5,7,3,0,15,7,5,7,37,25968,28714,10748,886,66315,25012,3089,3617,98037,25166,29771,10246,841,66029,20052,2772,4392,93250,1615,684,749,74,3122,4623,373,576,8686,589,338,209,34,1177,718,170,187,2244,2206,1027,961,107,4303,5336,538,762,10935,400,180,172,12,772,1397,119,283,2565,26,6,5,0,42,92,15,48,192,44,13
204,17444,16443,5942,388,40222,12864,1311,2051,56446,395,119,229,27,765,1581,97,124,2570,42,32,28,0,103,37,6,54,196,435,148,258,30,866,1615,103,178,2767,430,156,292,33,908,2017,140,248,3315,3,7,0,0,8,6,0,98,125,3,5,6,0,7,12,4,188,218,..,..,..,..,..,..,..,..,..,3,4,0,0,3,19,0,15,45,443,168,293,33,938,2058,151,554,3696,75,12,21,0,109,329,20,234,687,18,14,3,0,36,37,3,65,140,105,87,24,0,219,81,9,31,345,197,110,54,3,363,448,24,325,1169,16,9,0,0,23,13,0,17,49,18539,16887,6549,451,42416,17000,1588,3124,64132,18645,16375,6236,471,41726,14702,1474,3959,61863,564,162,282,26,1032,2133,124,332,3622,47,27,34,4,113,97,15,140,360,605,187,314,29,1140,2229,140,472,3979,204,59,135,8,408,1075,68,404,1959,9,0,10,0,18,28,4,89,141,13,14
205,28266,25775,9896,665,64598,21398,2222,3657,91880,823,368,288,39,1520,2050,85,167,3822,91,51,32,0,178,106,9,56,347,911,418,323,37,1695,2155,93,223,4170,852,204,412,45,1520,3612,158,411,5701,13,5,4,5,21,34,8,34,103,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,..,8,3,5,0,20,27,0,7,52,882,217,416,46,1556,3668,171,454,5855,218,42,41,0,309,630,30,354,1317,16,20,4,0,44,23,0,47,114,55,44,12,0,114,60,8,19,200,289,105,62,8,458,710,34,424,1627,13,16,5,0,33,9,0,4,45,30360,26527,10704,753,68342,27947,2523,4762,103576,30044,25767,10407,729,66949,24725,2342,6702,100716,646,166,292,26,1134,2826,116,417,4493,81,45,64,0,193,230,20,98,547,729,213,356,27,1321,3053,137,520,5036,570,126,257,29,982,2243,107,419,3747,7,3,3,0,14,21,7,11,56,4,0
206,15492,23490,5606,1089,45666,12878,5163,2518,66226,6340,4459,1597,425,12822,6854,3271,1421,24367,6227,4709,1695,494,13129,5086,3226,1522,22957,12570,9171,3289,916,25950,11941,6495,2947,47332,7262,2261,1398,685,11609,13929,3674,2908,32117,7265,1703,1321,687,10984,14332,4073,3389,32779,11610,3217,2724,1761,19315,18681,5749,7157,50904,..,..,..,..,..,..,..,..,..,26,11,7,0,44,53,18,17,131,26174,7189,5447,3140,41951,47001,13520,13466,115935,6,0,0,0,3,8,4,0,14,3,0,0,0,3,3,0,374,384,261,180,63,29,519,324,167,138,1146,264,175,63,29,531,333,167,521,1546,38,31,3,0,68,50,20,23,165,54534,40056,14406,5167,114164,72201,25369,19470,231201,12576,21223,4658,843,39298,9932,4182,2686,56101,7870,6397,1920,482,16674,8111,3665,1765,30217,8122,6972,2179,543,17822,6519,3944,1895,30176,15997,13372,4101,1028,34495,14626,7612,3658,60390,6413,2183,1338,458,10391,12002,3099,2936,28426,8118,2150,1481,579,12335,15136,4123,4193,35780,20871,5605
207,20849,39193,8181,1153,69377,13883,2712,2076,88046,2961,2027,1025,202,6214,4511,598,454,11781,1797,1965,730,148,4636,1371,439,282,6727,4756,3994,1753,351,10857,5880,1036,736,18507,3018,1438,918,252,5622,5212,1076,664,12574,1065,283,145,116,1604,1848,634,398,4486,532,142,87,46,811,1130,185,341,2464,..,..,..,..,..,..,..,..,..,37,12,9,0,55,67,12,9,140,4647,1870,1157,414,8089,8252,1912,1420,19673,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,17,15,62,64,28,5,157,88,38,27,312,65,64,28,5,157,99,38,39,335,12,3,0,0,22,12,3,3,40,30325,45128,11120,1920,88501,28124,5700,4271,126597,19116,37147,7613,1064,64938,12770,2558,2469,82739,3921,3571,1567,214,9278,5944,794,744,16754,2835,4142,1391,189,8561,1968,672,550,11750,6762,7711,2962,410,17837,7910,1461,1296,28507,2032,1154,620,174,3977,3572,904,591,9041,1647,608,325,171,2755,2598,842,617,6808,1641,465
208,20703,39947,8389,947,69985,15406,2322,2527,90234,4237,3095,1544,220,9099,6561,743,664,17064,2452,2475,840,106,5872,1915,374,406,8567,6689,5571,2386,322,14969,8475,1117,1070,25628,5986,2833,1807,477,11106,11834,1970,1578,26495,776,214,161,95,1247,1234,343,283,3095,311,82,70,12,473,834,74,131,1508,..,..,..,..,..,..,..,..,..,22,15,6,0,52,49,4,10,113,7098,3149,2050,583,12871,13950,2389,1992,31208,30,9,6,0,52,174,6,38,262,0,0,0,0,4,9,0,15,28,134,116,43,9,303,194,70,68,640,165,127,47,14,355,374,76,121,930,24,4,4,0,43,27,4,8,77,34670,48803,12875,1871,98213,38230,5919,5723,148078,18900,39040,7809,855,66605,13470,2026,2831,84937,5523,4625,2101,262,12518,8959,989,1026,23495,4242,5147,1482,161,11034,3021,630,719,15404,9766,9773,3588,427,23552,11981,1620,1748,38898,4907,2766,1496,295,9457,9150,1519,1575,21700,1672,489,294,126,2577,2249,514,604,5946,1014,247
209,30872,54847,14808,1592,102126,20646,3522,3584,129876,1735,1521,991,134,4385,3124,406,368,8285,1087,1207,689,94,3071,1003,318,252,4647,2818,2729,1682,233,7461,4126,725,622,12932,2069,1378,1068,187,4712,4458,633,580,10375,231,73,38,24,361,427,91,166,1044,156,67,67,17,308,222,62,96,692,..,..,..,..,..,..,..,..,..,26,23,16,5,67,72,17,3,154,2486,1535,1188,232,5448,5172,799,849,12269,11,6,4,0,22,39,6,24,87,14,9,0,0,24,15,0,18,59,41,68,18,5,141,53,26,28,246,67,85,27,3,179,107,26,76,393,9,8,0,3,22,14,5,3,44,36251,59208,17706,2067,115232,30072,5078,5134,155520,32448,59079,15581,1687,108792,22037,3704,5396,139930,3256,3336,1764,241,8605,6092,768,1012,16477,2356,2776,1287,187,6609,2146,708,606,10070,5612,6115,3049,435,15212,8242,1470,1625,26548,1206,881,557,115,2762,2322,331,535,5952,310,84,82,34,511,687,153,280,1623,499,151
210,21441,38960,11575,1151,73127,15036,1925,3059,93147,1372,1826,853,109,4163,2177,259,330,6935,755,1156,487,72,2468,684,161,169,3496,2134,2979,1338,183,6634,2862,428,504,10426,1134,831,725,105,2803,2382,256,363,5808,40,43,40,8,130,88,15,23,250,58,47,25,7,137,91,21,27,276,..,..,..,..,..,..,..,..,..,3,0,9,0,18,22,3,5,39,1233,922,799,122,3088,2579,291,421,6375,28,0,7,0,39,195,10,94,334,0,3,0,0,5,4,0,11,19,27,44,13,4,93,41,10,19,159,55,49,27,5,136,240,16,123,513,9,21,7,0,41,9,0,7,50,24877,42928,13750,1459,83016,20726,2659,4107,110510,21874,42785,12049,1227,77933,15735,2117,4115,99902,1943,2187,1230,166,5519,3828,404,708,10462,2189,2697,1054,150,6089,1747,474,626,8939,4133,4883,2284,311,11614,5574,880,1339,19404,699,686,376,62,1828,1413,163,300,3700,41,21,27,6,101,89,10,36,237,31,26
211,37822,62132,16530,1480,117966,24538,3255,3273,149032,3176,1516,1419,147,6260,6698,507,408,13879,787,821,411,37,2061,667,148,95,2967,3967,2340,1826,185,8316,7366,659,501,16840,1356,814,743,76,2987,3213,267,239,6706,100,37,44,0,182,129,21,21,350,74,21,65,6,172,162,13,24,369,..,..,..,..,..,..,..,..,..,27,24,4,0,63,101,3,17,182,1551,899,861,90,3399,3606,305,298,7606,53,9,14,0,84,267,14,93,458,4,0,0,0,10,6,0,44,62,23,53,13,3,94,48,3,7,153,81,67,38,3,189,325,16,145,677,9,3,3,0,23,6,4,0,40,43431,65445,19256,1758,129897,35843,4238,4217,174204,39864,63411,17102,1544,121917,27797,3469,4823,158004,3006,1929,1360,124,6420,6347,428,726,13918,1181,1347,637,72,3234,1204,220,248,4901,4183,3274,1996,192,9646,7554,652,976,18817,399,225,159,26,814,1000,69,165,2039,203,72,82,7,369,339,37,97,842,156,44
212,43779,80137,22463,2443,148828,27751,5255,4935,186765,2561,2804,1319,210,6888,3829,615,468,11795,1170,1687,587,139,3584,770,408,236,4993,3729,4486,1908,346,10473,4598,1019,697,16790,4057,3700,2028,400,10181,6747,1130,839,18895,206,106,68,15,396,304,60,83,839,234,196,145,29,601,534,88,135,1357,..,..,..,..,..,..,..,..,..,51,39,29,0,114,108,13,12,247,4545,4042,2268,448,11295,7689,1298,1068,21340,148,25,33,3,209,674,15,101,996,0,0,0,0,6,12,0,37,46,51,67,19,0,129,47,11,13,207,195,90,49,12,342,731,33,149,1257,18,23,8,0,45,24,3,13,86,52265,88771,26693,3245,170980,40795,7607,6859,226241,45714,89436,24169,2738,162051,29466,6043,8236,205791,4547,5433,2326,308,12608,6989,967,1210,21763,2128,3181,1161,213,6689,1497,1098,551,9834,6680,8607,3487,523,19297,8482,2063,1758,31606,2386,2697,1176,213,6476,3946,726,712,11862,419,194,91,38,745,618,181,206,1744,333,132
213,39504,73988,23336,2534,139363,28190,5326,7064,179949,2102,1950,1159,150,5356,3128,418,495,9395,1934,2156,917,148,5158,1315,545,457,7469,4029,4107,2080,297,10518,4440,957,950,16870,2863,2092,1581,270,6797,6219,837,1214,15070,337,181,122,49,682,694,152,265,1789,317,155,138,32,632,702,131,180,1648,..,..,..,..,..,..,..,..,..,18,17,7,7,50,58,7,13,119,3531,2441,1846,349,8164,7667,1122,1668,18626,69,8,7,4,87,312,12,155,569,0,0,0,0,5,7,0,42,56,48,91,27,6,175,84,25,54,333,118,102,42,8,271,400,36,243,957,17,8,5,8,41,28,4,4,82,47205,80644,27306,3196,158356,40740,7446,9934,216483,39804,82357,24290,2598,149050,28217,5555,8821,191646,4862,6448,2899,349,14560,7386,837,1285,24066,3939,5420,1995,318,11668,2816,1044,975,16502,8805,11868,4889,663,26225,10199,1883,2261,40568,1807,1512,951,195,4468,3932,633,940,9972,522,211,117,47,905,877,218,245,2244,796,250
214,23872,29455,11007,731,65065,17667,2362,3308,88404,1723,459,684,65,2934,3577,212,311,7032,494,251,183,19,948,451,66,100,1569,2216,714,867,87,3875,4034,276,415,8604,1369,476,731,71,2644,4015,283,363,7309,26,10,18,0,58,131,14,38,240,19,12,8,0,31,24,0,9,65,..,..,..,..,..,..,..,..,..,11,11,5,0,25,28,0,0,55,1420,503,761,74,2756,4202,294,414,7666,196,22,40,0,273,600,17,111,1006,3,0,0,0,3,3,0,34,40,25,20,8,0,49,27,0,8,81,227,49,46,0,322,629,17,144,1120,8,5,3,0,19,13,0,7,37,27746,30715,12689,898,72048,26554,2954,4280,105833,24758,30481,10996,803,67041,18733,2195,4551,92523,2428,1037,1261,116,4839,6016,304,675,11831,911,592,526,38,2067,988,121,260,3436,3335,1627,1785,153,6898,6997,426,937,15261,785,228,349,41,1406,2206,141,422,4168,40,10,14,0,65,125,7,17,215,23,3
215,15924,14901,5446,457,36733,13053,1284,1772,52844,327,122,127,22,603,1179,67,105,1956,39,24,12,6,77,50,11,11,147,364,148,139,24,679,1230,79,114,2105,478,150,252,28,904,2215,111,239,3466,3,0,0,0,3,7,0,0,8,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,5,0,3,0,9,9,0,3,21,483,150,247,28,913,2234,111,239,3498,126,24,19,0,171,423,28,522,1149,10,7,3,0,15,23,5,59,102,72,39,15,3,123,52,7,13,200,202,71,34,6,315,497,40,600,1451,5,13,0,0,18,8,0,9,40,16983,15293,5870,515,38657,17023,1513,2740,59932,15751,14110,5229,469,35566,13590,1384,3387,53917,558,164,218,31,968,1681,93,280,3026,26,3,12,0,45,41,8,12,108,580,173,234,31,1015,1722,95,295,3134,312,131,177,20,640,1765,121,376,2905,0,0,0,0,0,3,0,4,7,0,0
216,12523,13098,4652,325,30598,8930,1059,1478,42060,271,105,135,21,536,767,49,126,1479,27,17,11,0,61,26,7,7,104,297,127,152,25,593,796,60,133,1584,590,199,302,33,1119,2233,121,208,3679,7,4,4,0,12,28,0,0,43,0,0,0,0,0,3,0,0,0,..,..,..,..,..,..,..,..,..,8,4,0,0,13,11,0,0,20,603,206,308,33,1144,2270,122,208,3747,150,20,29,0,207,390,19,235,854,0,7,0,0,8,4,0,40,54,22,25,5,0,55,28,8,6,97,178,54,34,0,273,422,21,279,999,17,9,4,0,31,15,0,4,45,13617,13492,5150,387,32645,12432,1263,2099,48440,12981,12815,4845,343,30985,10102,1098,2739,44922,559,282,265,29,1134,1861,141,294,3435,31,19,10,0,61,57,20,32,168,594,301,276,33,1200,1918,156,325,3601,150,54,87,6,303,746,36,137,1214,4,0,0,0,6,17,0,5,25,0,0
217,12653,12850,4294,355,30151,10358,1069,1340,42926,251,107,100,14,477,800,57,91,1425,87,49,35,6,175,83,14,23,301,343,154,134,23,655,884,76,112,1724,293,97,204,23,615,1666,121,176,2584,15,0,0,0,18,55,4,0,85,5,3,0,0,13,6,0,10,26,..,..,..,..,..,..,..,..,..,0,5,3,0,4,14,0,5,25,320,99,205,23,652,1742,128,196,2715,36,17,8,0,62,136,7,225,433,0,8,3,0,13,22,0,18,60,40,29,11,0,85,43,9,13,155,85,58,18,4,160,208,16,262,646,5,5,5,0,14,0,0,6,20,13403,13167,4658,400,31633,13196,1290,1907,48028,12951,12116,4275,384,29725,11114,1143,2538,44521,332,99,191,23,639,1539,92,264,2530,101,44,36,0,181,189,27,53,453,435,142,221,21,822,1730,122,312,2983,125,49,78,9,269,811,56,203,1338,14,0,0,0,18,65,6,10,88,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,18659,26064,7350,641,52718,9776,1767,1630,65893,853,219,280,25,1380,2142,85,73,3673,880,653,762,62,2358,1324,234,195,4105,1737,871,1044,90,3740,3464,314,268,7785,355,123,262,34,773,1432,101,117,2416,109,31,24,4,175,129,15,29,352,54,7,11,3,68,50,4,12,139,..,..,..,..,..,..,..,..,..,27,7,9,0,40,39,0,6,89,538,173,312,35,1056,1646,123,166,2986,108,15,20,0,142,284,15,127,567,0,3,0,0,4,3,0,5,13,18,10,6,0,32,23,4,0,61,119,30,26,0,181,309,21,131,641,4,3,5,0,9,9,0,4,26,21058,27147,8727,766,57704,15199,2221,2202,77327,19453,26657,7465,683,54256,10261,1799,2098,68414,858,214,344,32,1444,2111,81,212,3842,1085,927,1077,70,3154,1602,273,324,5353,1941,1141,1419,101,4597,3709,354,534,9196,518,133,254,16,917,1628,61,127,2731,171,38,75,5,285,260,22,39,611,72,11
302,15577,20363,6611,845,43399,10557,2210,1484,57647,757,254,332,51,1395,1941,145,121,3592,968,586,542,116,2208,1318,388,210,4126,1717,844,876,159,3594,3254,538,328,7718,1057,367,456,84,1964,2895,400,327,5583,526,162,169,53,914,1180,255,119,2472,370,75,55,20,517,427,129,65,1141,..,..,..,..,..,..,..,..,..,12,11,15,0,31,39,4,6,83,1959,612,687,163,3432,4540,789,515,9279,61,20,27,4,115,347,15,73,557,0,0,0,0,0,0,0,14,12,13,17,4,0,31,17,3,3,63,76,34,37,4,153,364,21,89,629,5,5,3,0,14,9,0,7,30,19337,21857,8217,1179,50588,18728,3558,2426,75302,15389,21560,6234,855,44040,10348,2226,1650,58273,614,240,244,35,1130,1755,89,155,3132,1587,1228,899,129,3839,2105,545,288,6781,2198,1468,1141,167,4974,3862,639,440,9910,1023,473,387,108,1989,2521,340,334,5192,906,399,308,82,1694,1720,391,301,4106,836,209
303,21901,33724,9119,1520,66266,13244,4503,2553,86564,976,713,418,79,2184,1556,312,188,4245,2455,1721,1144,283,5610,2302,1255,510,9676,3431,2436,1562,358,7798,3860,1570,702,13921,1753,674,511,206,3138,3998,798,562,8506,934,306,228,121,1590,1784,444,293,4107,349,103,74,23,552,516,149,114,1336,..,..,..,..,..,..,..,..,..,54,21,13,0,84,89,23,16,218,3091,1097,829,348,5368,6393,1422,981,14167,89,27,41,3,173,481,22,166,844,0,0,0,0,0,3,0,13,15,23,14,4,0,41,33,10,10,95,111,45,47,9,205,526,34,189,949,10,3,3,0,20,16,0,5,42,28542,37311,11561,2237,79658,24039,7529,4431,115645,21477,35568,8931,1379,67358,12963,4580,3063,87968,456,424,215,31,1118,946,123,131,2309,3315,3154,1646,341,8453,3171,1606,804,14030,3773,3571,1865,368,9571,4119,1720,935,16346,1402,624,457,138,2627,3232,705,596,7167,1625,569,366,163,2721,2562,760,441,6483,901,210
304,12616,20760,4438,580,38391,6615,1778,1091,47873,382,215,151,21,772,712,117,54,1658,743,502,264,80,1585,770,335,127,2815,1125,716,415,101,2361,1475,455,181,4467,671,262,236,109,1275,1518,487,233,3507,650,216,129,123,1113,933,567,178,2794,529,192,81,81,883,644,390,163,2078,..,..,..,..,..,..,..,..,..,26,10,13,0,44,49,9,9,111,1879,674,449,315,3309,3148,1453,583,8490,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,7,3,5,0,16,9,3,6,26,8,3,5,0,15,9,3,6,35,4,3,0,0,8,6,0,0,16,15628,22157,5308,992,44084,11249,3686,1861,60884,12907,21597,4579,524,39605,6716,1792,1124,49238,167,52,68,9,290,494,33,40,860,687,534,377,59,1659,914,320,178,3072,858,587,445,61,1951,1409,351,219,3928,634,388,270,67,1360,1381,416,210,3370,911,440,228,129,1709,1354,809,235,4100,560,276
305,10107,15715,3572,820,30217,7171,3952,1615,42963,344,164,99,42,651,523,193,108,1472,1755,810,475,202,3243,1897,1101,450,6693,2093,976,572,248,3896,2425,1296,554,8166,2760,763,680,310,4513,6653,1702,1143,14021,3139,703,565,310,4720,5155,1815,1151,12840,5048,1353,622,379,7402,5801,2096,2536,17839,..,..,..,..,..,..,..,..,..,24,3,8,0,36,65,19,7,129,10978,2825,1874,997,16673,17678,5632,4835,44817,32,3,0,0,39,39,3,83,162,5,0,0,0,3,9,0,135,149,33,37,12,5,85,42,25,14,163,67,42,10,5,121,88,30,231,474,16,4,6,0,31,44,4,21,98,23261,19564,6036,2069,50936,27408,10915,7259,96520,9594,16801,3321,642,30356,6348,3443,1792,41934,146,64,48,10,269,276,60,65,674,1809,1034,600,165,3603,1917,1042,430,6993,1953,1097,653,175,3872,2194,1103,495,7669,2268,741,573,202,3783,5276,1290,1107,11453,4081,1199,765,340,6388,5973,2056,1447,15860,7945,2225
