SA4_CODE_2021,C11_SH_0b_s_a_b_NPGH_2,C11_SH_0b_s_a_b_NPGH_3,C11_SH_0b_s_a_b_NPGH_4,C11_SH_0b_s_a_b_NPGH_5,C11_SH_0b_s_a_b_NPGH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPGH_2,C11_SDRTHT_0b_s_a_b_NPGH_3,C11_SDRTHT_0b_s_a_b_NPGH_4,C11_SDRTHT_0b_s_a_b_NPGH_5,C11_SDRTHT_0b_s_a_b_NPGH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPGH_2,C11_F_a_0b_s_a_b_NPGH_3,C11_F_a_0b_s_a_b_NPGH_4,C11_F_a_0b_s_a_b_NPGH_5,C11_F_a_0b_s_a_b_NPGH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPGH_2,C11_F_a_1b_NPGH_3,C11_F_a_1b_NPGH_4,C11_F_a_1b_NPGH_5,C11_F_a_1b_NPGH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPGH_2,C11_F_a_2b_NPGH_3,C11_F_a_2b_NPGH_4,C11_F_a_2b_NPGH_5,C11_F_a_2b_NPGH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPGH_2,C11_F_a_3b_NPGH_3,C11_F_a_3b_NPGH_4,C11_F_a_3b_NPGH_5,C11_F_a_3b_NPGH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPGH_2,C11_F_a_4mb_NPGH_3,C11_F_a_4mb_NPGH_4,C11_F_a_4mb_NPGH_5,C11_F_a_4mb_NPGH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPGH_2,C11_F_a_NB_NS_NPGH_3,C11_F_a_NB_NS_NPGH_4,C11_F_a_NB_NS_NPGH_5,C11_F_a_NB_NS_NPGH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPGH_2,C11_F_a_Tot_NPGH_3,C11_F_a_Tot_NPGH_4,C11_F_a_Tot_NPGH_5,C11_F_a_Tot_NPGH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPGH_2,C11_OD_0b_s_a_b_NPGH_3,C11_OD_0b_s_a_b_NPGH_4,C11_OD_0b_s_a_b_NPGH_5,C11_OD_0b_s_a_b_NPGH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_Tot,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPGH_2,C16_SH_0b_s_a_b_NPGH_3,C16_SH_0b_s_a_b_NPGH_4,C16_SH_0b_s_a_b_NPGH_5,C16_SH_0b_s_a_b_NPGH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3
206,4,0,0,0,4,12,23,4,0,0,0,31,1178,109,19,3,0,1320,1017,1241,204,35,5,2503,217,239,526,162,55,1198,45,41,18,4,6,106,2486,1637,770,201,72,5163,3,4,0,0,0,9,62,6,4,0,0,68,2193,196,27,7,0,2421,949,1673,264,33,7,2927,120,190,473,144,47,971,55,29,11,0,6,99,3392,2100,771,184,58,6495,118,20,0,3,0,142,1075,77,15,0,0,1166,8221,940,225,39,11,9438,718,1370,208,26,10,2337,31,46,85,28,4,196,174,41,11,5,0,234,10338,2496,548,109,28,13520,0,0,0,0,0,0,7,0,0,0,0,7,74,3,0,0,0,76,10,36,3,0,0,50,7,4,10,5,5,26,5,0,0,0,0,5,103,43,15,3,5,167,17,6,0,0,0,20,16340,6275,2106,494,165,25369,0,0,0,0,0,3,19,9,5,0,0,29,671,58,12,0,4,746,714,1005
207,8,9,5,0,4,19,6,0,0,5,0,11,310,28,6,0,0,340,670,441,86,26,9,1231,284,202,311,139,94,1029,32,13,18,10,6,83,1307,682,427,174,121,2712,3,0,0,0,0,11,10,0,0,0,0,10,417,39,11,3,0,470,182,201,40,7,0,439,19,20,27,14,10,90,18,0,0,0,0,20,656,267,82,25,8,1036,7,0,0,0,0,7,107,4,0,0,0,115,1116,144,42,8,5,1314,132,189,33,10,0,365,16,9,24,11,0,69,27,9,5,3,0,43,1404,355,112,34,6,1912,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,13,5,7,0,0,0,16,0,0,8,0,0,9,0,0,0,0,0,0,19,9,3,0,0,38,5,0,0,0,0,3,3389,1314,622,240,133,5700,0,4,0,0,0,8,9,5,3,5,0,20,216,22,6,0,0,251,561,378
208,4,0,0,0,0,3,9,5,0,0,0,12,471,28,6,0,0,501,753,313,48,17,0,1132,217,125,152,80,38,600,36,11,16,0,3,74,1484,485,216,98,42,2322,3,0,0,0,0,3,20,0,0,0,0,20,475,35,10,0,5,521,265,171,26,3,4,474,25,16,20,13,9,83,17,0,0,0,0,21,801,227,62,16,15,1117,11,3,0,0,0,20,144,13,4,0,0,165,1362,183,46,7,0,1594,206,243,46,7,0,503,15,11,20,17,3,61,27,7,3,0,0,44,1767,464,123,25,8,2389,0,0,0,0,0,0,3,0,0,0,0,3,34,4,0,0,0,35,6,12,0,0,0,23,0,7,0,0,0,5,0,4,0,0,0,4,48,25,3,4,0,76,0,0,0,0,0,4,4099,1201,411,145,60,5919,4,0,0,0,0,11,8,5,0,0,3,17,299,28,3,0,3,336,615,239
209,7,6,0,5,0,18,19,8,4,0,0,28,523,33,18,4,0,574,1256,474,95,35,13,1867,383,171,184,110,69,915,61,24,12,11,9,120,2243,711,317,156,89,3522,3,0,0,0,0,3,11,0,0,0,0,11,246,25,12,5,0,285,191,126,17,3,4,341,17,8,21,7,5,66,14,3,4,0,0,20,476,168,49,22,10,725,5,5,0,0,0,8,41,0,0,0,0,48,421,61,21,3,0,507,104,71,14,3,0,193,12,4,4,0,0,19,13,3,3,0,0,21,600,147,45,10,0,799,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,5,3,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,26,0,0,0,0,0,5,3347,1027,417,187,105,5078,8,0,3,0,0,11,26,15,5,0,0,48,439,45,6,0,0,491,1219,475
210,11,0,0,0,0,9,11,0,0,0,0,16,233,23,4,0,0,264,876,230,45,25,12,1183,234,57,43,41,14,392,37,14,0,5,3,60,1396,323,101,75,27,1925,0,0,0,0,0,0,6,0,0,0,0,7,161,20,5,5,0,190,129,47,10,9,0,185,7,9,4,0,0,26,10,0,4,0,0,16,316,68,21,15,3,428,5,0,0,0,0,5,8,3,0,0,0,9,136,16,7,0,0,159,79,21,0,0,0,107,3,0,0,0,0,3,6,0,5,0,0,8,238,41,10,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,16,0,0,0,0,0,0,1965,438,136,89,32,2659,3,3,0,0,0,3,18,0,0,0,0,18,219,19,4,0,5,242,857,223
211,4,3,0,0,0,4,30,4,0,0,0,39,470,23,0,0,0,492,1581,280,38,11,3,1909,477,144,76,31,16,742,45,10,0,4,4,67,2606,470,117,47,16,3255,0,0,0,0,0,0,8,0,0,0,0,11,320,23,3,0,0,346,207,51,10,4,0,270,13,6,7,0,0,23,8,0,0,0,0,8,555,89,16,4,0,659,0,0,0,0,0,0,9,0,0,0,0,9,169,9,3,0,0,176,76,29,4,0,0,111,4,7,0,0,3,9,0,0,0,0,0,0,256,40,4,5,6,305,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,16,5,0,0,0,0,4,3430,601,138,52,21,4238,0,0,0,0,0,3,35,6,0,0,0,41,567,27,7,0,0,605,1492,288
212,19,4,3,0,0,37,21,8,0,0,0,30,379,43,12,3,3,442,2134,597,199,54,35,3022,667,313,316,150,100,1547,96,33,20,13,12,175,3320,999,554,230,155,5255,3,0,5,0,0,8,9,0,0,0,0,9,215,27,14,0,0,252,235,181,62,18,6,495,49,40,80,34,19,224,18,7,7,6,0,33,526,252,162,52,26,1019,5,0,0,0,0,10,40,0,4,0,0,49,533,92,24,17,4,668,196,132,50,17,0,397,20,23,45,30,10,124,30,7,9,5,3,55,818,264,128,65,20,1298,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,18,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,33,0,5,0,0,0,3,4694,1517,851,346,199,7607,11,4,4,0,8,25,37,5,11,4,4,65,428,40,17,7,10,503,2070,635
213,11,5,0,5,0,23,32,3,0,0,0,31,606,46,11,0,0,665,2315,585,157,61,34,3150,691,228,192,102,47,1256,129,36,21,3,12,199,3784,895,383,176,91,5326,0,0,0,0,0,5,6,0,0,0,0,6,242,20,5,0,0,268,332,157,42,18,4,552,33,26,31,9,3,100,19,5,7,4,0,27,638,207,81,31,6,957,14,4,0,0,0,17,80,5,0,0,0,86,571,84,23,4,5,688,149,82,26,8,0,268,8,0,4,0,0,14,37,12,7,6,0,59,857,184,59,20,8,1122,0,0,0,0,0,0,8,0,0,0,0,8,11,0,0,0,0,12,3,6,0,0,0,4,0,0,0,0,0,9,0,4,0,0,0,5,25,8,0,0,0,36,5,0,0,0,0,4,5299,1301,523,230,101,7446,10,8,5,0,0,28,32,14,3,0,0,49,505,52,11,9,9,583,2151,640
214,0,0,0,0,0,0,14,4,0,0,0,13,315,10,0,0,0,327,1300,190,26,0,0,1517,319,74,37,16,4,442,44,3,4,3,0,50,1992,283,67,15,3,2362,3,0,0,0,0,3,5,0,0,0,0,5,149,8,0,0,0,154,89,20,0,0,0,110,0,0,4,0,0,3,0,0,0,0,0,0,245,20,5,0,0,276,3,0,0,0,0,3,14,0,0,0,0,14,174,9,4,0,0,184,82,13,0,0,0,91,0,0,0,0,0,3,0,0,0,0,0,4,269,29,7,0,0,294,0,0,0,0,0,0,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,2522,329,78,21,8,2954,0,0,0,0,0,0,20,5,0,0,0,25,277,13,0,0,0,299,1141,152
215,7,0,0,0,0,7,8,0,0,0,0,9,218,7,3,0,0,228,642,98,15,5,5,766,138,30,10,26,14,225,36,7,5,4,0,56,1052,149,37,38,21,1284,0,0,0,0,0,0,7,0,0,0,0,8,36,9,0,0,0,47,17,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,56,13,3,0,0,79,0,0,0,0,0,0,11,0,0,0,0,12,55,5,3,0,0,62,20,8,0,0,0,25,0,0,0,5,0,5,3,4,0,0,0,10,84,13,3,3,0,111,5,0,0,0,0,5,4,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,5,19,31,3,0,0,5,40,0,0,0,0,0,0,1225,177,39,39,28,1513,8,0,0,0,0,11,8,5,0,0,0,13,206,13,0,3,0,221,665,100
216,0,0,0,0,0,4,4,0,0,0,0,9,158,7,3,0,0,167,560,75,8,0,0,648,140,33,12,4,9,198,26,3,4,0,0,35,900,123,31,6,4,1059,0,0,0,0,0,0,0,0,0,0,0,0,35,0,4,0,0,35,16,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,47,6,7,0,0,60,0,0,0,0,0,0,4,0,0,0,0,5,84,7,0,0,0,92,10,4,0,0,0,14,0,0,0,0,0,3,6,0,0,0,0,7,104,13,4,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,8,4,0,0,0,0,4,5,0,0,0,0,5,23,0,0,0,0,21,0,0,0,0,0,0,1069,139,34,8,11,1263,0,0,0,0,0,3,3,0,0,0,0,3,156,10,7,0,0,172,533,64
217,0,0,0,0,0,5,5,0,0,0,0,6,170,8,0,0,0,180,513,115,14,6,0,656,117,38,21,10,7,179,35,5,0,0,0,45,841,170,40,15,6,1069,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,30,20,10,0,0,0,32,0,0,0,0,0,0,5,0,0,0,0,5,63,7,0,3,0,76,0,0,0,0,0,0,5,0,0,0,0,5,86,4,0,0,0,94,10,10,0,3,0,22,0,4,4,0,0,6,5,0,0,0,0,5,100,17,3,3,0,128,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,11,0,3,0,0,16,0,0,0,0,0,0,1014,199,46,20,6,1290,5,0,0,0,0,7,6,0,0,0,0,8,176,9,0,0,0,189,527,100
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,7,0,0,0,0,7,11,4,0,0,0,11,168,5,0,0,0,181,761,136,11,0,0,909,402,148,57,7,4,617,33,9,3,0,0,46,1377,301,73,14,3,1767,0,0,0,0,0,0,3,0,0,0,0,3,82,7,0,0,0,90,145,45,7,0,0,199,3,3,0,0,0,6,11,0,0,0,0,15,250,60,8,3,0,314,0,0,0,0,0,0,7,0,0,0,0,7,68,0,0,0,0,63,36,9,5,0,0,42,0,0,0,0,0,0,4,0,0,0,0,0,111,7,5,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,21,0,0,0,0,21,0,0,0,0,0,0,1751,369,79,15,9,2221,5,0,0,0,0,6,21,0,0,0,0,24,172,3,5,0,0,174,722,114
302,0,0,0,0,0,4,8,0,0,0,0,8,234,15,0,0,0,251,924,274,27,11,5,1237,365,151,99,25,8,650,43,12,6,4,0,59,1570,451,136,38,9,2210,0,0,0,0,0,0,0,0,0,0,0,0,152,11,0,0,0,166,206,121,13,0,0,342,9,0,5,0,0,10,8,0,3,0,0,13,379,134,23,0,0,538,3,0,0,0,0,3,19,0,0,0,0,22,517,35,9,0,0,556,102,65,11,3,0,180,4,3,0,0,0,5,17,3,0,0,0,17,651,113,16,7,0,789,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,21,0,0,0,0,0,0,2626,697,180,43,13,3558,0,0,0,0,0,0,16,3,0,0,0,20,262,10,3,0,0,275,874,221
303,12,10,4,0,0,26,17,11,4,4,0,31,383,27,6,5,0,424,1286,590,110,29,11,2027,689,405,435,237,86,1854,55,40,34,6,16,148,2448,1080,587,273,115,4503,5,6,0,0,0,13,18,0,0,0,0,18,240,16,3,0,0,267,532,427,130,20,6,1123,39,29,27,15,4,120,10,13,10,5,0,41,843,495,176,44,17,1570,4,4,0,0,0,4,56,5,0,0,0,62,770,64,23,5,0,860,195,177,32,9,4,413,12,10,14,4,3,36,29,9,4,0,0,46,1065,261,77,16,9,1422,0,0,0,0,0,0,8,0,0,0,0,8,17,5,0,0,0,14,0,3,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,28,8,0,0,0,34,0,0,0,0,0,0,4380,1837,838,338,135,7529,0,4,4,4,0,8,22,8,9,4,0,46,300,23,3,0,4,326,1073,546
304,0,0,0,0,0,3,6,0,0,0,0,10,120,17,0,0,0,137,478,268,32,8,0,787,274,177,233,74,46,809,18,3,7,7,3,33,901,461,276,83,57,1778,0,0,0,0,0,0,0,0,0,0,0,0,98,8,6,0,0,111,141,128,19,3,0,288,6,14,16,12,0,46,0,0,0,0,0,5,249,146,37,15,0,455,3,7,0,0,0,3,28,5,0,0,0,30,737,120,40,6,0,894,127,279,58,5,0,464,7,12,17,5,4,37,8,0,0,0,0,11,905,411,112,11,9,1453,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2058,1025,427,114,64,3686,3,0,0,0,0,6,8,0,3,0,0,12,79,11,0,0,0,86,449,225
305,5,4,0,0,0,12,22,0,7,5,0,38,516,36,3,3,0,559,886,907,106,13,4,1910,322,302,497,182,48,1353,44,22,12,7,4,93,1791,1275,624,210,62,3952,3,3,4,0,0,4,19,0,0,0,0,21,372,26,3,0,0,406,292,380,55,9,0,732,12,32,49,13,3,114,8,3,0,0,0,14,704,441,114,28,3,1296,28,5,3,0,0,41,231,13,0,0,0,245,3415,341,101,11,0,3869,445,620,118,29,16,1225,23,25,42,13,3,107,102,21,22,0,0,149,4251,1020,284,60,19,5632,0,0,0,0,0,0,5,0,0,0,0,5,12,0,0,0,0,12,5,3,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,26,3,0,0,0,30,0,0,0,0,0,4,6767,2744,1023,293,87,10915,5,4,0,0,0,6,17,0,8,0,0,31,337,32,6,0,0,376,688,700
306,9,0,0,0,0,20,31,0,0,0,0,32,332,15,0,0,0,349,998,165,23,0,0,1190,425,138,55,17,8,643,50,15,11,0,0,71,1845,341,87,21,3,2296,0,0,0,0,0,0,9,0,0,0,0,9,158,7,5,0,0,161,60,13,0,0,0,75,4,4,5,0,0,15,11,0,0,0,0,11,237,26,4,0,0,269,10,0,0,0,0,10,51,0,0,0,0,48,613,59,13,0,0,686,109,50,7,0,0,171,8,9,5,0,0,21,23,5,0,0,0,30,813,120,26,5,0,963,3,0,0,0,0,3,9,0,0,0,0,9,13,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,3,12,39,7,0,0,3,51,8,4,0,0,0,8,2942,495,120,24,10,3588,15,0,0,0,0,17,33,0,0,0,0,37,331,12,0,0,0,342,972,166
307,0,0,0,0,0,3,18,0,0,0,0,19,221,6,0,0,0,234,453,72,8,3,6,540,193,48,15,3,0,265,27,5,0,0,0,40,924,132,31,6,7,1097,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,37,6,3,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,50,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,4,20,5,0,0,0,26,3,0,0,0,0,9,1015,147,33,10,7,1210,0,0,0,0,0,3,8,0,0,0,0,10,152,3,0,0,0,160,470,53
308,4,3,0,0,0,11,24,5,0,0,0,26,279,16,0,0,0,300,804,179,16,4,0,1006,377,133,59,13,4,584,49,8,4,0,0,71,1541,346,83,17,5,1989,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,57,31,7,0,0,0,35,3,0,0,0,0,8,7,0,0,0,0,7,89,10,0,0,0,102,0,0,0,0,0,0,8,0,0,0,0,10,218,15,9,0,0,238,47,15,0,0,0,69,5,6,0,0,0,13,5,4,5,0,0,11,287,32,13,4,3,340,8,0,0,0,0,8,15,0,0,0,0,16,16,0,0,0,0,16,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,50,0,0,0,0,0,3,1968,401,100,22,3,2492,10,0,0,0,0,16,24,0,0,0,0,26,254,16,4,0,0,270,791,117
309,6,0,0,0,0,8,24,6,0,0,0,25,333,22,4,0,0,357,1699,400,53,7,0,2154,1111,408,212,68,21,1822,73,33,12,8,5,126,3241,865,280,79,27,4497,0,0,0,0,0,5,16,0,4,0,0,17,724,37,3,0,0,767,1062,456,63,10,0,1593,84,41,60,5,0,190,52,8,5,0,0,59,1941,542,130,19,0,2633,13,0,0,0,0,20,207,14,0,0,0,226,2378,232,46,3,0,2669,353,257,45,9,0,662,40,36,39,13,0,126,82,24,8,4,0,109,3071,563,139,32,6,3812,4,0,0,0,0,4,6,0,0,0,0,6,54,0,0,0,0,55,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,82,18,3,0,0,0,19,8348,1979,559,128,38,11045,12,0,0,0,0,15,31,7,0,0,0,41,289,15,3,0,0,304,1508,331
310,3,0,0,0,0,10,9,0,0,0,0,14,299,18,0,0,0,313,1251,199,30,9,0,1487,675,194,94,22,15,995,67,20,8,0,0,92,2310,427,136,24,13,2911,4,0,0,0,0,4,0,0,0,0,0,0,63,3,0,0,0,69,109,22,3,0,0,136,12,0,3,0,0,21,6,0,0,0,0,6,196,32,7,4,0,230,0,0,0,0,0,0,9,0,0,0,0,9,57,0,0,0,0,59,30,12,0,0,0,50,7,0,0,0,0,10,3,0,0,0,0,3,109,18,5,0,0,126,0,0,0,0,0,0,11,0,0,0,0,11,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,28,3,0,0,0,0,3,2638,473,148,26,13,3302,3,0,0,0,0,9,29,0,0,0,0,27,297,21,8,0,0,318,1336,212
311,0,0,4,0,0,9,19,0,0,0,0,20,114,3,0,0,0,123,1286,182,29,10,0,1499,620,183,62,16,7,880,53,8,5,0,0,72,2093,375,98,24,7,2599,0,0,0,0,0,0,4,0,0,0,0,5,202,12,0,0,0,214,166,34,3,0,0,209,12,15,7,0,0,34,13,0,0,0,0,18,393,68,17,0,0,477,4,0,0,0,0,4,3,0,0,0,0,6,78,6,5,0,0,92,35,14,4,0,0,51,0,0,0,0,0,0,6,0,0,0,0,6,129,19,9,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,2623,461,123,28,10,3241,4,0,0,0,0,6,18,4,0,0,0,26,97,4,8,0,0,109,1304,150
