SA4_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
205,33,142,131,467,368,98,44,34,34,156,1514,0,5,8,16,19,97,100,47,17,17,15,54,391,0,0,0,0,6,33,63,47,32,28,28,67,304,46,16,71,234,274,601,480,119,50,43,30,263,2223,3,0,0,5,6,22,25,8,4,8,3,1505,1593,106,46,145,596,731,3511,7033,3781,2527,2268,1696,3930,26366,7,3,24,134,176,614,760,225,84,62,30,329,2450,7,24,200,741,433,719,368,69,25,13,12,316,2915,4,0,20,55,35,77,69,14,0,3,0,68,357,18,20,145,302,82,81,22,7,0,0,6,75,766,102,52,549,1190,687,1030,414,78,42,37,24,536,4744,0,0,8,16,6,12,11,0,0,0,0,91,145,136,105,943,2445,1422,2534,1641,399,160,118,70,1424,11382,677,477,1480,5796,7501,12532,15115,7213,4276,3763,2723,8404,69953,28,8,3,33,38,175,764,1216,933,1113,791,80,5187,16,12,5,54,105,408,688
206,66,202,164,443,404,204,124,163,225,168,2200,3,3,7,22,24,67,67,53,28,46,56,68,446,5,0,4,4,6,8,37,38,26,65,114,71,373,178,52,142,379,245,623,809,337,155,191,192,436,3743,0,0,4,9,0,9,22,9,11,11,17,2585,2682,250,103,275,801,714,2681,5800,5050,4347,7242,12329,5430,45035,20,10,46,126,131,621,1255,751,241,517,281,544,4536,12,29,194,493,366,776,591,189,70,109,55,290,3172,4,4,16,32,29,57,68,25,8,27,4,53,334,52,39,193,196,52,85,58,19,0,14,0,67,794,435,173,800,1053,635,1353,886,309,159,111,88,782,6774,3,0,7,5,5,14,7,0,0,0,0,122,168,527,258,1259,1918,1221,2907,2859,1289,484,773,433,1859,15774,2057,758,2125,5151,5137,11166,18930,15207,12141,17476,23117,12967,126247,15,4,6,5,19,95,871,2753,4012,8031,11363,124,27278,4,5,15,76,135,873,1709
207,82,202,182,434,467,223,169,204,278,237,2524,4,6,9,28,21,51,69,48,25,39,50,51,404,4,0,0,4,4,14,36,27,34,22,75,91,310,280,72,141,278,190,606,785,414,218,266,273,439,3961,0,0,3,3,0,9,15,15,6,9,18,2922,2998,380,127,319,777,744,2991,6212,5069,4350,6957,13076,6442,47451,20,15,59,115,119,572,961,611,244,406,231,426,3778,29,48,177,364,267,641,548,178,75,96,55,270,2756,5,5,14,20,21,39,55,29,16,13,6,50,264,75,19,68,84,39,59,42,24,8,10,0,43,472,622,125,348,572,367,860,781,278,158,106,97,500,4818,0,0,0,4,3,9,5,0,0,0,0,86,109,752,207,666,1161,808,2174,2392,1122,499,630,401,1378,12200,2149,762,1419,3893,4327,9863,14426,9829,7523,10688,17101,10559,92537,8,5,0,10,11,55,366,915,1134,1973,2653,39,7176,3,5,7,54,70,362,606
208,43,161,117,373,452,240,157,209,252,203,2229,4,4,4,17,18,52,82,38,29,62,67,74,444,4,0,0,3,0,14,51,37,47,67,82,83,384,124,48,90,162,170,441,667,300,177,218,209,343,2954,3,0,0,4,3,11,23,14,10,6,6,2875,2956,219,95,175,507,586,2630,6863,6118,5479,8941,14312,6829,52754,12,12,28,93,135,679,1409,785,231,439,251,601,4679,27,30,184,495,359,833,688,217,56,95,49,395,3425,5,3,12,26,19,55,64,29,17,17,13,72,326,51,19,79,108,41,84,51,16,3,13,4,50,518,303,50,330,709,425,1002,785,258,146,74,76,551,4711,3,0,8,8,0,10,3,3,0,0,0,72,107,395,114,642,1439,979,2664,3000,1317,455,636,388,1743,13769,1277,544,1173,3747,4651,10191,16622,12085,9523,13606,18956,11711,104088,13,0,0,4,15,48,403,1254,1736,3115,4093,80,10763,5,4,7,41,57,310,618
209,119,374,299,870,842,315,185,181,110,294,3618,12,5,15,39,46,153,202,103,41,60,41,127,845,5,3,0,0,7,37,111,84,78,79,55,126,576,287,92,204,691,533,1318,1707,574,250,238,121,798,6819,3,0,5,10,13,45,45,34,13,6,3,2888,3061,376,152,412,1531,1585,6730,14678,10447,7689,8436,7183,7910,67134,10,5,29,136,265,1154,1856,816,349,344,132,742,5851,10,36,220,809,581,1145,887,217,99,67,22,451,4540,8,5,13,84,41,95,91,33,17,20,8,91,503,64,27,161,239,84,114,81,16,10,9,6,92,904,324,108,704,1481,941,1739,1356,362,141,85,67,918,8243,0,0,5,7,5,10,14,0,0,0,0,153,202,420,191,1127,2752,1920,4263,4286,1442,611,531,237,2449,20233,1831,747,2065,7268,8758,17558,27401,17163,11835,12104,9312,13731,129773,16,0,0,14,13,50,721,1973,2322,3388,2546,80,11133,4,9,5,46,65,372,770
210,123,424,367,891,725,235,129,120,82,306,3430,14,3,19,63,49,161,159,67,37,47,21,129,765,0,0,0,7,6,30,89,52,31,50,41,88,383,319,82,257,976,631,1467,1475,564,218,200,97,762,7044,8,0,6,8,22,49,48,19,14,11,7,2183,2372,401,128,479,1860,1670,6144,11242,7190,4871,5493,4020,5884,49377,4,6,33,101,203,837,1319,580,263,213,97,489,4141,8,17,162,539,413,824,543,154,72,40,23,307,3102,3,3,12,48,26,76,89,28,15,8,7,79,411,33,23,136,192,57,118,76,16,4,4,4,83,745,271,99,652,1254,775,1566,1115,277,161,57,52,777,7048,3,0,5,3,13,15,13,3,3,0,0,151,207,323,149,994,2136,1487,3439,3152,1063,522,320,184,1884,15654,1394,568,1864,6340,7170,14191,19917,11676,7556,7743,5213,10182,93830,4,0,0,6,10,45,594,1530,1660,2447,1698,70,8063,4,3,3,30,50,250,540
211,89,256,245,745,805,350,185,164,128,287,3293,8,3,9,15,27,104,172,79,44,46,38,102,643,5,3,0,7,0,26,98,75,69,60,66,127,531,159,50,116,348,307,909,1182,442,240,225,132,524,4633,8,0,0,6,9,25,39,9,5,19,6,3000,3117,258,104,283,973,1126,5605,14555,10919,8647,9243,7732,8292,67724,14,13,41,152,253,1320,2085,927,438,346,160,888,6638,15,28,250,895,689,1397,1009,297,104,59,36,545,5333,3,4,21,58,43,104,97,31,15,21,9,122,522,41,20,119,206,75,103,81,12,11,3,0,72,743,311,88,565,1218,746,1509,1082,277,118,75,61,760,6805,0,0,8,7,9,12,7,0,0,0,0,114,159,380,153,998,2536,1817,4443,4362,1545,683,501,274,2500,20189,1563,671,1814,6362,8184,18311,28669,18574,13214,13287,10005,14487,135126,14,3,3,6,11,84,747,2030,2224,3311,2415,90,10939,7,6,6,70,88,388,837
212,262,778,618,1689,1453,478,243,193,105,402,6300,13,7,23,76,96,278,296,136,69,72,27,206,1304,10,3,0,5,16,69,193,109,78,75,62,188,811,660,143,459,1246,861,2246,2322,893,429,323,199,1192,10982,3,3,0,19,21,70,71,44,17,18,7,4622,4910,849,254,896,2921,3040,12760,25369,16015,10847,10519,7856,11772,103088,32,12,61,315,517,2005,2663,1147,477,433,173,956,8796,29,44,464,1252,838,1565,1115,294,124,106,50,540,6414,5,3,47,105,73,136,169,54,24,15,10,150,793,145,60,299,429,153,188,161,31,13,15,3,142,1637,793,248,1196,2361,1342,2672,2033,547,244,119,95,1287,12926,3,0,8,17,8,31,14,3,4,3,0,261,361,1010,373,2070,4486,2931,6592,6159,2082,885,684,331,3336,30939,3806,1316,3921,12097,14126,29650,43894,25362,15759,14401,10082,19990,194407,16,5,0,15,24,122,1650,3676,3153,3884,2453,132,15112,6,16,16,81,135,608,1244
213,253,774,612,1625,1394,444,205,193,103,461,6142,22,11,36,96,95,301,352,141,83,70,52,228,1481,9,3,3,14,10,57,174,128,105,96,65,181,841,547,189,493,1279,870,2088,2252,789,359,301,173,1206,10547,12,3,11,23,23,72,88,35,18,14,9,4209,4508,711,292,931,2935,2827,11876,23442,14907,10311,11151,7807,10712,97907,24,8,67,291,481,2097,2797,1080,499,421,178,940,8879,17,49,429,1207,798,1627,1025,298,127,73,28,501,6181,14,10,51,102,80,172,140,62,23,16,5,163,835,154,62,452,532,200,315,214,57,27,23,13,191,2235,775,241,1462,2672,1525,2828,1925,485,222,143,80,1440,13796,4,5,17,22,16,25,31,4,0,0,0,299,424,987,367,2472,4832,3107,7058,6131,1983,892,680,305,3537,32357,3315,1233,4191,11814,12676,27279,40711,24057,15635,15967,10513,18901,186283,8,5,0,7,16,88,1276,3175,3342,4754,4112,129,16905,4,9,6,59,90,546,1081
214,30,110,109,388,410,140,85,60,58,177,1571,0,0,0,13,0,68,93,45,16,29,17,76,357,0,0,0,3,0,17,68,46,32,42,24,59,296,72,26,56,158,178,498,530,184,81,78,54,278,2205,0,0,0,6,0,16,20,10,3,3,7,1500,1570,115,44,115,440,558,2957,7880,5354,3873,3926,3071,4334,32676,5,8,24,97,200,892,1265,475,173,168,54,553,3915,6,27,175,703,499,977,604,142,43,40,19,408,3632,9,3,13,72,35,70,61,30,12,7,4,56,377,25,15,133,234,69,85,53,11,4,3,3,64,699,134,52,421,1043,630,1091,664,139,44,37,27,595,4870,0,0,4,5,7,15,13,0,5,4,0,107,162,174,102,765,2158,1439,3131,2654,792,277,254,106,1786,13647,706,369,1174,4454,5929,11736,16766,9685,6309,5875,4481,8853,76325,10,0,0,10,15,53,518,1147,1289,1583,1223,45,5880,0,3,0,34,55,271,573
215,21,69,81,209,172,49,14,11,10,64,700,3,0,4,10,11,50,57,10,8,3,3,30,185,0,0,0,0,4,23,36,28,15,10,10,28,164,33,20,45,160,153,324,216,55,22,10,11,164,1214,0,0,0,6,0,15,30,8,4,5,0,854,920,90,53,115,404,479,2140,4035,2089,1249,1034,620,2262,14581,0,3,12,73,119,405,388,108,43,23,14,167,1363,0,11,88,338,226,330,153,28,8,3,10,131,1322,0,3,0,29,14,38,27,0,4,0,0,19,145,11,9,70,114,30,33,13,0,0,3,0,31,309,52,25,296,675,380,555,231,42,16,16,16,314,2617,0,0,0,9,8,8,9,0,0,0,0,70,101,64,48,467,1237,782,1372,818,188,62,50,37,735,5858,404,279,790,3020,4103,6971,8604,3905,2129,1671,1060,4694,37629,7,0,5,28,42,139,652,900,610,631,364,38,3412,6,0,0,35,36,225,316
216,18,64,56,186,168,41,16,17,18,53,645,0,3,3,16,15,59,54,19,3,0,0,16,194,3,0,0,3,0,13,36,31,16,13,8,27,155,32,7,40,179,129,290,236,59,19,7,10,174,1194,0,0,0,0,5,12,15,6,0,3,0,656,701,76,34,104,382,373,1701,3614,2056,1259,1079,664,2004,13342,4,0,6,64,90,374,398,119,55,29,9,153,1308,3,13,80,295,224,350,165,29,13,9,12,121,1310,4,0,13,21,15,46,24,3,0,0,0,39,169,19,6,52,116,37,41,21,0,0,4,0,37,327,44,15,226,585,324,456,238,45,13,11,11,263,2233,7,0,0,4,0,6,6,3,0,0,0,52,84,71,34,385,1091,689,1268,858,201,85,54,28,658,5426,373,207,646,2621,3429,5748,7527,3690,2104,1611,1032,3957,32952,17,4,3,25,26,100,450,671,515,523,311,34,2669,11,0,3,21,33,144,263
217,5,43,51,197,127,41,23,7,5,62,570,0,0,0,9,5,39,49,20,4,12,4,23,166,4,0,0,0,3,11,39,26,26,14,14,30,173,23,12,22,75,85,217,160,45,23,8,9,73,760,0,0,0,0,6,7,18,4,3,5,3,629,689,65,35,64,255,316,1646,3452,1926,1261,1015,640,1790,12464,7,0,11,44,69,279,329,119,36,34,14,156,1105,4,8,97,311,217,336,176,32,7,6,4,129,1332,5,0,14,23,22,27,16,8,4,0,0,27,144,4,10,43,83,22,16,9,0,0,0,0,20,219,31,25,186,458,247,382,211,34,10,15,11,211,1827,0,0,3,0,6,8,4,0,0,0,0,55,81,49,44,356,918,578,1051,741,196,62,67,28,593,4699,287,213,599,2280,2915,5484,7204,3581,2096,1658,1111,3602,31022,19,3,4,20,31,100,460,671,504,529,359,39,2736,0,3,9,31,36,163,314
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,13,65,74,256,303,112,62,61,50,82,1091,4,4,3,6,8,48,73,32,24,29,14,24,267,0,0,0,0,3,9,38,35,29,35,18,46,213,28,8,29,107,101,369,432,160,62,76,39,191,1621,0,0,0,4,4,9,13,10,7,3,6,1691,1742,51,25,67,245,330,1806,5369,4543,3770,4567,3946,3581,28290,0,0,12,85,168,795,1176,478,208,182,77,367,3549,8,12,76,412,306,632,428,102,64,36,10,141,2231,0,0,5,30,21,37,57,11,9,12,3,40,231,23,11,80,145,49,61,44,12,4,5,0,37,475,66,26,268,668,369,739,451,114,54,38,29,304,3124,0,0,4,5,6,9,8,5,0,0,0,56,83,100,47,444,1345,917,2268,2171,722,337,270,122,947,9694,436,227,724,2999,4214,8046,12220,8114,6003,6679,5249,6425,61332,10,4,0,9,5,49,414,1057,1047,1630,1199,31,5454,6,3,0,25,36,157,323
302,26,75,82,257,292,118,60,69,53,79,1118,0,0,0,5,8,44,82,36,25,26,6,38,275,0,0,0,0,0,4,33,34,28,28,30,46,202,62,28,27,139,108,325,405,161,73,86,47,161,1621,0,5,0,5,0,9,9,3,4,0,0,1299,1335,73,37,68,296,347,1693,4685,3743,3139,4038,3559,2688,24367,4,0,17,44,103,668,1037,511,202,167,78,293,3130,0,7,72,260,209,524,400,85,37,22,7,159,1783,0,5,8,29,20,61,55,19,7,3,5,36,230,21,10,77,113,40,44,24,5,4,5,4,35,385,98,36,219,488,311,734,533,141,65,34,30,258,2943,0,0,0,7,0,8,7,3,0,0,0,59,86,131,54,385,934,673,2038,2058,765,316,233,120,845,8554,445,213,612,2227,3085,7041,10952,7500,5508,6355,4995,5181,54112,5,0,0,6,0,31,393,1098,1254,1927,1672,34,6417,0,0,0,9,24,173,354
303,83,239,195,515,467,191,116,117,94,148,2188,5,3,9,14,20,64,119,43,33,36,17,54,420,6,0,0,4,0,6,53,42,39,44,49,50,293,185,61,131,373,270,677,739,331,142,159,112,368,3559,3,0,0,8,4,19,22,14,9,7,3,2104,2184,234,104,272,868,874,3540,7501,5782,4875,6398,6319,4424,41194,13,4,19,92,178,848,1345,658,249,251,113,412,4181,11,11,135,427,305,648,551,141,57,38,17,196,2539,4,4,7,28,18,70,76,27,13,12,6,48,308,44,19,122,175,48,99,46,9,16,3,3,64,657,302,80,384,745,484,933,772,224,124,80,41,410,4578,6,0,8,5,3,14,10,0,0,0,0,58,109,376,119,682,1474,1031,2616,2793,1066,460,390,187,1192,12377,1419,523,1389,4002,4800,10905,16436,10855,8128,9794,8669,7938,84846,3,0,0,7,8,50,693,1573,1606,2538,2465,37,8988,4,7,3,37,71,322,621
304,25,61,56,192,206,93,69,82,128,63,975,0,0,0,11,6,23,44,25,17,26,28,25,208,0,5,0,0,0,11,20,14,23,29,27,24,155,52,16,36,100,70,224,288,163,91,87,104,139,1377,0,0,0,0,0,3,4,0,4,3,0,1534,1553,80,32,80,232,217,1103,3067,2848,2737,4366,5729,2966,23464,4,3,11,45,67,362,729,406,137,178,94,248,2293,0,13,55,205,131,351,309,84,39,28,10,125,1346,0,0,7,14,8,21,36,18,3,12,4,21,140,28,9,43,53,18,40,24,10,4,0,0,21,253,109,33,146,285,165,337,306,110,48,33,24,167,1768,0,0,0,0,3,0,3,0,0,0,5,30,41,138,60,265,605,396,1112,1405,630,227,250,142,609,5832,431,190,506,1509,1698,4635,7602,5593,4551,6496,7703,4863,45771,4,0,5,0,3,9,179,468,656,1190,1529,15,4061,0,4,3,14,17,139,240
305,29,54,52,137,173,77,66,81,109,49,836,0,0,0,5,9,14,37,29,12,42,30,19,198,4,0,3,0,0,8,11,12,10,22,55,27,145,85,16,27,96,62,155,280,99,68,82,96,93,1159,0,0,0,0,0,0,10,6,0,5,8,1480,1523,127,27,74,209,242,890,2324,2049,1912,3910,7808,2666,22230,0,3,11,35,78,359,797,490,172,277,178,287,2684,12,15,66,197,126,365,302,105,33,51,25,102,1397,0,0,6,12,7,24,37,20,3,13,3,14,151,31,6,44,65,23,44,28,11,5,3,0,25,288,147,41,149,296,165,347,305,108,59,47,37,183,1879,0,0,0,0,0,8,0,0,0,0,0,18,34,189,66,271,604,394,1145,1471,729,280,397,251,635,6430,621,206,536,1582,1716,4598,8480,6480,5079,8088,12104,5623,55110,0,6,0,3,6,33,484,1550,1625,3025,4461,42,11240,0,3,5,29,56,388,765
306,28,120,123,397,307,114,34,33,22,82,1269,9,0,0,24,21,69,91,47,20,30,8,46,370,3,0,0,0,4,13,49,35,30,36,13,41,221,53,36,66,260,218,508,392,109,34,31,36,235,1978,3,0,4,0,3,15,24,11,8,4,3,1973,2049,95,66,134,543,634,2689,5827,3541,2390,2318,1486,3632,23359,3,6,24,139,231,908,1032,339,90,88,36,350,3248,3,16,134,557,409,705,367,81,28,22,5,239,2561,3,7,12,48,28,63,50,30,11,8,0,40,304,41,23,154,292,120,110,52,9,0,5,9,85,892,149,43,477,1007,590,893,455,103,38,23,19,526,4351,0,0,3,13,3,12,12,3,0,0,0,104,151,207,99,805,2050,1383,2691,1964,560,175,154,66,1346,11499,609,368,1235,4229,4996,9771,13318,7125,4261,3850,2498,7567,59827,25,13,3,22,41,123,810,1345,1053,1300,887,57,5678,7,7,7,49,69,308,574
307,15,49,43,168,130,35,9,3,5,56,514,0,0,3,6,16,27,36,37,4,14,4,30,176,0,0,4,0,5,13,30,17,5,13,15,20,123,13,11,26,139,146,274,211,49,15,10,13,110,1017,0,3,0,0,0,12,14,14,5,0,8,941,987,57,44,78,321,390,1709,3436,1894,1167,1011,672,2124,12901,7,0,16,67,115,319,308,82,40,30,14,149,1138,0,4,66,257,154,227,111,23,4,9,0,96,972,0,3,10,16,17,22,23,5,4,6,0,27,137,6,4,70,124,45,29,10,5,0,4,0,27,330,55,28,202,491,304,473,198,30,17,10,7,202,2023,0,0,3,0,4,4,10,0,0,0,0,46,66,71,44,370,968,632,1085,663,147,66,54,24,537,4659,381,238,617,2489,3385,5444,7151,3480,2007,1678,1129,4046,32041,76,23,7,52,64,176,597,766,514,556,343,61,3231,13,3,4,27,45,154,224
308,22,85,87,265,252,119,38,45,35,83,1046,6,4,3,15,11,42,88,82,23,46,20,55,399,0,0,0,0,6,20,32,26,41,35,33,52,242,53,27,51,202,207,435,328,109,45,58,23,194,1727,0,0,0,4,6,15,16,8,10,0,10,2343,2406,100,47,103,401,475,1993,4994,3930,2846,3129,2457,4110,24596,6,3,21,88,162,586,779,304,108,84,52,243,2434,4,25,103,456,287,440,270,49,15,14,0,173,1844,0,0,14,28,21,49,44,21,11,4,0,38,228,37,19,174,315,96,87,46,4,3,6,4,85,876,97,50,367,884,483,669,331,69,44,22,25,301,3339,0,0,4,6,6,6,5,0,0,0,0,70,101,147,96,683,1780,1054,1844,1472,437,188,131,87,906,8817,537,348,1044,3583,4175,7096,10718,7039,4697,4995,3832,7507,55585,22,8,9,24,26,110,595,989,906,1349,1124,72,5234,3,4,9,29,34,142,271
309,82,314,267,881,845,283,145,139,101,261,3344,9,5,0,34,26,134,207,85,36,63,37,101,734,5,0,0,4,9,25,88,75,61,57,50,109,484,191,56,130,405,339,1011,1080,361,157,140,121,475,4474,0,4,0,8,9,24,46,12,13,5,10,3752,3875,300,113,279,1072,1159,6046,14734,9901,7366,7708,6056,7777,62508,16,6,31,248,422,2007,2539,952,332,322,139,775,7794,11,38,297,1279,1013,1728,1202,257,91,72,27,469,6488,11,12,30,85,62,141,136,48,14,10,5,129,681,86,30,204,511,193,232,121,27,5,4,7,92,1512,404,122,605,1825,1132,2079,1261,289,97,70,53,901,8832,6,0,3,11,4,25,15,0,0,0,0,147,222,532,204,1174,3955,2823,6222,5272,1578,543,483,227,2507,25530,1710,719,2107,8661,11149,22280,33197,18905,12232,11967,9119,15178,147235,15,3,0,15,16,115,1297,2947,2570,3054,2572,113,12719,6,8,7,70,124,697,1541
