SA4_CODE_2021,C16_45_49_Sep_F,C16_45_49_Sep_P,C16_45_49_Div_M,C16_45_49_Div_F,C16_45_49_Div_P,C16_45_49_Wid_M,C16_45_49_Wid_F,C16_45_49_Wid_P,C16_45_49_Nvr_marrd_M,C16_45_49_Nvr_marrd_F,C16_45_49_Nvr_marrd_P,C16_45_49_Tot_M,C16_45_49_Tot_F,C16_45_49_Tot_P,C16_50_54_Married_M,C16_50_54_Married_F,C16_50_54_Married_P,C16_50_54_Sep_M,C16_50_54_Sep_F,C16_50_54_Sep_P,C16_50_54_Div_M,C16_50_54_Div_F,C16_50_54_Div_P,C16_50_54_Wid_M,C16_50_54_Wid_F,C16_50_54_Wid_P,C16_50_54_Nvr_marrd_M,C16_50_54_Nvr_marrd_F,C16_50_54_Nvr_marrd_P,C16_50_54_Tot_M,C16_50_54_Tot_F,C16_50_54_Tot_P,C16_55_59_Married_M,C16_55_59_Married_F,C16_55_59_Married_P,C16_55_59_Sep_M,C16_55_59_Sep_F,C16_55_59_Sep_P,C16_55_59_Div_M,C16_55_59_Div_F,C16_55_59_Div_P,C16_55_59_Wid_M,C16_55_59_Wid_F,C16_55_59_Wid_P,C16_55_59_Nvr_marrd_M,C16_55_59_Nvr_marrd_F,C16_55_59_Nvr_marrd_P,C16_55_59_Tot_M,C16_55_59_Tot_F,C16_55_59_Tot_P,C16_60_64_Married_M,C16_60_64_Married_F,C16_60_64_Married_P,C16_60_64_Sep_M,C16_60_64_Sep_F,C16_60_64_Sep_P,C16_60_64_Div_M,C16_60_64_Div_F,C16_60_64_Div_P,C16_60_64_Wid_M,C16_60_64_Wid_F,C16_60_64_Wid_P,C16_60_64_Nvr_marrd_M,C16_60_64_Nvr_marrd_F,C16_60_64_Nvr_marrd_P,C16_60_64_Tot_M,C16_60_64_Tot_F,C16_60_64_Tot_P,C16_65_69_Married_M,C16_65_69_Married_F,C16_65_69_Married_P,C16_65_69_Sep_M,C16_65_69_Sep_F,C16_65_69_Sep_P,C16_65_69_Div_M,C16_65_69_Div_F,C16_65_69_Div_P,C16_65_69_Wid_M,C16_65_69_Wid_F,C16_65_69_Wid_P,C16_65_69_Nvr_marrd_M,C16_65_69_Nvr_marrd_F,C16_65_69_Nvr_marrd_P,C16_65_69_Tot_M,C16_65_69_Tot_F,C16_65_69_Tot_P,C16_70_74_Married_M,C16_70_74_Married_F,C16_70_74_Married_P,C16_70_74_Sep_M,C16_70_74_Sep_F,C16_70_74_Sep_P,C16_70_74_Div_M,C16_70_74_Div_F,C16_70_74_Div_P,C16_70_74_Wid_M,C16_70_74_Wid_F,C16_70_74_Wid_P,C16_70_74_Nvr_marrd_M,C16_70_74_Nvr_marrd_F,C16_70_74_Nvr_marrd_P,C16_70_74_Tot_M,C16_70_74_Tot_F,C16_70_74_Tot_P,C16_75_79_Married_M,C16_75_79_Married_F,C16_75_79_Married_P,C16_75_79_Sep_M,C16_75_79_Sep_F,C16_75_79_Sep_P,C16_75_79_Div_M,C16_75_79_Div_F,C16_75_79_Div_P,C16_75_79_Wid_M,C16_75_79_Wid_F,C16_75_79_Wid_P,C16_75_79_Nvr_marrd_M,C16_75_79_Nvr_marrd_F,C16_75_79_Nvr_marrd_P,C16_75_79_Tot_M,C16_75_79_Tot_F,C16_75_79_Tot_P,C16_80_84_Married_M,C16_80_84_Married_F,C16_80_84_Married_P,C16_80_84_Sep_M,C16_80_84_Sep_F,C16_80_84_Sep_P,C16_80_84_Div_M,C16_80_84_Div_F,C16_80_84_Div_P,C16_80_84_Wid_M,C16_80_84_Wid_F,C16_80_84_Wid_P,C16_80_84_Nvr_marrd_M,C16_80_84_Nvr_marrd_F,C16_80_84_Nvr_marrd_P,C16_80_84_Tot_M,C16_80_84_Tot_F,C16_80_84_Tot_P,C16_85_over_Married_M,C16_85_over_Married_F,C16_85_over_Married_P,C16_85_over_Seprtd_M,C16_85_over_Seprtd_F,C16_85_over_Seprtd_P,C16_85_over_Divorce_M,C16_85_over_Divorce_F,C16_85_over_Divorce_P,C16_85_over_Wid_M,C16_85_over_Wid_F,C16_85_over_Wid_P,C16_85_over_Nvr_mard_M,C16_85_over_Nvr_mard_F,C16_85_over_Nvr_mard_P,C16_85_over_Tot_M,C16_85_over_Tot_F,C16_85_over_Tot_P,C16_Tot_Married_M,C16_Tot_Married_F,C16_Tot_Married_P,C16_Tot_Sep_M,C16_Tot_Sep_F,C16_Tot_Sep_P,C16_Tot_Div_M,C16_Tot_Div_F,C16_Tot_Div_P,C16_Tot_Wid_M,C16_Tot_Wid_F,C16_Tot_Wid_P,C16_Tot_nver_marrie_M,C16_Tot_nver_marrie_F,C16_Tot_nver_marrie_P,C16_Tot_Tot_M,C16_Tot_Tot_F,C16_Tot_Tot_P,C21_15_19_Married_M,C21_15_19_Married_F,C21_15_19_Married_P,C21_15_19_Sep_M,C21_15_19_Sep_F,C21_15_19_Sep_P,C21_15_19_Div_M,C21_15_19_Div_F,C21_15_19_Div_P,C21_15_19_Wid_M,C21_15_19_Wid_F,C21_15_19_Wid_P,C21_15_19_Nvr_marrd_M,C21_15_19_Nvr_marrd_F,C21_15_19_Nvr_marrd_P,C21_15_19_Tot_M,C21_15_19_Tot_F,C21_15_19_Tot_P,C21_20_24_Married_M,C21_20_24_Married_F,C21_20_24_Married_P,C21_20_24_Sep_M,C21_20_24_Sep_F,C21_20_24_Sep_P
215,331,607,505,693,1194,34,86,118,1165,848,2011,4798,4966,9768,3116,3266,6386,287,311,600,700,832,1535,45,145,188,979,662,1637,5132,5211,10347,3490,3553,7045,293,282,578,828,920,1747,85,253,335,853,470,1325,5555,5478,11034,3487,3393,6879,250,221,477,803,784,1588,123,408,538,621,278,894,5296,5080,10378,3407,3128,6539,206,150,359,730,681,1404,195,625,824,434,191,625,4974,4785,9755,2551,2245,4787,146,107,256,471,399,875,249,881,1127,272,112,386,3687,3746,7431,2010,1595,3599,69,48,115,249,228,481,320,1174,1500,202,109,306,2857,3148,6001,1320,872,2190,45,30,71,83,120,207,356,1343,1697,119,71,185,1920,2433,4352,986,552,1537,17,9,30,61,68,138,606,2278,2879,118,120,235,1786,3030,4817,30652,30255,60908,2142,2257,4401,5018,5556,10566,2055,7293,9348,21027,17108,38130,60888,62463,123354,0,4,4,0,0,3,0,0,0,5,0,5,4378,3955,8331,4384,3956,8340,109,181,290,11,23,31
216,309,552,461,612,1073,25,73,99,983,684,1662,4180,4295,8476,2629,2790,5417,250,321,573,600,745,1345,45,121,165,800,585,1384,4328,4560,8885,2844,2833,5681,239,243,482,710,773,1485,70,199,272,622,357,972,4489,4407,8893,2819,2858,5683,217,238,458,654,756,1409,115,328,439,376,232,608,4184,4411,8597,2831,2680,5508,205,144,349,566,632,1202,173,536,708,295,133,426,4066,4128,8193,2285,2048,4337,153,78,232,426,375,802,228,616,846,184,91,268,3275,3211,6486,1802,1370,3168,70,65,133,228,214,438,284,818,1096,132,74,202,2508,2528,5044,1091,762,1857,38,26,65,115,103,216,290,1028,1315,74,50,125,1612,1958,3579,783,435,1217,18,7,25,48,68,120,456,1646,2105,58,54,117,1369,2215,3582,26458,26370,52827,1911,2169,4082,4359,5099,9453,1720,5444,7165,17426,14557,31985,51871,53637,105505,3,4,14,0,0,0,0,3,3,3,0,3,4231,3732,7960,4240,3741,7982,90,183,270,9,16,25
217,241,442,391,602,991,25,78,98,969,816,1785,3968,4307,8274,2663,2796,5455,228,253,482,527,706,1228,47,130,173,876,638,1515,4337,4518,8863,2769,2918,5685,214,218,436,617,835,1450,81,186,262,697,520,1217,4371,4674,9052,2939,2880,5820,203,182,383,659,749,1415,114,313,426,482,302,781,4400,4425,8827,2917,2711,5626,161,121,282,545,575,1122,140,461,611,332,197,526,4099,4062,8169,2166,1858,4026,93,82,175,335,354,686,188,662,858,223,119,346,3011,3079,6092,1550,1228,2778,55,28,86,192,210,401,226,896,1124,114,94,207,2143,2454,4594,987,627,1622,27,18,39,75,111,184,266,1066,1331,88,50,140,1443,1869,3315,651,356,1010,16,12,29,52,58,110,474,1734,2212,76,97,177,1275,2258,3529,24812,24804,49618,1575,1715,3291,3858,4877,8734,1592,5593,7182,17298,14550,31850,49136,51536,100674,3,4,6,0,0,0,5,0,5,0,3,7,3806,3535,7341,3816,3542,7353,43,89,132,5,6,12
297,0,0,0,0,0,0,0,0,0,0,0,7,0,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,3,0,3,0,0,0,0,0,0,6,0,6,24,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,21,80,56,49,104,0,4,8,183,66,252,351,167,523,51,49,96,44,27,75,65,46,104,3,4,3,124,51,174,281,176,455,64,85,151,29,13,48,71,40,108,3,15,17,75,33,107,238,183,422,81,75,157,27,13,36,74,60,130,4,14,16,37,8,54,224,165,393,78,79,152,32,10,37,40,33,73,10,6,18,19,10,30,171,138,313,52,30,83,3,7,12,27,12,41,8,8,14,17,7,23,111,59,174,16,17,30,3,0,3,5,0,16,6,9,17,15,3,16,45,32,77,12,7,21,0,0,0,3,3,5,3,4,11,3,0,3,32,16,47,3,0,4,0,0,0,0,3,3,3,23,26,0,0,5,10,29,42,652,621,1278,354,193,546,423,327,755,48,91,141,2459,1647,4105,3940,2881,6821,0,0,0,0,0,0,0,0,0,0,0,0,234,231,461,234,229,459,9,13,18,0,0,0
301,554,960,845,1272,2115,35,101,142,1403,1153,2565,7790,8591,16382,5306,5244,10548,386,437,824,1009,1535,2544,51,192,237,1057,857,1913,7801,8267,16070,5046,5016,10064,352,384,736,1098,1518,2618,100,300,400,734,593,1325,7330,7812,15143,4587,4416,9000,281,308,588,1030,1349,2380,138,452,594,456,389,837,6484,6909,13395,4279,3951,8225,222,236,458,884,1175,2058,208,725,933,330,264,591,5926,6347,12271,3275,2719,5994,123,126,247,543,779,1323,241,963,1207,185,157,343,4363,4752,9118,2209,1592,3801,83,52,133,293,461,752,278,1156,1434,111,112,223,2965,3374,6342,1315,824,2140,32,37,71,188,247,433,332,1261,1594,69,67,134,1931,2438,4369,926,498,1426,31,18,43,89,168,257,606,2236,2842,71,71,140,1720,2980,4705,45886,45986,91870,2777,3444,6219,7077,10230,17302,2035,7512,9546,29009,25776,54785,86780,92950,179729,0,5,6,3,0,0,0,0,0,4,6,8,7846,7129,14977,7856,7141,14997,96,180,278,6,16,24
302,380,731,728,1110,1835,24,73,94,1546,1387,2934,6933,7269,14204,3785,3745,7528,308,369,677,904,1345,2249,50,160,214,1243,995,2241,6294,6613,12908,3508,3449,6953,255,308,570,930,1336,2267,76,248,319,881,783,1667,5652,6126,11779,3161,2962,6119,251,263,508,850,1220,2073,113,382,492,608,583,1184,4978,5408,10381,2823,2543,5370,185,183,365,696,1028,1722,165,570,733,427,396,823,4293,4724,9016,2231,2001,4234,110,122,232,442,691,1130,164,837,1006,242,226,465,3186,3876,7059,1704,1459,3170,70,52,118,253,359,612,229,1124,1355,160,188,347,2423,3183,5607,1238,888,2126,41,30,69,126,214,341,275,1311,1587,121,194,319,1808,2640,4437,977,510,1485,35,22,51,98,152,255,572,2525,3090,84,227,311,1761,3438,5202,39133,39316,78451,2411,2836,5245,6178,9128,15304,1715,7319,9038,31783,29647,61425,81218,88248,169462,4,6,16,0,4,3,0,0,0,4,0,4,6253,5932,12188,6257,5942,12203,117,315,430,4,20,26
303,532,978,978,1428,2404,44,138,186,2125,1910,4035,10720,11440,22161,6602,6512,13109,397,482,883,1115,1710,2827,59,246,306,1555,1387,2941,9736,10338,20065,5933,5885,11819,323,394,718,1137,1746,2883,101,411,512,1167,1020,2186,8672,9453,18126,5148,4962,10110,296,319,616,1011,1549,2559,134,535,666,786,716,1499,7379,8076,15455,4554,4082,8634,239,229,468,809,1225,2033,186,819,1003,502,455,964,6298,6809,13104,3329,2742,6072,151,136,287,506,795,1303,264,1089,1352,285,294,581,4531,5056,9587,2457,1896,4357,86,83,165,301,442,747,314,1337,1656,193,201,396,3365,3958,7315,1529,1050,2583,40,35,73,159,266,433,391,1634,2019,125,134,262,2241,3124,5365,1220,604,1821,30,24,55,92,223,312,724,3139,3871,88,164,251,2161,4149,6314,66137,66754,132893,3115,3832,6949,7898,11902,19797,2329,9547,11877,56716,51297,108009,136193,143335,279525,11,12,23,0,0,3,5,6,4,4,3,3,10774,10471,21246,10794,10490,21283,303,667,965,22,32,57
304,290,507,476,798,1275,23,50,79,848,866,1709,6081,6638,12717,4055,4046,8101,184,258,437,495,822,1320,26,112,137,593,606,1199,5353,5841,11192,3625,3646,7273,150,204,360,487,874,1361,54,147,204,463,384,850,4787,5257,10045,3252,3168,6420,97,144,245,504,749,1250,64,238,295,334,325,658,4244,4629,8874,3093,2898,5993,104,135,240,376,754,1126,108,416,530,222,208,427,3907,4410,8316,2433,1954,4380,71,65,140,232,507,735,117,510,633,131,131,261,2982,3169,6152,1553,1157,2708,36,34,70,140,272,417,159,670,826,61,96,159,1952,2231,4183,875,573,1451,14,16,30,73,127,199,164,823,991,41,73,111,1167,1616,2789,720,418,1137,15,12,28,44,105,147,417,1749,2169,32,90,125,1228,2373,3605,36384,36899,73277,1358,1843,3198,3531,6089,9626,1171,4794,5970,27242,25726,52967,69686,75348,145038,4,3,7,0,0,0,0,0,0,0,0,0,7359,6986,14340,7364,6990,14353,72,137,210,4,8,11
305,385,800,948,1196,2151,30,68,101,2359,1837,4196,8699,8373,17069,4334,4185,8523,355,342,694,1047,1273,2313,50,126,180,1753,1269,3020,7540,7189,14731,3662,3508,7167,288,276,566,1091,1249,2337,69,209,275,1220,964,2187,6327,6210,12538,3147,2851,5999,195,220,416,911,1196,2110,69,351,420,878,632,1512,5213,5246,10458,2546,2167,4715,173,139,309,767,1021,1791,126,401,532,613,474,1087,4223,4200,8430,1662,1347,3010,94,82,174,450,611,1064,153,551,699,393,312,705,2753,2899,5652,1129,844,1973,49,36,88,272,303,582,162,587,752,246,188,437,1857,1962,3823,681,436,1123,33,16,52,98,152,256,167,756,927,145,149,293,1136,1512,2644,520,301,817,17,17,28,64,155,221,327,1545,1875,125,230,351,1049,2246,3295,39618,39743,79357,2576,2588,5161,7382,9323,16705,1226,4703,5929,56049,52288,108333,106847,108638,215488,8,3,7,3,0,3,4,0,8,3,0,4,7814,8034,15848,7830,8043,15874,189,365,555,16,31,49
306,612,1029,987,1397,2384,44,153,198,2552,2001,4557,8404,8951,17351,4597,4676,9272,472,490,961,1259,1682,2943,73,267,344,2136,1570,3707,8536,8693,17223,4534,4642,9178,449,453,906,1549,1723,3273,117,382,499,1676,1195,2879,8333,8398,16727,4393,4266,8660,390,364,755,1444,1478,2925,159,621,785,1162,690,1851,7554,7420,14972,4298,3577,7877,324,256,578,1295,1225,2522,251,818,1071,693,360,1047,6858,6233,13091,3123,2540,5664,225,146,374,805,775,1580,278,921,1199,443,191,629,4874,4571,9450,2097,1448,3546,126,66,191,441,399,831,329,1092,1422,225,75,296,3210,3078,6292,1248,711,1956,78,31,108,210,155,361,314,1065,1383,141,68,210,2002,2018,4021,735,338,1077,32,20,52,98,111,207,471,1756,2221,93,76,169,1426,2299,3723,41558,41986,83546,3393,3798,7193,9284,10867,20150,2113,7276,9389,38304,33957,72258,94656,97880,192536,10,11,20,4,3,6,0,0,0,0,4,6,7786,7274,15063,7804,7291,15096,130,237,362,23,17,38
307,249,490,471,518,987,34,59,95,862,619,1483,4234,4174,8410,2658,2732,5393,233,258,488,563,623,1182,46,117,166,804,469,1275,4298,4194,8500,2808,2918,5726,259,191,447,712,679,1391,64,224,280,551,318,874,4390,4329,8722,2809,2751,5562,222,147,370,639,603,1241,99,275,379,418,207,625,4191,3987,8176,2839,2464,5306,195,119,310,604,525,1131,179,499,673,317,139,454,4129,3751,7878,2138,1875,4012,131,82,213,417,320,734,212,637,855,213,106,318,3110,3025,6132,1491,1145,2631,71,43,113,245,187,439,237,772,1008,138,62,201,2181,2210,4392,945,549,1492,29,12,41,107,90,201,254,782,1038,89,55,144,1422,1492,2914,557,265,817,11,4,20,50,60,111,333,1272,1609,67,63,132,1027,1659,2689,25958,25833,51792,1905,1783,3692,4372,4391,8761,1487,4720,6206,16592,13353,29947,50318,50081,100401,0,4,7,0,0,0,0,0,0,0,0,0,3881,3553,7434,3879,3562,7446,117,197,316,10,18,30
308,480,966,904,1067,1966,41,117,154,1775,1216,2996,7846,7492,15341,4812,4870,9675,491,447,941,1109,1247,2351,84,226,310,1472,877,2350,7963,7660,15624,4761,4561,9317,388,358,741,1264,1237,2499,120,315,435,1081,550,1627,7607,7016,14625,4206,3720,7929,312,237,545,1060,923,1986,163,448,608,631,288,918,6375,5611,11992,3389,2954,6342,238,166,396,865,767,1635,229,654,885,404,178,577,5123,4720,9847,2450,2063,4508,141,107,238,530,452,983,262,808,1072,230,124,354,3607,3549,7154,1705,1286,2996,85,46,132,291,277,571,270,1016,1284,161,99,258,2511,2728,5238,987,642,1628,43,20,63,141,126,270,314,1027,1346,87,61,154,1574,1876,3456,613,314,930,19,11,31,67,74,144,413,1458,1873,89,99,186,1203,1960,3164,42615,41726,84345,3270,3260,6532,7420,7774,15194,1946,6219,8167,32502,26391,58893,87755,85376,173127,6,6,16,3,3,6,0,0,0,0,0,0,7485,6837,14321,7494,6853,14351,201,373,574,20,28,47
309,1482,2569,2291,3590,5883,105,259,362,4191,3522,7713,19194,20893,40090,10909,11131,22037,1004,1245,2247,2792,4120,6911,134,432,565,3099,2360,5462,17938,19286,37226,10397,10566,20961,872,1068,1932,2843,4512,7352,213,741,956,2167,1669,3838,16488,18548,35039,9717,9520,19239,664,804,1468,2738,3985,6732,330,1147,1479,1344,1014,2360,14800,16476,31274,10251,9324,19576,671,690,1365,2667,3491,6153,476,1842,2322,937,675,1610,15008,16019,31028,8038,6784,14814,440,376,815,1874,2376,4247,599,2289,2884,557,384,936,11505,12195,23700,5727,4120,9845,265,197,472,1001,1297,2298,719,2799,3520,357,211,572,8077,8624,16701,3349,2086,5431,129,67,200,532,669,1197,770,2970,3741,190,149,335,4965,5943,10911,2415,1359,3782,79,47,122,315,467,782,1468,5367,6828,188,165,347,4453,7406,11861,105853,106991,212840,7538,9633,17174,20312,29554,49868,4953,18175,23127,85529,77997,163524,224184,242353,466537,13,27,43,0,3,3,3,3,11,4,0,4,18923,18333,37260,18946,18368,37315,348,685,1030,15,64,81
310,793,1464,1245,1745,2999,67,207,275,2437,1886,4319,10743,10978,21716,5971,5900,11872,635,780,1413,1497,1992,3494,95,311,405,1809,1305,3117,10010,10292,20297,5801,5440,11235,544,568,1114,1448,1925,3374,159,477,640,1192,806,1998,9151,9218,18362,5037,4635,9666,414,374,788,1298,1629,2923,211,663,872,776,484,1262,7734,7785,15516,4514,4029,8543,322,290,611,1062,1291,2356,269,899,1167,437,284,724,6609,6795,13407,3389,2753,6145,229,171,403,633,793,1424,312,1130,1443,260,154,412,4824,5002,9828,2294,1672,3961,125,77,202,409,467,875,374,1326,1697,149,130,272,3345,3666,7012,1299,820,2113,42,35,76,169,208,376,375,1310,1685,104,83,186,1991,2450,4436,817,406,1225,27,22,47,89,100,192,518,1952,2474,94,92,181,1546,2565,4110,57279,56771,114050,4943,5861,10804,9846,13080,22926,2478,8558,11032,48935,42538,91477,123477,126809,250289,28,29,52,12,0,6,4,0,3,3,0,5,12170,11752,23923,12206,11783,23991,411,690,1101,41,71,112
311,806,1397,1188,1739,2925,66,212,277,2277,1903,4181,10260,10901,21160,5881,5993,11876,594,684,1278,1416,1978,3396,104,339,439,1586,1220,2805,9584,10207,19793,5938,5848,11784,530,584,1117,1407,1991,3398,150,462,614,966,673,1634,8992,9552,18547,5440,5203,10650,381,410,790,1291,1687,2980,198,705,905,543,373,920,7862,8379,16243,5184,4603,9784,351,339,690,1089,1429,2518,312,1077,1392,323,221,545,7259,7674,14927,3594,2673,6275,228,191,416,746,883,1622,348,1183,1533,188,129,315,5108,5052,10162,2196,1504,3696,120,73,185,364,448,811,325,1197,1525,113,82,187,3107,3297,6409,1152,725,1872,52,43,93,161,243,407,290,1157,1439,69,49,116,1727,2204,3928,746,363,1110,34,5,45,91,149,241,494,1699,2195,36,57,96,1392,2288,3682,56736,56803,113533,4607,5719,10321,9524,13126,22649,2392,8349,10742,47098,41649,88750,120356,125647,246000,11,23,37,3,9,16,0,0,3,6,0,3,12449,11529,23975,12469,11570,24043,437,804,1245,23,52,76
312,402,813,767,888,1657,44,85,129,1410,935,2349,6310,5817,12128,3870,3754,7624,329,289,623,964,1001,1969,60,144,206,1144,660,1801,6368,5848,12222,3759,3584,7341,314,257,569,1020,905,1923,108,220,330,882,430,1306,6085,5394,11477,3296,2966,6261,242,185,435,913,716,1635,119,351,474,486,201,687,5065,4424,9485,2695,2304,5000,192,95,293,687,532,1222,177,510,688,273,116,397,4022,3562,7586,1880,1516,3390,106,68,174,420,331,751,204,551,756,192,72,264,2799,2536,5341,1238,853,2096,46,36,88,223,190,405,216,680,892,99,66,166,1827,1822,3647,696,457,1155,33,19,52,100,85,187,225,713,936,67,40,104,1123,1308,2433,436,208,644,14,14,29,48,62,114,286,1023,1309,37,29,67,826,1339,2165,32977,32001,64979,2631,2632,5264,6179,5997,12175,1488,4402,5891,25800,20396,46188,69072,65429,134499,5,8,13,3,5,11,4,0,4,0,0,0,5366,5010,10376,5381,5019,10398,98,236,329,18,11,32
313,623,1125,1013,1459,2471,46,138,191,1768,1427,3199,7661,8290,15952,4414,4611,9029,498,596,1094,1235,1672,2910,66,245,315,1401,957,2356,7615,8086,15698,4528,4570,9098,442,524,966,1251,1729,2983,94,350,438,874,640,1518,7193,7821,15011,4647,4811,9458,385,399,786,1251,1626,2881,175,562,745,498,395,895,6956,7796,14751,4961,4700,9657,325,332,658,1245,1510,2753,245,1000,1250,419,275,692,7196,7818,15014,4000,3299,7301,233,208,438,828,1014,1841,358,1241,1596,248,174,418,5669,5935,11601,2717,2063,4787,144,65,218,432,531,963,412,1391,1796,160,117,279,3862,4174,8037,1571,1024,2597,65,44,110,195,244,439,426,1484,1910,99,72,172,2359,2865,5226,1080,531,1609,38,25,64,136,195,330,696,2380,3075,104,95,197,2051,3229,5285,44197,44248,88446,3897,4657,8552,8940,12091,21030,2602,8955,11552,32313,28614,60922,91946,98563,190506,14,9,23,5,0,7,3,0,3,0,0,3,8114,7665,15776,8131,7680,15811,207,333,538,32,54,82
314,438,801,748,1071,1820,25,82,106,1033,907,1937,7116,7388,14502,4285,4251,8535,279,352,629,754,1103,1858,43,134,172,698,543,1243,6054,6383,12439,3927,3912,7834,213,274,488,691,977,1669,58,198,255,424,299,725,5314,5661,10970,3433,3151,6589,162,187,349,571,843,1413,85,323,406,227,212,443,4483,4716,9199,3263,2962,6223,108,135,246,473,797,1275,126,485,611,122,152,277,4099,4534,8634,2327,1846,4181,74,72,148,268,434,698,158,587,740,91,68,161,2919,3008,5926,1356,914,2269,42,32,67,137,214,352,165,586,755,41,59,99,1743,1804,3547,640,420,1062,16,16,37,66,88,149,132,596,730,18,35,54,876,1150,2026,419,233,652,11,10,19,31,54,88,262,1076,1339,33,37,74,762,1407,2168,39423,39816,79241,2168,2880,5052,4871,7385,12255,1087,4174,5262,25331,23218,48552,72884,77481,150363,10,3,8,3,0,3,0,0,0,0,0,0,7414,7133,14545,7426,7133,14561,144,298,442,6,27,38
315,138,274,207,266,472,17,30,52,1002,823,1825,2693,2548,5242,1479,1481,2965,136,107,244,348,342,692,38,74,118,826,625,1455,2838,2632,5466,1487,1365,2858,144,116,265,435,327,762,54,138,192,643,428,1062,2763,2373,5138,1286,1085,2365,109,80,186,355,282,635,74,166,241,427,236,658,2243,1850,4093,991,791,1788,118,65,182,332,210,538,103,241,348,264,102,366,1807,1411,3219,702,541,1248,66,35,101,216,90,303,127,285,411,155,58,205,1258,1013,2274,452,263,714,27,15,42,97,45,148,104,249,348,103,38,136,783,604,1386,209,114,318,25,0,28,34,25,61,83,246,325,60,20,82,413,401,811,122,49,171,7,3,11,18,12,29,96,287,385,48,22,68,294,375,663,12330,11485,23814,1043,854,1899,2398,1958,4356,725,1794,2521,15396,13063,28452,31895,29147,61038,15,3,19,0,3,7,0,0,0,9,0,7,2508,2258,4773,2537,2268,4804,100,94,191,26,5,35
316,857,1511,1416,2181,3597,55,159,215,2329,2255,4578,11584,13024,24606,6996,7617,14610,610,833,1443,1701,2724,4423,90,303,397,1886,1712,3596,11285,13189,24479,7254,7576,14832,567,669,1238,1972,2803,4775,155,440,596,1472,1237,2706,11422,12733,24152,7353,7519,14876,453,535,987,1823,2661,4488,193,754,955,960,705,1669,10784,12180,22967,8162,7611,15773,394,380,768,1712,2407,4122,313,1171,1488,652,403,1053,11230,11967,23199,6526,5736,12268,270,212,485,1193,1575,2766,432,1688,2115,425,256,681,8847,9465,18313,4713,3555,8275,151,120,270,607,832,1438,513,2092,2602,197,147,343,6181,6740,12923,3042,1985,5026,81,63,149,326,452,773,627,2164,2792,128,99,227,4207,4763,8966,2090,1094,3178,54,32,88,190,325,516,1065,4012,5073,108,116,226,3508,5579,9083,71321,71841,143159,4442,5616,10058,12642,18773,31419,3512,12998,16511,43669,39885,83551,135584,149110,284697,8,13,22,0,6,6,7,0,0,0,0,0,11750,11330,23083,11764,11357,23120,226,447,671,20,34,53
317,311,560,525,814,1335,21,82,110,833,745,1576,4580,5077,9661,2836,2969,5804,235,283,519,590,898,1489,36,109,147,716,557,1273,4409,4815,9230,3028,3057,6085,185,236,425,591,889,1479,63,213,280,580,446,1026,4457,4840,9298,2770,2694,5470,150,183,336,511,803,1319,79,326,406,347,285,634,3861,4300,8159,2680,2549,5231,135,124,258,478,690,1171,120,512,635,271,178,452,3694,4061,7752,2139,1894,4036,73,85,159,283,507,786,152,726,873,149,119,266,2799,3327,6125,1533,1206,2733,48,46,89,181,264,453,198,851,1051,103,103,209,2065,2464,4534,993,689,1684,37,24,52,94,137,227,207,1024,1231,70,70,141,1398,1937,3339,692,329,1016,28,15,33,56,90,146,367,1703,2069,60,104,166,1197,2234,3432,29272,29426,58697,1752,2206,3957,4070,6294,10368,1294,5687,6985,20544,18685,39228,56937,62297,119238,4,23,28,0,0,3,4,0,0,4,0,4,5553,5405,10954,5561,5427,10992,223,423,646,10,31,43
318,528,917,833,1246,2087,34,103,148,1842,1435,3276,7545,7826,15371,4274,4443,8719,383,480,863,1085,1401,2481,62,186,247,1490,1018,2505,7291,7522,14816,4266,4305,8572,366,390,756,1153,1381,2530,114,308,426,1209,727,1937,7107,7115,14226,3974,3749,7724,296,291,585,1023,1166,2189,150,478,631,705,430,1136,6152,6113,12266,3713,3246,6961,251,186,443,930,924,1853,240,738,977,481,269,749,5619,5362,10978,2645,2214,4864,151,120,272,543,526,1077,255,807,1056,293,138,436,3888,3813,7700,1802,1384,3187,99,66,170,312,325,638,268,1060,1329,200,85,286,2691,2918,5607,1072,678,1744,51,36,84,145,136,275,266,1115,1384,98,58,160,1619,2024,3642,702,326,1030,25,21,41,83,94,178,417,1602,2019,70,60,132,1297,2098,3395,40238,40335,80577,3003,3656,6669,7406,9188,16594,1865,6562,8432,38622,32369,70990,91146,92110,183256,9,12,20,8,0,12,0,0,0,4,0,9,7695,7676,15371,7713,7689,15403,213,324,536,18,35,54
