SA4_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
204,31,5,11,3,0,47,240,31,17,9,0,299,2435,472,225,54,18,3205,11886,4536,3873,1180,382,21857,5082,2658,3420,2278,985,14428,239,57,54,23,11,383,19910,7760,7599,3551,1396,40222,0,0,0,0,0,0,22,0,0,0,0,24,406,76,20,0,0,503,173,49,49,9,5,277,16,6,12,10,0,48,14,3,6,0,0,22,630,133,85,17,7,866,0,0,0,0,0,0,44,0,0,0,0,50,486,83,31,3,0,602,122,58,36,7,0,226,10,4,8,5,0,31,24,6,0,0,0,29,689,154,78,23,0,938,9,0,0,0,0,16,45,5,3,0,0,50,67,14,8,0,0,93,60,31,28,6,3,128,32,16,12,3,7,72,7,0,0,0,0,10,217,75,57,13,10,363,10,6,0,4,0,23,21453,8124,7820,3609,1410,42416,33,14,4,3,7,52,230,28,18,9,4,284,2575,456,238,67,18,3356,12083,4388
205,25,14,7,0,3,53,318,42,25,6,0,393,4239,843,364,89,28,5562,19883,7418,6179,1894,650,36025,7472,3915,5271,3561,1670,21888,401,117,86,37,42,684,32341,12342,11928,5589,2400,64598,0,0,0,0,0,0,40,7,0,0,0,45,595,64,24,4,0,688,389,129,119,39,4,683,84,49,56,43,16,244,23,6,0,0,0,27,1130,252,200,86,22,1695,3,0,0,0,0,9,128,8,4,0,0,140,762,140,31,4,0,935,238,88,38,11,4,376,26,6,12,9,0,54,38,8,3,0,0,50,1192,247,85,24,9,1556,17,0,3,0,0,20,88,10,4,0,0,105,159,21,12,5,3,199,34,15,21,8,3,84,14,8,10,9,0,43,15,0,0,0,0,14,328,56,47,26,9,458,16,3,4,4,0,33,35003,12913,12265,5732,2429,68342,34,4,0,3,0,48,339,38,37,10,5,427,4180,786,341,97,26,5429,20237,7164
206,24,6,4,0,3,44,406,27,17,0,0,448,6140,2100,1031,132,31,9439,8746,5904,6452,1490,373,22961,2429,2233,3992,2678,1015,12360,232,83,57,26,11,411,17973,10359,11558,4336,1437,45666,15,9,0,0,0,20,781,44,14,0,0,844,7477,2114,833,105,31,10562,5066,3193,2662,572,136,11631,607,577,869,463,181,2708,119,34,25,12,6,190,14062,5968,4404,1162,356,25950,411,51,14,4,6,495,8327,661,103,5,4,9093,17657,4706,1470,281,82,24198,3368,1961,1194,356,262,7143,181,107,139,65,35,530,289,94,44,33,33,483,30228,7591,2966,752,419,41951,3,0,0,0,0,3,74,0,3,0,0,78,143,53,30,3,3,227,42,54,45,9,9,160,15,4,13,6,7,48,6,0,9,0,0,11,284,110,95,25,18,531,40,13,15,3,0,68,62584,24036,19043,6273,2230,114164,11,3,0,6,0,17,241,22,16,4,3,285,4122,1419,763,105,20,6436,7340,4833
207,15,17,17,9,0,57,147,21,9,5,3,184,3041,926,471,73,21,4522,12705,7414,8152,1803,337,30401,7877,6439,10792,6461,2138,33708,274,81,76,54,22,512,24060,14890,19515,8392,2522,69377,3,4,8,0,0,14,149,16,6,0,0,170,2551,803,299,49,12,3720,2553,1489,1205,248,54,5556,355,288,409,186,86,1322,43,14,12,5,3,77,5666,2610,1931,496,157,10857,30,6,0,0,0,39,819,68,10,0,3,904,3306,1048,358,60,12,4783,1004,553,375,96,23,2050,75,47,59,31,19,231,52,21,4,3,0,78,5284,1738,816,188,56,8089,0,0,0,0,0,0,17,6,0,0,0,19,38,22,11,3,0,69,21,10,13,4,0,53,4,4,4,4,0,13,0,0,0,0,0,4,81,37,29,10,3,157,9,3,9,0,0,22,35103,19271,22295,9085,2742,88501,10,5,0,8,0,30,111,31,15,17,5,178,2261,682,362,50,21,3378,10895,6204
208,16,8,9,0,0,35,183,31,19,7,0,234,4370,1377,652,91,19,6505,13526,8013,9646,1864,378,33431,5831,5162,10104,6249,1925,29268,305,76,65,42,18,502,24223,14669,20497,8253,2349,69985,10,0,3,0,0,14,170,11,0,0,0,185,3589,1054,366,56,14,5077,3778,2081,1640,312,64,7879,414,371,565,251,96,1693,73,22,14,3,0,109,8042,3538,2587,626,174,14969,25,12,5,0,0,49,1427,180,37,3,0,1658,5351,1598,569,89,20,7626,1485,848,597,124,58,3104,75,58,106,40,10,292,99,29,13,5,0,146,8460,2728,1326,266,94,12871,3,0,0,0,0,9,44,7,0,0,0,47,105,50,12,9,4,173,26,30,32,6,5,99,3,4,8,0,3,16,4,0,3,0,0,9,180,93,54,16,11,355,28,4,3,0,0,43,40933,21027,24469,9156,2626,98213,19,5,5,0,0,24,128,24,18,0,0,169,3287,1063,549,81,8,4990,11926,7053
209,48,19,30,13,9,122,249,70,19,20,5,354,4312,1380,829,162,45,6733,22046,13213,13661,3527,1299,53737,9064,7632,12497,7503,3363,40063,555,199,169,103,81,1109,36269,22514,27214,11326,4797,102126,7,0,0,0,0,10,113,27,3,0,0,145,1680,508,186,46,9,2436,1585,1165,803,209,126,3889,166,186,271,160,107,890,50,12,18,11,10,94,3601,1906,1282,420,251,7461,21,11,0,6,0,36,363,49,10,3,3,427,2086,761,305,71,30,3253,614,453,308,102,35,1512,32,28,27,11,19,114,49,25,16,5,5,99,3163,1316,675,200,92,5448,10,0,0,0,0,10,23,4,0,0,0,27,29,16,14,0,0,64,21,15,19,5,3,69,0,3,5,6,3,20,0,0,0,0,0,5,79,42,41,22,8,179,12,8,8,0,0,22,43123,25786,29211,11962,5148,115232,43,17,27,8,10,107,216,53,45,11,9,336,3829,1371,777,159,55,6197,21951,13296
210,27,11,23,18,15,99,118,36,27,7,9,200,2303,758,396,134,41,3628,16472,9868,9664,3205,1663,40869,6107,5143,7919,5120,3051,27335,446,162,174,106,111,992,25470,15980,18202,8588,4883,73127,11,4,0,0,0,13,61,6,0,5,0,69,1163,389,150,40,16,1761,1276,944,813,313,123,3467,169,188,348,281,218,1205,45,32,19,11,13,120,2722,1564,1334,652,365,6634,5,0,5,5,0,13,90,12,8,0,0,114,1019,337,134,38,10,1536,531,371,263,75,39,1273,19,10,20,21,12,91,33,13,8,0,0,60,1699,749,445,133,57,3088,0,0,0,0,0,0,17,4,0,0,0,20,33,12,6,0,0,52,14,16,10,4,4,50,0,7,0,0,0,13,0,0,0,0,0,5,68,35,16,11,9,136,14,3,12,3,7,41,29976,18331,20010,9387,5317,83016,30,11,25,14,18,103,112,37,33,10,20,214,2055,741,425,152,53,3419,15882,9620
211,26,18,15,8,8,75,298,60,36,7,8,407,4290,1185,535,124,26,6159,25716,14143,13914,3304,843,57921,13044,10336,15723,9521,3960,52591,426,156,120,62,44,815,43804,25903,30350,13027,4882,117966,0,0,0,0,0,9,158,10,0,0,0,165,2782,606,244,43,9,3682,1903,1019,634,159,49,3762,147,149,161,106,47,611,62,20,5,5,0,89,5051,1794,1051,309,110,8316,0,0,0,0,0,4,88,12,5,0,0,105,1198,314,128,32,13,1686,740,407,210,55,7,1420,39,50,27,19,15,140,31,6,0,0,0,45,2096,786,376,113,28,3399,11,0,0,0,0,10,27,3,0,0,0,26,43,15,8,3,0,70,16,15,18,5,6,57,5,6,4,0,3,16,0,0,0,0,0,4,97,43,28,12,8,189,11,3,7,0,0,23,51062,28540,31807,13464,5025,129897,23,20,22,8,10,73,331,72,46,17,7,460,5066,1523,754,164,56,7556,25199,14146
212,59,49,51,28,33,211,266,67,54,15,16,424,3834,1318,684,175,78,6098,30460,18930,17906,5522,2551,75361,14816,12930,19253,11066,6801,64867,771,339,315,201,243,1863,50206,33631,38265,17003,9721,148828,8,12,8,8,4,29,129,23,5,3,0,164,1736,628,335,60,18,2784,2090,1446,1228,310,137,5207,426,443,687,367,225,2147,70,31,15,7,10,135,4468,2575,2274,755,395,10473,27,16,10,9,3,53,395,98,31,3,5,536,3643,1553,825,224,54,6298,1398,1106,808,305,155,3771,80,77,114,72,56,395,114,71,36,13,8,248,5659,2917,1814,623,278,11295,3,3,3,0,0,10,54,0,0,3,0,57,131,25,7,0,5,169,19,20,19,12,3,80,6,3,3,6,0,15,5,0,0,0,0,9,224,58,34,16,9,342,20,8,10,7,0,45,60568,39198,42399,18406,10405,170980,66,42,39,22,29,201,257,89,65,28,26,472,4188,1580,861,217,125,6969,29089,18791
213,64,50,45,30,27,217,232,64,35,22,9,364,4820,1642,804,194,75,7541,29541,19548,18016,5420,2476,75008,11157,11230,16422,9802,5741,54357,732,378,338,228,214,1886,46549,32911,35660,15693,8540,139363,7,4,0,3,0,17,118,21,11,0,0,153,1608,467,172,43,21,2300,2602,1642,1310,360,148,6060,408,390,568,294,183,1835,80,22,27,6,8,148,4819,2547,2082,705,362,10518,20,10,0,0,0,34,596,156,32,5,3,795,2721,988,481,134,39,4360,1026,788,489,196,119,2612,34,37,36,33,23,175,105,41,24,13,8,190,4497,2012,1075,388,186,8164,11,6,0,0,0,9,52,9,0,0,0,54,47,20,14,0,0,78,24,34,24,6,8,95,10,0,5,5,4,29,4,0,0,0,0,4,145,59,40,9,14,271,20,11,7,3,0,41,56030,37548,38869,16802,9101,158356,68,48,39,25,27,199,227,50,57,30,27,395,4329,1488,847,205,93,6962,27805,19027
214,19,9,7,4,0,36,151,25,18,9,5,210,2670,595,253,59,16,3597,17551,8151,7237,1741,507,35188,7342,4815,7219,4265,1823,25464,319,115,74,42,31,582,28060,13702,14809,6111,2382,65065,6,3,0,0,0,8,61,0,0,0,0,59,1370,180,41,12,0,1599,1181,428,186,39,7,1841,128,60,74,43,21,323,44,3,3,0,0,50,2784,670,303,94,30,3875,3,0,0,0,0,3,74,6,0,0,0,81,1174,218,65,8,7,1479,630,251,118,26,12,1038,33,29,25,11,4,99,42,4,4,3,0,58,1959,516,217,52,19,2756,8,0,0,0,0,12,60,5,0,0,0,65,154,15,5,5,0,171,29,10,14,3,0,58,7,0,3,0,0,14,5,0,0,0,0,7,262,26,20,9,3,322,16,0,0,0,0,19,33083,14914,15355,6270,2427,72048,20,11,6,3,0,51,133,25,28,8,5,199,3022,575,257,51,12,3921,16726,8126
215,17,4,7,3,0,34,172,22,14,0,4,213,2258,498,209,44,21,3036,11332,4279,3677,1396,492,21177,4132,2034,2682,1955,1026,11829,270,73,50,30,19,449,18190,6915,6629,3433,1565,36733,0,0,0,0,0,0,23,4,0,0,0,26,264,42,20,6,0,334,141,57,35,11,4,244,20,11,13,11,0,56,13,3,4,0,0,15,458,112,80,22,4,679,0,0,0,0,0,7,61,18,0,0,0,80,432,100,32,7,0,570,132,49,22,7,0,214,6,3,4,0,0,17,17,6,0,0,0,29,651,175,63,19,6,913,18,0,3,0,0,27,63,3,0,0,0,70,46,6,7,0,4,65,58,22,13,3,0,99,17,3,10,4,3,37,14,3,4,0,0,20,225,43,30,5,9,315,8,3,4,5,0,18,19532,7246,6805,3490,1588,38657,19,9,9,7,0,41,173,24,11,12,0,222,2178,449,169,64,11,2869,10780,3991
216,14,7,0,9,4,38,95,20,12,5,5,130,1525,351,139,35,20,2066,9071,3599,3221,1162,493,17548,3398,1860,2432,1801,992,10478,182,54,56,16,31,339,14285,5893,5864,3020,1545,30598,0,0,0,0,0,0,17,0,0,0,0,18,229,57,21,4,0,316,119,49,26,9,8,210,13,6,12,8,3,41,10,0,0,0,0,13,393,111,56,19,10,593,3,0,0,0,0,5,42,6,0,0,0,51,593,143,44,10,9,802,166,39,17,11,6,239,5,0,4,0,3,17,31,8,4,4,0,42,836,198,73,22,18,1144,9,5,0,0,0,22,61,6,3,0,0,69,85,4,6,3,3,105,28,10,7,3,0,51,8,7,0,8,3,22,5,0,0,0,0,10,198,30,23,18,8,273,18,3,5,0,4,31,15729,6240,6021,3075,1571,32645,11,14,9,0,3,39,101,18,9,7,5,144,1656,337,149,43,23,2203,8926,3390
217,26,10,3,0,0,33,142,16,5,4,0,168,1778,406,170,39,12,2399,9127,3403,3126,1126,336,17133,3381,1744,2416,1767,846,10153,169,37,29,17,12,266,14623,5619,5748,2949,1209,30151,0,0,0,0,0,0,11,0,0,0,0,12,238,46,10,0,0,298,156,42,41,13,0,248,23,24,22,14,4,84,6,0,0,0,0,11,432,111,72,25,12,655,4,0,0,0,0,4,36,12,0,0,0,49,333,69,15,0,0,425,76,40,19,3,0,137,8,6,3,0,5,24,19,0,0,0,0,25,477,122,39,8,5,652,5,0,0,0,0,5,19,3,0,0,0,22,41,5,7,0,0,50,21,17,13,3,0,54,4,8,3,3,4,24,3,0,0,0,0,5,94,29,22,12,3,160,3,3,3,0,0,14,15635,5887,5892,2997,1226,31633,22,5,4,0,0,27,128,25,13,6,0,176,1813,342,183,36,4,2381,9108,3185
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,21,12,3,6,0,43,140,28,15,5,4,201,1709,367,139,42,11,2267,10053,4873,4009,1016,354,20308,8592,6022,8655,4299,1941,29513,232,63,55,29,20,396,20750,11366,12874,5389,2330,52718,3,0,0,0,0,3,68,5,0,0,0,71,1052,183,45,7,0,1294,1126,612,323,108,34,2210,39,17,36,13,11,114,32,3,4,6,0,45,2329,829,399,134,49,3740,0,0,0,0,0,0,61,4,0,0,0,66,460,99,23,3,0,581,221,103,35,0,7,365,9,5,4,0,0,22,18,3,0,0,0,20,767,208,64,8,12,1056,9,0,0,0,0,9,54,8,0,0,0,66,44,5,3,0,0,57,18,12,0,0,0,33,7,0,6,7,0,13,6,0,0,0,0,6,139,25,16,4,3,181,4,6,3,0,0,9,23987,12425,13353,5543,2399,57704,10,7,10,0,3,31,135,21,22,8,9,187,1591,343,127,36,18,2117,9523,4470
302,11,4,0,0,6,27,77,21,10,4,0,111,1859,532,209,50,16,2668,10218,4965,4217,1122,418,20940,5617,4122,5457,2772,1310,19283,181,76,61,34,24,378,17962,9720,9963,3982,1781,43399,4,0,0,0,0,8,73,4,0,0,0,79,917,202,41,16,0,1182,1169,613,308,81,28,2193,33,24,14,12,4,86,27,4,4,4,0,49,2222,858,370,109,37,3594,6,0,0,0,0,8,205,19,0,0,0,221,1730,413,123,23,5,2300,420,237,108,31,9,803,12,6,3,13,3,39,42,9,6,0,0,63,2419,686,238,66,23,3432,4,0,0,0,0,5,33,4,0,0,0,38,37,15,7,0,3,68,10,5,7,6,0,20,0,0,0,0,3,8,8,0,0,0,0,12,95,27,16,9,6,153,13,5,4,0,0,14,22704,11286,10594,4163,1844,50588,6,7,4,5,4,20,85,23,13,5,3,134,1599,438,216,54,15,2323,9500,4854
303,17,17,17,8,13,72,148,30,16,10,6,215,2326,699,321,74,24,3445,12127,6668,5484,1621,585,26484,9373,7453,10214,5436,2983,35466,260,99,100,65,57,578,24255,14969,16152,7216,3671,66266,13,8,0,0,0,22,113,24,5,0,0,140,1168,333,104,14,6,1622,2349,1522,983,272,89,5207,192,169,175,93,77,707,44,26,8,7,11,93,3875,2073,1278,388,186,7798,14,0,3,0,0,18,439,45,3,0,0,487,2499,680,267,61,17,3520,543,333,191,71,32,1173,28,21,26,6,7,89,44,16,13,3,0,81,3565,1095,515,141,53,5368,6,0,6,0,0,10,47,3,3,0,0,52,68,19,9,0,5,97,13,9,9,3,0,34,6,5,0,0,4,8,9,0,0,0,0,6,140,30,27,4,7,205,7,3,4,0,0,20,31846,18167,17971,7754,3916,79658,15,12,7,7,11,48,135,41,13,24,24,240,2023,554,317,57,25,2971,10832,6060
304,7,3,5,0,4,18,68,19,10,0,4,99,884,245,111,23,3,1261,6562,3194,2827,688,148,13424,6460,4868,7243,3563,1270,23401,93,39,31,10,14,188,14073,8368,10220,4284,1441,38391,0,0,0,0,0,0,37,0,0,0,0,41,424,91,26,3,0,540,745,382,216,47,13,1401,110,69,112,52,23,357,9,0,0,3,0,16,1330,542,350,106,35,2361,5,4,0,0,0,4,205,17,5,0,0,228,1529,457,202,30,7,2220,441,189,116,22,11,767,17,10,11,3,3,55,21,3,4,0,4,34,2215,678,341,61,17,3309,0,0,0,0,0,0,4,0,0,0,0,4,3,7,0,0,0,6,3,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,7,0,5,0,0,15,4,0,0,0,0,8,17630,9599,10917,4453,1491,44084,8,4,0,0,0,12,74,18,13,5,5,113,746,216,93,34,19,1109,5931,3082
305,4,7,5,0,0,16,130,15,10,3,0,158,2284,692,296,48,7,3328,5648,3096,2786,658,112,12297,3108,2735,4769,2656,939,14203,101,40,40,20,11,208,11268,6583,7909,3384,1078,30217,6,0,3,0,0,12,126,13,3,0,0,141,1057,244,58,15,4,1382,1112,557,296,59,11,2041,77,61,79,43,16,278,17,11,6,0,0,35,2404,884,455,116,36,3896,119,18,3,0,0,141,2125,157,40,0,0,2324,7568,1868,583,83,26,10130,2111,832,479,88,22,3534,158,61,79,46,19,359,131,37,10,4,5,187,12206,2974,1192,225,74,16673,12,0,0,0,0,12,23,0,0,0,0,29,17,3,3,0,0,28,18,4,3,5,0,29,9,0,12,6,3,21,0,0,0,0,0,4,70,20,25,9,4,121,23,0,0,3,0,31,25980,10459,9577,3737,1182,50936,5,9,0,0,0,16,119,22,12,4,5,159,1781,564,252,46,15,2659,4957,2763
306,57,25,16,4,0,103,416,58,24,16,11,521,2613,668,338,97,50,3769,11812,5220,4412,1378,748,23561,6181,4019,5070,2814,1796,19875,283,114,75,52,63,595,21358,10101,9932,4366,2673,48425,3,0,0,0,0,4,62,9,3,0,0,70,877,233,113,20,15,1263,332,171,110,38,27,678,89,61,81,45,18,292,25,11,13,3,4,51,1386,494,315,110,57,2361,35,6,0,0,0,42,411,63,9,3,0,491,2470,798,338,113,46,3759,603,288,210,71,34,1202,39,18,15,10,10,95,82,23,20,7,6,143,3645,1190,592,206,101,5727,56,6,4,9,3,83,165,18,7,0,3,194,104,34,10,4,0,153,95,27,23,3,0,151,39,11,10,4,3,68,27,0,4,4,0,37,491,94,59,28,9,687,46,13,7,3,0,67,26926,11891,10902,4704,2837,57270,69,10,14,3,5,104,389,57,31,17,11,495,2546,619,319,97,52,3636,11988,4930
307,25,4,14,0,0,48,279,29,15,11,4,337,2039,458,216,73,30,2822,7698,2864,2516,958,427,14464,4509,2147,2690,1910,1197,12453,199,52,55,23,26,353,14748,5551,5509,2979,1685,30477,0,0,0,0,0,0,3,3,0,0,0,8,96,20,3,5,0,124,78,24,18,10,4,130,41,18,14,15,11,98,5,0,0,0,0,4,225,64,39,27,11,363,0,0,0,0,0,0,23,0,0,0,0,28,247,58,18,6,0,328,63,29,18,7,0,131,15,4,10,4,9,39,10,4,6,5,0,14,365,100,51,25,12,544,20,0,0,0,0,19,58,3,0,3,0,66,31,6,10,0,0,50,40,17,9,11,4,73,19,3,7,5,4,38,13,6,0,0,0,19,182,38,28,19,7,270,30,8,13,4,0,59,15545,5765,5635,3050,1713,31711,32,7,6,0,4,49,293,38,30,11,7,379,1908,390,213,63,31,2611,7513,2699
