SA4_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
404,0,0,38,22,18,0,15,0,0,57,211,351,126,245,61,53,1046,13104,7259,1184,7986,885,227,30649,14,206,36,36,8,4,300,11,464,68,35,3,3,579,81,2542,241,291,55,34,3242,221,1032,533,466,71,34,2349,291,417,165,521,67,6,1464,1794,491,275,1128,269,33,3988,4165,450,248,2115,275,14,7260,5703,236,116,2068,211,27,8369,2415,44,13,664,43,7,3183,675,5,7,150,16,0,854,231,4,0,41,7,0,290,83,4,0,31,3,0,118,41,5,0,13,0,0,59,54,0,0,45,7,0,114,193,349,74,323,99,90,1137,15985,6242,1771,7918,1140,253,33311
405,0,0,0,4,6,0,14,4,0,32,57,81,36,143,95,19,436,3750,1397,360,2978,651,106,9242,7,40,6,95,38,3,182,11,85,19,53,15,0,179,97,598,103,297,124,20,1226,573,253,142,625,120,19,1730,436,95,39,531,76,5,1188,1085,89,34,631,82,9,1925,1122,10,21,495,39,0,1696,478,9,0,171,22,0,690,60,3,0,41,18,0,123,11,0,0,7,12,0,31,4,0,0,10,8,0,25,6,0,0,5,12,0,26,0,0,0,3,5,0,11,3,0,0,27,13,0,44,56,61,37,260,190,30,635,3947,1242,404,3257,778,88,9720
406,14,0,14,3,0,0,11,16,0,40,80,238,46,149,210,32,756,3449,3448,377,2243,1352,133,11006,8,215,60,57,85,4,438,12,477,79,47,52,9,676,187,1176,90,293,287,9,2044,786,671,64,506,302,17,2346,404,238,20,370,155,9,1191,791,191,21,394,137,5,1543,1009,89,9,332,65,8,1519,532,18,0,138,35,4,730,94,5,0,33,24,0,159,18,4,0,3,18,0,49,5,6,0,4,27,0,38,9,0,0,4,20,0,30,4,6,0,0,9,0,14,5,0,0,25,35,0,66,101,218,27,182,419,32,982,3958,3314,388,2387,1684,108,11833
407,5,0,8,8,3,0,32,13,0,60,124,152,56,247,205,39,821,8340,2745,577,4915,1382,207,18163,22,71,19,110,120,4,348,25,162,24,95,44,3,347,255,889,163,560,218,21,2105,1163,599,290,951,310,36,3354,995,219,78,852,154,14,2317,2480,213,88,1114,170,24,4092,2272,55,38,834,110,7,3313,931,24,11,309,31,7,1320,115,5,3,73,26,0,219,22,0,6,21,9,0,53,11,0,0,17,15,0,42,3,0,0,14,8,0,31,3,0,0,4,7,0,20,12,0,0,53,28,0,95,116,149,51,371,345,67,1105,8423,2402,778,5377,1604,184,18770
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,4,0,12,16,0,0,38,19,0,71,115,115,20,206,112,23,586,7641,2157,331,5018,891,131,16174,10,51,7,59,39,0,168,3,82,17,27,23,0,152,47,711,74,205,75,12,1129,165,432,228,326,119,13,1281,293,176,68,446,108,4,1094,783,241,58,760,164,9,2003,2165,148,38,1447,172,13,3991,3063,48,25,1264,133,15,4548,976,3,0,288,33,6,1310,210,0,0,100,15,0,327,50,0,0,28,34,0,116,13,6,0,20,9,0,43,4,0,0,18,3,0,32,30,0,0,74,41,0,139,139,127,32,326,235,38,905,7948,2028,548,5387,1210,112,17243
502,0,0,7,21,0,0,6,4,0,25,54,41,11,80,38,12,236,5161,876,223,2621,337,65,9294,12,22,6,21,4,0,65,0,35,5,9,11,0,57,20,243,72,98,21,11,457,154,214,134,163,38,4,706,184,82,47,240,33,8,595,797,77,53,524,57,7,1516,2041,25,32,881,78,14,3071,1859,17,40,589,74,13,2601,494,3,5,133,14,3,649,115,0,0,33,4,3,155,34,0,0,7,0,0,43,12,0,0,9,3,0,21,3,0,0,0,0,0,3,8,0,0,12,6,0,21,84,57,34,143,39,29,381,5811,776,420,2858,394,81,10345
503,8,0,457,751,3,0,251,21,3,1021,216,69,42,224,71,22,633,15600,1781,414,5818,606,104,24320,20,94,9,20,3,3,145,0,137,24,19,0,0,182,44,854,50,144,18,6,1122,189,242,190,237,33,4,894,488,55,40,283,24,4,897,1737,102,64,581,177,6,2665,2896,58,38,957,147,13,4111,5329,35,31,1388,119,13,6926,3797,12,14,947,63,8,4842,1934,5,3,458,26,4,2434,1056,0,6,267,17,4,1350,678,4,3,153,15,0,852,440,5,0,95,6,4,553,880,0,0,219,20,4,1124,250,90,29,259,107,40,776,19743,1697,496,6035,778,112,28862
504,0,0,31,28,6,0,20,9,5,56,173,144,34,208,66,34,651,10537,2731,328,6065,669,134,20465,15,82,20,43,6,3,170,3,136,17,26,0,0,185,55,970,63,190,32,9,1315,176,470,127,266,32,6,1078,324,181,30,358,40,4,939,1167,263,65,739,121,9,2364,3662,214,57,1797,176,11,5917,5204,86,47,1959,220,23,7539,1936,16,12,546,48,6,2563,434,0,0,127,17,0,579,115,0,0,37,10,3,170,47,3,3,18,3,0,80,14,0,0,6,0,0,22,26,0,0,21,10,0,67,191,184,52,332,108,60,935,13381,2599,494,6471,824,143,23914
505,3,0,238,196,6,0,77,10,0,289,320,290,60,446,88,63,1273,25667,4770,599,13335,1325,273,45974,29,162,17,56,9,6,275,4,306,25,34,12,0,385,73,1819,113,335,66,16,2425,256,796,289,513,77,21,1951,375,341,99,553,72,9,1452,1720,474,129,1103,188,7,3634,7155,353,100,3376,418,47,11445,11605,150,59,4502,418,57,16792,5259,22,7,1517,113,9,6922,1958,3,4,495,30,8,2499,895,9,3,217,10,0,1141,445,5,4,112,10,0,578,205,0,0,49,13,0,272,255,5,0,59,28,6,343,457,275,60,594,173,115,1674,30681,4722,909,13531,1642,303,51789
506,10,0,144,132,0,0,91,10,0,236,359,294,69,544,126,76,1474,24894,5287,829,13237,1506,320,46072,24,196,24,70,13,10,334,13,297,47,66,11,3,442,169,1805,184,494,82,22,2746,360,853,393,642,129,28,2402,742,361,93,723,97,21,2035,2545,486,152,1446,201,25,4862,8329,370,101,3611,465,49,12925,12568,182,85,3869,491,38,17230,4840,33,21,1248,124,11,6280,1406,0,6,340,26,3,1782,517,7,0,125,19,0,669,228,0,0,66,8,0,310,97,4,0,36,5,0,141,142,0,3,86,21,0,251,508,304,80,729,201,159,1974,32487,4899,1193,13550,1888,363,54376
507,0,0,178,225,0,0,70,19,5,321,250,255,40,343,98,54,1046,19726,4346,427,9435,1272,210,35414,35,160,13,46,10,0,265,17,235,28,29,14,0,317,72,1587,142,259,47,8,2111,286,806,258,428,63,16,1853,561,286,75,518,67,10,1512,1554,395,97,1032,388,10,3474,5251,276,66,2340,271,12,8212,9578,97,25,2949,244,29,12920,4007,18,6,1036,86,6,5154,1486,11,0,364,14,3,1873,588,5,3,157,14,0,765,285,0,0,87,14,0,383,178,0,0,46,6,0,236,242,11,0,80,35,0,371,351,251,56,492,139,91,1384,24481,4142,764,9873,1399,184,40845
509,0,0,11,17,0,0,19,6,0,45,66,129,25,193,246,14,671,3416,2162,483,3962,1481,108,11608,7,52,17,85,117,4,281,8,94,21,46,98,3,275,64,556,181,375,209,18,1404,201,382,260,491,197,18,1541,231,192,39,526,131,6,1115,544,268,98,660,168,14,1750,1093,186,40,837,176,5,2342,1001,39,16,516,83,10,1666,203,7,4,107,27,4,359,40,0,0,26,6,0,79,7,3,0,10,8,0,28,9,0,0,8,9,4,22,0,0,0,3,0,0,11,3,0,0,36,25,0,65,79,116,34,310,415,26,973,3475,1892,722,4034,1671,107,11910
510,23,0,135,172,5,0,69,91,10,347,311,417,48,140,827,33,1773,4456,4165,502,1143,6809,137,17212,66,482,405,21,1979,10,2964,9,339,274,6,247,8,886,26,696,238,38,1229,8,2242,41,530,94,56,482,7,1205,59,321,33,68,356,3,836,104,448,58,83,422,8,1123,303,386,74,161,411,3,1342,678,134,37,247,378,8,1480,738,35,3,176,180,3,1124,541,10,3,94,79,0,721,343,6,0,76,56,0,492,229,5,0,57,40,0,343,164,5,0,35,34,0,234,236,3,0,87,198,0,528,274,299,115,233,1287,34,2240,3807,3703,1337,1438,7383,95,17765
511,10,0,20,31,0,0,41,39,0,116,110,215,18,178,334,27,883,5263,2825,346,3377,1998,112,13918,5,216,82,43,171,6,522,12,155,51,45,83,5,351,107,551,138,255,218,17,1292,391,356,132,387,260,27,1550,404,190,38,448,205,8,1289,834,309,48,630,312,15,2149,1504,177,40,754,283,7,2774,1318,43,13,554,182,5,2108,436,10,3,132,62,0,647,181,9,0,52,25,0,266,51,0,0,24,16,0,95,21,3,0,9,18,0,58,3,0,0,10,13,0,25,45,0,0,76,111,0,237,125,158,64,365,716,35,1470,5445,2185,610,3776,2679,124,14825
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,11,21,9,0,21,3,0,54,138,213,50,197,49,31,671,10690,4504,798,7297,736,179,24210,13,128,20,37,10,4,201,10,216,28,26,3,3,295,64,1546,163,213,39,16,2043,190,920,407,443,77,21,2064,232,448,152,446,44,10,1331,681,520,185,811,94,20,2312,2314,333,136,1618,176,23,4602,4921,160,54,2088,230,26,7480,2834,24,20,966,114,8,3955,1156,0,3,354,27,4,1540,367,8,6,150,11,0,544,139,4,0,59,11,0,210,62,3,0,24,5,0,94,48,0,0,87,11,0,143,195,227,54,299,107,66,939,13213,4532,1232,7617,944,209,27750
602,0,0,10,5,9,0,9,3,0,25,92,125,29,156,104,21,533,6686,2337,565,4353,733,130,14814,10,46,15,52,61,0,182,10,105,49,48,12,4,229,84,723,145,293,77,17,1347,456,437,282,549,108,16,1858,570,193,132,610,62,12,1576,1461,218,210,902,99,17,2914,2502,89,47,1073,113,20,3841,1991,23,14,615,75,8,2728,545,6,0,140,19,4,712,123,0,0,30,3,0,164,32,0,0,18,0,0,48,8,0,0,9,0,0,18,5,0,3,4,0,0,11,7,0,0,31,10,0,51,116,89,41,236,128,42,648,7934,1923,944,4620,780,143,16334
603,0,0,8,0,0,0,9,0,0,9,11,5,0,43,32,12,109,711,142,55,1146,218,41,2318,0,10,4,34,42,3,91,0,9,0,17,11,0,38,5,37,15,75,41,6,183,36,30,26,152,46,4,297,47,13,8,145,29,3,253,120,11,3,210,26,0,376,259,11,0,253,32,3,560,228,0,0,178,22,0,430,55,0,0,33,7,0,100,14,0,0,3,5,0,20,7,0,0,3,3,0,8,3,0,0,4,0,0,7,0,0,0,0,0,0,5,3,0,0,13,5,0,22,18,9,3,104,76,13,220,792,134,68,1234,348,34,2612
604,0,0,0,6,8,0,9,0,0,19,63,142,26,104,92,15,442,4443,2374,442,3436,674,140,11517,17,69,22,54,98,4,261,7,129,27,32,21,3,215,118,695,122,243,96,9,1280,470,500,167,470,107,19,1737,380,298,128,543,86,9,1445,1268,396,96,918,143,18,2832,1598,95,25,920,109,15,2765,611,20,13,294,40,5,978,76,6,5,39,9,0,139,20,3,0,13,4,0,43,3,3,0,5,3,0,7,0,0,0,0,4,0,6,0,0,0,0,0,0,3,3,0,0,20,0,0,31,78,133,32,189,114,43,583,4650,2350,632,3741,842,128,12340
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,6,0,249,221,0,0,73,47,4,341,233,157,19,160,384,31,987,9980,2538,197,4053,2154,130,19046,6,144,16,11,24,0,208,9,363,7,11,4,6,398,29,699,50,78,38,4,908,107,394,32,145,42,6,720,163,152,42,193,56,3,615,665,218,46,296,736,16,1971,1912,164,36,728,360,13,3200,3394,94,19,1129,261,16,4914,2754,64,9,718,122,15,3681,1692,8,0,317,58,3,2084,732,3,0,132,24,3,897,285,0,0,67,17,0,373,132,5,0,27,13,0,180,139,4,0,130,85,0,357,224,338,35,259,259,52,1162,12240,2642,294,4244,2098,140,21661
702,4,0,20,18,0,0,22,35,0,77,68,676,148,97,679,45,1717,2209,5078,1107,1208,2869,133,12612,11,1440,866,24,473,47,2862,0,902,310,10,232,13,1464,13,925,303,45,330,7,1627,31,576,162,72,243,9,1095,28,206,76,71,197,0,574,107,207,55,111,316,5,798,421,81,42,184,219,4,951,754,57,13,297,157,8,1283,586,23,3,254,98,0,968,281,9,0,115,44,3,456,121,0,0,53,28,0,203,56,0,0,28,21,0,108,23,0,0,12,19,0,58,25,0,0,54,91,0,170,99,395,161,224,1026,32,1939,2568,4828,1995,1543,3485,131,14547
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,8,0,233,226,19,3,104,13,0,378,322,497,52,322,114,47,1360,23703,8643,644,9867,2277,187,45320,13,420,15,39,24,0,521,0,468,42,23,7,3,555,34,3243,107,166,39,12,3605,94,1192,170,306,71,9,1839,75,603,71,296,48,11,1097,295,646,112,463,516,3,2031,1109,609,182,905,558,9,3372,6729,646,185,2611,642,13,10831,9707,252,45,2698,356,10,13070,5989,42,16,1529,215,13,7804,2575,14,8,647,83,7,3330,981,11,3,313,35,0,1341,429,10,0,114,14,3,568,588,4,3,219,28,6,842,408,504,66,464,213,117,1769,29035,8655,1027,10793,2848,213,52579
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,3,0,0,3,11,8,5,16,23,0,65,94,119,30,158,114,7,515,0,16,24,5,35,0,84,0,19,6,7,7,0,31,0,28,3,23,9,0,63,15,29,0,25,13,0,78,8,0,0,36,0,0,55,21,14,3,37,10,0,80,38,8,0,28,4,0,83,21,0,0,20,4,0,50,7,0,3,4,4,0,22,4,0,0,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,7,10,0,20,20,0,62,115,139,42,218,118,0,632
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
