SA4_CODE_2021,Per_age_15over_C11_M,Per_age_15over_C11_F,Per_age_15over_C11_P,Per_age_15over_C16_M,Per_age_15over_C16_F,Per_age_15over_C16_P,Per_age_15over_C21_M,Per_age_15over_C21_F,Per_age_15over_C21_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Em_FT_C16_M,Lfs_Em_FT_C16_F,Lfs_Em_FT_C16_P,Lfs_Em_FT_C21_M,Lfs_Em_FT_C21_F,Lfs_Em_FT_C21_P,Lfs_Em_PT_C11_M,Lfs_Em_PT_C11_F,Lfs_Em_PT_C11_P,Lfs_Em_PT_C16_M,Lfs_Em_PT_C16_F,Lfs_Em_PT_C16_P,Lfs_Em_PT_C21_M,Lfs_Em_PT_C21_F,Lfs_Em_PT_C21_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Em_AFWr_C16_M,Lfs_Em_AFWr_C16_F,Lfs_Em_AFWr_C16_P,Lfs_Em_AFWr_C21_M,Lfs_Em_AFWr_C21_F,Lfs_Em_AFWr_C21_P,Lfs_Unem_LFW_C11_M,Lfs_Unem_LFW_C11_F,Lfs_Unem_LFW_C11_P,Lfs_Unem_LFW_C16_M,Lfs_Unem_LFW_C16_F,Lfs_Unem_LFW_C16_P,Lfs_Unem_LFW_C21_M,Lfs_Unem_LFW_C21_F,Lfs_Unem_LFW_C21_P,Lfs_Tot_LForc_C11_M,Lfs_Tot_LForc_C11_F,Lfs_Tot_LForc_C11_P,Lfs_Tot_LForc_C16_M,Lfs_Tot_LForc_C16_F,Lfs_Tot_LForc_C16_P,Lfs_Tot_LForc_C21_M,Lfs_Tot_LForc_C21_F,Lfs_Tot_LForc_C21_P,N_LForc_C11_M,N_LForc_C11_F,N_LForc_C11_P,N_LForc_C16_M,N_LForc_C16_F,N_LForc_C16_P,N_LForc_C21_M,N_LForc_C21_F,N_LForc_C21_P,Pcnt_Unemp_C11_M,Pcnt_Unemp_C11_F,Pcnt_Unemp_C11_P,Pcnt_Unemp_C16_M,Pcnt_Unemp_C16_F,Pcnt_Unemp_C16_P,Pcnt_Unemp_C21_M,Pcnt_Unemp_C21_F,Pcnt_Unemp_C21_P,Pcnt_LForc_prt_C11_M,Pcnt_LForc_prt_C11_F,Pcnt_LForc_prt_C11_P,Pcnt_LForc_prt_C16_M,Pcnt_LForc_prt_C16_F,Pcnt_LForc_prt_C16_P,Pcnt_LForc_prt_C21_M,Pcnt_LForc_prt_C21_F,Pcnt_LForc_prt_C21_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,Pcnt_Emp_to_pop_C16_M,Pcnt_Emp_to_pop_C16_F,Pcnt_Emp_to_pop_C16_P,Pcnt_Emp_to_pop_C21_M,Pcnt_Emp_to_pop_C21_F,Pcnt_Emp_to_pop_C21_P,H_no_sc_qu_Po_De_C11_M,H_no_sc_qu_Po_De_C11_F,H_no_sc_qu_Po_De_C11_P,H_no_sc_qu_Po_De_C16_M,H_no_sc_qu_Po_De_C16_F,H_no_sc_qu_Po_De_C16_P,H_no_sc_qu_Po_De_C21_M,H_no_sc_qu_Po_De_C21_F,H_no_sc_qu_Po_De_C21_P,H_n_s_q_Gr_D_G_Ce_C11_M,H_n_s_q_Gr_D_G_Ce_C11_F,H_n_s_q_Gr_D_G_Ce_C11_P,H_n_s_q_Gr_D_G_Ce_C16_M,H_n_s_q_Gr_D_G_Ce_C16_F,H_n_s_q_Gr_D_G_Ce_C16_P,H_n_s_q_Gr_D_G_Ce_C21_M,H_n_s_q_Gr_D_G_Ce_C21_F,H_n_s_q_Gr_D_G_Ce_C21_P,H_n_s_q_BD_C11_M,H_n_s_q_BD_C11_F,H_n_s_q_BD_C11_P,H_n_s_q_BD_C16_M,H_n_s_q_BD_C16_F,H_n_s_q_BD_C16_P,H_n_s_q_BD_C21_M,H_n_s_q_BD_C21_F,H_n_s_q_BD_C21_P,H_n_s_q_AdDip_DL_C11_M,H_n_s_q_AdDip_DL_C11_F,H_n_s_q_AdDip_DL_C11_P,H_n_s_q_AdDip_DL_C16_M,H_n_s_q_AdDip_DL_C16_F,H_n_s_q_AdDip_DL_C16_P,H_n_s_q_AdDip_DL_C21_M,H_n_s_q_AdDip_DL_C21_F,H_n_s_q_AdDip_DL_C21_P,H_n_s_q_Cert_III_IV_C11_M,H_n_s_q_Cert_III_IV_C11_F,H_n_s_q_Cert_III_IV_C11_P,H_n_s_q_Cert_III_IV_C16_M,H_n_s_q_Cert_III_IV_C16_F,H_n_s_q_Cert_III_IV_C16_P,H_n_s_q_Cert_III_IV_C21_M,H_n_s_q_Cert_III_IV_C21_F,H_n_s_q_Cert_III_IV_C21_P,H_n_s_q_Cert_I_II_C11_M,H_n_s_q_Cert_I_II_C11_F,H_n_s_q_Cert_I_II_C11_P,H_n_s_q_Cert_I_II_C16_M,H_n_s_q_Cert_I_II_C16_F,H_n_s_q_Cert_I_II_C16_P,H_n_s_q_Cert_I_II_C21_M,H_n_s_q_Cert_I_II_C21_F,H_n_s_q_Cert_I_II_C21_P,H_n_s_q_Cert_Lev_nfd_C11_M,H_n_s_q_Cert_Lev_nfd_C11_F,H_n_s_q_Cert_Lev_nfd_C11_P,H_n_s_q_Cert_Lev_nfd_C16_M,H_n_s_q_Cert_Lev_nfd_C16_F,H_n_s_q_Cert_Lev_nfd_C16_P,H_n_s_q_Cert_Lev_nfd_C21_M,H_n_s_q_Cert_Lev_nfd_C21_F,H_n_s_q_Cert_Lev_nfd_C21_P,H_n_s_q_Cert_Lev_Tot_C11_M,H_n_s_q_Cert_Lev_Tot_C11_F,H_n_s_q_Cert_Lev_Tot_C11_P,H_n_s_q_Cert_Lev_Tot_C16_M,H_n_s_q_Cert_Lev_Tot_C16_F,H_n_s_q_Cert_Lev_Tot_C16_P,H_n_s_q_Cert_Lev_Tot_C21_M,H_n_s_q_Cert_Lev_Tot_C21_F,H_n_s_q_Cert_Lev_Tot_C21_P,Mi_Liv_SA_1yr_ag_C11_M,Mi_Liv_SA_1yr_ag_C11_F,Mi_Liv_SA_1yr_ag_C11_P,Mi_Liv_SA_1yr_ag_C16_M,Mi_Liv_SA_1yr_ag_C16_F,Mi_Liv_SA_1yr_ag_C16_P,Mi_Liv_SA_1yr_ag_C21_M,Mi_Liv_SA_1yr_ag_C21_F,Mi_Liv_SA_1yr_ag_C21_P,Mi_Liv_DA_1yr_ag_C11_M,Mi_Liv_DA_1yr_ag_C11_F,Mi_Liv_DA_1yr_ag_C11_P,Mi_Liv_DA_1yr_ag_C16_M,Mi_Liv_DA_1yr_ag_C16_F,Mi_Liv_DA_1yr_ag_C16_P,Mi_Liv_DA_1yr_ag_C21_M,Mi_Liv_DA_1yr_ag_C21_F,Mi_Liv_DA_1yr_ag_C21_P,Mi_Liv_SA_5yrs_ag_C11_M,Mi_Liv_SA_5yrs_ag_C11_F,Mi_Liv_SA_5yrs_ag_C11_P,Mi_Liv_SA_5yrs_ag_C16_M,Mi_Liv_SA_5yrs_ag_C16_F,Mi_Liv_SA_5yrs_ag_C16_P,Mi_Liv_SA_5yrs_ag_C21_M,Mi_Liv_SA_5yrs_ag_C21_F,Mi_Liv_SA_5yrs_ag_C21_P,Mi_Liv_DA_5yrs_ag_C11_M,Mi_Liv_DA_5yrs_ag_C11_F,Mi_Liv_DA_5yrs_ag_C11_P,Mi_Liv_DA_5yrs_ag_C16_M,Mi_Liv_DA_5yrs_ag_C16_F,Mi_Liv_DA_5yrs_ag_C16_P,Mi_Liv_DA_5yrs_ag_C21_M,Mi_Liv_DA_5yrs_ag_C21_F,Mi_Liv_DA_5yrs_ag_C21_P
505,188472,197300,385765,209459,220100,429556,225736,239995,465735,100129,53518,153646,102469,56738,159206,111375,64496,175865,23188,53102,76288,28207,60827,89035,32715,70710,103429,7991,7547,15539,6650,7047,13693,7810,8856,16664,5837,5399,11239,11758,9726,21483,8023,7375,15402,137149,119560,256710,149087,134337,283427,159921,151443,311368,40320,68226,108548,48126,73742,121872,54294,79091,133386,4.3,4.5,4.4,7.9,7.2,7.6,5,4.9,4.9,72.8,60.6,66.5,71.2,61,66,70.8,63.1,66.9,69.7,57.9,63.6,65.6,56.6,61,67.3,60,63.5,6199,4646,10849,8608,7682,16289,11943,11718,23662,2586,4298,6884,3287,5830,9113,4057,7989,12046,24431,30485,54920,30219,39904,70118,35933,48114,84047,15627,20214,35849,19144,24110,43258,21503,27310,48810,45856,18381,64235,50887,22037,72924,53457,27450,80907,1530,2867,4398,1809,3126,4937,2672,4042,6709,1836,4599,6440,3079,6034,9112,3030,5889,8931,49226,25845,75069,55775,31201,86975,59159,37379,96546,187120,194340,381459,201548,208625,410176,231643,242797,474441,35317,36496,71811,38732,40082,78809,34960,37364,72325,115908,121372,237278,127829,133125,260951,154001,160642,314642,91419,94885,186308,102202,105986,208186,97229,104764,201997
506,175186,177143,352333,197138,198252,395396,211086,215211,426298,89507,48589,138095,91427,50070,141502,100959,57049,158009,20732,42381,63121,26077,48526,74606,30850,57674,88519,7312,6415,13730,6049,5941,11984,7140,7481,14627,6027,5470,11494,12207,10040,22249,8112,7648,15763,123583,102861,226439,135762,114579,250338,147058,129852,276911,39893,64487,104380,48152,71325,119478,51636,74825,126458,4.9,5.3,5.1,9,8.8,8.9,5.5,5.9,5.7,70.5,58.1,64.3,68.9,57.8,63.3,69.7,60.3,65,67.1,55,61,62.7,52.7,57.7,65.8,56.8,61.3,6478,5116,11592,9677,8791,18468,13254,13057,26315,2089,3324,5411,2673,4493,7162,3283,6009,9295,21653,25850,47505,27765,34528,62294,33236,42178,75407,12875,16495,29371,16259,19581,35839,18670,22144,40814,40148,16484,56635,43618,19418,63035,45580,25067,70645,1473,2560,4033,1804,2904,4708,2884,3866,6748,1700,3844,5542,2750,4727,7487,2575,4395,6967,43315,22889,66208,48177,27045,75227,51035,33328,84363,164534,167361,331891,180692,181902,362598,210436,214374,424808,35168,35278,70454,39712,39585,79301,35238,35690,70929,100216,103388,203601,110939,113002,223940,134555,137224,271779,86178,86864,173043,99673,99071,198749,96473,98833,195305
507,137869,144208,282072,157869,165657,323531,173340,183300,356647,71429,37219,108651,74897,40619,115518,84011,47838,131854,15297,37186,52481,18895,43423,62320,22704,52257,74961,6120,5421,11539,5010,5179,10191,6384,6707,13089,4592,4336,8929,9296,7680,16982,6497,6003,12506,97437,84165,181599,108099,96904,205007,119598,112808,232407,32285,53234,85521,38486,58084,96572,43549,62489,106035,4.7,5.2,4.9,8.6,7.9,8.3,5.4,5.3,5.4,70.7,58.4,64.4,68.5,58.5,63.4,69,61.5,65.2,67.3,55.4,61.2,62.6,53.9,58.1,65.2,58.3,61.7,4697,3884,8587,6717,6275,12987,9396,9490,18885,1805,3229,5034,2359,4566,6927,3012,6178,9190,16809,21688,38496,20837,28590,49422,25429,35601,61034,10476,13718,24189,13056,16778,29834,15032,19530,34559,33725,13417,47148,39259,17679,56937,42521,23129,65653,1213,2274,3488,1434,2630,4063,2463,3506,5971,1391,3076,4470,2442,4229,6670,2396,4181,6572,36329,18770,55099,43129,24539,67669,47379,30819,78202,134141,140087,274228,147638,153898,301540,173386,181998,355383,27696,28685,56380,30237,32045,62285,29046,31763,60806,82844,86883,169731,91149,95267,186415,112533,117181,229704,67748,71263,139016,78962,83159,162117,77644,85289,162931
509,52127,50502,102626,56038,54072,110109,57378,55894,113275,24724,11672,36397,23874,11641,35510,23779,12384,36165,5462,12672,18133,6002,13374,19371,6543,14251,20794,2617,2134,4749,2263,1908,4170,2453,2209,4662,1652,1194,2847,2022,1391,3412,1499,1121,2616,34453,27677,62124,34148,28316,62462,34270,29961,64234,14272,20383,34654,16697,21072,37770,17491,21124,38614,4.8,4.3,4.6,5.9,4.9,5.5,4.4,3.7,4.1,66.1,54.8,60.5,60.9,52.4,56.7,59.7,53.6,56.7,62.9,52.4,57.8,57.3,49.8,53.6,57.1,51.6,54.4,536,457,990,654,734,1384,868,1100,1969,323,864,1192,403,1034,1437,469,1271,1738,2801,5064,7862,3174,5876,9046,3655,6967,10617,2577,4250,6829,3024,5047,8069,3297,5494,8791,12156,5056,17213,13749,6104,19852,14286,7302,21589,531,1014,1544,627,1128,1752,845,1376,2222,582,1148,1727,967,1422,2386,782,1222,2003,13268,7216,20488,15339,8654,23991,15914,9899,25812,51818,50947,102762,51927,50568,102490,52902,52303,105202,9053,9127,18179,8557,8694,17250,8459,8714,17164,34650,33372,68020,35567,34125,69689,37491,36217,73704,22174,22871,45047,21972,22443,44418,20824,21906,42725
510,45007,29615,74618,42788,30699,73481,37300,31785,69087,24528,11264,35793,23418,10746,34164,18379,11223,29601,2540,4635,7175,2726,5108,7833,2675,5610,8287,2381,1423,3809,2124,1419,3543,1980,1601,3578,918,743,1662,1542,1255,2796,973,816,1786,30371,18064,48437,29812,18522,48336,24001,19251,43255,6116,7485,13603,5743,8092,13844,5978,7614,13602,3,4.1,3.4,5.2,6.8,5.8,4,4.2,4.1,67.5,61,64.9,69.7,60.3,65.8,64.3,60.6,62.6,65.4,58.5,62.7,66.1,56.3,62,61.7,58,60,529,440,968,674,651,1327,683,959,1640,297,536,836,326,646,972,345,796,1139,2766,3673,6439,2911,4034,6943,2405,4520,6925,2069,2257,4324,2401,2640,5041,2048,2647,4698,12507,2922,15423,13101,3478,16575,10437,3922,14362,450,705,1157,521,771,1290,532,833,1370,357,549,911,617,664,1277,405,535,941,13313,4176,17489,14231,4907,19137,11378,5293,16666,30307,24221,54528,31968,25248,57216,29752,26611,56362,13194,9410,22602,12000,9701,21702,8667,8607,17276,14611,11912,26512,15175,12085,27267,15487,13327,28822,25617,18862,44476,25759,20044,45804,19819,19097,38916
511,49510,44378,93894,48869,45179,94046,49699,45919,95614,26244,12548,38789,23019,11804,34822,22692,12774,35468,4121,10022,14142,4240,10349,14588,4629,10736,15359,2605,1874,4479,2093,1670,3765,2257,1847,4110,1530,1310,2840,2338,1648,3981,1410,1008,2420,34505,25751,60253,31690,25464,57158,30986,26362,57351,9967,15198,25160,11364,15107,26475,11648,14463,26111,4.4,5.1,4.7,7.4,6.5,7,4.6,3.8,4.2,69.7,58,64.2,64.8,56.4,60.8,62.4,57.4,60,66.6,55.1,61.1,60.1,52.7,56.5,59.5,55.2,57.5,515,407,928,665,589,1260,816,929,1744,308,646,955,349,794,1138,334,970,1300,2520,4159,6681,2664,4600,7268,2896,5294,8186,2182,3211,5391,2466,3667,6132,2557,3827,6380,13315,4281,17605,13504,5114,18618,13549,6176,19728,533,1001,1533,619,1031,1650,783,1226,2013,424,873,1301,758,1122,1875,563,864,1429,14282,6159,20436,14883,7262,22149,14892,8273,23165,44174,41579,85751,43447,41007,84460,43041,41333,84380,11789,10859,22650,9332,9133,18468,8989,8741,17733,26184,24476,50661,27568,25490,53058,28635,26803,55435,25536,23956,49496,22320,21957,44272,20312,20310,40630
597,377,34,415,405,27,431,455,61,516,273,19,293,283,14,301,221,27,243,11,0,12,15,0,16,14,4,18,22,0,20,19,0,14,17,4,14,5,0,5,3,0,3,3,0,3,312,18,333,323,15,337,252,29,277,10,8,18,13,3,22,12,9,18,1.3,0,1.2,0.9,0,0.9,1.2,0,1.1,82.6,61.8,80.9,79.1,63,78.1,54.6,50.8,54.2,81.6,61.8,80,78.3,63,77.4,53.9,50.8,53.6,0,0,7,6,0,9,5,0,3,0,0,0,6,0,6,3,0,3,15,5,19,31,3,36,36,9,39,29,0,28,51,0,59,24,7,35,125,6,134,130,3,133,100,3,100,9,0,11,5,0,6,3,3,4,6,0,6,10,0,10,8,0,7,139,10,150,142,3,144,110,7,117,253,15,266,260,14,273,200,24,229,63,11,72,71,12,83,55,10,71,153,14,165,141,6,152,123,16,139,155,20,172,191,11,208,137,24,163
599,3979,2712,6691,3338,2223,5558,4247,3030,7285,1236,569,1807,777,363,1143,572,341,915,213,297,509,225,206,435,210,274,484,173,107,276,129,76,198,116,96,212,283,185,469,304,145,446,227,160,392,1906,1154,3058,1425,794,2217,1125,875,2000,1239,1172,2414,963,884,1846,990,967,1955,15,15.8,0,21.1,18.1,0,20.3,18.4,0,47.9,42.5,0,42.8,35.6,0,26.5,28.8,0,40.7,35.8,0,33.8,29.1,0,21.1,23.5,0,83,61,142,66,54,119,64,90,148,15,63,75,12,33,50,29,49,77,318,439,755,219,304,522,227,340,563,225,235,455,152,161,310,143,190,335,955,268,1219,750,221,967,662,286,946,38,48,84,31,39,63,39,49,85,36,48,85,46,65,115,26,42,66,1029,358,1389,825,319,1148,726,376,1105,770,448,1220,813,438,1250,650,443,1089,2559,2091,4651,1687,1348,3037,1743,1662,3403,474,238,716,491,236,720,365,234,595,2724,2188,4912,1943,1499,3442,1901,1766,3664
601,82402,89488,171884,87328,94930,182260,99180,106333,205506,35515,21094,56610,35031,21148,56177,40042,25104,65150,10883,23338,34216,12094,25093,37187,16710,29853,46560,2796,3251,6047,2378,3145,5521,2976,4035,7007,3429,2466,5900,3931,2856,6785,4199,3620,7818,52620,50149,102769,53432,52241,105671,63929,62618,126541,25920,35528,61448,28824,37325,66157,30854,39154,70007,6.5,4.9,5.7,7.4,5.5,6.4,6.6,5.8,6.2,63.9,56,59.8,61.2,55,58,64.5,58.9,61.6,59.7,53.3,56.4,56.7,52,54.3,60.2,55.5,57.8,3172,2885,6064,4129,4525,8652,8427,9669,18092,1253,2225,3472,1547,2828,4375,2059,3892,5943,9759,12951,22706,10970,14764,25733,15893,19986,35878,5460,6811,12273,6183,8192,14373,7252,9511,16764,18797,8621,27420,19696,10091,29783,21215,12319,33534,875,1750,2623,927,1678,2596,1079,1799,2874,725,1520,2239,1240,2269,3509,1228,1999,3223,20391,11893,32285,21857,14032,35891,23522,16113,39634,82186,87695,169887,83024,88506,171526,95678,101400,197079,14651,15717,30374,14645,15816,30462,17404,18059,35467,55314,59098,114415,57167,60776,117938,63178,67239,130420,35247,38270,73523,36842,40154,76995,44273,46934,91209
602,54057,57609,111667,56289,59732,116018,61450,64723,126171,22862,11773,34629,21350,11283,32625,24109,13487,37597,6493,14679,21174,7041,15176,22221,8790,17502,26291,1961,2001,3959,1681,1931,3606,1875,2311,4192,2443,1881,4324,2760,2069,4828,2341,1869,4208,33751,30332,64085,32825,30455,63280,37124,35167,72287,17909,24941,42848,19464,25154,44612,20912,26270,47183,7.2,6.2,6.7,8.4,6.8,7.6,6.3,5.3,5.8,62.4,52.7,57.4,58.3,51,54.5,60.4,54.3,57.3,57.9,49.4,53.5,53.4,47.5,50.4,56.6,51.4,54,1056,978,2038,1334,1430,2762,2630,2724,5356,465,860,1328,570,1070,1637,774,1513,2284,4046,6465,10517,4481,7352,11836,6160,9525,15681,3065,4073,7139,3424,4928,8345,4074,5712,9786,13585,6086,19672,14034,6665,20703,15451,8822,24267,569,1151,1718,627,1277,1901,779,1473,2251,435,1028,1465,821,1652,2472,784,1391,2177,14589,8266,22855,15484,9596,25079,17007,11695,28700,55054,57431,112477,53132,55339,108467,59740,61979,121721,8838,9726,18562,8786,9572,18357,9481,9991,19470,37564,38750,76314,37513,38628,76146,40272,41209,81480,22346,24597,46940,21988,23877,45865,25601,27503,53103
603,14791,14163,28952,15752,15147,30892,18042,17243,35295,5351,2557,7913,5251,2628,7878,5991,3107,9097,1904,3537,5440,1982,3681,5665,2531,4434,6968,595,525,1118,552,514,1064,726,707,1433,618,430,1049,577,400,978,586,408,992,8471,7046,15522,8367,7221,15593,9829,8653,18486,5641,6521,12158,6188,6773,12960,6856,7370,14224,7.3,6.1,6.8,6.9,5.6,6.3,6,4.7,5.4,57.3,49.8,53.6,53.1,47.7,50.5,54.5,50.2,52.4,53.1,46.7,50,49.4,45,47.3,51.2,47.8,49.6,274,288,560,379,412,793,676,753,1427,127,221,354,170,298,471,209,452,658,951,1412,2360,1095,1726,2823,1593,2394,3984,812,1132,1941,1057,1400,2453,1204,1714,2916,3645,1507,5154,3922,1675,5603,4619,2354,6974,135,289,427,172,315,493,219,396,616,124,266,394,293,419,705,240,367,607,3913,2063,5971,4386,2412,6798,5075,3118,8196,15282,14561,29846,15247,14396,29638,17191,16369,33568,2014,2073,4083,1914,2056,3972,2276,2339,4614,10623,9903,20526,11214,10321,21539,11998,11185,23184,5565,5651,11218,5298,5420,10719,6618,6742,13366
604,42651,45243,87889,43352,46324,89675,46869,49827,96692,18272,8809,27076,16631,8335,24962,18094,9754,27850,4517,10943,15457,4893,11548,16437,5774,12878,18650,1689,1592,3282,1426,1512,2947,1818,1796,3608,1947,1495,3442,2158,1515,3672,1618,1286,2898,26418,22834,49258,25101,22909,48013,27298,25708,53005,14140,20346,34482,15476,20503,35979,16625,21328,37956,7.4,6.6,7,8.6,6.6,7.7,5.9,5,5.5,62,50.5,56,57.9,49.4,53.5,58.2,51.6,54.8,57.4,47.2,52.1,52.9,46.2,49.4,54.8,49,51.8,429,421,847,562,612,1173,1078,1228,2305,275,523,796,359,677,1034,462,928,1398,2163,3670,5835,2323,4127,6454,3216,5480,8697,2077,3106,5184,2373,3876,6249,2772,4389,7157,11748,5199,16944,12168,5863,18038,13351,7876,21227,459,1103,1561,561,1101,1662,628,1251,1887,370,787,1161,681,1245,1931,638,1124,1758,12579,7085,19666,13411,8209,21622,14613,10250,24871,43900,45598,89496,41835,43783,85621,45469,47393,92862,6727,7417,14141,6488,6982,13464,7081,7813,14892,30146,30896,61043,30212,30877,61082,31060,31865,62923,17101,18981,36081,16187,17949,34130,18903,20833,39734
697,84,32,109,52,20,72,13,0,19,53,5,62,37,3,39,10,0,12,7,6,5,3,4,3,0,0,0,7,5,13,3,5,5,0,0,0,4,3,10,0,4,4,0,0,0,64,17,80,39,10,53,10,0,12,3,12,18,5,6,13,0,0,4,6.2,11.1,7.2,0,16.7,3.8,0,0,0,80.2,58.1,74.1,80,60,74.3,73.3,50,70.6,75.3,51.6,68.8,80,50,71.4,73.3,50,70.6,5,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,7,3,8,7,0,0,3,6,4,12,3,0,7,6,0,6,29,3,31,21,4,23,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,31,21,4,23,5,0,5,48,17,66,32,13,46,8,0,9,26,11,39,14,5,17,3,0,3,27,15,40,20,10,30,3,0,8,42,17,58,21,8,35,6,0,5
699,563,410,972,482,351,836,689,561,1248,116,61,173,86,46,136,101,53,149,45,42,90,49,41,89,53,69,126,16,16,36,15,10,18,22,12,33,70,42,115,59,39,97,81,60,139,255,160,416,207,138,341,249,194,445,208,221,428,161,169,324,242,244,485,27.4,27.5,0,28,27.4,0,31.2,31.3,0,44.8,38.9,0,42.9,38.2,0,36.3,35,0,32.5,28.2,0,30.9,27.8,0,25,24.1,0,17,12,29,11,18,29,12,19,31,0,5,8,0,10,11,3,10,20,39,48,93,34,42,72,24,61,84,20,40,61,21,37,58,27,28,52,100,34,130,92,29,121,109,69,180,11,9,13,8,6,14,9,26,34,11,7,15,6,10,15,10,4,7,119,47,167,109,41,150,135,94,221,119,81,195,110,65,178,178,106,280,358,328,692,282,261,539,362,374,736,61,39,100,88,42,131,102,76,176,391,352,750,285,264,544,416,383,801
701,49945,45260,95208,57822,51479,109301,56309,55301,111611,26702,18697,45396,31137,20767,51905,28961,22136,51101,4442,8341,12788,5325,9484,14812,6841,11686,18528,2677,2184,4862,2424,2217,4641,2358,2645,5004,1316,1040,2354,1881,1584,3466,1655,1477,3131,35137,30259,65396,40766,34058,74821,39816,37943,77762,8937,10623,19558,9749,12101,21857,11155,12770,23923,3.7,3.4,3.6,4.6,4.7,4.6,4.2,3.9,4,70.3,66.9,68.7,70.5,66.2,68.5,70.7,68.6,69.7,67.7,64.6,66.2,67.2,63.1,65.3,67.8,65.9,66.9,1477,1524,3001,2190,2453,4648,3547,4197,7745,656,1260,1909,777,1649,2427,937,2150,3085,4550,6934,11486,6173,9022,15191,7221,10956,18186,3296,3888,7183,4250,4902,9148,4566,5332,9898,12011,4954,16971,14934,6070,21001,13543,6746,20299,561,938,1499,600,827,1431,740,998,1741,424,618,1038,822,1094,1917,747,876,1624,12991,6513,19506,16354,7996,24348,15036,8622,23662,41280,39192,80476,45103,41823,86926,49380,49197,98576,12338,12137,24471,15030,14341,29368,12981,13295,26284,22971,21801,44771,24723,23063,47785,27925,27202,55125,26795,25846,52643,32309,30045,62359,30389,31553,61951
702,33299,32457,65759,33986,33720,67701,34338,34608,68943,13818,9885,23705,12174,9609,21787,12122,10010,22130,3242,4743,7982,2548,4027,6582,2752,4436,7199,1576,1498,3079,1159,1230,2387,1184,1333,2518,1697,1340,3039,2315,1826,4142,1664,1432,3095,20335,17470,37807,18200,16694,34896,17732,17207,34941,9403,11914,21316,10834,12408,23238,12767,14099,26866,8.4,7.7,8,12.7,10.9,11.9,9.4,8.3,8.9,61.1,53.8,57.5,53.6,49.5,51.5,51.7,49.7,50.7,56,49.7,52.9,46.7,44.1,45.4,46.8,45.6,46.2,565,703,1266,650,953,1607,1013,1423,2434,312,671,978,323,730,1054,305,850,1156,1961,3301,5265,2044,3460,5507,2379,4037,6420,1507,1844,3350,1611,1965,3576,1679,2029,3708,6260,2551,8808,5649,2605,8256,5885,3060,8945,553,766,1317,561,745,1307,555,724,1281,320,390,712,547,615,1158,479,577,1055,7130,3708,10833,6755,3972,10725,6911,4369,11276,33749,33327,67077,32321,32201,64522,32754,32828,65580,7040,7033,14075,6041,6205,12249,6585,7159,13744,23243,23055,46298,23050,23183,46227,22789,23023,45822,13944,13936,27883,12567,12672,25240,13320,14044,27360
797,91,16,105,58,14,70,83,11,94,58,11,65,14,5,16,40,6,46,0,0,5,0,0,0,0,0,6,12,0,12,8,0,8,12,0,12,0,0,0,0,0,0,4,0,4,73,11,86,24,3,30,58,3,63,10,3,11,26,0,28,6,4,8,1.4,10,2.4,0,20,3.6,3.6,0,3.3,80.2,58.8,76.9,39,41.7,39.4,65.9,45.5,63.5,79.1,52.9,75,39,33.3,38,63.5,45.5,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,5,15,6,0,7,8,0,11,5,0,5,6,0,6,25,3,26,17,0,18,16,6,23,3,0,0,0,0,0,6,0,3,0,0,0,3,0,3,6,0,6,28,7,32,19,0,20,25,4,32,57,12,68,41,11,55,42,10,53,18,0,22,3,0,3,15,0,18,36,10,43,37,7,44,21,3,29,40,4,45,7,0,12,35,5,37
799,948,778,1727,1238,1042,2286,1567,1486,3052,217,159,379,254,145,401,132,121,252,57,49,102,36,60,96,60,73,132,56,44,104,30,39,72,50,63,115,55,38,92,47,29,77,70,58,127,386,294,679,371,282,649,312,320,633,410,390,803,462,426,886,645,605,1251,14.4,13.4,0,12.7,11.4,0,22.5,18.6,0,40.9,37.4,0,29.8,26.9,0,19.8,21.5,0,35,32.4,0,26,23.8,0,15.4,17.5,0,17,23,45,14,29,54,32,50,84,18,14,30,8,23,36,20,34,60,75,132,204,65,119,183,91,166,259,48,68,109,55,72,124,63,85,157,248,88,336,253,69,320,231,92,324,15,15,28,12,14,28,16,14,30,12,8,17,17,30,48,19,23,39,271,105,381,278,117,393,261,125,389,211,137,345,369,271,642,541,431,972,651,600,1251,591,591,1187,721,747,1469,110,64,171,234,161,394,289,235,525,709,644,1352,664,653,1325,779,786,1563
