SA4_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
205,316,122,4558,15,18,12,90,163,466,463,137,67,53,49,44,1583,5,0,11,65,87,615,1577,770,450,297,254,90,4234,0,0,3,11,27,93,197,136,96,59,50,27,704,9,10,17,125,166,699,836,356,112,168,94,116,2707,5,31,90,402,452,857,427,105,50,35,40,84,2579,0,4,7,43,63,117,120,63,10,15,14,38,486,8,5,0,9,22,43,74,43,27,25,23,34,316,344,229,232,1915,4220,3194,1466,340,106,88,107,700,12958,6,3,4,29,82,67,52,17,9,5,3,1792,2072,437,327,387,2754,5351,6492,6440,3035,1593,1381,952,3053,32200,28,6,16,34,42,184,772,731,674,767,555,594,4397,0,3,3,51,47,272,382,146,92,49,49,116,1215,13,6,12,34,61,733,2837,1674,1220,857,663,734,8842,4,0,0,15,21,111,380,277,171,149,105,106,1345,0,5,6,70,124,990,1630,635,216,303,217,341,4547,5,7
206,6349,346,24754,0,12,19,160,324,861,810,300,176,179,298,48,3184,12,3,11,51,61,709,2829,1720,1387,1083,1444,121,9426,0,0,0,13,24,96,209,225,193,248,267,61,1346,22,11,24,132,227,1155,1961,1123,436,841,897,121,6936,17,56,258,483,326,750,665,308,155,183,357,76,3632,4,12,8,42,30,71,96,66,31,34,49,22,462,3,0,0,11,11,17,60,65,62,95,109,53,480,1182,300,266,1515,2133,1657,1359,564,309,350,577,380,10595,10,5,9,12,26,25,25,10,7,19,13,4456,4615,1277,399,594,2432,3204,5581,10272,8868,7314,9460,10356,5678,65439,17,9,6,16,22,115,477,751,909,1939,4187,642,9113,6,0,0,36,47,222,423,278,221,223,331,146,1937,7,4,7,29,50,337,1489,1651,2052,2549,4740,754,13670,0,0,0,10,3,51,197,247,330,568,842,119,2375,22,6,29,106,157,798,1871,1483,487,1481,1615,434,8502,13,19
207,1544,96,6597,0,7,11,87,133,358,347,167,111,104,169,38,1533,3,3,0,25,25,316,938,639,490,441,572,50,3510,3,6,0,6,8,48,106,73,70,82,87,24,508,8,3,18,87,136,594,883,483,214,329,420,70,3246,13,36,148,320,240,588,598,213,174,134,261,65,2778,8,4,9,23,19,62,75,37,25,16,39,19,326,0,0,0,3,0,15,37,25,19,13,30,19,158,967,349,244,1368,2161,2577,2036,711,387,411,492,524,12221,6,5,4,27,34,29,31,12,3,8,12,1838,2002,1020,420,436,1955,2775,4698,5820,3638,2670,3096,3626,2731,32890,26,0,6,15,33,137,586,815,969,2024,4242,772,9626,3,4,7,45,78,244,420,227,194,215,357,166,1959,12,14,17,46,54,473,1730,1667,1944,2315,5306,1005,14575,4,5,0,11,13,56,181,171,190,346,562,131,1673,33,11,49,139,171,967,1915,1450,594,1520,1930,633,9420,14,22
208,2012,145,9518,3,6,22,74,124,406,494,205,121,111,198,42,1805,7,5,5,22,45,379,1439,903,722,533,684,93,4828,3,3,0,8,17,57,129,115,108,106,117,33,707,13,6,11,90,164,730,1055,556,253,401,463,92,3833,16,33,126,278,291,672,629,253,164,140,255,62,2924,7,5,16,22,19,65,58,46,24,20,25,23,330,0,0,0,3,5,19,44,38,30,40,40,32,244,598,269,175,1271,2361,2405,1789,613,339,336,459,517,11132,8,3,4,10,41,36,24,6,8,4,4,2101,2249,665,329,353,1799,3086,4900,6764,4649,3587,4032,4259,3144,37567,25,6,0,15,25,126,645,1001,1253,2520,4775,970,11363,3,0,11,37,39,256,432,256,206,219,278,181,1933,20,4,7,40,71,475,2279,2317,2746,3139,5989,1261,18339,9,0,3,9,3,46,240,266,310,503,652,153,2204,16,9,22,73,135,825,1995,1644,543,1997,2001,687,9956,6,19
209,997,192,9664,0,15,9,90,128,484,534,187,107,53,55,19,1685,11,0,8,32,48,589,2060,1171,732,473,350,105,5584,0,0,5,11,16,63,256,172,115,104,58,42,842,19,3,29,149,255,1185,1436,614,208,248,182,142,4473,10,34,149,406,377,829,577,156,58,48,72,74,2786,3,3,10,40,34,94,96,37,14,15,6,37,398,3,0,0,4,6,25,71,62,40,36,29,34,311,961,334,311,2202,4291,3074,1700,394,153,133,134,709,14396,17,6,8,33,62,42,45,10,4,4,3,2015,2262,1028,405,520,2984,5251,6559,8442,5276,3530,3129,1890,3378,42396,16,3,5,18,26,214,1452,2045,2006,2790,2497,1016,12092,3,3,9,55,96,475,804,416,238,204,150,232,2687,16,8,16,63,106,935,4768,4053,3534,3148,2922,1368,20925,0,3,4,12,27,163,621,591,519,514,367,210,3026,21,14,44,259,437,2528,4125,2228,833,1211,918,869,13488,9,22
210,577,125,6409,8,3,14,55,67,270,312,84,47,28,19,27,930,0,3,0,20,29,390,1369,680,442,271,157,78,3438,6,0,0,12,15,54,148,129,70,72,36,33,584,4,3,24,136,205,899,989,366,135,162,94,88,3116,12,33,95,298,294,571,352,84,32,27,30,55,1869,6,4,10,26,35,94,69,35,8,8,9,40,336,0,4,0,0,3,13,46,40,31,27,19,26,218,616,236,244,1758,3281,2165,1004,215,82,58,73,572,10304,15,4,0,27,63,36,32,11,4,3,6,1374,1581,678,293,387,2344,4011,4604,5524,3425,2166,1929,1014,2419,28793,7,0,12,16,30,165,1171,1549,1375,2021,1579,690,8611,5,5,9,41,71,319,522,219,128,111,106,132,1658,8,4,6,51,63,747,3237,2526,2049,1800,1386,772,12640,4,0,4,13,17,114,414,381,306,341,212,151,1956,22,12,51,260,415,2210,3408,1585,596,802,493,672,10523,12,24
211,987,187,10511,10,14,16,110,151,538,652,206,120,55,55,41,1964,11,8,11,51,86,629,2350,1360,900,589,409,100,6502,0,0,8,11,26,88,241,178,130,117,63,61,935,16,8,30,128,249,1211,1530,711,239,302,208,140,4768,20,45,146,469,477,1120,710,198,81,70,63,85,3480,3,8,11,57,32,113,135,47,19,20,18,47,508,6,0,0,9,19,27,73,52,38,22,21,60,328,835,320,302,1973,4094,4278,2207,486,186,164,159,756,15757,8,4,3,32,76,57,31,14,0,6,8,2230,2458,924,414,535,2860,5244,8260,9751,6107,3876,3550,1999,3703,47212,19,0,7,25,35,200,1319,2062,2174,3247,2800,1198,13089,8,0,10,61,95,445,833,386,280,220,143,245,2730,19,12,11,62,81,1061,5334,4534,4229,3465,3002,1745,23559,0,0,4,10,25,123,603,586,549,555,375,250,3092,21,10,34,182,305,1961,4177,2383,874,1237,1044,814,13051,15,18
212,960,236,12753,9,13,23,138,194,679,656,224,81,72,88,41,2210,8,5,11,58,99,884,3029,1443,832,489,336,135,7330,0,0,12,18,27,118,342,210,129,95,51,62,1063,23,15,42,285,562,2211,2187,761,235,263,165,177,6938,29,70,285,686,587,1264,710,191,68,53,67,115,4127,10,7,22,72,60,171,153,53,20,19,14,79,690,6,5,0,13,19,59,100,57,32,37,30,69,424,1816,555,553,3350,6438,4537,2203,497,210,171,184,1018,21518,22,13,6,51,111,74,66,24,10,7,3,2947,3331,1948,687,956,4691,8155,10299,12362,7265,4024,3194,1900,4887,60373,32,5,9,36,74,443,3326,4309,3649,4331,3379,1590,21173,8,6,14,132,186,828,1188,597,299,228,159,269,3920,39,11,28,113,156,1809,7877,5344,4194,3185,2576,1666,26987,3,0,3,26,37,257,893,741,587,550,312,278,3695,54,26,92,496,970,5062,7751,3360,1287,1561,1022,1348,23014,34,45
213,1584,243,14496,6,16,20,115,172,627,622,180,76,51,65,42,1987,6,4,0,35,69,820,2933,1402,833,533,352,138,7123,0,0,4,16,26,125,339,230,150,147,73,63,1167,27,7,42,239,536,2200,2335,886,274,322,178,195,7220,19,51,218,628,484,980,555,120,65,36,38,125,3323,17,4,20,68,63,158,140,44,18,20,12,61,631,8,3,0,14,16,40,99,86,46,48,26,61,447,1497,486,465,2845,5265,3100,1362,289,100,75,66,873,16425,20,0,7,56,78,75,72,19,15,0,11,2846,3194,1621,582,786,4040,6742,8345,11130,7160,4429,4138,2399,4653,56020,23,13,11,39,48,374,2849,3875,3475,4457,3311,1346,19818,7,11,22,106,166,689,1070,460,284,233,159,247,3448,12,5,16,96,142,1560,6570,4697,3897,3370,2515,1362,24240,6,0,7,13,38,239,878,741,649,712,453,282,4021,48,19,87,496,824,4873,7822,3600,1240,1698,966,1193,22859,31,37
214,454,119,5406,0,5,11,49,96,365,434,155,64,44,82,27,1329,3,5,8,26,52,400,1377,749,472,274,269,77,3707,0,0,0,9,8,64,159,124,82,60,30,39,577,8,3,16,64,138,679,878,350,130,182,128,90,2661,11,21,65,286,292,754,454,139,66,53,73,61,2277,4,4,3,24,30,112,84,27,10,11,16,25,354,0,0,0,3,14,30,52,44,32,18,25,30,245,365,177,185,1369,3216,3088,1655,384,185,134,223,689,11670,6,7,3,20,47,43,33,23,4,3,3,1580,1778,409,222,288,1857,3927,5646,6226,3531,2161,1690,1311,2734,30000,10,0,4,14,15,111,664,1057,1001,1430,1118,645,6063,0,0,5,34,42,227,440,191,131,104,69,152,1395,12,6,11,31,58,548,3172,2388,1925,1436,1214,894,11686,3,0,3,4,7,73,354,293,220,213,130,124,1425,16,3,12,65,140,1008,2137,1004,371,532,391,424,6102,3,10
215,163,99,3182,15,9,6,44,97,248,242,57,20,22,18,17,788,27,15,15,51,62,463,1036,425,199,125,98,54,2564,0,0,5,9,13,57,141,70,35,19,10,14,387,15,13,8,67,137,469,392,120,47,36,35,54,1402,3,14,52,194,174,356,189,33,18,12,11,46,1099,4,0,0,27,39,76,57,11,0,0,7,23,249,0,0,0,11,16,23,48,32,9,16,8,28,189,159,98,102,907,2194,1465,628,122,44,35,51,414,6220,0,0,0,25,44,38,37,14,5,3,0,944,1113,251,176,204,1377,2839,3466,3748,1629,818,582,404,1694,17190,21,9,9,32,35,140,611,562,458,480,240,362,2959,0,0,3,9,24,139,196,78,36,15,10,53,571,18,9,21,44,55,533,1720,930,516,368,228,451,4890,0,0,0,13,12,78,224,133,95,58,34,74,724,6,7,11,64,101,621,776,238,82,74,80,190,2259,6,6
216,128,56,2517,7,8,8,44,58,184,216,51,20,12,23,15,640,7,0,3,43,41,294,826,344,207,92,67,47,1982,4,0,0,8,14,57,101,59,27,22,11,4,308,7,10,12,54,77,389,365,114,42,34,29,47,1181,9,10,29,154,168,311,152,37,19,14,18,27,945,0,3,4,16,27,49,52,11,9,5,6,21,192,0,0,4,6,5,34,45,16,13,7,7,26,164,161,82,91,780,1895,1281,548,109,40,23,46,332,5379,0,3,4,20,40,38,20,19,3,0,0,721,872,228,136,162,1152,2366,2773,3058,1434,756,483,344,1294,14185,9,11,5,17,38,118,530,565,445,474,278,410,2907,3,0,0,9,14,104,170,73,30,22,17,51,499,8,3,11,28,49,371,1446,862,558,395,237,366,4331,0,0,5,0,10,41,214,137,81,66,36,65,653,6,6,9,64,55,511,748,254,88,77,59,187,2061,4,4
217,167,72,2534,0,9,7,46,58,234,210,73,46,21,28,23,767,13,8,14,31,51,346,859,370,225,117,113,52,2195,9,4,0,4,10,55,106,63,42,31,16,19,347,4,3,7,61,78,369,354,118,48,44,31,31,1148,0,8,46,186,199,320,173,36,21,18,13,29,1038,0,0,3,19,27,51,37,16,4,6,6,15,170,3,0,0,6,4,30,40,33,20,7,10,22,180,104,86,90,676,1520,1150,498,120,45,33,59,290,4672,7,7,0,24,20,26,27,13,0,5,11,667,800,172,139,180,1106,2016,2784,3006,1454,774,581,438,1214,13866,14,10,6,33,34,129,420,483,360,377,221,324,2418,0,5,0,21,17,114,204,80,37,30,26,56,587,4,5,5,34,47,400,1590,898,606,392,261,404,4647,0,0,4,8,8,59,176,112,94,73,31,44,597,7,7,7,26,58,478,670,229,87,98,61,139,1861,7,5
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,556,83,5121,0,0,7,31,63,237,231,87,55,41,44,17,823,0,0,0,21,27,247,1039,599,390,267,234,57,2895,0,0,0,9,12,33,112,79,63,80,47,15,447,8,0,16,50,87,523,777,369,126,175,110,62,2300,4,11,38,209,198,466,310,82,39,45,43,28,1466,8,0,5,18,25,52,76,28,14,8,11,21,275,0,0,0,4,5,14,35,31,18,20,10,19,160,247,131,146,1053,2488,2284,1213,253,120,93,120,323,8471,10,0,0,13,36,15,18,10,4,0,0,1271,1383,281,149,210,1407,2970,3974,4676,2849,1898,1841,1185,1900,23344,11,0,0,13,18,83,670,1175,1225,2038,1698,569,7495,0,0,0,13,22,110,232,163,104,91,64,75,877,6,0,3,11,25,277,1942,1722,1658,1388,1399,525,8947,0,0,0,0,5,36,217,245,246,264,180,93,1299,0,4,15,32,64,606,1449,891,354,572,477,276,4743,3,5
302,793,91,6041,0,0,4,36,61,221,245,92,47,27,27,4,771,4,0,4,17,23,276,999,636,466,291,213,41,2956,0,0,0,0,6,34,105,101,66,65,56,15,448,0,0,3,51,100,538,631,316,115,142,120,38,2060,4,24,49,174,130,370,254,86,34,27,22,25,1196,0,0,4,15,20,56,67,26,10,10,8,4,221,0,0,0,4,4,12,25,38,21,23,11,12,149,218,89,95,678,1679,1717,920,209,77,82,68,261,6106,5,0,0,9,20,17,18,7,0,3,4,1157,1245,243,122,153,1000,2062,3311,4209,2996,2051,2082,1319,1653,21187,0,0,0,10,3,60,586,902,976,1569,1464,384,5958,0,0,0,13,14,111,231,159,90,91,73,49,824,0,3,0,10,23,204,1469,1286,1351,1328,1233,353,7265,0,0,3,4,4,37,189,215,235,319,219,68,1296,7,0,7,39,103,645,1384,827,298,524,424,208,4467,3,4
303,1299,128,8345,5,7,8,83,152,424,409,123,82,68,53,16,1434,0,4,5,28,47,461,1530,862,602,426,331,55,4349,0,0,5,14,7,65,152,132,91,100,72,25,661,11,8,13,85,205,893,1097,474,153,216,179,56,3387,12,30,150,328,256,600,412,118,62,63,64,55,2159,9,0,16,26,18,69,61,27,22,11,10,15,282,0,0,0,5,4,5,34,36,26,30,20,23,202,754,237,240,1076,2135,2076,1175,297,120,142,135,291,8680,3,0,0,7,37,30,24,7,0,0,4,1661,1784,807,299,439,1661,2894,4749,6140,4006,2792,3004,2172,2325,31273,6,9,3,7,29,140,908,1322,1522,2385,2525,615,9473,0,5,11,34,65,289,424,269,160,171,131,86,1645,15,8,8,27,52,474,2264,1986,2040,2198,2273,544,11891,0,0,0,0,4,72,280,282,331,371,321,108,1775,8,9,23,150,237,1280,2221,1307,491,912,782,341,7764,5,12
304,767,57,3826,0,4,7,27,49,157,190,83,49,52,68,9,686,0,0,3,13,10,158,549,408,354,278,375,28,2166,0,0,0,0,8,14,68,38,46,69,49,12,294,4,0,5,34,57,257,513,332,130,221,242,24,1807,4,14,48,108,94,299,297,128,65,54,93,9,1210,4,0,5,10,9,26,43,19,7,13,15,0,144,0,0,0,5,4,11,12,15,18,23,11,12,107,199,83,103,475,838,1438,1087,306,165,146,214,138,5189,0,0,0,4,10,9,5,6,0,0,3,1008,1043,213,102,168,670,1082,2418,3127,2119,1581,1871,1836,1291,16476,10,0,4,4,6,48,276,502,672,1548,2137,420,5628,0,0,0,11,14,100,180,103,110,101,95,59,777,0,0,3,8,9,147,895,1018,1278,1427,2163,389,7344,0,0,0,0,4,22,106,133,173,265,263,65,1027,9,3,9,36,57,331,1054,795,305,798,778,245,4414,7,9
305,2319,109,9511,0,9,13,61,160,438,362,104,79,82,132,10,1456,6,0,4,17,34,314,1264,745,540,461,663,52,4099,0,0,0,13,11,40,85,99,77,110,118,27,579,3,5,14,61,94,460,790,461,184,458,377,50,2949,9,22,75,210,152,338,307,135,74,82,114,39,1548,0,0,6,11,16,38,46,24,11,20,21,16,213,0,0,0,0,8,9,19,31,22,39,44,19,197,281,78,86,392,588,836,768,287,140,156,243,104,3958,0,0,0,0,12,11,7,5,3,5,7,1887,1940,308,115,197,766,1085,2561,4687,3702,2887,3780,4046,2323,26451,7,0,0,7,10,52,232,367,466,1169,2722,378,5411,0,0,6,10,31,80,144,83,61,95,208,51,769,0,0,3,15,20,111,590,618,859,1205,3078,327,6816,4,0,0,0,0,14,69,94,132,270,420,52,1058,14,4,5,24,55,321,773,654,240,950,1078,199,4323,3,6
306,455,106,5659,4,8,5,65,118,365,346,121,42,41,30,31,1176,4,8,0,32,63,499,1462,666,405,212,197,69,3624,3,3,0,15,19,75,186,127,90,73,44,32,661,15,11,14,82,170,713,755,280,97,124,63,86,2411,7,16,77,277,265,604,324,84,35,35,30,51,1802,0,0,13,17,27,69,65,38,12,15,12,27,298,0,4,0,8,11,28,45,33,24,22,5,26,207,243,147,176,1083,2202,1745,811,203,66,57,90,329,7146,10,4,0,13,38,38,27,4,10,4,5,1821,1980,305,206,301,1642,2975,4390,5525,3022,1700,1370,941,2584,24972,19,4,4,23,25,125,919,1090,932,1126,658,458,5389,0,4,0,27,37,199,351,126,75,69,40,86,1021,4,9,8,27,58,437,2094,1302,914,646,481,399,6379,3,0,0,10,9,71,251,215,173,126,81,82,1024,4,3,19,54,137,841,1338,491,174,224,134,226,3648,4,11
307,216,86,3213,10,3,12,50,69,172,175,52,22,20,23,12,626,14,13,12,49,62,313,858,348,202,104,72,43,2091,0,5,0,13,19,43,93,51,42,26,20,14,326,13,5,21,66,105,467,348,125,39,47,37,58,1331,12,7,31,155,141,273,145,30,8,10,12,29,851,4,0,5,21,20,51,43,15,3,3,6,8,183,4,4,0,10,10,15,44,19,8,19,9,18,156,114,83,81,750,1794,990,436,98,32,26,37,263,4704,9,4,0,19,28,32,21,6,4,3,0,855,984,255,150,166,1200,2360,2647,3052,1444,774,611,432,1388,14478,19,15,7,31,21,135,569,575,420,445,298,398,2939,0,0,7,16,20,84,144,55,30,29,14,51,455,6,6,11,34,51,387,1262,670,495,320,220,331,3793,0,0,5,10,5,42,169,125,73,76,38,39,584,5,0,10,44,79,581,867,320,100,93,62,149,2317,5,3
308,686,124,5099,6,7,4,54,65,196,208,64,50,29,39,25,744,10,3,6,29,56,326,1002,605,457,278,252,65,3105,0,4,0,7,10,41,138,99,77,60,54,17,510,7,5,13,62,123,554,865,496,105,223,120,83,2647,3,13,51,202,189,410,257,63,35,13,22,34,1290,0,5,5,13,25,64,70,46,7,15,11,28,281,3,3,0,6,7,14,46,26,41,27,25,23,210,223,149,176,975,2074,1442,664,185,57,52,62,334,6391,0,4,0,16,33,26,13,5,0,0,5,1763,1877,294,203,260,1398,2652,3262,4254,2673,1664,1735,1287,2496,22172,19,0,8,12,32,95,652,890,836,1246,952,499,5247,0,0,3,15,20,82,228,78,63,62,47,59,652,6,5,3,24,26,298,1598,1251,1320,866,889,434,6719,3,0,6,4,5,46,230,196,201,203,142,83,1110,14,6,9,41,81,690,1574,1173,280,572,316,298,5047,0,8
309,1187,206,12500,8,13,17,143,234,947,938,308,162,102,133,58,3076,9,7,9,45,90,918,3495,1693,979,634,550,130,8560,0,6,3,17,28,134,347,198,143,139,97,72,1190,20,12,26,148,322,1468,1807,751,242,396,280,125,5610,19,46,161,607,596,1368,799,229,108,87,116,95,4245,10,4,10,44,48,118,136,63,19,18,26,32,522,8,3,0,5,14,43,95,71,40,43,30,66,406,776,309,408,2562,5701,4617,2635,674,315,316,401,809,19528,9,5,7,27,65,62,47,22,5,11,10,3286,3560,879,403,657,3631,7168,10014,13193,7425,4317,3776,2831,4893,59197,23,6,9,26,41,263,1809,2538,2549,3203,2522,1013,13996,10,0,11,57,123,506,908,423,242,230,186,211,2912,18,3,10,60,77,1039,5247,3762,3019,2450,2141,1035,18864,5,0,0,14,22,152,525,514,458,433,231,183,2544,24,13,31,156,248,2011,3981,1845,689,996,669,634,11297,16,17
