SA4_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
306,4156,137,82,225,517,425,940,261,824,1084,282,97,377,3586,3208,6796,1620,1052,2672,98,46,141,268,174,442,256,952,1209,189,63,259,2430,2284,4715,972,550,1524,34,24,60,121,120,244,289,1074,1362,127,45,173,1550,1811,3360,518,247,763,24,9,36,64,70,138,364,1416,1782,95,62,153,1065,1808,2870,38922,39487,78406,2880,3328,6206,8403,9406,17811,1873,6542,8416,35227,30452,65678,87303,89216,176518,13,35,46,3,4,7,0,0,0,6,6,13,7395,6993,14389,7419,7033,14450,193,407,603,21,43,60,11,13,25,5,11,12,6345,6053,12397,6573,6526,13104,1279,2072,3349,83,130,214,50,116,167,5,17,26,5589,5371,10960,7016,7701,14716,2943,3631,6576,156,264,423,166,273,441,16,20,36,4079,3810,7893,7368,8007,15373,3543,4156,7694,230,386,614,348,551,896,15,53,64,2947,2953,5904,7085,8092,15178,4157,4714,8875,379,532,916,615,967,1579,26,94,120,2821,2551,5373,8000,8858,16862,4408,4778,9180,415
307,3262,89,68,157,278,221,499,183,641,829,174,65,241,2506,2479,4987,1293,849,2135,74,28,101,141,122,263,205,699,908,120,43,168,1841,1741,3582,744,439,1181,23,7,29,76,51,120,217,829,1043,115,54,165,1165,1376,2539,420,201,621,9,5,18,28,29,61,292,1117,1414,65,57,123,823,1409,2226,25526,25386,50911,1623,1560,3184,3843,3831,7677,1360,4581,5932,15319,12140,27461,47669,47494,95169,10,10,16,3,6,3,0,0,0,0,0,0,4022,3557,7584,4035,3572,7609,166,300,463,15,37,50,0,8,11,0,5,0,3180,2826,6003,3359,3177,6537,889,1227,2115,57,90,150,26,44,73,3,0,6,2472,2003,4472,3448,3365,6816,1764,2079,3841,98,139,242,103,123,231,3,14,15,1452,1262,2709,3420,3620,7035,1965,2208,4169,137,182,322,144,210,361,8,19,29,1029,927,1957,3287,3547,6834,2314,2575,4884,196,231,428,284,391,680,13,38,53,972,743,1710,3778,3979,7753,2625,2730,5358,243
308,3839,99,81,180,375,303,676,227,821,1045,217,108,332,3033,3033,6068,1423,1044,2469,69,35,105,200,171,366,314,948,1255,141,78,215,2139,2275,4415,905,537,1440,36,10,48,83,82,169,319,1036,1352,96,65,162,1446,1733,3177,424,203,629,23,11,34,49,42,95,334,1325,1661,44,72,113,871,1659,2529,41336,40714,82048,2795,2738,5533,6896,6914,13805,1846,6009,7861,31124,24103,55224,83992,80472,164465,15,27,41,0,3,7,5,3,3,0,3,4,7253,6815,14068,7275,6846,14122,352,562,914,29,64,87,7,17,23,3,6,15,6543,5886,12435,6939,6535,13481,1895,2767,4661,129,199,330,75,106,176,17,15,28,5158,4243,9401,7270,7328,14596,3890,4413,8308,260,351,610,196,290,480,7,10,21,3380,2649,6025,7727,7718,15443,4262,4347,8608,285,353,638,376,421,792,7,39,50,2303,1807,4111,7231,6969,14199,4632,4589,9222,370,433,802,542,776,1315,22,66,87,1927,1493,3423,7487,7361,14845,4642,4608,9254,483
309,11237,282,244,530,1164,1396,2555,512,2085,2599,389,227,608,8551,8982,17531,4297,3061,7356,201,102,299,660,786,1449,619,2521,3144,256,169,427,6037,6640,12680,2969,2000,4967,100,61,163,387,494,879,789,3090,3884,171,147,320,4416,5797,10215,1958,1027,2989,55,30,84,201,287,493,1202,4435,5631,137,140,273,3548,5920,9465,95715,96621,192336,6255,7962,14221,18038,25176,43214,4395,16898,21293,75282,66916,142200,199688,213569,413262,50,49,101,10,8,18,10,6,15,10,17,31,17624,17250,34876,17699,17335,35029,527,1023,1554,47,92,141,19,13,36,11,15,26,17999,18021,36018,18605,19165,37778,3457,5340,8795,194,398,594,132,248,381,18,27,47,14865,13789,28651,18659,19802,38469,8073,9955,18024,404,716,1116,477,818,1294,13,39,54,9963,8558,18519,18927,20084,39011,9989,11259,21247,690,1074,1770,936,1502,2436,32,80,112,6655,5695,12352,18311,19612,37921,11444,12424,23863,970,1373,2346,1687,2465,4155,54,159,209,5396,4536,9930,19546,20958,40501,11522,12038,23566,1088
310,4725,151,93,246,462,518,980,294,1052,1347,199,155,351,3760,3894,7658,1724,1276,3001,62,42,106,219,272,497,328,1173,1504,138,85,224,2472,2850,5321,1089,642,1730,48,20,66,106,115,223,318,1343,1663,102,56,159,1660,2188,3850,614,308,919,12,14,27,46,69,121,422,1728,2151,84,84,168,1174,2206,3385,51078,50755,101834,3882,4489,8369,8562,11010,19571,2225,8037,10262,41428,35066,76493,107170,109357,216530,48,49,100,0,6,9,6,5,6,4,9,16,11356,10559,21918,11408,10634,22044,612,1039,1652,53,100,153,18,28,52,7,11,25,10591,9881,20477,11283,11070,22354,3015,4262,7273,216,399,615,121,199,323,8,16,26,7897,6926,14824,11260,11802,23063,5771,6787,12552,447,683,1134,331,513,842,13,39,48,5257,4472,9727,11822,12490,24307,6121,6324,12447,525,714,1245,569,813,1390,18,73,99,3544,2957,6500,10783,10893,21677,6283,6314,12599,687,835,1525,930,1368,2300,34,134,163,3043,2530,5570,10979,11180,22161,6325,6342,12669,670
311,4478,158,101,257,443,502,944,262,945,1212,124,92,218,3560,3548,7106,1563,1067,2632,77,52,126,217,284,496,237,1003,1239,87,56,144,2178,2462,4638,911,560,1469,36,21,60,120,141,263,279,1025,1311,41,25,66,1394,1778,3176,516,296,812,15,15,33,49,73,125,362,1364,1731,43,47,86,984,1798,2777,52771,52964,105733,3806,4859,8662,8730,11695,20430,1911,7172,9081,42357,36876,79239,109579,113565,223148,23,47,65,0,9,9,4,3,4,4,4,11,11450,10779,22232,11481,10838,22320,538,1033,1562,38,106,144,13,30,44,7,10,17,10477,9494,19969,11071,10672,21738,2742,3864,6608,195,382,578,80,162,244,3,20,27,7519,6719,14238,10546,11153,21694,5216,6093,11308,373,555,930,287,446,731,13,49,60,5015,4353,9369,10904,11490,22399,5845,6261,12112,476,720,1195,519,738,1253,26,91,117,3656,3095,6747,10513,10913,21429,6108,6346,12454,634,810,1447,869,1216,2080,44,139,185,2895,2502,5401,10546,11019,21563,6137,6246,12388,594
312,2604,57,54,109,283,206,488,173,539,716,130,54,182,2137,1960,4097,971,697,1666,48,22,65,143,118,257,194,690,884,81,44,124,1435,1563,3002,618,368,980,28,13,37,65,56,121,179,733,914,76,26,93,962,1194,2158,295,158,457,8,0,11,33,17,52,231,886,1116,30,32,59,605,1087,1693,33167,31993,65159,2253,2028,4277,6027,5289,11322,1363,4242,5604,26133,18763,44901,68943,62311,131255,4,15,21,5,3,5,0,0,0,5,3,8,5125,4795,9916,5136,4817,9950,174,433,606,16,59,73,6,12,22,3,9,7,4880,4524,9403,5083,5031,10116,1418,2009,3428,102,153,256,46,84,132,0,15,13,4431,3759,8190,5998,6016,12018,2992,3469,6457,194,287,478,185,213,402,5,15,22,3071,2259,5329,6447,6238,12692,3337,3383,6723,263,321,587,288,351,639,9,24,31,1997,1369,3364,5895,5459,11351,3484,3542,7031,367,436,807,503,619,1130,20,66,88,1704,1151,2854,6082,5821,11901,3683,3508,7186,409
313,5447,156,96,250,501,562,1060,286,1072,1358,191,121,309,4116,4310,8423,2038,1549,3589,83,60,148,323,305,627,336,1271,1605,129,83,212,2910,3263,6171,1379,818,2203,41,38,81,176,196,373,446,1474,1920,94,49,140,2136,2573,4710,760,390,1147,30,8,40,87,111,192,557,1920,2474,61,83,142,1489,2513,4000,41251,41341,82591,3092,3873,6969,7831,10162,17998,2285,8129,10416,28156,24719,52870,82620,88228,170844,15,24,41,0,0,4,3,3,3,4,5,9,7621,7272,14889,7648,7304,14945,274,492,767,27,43,69,11,9,18,0,5,5,6604,6181,12784,6913,6729,13646,1415,2002,3421,111,222,333,67,125,189,9,13,15,4777,4216,8997,6374,6578,12954,2812,3321,6132,263,407,674,189,304,493,14,24,36,3261,2873,6135,6541,6931,13473,3340,3841,7184,367,523,890,366,589,960,22,37,59,2321,2067,4393,6414,7064,13481,4091,4310,8402,485,642,1125,720,1075,1795,32,72,100,2163,1844,4011,7490,7948,15439,4331,4639,8971,499
314,2560,45,55,94,151,228,372,117,430,552,61,46,107,1861,1834,3691,836,580,1416,32,28,59,76,97,170,109,510,623,27,37,57,1077,1249,2327,517,347,868,14,11,19,31,63,95,137,586,732,25,17,44,733,1029,1758,303,156,461,5,5,17,30,35,65,188,880,1066,15,31,44,540,1116,1655,35048,35357,70407,1704,2204,3904,4070,5918,9984,919,3612,4530,20866,18692,39557,62593,65781,128376,11,16,32,0,7,9,0,0,0,0,5,3,6607,6323,12927,6623,6352,12970,258,494,755,6,39,47,6,14,19,6,4,9,5891,5607,11494,6168,6155,12320,1655,2362,4015,79,174,251,70,106,173,5,3,9,4201,3734,7933,6008,6377,12386,3488,4340,7828,188,319,508,206,301,509,5,20,20,2640,2378,5018,6534,7358,13891,4426,4824,9247,290,385,681,296,568,858,17,24,42,1843,1509,3351,6868,7310,14174,4994,5199,10193,320,445,767,554,819,1369,12,55,60,1454,1355,2815,7334,7873,15211,4945,4893,9831,370
315,1047,47,18,66,145,46,190,114,239,350,135,62,193,1058,792,1846,344,226,567,29,6,40,70,35,105,87,266,354,108,40,152,638,572,1209,220,111,328,22,5,26,35,20,55,89,282,376,68,20,91,430,437,867,98,36,129,9,0,9,17,14,32,72,247,315,47,21,62,236,313,545,13006,12057,25058,1126,838,1966,2540,1904,4445,778,1876,2662,16060,12580,28644,33514,29251,62765,28,10,34,0,6,7,4,0,4,0,0,0,2508,2247,4754,2534,2259,4798,144,172,316,8,10,16,5,6,7,7,8,18,2711,2539,5253,2877,2732,5611,612,716,1334,31,42,75,24,24,50,5,8,15,2558,2300,4863,3236,3098,6334,1049,1203,2254,60,67,122,66,61,126,0,10,9,1707,1589,3297,2886,2925,5810,1214,1152,2365,60,73,136,97,107,196,6,20,30,1263,1086,2351,2642,2439,5082,1220,1253,2473,106,100,211,168,162,337,6,28,35,1127,945,2070,2633,2490,5119,1325,1289,2618,137
316,9310,168,145,319,731,905,1638,371,1488,1859,215,159,379,6555,6942,13498,3741,2762,6500,107,82,186,390,520,904,486,1676,2159,151,98,248,4870,5139,10009,2467,1572,4041,71,35,104,247,293,543,572,2262,2831,107,75,177,3465,4237,7697,1572,851,2425,36,20,57,119,192,314,851,3230,4079,77,85,159,2657,4370,7029,63542,64280,127820,3704,4856,8566,10980,15713,26693,3099,11685,14780,37443,33531,70975,118765,130075,248837,9,19,26,0,7,7,8,6,12,4,3,6,10364,10129,20487,10383,10154,20543,290,520,807,13,31,43,10,13,23,7,3,13,8270,8004,16271,8593,8570,17161,1676,2574,4252,88,180,264,65,116,182,12,11,23,6303,5622,11924,8147,8501,16646,3970,5097,9061,233,365,602,225,446,665,10,23,35,4289,3776,8070,8725,9709,18438,5319,6020,11335,343,540,886,481,724,1202,17,59,70,3338,2862,6197,9486,10200,19691,6779,7355,14136,527,796,1322,914,1515,2425,24,105,135,2952,2562,5518,11200,12340,23539,7134,7576,14709,648
317,3163,53,49,105,229,291,519,158,648,806,137,105,240,2310,2529,4839,1262,977,2238,36,26,57,130,171,306,171,905,1077,105,82,183,1707,2164,3867,855,555,1404,28,19,42,60,102,159,225,1057,1279,50,76,127,1211,1813,3020,541,292,830,11,9,20,31,53,84,302,1403,1705,38,82,118,922,1836,2758,27730,27955,55687,1429,1941,3368,3675,5514,9188,1230,5455,6684,18448,16716,35160,52512,57577,110089,14,24,39,0,0,0,0,0,0,0,9,12,5132,5055,10187,5155,5090,10239,265,497,755,6,34,41,6,16,22,0,6,6,4794,4494,9289,5074,5038,10114,1403,1851,3254,75,109,185,53,81,135,8,12,22,3400,2944,6345,4946,4996,9934,2449,2802,5249,145,210,356,144,190,331,7,27,35,1901,1630,3527,4645,4854,9503,2650,2743,5390,170,239,412,200,349,548,6,33,40,1176,1087,2261,4206,4453,8661,2847,3004,5851,212,307,522,363,572,933,19,57,75,1005,874,1875,4442,4817,9262,2955,3127,6086,249
318,3815,114,75,194,405,329,736,205,819,1034,234,87,326,3059,3042,6100,1379,996,2373,63,48,109,208,174,384,238,1040,1278,163,69,228,2052,2324,4373,916,604,1515,29,29,57,97,109,204,297,1115,1414,102,57,159,1448,1902,3348,498,238,744,9,17,26,43,62,112,320,1422,1741,62,77,136,938,1816,2758,38731,39280,78010,2664,3017,5680,6834,8046,14883,1763,6378,8141,35577,29617,65196,85571,86344,171913,18,26,40,0,5,6,0,0,8,0,3,4,8284,7705,15987,8311,7744,16049,335,554,890,23,47,74,10,12,25,7,10,19,8962,7920,16881,9342,8548,17896,1769,2447,4216,94,203,298,63,129,188,9,17,24,6246,5182,11424,8174,7976,16145,3336,3950,7297,208,348,560,211,345,556,3,35,37,3881,3304,7185,7636,7983,15624,3648,4050,7699,293,419,709,388,581,967,15,38,59,2593,2243,4832,6942,7322,14264,4242,4450,8692,375,514,884,633,917,1550,15,60,77,2263,1802,4065,7524,7742,15269,4439,4514,8950,394
319,9396,245,153,400,901,722,1621,473,1586,2060,351,145,492,7208,6766,13975,3399,2447,5853,170,82,254,499,362,866,577,1748,2321,216,101,319,4867,4746,9608,2156,1247,3402,59,39,101,231,210,439,604,1955,2556,181,77,259,3224,3534,6765,1132,600,1731,52,15,62,117,113,226,788,2548,3336,103,114,216,2191,3383,5569,56631,57005,113633,4009,4583,8598,10803,12095,22899,3427,11214,14643,32125,27276,59399,107002,112168,219171,9,21,29,8,6,10,6,0,7,4,10,11,8487,7949,16440,8511,7983,16494,295,542,834,44,68,109,4,10,21,7,4,12,6391,5832,12222,6744,6455,13196,1448,2055,3505,121,248,364,52,125,173,12,20,25,4707,4270,8979,6343,6709,13057,2779,3400,6179,254,413,665,191,308,497,5,20,27,3255,2885,6133,6480,7034,13511,3402,3931,7334,321,536,855,338,586,926,14,53,73,2523,2266,4786,6603,7377,13980,4196,4725,8918,496,572,1061,667,1069,1737,27,108,139,2542,2084,4629,7926,8560,16487,4829,5403,10235,518
397,8,0,0,0,0,0,6,0,9,9,0,0,0,6,20,22,3,11,15,3,0,3,0,0,0,0,6,5,0,0,0,11,14,30,3,0,6,0,0,0,0,0,0,3,12,8,0,0,0,4,9,17,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,6,101,69,168,9,5,15,29,25,53,10,28,38,123,56,177,269,188,450,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,5,5,6,3,9,6,0
399,299,39,9,50,75,22,94,16,17,33,15,5,18,327,165,495,84,44,129,6,6,10,26,5,33,21,17,38,10,4,10,147,72,215,24,13,27,8,0,6,11,4,11,17,8,24,3,0,3,60,23,77,11,3,13,4,3,9,3,0,0,5,16,21,6,3,9,23,29,52,2168,1996,4165,527,270,799,980,589,1568,148,166,321,2780,1852,4638,6604,4880,11485,0,0,0,0,0,0,0,0,0,0,0,0,208,197,410,210,200,408,0,4,4,0,0,3,0,0,4,0,0,0,552,566,1119,562,573,1130,38,63,100,20,10,30,6,7,8,3,4,4,651,556,1200,716,631,1348,79,80,164,30,19,50,18,8,26,0,0,7,444,258,705,568,373,941,80,85,162,58,18,79,42,16,60,5,8,8,302,132,430,482,256,737,82,65,146,71,29,95,50,36,81,5,6,13,283,126,402,487,256,741,94,101,190,65
401,6662,110,82,191,438,686,1117,257,1189,1445,244,232,481,4653,5241,9895,2655,1984,4640,67,70,142,235,449,683,362,1686,2050,176,180,356,3495,4369,7868,2085,1356,3438,33,29,61,156,283,437,502,2305,2810,145,202,349,2916,4179,7099,1377,726,2102,29,27,53,97,210,303,900,4068,4975,106,287,395,2504,5323,7829,55936,56426,112367,2454,2913,5364,7719,11366,19088,2711,11571,14277,42610,38175,80781,111429,120458,231883,32,30,66,5,0,5,14,11,22,0,6,6,9316,9051,18365,9361,9094,18459,212,459,677,17,19,40,8,18,23,0,4,11,10714,10279,20990,10957,10782,21740,1651,2497,4155,52,116,162,59,100,163,5,7,16,7823,6662,14490,9584,9388,18976,4305,5141,9450,139,213,358,180,330,509,8,16,25,4196,3495,7692,8833,9200,18034,5318,5959,11278,223,310,533,342,520,866,14,27,37,2660,2208,4871,8553,9029,17584,6000,6450,12449,318,481,806,535,872,1408,18,56,78,2320,1849,4172,9204,9716,18911,6457,6743,13206,426
402,8340,153,158,308,582,757,1333,425,1793,2213,164,115,281,5864,6605,12474,3433,2545,5973,95,78,171,361,450,809,554,2136,2692,118,81,198,4562,5285,9848,2245,1425,3673,73,54,132,157,258,413,704,2494,3199,82,68,150,3267,4299,7567,1180,587,1773,42,21,61,113,127,240,821,3260,4084,63,66,131,2227,4063,6294,74266,74338,148601,4585,5705,10292,12083,16646,28730,3787,13784,17572,59606,49539,109151,154327,160013,314342,41,66,111,4,8,9,8,8,13,13,13,27,13603,12772,26375,13665,12868,26528,672,1370,2046,25,97,124,16,26,41,15,13,28,14426,12574,27001,15151,14079,29230,3664,5657,9314,205,397,607,120,213,332,14,22,35,10873,9153,20030,14877,15440,30318,7832,9002,16837,445,673,1124,395,641,1039,9,59,64,7388,5908,13296,16066,16282,32351,8430,8192,16620,593,799,1395,690,959,1649,26,92,116,4633,3888,8520,14370,13925,28296,7920,7765,15680,684,880,1561,1070,1613,2677,52,167,220,4027,3131,7152,13749,13550,27298,7837,7762,15601,812
403,7872,126,127,254,581,778,1356,373,1414,1787,189,184,375,5445,6204,11648,3322,2560,5882,82,67,155,339,541,877,432,1927,2358,120,152,278,4296,5254,9545,2640,1786,4429,60,52,114,179,319,498,626,2768,3400,115,134,250,3633,5062,8693,1668,993,2666,35,24,69,108,214,323,1129,4502,5631,65,166,233,3004,5909,8913,68376,68849,137229,3544,4364,7906,10565,15889,26454,3395,13648,17041,48701,42670,91371,134578,145420,279996,26,29,59,0,3,6,4,5,11,0,0,9,10847,10596,21447,10887,10638,21524,273,591,868,18,33,45,19,8,25,7,6,15,10993,10647,21636,11307,11283,22584,2090,3247,5336,90,190,275,82,143,218,7,12,21,8363,7450,15813,10628,11033,21665,5290,6471,11755,234,380,609,280,397,679,13,43,57,5430,4614,10036,11236,11898,23136,6289,6865,13151,341,576,921,484,784,1268,20,54,76,3710,3300,7009,10842,11585,22424,6981,7127,14102,490,639,1124,897,1285,2187,27,77,109,3101,2648,5746,11499,11770,23265,6919,7361,14282,589
404,5066,118,101,218,414,503,913,240,1274,1518,236,169,402,3598,4523,8122,2412,1849,4257,88,56,137,254,374,625,352,1624,1972,143,119,262,3251,4007,7260,1858,1219,3076,71,41,111,177,271,450,555,2164,2718,133,97,225,2788,3796,6585,1248,665,1919,27,21,48,93,150,238,845,3347,4197,86,141,223,2299,4328,6626,40407,40310,80717,2632,3000,5633,7507,9830,17337,2582,10756,13342,35632,29727,65357,88763,93623,182388,11,28,43,0,0,3,3,3,7,0,0,6,6552,6263,12816,6572,6299,12868,215,495,719,21,23,42,8,12,21,8,10,18,7822,7352,15182,8080,7896,15978,1655,2658,4318,62,144,206,53,102,153,10,4,20,6614,5542,12155,8393,8454,16850,3851,4506,8354,148,250,401,193,327,515,15,28,40,4240,3420,7657,8443,8532,16972,4213,4313,8531,221,332,549,327,444,771,13,39,49,2641,2186,4831,7421,7313,14735,4144,4185,8330,301,401,703,545,776,1325,18,70,81,2348,1962,4305,7358,7391,14738,4258,4310,8563,378
405,3456,74,47,122,242,171,417,188,636,826,146,47,193,2530,2478,5009,1370,1017,2389,43,16,53,143,105,252,248,764,1012,95,40,136,1897,1946,3839,887,574,1459,28,13,38,88,55,140,249,977,1228,85,38,121,1334,1652,2989,525,272,798,11,3,19,36,41,72,329,1442,1777,46,62,108,941,1832,2774,23302,23302,46603,1350,1292,2646,3886,3838,7726,1406,5101,6511,13042,10046,23088,42990,43582,86569,3,12,16,0,0,0,0,0,4,0,0,0,3276,2957,6232,3288,2969,6253,91,154,249,3,13,15,0,0,0,0,0,0,2428,2113,4533,2520,2285,4807,536,857,1399,21,41,59,6,18,28,3,4,6,1932,1565,3499,2504,2482,4990,1245,1489,2730,50,99,157,65,74,137,0,10,9,1259,1038,2303,2621,2705,5331,1489,1700,3189,93,159,246,114,151,268,12,22,29,928,806,1731,2633,2837,5478,1727,1912,3638,163,192,355,214,308,522,4,42,49,936,727,1662,3051,3177,6225,2118,2256,4377,169
406,1851,55,33,88,184,114,298,114,413,528,125,31,158,1538,1385,2926,635,476,1112,43,19,58,94,71,172,136,487,622,68,17,83,976,1071,2043,485,281,770,16,11,29,43,49,95,146,555,705,42,22,64,734,918,1654,224,139,360,4,3,8,22,28,49,179,686,864,29,15,40,460,870,1322,15891,15276,31165,1177,1113,2292,3018,2788,5804,931,3118,4050,13814,10213,24029,34832,32508,67345,25,27,51,0,5,3,3,6,4,0,0,4,2333,2150,4482,2360,2186,4548,114,188,306,8,17,25,0,0,3,7,4,6,2305,2011,4309,2436,2221,4654,561,751,1315,42,59,107,16,25,32,4,5,8,2118,1757,3879,2742,2599,5342,1127,1258,2387,83,104,189,55,82,140,5,10,16,1502,1152,2656,2774,2606,5383,1211,1206,2420,104,92,197,104,117,223,5,16,24,1052,798,1856,2487,2235,4717,1359,1379,2741,128,169,295,173,209,381,4,29,39,998,770,1774,2667,2559,5223,1528,1538,3067,155
407,5984,117,74,194,388,348,734,235,990,1217,159,87,243,4111,4265,8378,2272,1705,3977,63,38,102,234,189,424,327,1173,1499,120,67,186,3017,3171,6191,1584,951,2533,43,18,57,121,136,256,403,1544,1943,92,55,143,2237,2699,4937,839,440,1283,21,11,28,45,64,114,576,2187,2765,50,77,122,1534,2782,4318,38148,37910,76057,2275,2331,4598,6288,6920,13211,2202,7876,10082,22782,17614,40396,71698,72649,144346,10,8,24,3,0,3,0,4,4,3,0,3,5271,5024,10289,5285,5039,10327,195,359,553,11,38,50,3,8,13,3,6,9,4387,3722,8105,4602,4121,8728,1054,1500,2555,67,115,185,35,46,84,13,10,20,3419,2655,6082,4582,4336,8921,2117,2469,4584,133,209,346,101,177,277,5,19,24,2272,1785,4055,4624,4661,9283,2551,2776,5327,193,246,438,198,297,498,12,22,31,1716,1356,3072,4675,4695,9367,2985,3128,6118,277,307,583,413,622,1037,17,60,73,1723,1247,2969,5415,5366,10776,3506,3606,7112,300
