SA4_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
101,9,4,200,579,312,72,51,18,9,1043,287,261,85,56,24,14,736,23446,30749,11049,10263,4650,2144,82307,17787,29797,10766,10678,4875,2439,76349,2855,1374,417,238,76,33,4994,1371,1000,359,224,73,21,3039,4221,2377,772,455,147,58,8034,2158,895,282,131,42,13,3525,436,219,66,37,10,4,767,535,273,99,50,17,6,981,40,28,7,5,0,0,82,56,27,22,13,3,4,121,3231,1437,475,231,71,29,5476,406,217,22,11,7,8,675,15,8,0,0,0,0,25,66,62,22,10,10,3,176,484,282,51,24,19,12,872,172,95,29,33,6,8,342,25903,33995,12097,11429,5114,2544,91076
102,7,4,227,608,328,110,75,16,11,1145,301,138,51,29,18,14,550,31955,41025,18177,18125,7978,3777,121046,21660,35555,16938,17686,7638,3749,103225,5217,3204,712,345,101,50,9627,2462,2161,811,474,162,46,6113,7675,5365,1523,815,260,99,15743,3578,1890,591,296,88,28,6473,737,544,150,66,15,10,1519,1067,1035,250,93,26,3,2473,250,244,73,23,0,0,600,156,162,41,29,17,10,423,5798,3872,1109,511,143,54,11486,518,239,46,19,8,0,825,5,6,3,0,0,0,8,60,51,15,8,6,0,148,577,298,58,30,15,4,983,154,67,25,17,8,9,280,35866,45162,19658,19055,8059,3917,131713
103,36,9,497,365,243,90,61,50,15,815,409,211,65,55,36,22,796,21520,26327,10215,9591,4806,2285,74746,18186,26151,10191,9481,4997,2367,71378,2856,1224,369,175,51,23,4700,484,167,67,37,9,11,774,3340,1385,442,211,62,32,5467,1507,437,93,57,13,10,2119,70,22,0,3,0,0,94,0,0,0,0,0,0,4,0,0,3,0,0,0,3,27,19,4,4,0,0,56,1602,482,103,64,14,11,2273,184,61,6,4,3,0,262,3,3,0,0,0,0,15,109,117,45,44,22,12,354,303,184,52,51,23,17,627,124,82,35,31,19,6,293,23550,28285,10820,9837,5125,2430,80039
104,4,4,110,767,425,64,33,15,11,1319,171,189,44,37,17,8,472,14452,19789,7045,6010,2797,1525,51612,10244,18033,6632,5995,2773,1607,45287,1610,956,260,134,58,15,3038,795,709,275,155,53,38,2018,2405,1665,535,282,108,54,5051,1812,867,259,127,57,22,3136,235,151,54,24,7,0,480,171,103,13,5,0,0,286,53,54,4,0,0,0,115,68,44,7,5,3,3,133,2342,1220,333,155,66,29,4150,574,313,34,21,5,15,961,17,4,0,0,0,0,21,54,64,26,24,5,3,184,643,381,57,53,12,20,1162,109,72,23,19,7,4,235,15746,21373,7578,6510,2970,1715,55888
105,20,17,355,321,228,63,53,30,23,718,144,122,37,21,20,15,354,12394,14313,5761,4836,2500,1432,41242,10063,13021,5412,4689,2448,1381,37014,1196,559,153,84,28,10,2023,46,26,17,5,0,4,94,1238,589,168,88,29,16,2120,1112,339,121,58,18,4,1650,11,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,5,0,0,0,29,1122,360,131,61,19,4,1690,85,37,4,6,3,0,140,127,70,13,4,0,0,220,37,35,15,5,7,3,97,251,142,34,18,13,0,462,206,103,47,32,24,11,420,12882,14208,5786,4886,2522,1416,41704
106,0,7,157,531,328,63,38,15,11,985,410,222,76,57,23,8,789,22687,33302,14427,14135,6394,2949,93890,18774,33640,15148,14890,7016,3501,92959,3914,2266,678,329,122,35,7346,1380,1123,335,224,53,25,3139,5293,3386,1018,554,173,64,10485,1060,377,89,31,7,0,1578,132,100,14,5,0,0,250,211,214,31,12,4,0,466,0,0,0,0,0,0,0,67,71,23,17,8,5,190,1474,765,153,72,25,5,2490,491,256,31,17,7,4,810,14,0,3,0,0,0,22,69,46,21,6,0,4,139,571,308,53,26,13,11,980,127,83,30,19,9,6,277,26243,38182,16396,15554,7222,3581,107191
107,16,11,314,468,282,69,67,20,17,918,292,226,56,48,15,6,639,25390,35122,16799,17336,7284,3361,105294,14444,28294,14532,16433,6932,3048,83681,3019,2010,653,337,97,55,6171,3119,3006,1394,907,277,112,8809,6139,5015,2049,1249,372,166,14978,3697,2067,686,325,120,56,6957,1625,1190,321,133,23,16,3305,1766,1848,412,176,30,9,4236,746,948,246,97,31,11,2075,139,144,50,50,22,12,411,7971,6203,1706,785,217,97,16984,348,175,13,8,6,0,551,0,0,0,0,0,0,3,160,129,47,28,14,6,378,505,296,58,40,11,6,929,97,52,22,19,9,3,209,29162,39866,18371,18513,7548,3319,116785
108,9,4,250,1102,652,80,42,13,7,1905,241,216,63,53,17,14,607,24579,33498,10472,8638,4098,2062,83343,17780,31072,10066,8816,4121,2299,74159,3764,2338,429,217,69,35,6850,808,731,197,109,33,20,1908,4578,3073,629,329,103,54,8754,2699,1123,253,90,33,19,4224,713,375,78,20,9,3,1202,742,511,87,23,4,0,1370,87,112,7,0,3,0,213,28,36,15,11,3,3,96,4271,2160,446,149,51,28,7108,659,364,35,17,6,0,1086,11,8,3,0,0,0,18,106,63,27,13,10,0,214,778,436,62,24,15,3,1322,168,106,14,18,7,3,317,27569,36850,11225,9340,4298,2386,91662
109,7,0,155,290,212,38,26,20,7,587,101,81,13,14,17,8,236,13261,16194,5598,5238,2504,1047,43844,10398,15834,5599,5416,2636,1169,41057,3269,1392,328,120,35,21,5165,286,124,36,14,3,0,465,3553,1516,369,136,36,22,5636,262,98,16,7,0,0,385,43,22,13,0,0,0,75,13,11,0,0,0,0,32,0,0,0,0,0,0,0,0,6,4,0,0,0,10,321,127,30,11,0,0,501,135,66,6,3,3,4,210,0,7,0,0,0,0,12,20,31,8,8,3,0,74,156,103,15,9,4,7,295,96,74,13,15,5,6,206,14523,17659,6021,5592,2685,1207,47684
110,20,18,440,399,291,97,67,22,27,905,188,181,69,45,31,23,536,19097,24002,9070,8124,4079,1931,66300,15906,23126,8641,7858,3931,1994,61453,2843,1098,317,181,59,19,4530,442,195,57,34,10,3,736,3276,1292,376,216,76,24,5263,867,245,80,38,10,5,1253,34,21,10,3,0,0,72,17,4,0,4,0,0,26,0,3,0,0,0,0,3,15,13,7,0,0,0,40,942,291,89,54,10,10,1395,221,89,11,4,4,0,336,22,6,3,0,0,0,37,48,39,11,11,9,6,111,288,141,28,12,16,3,478,153,87,26,18,13,0,303,20576,24928,9162,8155,4034,2039,68894
111,5,3,263,494,240,58,36,9,11,840,208,132,43,25,4,15,440,35716,47168,21354,20130,7894,3233,135503,24079,41272,20179,20395,8035,3294,117250,5229,3229,771,398,128,38,9796,3271,3195,1416,691,219,95,8885,8495,6422,2185,1096,347,128,18679,3538,1547,371,140,39,20,5651,1424,919,177,73,17,7,2618,1261,1063,211,63,9,0,2619,815,648,121,40,9,0,1638,201,174,52,37,17,6,488,7249,4346,925,354,88,35,13011,213,115,3,5,0,0,334,0,3,3,0,0,0,8,146,94,30,22,13,0,312,362,215,38,30,12,0,653,145,75,17,12,4,3,257,40325,52334,23351,21886,8483,3474,149852
112,27,10,326,1651,844,135,76,41,20,2765,310,234,78,40,28,15,705,26234,33653,12679,11136,4964,2283,90955,16432,27726,11334,10720,4841,2538,73590,4234,3034,856,519,151,53,8849,2210,2155,880,530,135,36,5947,6450,5192,1736,1046,286,85,14791,2478,1219,341,166,31,22,4255,916,699,190,85,18,0,1909,303,326,33,16,9,0,693,229,261,37,13,5,0,552,154,114,45,28,4,5,349,4081,2622,640,312,69,31,7760,1127,511,49,26,5,7,1724,35,16,5,0,3,0,53,91,84,21,8,5,9,209,1247,606,73,34,15,11,1986,193,92,31,24,4,3,356,28401,36235,13812,12144,5219,2661,98479
113,22,13,263,212,162,44,42,29,11,512,94,107,36,43,27,14,310,15049,19747,7695,7343,3849,1829,55510,12517,18947,7761,7319,3912,2047,52498,1369,585,141,76,32,12,2215,196,109,24,16,5,0,346,1567,693,162,92,38,16,2562,2167,859,355,178,49,28,3639,118,29,11,0,0,0,164,30,8,0,0,0,0,40,0,0,0,0,0,0,3,21,15,4,0,0,0,43,2341,914,378,179,53,26,3892,91,32,7,8,3,0,150,12,3,5,5,0,0,23,90,67,24,21,12,11,229,197,109,32,37,13,8,394,91,67,22,19,14,8,225,16705,20731,8364,7639,4032,2103,59571
114,0,4,81,667,379,45,30,9,7,1139,170,130,31,40,24,9,405,15537,22098,7205,6511,3047,1491,55894,13285,22681,7590,7113,3205,1544,55428,1972,1243,208,102,27,13,3568,611,412,91,48,17,6,1182,2584,1657,298,149,46,25,4749,678,270,77,52,15,4,1094,27,18,3,0,0,0,50,3,3,0,0,0,0,11,0,0,0,0,0,0,0,68,73,11,14,3,5,174,779,361,98,65,25,8,1330,536,294,26,6,4,0,865,10,7,0,0,0,0,15,41,35,19,5,4,4,109,587,337,39,16,10,7,992,190,67,17,6,3,4,293,17421,25101,8043,7353,3288,1586,62790
115,3,0,50,147,74,28,22,9,3,288,94,75,43,36,16,12,281,8901,18800,12893,17235,8031,3960,69815,6806,18602,13256,17971,8121,4249,69009,622,430,112,102,22,9,1300,1109,1438,1247,1418,351,119,5674,1736,1867,1357,1524,365,132,6977,741,338,125,95,26,5,1333,349,425,213,152,25,8,1171,852,1089,430,272,55,20,2721,280,424,177,119,15,6,1024,86,77,38,53,17,15,278,2315,2355,988,687,134,45,6517,86,43,9,0,0,0,141,3,4,0,0,0,0,9,5,3,5,4,3,0,32,100,53,15,13,5,3,181,65,50,19,23,10,6,173,11011,22927,15644,20218,8632,4431,82862
116,15,10,165,192,131,56,44,19,12,459,106,87,72,47,24,16,349,15483,24846,20211,22768,10807,7806,101920,13218,24365,20285,23627,10229,7083,98799,1309,1134,736,709,275,149,4312,1846,2240,2274,2433,1018,577,10384,3152,3371,3014,3143,1295,727,14701,749,194,90,75,22,8,1142,285,116,87,69,14,8,574,1777,2036,1320,850,224,63,6271,43,64,73,31,9,0,224,193,227,125,92,37,30,706,3041,2637,1696,1121,308,114,8917,4,0,0,0,0,0,5,3,3,0,4,0,0,10,15,23,18,13,7,0,81,24,27,18,21,7,0,100,59,52,47,28,20,10,213,19485,30446,25054,27935,11863,7937,122728
117,41,24,987,363,339,175,102,41,31,1049,408,213,99,68,21,14,825,41702,45895,18175,12684,3994,2224,124674,2360,4307,2847,3115,1170,659,14445,2593,3943,1840,1383,314,91,10160,4553,6057,3469,2797,734,238,17833,7139,9998,5307,4177,1044,332,27999,3605,2461,822,464,112,35,7489,7202,5350,1509,756,163,54,15031,15875,15241,4060,1758,386,147,37465,15828,16142,4666,2315,716,380,40037,130,109,36,21,12,3,311,42642,39298,11086,5313,1382,614,100334,0,0,0,0,0,0,0,0,3,0,0,0,0,4,509,433,195,92,26,17,1277,509,432,195,92,26,22,1282,331,151,39,28,7,0,556,52977,54177,19473,12729,3632,1629,144616
118,41,24,955,339,316,151,93,41,24,963,177,121,55,48,23,17,448,27175,34164,16245,14190,5191,1848,98819,3103,6421,4023,5817,2817,1031,23204,1459,1726,1173,1445,366,88,6256,2447,3868,2442,2896,922,195,12777,3906,5597,3614,4342,1282,285,19029,4120,4042,1683,1028,192,43,11107,10131,11087,3551,1650,281,57,26766,6183,6083,1901,815,145,35,15159,2564,2433,773,369,65,24,6224,75,82,41,34,11,7,243,23063,23730,7944,3892,699,171,59501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,388,157,80,22,11,1097,444,388,157,80,22,11,1097,91,48,19,9,0,3,185,30608,36187,15765,14140,4822,1495,103014
119,68,71,1005,323,286,192,151,75,69,1100,237,184,99,84,54,36,687,37020,50256,34204,34187,16766,11972,184406,15170,27185,18348,20703,11369,8928,101700,3148,2766,1475,1315,517,275,9491,3613,4756,3599,4007,1931,1249,19166,6759,7516,5084,5322,2451,1522,28653,5536,3835,2314,1681,640,309,14316,6060,5653,3536,2421,822,337,18821,6863,7676,4531,2890,910,287,23160,2748,4458,2223,1295,438,170,11339,360,382,209,182,110,92,1331,21557,22011,12807,8472,2924,1199,68968,50,17,0,0,0,0,74,0,0,0,0,0,0,0,373,290,187,121,43,34,1043,420,310,187,116,43,34,1112,164,112,57,48,24,15,424,44076,57131,36486,34659,16805,11697,200853
120,51,28,1099,304,405,217,106,51,28,1114,341,202,97,72,36,17,765,24741,33793,19561,17791,6198,2868,104955,6167,11584,7395,9025,3738,1745,39660,1879,2655,1512,1431,316,79,7874,2133,3485,2071,1986,555,211,10438,4011,6143,3586,3416,872,294,18317,5188,4061,1629,958,201,61,12092,5821,5344,2402,1389,343,85,15385,6163,7612,3367,1866,472,137,19617,2607,4174,1870,1071,255,70,10054,99,96,38,27,12,11,282,19880,21292,9310,5314,1279,357,57425,3,4,0,0,0,0,5,0,0,0,0,0,0,0,394,400,164,104,36,12,1103,394,400,164,104,36,12,1105,139,82,22,23,8,3,276,30594,39500,20476,17881,5929,2412,116784
121,8,6,260,95,96,38,29,9,6,278,194,121,46,25,25,9,425,34080,47243,25121,26612,10156,3497,146712,8768,20922,13556,19373,8103,2899,73621,932,1093,638,675,136,32,3509,2050,2881,1635,1543,322,78,8515,2982,3979,2278,2213,452,115,12023,3998,3515,1290,864,159,38,9870,8613,7479,2869,1601,248,63,20877,8612,9020,4173,2366,398,78,24641,6570,6686,2697,1481,238,77,17750,133,139,61,49,16,5,411,27930,26841,11095,6369,1060,258,73552,10,9,0,0,0,0,22,0,0,0,0,0,0,0,133,161,60,41,12,5,402,141,170,63,42,12,5,428,113,59,28,17,8,0,228,39932,51972,27019,28022,9630,3279,159847
122,8,0,256,188,149,57,42,10,8,457,143,117,53,45,18,9,380,19132,27433,14198,17499,7079,2601,87933,6526,14974,9270,14530,6342,2397,54040,924,588,221,264,74,29,2097,1929,2068,891,999,257,58,6201,2854,2654,1112,1262,330,87,8299,2783,2346,880,581,135,42,6758,4740,5558,2135,1122,165,34,13756,3081,3554,1245,550,82,22,8541,734,781,242,115,19,5,1906,133,196,73,80,30,8,513,11466,12444,4573,2451,429,108,31478,43,19,6,5,0,0,72,3,0,0,0,0,0,6,97,115,45,38,10,5,310,140,138,55,37,10,5,388,73,52,26,12,10,4,177,21056,30257,15040,18301,7118,2604,94377
123,11,11,104,130,61,26,22,12,11,262,74,151,16,19,6,7,281,13987,23652,15297,16539,8045,5202,82719,11439,22941,15440,17086,8541,5357,80800,2145,1463,701,496,191,84,5081,1872,1571,936,744,284,199,5605,4016,3030,1634,1245,477,287,10684,752,334,109,69,26,12,1298,271,172,36,19,4,0,501,623,606,240,98,30,3,1600,78,62,29,5,5,0,184,191,144,70,55,37,21,521,1919,1321,478,250,94,40,4107,88,23,3,0,0,0,112,8,0,0,0,0,0,12,32,16,6,0,0,4,55,124,38,6,0,0,4,179,76,39,11,5,4,3,145,17573,27371,17573,18583,9117,5690,95914
124,6,5,107,163,82,36,8,4,7,313,153,135,51,37,21,20,422,22545,32459,18016,17993,8423,4742,104166,17981,30679,17163,17554,8165,4559,96097,2456,1443,617,398,143,73,5131,2376,2132,1286,935,332,195,7261,4834,3571,1901,1336,480,273,12396,1757,589,178,76,25,9,2628,1025,531,171,84,12,7,1827,1104,863,259,119,13,5,2360,361,354,77,30,7,0,831,168,137,64,45,27,20,456,4414,2470,748,345,86,36,8104,91,30,0,0,0,0,121,3,4,0,0,5,0,9,42,39,9,11,4,4,107,132,78,11,9,4,4,241,114,55,17,10,7,7,207,27473,36851,19838,19261,8745,4876,117044
125,72,59,599,131,135,122,123,78,61,649,247,144,110,63,42,38,647,27480,36911,27333,26396,12740,10007,140862,11029,19214,13673,15576,8446,7478,75417,2113,1357,867,815,294,143,5591,3058,4207,3579,3844,1592,1037,17316,5171,5560,4453,4655,1884,1182,22904,4155,2585,1572,1158,310,154,9930,4630,4361,3001,1981,579,265,14824,5446,6951,4637,3089,773,302,21200,3900,5586,3261,1947,494,208,15396,272,296,207,179,113,106,1174,18400,19777,12678,8356,2276,1038,62524,4,0,0,0,3,0,7,0,0,0,0,0,0,6,116,106,86,73,28,22,427,115,106,87,77,28,23,443,198,135,71,47,19,19,487,34907,44796,30954,28722,12650,9742,161771
126,5,3,122,51,40,24,19,5,4,142,94,71,45,36,17,6,268,13363,18755,11628,11988,4733,2307,62773,4516,10012,6522,8513,3585,1825,34975,998,992,565,595,144,46,3346,1520,1914,1225,1157,304,118,6239,2525,2907,1795,1751,445,167,9579,1112,551,160,102,30,5,1971,3618,2668,1278,716,137,30,8450,3348,4200,2068,1214,243,37,11122,2268,3228,1247,558,89,19,7406,91,94,30,22,10,10,254,10435,10738,4787,2612,515,102,29197,9,0,0,0,0,0,8,0,0,0,0,0,0,0,52,51,21,15,0,0,134,51,48,21,16,0,0,141,72,36,23,8,3,0,147,17593,23749,13147,12910,4549,2097,74041
127,57,44,415,175,116,84,72,62,46,548,206,130,82,62,30,29,540,17828,27222,21812,24661,14112,11254,116885,12468,24449,19698,23537,13672,11328,105155,978,814,453,425,186,117,2972,2489,2931,2365,2402,1221,757,12167,3473,3747,2817,2825,1410,875,15142,1758,935,498,365,152,57,3753,2470,1890,1076,747,233,83,6507,1054,1209,747,483,181,76,3746,1272,1257,706,427,147,68,3878,307,374,242,201,125,96,1344,6861,5665,3265,2222,834,382,19230,113,32,6,0,0,0,151,0,4,0,0,0,0,6,39,23,12,6,6,5,97,158,55,17,9,6,8,255,112,111,70,65,32,31,412,23068,34036,25864,28650,15947,12626,140189
128,7,0,186,171,112,50,28,10,3,371,65,67,28,27,7,4,193,16019,23888,12699,14848,6452,2265,76169,6036,15283,8681,12701,5730,2057,50484,1079,791,340,326,86,20,2649,2428,2971,1667,1372,379,97,8913,3507,3757,2011,1698,468,117,11559,1918,1128,390,177,40,5,3657,3604,3354,1179,486,89,16,8726,2479,2660,799,325,55,16,6329,715,740,186,95,24,5,1767,52,53,25,22,14,3,171,8769,7934,2580,1100,222,51,20649,69,22,7,0,0,0,105,0,0,0,0,0,0,0,50,79,22,19,3,0,181,127,105,26,20,5,0,285,56,34,9,7,4,4,115,18494,27105,13308,15525,6432,2230,83097
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,24,9,446,294,240,61,51,19,12,676,150,107,36,28,15,3,346,17677,21148,8238,7836,3405,1437,59743,15921,22182,8666,8310,3743,1561,60389,3207,1467,397,245,68,25,5415,278,196,75,39,12,9,602,3483,1662,477,280,79,25,6016,852,239,63,16,6,3,1187,54,32,4,0,0,0,88,3,0,0,0,0,0,3,0,0,0,0,0,0,0,14,7,3,0,0,0,23,916,281,72,20,6,3,1301,144,52,4,3,4,4,209,8,5,0,3,0,0,18,47,43,24,10,8,3,137,198,105,27,20,6,4,363,55,44,10,9,0,0,130,20583,24274,9259,8641,3836,1600,68196
202,5,0,127,230,107,22,12,14,3,383,127,117,32,19,11,9,319,16435,20615,8258,7477,3356,1384,57513,15759,21853,8795,8270,3496,1600,59771,2307,903,229,108,38,13,3593,205,189,62,34,7,3,501,2513,1087,289,140,46,14,4094,262,113,30,14,6,3,424,4,8,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,22,279,126,31,10,7,3,465,115,65,11,16,9,4,209,7,6,0,0,0,0,13,44,37,20,5,4,0,114,173,106,32,23,9,0,341,63,36,11,9,6,0,128,18784,23209,9157,8454,3564,1622,64792
203,22,12,272,328,134,41,81,30,13,631,123,116,45,34,12,6,344,27443,35402,15367,15497,6506,2418,102634,24152,38629,17358,17964,7325,2664,108078,5584,2592,641,356,109,36,9317,878,966,379,200,38,18,2485,6472,3553,1021,558,146,58,11798,1251,509,152,71,19,4,2004,127,55,17,5,3,0,203,189,97,22,0,0,0,314,59,67,9,0,0,0,134,14,6,0,0,0,0,31,1642,735,195,81,17,3,2681,315,105,19,6,3,0,454,4,0,0,0,0,0,5,51,48,20,17,8,3,152,372,154,42,25,14,3,609,76,44,13,19,3,3,162,32712,43112,18627,18653,7501,2729,123332
204,3,3,153,348,152,36,28,11,6,582,129,168,53,38,14,11,414,18561,24181,8395,7986,3594,1380,64100,17217,25649,8990,8413,3872,1587,65727,3175,1095,229,94,27,5,4619,97,75,19,17,4,0,214,3272,1172,248,108,27,5,4830,301,116,21,7,4,5,457,4,12,3,4,0,0,15,7,3,0,0,0,0,15,0,7,0,0,0,0,10,7,11,6,0,0,5,21,321,140,35,13,8,5,522,282,95,13,7,3,3,403,11,4,0,0,0,0,16,46,37,12,10,6,0,126,342,141,32,20,15,4,544,61,63,17,13,10,4,158,21213,27163,9306,8562,3928,1612,71790
205,0,0,173,606,277,51,28,11,5,972,287,176,45,58,31,5,596,30948,38854,13405,12245,5710,2315,103485,28657,41997,14439,13278,6176,2746,107293,3547,1289,232,98,33,11,5206,328,265,74,43,18,7,738,3876,1550,304,145,54,20,5944,2397,759,140,69,13,4,3385,31,20,8,0,0,0,54,6,6,0,0,0,0,15,0,4,0,0,0,0,4,25,3,8,0,0,0,36,2456,794,153,70,18,7,3495,654,294,24,14,6,0,992,16,13,0,0,0,0,33,41,39,11,15,10,0,118,716,343,40,28,15,4,1132,103,71,23,16,6,0,226,35803,44755,14958,13537,6266,2778,118088
206,23,17,1257,524,484,189,102,23,13,1343,482,408,156,101,31,16,1193,84197,92587,35265,24673,7529,2664,246906,10589,17886,10857,12313,4066,1105,56817,8424,11004,4923,3411,742,164,28672,8161,11653,5893,4453,1142,310,31614,16584,22656,10812,7868,1880,473,60286,13181,8305,2181,968,189,49,24870,17454,10917,2440,854,142,55,31857,19307,14045,2825,920,172,39,37311,31114,26045,6038,2094,464,269,66020,46,36,15,26,4,0,123,81096,59350,13499,4860,974,410,160187,3,0,0,0,0,0,4,0,0,0,0,0,0,0,624,576,204,104,28,10,1551,628,578,204,108,28,10,1557,256,160,43,21,8,4,492,109164,100629,35416,25169,6945,2008,279332
