SA4_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
206,84,1186,84,101,30,7,1495,60,3953,149,98,38,23,4319,382,2427,342,648,77,54,3934,1588,1605,233,1128,66,43,4670,2313,504,62,860,55,27,3818,6991,747,125,1735,131,34,9767,14132,465,211,3132,238,63,18244,21068,160,118,3506,175,68,25090,12972,50,55,2230,90,41,15434,6061,14,18,1082,61,25,7259,2809,17,3,505,16,3,3358,1282,21,4,261,10,5,1590,730,21,7,129,13,5,905,1473,4,0,377,44,10,1913,1345,778,128,836,180,177,3442,73285,11952,1530,16646,1227,597,105240,120,611,56,103,11,3,901,52,717,67,73,11,5,923,260,5056,245,440,87,59,6145,778,1933,420,801,85,33,4049,1015,944,226,594,37,18,2832,5145,891,233,1250,133,34,7690,14681,826,266,2694,245,61,18770,27728,392,120,3667,258,81,32248,21195,93,59,3031,177,67,24622,12356,50,26,1890,127,31,14478,5660,25,13,885,43,15,6648,2679,11,9,515,33,9,3248,1361,3,6,296
207,30,151,66,55,14,4,315,12,435,79,55,12,8,610,110,284,174,399,54,13,1048,314,145,93,479,58,7,1099,434,36,27,341,16,10,860,1551,77,40,620,51,10,2345,5140,84,40,1250,82,22,6615,7196,20,19,1189,49,24,8500,2976,3,5,567,35,16,3611,1235,0,8,232,13,4,1487,637,0,0,130,11,3,789,338,12,0,76,4,4,431,201,0,0,41,3,4,244,515,0,4,97,13,3,627,408,87,60,399,67,73,1098,21094,1340,616,5930,475,209,29676,37,52,22,56,9,4,167,16,57,50,27,5,7,154,113,492,84,238,34,7,963,263,191,129,353,60,12,1003,484,119,79,257,41,9,978,857,91,70,428,44,7,1486,3521,87,42,872,71,19,4605,9980,57,27,1404,99,27,11587,5402,11,22,888,53,21,6400,2449,3,5,367,28,11,2854,1245,0,5,207,17,3,1479,664,5,3,114,7,0,790,390,0,0,61
208,42,219,66,86,13,6,440,23,810,100,85,20,4,1040,163,508,222,468,63,30,1448,684,232,61,618,97,25,1719,1195,66,9,492,72,7,1847,3535,101,33,850,65,19,4603,6582,107,16,1385,88,28,8209,7428,19,7,1308,63,17,8837,3269,3,0,620,30,13,3936,1451,0,4,278,12,4,1748,739,0,0,173,3,3,925,446,4,0,94,6,3,552,269,0,0,51,5,0,322,724,0,0,195,23,4,950,507,168,53,415,64,70,1274,27054,2257,578,7114,618,233,37852,40,96,36,68,7,6,250,19,89,52,49,9,6,220,99,1022,102,226,35,18,1504,258,314,183,412,61,8,1232,415,136,45,301,25,8,937,2548,125,74,598,90,14,3451,5823,119,23,1144,70,13,7186,9971,70,14,1513,58,35,11665,5626,26,8,924,51,12,6640,2767,4,7,453,14,6,3241,1513,0,0,237,6,9,1763,912,5,3,195,0,4,1115,544,0,0,89
209,41,376,27,72,16,0,532,16,1110,68,61,27,19,1307,152,888,120,392,75,27,1648,522,520,93,652,93,15,1888,755,231,35,534,149,6,1701,2988,381,72,1015,181,24,4668,8760,285,22,1617,205,42,10928,5620,43,10,757,78,29,6543,986,17,5,205,25,3,1243,220,11,4,89,11,0,328,110,4,4,38,4,0,157,42,8,0,21,0,0,77,29,4,0,6,0,0,38,212,8,0,43,9,3,278,475,320,54,418,112,71,1448,20914,4208,518,5914,987,243,32784,56,190,14,61,11,5,335,23,148,44,39,13,6,279,126,1417,84,275,60,17,1983,270,564,120,444,58,12,1477,347,303,49,370,31,10,1114,1548,315,87,720,167,15,2853,11505,354,82,2008,291,51,14291,11093,217,18,1394,149,44,12908,2549,34,8,445,36,12,3080,596,14,5,146,18,3,771,218,7,3,60,3,0,292,114,4,9,31,8,0,163,43,0,0,6
210,32,214,15,33,11,0,306,10,511,20,33,9,5,590,72,541,56,253,47,14,979,383,362,38,492,101,12,1392,529,173,15,484,90,10,1302,2056,316,32,917,119,23,3458,6043,86,17,1440,246,49,7880,2984,23,4,466,52,11,3550,351,12,0,98,17,8,484,68,0,0,15,5,0,96,43,0,0,14,7,0,69,10,9,0,5,8,0,35,3,0,0,5,0,0,8,121,0,0,37,9,0,166,263,181,28,271,73,63,878,12980,2429,234,4564,795,196,21189,36,94,18,40,9,3,203,14,97,17,32,10,0,167,76,810,18,179,35,12,1129,181,379,58,284,56,5,968,227,219,30,284,44,4,801,1021,220,38,585,140,16,2020,8161,252,40,1901,392,52,10802,7265,113,8,1039,145,33,8605,1166,15,3,218,20,9,1426,258,7,3,61,5,0,333,103,3,0,30,12,0,153,47,3,3,15,0,0,65,26,0,0,11
211,34,252,81,86,26,7,481,11,851,104,95,21,10,1093,116,590,158,497,51,20,1427,565,334,99,840,110,14,1967,718,124,47,718,48,11,1673,2815,249,46,1168,74,32,4394,7485,150,27,1619,101,42,9430,5185,24,7,811,51,14,6084,837,5,4,161,15,0,1020,173,3,0,54,6,6,241,57,4,0,18,5,0,85,27,16,0,7,0,0,54,25,3,0,9,0,0,36,127,0,0,43,0,5,180,399,193,71,380,94,69,1195,18578,2799,641,6513,609,228,29367,34,126,23,64,13,3,259,25,105,65,54,20,12,272,79,1092,95,311,53,11,1635,189,376,177,429,87,8,1263,245,215,48,443,32,3,993,1115,166,86,659,40,19,2084,6511,217,53,1670,104,32,8591,10225,149,25,1531,73,22,12020,2705,18,10,341,35,6,3114,602,8,4,84,8,0,702,174,8,0,37,3,0,214,76,0,3,28,5,0,105,30,0,0,0
212,66,401,43,100,36,12,655,50,1317,44,111,32,8,1556,265,1077,137,765,174,22,2434,1199,643,91,1140,303,44,3415,1627,280,43,993,156,18,3112,5920,483,52,1833,258,47,8582,13522,231,25,2537,355,84,16759,7751,38,14,1160,111,50,9116,1760,12,0,378,33,14,2198,468,11,3,111,11,5,609,146,10,0,55,3,0,218,60,12,0,40,8,0,113,40,0,0,34,10,3,80,346,0,0,99,22,4,476,772,357,61,692,172,134,2184,33985,4855,513,10038,1670,445,51508,68,202,25,79,22,6,406,46,168,29,60,19,4,335,213,1659,99,496,95,26,2591,508,801,159,793,187,25,2474,692,395,74,576,162,18,1913,3521,411,113,1289,233,50,5614,15187,421,74,3163,454,99,19391,16405,207,35,2103,309,64,19130,4380,33,18,707,75,12,5223,1540,13,9,267,32,8,1865,477,5,0,124,11,0,623,187,3,0,74,15,0,279,63,8,0,27
213,65,444,35,107,24,15,681,37,1224,49,101,41,14,1462,309,1139,138,644,137,29,2402,1855,698,201,1373,316,44,4489,2219,292,126,1292,278,34,4241,7926,466,107,2239,387,62,11196,13980,156,25,2483,392,79,17118,5587,26,8,923,97,18,6653,1167,15,3,254,28,12,1478,338,4,0,78,13,0,440,157,4,0,41,0,0,210,74,17,0,18,8,0,113,34,4,0,17,7,0,55,261,3,0,84,19,6,374,704,381,64,662,165,125,2104,34714,4871,759,10312,1912,440,53014,79,227,31,71,12,0,425,47,215,30,75,26,7,388,204,1703,92,426,84,19,2530,723,872,230,762,146,25,2765,1293,433,135,816,147,30,2852,5618,393,177,1881,335,42,8443,20035,374,98,3770,640,108,25028,13843,146,38,1769,218,58,16070,3323,24,10,528,44,10,3944,1061,7,3,148,19,5,1242,389,10,0,70,14,4,488,174,5,3,38,14,0,239,77,3,0,20
214,34,216,11,55,21,11,335,23,732,52,71,46,11,924,171,503,66,422,111,13,1278,990,301,34,721,168,13,2231,1178,155,50,665,203,11,2262,3769,212,22,996,152,36,5189,5529,43,5,1002,89,33,6702,2266,10,7,394,25,14,2723,494,0,0,102,15,7,614,151,0,0,28,7,0,188,65,0,0,15,0,3,84,33,6,0,16,5,0,62,25,0,0,8,5,0,34,104,0,0,35,4,4,149,333,154,29,265,54,48,882,15164,2339,276,4781,898,194,23651,27,87,18,50,14,0,198,15,76,19,35,13,7,158,72,864,62,239,80,20,1347,346,349,66,399,96,15,1272,549,128,30,412,124,13,1259,2275,148,44,788,268,27,3559,6961,184,30,1323,125,34,8658,5049,25,18,764,57,15,5936,1275,6,8,176,18,6,1487,400,0,0,54,8,0,464,199,0,0,30,4,0,228,82,0,0,15,0,0,96,38,0,0,3
215,27,355,86,248,184,19,914,121,565,58,190,95,12,1046,1229,629,99,923,287,39,3213,2366,307,67,901,185,33,3861,956,44,8,377,86,4,1475,1119,25,13,248,58,10,1469,464,11,10,133,28,7,649,135,0,4,38,12,0,193,14,0,0,12,14,0,44,0,8,4,10,14,0,28,5,7,0,3,0,0,17,0,7,0,4,9,0,17,0,6,0,9,0,0,16,23,4,0,39,7,3,72,128,161,32,215,174,55,763,6603,2114,382,3347,1165,178,13790,16,146,33,154,107,13,467,54,187,34,126,60,10,468,542,697,113,644,228,34,2262,1805,421,96,919,167,40,3443,934,150,22,577,79,14,1769,1614,95,9,472,61,6,2252,1320,25,22,266,53,10,1695,424,8,8,101,36,4,575,50,0,0,25,10,4,90,17,0,0,7,7,0,34,13,0,0,17,11,0,38,6,0,0,9,5,0,19,0,3,0,10
216,21,208,39,74,52,9,396,46,536,53,87,66,17,801,572,541,81,584,201,26,2009,1710,396,80,732,171,22,3117,995,76,17,403,55,5,1566,1330,36,16,322,53,21,1771,724,19,3,165,31,7,955,180,7,0,62,14,0,264,23,4,0,18,8,0,47,10,0,0,6,3,0,18,3,3,0,6,0,0,10,0,5,0,8,0,0,12,3,0,0,6,0,0,7,19,0,0,20,3,3,50,111,123,25,135,127,41,555,5751,1945,312,2623,780,157,11570,15,97,16,41,35,4,198,21,62,25,55,50,9,214,275,690,76,363,159,31,1591,1001,374,73,637,139,43,2271,952,201,32,500,98,21,1809,1629,83,22,525,60,11,2331,1523,27,6,357,52,13,1985,566,17,5,149,21,0,758,61,0,4,25,6,4,98,15,4,0,10,0,0,30,11,0,0,7,4,0,20,0,0,0,5,0,0,8,3,0,0,8
217,23,174,20,139,68,0,430,46,464,40,139,32,9,728,423,407,73,661,135,13,1714,1129,312,52,827,122,12,2454,694,80,8,452,52,9,1293,1064,27,5,365,31,5,1499,759,14,4,233,35,8,1046,351,7,0,88,14,4,464,54,0,0,25,6,0,90,11,3,0,7,6,0,28,7,3,0,10,8,0,22,4,3,0,3,3,0,17,4,0,0,3,0,0,11,19,0,0,37,10,0,61,78,89,18,187,156,25,555,4667,1573,232,3174,671,83,10407,12,86,14,84,64,6,267,21,79,19,75,22,3,218,273,643,71,406,102,20,1515,780,269,80,656,95,15,1901,787,115,9,470,62,10,1447,1375,104,21,480,55,7,2049,1349,22,9,358,43,13,1784,577,8,10,145,23,0,755,74,0,0,19,8,0,113,10,0,0,5,5,0,28,0,0,0,3,7,0,15,5,0,0,4,5,0,9,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,26,519,19,27,9,0,601,3,571,48,23,12,4,659,33,590,58,188,38,13,908,257,333,154,325,50,13,1119,275,97,65,306,67,14,822,509,107,31,416,38,12,1111,2139,50,27,997,82,20,3311,5292,17,41,1539,122,34,7053,1820,4,11,360,21,4,2219,465,0,3,97,8,0,576,204,3,0,36,0,0,259,70,0,0,23,0,0,97,33,0,0,10,0,0,46,64,4,0,26,4,4,105,152,169,33,158,46,41,605,11354,2464,484,4539,495,159,19481,12,127,8,28,6,0,184,4,204,21,19,5,6,251,26,904,40,94,27,9,1093,86,467,123,213,38,13,945,199,160,20,200,15,8,604,522,177,91,320,45,3,1155,1221,131,47,691,30,19,2131,5490,88,37,1535,88,23,7271,3523,10,12,578,21,9,4156,940,0,0,153,6,4,1096,368,0,0,39,7,5,413,109,0,0,29,0,0,136,59,0,0,8
302,19,697,28,35,15,3,802,11,746,21,25,0,7,813,78,747,78,185,71,4,1167,271,432,77,349,148,12,1284,301,119,30,389,131,5,980,801,138,45,548,124,10,1667,3851,105,34,1424,219,31,5651,6199,34,34,1470,157,46,7936,1167,0,0,222,18,4,1417,246,3,0,58,4,0,318,109,15,0,27,3,0,146,35,3,0,13,0,0,53,14,0,0,5,0,0,22,48,0,0,17,0,9,68,203,197,28,175,60,52,720,13344,3231,385,4955,946,184,23044,10,154,12,25,4,0,207,5,261,20,8,3,4,307,58,1103,51,106,37,12,1367,172,598,107,191,106,17,1190,186,213,32,231,89,10,757,668,210,54,367,329,12,1641,3004,216,77,988,191,12,4498,8948,111,77,1681,173,36,11034,2989,10,3,410,38,7,3461,729,0,0,132,9,4,873,212,3,0,37,3,0,257,81,0,0,12,0,0,102,37,0,0,7
303,25,1022,22,50,18,4,1138,19,1112,43,52,16,5,1254,132,1007,84,338,95,10,1666,335,552,112,603,188,11,1806,411,139,43,534,86,9,1219,1264,133,46,853,137,18,2455,4796,146,55,2028,214,50,7282,10336,70,127,2842,334,74,13789,2544,15,22,681,77,13,3355,744,10,10,248,32,5,1049,259,9,0,69,10,0,345,112,3,0,52,6,3,180,38,3,0,11,6,0,54,100,0,0,44,19,3,168,312,265,56,367,86,77,1170,21433,4481,619,8769,1329,300,36934,22,241,17,36,6,3,320,11,372,18,26,6,0,440,104,1617,60,322,65,25,2191,246,714,128,417,161,13,1682,251,303,56,329,104,8,1044,807,300,58,552,137,4,1862,3420,278,57,1267,166,26,5217,12004,139,104,2728,304,72,15353,5760,17,36,1192,99,19,7128,1682,15,9,358,34,6,2102,588,5,0,163,8,0,768,240,0,0,72,11,0,323,92,0,0,29
304,14,260,3,29,0,0,306,6,304,20,11,8,4,347,41,298,54,148,41,3,576,157,148,38,256,129,6,722,82,69,22,175,219,0,573,356,54,17,314,174,3,908,1783,46,12,743,67,8,2663,4443,24,20,1009,76,12,5578,1865,11,9,419,25,7,2331,699,0,3,170,20,0,891,298,4,3,91,3,3,400,122,0,0,42,4,0,165,80,0,0,21,0,0,106,134,0,0,36,0,3,169,154,69,22,139,47,23,450,10227,1284,210,3583,814,79,16195,9,51,6,11,3,0,83,3,109,13,6,4,0,134,39,405,17,107,15,0,585,133,215,52,146,32,7,582,85,93,26,155,29,0,384,195,104,11,207,288,6,811,1095,71,24,417,242,10,1853,4588,42,13,995,102,11,5757,2977,11,0,593,40,3,3628,1171,4,4,229,19,0,1429,533,0,0,90,5,7,637,288,6,0,59,4,0,348,128,0,0,26
305,24,836,23,43,9,3,941,9,676,43,45,9,7,785,197,515,184,369,37,13,1304,605,356,190,803,72,21,2047,649,87,37,582,45,21,1415,1963,83,59,986,72,25,3197,5384,93,37,1978,129,49,7660,8843,29,39,2484,127,39,11558,5363,11,38,1519,81,19,7038,2373,6,9,767,51,13,3219,1116,5,8,336,22,3,1485,550,4,4,179,14,3,760,251,0,0,112,4,0,368,553,0,0,222,31,4,815,380,177,43,353,104,83,1138,28253,2878,709,10771,805,312,43724,26,198,11,37,12,0,288,10,272,19,21,4,3,325,118,1073,77,180,29,9,1494,446,526,192,452,51,18,1691,403,137,37,408,38,10,1028,1462,176,108,653,83,11,2492,4819,144,65,1348,94,20,6486,10618,57,33,2077,104,37,12926,8510,19,39,1695,100,29,10392,4266,4,20,917,70,12,5288,1820,10,4,432,24,7,2299,914,3,4,241,18,8,1183,486,3,0,128
306,28,646,40,117,137,13,979,30,711,62,98,91,17,1007,415,1145,185,643,248,32,2670,2294,566,158,1315,364,61,4754,1799,151,63,1034,277,12,3333,3280,111,37,1393,276,43,5136,4845,61,41,1532,244,56,6778,2574,10,10,706,106,12,3410,469,3,3,158,51,3,687,152,7,0,57,40,0,250,48,3,0,25,35,0,114,19,5,0,11,25,0,57,14,0,0,6,9,0,33,127,0,0,89,57,0,275,296,241,35,305,220,82,1183,16391,3652,632,7485,2170,335,30667,28,213,15,59,96,4,416,24,258,34,54,46,0,418,145,1116,121,403,154,31,1971,1146,938,164,846,231,53,3372,1349,247,74,912,174,25,2778,3070,245,63,1382,290,30,5090,5116,187,32,1801,289,60,7479,4825,60,18,1189,133,24,6252,1235,15,4,273,35,7,1563,324,6,0,64,27,0,425,105,3,3,34,21,0,170,37,4,0,12,19,0,79,14,0,0,11
307,14,199,5,136,293,5,648,23,187,22,82,124,3,446,365,334,112,768,271,33,1890,1092,118,60,835,173,27,2305,784,37,10,502,101,17,1452,1401,21,0,513,86,10,2029,1090,4,3,282,37,5,1419,438,0,0,85,28,0,552,100,0,0,19,12,0,129,29,3,0,11,18,0,62,11,0,0,0,11,0,18,3,0,0,3,0,0,12,4,0,0,7,6,0,13,15,0,0,27,8,3,53,137,58,18,208,320,40,775,5502,966,234,3487,1485,142,11813,16,72,3,79,191,6,369,16,66,9,52,97,6,239,197,273,64,453,215,14,1210,971,228,88,627,200,21,2140,948,61,38,648,125,20,1835,2094,54,11,710,116,12,3000,1845,13,3,445,64,13,2382,503,3,0,168,24,5,698,63,0,0,31,12,0,106,13,0,0,11,5,0,27,0,0,0,9,6,0,17,6,0,0,4,5,0,9,3,0,0,5
308,37,535,59,90,1052,12,1793,29,623,67,82,244,5,1053,243,869,185,482,365,28,2180,670,376,109,695,246,20,2112,871,115,28,600,135,10,1759,1997,125,33,790,158,19,3123,3018,42,33,978,140,32,4242,2720,16,5,602,93,7,3445,996,9,0,160,67,5,1239,353,0,0,78,36,0,474,129,7,0,33,37,0,208,41,0,0,22,17,4,85,26,0,0,3,8,0,39,62,0,0,41,29,0,132,373,181,46,308,530,68,1508,11561,2910,565,4974,3165,222,23401,54,261,40,67,682,9,1107,40,277,47,46,210,10,637,359,895,91,370,270,15,2001,1281,553,133,621,208,28,2822,1538,194,102,725,137,29,2724,3208,198,62,1036,182,33,4721,4714,84,22,1205,154,32,6208,2588,22,12,636,87,17,3358,472,5,0,142,24,0,641,106,6,0,35,14,3,158,32,0,4,24,14,0,72,11,3,0,15,8,0,37,8,0,0,3
309,45,774,39,74,25,5,966,13,838,32,43,23,4,960,113,858,92,427,138,17,1645,480,514,121,814,240,27,2194,734,138,52,819,160,20,1926,2996,170,54,1658,313,53,5240,9947,110,105,4487,581,142,15382,17568,63,123,5042,550,158,23508,5805,12,26,1538,117,50,7541,1819,4,7,531,30,20,2410,811,3,4,234,27,5,1091,284,8,6,106,16,4,419,134,0,0,41,10,0,189,353,0,0,165,49,8,572,622,242,71,610,151,152,1846,41728,3743,725,16592,2442,669,65894,62,196,16,61,27,3,366,18,321,18,21,19,3,407,115,1317,59,288,85,8,1870,310,724,159,545,198,16,1955,334,254,30,565,87,9,1283,1702,284,77,1040,218,37,3350,8626,310,100,2998,465,99,12597,21218,148,131,5494,631,144,27767,10730,27,31,2155,201,55,13193,3710,9,8,848,60,12,4642,1591,5,3,333,38,5,1970,673,0,0,164,20,0,863,347,3,0,78
310,26,701,13,62,47,0,850,9,846,54,58,37,12,1017,104,1271,137,372,174,20,2076,491,620,116,664,408,24,2322,662,247,48,759,474,19,2204,3583,268,52,1312,301,33,5553,9009,93,59,1693,255,64,11172,3959,23,19,691,92,23,4805,390,8,3,106,12,0,519,94,5,0,26,3,0,130,33,10,0,17,0,0,61,9,9,0,11,5,0,25,3,0,0,0,0,0,4,51,0,3,32,17,5,104,284,296,35,260,122,59,1054,18709,4399,540,6052,1936,261,31900,25,157,12,41,21,4,253,14,256,11,27,20,3,334,78,1098,83,236,88,20,1604,285,835,118,406,190,21,1854,491,367,75,535,153,18,1635,3100,610,123,1261,701,24,5826,9981,450,101,2093,358,69,13047,8856,59,42,1168,166,53,10341,1093,8,6,197,40,9,1349,210,7,0,41,10,4,273,58,3,0,20,5,0,85,21,3,0,8,0,0,30,11,4,4,4
311,37,744,10,35,20,3,851,11,823,17,32,19,8,904,88,1205,57,225,136,13,1720,318,622,43,441,146,16,1583,502,219,37,476,82,10,1324,2273,234,47,949,102,25,3626,7371,120,69,2317,295,75,10244,5760,25,14,1152,113,32,7092,767,4,3,193,28,7,998,149,12,0,39,7,4,206,42,9,0,15,3,0,61,8,0,0,9,0,0,21,5,3,0,4,0,0,10,62,0,0,16,10,0,93,312,264,30,257,72,66,1011,17710,4274,325,6149,1024,264,29750,27,212,8,22,15,7,284,10,343,3,23,4,0,382,81,1116,29,146,64,11,1443,185,964,53,246,134,14,1596,287,317,22,290,83,17,1017,1943,397,54,597,124,27,3150,7866,309,97,1875,285,74,10507,9615,61,45,1770,177,55,11730,1594,10,8,373,27,13,2019,380,0,0,80,6,0,477,108,0,0,22,6,0,135,30,0,0,11,0,0,42,13,3,0,0
