SA4_CODE_2021,C21_Chr_Ch_nfd_0_14,C21_Chr_Ch_nfd_15_24,C21_Chr_Ch_nfd_25_34,C21_Chr_Ch_nfd_35_44,C21_Chr_Ch_nfd_45_54,C21_Chr_Ch_nfd_55_64,C21_Chr_Ch_nfd_65_74,C21_Chr_Ch_nfd_75_84,C21_Chr_Ch_nfd_85ov,C21_Chr_Ch_nfd_Tot,C21_Chr_Oth_Ch_0_14,C21_Chr_Oth_Ch_15_24,C21_Chr_Oth_Ch_25_34,C21_Chr_Oth_Ch_35_44,C21_Chr_Oth_Ch_45_54,C21_Chr_Oth_Ch_55_64,C21_Chr_Oth_Ch_65_74,C21_Chr_Oth_Ch_75_84,C21_Chr_Oth_Ch_85ov,C21_Chr_Oth_Ch_Tot,C21_Christ_Tot_0_14,C21_Christ_Tot_15_24,C21_Christ_Tot_25_34,C21_Christ_Tot_35_44,C21_Christ_Tot_45_54,C21_Christ_Tot_55_64,C21_Christ_Tot_65_74,C21_Christ_Tot_75_84,C21_Christ_Tot_85ov,C21_Christ_Tot_Tot,C21_Hinduism_0_14,C21_Hinduism_15_24,C21_Hinduism_25_34,C21_Hinduism_35_44,C21_Hinduism_45_54,C21_Hinduism_55_64,C21_Hinduism_65_74,C21_Hinduism_75_84,C21_Hinduism_85ov,C21_Hinduism_Tot,C21_Islam_0_14,C21_Islam_15_24,C21_Islam_25_34,C21_Islam_35_44,C21_Islam_45_54,C21_Islam_55_64,C21_Islam_65_74,C21_Islam_75_84,C21_Islam_85ov,C21_Islam_Tot,C21_Judaism_0_14,C21_Judaism_15_24,C21_Judaism_25_34,C21_Judaism_35_44,C21_Judaism_45_54,C21_Judaism_55_64,C21_Judaism_65_74,C21_Judaism_75_84,C21_Judaism_85ov,C21_Judaism_Tot,C21_OR_AusAborTrad_0_14,C21_OR_AusAborTrad15_24,C21_OR_AusAborTrad25_34,C21_OR_AusAborTrad35_44,C21_OR_AusAborTrad45_54,C21_OR_AusAborTrad55_64,C21_OR_AusAborTrad65_74,C21_OR_AusAborTrad75_84,C21_OR_AusAborTrad85ov,C21_OR_AusAborTrade_Tot,C21_OR_Sikhism_0_14,C21_OR_Sikhism_15_24,C21_OR_Sikhism_25_34,C21_OR_Sikhism_35_44,C21_OR_Sikhism_45_54,C21_OR_Sikhism_55_64,C21_OR_Sikhism_65_74,C21_OR_Sikhism_75_84,C21_OR_Sikhism_85ov,C21_OR_Sikhism_Tot,C21_OR_Ot_Re_Gr_0_14,C21_OR_Ot_Re_Gr_15_24,C21_OR_Ot_Re_Gr_25_34,C21_OR_Ot_Re_Gr_35_44,C21_OR_Ot_Re_Gr_45_54,C21_OR_Ot_Re_Gr_55_64,C21_OR_Ot_Re_Gr_65_74,C21_OR_Ot_Re_Gr_75_84,C21_OR_Ot_Re_Gr_85ov,C21_OR_Ot_Re_Gr_Tot,C21_Oth_Rel_Tot_0_14,C21_Oth_Rel_Tot_15_24,C21_Oth_Rel_Tot_25_34,C21_Oth_Rel_Tot_35_44,C21_Oth_Rel_Tot_45_54,C21_Oth_Rel_Tot_55_64,C21_Oth_Rel_Tot_65_74,C21_Oth_Rel_Tot_75_84,C21_Oth_Rel_Tot_85ov,C21_Oth_Rel_Tot_Tot,C21_SBOSB_No_RA_0_14,C21_SBOSB_No_RA_15_24,C21_SBOSB_No_RA_25_34,C21_SBOSB_No_RA_35_44,C21_SBOSB_No_RA_45_54,C21_SBOSB_No_RA_55_64,C21_SBOSB_No_RA_65_74,C21_SBOSB_No_RA_75_84,C21_SBOSB_No_RA_85ov,C21_SBOSB_No_RA_Tot,C21_Rel_aff_ns_0_14,C21_Rel_aff_ns_15_24,C21_Rel_aff_ns_25_34,C21_Rel_aff_ns_35_44,C21_Rel_aff_ns_45_54,C21_Rel_aff_ns_55_64,C21_Rel_aff_ns_65_74,C21_Rel_aff_ns_75_84,C21_Rel_aff_ns_85ov,C21_Rel_aff_ns_Tot,C21_Tot_0_14,C21_Tot_15_24,C21_Tot_25_34,C21_Tot_35_44,C21_Tot_45_54,C21_Tot_55_64,C21_Tot_65_74,C21_Tot_75_84,C21_Tot_85ov,C21_Tot_Tot
399,71,52,56,59,50,54,44,15,0,398,8,3,0,9,5,0,0,0,0,26,359,293,456,471,562,981,1052,243,24,4435,4,7,18,5,0,0,8,0,0,46,13,13,29,9,4,0,7,0,0,76,0,0,10,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,0,18,8,7,12,12,10,14,5,3,0,75,5,14,18,18,10,14,5,3,0,91,790,721,1256,778,675,907,678,122,11,5943,261,439,824,762,653,552,371,75,10,3935,1437,1495,2649,2077,1929,2468,2124,444,44,14670
401,1211,828,981,1070,970,860,730,352,129,7130,133,93,81,74,101,76,67,62,12,698,16835,13740,10461,12944,18005,19659,18187,13379,6735,129957,1582,1085,2001,1811,640,258,182,94,25,7678,1265,624,964,1115,463,205,130,48,10,4829,65,35,29,64,45,55,87,36,17,433,3,3,0,3,6,0,6,0,0,17,557,279,832,558,123,58,51,23,4,2481,167,200,218,248,237,218,154,84,27,1549,721,486,1053,805,366,275,218,101,34,4056,25711,21149,22965,19941,17651,15007,12214,5005,1610,141256,2442,2174,2494,2198,2147,2017,1796,1192,764,17227,49496,40250,41193,40315,40385,38099,33358,20042,9235,312377
402,3321,1937,1868,2040,1694,1447,1032,542,167,14045,291,159,158,165,166,139,113,88,26,1307,26265,16751,16368,19170,21975,25005,23715,15732,6312,171287,4152,1949,4059,4258,1258,506,304,99,37,16612,7156,3753,4287,3745,2096,984,421,127,26,22600,26,12,14,32,14,21,17,7,5,148,10,8,5,11,3,5,4,0,0,43,2081,893,2591,1712,294,173,127,14,6,7891,473,370,549,547,460,278,168,87,18,2953,2571,1269,3148,2259,760,461,299,104,19,10892,41178,28542,33490,27053,24048,20495,12288,5448,1797,194343,5064,3246,4183,3933,3287,2823,2309,1562,854,27253,88348,57005,67498,62792,55385,51867,40363,23332,9116,455707
403,1894,1206,1253,1594,1457,1416,1166,503,163,10648,134,95,69,115,101,115,138,94,62,931,17012,12580,10489,14249,18476,22563,23616,15459,7179,141616,1308,729,1611,1482,480,247,135,49,13,6052,1265,608,775,807,486,247,136,76,12,4409,41,22,23,40,43,33,45,29,11,291,9,4,0,3,9,5,0,3,0,33,393,167,460,391,87,45,30,15,3,1600,142,219,248,329,298,284,171,69,23,1780,543,387,711,723,393,334,203,87,31,3419,39135,26739,29925,28213,25019,20992,16138,6507,2283,194951,3149,2089,2590,2627,2528,2519,2297,1431,828,20054,62861,43524,46809,48951,48143,47464,42973,23747,10381,374859
404,960,592,778,867,752,697,479,228,124,5484,23,26,17,33,30,25,27,36,5,216,14058,10644,10791,11875,14854,16684,14417,10431,5754,109515,1230,1002,2295,1451,407,132,83,32,10,6630,1987,1013,1295,1173,725,322,171,59,27,6765,14,11,28,18,19,21,24,8,13,149,9,9,3,5,8,0,0,0,0,30,897,543,1604,769,113,85,41,5,3,4064,68,96,170,174,129,109,83,24,9,863,978,644,1774,945,247,204,128,35,10,4962,15924,12909,18678,14092,12028,10723,7354,2826,1203,95743,1806,1399,2126,1756,1641,1655,1105,781,401,12671,36832,28569,38206,32592,31160,30976,24047,14441,7525,244347
405,493,278,277,285,344,432,330,175,46,2642,30,27,20,18,36,22,13,18,0,170,6104,3615,2919,4233,6169,9023,10042,6362,2429,50900,37,17,51,35,16,17,5,4,5,181,51,18,38,51,14,21,8,3,0,196,0,0,0,0,3,5,7,0,0,20,0,3,0,0,3,7,0,0,0,17,17,3,36,15,0,4,0,0,0,74,34,24,45,43,62,62,44,12,0,335,49,32,83,63,66,69,42,12,0,428,11176,6363,6669,6278,6719,7389,5518,2183,522,52830,1550,862,885,986,1197,1457,1358,822,345,9466,19009,10949,10690,11731,14294,18061,17043,9401,3306,114487
406,440,218,278,245,238,237,197,89,28,1977,5,0,4,0,3,11,4,5,0,37,4288,2347,2666,3020,4239,5465,5154,3210,1152,31530,82,30,123,101,32,13,8,0,0,392,73,21,56,60,27,15,15,5,3,264,5,3,4,4,0,9,4,0,0,27,65,41,51,39,34,17,14,3,0,273,63,32,92,60,10,5,0,0,0,270,16,22,37,36,32,31,13,6,0,196,148,97,187,139,71,53,29,11,0,734,9140,5231,6291,5072,5058,4773,2893,1264,344,40064,1599,1002,1449,1195,1249,1115,820,490,260,9179,15369,8747,10875,9685,10764,11494,8955,4997,1759,82646
407,957,467,519,583,658,768,689,357,102,5114,108,65,64,50,67,63,58,39,11,526,8186,5212,4532,6085,9159,13239,15905,10762,4132,77210,95,55,199,100,41,19,20,4,0,536,241,153,282,217,167,82,50,13,3,1203,10,13,3,8,11,6,16,6,4,77,9,6,5,3,3,4,9,3,0,35,181,103,209,164,83,75,48,10,5,870,66,64,118,87,115,98,74,20,6,642,253,179,330,251,196,172,119,30,11,1546,19487,11604,11944,11054,11956,12489,10518,4297,1180,94526,2423,1590,1890,2084,2253,2459,2455,1473,653,17284,30821,18888,19380,20059,24037,28670,29238,16630,5989,193709
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,3,5,0,0,0,0,12
499,6,6,11,16,14,15,7,3,0,74,0,0,0,0,0,6,0,0,0,8,64,62,99,111,127,156,140,31,10,796,0,6,10,0,0,0,0,0,0,18,15,4,11,8,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,4,3,10,4,6,4,0,0,0,31,3,0,10,4,3,4,0,0,0,34,236,239,313,221,196,202,137,15,0,1560,88,76,175,185,152,139,70,13,0,893,409,394,627,534,478,513,359,64,11,3377
501,1230,532,576,747,739,721,607,253,69,5464,38,20,20,26,33,32,30,16,4,210,10387,5539,4701,7713,10559,12675,13082,7839,2722,75222,159,41,147,176,70,21,25,15,0,653,303,88,208,226,103,77,32,9,0,1049,11,4,0,13,15,14,11,13,4,85,10,3,0,4,3,3,6,0,0,19,61,8,105,63,11,4,4,0,0,254,60,54,103,125,109,101,45,20,4,623,126,65,209,193,123,107,51,17,4,902,21973,11609,12524,13172,12016,10650,7904,2707,727,93287,2535,1481,1965,2232,2361,2100,1809,1019,517,16029,35689,18914,19963,24032,25548,25879,23091,11650,3986,188747
502,674,363,336,434,432,402,370,163,33,3211,23,4,17,12,11,17,8,14,3,103,5684,3728,2772,4011,5663,7351,9095,6360,1971,46632,130,55,119,135,49,23,13,4,4,529,107,33,56,87,47,41,20,7,0,393,3,0,3,8,0,8,8,11,0,46,0,5,0,0,0,0,0,0,0,3,36,8,72,30,7,4,6,0,0,163,60,47,92,78,58,57,44,19,0,446,96,59,168,113,65,55,44,19,0,615,11438,6526,6754,6291,5992,5673,4681,2064,627,50053,1253,816,926,1060,1141,1026,941,762,490,8404,18829,11296,10886,11904,13147,14327,14903,9248,3095,107641
503,608,493,695,669,502,453,387,148,44,3988,5,9,10,12,12,17,14,14,10,97,9886,7836,7367,8305,10257,10145,8911,6129,3138,71977,711,444,1181,912,301,152,99,40,12,3839,510,335,644,608,257,135,88,25,15,2610,130,83,112,112,118,130,129,78,31,932,0,3,0,0,4,0,0,0,0,9,43,27,104,61,27,13,13,11,0,304,88,98,173,153,113,109,79,29,8,852,128,130,280,217,142,124,92,39,8,1163,14043,12591,17490,12854,10153,8056,5587,2162,694,83633,1432,1490,2668,1891,1457,1270,1088,731,464,12501,27405,23439,31226,26204,23348,20445,16415,9364,4406,182267
504,2113,1222,1374,1539,1353,1032,744,305,80,9762,60,37,58,47,60,64,49,24,4,399,18763,11888,11339,14157,16242,16398,14016,8283,2992,114085,1884,553,1458,1815,495,272,155,51,10,6684,2594,1239,1590,1338,832,558,238,107,28,8539,95,69,75,82,98,116,129,60,10,739,4,3,0,3,4,4,0,0,0,18,983,200,1000,753,92,93,91,16,0,3218,107,118,203,241,204,162,82,36,11,1173,1091,330,1209,990,301,254,170,55,16,4406,25255,15528,20963,17654,14367,11382,6751,2582,786,115262,3024,2128,3595,3354,2761,2100,1369,886,581,19796,53519,32391,41245,40744,36289,32139,23530,12238,4488,276573
505,4268,2573,2566,3153,2894,2162,1510,608,193,19930,63,53,42,65,88,89,95,25,15,534,41711,27210,23656,31560,37221,36120,31892,19542,7748,256651,2830,1223,2663,2785,1148,598,392,132,19,11799,4528,2404,2800,2529,1654,1096,539,158,42,15755,490,359,237,284,416,406,444,246,165,3044,5,3,0,4,3,0,0,0,0,20,688,307,1110,543,165,104,76,26,10,3023,224,256,350,458,373,379,232,84,25,2372,918,560,1465,995,540,480,309,113,29,5414,53923,32117,40952,37874,29748,21737,13945,5329,1744,237366,5439,3692,5373,5276,4556,3578,2582,1783,1043,33316,111561,68940,79404,84122,77506,65784,51388,27668,10928,577297
506,4782,2836,3017,3463,2722,2232,1499,603,179,21335,127,107,90,103,130,140,91,54,23,867,33457,22488,20321,26293,28320,28454,26384,15496,5958,207174,5535,2191,4255,5368,1900,911,443,128,22,20754,9792,4628,5259,5411,2995,1491,737,266,48,30626,26,31,39,37,37,51,55,21,3,296,7,4,6,7,10,4,6,0,0,42,2336,911,3278,1790,333,283,182,52,14,9171,211,245,372,431,291,341,195,76,24,2189,2559,1160,3658,2225,640,617,384,120,37,11397,43385,29878,37489,31287,24313,19132,12379,4828,1566,204258,6016,4187,6586,5842,4670,3676,2545,1876,1403,36811,103171,66450,80825,80385,65525,56276,44457,23222,9154,529466
507,3292,1821,1984,2306,1998,1596,1068,452,132,14652,96,50,43,58,81,75,43,24,10,490,30471,19540,16775,22689,27048,27045,23522,14634,5912,187636,1563,499,1092,1560,638,361,245,84,19,6051,1308,559,871,1042,547,342,192,88,23,4972,43,34,47,49,55,39,71,25,6,375,5,7,0,8,4,5,0,0,0,30,571,173,677,421,86,86,78,19,6,2103,213,226,311,339,302,262,184,62,23,1921,788,407,993,758,391,357,259,81,32,4055,47144,28386,34561,31116,24891,19096,11872,4616,1521,203202,4659,3382,5059,4815,3876,3064,2221,1583,1185,29844,86762,53437,60317,63557,58745,51211,39261,21356,8752,443407
509,1000,424,495,569,608,632,515,252,80,4566,27,0,7,17,18,25,17,10,9,129,6891,3664,3742,5140,7306,9984,10384,6192,2305,55603,65,21,74,73,40,24,22,6,3,328,167,101,94,133,93,86,60,29,10,758,3,7,9,0,13,12,11,8,0,58,11,6,4,7,0,3,0,0,0,25,23,11,33,19,0,6,0,0,0,86,36,52,57,83,108,98,61,26,0,527,59,70,85,107,113,107,67,26,0,644,14130,7656,7875,7726,8192,8545,6140,2334,588,63191,2501,1444,1831,1962,2204,2303,1969,1098,397,15707,23900,13030,13823,15284,18137,21212,18757,9724,3308,137175
510,713,378,459,456,360,256,116,28,13,2788,9,4,9,10,12,15,0,0,0,63,6528,3173,4311,5140,4714,3933,1656,525,102,30082,171,36,203,223,78,28,4,0,0,746,258,70,217,198,110,84,43,11,6,999,7,4,13,0,5,8,4,0,0,45,189,113,127,104,70,58,17,16,4,693,28,3,48,19,9,3,0,0,0,108,23,22,47,47,26,24,9,0,0,209,238,142,226,170,100,80,34,16,3,1009,10084,4414,8131,6634,4514,2939,1011,200,31,37972,3596,2165,3792,3292,2611,1853,662,191,54,18217,21036,10097,17080,15963,12321,9031,3443,949,204,90128
511,974,456,547,618,544,463,285,127,25,4041,10,16,11,18,30,27,7,6,0,127,7223,4150,4173,5173,6951,7911,6549,3617,1182,46925,164,37,148,199,55,23,15,3,0,643,257,108,193,185,90,99,29,23,3,994,3,0,10,8,10,3,3,5,0,44,50,38,36,40,27,20,6,0,0,224,40,3,38,40,13,5,0,0,0,135,24,44,62,56,57,35,23,9,0,319,115,89,130,138,101,66,29,11,3,682,12163,6748,8423,7114,6403,5592,3277,1173,304,51204,3083,2005,2718,2514,2416,2102,1381,698,249,17164,23139,13225,15956,15584,16262,15931,11367,5542,1749,118758
597,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,14,44,41,16,7,0,0,124,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,41,19,15,3,0,0,144,0,18,46,78,49,24,3,0,0,227,0,42,116,170,109,62,18,0,0,514
599,48,18,31,36,26,15,7,0,0,178,0,0,0,0,4,0,0,0,0,7,176,112,175,235,211,291,284,59,12,1550,0,5,11,0,0,0,0,0,0,23,21,8,16,0,5,0,3,0,0,57,0,6,5,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,5,5,3,4,6,0,0,30,0,0,10,6,7,7,6,0,0,40,377,344,598,434,334,322,212,32,4,2652,205,357,688,839,747,510,253,65,13,3674,772,820,1512,1543,1313,1144,758,155,30,8055
601,1039,558,677,747,692,603,485,213,68,5074,26,19,21,31,47,60,61,46,20,323,10758,7549,7278,9348,12290,15301,15250,9924,3935,91638,854,669,3590,967,215,121,66,33,6,6522,703,308,1252,499,167,93,55,26,3,3106,24,17,26,35,29,27,31,16,4,203,3,6,6,3,0,0,0,0,0,17,264,146,909,175,23,17,13,0,0,1546,50,107,199,175,129,125,77,15,4,884,322,253,1114,349,154,139,95,19,9,2448,26192,17349,22857,17759,14694,12289,8794,3420,1148,124503,2425,1725,2541,2071,1778,1717,1622,1101,516,15495,41578,28141,39761,31656,29653,29934,26145,14594,5631,247086
602,938,559,499,543,570,548,495,198,74,4421,28,27,22,27,31,45,49,30,9,260,6248,4646,4149,5161,8154,11080,11393,7387,2745,60969,295,194,1209,318,100,51,25,18,5,2209,352,176,456,166,85,39,12,4,0,1290,20,9,7,11,10,13,15,11,0,95,0,0,0,0,3,3,0,0,0,9,65,44,259,66,8,12,4,3,0,458,89,91,111,120,133,82,59,37,3,725,156,134,374,180,141,99,59,38,6,1195,16139,10198,11450,9722,9010,8042,5936,2276,601,73380,1662,1207,1289,1185,1260,1474,1366,826,377,10653,25022,16722,19292,16981,18961,20938,18944,10599,3742,151195
603,161,72,68,95,108,138,121,45,4,806,0,0,4,7,3,3,7,9,0,35,1523,1075,950,1331,2151,3284,3386,1745,466,15907,13,17,120,37,3,4,9,0,0,208,13,0,11,10,8,4,3,0,0,59,0,5,3,5,4,8,4,5,0,29,0,0,0,0,0,0,0,0,0,3,0,3,11,3,0,0,3,0,0,27,9,9,20,33,34,40,38,0,0,185,9,13,28,34,38,45,35,0,0,208,4294,2351,2441,2798,2757,3154,2416,783,154,21152,572,349,404,407,489,661,583,314,105,3894,6440,3817,4013,4662,5484,7233,6486,2862,733,41734
604,688,409,338,459,519,536,398,215,65,3628,8,9,4,4,13,10,13,4,3,61,4460,3026,2644,3678,5856,8584,9009,5752,2096,45109,75,77,450,84,37,35,11,6,0,774,96,27,215,83,24,19,15,3,0,482,10,0,9,6,6,6,11,5,0,53,6,3,0,7,4,0,0,0,0,24,29,10,112,18,0,6,0,0,0,175,23,44,50,56,76,60,28,11,0,358,63,55,161,84,79,63,34,8,0,553,13213,8075,8700,7392,7583,6954,4869,1985,501,59273,1468,884,1025,986,1173,1323,1244,767,286,9166,19464,12198,13363,12453,14892,17082,15263,8560,2887,116156
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,4,7,0,0,0,0,19
699,4,3,3,10,11,12,8,0,0,51,0,0,0,0,0,0,0,0,0,0,22,29,38,49,51,61,39,15,3,300,0,3,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,10,0,4,0,0,6,0,0,0,0,10,92,141,122,95,104,81,44,4,0,685,15,34,52,54,50,56,77,6,0,356,129,215,228,198,203,199,163,31,3,1377
701,713,325,543,511,401,266,168,46,7,2975,14,15,15,15,10,20,3,0,0,101,9491,5428,6672,7814,7854,6846,4925,2120,502,51666,949,573,2174,1018,257,138,71,26,6,5207,684,315,872,510,251,129,93,26,0,2890,3,7,18,17,11,19,12,4,0,91,22,15,13,19,14,10,3,0,0,99,199,67,468,159,21,23,14,3,0,959,67,47,96,111,79,60,38,17,6,520,290,125,575,285,116,99,51,21,7,1577,13568,7945,11615,9038,7159,5469,3030,940,166,58928,2753,1923,3114,2581,2128,1510,908,363,119,15404,28294,16701,25950,22108,18400,14637,9374,3608,833,139902
702,1122,762,776,660,500,314,160,51,10,4353,15,4,8,18,13,12,4,0,0,76,9635,6258,6322,5771,5351,4546,2601,883,216,41580,192,56,422,242,51,36,12,0,0,1015,107,22,154,92,41,24,10,0,0,446,8,7,12,12,9,5,3,0,0,67,843,728,579,455,367,221,96,37,10,3336,117,25,161,114,4,19,7,0,0,447,14,10,31,49,42,24,18,3,4,196,976,764,772,623,419,262,118,38,12,3980,6848,4206,6010,4318,3497,2750,1363,347,57,29402,2306,1632,2392,1896,1484,1259,657,218,37,11884,20154,12980,16263,13120,10954,8995,4809,1499,326,89103
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,11,4,8,0,0,0,46,0,3,7,4,3,3,0,0,0,24,0,15,23,22,19,17,0,0,0,99
799,22,0,9,12,9,6,7,0,0,63,0,0,0,0,0,0,0,0,0,0,140,47,116,139,127,154,132,19,0,877,4,0,3,3,0,0,0,0,0,13,0,0,3,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,159,88,279,156,147,177,95,12,0,1121,144,137,251,265,306,243,87,15,0,1460,446,276,661,573,591,579,318,49,7,3500
801,2208,1253,1545,1799,1346,1169,837,355,108,10618,15,20,25,38,46,59,62,35,16,321,28780,19028,18535,22893,24613,22397,19422,12416,4976,173069,4237,2185,6647,4492,1440,768,496,181,50,20498,4345,1719,2847,3016,1407,716,394,129,25,14602,164,153,124,126,108,73,76,49,10,886,20,7,7,13,8,3,3,0,0,54,1064,399,1504,859,224,140,87,46,9,4323,127,241,301,314,288,216,131,41,25,1686,1209,640,1805,1188,512,362,222,89,29,6059,38599,31354,40141,31165,23312,17311,12136,5000,1406,200433,4098,4092,4874,3755,2923,2259,1898,1151,596,25656,82892,60460,77634,69285,56126,45328,35639,19340,7180,453890
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,4,5,4,0,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,15,26,16,27,28,28,12,11,4,161,0,3,5,0,0,0,0,0,0,5,9,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,19,92,66,38,22,19,11,0,0,265,5,16,24,34,22,23,11,0,0,143,50,148,108,104,77,78,34,10,4,605
901,8,11,11,3,15,9,17,0,0,79,0,0,0,0,0,3,0,0,0,3,200,97,77,157,222,278,234,126,30,1426,3,0,0,8,0,0,0,0,0,12,202,82,108,106,64,106,69,29,9,765,0,0,0,0,5,0,0,0,0,3,3,0,0,3,3,0,5,0,0,14,0,0,0,4,0,0,0,0,0,5,3,0,0,6,0,3,6,0,0,17,7,0,0,7,4,4,0,0,0,31,283,130,161,178,189,200,110,34,12,1302,105,88,210,161,134,121,91,47,4,974,825,407,577,638,665,765,587,257,62,4778
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,11
