SA4_CODE_2021,C16_F_65_69_Tot_LF,C16_F_65_69_Not_LF,C16_F_65_69_LF_NS,C16_F_65_69_Tot,C16_F_70_74_Em_FT,C16_F_70_74_Em_PT,C16_F_70_74_Em_AFW,C16_F_70_74_Em_Hrs_NS,C16_F_70_74_Em_Tot,C16_F_70_74_Unem_Look_FT,C16_F_70_74_Unem_Look_PT,C16_F_70_74_Unem_Tot,C16_F_70_74_Tot_LF,C16_F_70_74_Not_LF,C16_F_70_74_LF_NS,C16_F_70_74_Tot,C16_F_75over_Em_FT,C16_F_75over_Em_PT,C16_F_75over_Emp_A_fr_wo,C16_F_75over_Em_Hou_wor_ns,C16_F_75over_Em_Tot,C16_F_75over_Unem_Lo_ft_wor,C16_F_75over_Unem_Lo_pt_wor,C16_F_75over_Unem_Tot,C16_F_75over_Tot_LF,C16_F_75over_N_lab_forc,C16_F_75over_LF_NS,C16_F_75over_Tot,C16_F_Tot_Em_FT,C16_F_Tot_Em_PT,C16_F_Tot_Em_AFW,C16_F_Tot_Em_Hrs_NS,C16_F_Tot_Em_Tot,C16_F_Tot_Unem_Look_FT,C16_F_Tot_Unem_Look_PT,C16_F_Tot_Unem_Tot,C16_F_Tot_Tot_labo_for,C16_F_Tot_Not_LF,C16_F_Tot_LF_NS,C16_F_Tot_Tot,C21_F_15_19_Em_FT,C21_F_15_19_Em_PT,C21_F_15_19_Em_AFW,C21_F_15_19_Em_Hrs_NS,C21_F_15_19_Em_Tot,C21_F_15_19_Unem_Look_FT,C21_F_15_19_Unem_Look_PT,C21_F_15_19_Unem_Tot,C21_F_15_19_Tot_LF,C21_F_15_19_Not_LF,C21_F_15_19_LF_NS,C21_F_15_19_Tot,C21_F_20_24_Em_FT,C21_F_20_24_Em_PT,C21_F_20_24_Em_AFW,C21_F_20_24_Em_Hrs_NS,C21_F_20_24_Em_Tot,C21_F_20_24_Unem_Look_FT,C21_F_20_24_Unem_Look_PT,C21_F_20_24_Unem_Tot,C21_F_20_24_Tot_LF,C21_F_20_24_Not_LF,C21_F_20_24_LF_NS,C21_F_20_24_Tot,C21_F_25_29_Em_FT,C21_F_25_29_Em_PT,C21_F_25_29_Em_AFW,C21_F_25_29_Em_Hrs_NS,C21_F_25_29_Em_Tot,C21_F_25_29_Unem_Look_FT,C21_F_25_29_Unem_Look_PT,C21_F_25_29_Unem_Tot,C21_F_25_29_Tot_LF,C21_F_25_29_Not_LF,C21_F_25_29_LF_NS,C21_F_25_29_Tot,C21_F_30_34_Em_FT,C21_F_30_34_Em_PT,C21_F_30_34_Em_AFW,C21_F_30_34_Em_Hrs_NS,C21_F_30_34_Em_Tot,C21_F_30_34_Unem_Look_FT,C21_F_30_34_Unem_Look_PT,C21_F_30_34_Unem_Tot,C21_F_30_34_Tot_LF,C21_F_30_34_Not_LF,C21_F_30_34_LF_NS,C21_F_30_34_Tot,C21_F_35_39_Em_FT,C21_F_35_39_Em_PT,C21_F_35_39_Em_AFW,C21_F_35_39_Em_Hrs_NS,C21_F_35_39_Em_Tot,C21_F_35_39_Unem_Look_FT,C21_F_35_39_Unem_Look_PT,C21_F_35_39_Unem_Tot,C21_F_35_39_Tot_LF,C21_F_35_39_Not_LF,C21_F_35_39_LF_NS,C21_F_35_39_Tot,C21_F_40_44_Em_FT,C21_F_40_44_Em_PT,C21_F_40_44_Em_AFW,C21_F_40_44_Em_Hrs_NS,C21_F_40_44_Em_Tot,C21_F_40_44_Unem_Look_FT,C21_F_40_44_Unem_Look_PT,C21_F_40_44_Unem_Tot,C21_F_40_44_Tot_LF,C21_F_40_44_Not_LF,C21_F_40_44_LF_NS,C21_F_40_44_Tot,C21_F_45_49_Em_FT,C21_F_45_49_Em_PT,C21_F_45_49_Em_AFW,C21_F_45_49_Em_Hrs_NS,C21_F_45_49_Em_Tot,C21_F_45_49_Unem_Look_FT,C21_F_45_49_Unem_Look_PT,C21_F_45_49_Unem_Tot,C21_F_45_49_Tot_LF,C21_F_45_49_Not_LF,C21_F_45_49_LF_NS,C21_F_45_49_Tot,C21_F_50_54_Em_FT,C21_F_50_54_Em_PT,C21_F_50_54_Em_AFW,C21_F_50_54_Em_Hrs_NS,C21_F_50_54_Em_Tot,C21_F_50_54_Unem_Look_FT,C21_F_50_54_Unem_Look_PT,C21_F_50_54_Unem_Tot,C21_F_50_54_Tot_LF,C21_F_50_54_Not_LF,C21_F_50_54_LF_NS,C21_F_50_54_Tot,C21_F_55_59_Em_FT,C21_F_55_59_Em_PT,C21_F_55_59_Em_AFW,C21_F_55_59_Em_Hrs_NS,C21_F_55_59_Em_Tot,C21_F_55_59_Unem_Look_FT,C21_F_55_59_Unem_Look_PT,C21_F_55_59_Unem_Tot,C21_F_55_59_Tot_LF,C21_F_55_59_Not_LF,C21_F_55_59_LF_NS,C21_F_55_59_Tot,C21_F_60_64_Em_FT,C21_F_60_64_Em_PT,C21_F_60_64_Em_AFW,C21_F_60_64_Em_Hrs_NS,C21_F_60_64_Em_Tot,C21_F_60_64_Unem_Look_FT,C21_F_60_64_Unem_Look_PT,C21_F_60_64_Unem_Tot,C21_F_60_64_Tot_LF,C21_F_60_64_Not_LF,C21_F_60_64_LF_NS,C21_F_60_64_Tot,C21_F_65_69_Em_FT,C21_F_65_69_Em_PT,C21_F_65_69_Em_AFW,C21_F_65_69_Em_Hrs_NS,C21_F_65_69_Em_Tot,C21_F_65_69_Unem_Look_FT,C21_F_65_69_Unem_Look_PT,C21_F_65_69_Unem_Tot,C21_F_65_69_Tot_LF,C21_F_65_69_Not_LF,C21_F_65_69_LF_NS,C21_F_65_69_Tot,C21_F_70_74_Em_FT,C21_F_70_74_Em_PT,C21_F_70_74_Em_AFW,C21_F_70_74_Em_Hrs_NS,C21_F_70_74_Em_Tot,C21_F_70_74_Unem_Look_FT,C21_F_70_74_Unem_Look_PT,C21_F_70_74_Unem_Tot,C21_F_70_74_Tot_LF,C21_F_70_74_Not_LF,C21_F_70_74_LF_NS,C21_F_70_74_Tot,C21_F_75over_Em_FT,C21_F_75over_Em_PT,C21_F_75over_Emp_Aw_fr_w,C21_F_75over_Emp_Hou_w_ns,C21_F_75over_Em_Tot,C21_F_75over_Unem_Lo_ft_wor,C21_F_75over_Unem_Lo_pt_wor,C21_F_75over_Unemp_Tot,C21_F_75over_Tot_lab_for,C21_F_75over_N_lab_forc,C21_F_75over_LF_NS,C21_F_75over_yr_Tot,C21_F_Tot_Em_FT,C21_F_Tot_Em_PT,C21_F_Tot_Em_AFW,C21_F_Tot_Em_Hrs_NS
305,1253,2612,334,4200,100,246,22,6,381,3,3,6,389,2260,243,2899,31,115,11,16,168,6,0,8,174,4750,793,5717,38396,26479,2461,843,68176,1754,2541,4297,72470,27608,8561,108638,241,2733,1100,51,4128,55,511,567,4694,3010,337,8043,4690,5618,1673,176,12152,288,542,829,12985,2494,897,16375,8941,4204,1161,185,14487,297,280,578,15060,1685,1089,17835,7433,3363,1175,127,12100,253,176,432,12524,1618,840,14984,5623,3077,896,96,9690,202,177,383,10077,1593,631,12295,4735,2649,488,58,7924,175,125,295,8221,1391,429,10042,4826,2394,449,55,7719,183,120,298,8016,1433,362,9812,4531,2178,459,43,7211,131,95,220,7437,1361,340,9138,3186,1912,398,37,5537,92,81,176,5716,1573,299,7580,1736,1469,321,26,3550,64,89,150,3700,2288,287,6282,557,821,156,18,1551,15,38,50,1605,3223,219,5046,156,375,68,9,609,3,18,20,634,3333,217,4185,49,202,19,0,277,0,7,7,280,6022,619,6918,46701,31007,8351,876
306,1472,4163,597,6233,164,291,27,26,508,0,11,12,525,3580,471,4571,57,129,14,34,236,0,0,0,238,6152,1009,7392,25898,23278,2129,943,52252,2056,1871,3926,56175,32587,9117,97880,478,2897,185,104,3670,126,377,503,4168,2508,613,7291,1842,1848,192,108,3994,194,165,356,4351,1198,702,6251,2856,1977,356,110,5304,157,127,286,5587,1316,924,7833,2720,2454,468,119,5760,172,145,321,6077,1519,888,8485,2836,2736,395,87,6058,127,138,260,6318,1424,718,8459,3196,2745,234,71,6244,129,149,276,6523,1277,757,8552,3746,2752,195,80,6769,139,131,268,7039,1275,716,9035,3596,2605,281,91,6569,140,132,272,6839,1488,647,8968,2908,2539,282,78,5812,127,135,269,6081,2080,646,8804,1919,2212,298,58,4491,92,128,218,4705,3165,588,8456,715,1207,148,34,2102,20,42,60,2165,4666,532,7363,187,468,33,26,713,0,8,14,724,4837,502,6068,91,194,22,28,333,0,7,7,341,7879,1164,9382,27091,26628,3090,996
307,897,2511,336,3751,160,224,19,25,428,3,0,6,434,2264,327,3025,117,120,17,28,286,0,0,3,290,4400,676,5368,11904,11516,1110,538,25076,829,643,1476,26549,19239,4294,50081,333,1372,77,72,1852,61,117,180,2028,1235,294,3562,1146,774,102,53,2081,76,66,143,2222,589,298,3112,1272,909,176,38,2404,62,56,114,2524,790,354,3671,1043,1078,194,45,2358,41,53,92,2452,741,331,3528,1177,1270,151,41,2637,46,53,101,2742,628,311,3678,1296,1193,91,32,2616,49,42,91,2703,583,326,3611,1571,1221,90,47,2931,56,44,105,3036,643,326,4005,1685,1199,116,53,3048,71,41,105,3157,835,369,4356,1449,1220,140,46,2859,45,46,89,2945,1108,346,4392,992,1112,114,38,2259,35,50,83,2338,1829,323,4490,427,575,69,35,1109,14,15,23,1130,2510,306,3942,192,260,35,28,509,0,0,6,520,2715,282,3516,127,165,21,47,357,0,5,5,362,5083,775,6218,12716,12352,1383,573
308,921,3411,389,4720,114,190,20,17,336,0,5,4,346,2886,321,3549,54,103,8,27,192,0,0,3,199,5483,887,6564,21741,20354,2037,743,44871,2150,1813,3957,48833,29673,6872,85376,694,2747,144,94,3679,138,361,504,4181,2199,470,6853,2287,1738,211,98,4335,182,160,339,4680,1069,530,6276,2704,1744,455,115,5010,133,126,261,5271,1389,580,7243,2467,2183,470,108,5233,126,125,250,5476,1480,536,7503,2658,2570,274,92,5595,121,134,263,5861,1379,586,7828,2765,2209,206,71,5248,121,93,213,5460,1062,500,7021,3071,2095,182,64,5410,122,102,226,5640,1166,515,7315,2941,1978,226,80,5232,118,115,230,5458,1351,522,7337,2437,1974,281,68,4765,121,109,224,4990,2026,498,7514,1491,1551,229,59,3331,80,92,171,3500,3048,426,6970,522,748,66,25,1356,22,24,43,1399,3730,355,5486,143,259,31,13,448,0,4,3,454,3775,331,4564,77,134,13,28,252,0,3,5,258,6598,948,7797,24261,21926,2787,913
309,3579,11279,1158,16019,258,737,57,30,1081,6,26,30,1111,10142,940,12195,61,269,26,49,408,8,10,18,425,18462,3090,21976,60655,62551,4738,2229,130173,4281,5402,9685,139857,83849,18647,242353,729,7020,1844,184,9780,269,1125,1393,11176,6286,911,18368,5104,7256,2216,342,14908,480,603,1085,15993,3122,1365,20482,8004,6175,1941,369,16483,444,405,845,17333,3189,1692,22213,7621,7055,2103,346,17129,366,399,764,17897,3848,1554,23297,7486,7804,1719,264,17267,277,395,674,17941,3775,1412,23127,7903,7320,1220,235,16681,334,373,706,17384,3479,1154,22020,8761,7104,1235,211,17311,339,319,656,17966,3611,1209,22786,8256,6486,1222,216,16184,307,313,622,16806,4068,1068,21941,6336,5760,1177,166,13445,309,351,661,14099,5114,1077,20289,3902,4838,957,122,9825,230,322,556,10379,8102,881,19364,1416,2569,461,54,4494,48,105,152,4644,11886,858,17391,365,1207,207,33,1808,6,34,40,1851,13653,927,16428,105,431,85,37,649,3,15,20,668,23351,3186,27212,65974,71034,16379,2579
310,1135,5142,515,6795,94,203,19,16,328,0,4,4,333,4246,422,5002,29,81,8,23,138,8,0,11,148,7507,1028,8682,32439,27847,2834,1105,64219,3461,2968,6433,70652,47229,8929,126809,607,3722,854,119,5297,273,820,1095,6390,4772,627,11783,3301,3332,904,175,7719,440,419,855,8578,2377,709,11659,4663,2966,1050,218,8897,336,313,648,9544,2863,815,13224,4750,3533,1137,189,9619,326,272,591,10209,3346,804,14364,4993,3750,906,137,9792,243,258,503,10295,3075,760,14132,4435,3290,575,120,8419,233,196,421,8843,2378,624,11849,4806,2860,603,116,8388,229,168,397,8781,2503,572,11863,4463,2686,565,108,7823,205,147,349,8173,2752,534,11459,3408,2462,522,88,6478,146,169,325,6802,3326,470,10600,1918,1832,414,51,4216,108,113,220,4434,4520,413,9376,577,739,170,25,1519,16,46,63,1582,5873,342,7797,116,291,61,18,490,0,8,8,494,5785,377,6655,40,106,17,28,193,0,0,0,193,9397,1094,10686,38095,31576,7778,1396
311,1366,5834,474,7674,93,196,12,18,317,5,4,7,331,4345,383,5052,22,80,8,14,121,5,0,5,123,6965,698,7788,32261,27784,2555,1225,63819,3422,3049,6468,70288,47276,8083,125647,582,3548,697,116,4943,256,842,1099,6045,4753,773,11570,3006,3264,846,199,7314,500,412,913,8223,2475,870,11571,4096,2854,903,215,8063,372,307,680,8741,3084,1028,12854,4072,3412,1008,196,8688,292,283,572,9261,3191,1005,13458,4372,3623,730,151,8879,221,233,450,9324,2879,976,13187,4309,3166,526,119,8118,237,222,454,8569,2493,721,11789,4502,2949,479,100,8032,228,188,416,8441,2487,716,11646,4173,2790,473,133,7567,186,168,353,7925,2608,602,11136,3209,2416,491,99,6207,177,152,328,6536,3188,497,10220,1940,1980,394,50,4366,122,145,262,4625,4344,392,9360,610,942,165,26,1746,20,43,65,1803,5959,415,8172,133,346,52,10,545,4,0,4,551,6508,420,7481,31,104,20,14,165,4,8,8,171,9191,1117,10480,35039,31382,6780,1433
312,726,2535,299,3562,72,151,12,17,258,0,5,8,264,2020,253,2536,38,70,11,29,143,0,0,0,142,3843,476,4462,17510,15706,1556,677,35449,1635,1465,3096,38545,21227,5653,65429,631,2129,117,66,2947,76,205,280,3229,1373,425,5019,2254,1215,171,93,3728,90,77,166,3899,638,641,5178,2501,1414,308,92,4313,103,77,178,4496,982,754,6230,2067,1920,382,99,4467,81,97,185,4649,1046,706,6403,2224,2203,226,77,4733,62,78,139,4876,940,615,6435,2321,1820,129,49,4318,60,74,136,4457,695,507,5661,2588,1741,122,61,4509,67,58,126,4637,733,525,5896,2424,1727,196,56,4401,63,52,122,4517,874,541,5928,1943,1571,212,52,3776,75,78,153,3928,1493,509,5933,1201,1259,138,44,2639,37,58,95,2734,2167,435,5338,439,587,65,25,1124,11,29,38,1157,2708,311,4175,106,208,24,16,348,0,5,6,358,2744,289,3386,37,105,10,20,181,0,3,0,185,4615,637,5440,20742,17899,2097,762
313,1105,6180,534,7818,60,184,12,16,272,3,4,14,282,5231,416,5935,21,59,6,27,115,3,3,5,119,8379,1767,10269,20932,21920,1945,857,45661,2263,2244,4510,50165,41398,7001,98563,427,2804,594,114,3936,204,495,700,4638,2648,390,7680,1867,2222,615,121,4822,260,190,444,5272,1265,442,6982,2369,1891,653,115,5029,174,156,325,5356,1644,491,7486,2281,2309,662,105,5354,140,163,303,5657,1674,445,7774,2662,2520,494,99,5776,145,131,272,6046,1691,480,8216,2906,2350,432,82,5771,137,153,290,6063,1530,414,8007,3220,2437,438,88,6182,156,119,277,6466,1699,425,8587,3317,2425,550,71,6363,140,129,271,6631,1998,425,9058,2617,2349,499,62,5529,108,112,222,5755,2724,371,8851,1539,1833,412,50,3827,89,137,228,4057,4440,338,8837,493,818,202,19,1530,15,28,45,1575,6932,360,8868,118,306,47,19,489,3,8,7,500,7641,405,8548,23,97,20,22,167,4,8,6,178,11967,1216,13359,23847,24365,5617,960
314,840,3476,220,4534,39,136,7,6,191,3,4,5,196,2639,169,3008,7,32,3,10,58,0,5,9,65,3780,517,4363,22663,21321,1998,599,46581,1504,1740,3245,49823,24171,3486,77481,332,2806,667,57,3867,110,563,671,4539,2407,193,7133,2052,2236,603,91,4979,183,142,329,5310,894,240,6442,2793,1812,670,88,5364,136,111,253,5616,1192,328,7138,2940,2345,822,90,6200,114,130,243,6442,1320,281,8039,3247,2705,635,90,6682,97,141,238,6922,1414,303,8635,3361,2632,413,66,6471,114,109,216,6684,1205,245,8132,3723,2412,415,69,6620,110,93,202,6822,1105,236,8161,3195,2199,444,50,5888,89,77,168,6061,1216,189,7467,2358,1751,375,31,4513,83,80,165,4681,1464,154,6298,1193,1348,273,16,2831,55,59,111,2944,2471,138,5548,353,583,128,11,1070,7,21,29,1099,3381,158,4639,78,197,44,11,323,3,3,3,328,3804,133,4266,23,69,12,12,109,0,3,3,113,5515,465,6087,25645,23084,5512,685
315,418,819,170,1411,87,70,13,14,176,0,0,0,179,734,96,1013,50,31,4,9,94,0,0,0,95,1111,175,1379,9332,5099,675,412,15524,808,440,1249,16770,9406,2973,29147,310,445,41,50,842,60,67,134,975,1039,248,2268,991,421,71,53,1541,70,39,111,1651,690,320,2661,1193,499,119,66,1886,70,34,111,1993,738,348,3077,1106,569,169,39,1885,66,27,91,1973,692,331,2990,1028,607,90,54,1784,61,28,91,1872,591,287,2750,937,507,60,42,1540,46,24,74,1612,444,226,2285,1033,447,75,50,1600,70,26,95,1698,420,282,2391,1079,414,73,45,1612,59,21,82,1697,489,273,2460,974,451,80,32,1528,30,19,48,1576,587,279,2448,675,375,64,31,1150,25,21,44,1190,730,258,2179,290,216,31,16,555,3,9,19,571,783,178,1534,113,99,8,11,233,0,0,3,235,771,139,1146,53,57,8,20,131,0,0,0,133,1322,258,1714,9786,5096,894,508
316,2037,9235,697,11967,124,437,25,25,606,6,26,31,636,8217,608,9465,36,156,21,34,246,9,9,11,261,14936,1885,17081,30861,40070,2879,1141,74944,2363,3170,5530,80471,59653,8990,149110,474,4866,1387,108,6841,141,616,757,7594,3255,505,11357,2600,3634,1042,181,7463,183,243,428,7889,1331,551,9769,3603,3109,954,181,7849,172,165,334,8185,1522,605,10310,3450,3782,1183,195,8610,139,187,325,8935,1936,678,11551,3691,4821,971,160,9651,127,178,304,9953,2171,659,12783,4244,4772,739,125,9878,131,210,337,10219,1917,626,12757,5193,5014,849,142,11195,155,185,339,11542,1993,630,14158,5091,4635,878,120,10726,166,191,351,11081,2537,614,14241,4120,4707,936,106,9872,145,212,356,10231,3786,653,14669,2313,3656,783,73,6824,117,230,344,7172,6685,596,14447,763,1821,352,35,2965,25,72,95,3064,9843,526,13427,182,656,98,25,962,7,24,30,996,11161,634,12792,62,219,39,34,355,0,4,6,361,19207,2050,21618,35795,45704,10208,1494
317,797,2982,280,4061,65,162,15,5,255,0,9,5,258,2787,287,3327,23,64,10,22,114,0,4,4,114,5515,1008,6638,15160,15121,1414,439,32141,1114,1188,2298,34438,23485,4372,62297,385,2221,173,38,2814,84,338,420,3235,1970,217,5427,1766,1696,201,66,3733,130,146,275,4007,926,297,5233,2267,1505,321,61,4158,105,102,204,4360,972,304,5636,1916,1735,354,48,4055,80,85,165,4220,1068,236,5520,1887,1890,226,57,4053,67,81,147,4203,988,248,5440,1848,1614,127,46,3636,60,91,151,3786,801,193,4770,2176,1503,118,32,3818,56,75,137,3954,801,199,4952,2214,1474,181,45,3910,64,51,121,4026,931,190,5146,1721,1352,164,27,3263,58,60,115,3376,1265,226,4864,1137,1188,157,22,2505,44,64,105,2618,2071,174,4862,352,630,74,19,1070,10,16,27,1101,3149,225,4470,81,235,21,8,352,0,5,8,356,3560,183,4101,26,119,10,15,171,4,0,7,180,7103,654,7937,17777,17160,2134,470
318,1084,3820,458,5362,90,212,19,12,333,0,0,3,334,3138,336,3813,47,100,8,30,184,4,0,6,181,6095,764,7041,25567,21562,2315,758,50200,2247,2119,4368,54564,30979,6558,92110,618,3262,182,76,4140,101,408,511,4649,2523,519,7689,2765,2548,272,115,5702,166,177,345,6046,1375,638,8053,3370,1940,437,108,5850,130,110,239,6093,1352,702,8144,2895,2177,486,93,5654,123,126,246,5905,1260,559,7724,3180,2341,332,77,5923,100,124,224,6149,1218,622,7995,3083,2134,181,86,5487,105,88,192,5678,1034,470,7185,3526,2046,184,73,5832,121,99,221,6052,1059,525,7635,3336,2000,252,59,5646,115,78,190,5841,1316,516,7673,2762,1959,265,45,5037,98,87,182,5218,1800,398,7418,1746,1674,228,43,3687,64,97,156,3846,2712,385,6949,586,876,107,24,1599,14,45,59,1657,3952,341,5950,153,324,26,14,529,0,5,5,533,4170,283,4989,58,139,19,17,236,0,3,4,236,7309,804,8353,28087,23425,2984,829
319,1428,9263,889,11580,150,306,30,33,516,0,0,0,520,7677,777,8972,86,132,14,42,280,0,4,6,287,12353,1812,14453,21156,24565,2057,940,48715,2778,2272,5054,53765,57943,9357,121068,584,3138,194,121,4034,182,431,615,4651,2924,506,8083,2042,1911,223,115,4297,238,180,420,4714,1426,447,6584,2294,1929,376,112,4714,152,163,320,5030,1602,540,7174,2126,2335,346,120,4930,137,148,281,5216,1780,534,7529,2366,2567,268,115,5319,132,147,281,5599,1769,522,7891,2822,2595,187,96,5692,143,124,263,5960,1653,482,8090,3351,2707,232,97,6393,184,145,335,6724,1928,605,9260,3438,2908,326,124,6799,170,158,335,7131,2651,633,10411,2936,3146,388,89,6568,205,179,386,6951,4180,700,11826,1861,2567,327,89,4838,161,194,359,5201,6708,696,12603,650,1168,138,33,1985,35,53,87,2077,9795,690,12561,188,440,37,33,702,0,12,13,717,10277,796,11789,89,222,25,58,393,0,4,0,401,16092,1872,18359,24749,27642,3066,1213
397,0,9,6,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,7,13,10,6,0,37,0,0,0,36,37,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,25,446,71,538,0,0,0,0,3,0,0,0,4,218,35,257,3,0,0,0,4,0,0,0,4,128,41,173,643,550,92,56,1341,266,104,372,1711,2513,954,5178,4,38,16,3,69,18,20,42,113,117,58,291,70,75,18,7,169,29,15,51,224,143,127,493,165,109,29,11,307,30,18,50,359,190,215,762,100,85,22,6,211,24,16,39,245,196,141,582,58,74,21,5,145,22,9,31,178,150,130,454,43,55,23,4,127,11,14,24,154,143,131,425,35,62,10,3,103,22,12,39,141,152,110,408,54,49,21,7,124,23,15,35,165,208,110,484,45,54,15,4,117,12,21,28,147,272,98,521,30,39,14,5,91,13,12,27,115,441,93,652,9,16,3,0,33,5,8,11,44,415,74,535,0,0,0,0,7,0,0,0,7,294,35,330,0,3,0,0,3,0,0,0,3,152,31,186,602,658,205,44
401,2202,5995,444,8641,152,464,38,15,672,6,12,18,695,5543,342,6580,58,202,18,26,300,0,8,5,309,13319,1046,14675,29774,33789,2990,844,67402,1659,2701,4358,71758,48451,5935,126145,204,3832,256,62,4348,40,574,614,4965,3844,256,9066,2461,4855,360,102,7778,205,394,603,8378,2060,392,10838,4616,3067,412,108,8203,217,210,424,8626,1346,409,10380,4065,3167,677,76,7985,173,192,364,8346,1536,383,10264,3886,3926,523,78,8417,157,181,343,8755,1551,291,10603,4107,3702,268,58,8132,137,150,283,8414,1441,274,10127,4430,3660,182,54,8330,144,135,278,8606,1346,298,10255,4361,3594,233,62,8249,106,135,240,8483,1626,271,10385,3612,3251,289,42,7192,104,117,219,7418,2225,274,9918,2232,2923,292,49,5505,64,116,179,5686,3891,253,9827,763,1711,160,21,2650,14,47,59,2714,6040,280,9034,223,751,55,20,1047,0,24,23,1069,7324,306,8701,65,302,27,26,419,0,4,4,421,15479,988,16891,35026,38733,3743,752
402,1656,8348,519,10526,77,305,24,14,420,0,9,11,431,7268,507,8200,36,83,10,32,162,0,10,12,175,14097,1437,15710,37712,42170,3771,1291,84946,3860,4154,8015,92963,71670,8547,173171,475,4774,279,106,5635,229,949,1178,6815,5515,509,12833,3837,5331,433,201,9803,517,583,1096,10892,2939,548,14386,5793,4542,732,219,11295,417,364,785,12075,3667,707,16454,5249,5179,984,157,11566,342,361,700,12269,4241,705,17218,5356,5732,659,127,11870,301,375,673,12550,3901,632,17075,4963,4660,325,110,10059,257,300,560,10618,3007,520,14140,5155,4335,302,103,9892,268,236,498,10392,2939,484,13812,5046,4149,371,86,9653,236,228,468,10122,3355,492,13976,4209,3959,412,83,8661,170,203,371,9032,4412,429,13875,2436,3095,333,52,5925,91,160,253,6180,6216,401,12792,765,1325,138,27,2264,17,45,60,2324,8442,390,11162,136,407,44,13,598,4,6,11,612,9083,427,10123,17,139,20,22,206,0,5,8,211,16610,1525,18350,43447,47634,5032,1315
403,2159,8345,554,11051,114,401,39,19,576,0,6,4,579,6944,490,8017,46,155,17,37,253,3,6,12,258,15279,1504,17040,33981,42186,3992,1067,81221,2193,3208,5403,86622,59254,7241,153112,394,4707,273,63,5430,114,690,810,6238,3865,283,10392,2793,5068,434,119,8419,260,357,615,9039,1666,344,11045,4784,3481,605,119,8991,201,215,416,9406,1633,393,11433,4322,4145,938,104,9506,157,189,348,9858,2067,378,12300,4168,5335,674,105,10277,158,201,361,10634,2043,416,13100,4510,4869,347,61,9785,153,187,344,10128,1794,337,12254,5010,4428,280,83,9802,140,165,308,10104,1744,350,12200,4860,4391,355,73,9683,127,154,281,9967,2120,312,12396,4027,4229,404,82,8747,117,160,281,9026,2979,320,12331,2556,3581,382,57,6584,83,133,219,6796,5465,363,12628,806,1660,181,28,2682,24,46,69,2752,8711,365,11828,164,604,65,19,857,0,11,13,867,9757,375,11003,45,235,23,33,335,4,4,0,342,17731,1214,19290,38438,46747,4977,953
404,1103,4701,303,6104,74,240,15,17,346,0,4,4,352,4052,285,4683,21,83,8,29,138,0,7,7,148,11114,1167,12415,23645,24193,2275,727,50842,1730,2075,3803,54651,39616,5068,99336,187,2593,147,48,2977,60,375,439,3415,2272,139,5825,2248,3619,260,114,6239,163,270,431,6672,1248,284,8198,4335,2841,376,114,7666,181,161,343,8009,1180,339,9523,3667,3007,646,77,7393,156,152,310,7707,1453,355,9516,3173,3138,470,78,6863,106,144,251,7111,1409,324,8846,2980,2621,224,46,5867,114,128,237,6112,1214,263,7585,3186,2455,154,40,5832,144,130,273,6105,1227,238,7569,3362,2581,191,56,6195,109,131,237,6433,1574,235,8241,2691,2398,232,51,5372,104,88,200,5574,2210,241,8021,1646,1921,216,28,3803,59,111,169,3972,3579,218,7773,528,877,96,24,1526,16,25,40,1565,4993,220,6776,99,345,29,9,483,0,14,9,494,5312,231,6032,31,134,14,19,194,0,8,8,194,11959,683,12840,28120,28531,3060,702
405,742,2993,263,3992,77,171,15,22,286,0,7,6,292,2689,242,3214,47,82,17,28,184,8,0,9,191,5150,569,5903,8209,11692,1124,390,21414,702,664,1365,22785,20314,2844,45933,164,1155,103,48,1471,44,92,139,1607,1067,156,2833,700,837,85,44,1665,65,54,116,1785,441,129,2353,843,728,155,37,1762,49,45,91,1853,533,164,2542,676,1063,180,28,1948,42,36,74,2024,625,155,2803,842,1291,130,21,2284,40,36,75,2361,585,158,3106,952,1162,85,26,2225,39,50,84,2312,485,161,2960,1186,1226,80,32,2528,43,47,91,2619,517,207,3342,1269,1418,115,45,2856,65,46,109,2965,801,201,3963,1107,1490,148,36,2777,60,50,109,2889,1183,231,4298,818,1342,123,35,2320,39,74,110,2438,2028,240,4701,302,615,82,18,1016,8,31,35,1059,3104,247,4406,88,265,18,15,391,0,0,0,394,3327,255,3976,44,112,33,26,214,0,7,3,218,5935,615,6768,8996,12707,1334,418
