SA4_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
506,2080,3791,742,2832,728,332,720,11898,17,25,84,228,192,516,506,142,199,80,38,234,2263,3,7,19,26,61,174,259,52,182,53,22,146,1004,3,0,0,5,10,36,119,122,69,109,55,111,635,134,47,209,435,302,709,651,203,141,99,48,383,3354,3,0,6,5,20,42,39,15,19,4,0,4459,4607,255,131,435,969,1192,5138,11237,6387,7154,6559,3143,8279,50879,28,16,46,161,390,1336,1628,537,496,251,57,661,5607,9,39,294,797,691,881,553,103,95,31,14,351,3857,6,11,28,71,59,118,106,38,37,19,5,81,568,53,35,202,232,64,83,52,13,7,3,0,95,834,208,155,1045,1294,727,1065,637,157,105,52,26,731,6205,9,6,11,7,16,22,9,3,3,6,0,216,295,309,251,1636,2565,1949,3495,2990,851,738,354,101,2136,17368,1108,469,3103,8708,6271,14979,22232,12594,11465,10883,4851,14658,111317,8,4,4,14,18,188,1562,2603,2132,2385
507,1366,3137,604,2829,704,328,616,9946,6,4,45,118,125,380,410,125,155,108,51,156,1690,6,3,9,20,23,119,216,45,206,61,30,99,841,4,0,0,5,3,27,100,84,74,102,57,103,558,67,19,86,268,217,492,501,144,137,97,46,349,2412,4,0,0,0,0,27,45,9,12,10,7,4642,4746,180,65,210,568,707,3515,8918,5347,6989,6701,3361,7951,44499,15,6,39,133,322,998,1353,318,449,188,47,565,4431,7,40,250,667,642,809,484,101,73,42,10,314,3435,3,0,29,51,45,96,95,27,28,9,4,79,462,35,31,186,195,70,63,40,8,9,0,0,59,697,173,120,787,1133,573,832,481,135,92,63,14,534,4950,4,0,15,11,7,16,3,0,0,4,0,154,216,239,209,1303,2189,1655,2823,2456,584,654,312,73,1701,14194,826,328,2311,7173,4886,11271,17405,9991,10711,10602,4954,13489,93950,5,5,0,5,19,102,991,1868,1720,2231
509,695,933,142,315,87,36,249,2797,6,0,29,76,81,199,122,29,23,3,11,74,646,5,0,6,20,30,67,79,17,30,11,0,46,300,5,0,3,6,0,29,67,29,13,25,0,44,221,11,3,55,190,117,210,117,26,17,7,0,129,894,0,0,4,4,4,12,6,3,0,5,0,1311,1347,114,33,220,558,605,2199,3458,1433,1071,893,362,2757,13704,8,9,32,52,123,318,257,63,52,13,0,162,1092,5,19,122,282,206,225,79,10,11,3,0,116,1081,0,3,19,19,15,22,18,3,7,3,0,33,148,6,9,88,64,28,21,4,3,6,0,0,36,260,52,33,364,482,283,242,105,9,15,8,5,193,1785,3,0,0,12,0,9,0,0,0,0,0,70,96,81,76,636,911,654,834,462,88,89,24,5,618,4461,543,150,1458,4082,2658,5915,7043,2989,1924,1644,663,5243,34306,32,14,8,56,48,205,703,698,499,515
510,131,316,87,807,142,59,105,1727,0,3,17,63,27,66,42,12,38,7,6,25,301,0,3,5,12,0,27,33,9,70,9,11,28,198,0,0,0,0,3,7,8,8,23,22,24,18,119,8,5,74,153,73,110,67,3,5,8,0,68,583,0,0,0,7,8,8,9,0,8,0,3,775,823,31,17,130,303,173,488,961,629,1640,1476,961,1381,8193,0,3,14,36,53,167,219,56,126,60,32,97,864,4,3,63,57,53,59,41,8,6,9,0,28,333,0,0,8,10,7,15,14,6,5,3,0,23,97,3,11,59,22,13,17,6,0,0,0,0,13,144,34,37,311,233,117,124,71,11,11,7,6,137,1107,0,4,8,9,0,0,0,0,0,0,0,95,115,44,52,464,360,248,386,356,79,159,82,36,406,2664,141,74,682,890,541,1194,2031,1417,2512,2939,1816,2548,16796,0,6,0,9,4,41,205,383,388,721
511,424,977,145,693,149,52,188,2801,0,3,12,63,41,109,84,7,32,14,5,41,414,4,0,5,8,9,51,77,17,62,8,3,36,289,0,0,3,4,0,12,28,27,14,35,17,28,164,10,3,65,166,93,138,103,19,18,4,4,111,732,0,0,0,8,4,5,16,0,3,0,0,1437,1480,70,24,142,348,324,1213,2808,1412,1774,1479,604,2540,12721,5,9,15,66,117,331,336,73,100,48,12,147,1257,0,23,117,232,174,189,77,13,5,5,0,99,936,0,5,12,23,20,18,28,8,11,4,0,36,157,9,11,100,67,16,13,19,0,5,0,0,25,259,48,46,354,420,209,195,103,26,22,3,0,240,1678,0,0,9,6,3,0,0,0,0,0,0,142,165,62,91,604,814,543,754,560,122,138,62,15,687,4459,312,132,1052,2605,1560,3563,5526,2799,2826,2686,1016,4800,28880,18,16,0,19,17,103,447,532,515,671
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,938,1263,228,461,145,49,265,3657,4,5,34,160,145,394,260,74,41,32,12,105,1255,4,0,7,30,19,88,85,21,15,10,9,53,330,0,0,0,3,3,29,58,39,29,40,12,39,253,23,3,75,395,248,503,331,65,43,25,12,203,1928,0,0,0,9,11,20,29,12,11,4,4,1195,1287,56,34,175,758,780,3281,5944,3424,2236,2416,883,3056,23031,9,10,36,105,283,799,809,183,153,49,11,397,2830,4,16,188,609,545,610,270,41,28,11,3,231,2565,0,0,19,56,46,60,58,11,6,4,0,56,316,17,15,136,165,46,47,12,0,3,0,0,37,478,59,53,754,1052,614,723,308,57,28,6,0,390,4050,0,3,10,13,11,14,6,0,0,0,0,132,187,90,96,1151,1997,1539,2248,1468,300,225,69,13,1240,10426,310,158,1816,6214,4300,9919,12081,6184,3716,3798,1304,6136,55944,13,3,0,8,26,111,904,1256,796,844
602,830,905,146,229,53,26,201,2654,4,0,23,127,116,292,139,32,26,6,11,62,839,0,0,7,20,23,64,54,11,9,3,4,31,234,0,0,0,0,5,20,40,27,5,10,0,29,140,24,9,76,331,224,358,182,40,19,15,8,133,1421,0,0,5,3,6,16,20,3,4,4,0,822,889,48,22,160,636,686,2696,4112,1870,1117,962,335,2040,14678,10,0,25,83,173,434,405,64,46,15,0,199,1452,0,23,151,412,321,318,134,18,12,6,0,136,1543,0,3,12,32,21,32,13,4,0,0,0,38,165,5,9,116,125,22,25,11,0,0,0,0,39,363,21,28,504,728,369,424,134,16,9,3,0,225,2471,0,0,3,10,11,7,5,0,0,0,0,72,101,37,65,819,1395,927,1241,700,104,71,24,0,703,6092,213,127,1516,5476,3273,7205,7783,3276,1783,1537,494,4056,36735,9,4,3,22,36,140,684,714,423,299
603,254,200,26,33,10,0,59,671,0,0,16,47,52,82,58,5,0,3,5,35,314,3,0,0,9,9,27,17,0,8,0,0,13,77,0,0,0,5,0,4,8,4,3,4,3,12,42,6,0,31,109,85,124,54,5,4,0,4,59,482,0,0,0,4,3,12,7,0,0,0,0,209,238,8,9,65,234,266,883,1040,367,175,137,47,585,3819,4,5,7,13,42,61,67,8,12,3,0,28,248,0,3,30,88,52,60,21,0,0,0,0,27,291,0,0,3,10,3,7,9,0,0,0,0,13,37,0,0,26,23,4,6,0,0,0,0,0,12,76,11,9,122,161,97,118,36,6,0,0,0,57,628,0,0,0,0,3,4,0,0,0,0,0,21,33,17,17,190,300,208,258,130,17,15,6,0,148,1311,86,41,448,1705,1002,2137,2033,685,318,251,90,1183,9984,6,0,3,11,18,42,183,159,101,63
604,703,798,117,178,46,14,162,2220,0,0,20,102,90,202,139,26,25,3,0,83,691,0,4,3,11,31,65,64,13,16,11,0,19,241,0,0,0,0,0,11,36,6,12,13,0,20,108,11,4,70,241,171,306,158,25,11,0,6,135,1145,0,0,3,3,3,16,18,7,6,0,3,824,887,33,27,144,464,564,2186,3432,1359,824,605,178,1871,11688,3,0,19,78,133,356,293,38,36,10,0,167,1140,0,8,118,366,211,205,86,10,3,4,0,111,1125,0,0,11,20,17,28,16,5,7,0,0,26,129,8,4,131,114,32,30,9,0,0,0,0,30,360,25,29,466,652,327,314,119,20,5,3,4,181,2152,7,0,7,0,3,6,3,0,0,0,0,61,91,40,44,758,1235,723,933,520,76,53,21,7,587,4994,188,104,1352,4738,2682,5750,6366,2397,1329,994,297,3609,29815,8,4,4,16,17,104,542,438,297,226
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,392,762,182,383,139,48,143,2179,0,5,10,40,12,73,80,25,26,17,13,23,320,0,0,0,9,5,51,84,14,44,13,3,36,266,5,0,0,3,0,13,33,29,21,36,16,44,196,15,0,34,90,47,109,106,41,21,29,12,92,590,0,0,0,3,3,9,5,3,0,0,0,1297,1320,54,16,67,191,180,940,2530,1966,1708,2118,1107,2233,13101,9,13,20,42,136,508,677,177,192,80,9,244,2115,5,12,50,139,97,170,96,33,25,4,4,65,699,0,0,6,11,18,46,44,10,9,8,4,45,194,5,9,53,40,18,19,14,0,6,0,0,12,171,43,37,266,268,147,162,120,34,22,11,10,177,1295,0,0,4,0,0,6,0,0,0,0,0,85,99,65,69,396,502,422,905,954,255,256,104,22,625,4569,224,90,616,1209,990,2926,5626,4127,3092,3613,1669,4145,28335,9,3,0,10,5,45,507,983,955,1325
702,332,394,69,197,48,10,95,1377,0,8,73,175,83,139,81,19,16,7,0,55,661,0,0,16,30,18,28,52,10,19,3,0,23,201,0,0,5,19,8,19,23,16,6,21,3,30,153,30,30,530,523,173,243,125,35,12,8,3,149,1853,0,4,19,23,15,22,15,6,3,3,0,698,806,45,49,698,984,481,1173,1552,889,764,791,301,1412,9140,0,3,53,66,89,254,285,70,63,34,10,110,1040,0,15,111,109,68,100,58,14,3,0,0,51,528,0,4,27,23,12,38,17,4,3,0,0,35,167,10,34,99,32,5,20,9,3,0,0,0,27,244,44,213,625,343,159,169,99,24,11,5,0,169,1865,0,3,19,7,10,7,7,0,0,0,0,148,203,56,290,938,577,346,578,477,112,85,44,12,536,4037,167,364,1918,2162,1102,2359,3045,1815,1364,1397,519,2612,18830,6,4,0,7,10,54,297,432,403,407
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,885,2126,450,1791,657,325,423,6929,9,9,42,113,89,226,300,124,150,113,55,118,1346,0,0,8,21,20,72,113,48,99,42,33,70,513,0,0,0,0,5,21,58,88,57,173,101,75,587,42,15,85,192,124,336,423,222,147,148,68,221,2012,0,0,6,0,5,11,39,9,8,7,4,2389,2477,88,49,193,453,531,2325,6564,5520,6201,9404,6647,5223,43194,0,10,26,95,238,1030,2074,567,997,381,83,717,6217,0,24,183,372,393,631,483,126,108,47,16,212,2586,0,4,15,48,23,79,110,49,36,23,6,79,473,19,13,117,84,29,34,24,6,12,0,0,27,364,81,68,745,704,365,630,500,182,86,82,20,344,3821,0,0,10,0,5,9,3,0,0,0,0,108,143,113,114,1096,1301,1052,2410,3198,925,1235,539,124,1489,13604,446,209,1698,3795,3011,9129,16203,11772,11044,15562,9785,9298,91946,9,0,0,7,12,91,1049,2059,2335,3284
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,12,9,3,12,3,0,6,48,0,0,0,0,0,4,4,0,0,0,0,8,19,0,0,0,0,0,3,4,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,3,3,7,5,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,23,24,4,0,0,4,11,41,59,33,37,41,15,52,294,0,0,0,0,3,7,5,0,4,0,0,3,24,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,5,5,3,5,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,7,20,12,4,4,3,0,10,76,3,6,11,38,33,91,96,68,63,62,23,92,578,0,0,0,0,3,15,26,22,17,7
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
