SA4_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
203,31891,1172,1522,290,9,34882,31591,707,1034,49,10,33388,8637,1382,2741,38,5,12814,1661,447,592,0,3,2698,319,95,243,0,0,658,3912,339,754,49,0,5054,384,53,118,216,0,772,82,21,46,8,0,154,14995,2337,4498,314,12,22155,1228,220,221,49,3,1717,3819,307,706,178,4,5012,83527,4738,7984,873,33,97153,33571,2276,457,231,103,36643,34150,1639,332,102,79,36301,11543,3770,1225,65,71,16669,1527,815,142,0,4,2492,334,262,66,3,0,667,3950,705,196,36,27,4922,315,78,42,136,11,577,79,39,17,4,0,137,17740,5665,1682,251,111,25457,1367,215,58,58,30,1717,5776,981,437,221,48,7461,92604,10776,2958,870,369,107584,40467,2822,513,288,34,44122,42064,1922,374,31,32,44421,16910,4154,1344,49,41,22494,1632,919,108,0,0,2664,347,363,87,4,9,814,4416,792,196,39,30,5476,478,115,30,241,21,886,124,51,11,0,0,188,23912,6400,1784,333,91,32521,1682,588
204,22032,517,634,425,7,23611,19979,283,321,154,10,20737,4868,823,1235,40,0,6973,1484,427,391,4,0,2303,86,47,60,0,0,193,2732,210,381,87,7,3418,756,58,96,169,0,1084,59,25,23,6,0,109,9993,1587,2180,302,9,14073,1233,93,130,48,13,1519,2652,208,302,197,8,3367,55884,2691,3567,1126,47,63310,23363,679,353,325,168,24895,20691,288,159,77,128,21351,6205,1307,675,26,32,8252,1336,478,203,0,4,2026,66,82,33,0,0,179,2840,307,222,45,40,3449,758,65,50,118,21,1009,77,21,14,0,0,116,11274,2257,1208,195,91,15031,1253,124,139,34,31,1588,4798,541,468,353,64,6228,61389,3894,2328,986,495,69093,27944,986,189,354,48,29534,23368,424,82,68,41,23976,7151,1861,211,35,22,9282,1418,596,67,6,0,2083,157,121,6,0,0,289,3167,364,85,27,19,3661,861,88,50,117,21,1146,77,37,0,3,0,116,12833,3064,427,185,64,16569,1330,171
205,37252,1282,1169,680,10,40391,31601,582,391,137,17,32730,8781,849,1909,33,3,11577,1794,455,817,0,0,3063,257,144,124,0,0,524,4117,211,377,90,3,4808,620,53,78,309,0,1056,86,11,42,9,0,149,15651,1725,3348,438,12,21177,1902,156,173,66,5,2297,4732,321,621,252,5,5934,91144,4065,5698,1575,46,102523,39382,1141,794,626,162,42107,33361,350,209,94,127,34141,10272,1449,1360,38,69,13186,1639,701,386,0,12,2733,273,145,81,3,3,501,4356,247,221,44,45,4911,595,67,36,177,31,903,122,34,23,9,3,184,17242,2654,2098,263,154,22415,1837,137,111,43,42,2174,8190,667,529,324,192,9902,100014,4952,3745,1347,683,110736,48012,1810,784,852,81,51542,37969,663,270,48,53,39004,11347,1781,1408,33,22,14598,1573,696,410,4,5,2687,369,196,145,8,4,720,5077,348,205,36,30,5694,768,76,68,239,22,1174,135,44,28,6,0,219,19282,3136,2270,330,85,25095,1838,289
206,26918,11243,12395,131,23,50716,20998,12349,18205,166,34,51749,9105,12849,49546,385,52,71939,417,1924,8832,0,0,11175,144,236,1022,4,0,1405,3417,3784,8376,216,19,15812,146,166,710,24,4,1050,46,72,294,4,0,417,13281,19025,68778,636,83,101799,991,774,1704,55,8,3534,3437,3281,12711,523,10,19967,65632,46670,113798,1512,158,227761,23058,15148,15034,156,182,53576,17751,15528,22161,193,195,55824,7273,17195,69976,621,439,95500,394,1909,9207,11,28,11543,157,229,1350,3,6,1749,2342,4175,9961,190,110,16779,139,124,998,20,30,1312,42,76,317,3,4,450,10340,23702,91823,851,616,127333,904,926,2373,44,66,4303,3585,4353,18935,739,235,27859,55639,59657,150318,1984,1299,268894,24893,16034,19339,206,68,60537,19106,16484,30255,284,65,66195,8755,19765,86958,764,201,116446,279,2127,8338,3,6,10759,122,358,1718,5,9,2218,2468,4254,10309,235,63,17338,154,192,884,37,40,1301,43,60,308,0,6,418,11825,26755,108521,1047,323,148477,767,987
207,42204,5909,3893,29,8,52040,28850,4531,3161,34,6,36584,8279,4620,7654,115,11,20682,451,293,508,0,0,1251,123,145,295,0,0,556,2818,1118,1517,84,4,5533,186,76,137,8,4,408,56,29,57,0,0,138,11905,6278,10157,210,25,28576,1275,609,516,12,0,2414,3242,951,1656,40,0,5891,87483,18278,19378,322,41,125497,38433,9181,3050,51,76,50793,27134,7260,3370,39,85,37887,8598,7106,10330,93,101,26229,316,426,413,0,5,1154,80,188,257,6,6,526,2481,1466,1405,37,35,5425,189,116,165,6,0,475,32,34,45,0,0,116,11699,9328,12617,132,150,33923,1349,750,527,8,23,2647,3583,1648,2017,46,127,7415,82198,28164,21576,273,469,132678,39441,9780,4675,40,36,53974,28080,8062,5654,22,26,41850,10540,8009,12462,126,41,31181,370,420,392,0,6,1193,98,184,248,0,8,537,2584,1482,1633,43,14,5751,288,160,245,9,6,711,55,38,56,0,6,155,13941,10298,15041,173,74,39521,1251,971
208,38669,7843,5657,169,14,52353,34024,7577,5813,84,17,47523,8326,5645,12342,219,19,26549,484,559,1040,4,0,2084,91,143,291,0,0,524,2931,1457,2159,147,8,6703,148,91,157,154,0,556,62,37,69,0,0,167,12040,7926,16060,522,25,36578,1143,498,648,21,6,2307,3838,1512,2582,111,3,8049,89714,25351,30754,917,69,146807,36090,11454,4577,144,124,52385,32173,11619,5780,142,166,49882,8116,9276,13856,321,109,31675,382,758,865,0,6,2008,76,137,337,5,11,555,2369,2065,1877,102,47,6461,120,84,143,78,10,439,37,47,60,0,0,146,11094,12369,17129,509,184,41280,1018,708,614,14,34,2395,4100,2359,3029,128,98,9723,84467,38511,31134,943,616,155666,38021,12446,6387,226,40,57119,34445,12677,8960,160,32,56280,9876,10521,15984,380,51,36811,425,769,842,0,0,2041,89,199,444,4,0,736,2401,2054,1991,105,21,6573,184,102,165,78,9,534,57,50,70,0,0,179,13033,13698,19490,567,79,46866,980,620
209,49504,2512,1749,81,14,53860,52569,3793,2182,58,10,58609,12115,3768,4470,81,11,20447,1955,759,1157,17,0,3884,198,72,192,0,0,468,3974,697,763,56,3,5499,674,80,104,14,0,874,100,37,34,0,0,169,19014,5411,6729,167,17,31335,1586,181,206,19,0,1994,6228,839,1129,61,3,8264,128892,12745,12004,388,44,154065,49560,4434,1072,46,87,55193,57414,7364,1340,74,104,66292,15729,8655,4141,103,98,28731,1562,1426,575,0,14,3579,153,160,205,0,5,527,4183,1288,509,67,37,6078,574,163,90,12,0,843,90,62,22,3,0,181,22287,11761,5540,184,153,39928,1589,432,259,15,13,2301,8122,2195,1163,65,86,11632,138967,26179,9373,375,438,175340,53981,4980,1544,43,22,60570,66041,8307,2299,49,31,76734,21192,9952,4920,111,37,36210,1815,1570,433,0,3,3833,260,264,248,0,3,779,4782,1329,575,50,22,6746,892,190,86,17,12,1194,126,79,31,0,0,240,29065,13381,6299,182,69,48997,1681,721
210,34607,2085,1086,113,8,37906,37699,3864,1392,43,17,43019,8201,2404,2065,36,10,12715,1516,307,421,0,3,2248,125,30,44,0,3,208,3288,564,397,32,10,4293,453,54,39,170,0,721,97,17,21,0,0,135,13680,3374,2987,246,22,20315,1117,190,195,17,0,1521,5411,773,611,71,6,6875,92524,10290,6275,498,48,109636,34280,3248,664,165,50,38401,41330,5573,699,85,77,47763,10548,6480,1543,84,76,18733,1281,580,300,39,4,2208,109,75,68,0,0,249,3434,982,237,32,27,4721,557,133,57,131,5,883,80,31,19,5,0,138,16007,8286,2230,287,119,26924,1233,263,62,20,13,1595,6394,1790,514,204,72,8971,99240,19159,4164,751,328,123652,37360,4041,630,59,26,42115,52096,7321,838,23,25,60309,15563,8136,1605,48,39,25391,1434,636,316,0,5,2392,176,116,89,0,0,389,4181,1072,257,32,14,5557,931,209,47,107,12,1313,156,51,9,5,3,224,22442,10221,2327,189,75,35255,1387,450
211,54187,4519,1653,253,6,60624,68508,4336,1753,54,4,74656,11917,4135,2072,46,10,18183,1319,825,464,0,0,2607,224,213,138,0,0,576,4598,974,500,52,3,6132,284,62,47,119,0,507,95,39,20,4,0,157,18439,6245,3244,221,20,28168,1790,549,351,30,9,2734,5284,947,479,107,3,6820,148213,16597,7489,664,40,173004,55651,4572,541,287,103,61154,69693,4824,676,97,117,75412,16181,4768,1062,49,80,22139,1368,862,222,0,6,2465,222,226,137,4,10,595,4674,811,104,21,49,5665,265,67,14,120,5,478,86,27,10,0,0,127,22803,6762,1557,197,150,31472,1741,931,247,21,18,2959,7164,1476,434,150,94,9324,157052,18574,3453,745,488,180318,60150,5139,790,142,40,66254,72222,5968,1285,27,44,79551,19711,5430,1447,36,25,26658,1430,930,256,0,3,2617,301,304,155,0,6,769,5017,845,234,21,26,6140,439,112,24,77,9,657,110,55,12,3,3,184,26999,7670,2130,134,79,37021,1901,1425
212,61966,3984,3569,471,6,70000,80349,4970,3848,50,20,89237,21058,4476,7587,73,19,33212,2510,613,1376,4,5,4503,237,45,165,0,0,451,6881,901,1485,72,9,9348,773,117,246,350,9,1500,193,26,68,14,0,309,31657,6186,10932,509,40,49325,2287,343,803,26,4,3464,8976,1088,1781,176,10,12029,185239,16566,20937,1230,82,224054,63361,6139,2381,209,85,72177,87399,8420,2705,102,122,98751,27635,9750,6053,99,137,43671,2315,1166,793,41,13,4326,237,184,205,0,3,630,7245,1684,829,39,46,9839,980,221,128,299,27,1653,196,77,40,11,0,324,38606,13079,8048,485,227,60444,2369,846,475,25,30,3752,12464,2629,1409,352,116,16977,204200,31112,15027,1174,580,252100,68972,6957,2879,165,33,79013,103747,10284,3616,22,57,117727,37951,11413,7136,51,89,56635,2565,1231,825,4,3,4618,347,264,324,0,3,935,8548,1757,909,23,31,11261,1609,393,183,282,17,2482,283,90,55,10,4,442,51297,15136,9432,362,151,76371,2662,1558
213,53350,3151,2101,258,12,58877,78597,5489,3096,67,22,87266,22314,4406,7190,78,22,34009,2280,792,1417,0,4,4487,354,85,253,0,0,693,7246,940,1379,63,13,9649,1104,157,249,230,0,1752,177,36,85,13,0,311,33475,6414,10579,394,42,50899,2014,320,293,29,0,2656,11040,1277,2171,183,7,14672,178469,16656,18241,930,79,214374,54112,7192,1327,213,76,62915,81871,13167,2268,83,135,97531,27990,11618,7341,126,129,47204,2026,1517,867,5,7,4427,313,275,264,3,5,855,7350,1998,952,85,53,10439,1022,340,182,177,11,1733,191,78,44,0,0,313,38894,15819,9653,393,203,64963,2118,678,180,29,35,3046,13126,3189,1999,257,104,18677,190120,40043,15433,982,554,247122,61788,7283,1928,156,47,71201,102402,12821,3634,65,74,118991,42496,12293,7832,134,79,62833,2280,1661,815,0,4,4763,497,407,372,0,5,1283,8784,2020,934,68,23,11840,1534,361,165,186,25,2278,350,102,60,4,4,516,55943,16848,10175,400,141,83503,2552,876
214,29472,2636,1683,478,9,34272,36759,1604,1154,55,10,39572,10238,2145,2425,22,4,14836,1327,390,471,5,0,2187,143,60,44,0,0,248,3466,452,543,52,11,4520,370,75,60,329,5,841,91,15,38,5,0,145,15636,3138,3572,413,14,22776,1164,408,436,28,3,2034,4739,702,714,139,4,6306,87773,8486,7555,1110,37,104959,31208,3567,1092,415,71,36353,37122,3085,611,43,51,40908,11340,4513,1486,37,38,17410,1086,559,226,0,4,1877,131,151,19,0,0,298,3200,811,236,37,21,4310,386,89,32,313,3,815,74,53,12,8,0,147,16216,6181,2011,387,70,24860,1365,875,117,16,16,2402,5997,1351,642,354,27,8377,91903,15065,4464,1221,244,112900,36980,4497,869,361,33,42744,40484,3856,498,23,14,44875,13287,4579,1153,42,22,19084,1245,586,193,0,3,2033,175,173,42,3,3,392,3556,799,195,31,13,4588,521,121,31,287,10,963,97,42,14,4,0,168,18883,6300,1621,369,51,27231,1470,1255
215,22119,432,551,496,7,23608,16571,210,198,83,8,17069,4566,620,1267,25,0,6475,1212,226,510,3,0,1955,171,87,93,0,0,353,2661,139,265,65,4,3138,605,36,61,278,5,990,80,16,20,0,0,119,9303,1120,2210,383,11,13030,1536,80,70,57,0,1746,2813,206,337,369,0,3718,52329,2048,3365,1383,33,59166,21566,684,347,413,141,23156,16520,248,121,76,109,17081,4798,899,1041,26,34,6804,1039,304,381,5,8,1731,142,73,115,0,3,333,2861,207,184,44,31,3331,527,47,76,164,30,841,81,23,27,4,0,134,9451,1557,1817,243,113,13170,1399,152,39,49,57,1694,4497,415,499,476,83,5973,53433,3058,2822,1256,498,61073,23794,747,278,536,63,25417,17196,251,96,39,12,17602,5460,1217,949,27,18,7672,1010,445,290,0,3,1747,168,85,152,0,4,402,3408,298,170,51,21,3951,868,70,76,281,38,1333,100,26,32,23,3,185,11012,2145,1662,384,86,15296,1521,125
216,15624,327,667,477,16,17114,15102,151,226,53,8,15539,3855,482,1285,14,3,5642,1138,211,473,0,0,1822,157,25,102,0,0,290,2050,130,258,42,6,2492,364,20,70,208,0,657,75,10,27,6,0,119,7637,877,2218,275,7,11019,984,37,151,23,8,1201,2325,147,399,147,0,3013,41674,1541,3655,974,46,47892,16434,626,217,308,97,17685,15099,263,46,41,44,15491,4350,1287,403,19,17,6072,1030,357,161,0,0,1548,139,75,47,0,0,253,2294,267,88,34,16,2699,381,40,23,155,22,623,83,29,21,0,0,130,8272,2051,736,213,68,11338,1004,104,25,11,10,1152,3745,478,207,315,37,4787,44555,3522,1225,891,253,50439,18843,937,15,522,31,20345,16293,325,4,45,23,16693,5078,1766,53,21,7,6932,1072,519,20,4,0,1615,178,134,28,16,0,356,2663,305,7,45,13,3030,550,95,0,221,15,884,86,39,0,12,0,135,9625,2870,110,315,38,12962,998,141
217,18131,469,413,181,3,19197,13841,218,185,76,3,14318,3233,440,892,24,0,4596,926,165,387,4,0,1486,84,32,98,0,0,214,2549,148,248,43,0,2990,359,22,48,83,0,520,30,4,16,0,0,59,7190,814,1689,160,5,9850,1318,54,109,40,5,1532,2048,126,241,147,8,2575,42534,1680,2635,602,20,47475,17861,633,172,161,112,18938,14198,248,73,66,69,14657,3827,949,426,47,27,5283,837,268,227,0,4,1334,89,71,58,3,9,228,2372,236,80,27,33,2737,339,40,29,71,10,490,41,14,10,5,5,76,7517,1581,821,146,80,10144,1241,65,43,40,32,1414,3336,381,299,264,50,4334,44148,2921,1415,671,339,49490,20937,812,117,207,34,22101,15336,347,78,48,20,15826,3996,1181,334,39,4,5555,888,380,105,3,0,1371,128,98,54,0,0,279,2646,293,81,20,11,3058,558,82,45,125,10,824,60,34,7,4,0,102,8277,2066,630,196,35,11204,1349,126
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,20665,1643,468,376,7,23149,28557,1216,313,36,5,30120,8761,1726,697,16,10,11198,933,768,593,0,0,2291,112,246,89,0,3,447,3155,874,310,35,7,4375,182,140,51,73,0,447,51,39,25,0,0,117,13186,3801,1760,122,15,18874,713,475,116,24,0,1336,2381,532,244,72,0,3228,65507,7662,2898,633,21,76719,21634,1626,719,410,43,24432,29677,1543,353,40,56,31675,9118,2561,893,15,43,12636,832,852,576,4,3,2269,107,128,154,0,16,397,2871,764,234,23,36,3922,116,85,24,56,0,290,51,32,21,0,0,99,13093,4423,1899,100,97,19613,629,550,296,22,21,1510,2999,937,291,188,96,4510,68032,9076,3556,759,319,81742,24761,2352,1084,254,30,28484,32702,2350,643,22,12,35732,10055,2808,1220,5,18,14106,844,865,585,0,4,2294,119,181,118,0,0,415,2720,672,333,27,21,3768,207,591,110,59,13,975,47,45,28,6,0,119,13989,5160,2389,94,54,21685,659,909
302,19675,1330,926,143,4,22071,22484,1473,1311,10,7,25292,7346,2209,3561,16,9,13145,1394,605,1025,0,0,3033,115,81,157,0,0,359,2907,832,1020,13,3,4777,321,170,94,296,0,882,51,42,32,9,0,129,12139,3946,5891,342,9,22321,587,343,276,14,5,1215,2359,528,695,95,4,3681,57242,7615,9095,605,28,74583,19051,1599,1019,61,29,21755,23389,1970,1464,16,58,26896,8206,3178,5659,29,72,17143,1140,726,1006,0,5,2882,70,173,182,0,3,434,2502,755,920,13,18,4216,314,283,148,223,23,985,45,33,44,5,0,125,12280,5156,7961,275,124,25788,570,321,346,7,14,1263,2573,738,1160,137,80,4703,57864,9786,11957,501,309,80403,19418,2066,1499,24,14,23016,25880,2803,2271,6,7,30973,9948,3985,7394,20,35,21382,1172,767,1063,0,9,3017,104,154,232,6,5,497,2425,692,1024,6,7,4165,298,573,274,155,15,1318,44,46,61,3,0,154,14000,6226,10045,193,71,30536,595,636
303,29341,1971,1319,249,5,32879,33117,3127,2035,25,6,38315,11216,4525,5325,39,10,21118,1979,690,1543,0,5,4213,199,202,160,0,0,563,4865,1736,1757,31,13,8399,382,267,182,408,0,1245,94,66,55,10,0,224,18732,7494,9024,487,30,35762,977,240,296,13,0,1526,3702,896,1242,157,0,5998,85865,13726,13911,931,42,114478,29238,1779,1553,256,55,32879,33899,3897,2330,89,85,40308,12075,6118,6952,49,144,25344,1695,783,1518,0,10,4005,158,191,184,0,8,543,4463,1464,1521,37,40,7527,341,234,141,395,5,1116,82,40,59,7,0,189,18823,8828,10371,490,211,38723,994,248,345,15,22,1626,4342,1385,1706,261,189,7885,87299,16139,16305,1107,571,121415,30024,2650,2113,187,12,34994,37646,5490,3517,24,28,46703,15436,7039,9970,40,82,32568,1750,807,1589,0,5,4157,198,156,315,0,8,681,4532,1306,1648,13,34,7535,537,1005,386,363,23,2312,112,70,59,7,0,245,22568,10388,13959,423,154,47500,1079,466
304,17244,1117,1202,0,0,19568,19906,991,1138,3,0,22043,5353,1165,3528,15,6,10069,601,71,543,0,0,1214,62,73,62,0,0,194,1976,472,988,6,6,3444,554,108,106,0,0,770,23,7,20,0,0,59,8568,1898,5243,21,12,15747,511,189,226,0,5,931,1364,226,556,4,0,2150,47602,4422,8366,35,16,60432,17610,941,1386,4,26,19959,20511,751,1307,8,36,22612,5851,1127,4368,10,51,11401,502,112,486,0,0,1103,37,58,75,0,0,166,1809,300,977,5,24,3113,600,80,107,0,3,791,28,3,17,0,0,45,8820,1678,6033,17,82,16627,495,200,219,5,11,934,1566,314,786,9,78,2751,49003,3882,9731,33,234,62874,18562,1116,1930,3,15,21628,22502,1142,1854,0,12,25515,6444,1268,5017,5,25,12766,520,147,548,0,0,1216,44,29,129,0,0,207,1715,263,966,4,16,2957,595,182,229,3,20,1023,32,12,24,0,0,65,9351,1899,6908,12,57,18232,469,272
305,13209,1085,4925,118,4,19344,15835,1803,7269,39,13,24961,7289,3147,17341,54,37,27872,237,326,2132,3,0,2701,84,32,550,0,0,666,3252,927,6188,31,16,10419,168,52,461,14,8,704,45,18,163,0,0,226,11075,4507,26836,103,61,42590,532,92,570,9,3,1209,1968,588,4529,185,8,7282,42621,8071,44130,462,97,95377,13005,1106,5967,77,60,20211,15947,1720,7989,39,73,25768,6959,2969,24495,57,185,34662,176,376,2061,0,4,2624,56,23,530,5,4,619,2475,609,5650,19,64,8823,113,50,469,5,13,643,30,16,122,0,0,172,9811,4038,33334,83,265,47542,482,100,670,15,19,1292,2386,597,6138,331,349,9795,41636,7573,54099,542,761,104606,13902,1409,9063,45,48,24463,17887,2295,11691,10,48,31930,7726,3412,38198,55,219,49602,173,369,2017,0,9,2573,49,29,814,0,7,899,2316,645,6687,24,90,9755,154,95,1531,9,39,1823,34,14,188,0,9,237,10449,4564,49428,82,365,64889,443,90
