SA4_CODE_2021,C11_Neg_Ni_inc_CF_1C,C11_Neg_Ni_inc_CF_2C,C11_Neg_Ni_inc_CF_3C,C11_Neg_Ni_inc_Cou_fa_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_Tot,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_Tot,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_Tot,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_Tot,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_Tot,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_Tot,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_Tot,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_Tot,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_Tot,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_Tot,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_Tot,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_Tot,C11_4000more_CF_1C,C11_4000more_CF_2C,C11_4000more_CF_3C,C11_4000more_Cou_fa_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_Tot,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_CF_1C,C16_Neg_Ni_inc_CF_2C,C16_Neg_Ni_inc_CF_3C,C16_Neg_Ni_inc_Cou_fa_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_Tot,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_Tot,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_Tot,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_Tot,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_Tot,C16_650_799_CF_1C,C16_650_799_CF_2C,C16_650_799_CF_3C,C16_650_799_CF_4mC,C16_650_799_Tot,C16_800_999_CF_1C,C16_800_999_CF_2C,C16_800_999_CF_3C,C16_800_999_CF_4mC,C16_800_999_Tot,C16_1000_1499_CF_1C,C16_1000_1499_CF_2C,C16_1000_1499_CF_3C,C16_1000_1499_CF_4mC,C16_1000_1499_Tot,C16_1500_1999_CF_1C,C16_1500_1999_CF_2C,C16_1500_1999_CF_3C,C16_1500_1999_CF_4mC,C16_1500_1999_Tot,C16_2000_2499_CF_1C,C16_2000_2499_CF_2C,C16_2000_2499_CF_3C,C16_2000_2499_CF_4mC,C16_2000_2499_Tot,C16_2500_2999_CF_1C,C16_2500_2999_CF_2C,C16_2500_2999_CF_3C,C16_2500_2999_CF_4mC,C16_2500_2999_Tot,C16_3000_3999_CF_1C,C16_3000_3999_CF_2C,C16_3000_3999_CF_3C,C16_3000_3999_CF_4mC,C16_3000_3999_Tot,C16_4000more_CF_1C,C16_4000more_CF_2C,C16_4000more_CF_3C,C16_4000more_Cou_fa_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_CF_1C,C16_Par_inc_st_CF_2C,C16_Par_inc_st_CF_3C,C16_Par_inc_st_CF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_CF_1Ch,C16_All_inc_ns_CF_2C,C16_All_inc_ns_CF_3C,C16_All_inc_ns_CF_4mC,C16_All_inc_ns_Tot,C16_Tot_CF_1C,C16_Tot_CF_2C,C16_Tot_CF_3C,C16_Tot_CF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_CF_1C,C21_Neg_Ni_inc_CF_2C,C21_Neg_Ni_inc_CF_3C,C21_Neg_Ni_inc_Cou_fa_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_CF_1C,C21_1_149_CF_2C,C21_1_149_CF_3C,C21_1_149_CF_4mC,C21_1_149_Tot,C21_150_299_CF_1C,C21_150_299_CF_2C,C21_150_299_CF_3C,C21_150_299_CF_4mC,C21_150_299_Tot,C21_300_399_CF_1C,C21_300_399_CF_2C,C21_300_399_CF_3C,C21_300_399_CF_4mC,C21_300_399_Tot,C21_400_499_CF_1C,C21_400_499_CF_2C,C21_400_499_CF_3C,C21_400_499_CF_4mC,C21_400_499_Tot,C21_500_649_CF_1C,C21_500_649_CF_2C,C21_500_649_CF_3C,C21_500_649_CF_4mC,C21_500_649_Tot
205,47,39,25,10,121,29,19,6,0,51,82,48,14,12,159,42,50,13,7,113,81,56,24,11,177,319,255,106,58,743,479,417,187,82,1159,683,698,322,131,1835,1893,2046,1015,385,5335,1473,1865,857,324,4526,1051,1355,536,170,3104,705,1053,464,136,2351,707,834,348,111,1998,231,246,129,39,653,1260,1450,760,288,3755,193,189,100,46,530,9273,10639,4907,1808,26620,52,36,15,7,106,20,24,3,0,46,52,33,17,4,100,28,14,4,3,48,99,99,42,24,267,145,123,39,22,334,344,219,121,51,731,540,463,192,119,1314,1769,1725,865,326,4673,1616,1797,852,281,4554,1279,1621,695,195,3781,826,1113,459,132,2527,773,979,415,100,2268,543,744,317,93,1696,1215,1422,680,278,3599,135,115,61,22,337,9424,10511,4779,1652,26366,62,35,21,10,132,17,8,4,0,28,27,14,3,0,50,15,11,0,0,25,69,41,12,9,127,84,53,19,17,173
206,113,74,13,10,214,53,34,10,5,105,142,74,39,23,277,76,67,23,15,178,147,89,38,13,292,342,219,98,64,727,517,341,93,44,996,733,457,166,68,1425,2090,1454,445,120,4119,2005,1782,457,103,4350,1828,1672,457,93,4049,2358,2597,812,178,5951,2813,3370,971,163,7322,2034,2260,659,141,5094,1810,1861,693,245,4612,188,165,83,47,486,17269,16530,5066,1335,40202,139,76,26,13,250,51,38,15,7,103,90,55,17,20,187,49,28,13,3,92,180,102,51,29,358,220,135,57,34,441,385,215,71,50,714,530,340,95,58,1030,1912,1178,304,98,3487,2015,1514,333,96,3963,2409,2064,477,102,5050,1972,1848,442,83,4347,3112,3210,791,133,7242,4404,5802,1814,299,12329,1977,2046,760,248,5027,142,171,61,25,405,19588,18824,5324,1298,45035,128,72,17,8,217,40,19,9,3,66,43,34,8,6,91,33,30,6,6,75,91,54,22,16,185,112,79,26,24,241
207,126,97,24,6,260,51,36,7,0,96,124,92,25,6,247,87,63,17,9,182,132,104,26,5,266,289,226,56,10,588,455,356,95,15,922,629,539,161,37,1368,1889,1694,485,86,4162,1923,2060,691,112,4777,1725,1929,619,126,4401,1891,3456,1413,292,7052,2438,4188,1569,292,8477,1710,2948,1157,222,6026,1813,2698,1208,315,6032,181,202,72,16,469,15464,20674,7637,1545,45326,181,151,38,7,380,75,45,12,0,127,97,64,21,6,184,67,50,11,0,135,161,103,25,6,289,257,178,38,13,487,391,265,74,19,744,566,461,125,17,1165,1847,1466,404,73,3792,1856,1778,526,80,4242,2055,2266,630,123,5069,1558,2082,610,103,4350,2277,3437,1065,180,6957,3305,6674,2604,499,13076,1988,2641,1096,282,6016,134,197,87,13,429,16801,21854,7362,1432,47451,183,139,35,6,360,53,32,8,0,96,70,51,9,0,134,61,45,9,0,110,112,95,22,0,219,192,116,35,9,351
208,94,84,35,5,214,57,34,13,5,98,82,67,21,4,183,64,46,22,7,142,121,81,24,8,231,252,161,52,18,483,414,321,93,31,863,669,541,156,59,1428,2121,1891,603,154,4767,2146,2519,807,170,5645,2049,2512,707,131,5395,2168,4086,1640,303,8194,2605,4564,1510,267,8955,1637,2793,1070,204,5707,1804,2684,1262,351,6101,193,246,95,24,563,16470,22632,8109,1750,48963,89,101,23,6,219,53,36,10,4,95,48,40,12,3,102,47,18,3,0,72,87,69,17,9,184,165,116,37,15,331,299,220,54,18,586,462,317,103,41,919,1749,1512,360,138,3754,1993,2095,599,126,4816,2384,2788,783,163,6118,1916,2698,736,132,5479,2830,4468,1441,203,8941,3640,7322,2869,478,14312,1981,2842,1140,347,6312,184,239,82,20,520,17917,24865,8269,1704,52754,100,79,25,8,215,23,22,10,0,46,46,26,0,0,77,42,18,9,0,63,84,45,8,3,146,84,73,11,7,174
209,134,120,52,15,324,60,44,15,7,124,195,122,54,39,414,135,115,49,27,330,182,154,64,25,425,543,433,195,108,1277,868,738,253,124,1977,1156,1172,440,167,2934,3770,4046,1407,420,9643,3351,4343,1567,380,9642,2920,3728,1180,298,8115,1994,3382,1171,278,6828,1999,3380,1224,258,6861,816,1453,611,168,3040,2105,2898,1382,483,6871,351,374,157,61,946,20583,26487,9818,2867,59759,162,125,55,32,376,60,53,22,9,152,112,91,29,25,253,78,53,16,12,160,234,206,102,65,611,381,323,139,83,922,718,548,197,125,1585,1073,1010,317,132,2526,3817,3493,1210,392,8911,3808,4364,1407,399,9973,3803,4780,1522,349,10447,2634,3611,1177,274,7689,2671,4121,1350,291,8436,1877,3602,1420,286,7183,2308,3023,1309,497,7134,255,344,122,52,774,23990,29745,10377,3023,67134,165,150,61,40,412,47,31,16,9,97,69,54,26,13,172,68,38,15,17,140,147,124,56,39,361,169,178,76,50,462
210,99,97,57,28,284,56,45,24,17,136,179,155,91,44,476,126,99,55,56,338,183,164,98,58,510,495,516,301,202,1510,680,647,349,208,1886,915,1038,466,238,2655,2695,3005,1222,570,7485,2311,3041,1199,419,6971,1897,2402,852,254,5402,1268,1876,789,286,4215,1144,1891,772,184,3992,413,751,330,90,1577,1497,1992,1098,562,5155,259,301,150,103,813,14221,18026,7847,3318,43405,129,128,80,54,401,45,42,16,21,128,107,89,46,44,282,81,60,32,20,200,261,278,169,113,831,318,349,220,153,1035,574,589,315,189,1670,916,885,417,283,2497,2783,2816,1297,632,7535,2617,3077,1174,489,7359,2603,3134,1106,340,7190,1613,2305,730,219,4871,1760,2547,908,286,5493,1038,1937,816,234,4020,1584,2053,1035,595,5267,215,211,123,69,619,16653,20500,8489,3738,49377,158,160,104,62,480,29,29,20,10,89,72,71,31,28,195,78,57,31,16,179,155,165,116,79,520,225,255,155,115,759
211,97,66,26,13,198,47,48,12,3,106,116,112,33,13,277,70,90,28,8,196,144,118,55,23,339,405,309,126,53,890,683,602,201,77,1559,1040,1149,445,138,2765,3959,4479,1687,480,10608,3810,5017,1911,538,11280,3263,4090,1349,338,9037,2405,3863,1564,388,8218,2468,3693,1432,334,7931,964,1631,716,184,3495,2433,3356,1669,528,7988,346,424,170,42,978,22232,29046,11417,3171,65858,126,92,32,9,258,49,35,13,3,104,84,54,15,3,162,61,37,8,3,123,186,134,46,13,379,273,227,66,31,590,500,406,163,56,1126,814,796,264,93,1971,3463,3258,1124,358,8205,3712,4353,1484,440,9991,3872,4985,1631,430,10919,2932,4008,1430,276,8647,2988,4465,1474,312,9243,2022,3781,1546,380,7732,2443,3306,1337,477,7573,261,312,109,39,714,23787,30245,10753,2928,67724,103,80,37,5,221,40,23,5,3,73,57,46,10,6,116,62,34,8,0,99,101,77,15,11,202,173,114,36,12,333
212,252,230,75,63,617,108,99,25,17,245,316,251,101,75,745,219,223,86,36,567,422,355,125,64,965,975,830,358,206,2371,1553,1433,491,260,3740,2148,2241,771,320,5484,6500,6946,2493,972,16904,5421,6726,2327,778,15252,4265,5194,1613,507,11584,2657,4022,1401,431,8513,2537,3710,1273,364,7882,1010,1602,578,187,3381,3121,4211,1934,875,10138,548,590,239,132,1509,32049,38672,13897,5285,89909,330,310,117,94,849,106,93,44,18,254,230,178,74,43,519,156,121,51,39,374,467,390,193,130,1185,683,632,225,187,1737,1361,1056,401,225,3040,2062,1816,709,322,4909,6763,6569,2298,937,16567,6097,7213,2453,888,16651,5913,7221,2178,704,16015,3768,5124,1532,420,10847,3506,5055,1543,409,10519,2204,3870,1361,421,7856,3544,4407,1867,930,10747,361,411,157,93,1017,37552,44467,15207,5864,103088,334,235,105,76,753,79,67,22,12,175,138,113,46,30,323,129,103,48,22,299,292,204,107,67,669,407,395,139,99,1045
213,265,202,69,40,569,99,91,37,13,229,319,275,124,55,774,212,212,92,49,566,389,264,139,60,852,945,777,368,185,2275,1447,1158,489,214,3316,1951,1906,756,301,4916,5747,5855,2197,814,14609,4886,5960,2138,641,13620,4168,4766,1544,417,10891,2703,3918,1348,332,8303,2482,3535,1154,275,7446,912,1394,536,135,2976,2710,3599,1648,829,8786,569,547,248,136,1496,29800,34442,12876,4515,81639,294,257,92,66,711,120,94,49,29,292,218,206,66,53,548,202,115,45,24,384,456,446,191,137,1235,681,623,245,156,1700,1235,928,431,233,2827,1967,1814,667,299,4751,6192,5984,2149,910,15234,5738,6543,2216,848,15343,5732,6594,1944,636,14907,3781,4744,1384,407,10311,3896,5360,1526,371,11151,2305,3846,1321,332,7807,3153,3817,1724,897,9591,444,418,161,99,1124,36411,41787,14204,5501,97907,284,249,103,78,713,59,53,19,9,146,138,86,56,22,303,133,95,31,31,293,303,220,123,79,722,464,393,169,109,1136
214,42,43,14,4,107,17,25,0,3,46,48,45,22,6,121,37,35,12,10,99,77,61,25,15,175,215,184,57,29,486,405,337,129,58,934,637,667,232,85,1616,2031,2429,890,284,5635,1903,2449,904,261,5518,1440,1829,669,178,4127,1050,1595,604,163,3404,950,1389,518,130,2981,322,478,208,61,1071,1307,1683,777,269,4046,201,205,93,36,535,10681,13456,5152,1599,30889,52,47,12,4,115,21,13,9,6,44,32,23,13,6,77,20,12,10,0,41,69,56,14,9,150,132,89,42,17,283,257,207,71,27,558,465,382,157,46,1048,1827,1762,632,182,4400,1993,2317,849,234,5394,1856,2455,834,209,5354,1318,1780,651,123,3873,1261,1861,651,151,3926,826,1482,600,162,3071,1304,1689,682,278,3949,143,170,44,19,378,11583,14348,5274,1473,32676,55,36,16,3,114,8,8,7,0,23,18,11,4,0,40,23,5,0,0,33,58,16,9,4,82,60,43,15,6,125
215,30,35,12,9,89,9,12,9,5,42,67,49,29,11,161,49,37,16,13,113,62,58,20,12,151,211,178,96,63,548,310,320,142,50,819,439,452,255,100,1238,1212,1352,730,281,3573,842,1027,515,206,2590,628,691,314,102,1730,298,344,179,54,870,236,305,150,36,728,72,87,54,37,256,668,799,463,209,2137,122,84,57,38,305,5258,5835,3038,1222,15355,37,25,14,15,90,15,19,13,10,53,36,28,13,7,87,14,9,5,3,29,73,43,41,24,178,87,78,38,21,229,203,165,75,38,479,312,300,153,66,832,1032,1038,517,203,2794,902,996,473,181,2552,751,819,395,127,2089,462,480,244,60,1249,362,435,198,41,1034,181,256,132,50,620,687,736,451,198,2069,70,66,40,12,192,5225,5489,2804,1062,14581,31,19,8,8,63,11,6,3,0,26,15,10,7,0,30,19,9,5,0,27,36,21,14,9,76,47,50,14,13,126
216,35,25,16,10,89,11,12,0,3,25,48,32,13,20,112,22,30,14,19,86,53,42,17,13,126,156,143,78,45,431,241,230,101,73,647,362,393,153,106,1016,1069,1155,594,260,3077,792,913,451,190,2347,575,667,339,86,1671,268,375,179,64,883,228,314,178,43,759,76,116,48,18,261,522,641,392,189,1750,84,113,63,39,294,4549,5197,2653,1164,13562,24,30,13,15,76,14,10,3,4,34,33,17,10,11,70,20,9,3,0,36,56,48,36,31,169,90,62,38,22,211,143,133,61,38,373,253,217,103,54,621,848,856,426,220,2346,801,963,420,165,2347,723,822,374,141,2056,395,560,240,69,1259,361,451,210,60,1079,223,267,135,37,664,549,661,373,224,1806,79,64,33,14,199,4602,5170,2469,1100,13342,32,15,18,19,90,8,10,0,5,24,20,7,5,3,36,18,7,7,7,29,23,24,16,11,79,39,37,21,15,112
217,27,24,12,3,66,13,7,3,0,26,29,32,15,9,84,18,10,16,3,42,38,45,17,7,106,143,109,45,22,316,228,189,98,48,558,343,360,200,79,978,972,1154,628,220,2983,770,989,480,155,2394,529,679,337,116,1660,297,396,211,75,987,282,327,161,55,831,97,136,60,25,311,509,629,367,165,1665,63,65,41,19,195,4377,5137,2693,1006,13209,26,18,17,5,65,16,10,3,6,35,23,10,7,10,43,12,3,7,0,25,48,34,14,13,110,77,41,17,8,137,148,97,49,17,316,230,212,99,57,595,779,850,438,170,2243,770,903,428,164,2260,650,793,352,123,1926,436,506,239,77,1261,335,418,215,56,1015,190,246,148,55,640,511,651,327,169,1659,61,32,24,16,125,4306,4833,2385,940,12464,10,19,5,0,37,5,0,0,0,6,14,6,5,0,25,7,8,0,0,19,22,14,0,5,37,34,24,7,3,69
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,32,31,11,6,83,17,22,9,3,42,33,37,17,3,86,22,28,3,5,55,39,25,12,6,83,128,94,42,16,272,218,190,75,21,507,378,362,126,75,945,1446,1492,551,206,3698,1563,1925,737,250,4474,1625,1863,616,159,4261,1135,1881,689,177,3883,1285,1774,582,155,3800,466,705,298,81,1546,1026,1435,649,187,3308,125,130,56,18,322,9544,11998,4474,1365,27376,23,20,9,0,51,12,12,5,0,25,18,17,6,0,40,19,3,6,0,28,49,23,16,5,87,76,54,22,13,158,162,109,32,22,330,285,209,62,39,590,1243,1002,423,182,2847,1361,1603,559,210,3732,1684,2021,643,194,4543,1345,1713,570,148,3770,1563,2144,688,167,4567,1109,1968,666,202,3946,1171,1397,583,182,3340,91,95,35,20,246,10206,12386,4318,1379,28290,33,26,4,4,67,8,3,6,0,19,17,8,0,0,30,10,9,0,0,19,33,9,5,0,55,45,34,18,3,102
302,35,22,4,8,67,15,12,3,0,29,23,31,13,6,72,19,19,10,8,51,50,20,12,9,88,137,83,36,20,273,227,148,57,26,456,354,289,96,48,782,1287,1178,413,137,3013,1364,1451,497,164,3479,1363,1420,464,118,3360,1046,1462,517,131,3161,1176,1457,507,110,3249,423,626,241,57,1344,805,955,409,165,2341,102,110,39,14,262,8417,9270,3305,1022,22021,31,25,9,11,73,18,10,4,4,37,20,11,3,0,41,21,10,0,0,29,64,35,17,0,116,88,58,16,14,177,188,98,36,21,347,299,208,69,26,609,1237,894,299,111,2543,1393,1298,385,151,3223,1553,1602,461,126,3743,1178,1445,434,87,3139,1483,1848,582,115,4038,1066,1729,634,135,3559,854,1026,435,153,2474,84,91,31,12,216,9582,10386,3413,984,24367,19,19,7,4,52,9,3,4,0,21,21,3,6,0,32,9,0,0,0,9,25,16,3,4,53,64,37,17,8,121
303,102,67,23,13,211,34,32,8,3,75,114,83,36,25,258,69,77,18,18,184,154,98,36,20,306,274,207,76,43,603,462,369,135,77,1045,719,561,219,98,1594,2039,1900,699,284,4926,2015,2230,792,272,5302,2102,2206,693,187,5183,1689,2333,930,209,5154,1970,2641,897,224,5730,851,1260,489,130,2732,1362,1630,716,295,4001,148,154,62,24,386,14113,15843,5830,1917,37703,109,77,31,16,234,38,48,15,3,104,90,62,10,7,173,51,39,4,4,100,168,126,38,30,358,251,152,64,33,510,391,324,109,47,874,651,498,158,57,1368,2139,1729,546,250,4662,2046,2075,658,232,5006,2229,2570,756,226,5782,1828,2233,668,145,4875,2136,3084,947,233,6398,1822,3076,1144,269,6319,1436,1740,679,270,4128,122,109,42,22,293,15510,17950,5881,1857,41194,97,68,27,19,216,39,28,3,8,70,51,33,8,0,101,37,24,10,9,81,107,65,32,15,216,141,86,46,28,306
304,34,35,10,4,80,14,9,6,0,23,28,29,9,6,69,18,12,10,0,43,50,32,9,4,92,88,59,17,4,178,120,97,44,12,275,220,197,60,21,502,795,727,268,75,1877,891,1070,393,115,2467,998,1208,401,91,2694,1073,1872,753,155,3849,1434,2217,767,197,4613,802,1228,479,112,2623,872,1183,492,157,2699,55,66,21,11,155,7499,10036,3740,965,22236,32,36,13,4,80,22,10,4,0,32,11,17,10,0,45,15,13,3,0,38,46,26,14,6,92,73,44,14,5,136,111,79,28,12,217,201,170,58,9,442,695,596,214,66,1560,870,909,325,70,2173,1017,1291,429,118,2848,923,1328,410,82,2737,1367,2147,707,141,4366,1542,2837,1117,232,5729,917,1243,522,161,2843,32,54,26,7,119,7870,10790,3893,908,23464,33,33,5,5,65,15,6,7,0,21,19,10,5,0,33,15,12,0,3,26,26,15,7,4,43,41,30,7,0,84
305,32,29,12,0,76,9,10,0,0,16,38,20,7,0,69,19,15,9,0,41,45,36,7,0,95,82,54,15,0,150,127,81,20,7,231,210,143,34,16,398,721,474,141,31,1366,819,691,213,47,1770,750,704,244,55,1747,1174,1598,684,150,3609,1444,1948,798,183,4374,1050,1518,543,142,3256,752,993,375,131,2256,59,67,30,10,161,7336,8363,3145,771,19614,63,43,12,4,127,12,12,4,0,27,23,15,4,0,41,22,4,3,0,31,44,28,3,5,78,70,41,12,5,131,137,82,19,4,242,181,111,33,5,329,706,408,101,24,1243,818,602,176,45,1644,930,845,227,42,2049,758,834,273,51,1912,1510,1710,585,109,3910,2238,3734,1506,323,7808,897,1089,428,130,2544,47,50,26,6,124,8462,9600,3421,748,22230,43,28,9,0,76,15,3,3,0,24,17,3,3,0,26,15,9,0,0,21,35,21,9,0,64,49,39,3,0,94
306,43,36,13,10,106,24,24,10,0,57,75,68,17,21,183,63,31,14,12,117,72,54,29,7,161,255,193,81,55,581,379,294,125,72,873,550,522,227,143,1446,1589,1732,735,384,4434,1355,1523,609,286,3772,1091,1294,410,157,2949,704,877,313,102,1995,616,736,267,72,1703,212,239,90,25,569,1325,1421,622,320,3690,166,142,77,52,437,8509,9183,3630,1731,23056,33,39,13,15,95,33,17,5,10,66,41,21,8,6,75,31,15,5,5,56,110,63,35,28,238,142,94,42,29,305,312,192,87,44,634,413,388,149,93,1046,1457,1334,568,296,3649,1378,1539,593,306,3814,1315,1531,504,199,3541,866,1072,344,106,2390,832,1025,353,102,2318,517,663,224,80,1486,1202,1300,574,299,3373,89,101,46,26,262,8773,9384,3564,1633,23359,33,31,10,13,90,11,11,12,3,35,25,12,7,5,51,16,14,5,5,35,61,27,9,7,103,85,54,17,19,180
307,30,29,16,11,88,8,14,3,0,32,46,46,21,19,120,25,25,17,5,76,52,33,17,11,110,178,132,68,44,431,217,208,115,48,588,339,340,181,120,975,952,998,558,298,2809,710,845,482,185,2217,514,611,258,114,1501,273,404,174,83,933,244,301,145,62,745,95,89,40,21,248,661,723,448,241,2073,103,106,46,31,280,4446,4912,2588,1289,13242,31,11,11,5,57,20,7,14,4,44,19,11,12,3,44,12,18,4,0,31,49,47,17,11,131,61,69,40,21,193,171,114,61,45,390,219,218,110,53,594,834,850,448,248,2377,722,837,428,191,2180,690,702,366,138,1894,367,480,235,83,1167,366,418,176,53,1011,235,256,135,49,672,611,754,381,209,1956,62,53,31,16,166,4465,4842,2461,1130,12901,20,30,3,8,61,3,9,0,3,16,21,4,3,0,32,10,8,5,0,19,23,16,10,3,58,29,23,17,5,79
308,45,30,24,12,107,11,14,0,3,25,39,19,20,6,80,22,20,15,4,61,35,36,24,7,95,151,121,24,30,324,217,141,76,52,487,378,268,159,79,881,1183,1135,560,265,3137,1312,1495,696,261,3768,1076,1256,493,209,3038,1108,1673,728,260,3769,1136,1469,550,168,3319,471,530,213,58,1279,1290,1460,718,346,3814,162,153,83,47,445,8634,9807,4382,1808,24632,28,43,13,10,100,20,17,4,4,47,27,25,8,3,68,17,16,6,0,35,70,54,21,17,164,117,82,27,20,242,221,144,73,36,475,310,248,118,70,751,1089,1013,484,220,2803,1172,1411,581,262,3432,1317,1656,701,249,3930,900,1291,503,154,2846,1087,1372,521,145,3129,804,1084,420,156,2457,1330,1518,694,319,3861,105,93,32,22,251,8614,10063,4217,1702,24596,36,17,18,3,78,11,9,0,3,20,10,15,6,4,31,14,10,0,4,30,45,30,6,8,87,48,36,13,9,101
309,147,131,48,14,344,53,48,24,6,134,173,117,30,13,339,116,91,37,10,253,189,146,56,8,402,555,389,147,42,1136,885,697,229,80,1894,1337,1243,407,155,3143,4077,4219,1489,499,10283,3508,4118,1415,453,9500,2870,3310,1002,310,7497,1932,2681,941,233,5789,1854,2458,811,221,5341,768,1001,396,113,2281,2454,2666,1137,406,6661,344,336,94,51,825,21275,23657,8261,2619,55811,119,133,36,10,300,53,40,12,8,113,64,57,18,7,150,75,43,5,3,126,201,140,37,22,406,309,230,80,39,668,556,407,143,48,1159,950,801,277,89,2126,3734,3419,1211,439,8801,3779,4202,1398,480,9858,3841,4320,1374,367,9901,2713,3346,1016,293,7366,2613,3704,1099,299,7708,1830,2836,1074,326,6056,2675,2944,1159,413,7195,214,251,86,35,582,23734,26877,9019,2882,62508,157,98,40,11,312,37,43,11,0,90,57,44,16,4,114,61,46,17,5,129,131,78,38,16,260,232,137,36,10,415
