SA4_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
306,977,2746,8118,8913,9614,7462,1812,236,21,39888,2208,1275,2272,1930,2189,2412,1422,282,19,14000,163,160,432,431,545,597,232,34,10,2610,100,148,337,260,220,201,55,33,10,1359,3444,4333,11155,11529,12562,10674,3513,584,55,57860,202,369,543,433,504,499,77,0,0,2619,402,150,180,131,150,211,84,11,0,1314,599,516,722,562,653,711,158,15,0,3934,4050,4849,11878,12091,13216,11384,3675,599,54,61796,3055,898,1327,1461,2107,4270,9232,5517,1569,29429,706,784,1953,1619,1731,1523,1251,725,304,10595,7804,6527,15156,15177,17059,17176,14152,6843,1927,101817,478,1842,5572,6031,7347,4835,905,83,3,27091,2897,1848,4431,5481,5354,4753,1670,178,15,26628,185,192,825,632,474,581,181,20,0,3090,104,108,232,158,169,131,57,26,4,996,3670,3994,11059,12301,13341,10302,2816,310,27,57810,126,194,329,251,280,221,21,0,0,1421,377,165,278,286,263,262,56,3,0,1690,503,356,607,536,539,485,76,3,0,3111
307,838,1888,4401,4329,4992,4421,1486,368,31,22749,1029,435,653,546,614,941,725,209,36,5193,73,70,163,151,215,248,127,23,6,1084,63,76,156,125,124,129,81,61,13,825,2005,2480,5373,5158,5941,5730,2419,661,86,29853,119,160,173,144,170,155,24,0,0,952,107,58,72,39,54,73,27,0,0,432,230,219,244,180,228,230,52,0,0,1382,2233,2697,5617,5340,6169,5963,2475,664,86,31231,1316,334,551,641,1045,2153,4904,3255,971,15166,334,387,842,655,780,844,687,455,174,5152,3879,3424,7005,6634,7995,8955,8059,4369,1232,51552,333,1146,2321,2473,3251,2445,616,119,6,12716,1372,774,1986,2462,2419,2332,840,154,8,12352,77,102,369,246,206,256,106,20,3,1383,72,53,85,75,101,82,63,38,5,573,1852,2081,4762,5255,5979,5110,1620,328,27,27014,61,76,103,99,124,76,13,0,0,554,117,66,111,98,83,92,17,0,3,585,180,143,216,192,211,170,33,0,3,1138
308,1306,3337,8922,9630,9323,7418,1611,183,5,41736,2208,1081,1317,1076,1099,1369,784,197,14,9150,142,140,454,419,508,665,166,14,3,2510,98,139,343,257,213,168,55,31,10,1312,3755,4701,11040,11380,11143,9617,2619,425,34,54707,234,368,501,388,388,401,48,0,0,2336,378,126,116,86,80,154,42,0,0,980,613,488,617,479,470,555,91,0,0,3315,4365,5187,11653,11863,11612,10172,2708,427,38,58029,2582,690,1354,1302,1618,3520,7368,4223,1221,23876,551,657,1593,1732,1654,1525,897,493,220,9308,7494,6536,14602,14896,14878,15211,10972,5141,1477,91214,694,2287,5165,5421,6009,3928,667,76,0,24261,2747,1738,3928,4783,4078,3522,1003,120,16,21926,144,211,923,483,411,510,95,13,3,2787,94,98,218,163,142,129,39,23,3,913,3679,4335,10240,10843,10639,8093,1807,237,21,49892,138,182,259,244,240,193,21,0,0,1289,361,160,251,229,212,202,26,3,0,1446,504,339,507,475,458,395,52,3,0,2732
309,1796,7143,22933,26464,25387,16442,3773,337,12,104292,5558,5141,7431,5641,5587,5690,3477,738,59,39328,1157,1202,1933,1559,1571,1538,623,100,15,9690,171,402,907,670,523,334,97,45,17,3174,8688,13888,33207,34336,33061,24009,7973,1223,103,156485,461,847,1277,978,1157,976,172,5,0,5871,1197,614,556,294,264,417,204,35,0,3578,1657,1462,1833,1267,1418,1396,375,39,0,9449,10343,15348,35042,35608,34482,25407,8346,1257,102,165933,7670,2815,3738,3379,4589,8559,20316,15050,4326,70433,933,1278,3395,2733,2560,1998,1801,1365,762,16826,18946,19441,42176,41714,41625,35961,30460,17675,5189,253192,729,5104,15626,15384,17016,10235,1772,96,4,65974,7020,7256,13228,15127,13593,10605,3777,414,11,71034,1844,2216,4045,2933,2461,2128,666,81,3,16379,184,342,713,496,430,291,82,17,20,2579,9780,14908,33613,33943,33495,23267,6298,609,37,155962,269,480,810,606,645,542,59,6,0,3416,1125,603,803,767,636,674,139,16,0,4761,1393,1085,1614,1379,1273,1213,190,16,0,8172
310,1317,4867,14708,15571,13410,8940,1540,130,9,60489,2740,2499,3400,2668,2318,2152,964,187,16,16940,493,501,963,787,806,762,277,29,3,4623,91,261,533,395,328,204,56,23,7,1900,4649,8125,19599,19421,16862,12061,2831,364,36,83952,435,770,975,692,585,460,63,3,0,3982,854,356,269,189,171,185,73,5,4,2099,1290,1124,1238,877,747,643,141,9,4,6079,5937,9253,20841,20297,17612,12706,2972,373,38,90029,5594,2168,3968,3653,3717,5758,10034,5958,1574,42421,671,838,1734,1458,1226,975,727,502,245,8374,12206,12255,26543,25406,22548,19438,13735,6831,1858,140826,607,3301,9419,9431,9271,5326,698,42,4,38095,3722,3332,6501,7041,5552,4294,1035,98,6,31576,854,904,2190,1477,1164,932,231,17,0,7778,119,175,413,258,228,141,39,27,3,1396,5297,7719,18512,18212,16214,10695,2008,181,8,78847,273,440,656,477,434,255,16,0,0,2555,820,419,582,453,312,282,57,0,0,2923,1095,855,1240,926,749,542,77,0,0,5483
311,1505,5041,14316,14728,13205,9084,1719,114,0,59720,2574,2372,3442,2814,2388,2273,1099,152,14,17115,406,470,754,700,667,698,270,22,3,3994,115,282,555,419,326,179,54,15,0,1948,4607,8171,19062,18660,16586,12229,3144,294,18,82776,437,847,1078,712,621,485,65,10,0,4254,808,316,274,159,160,169,73,4,0,1954,1245,1164,1353,870,779,649,137,8,0,6208,5854,9333,20417,19532,17362,12879,3288,307,18,88983,5766,1687,2583,2524,2993,4570,10270,6291,1499,38176,852,909,2000,1770,1457,1026,740,497,205,9457,12469,11933,24992,23821,21812,18468,14290,7091,1726,136608,582,3006,8170,8674,8678,5151,741,30,0,35039,3548,3264,6264,6787,5740,4390,1289,97,8,31382,697,846,1907,1258,954,891,221,14,0,6780,116,199,411,274,230,149,39,5,4,1433,4943,7314,16751,16997,15601,10578,2292,152,9,74628,256,500,663,452,407,294,24,0,0,2607,842,412,589,452,360,295,48,8,0,3000,1099,913,1254,903,768,592,70,5,0,5606
312,1175,2971,7776,8291,8073,6392,1401,133,8,36232,1522,682,968,778,833,1089,701,116,17,6707,75,121,368,360,439,478,146,19,3,2013,61,114,270,228,208,141,56,18,9,1105,2826,3892,9378,9663,9560,8104,2306,294,32,46057,160,166,291,218,197,234,36,0,0,1301,226,87,78,37,50,72,34,4,0,592,388,254,371,250,245,309,79,3,0,1899,3214,4142,9751,9916,9802,8412,2384,298,35,47948,1721,387,588,626,978,2266,5218,3107,841,15725,447,839,2277,2002,1978,1662,832,454,157,10634,5381,5368,12604,12539,12753,12347,8433,3855,1032,74315,631,2254,4568,4546,5013,3147,541,34,0,20742,2129,1215,3329,4025,3465,2828,794,102,10,17899,117,171,687,355,313,351,90,9,0,2097,66,93,188,127,120,91,48,21,5,762,2947,3728,8782,9053,8905,6417,1471,165,19,41492,76,90,183,125,135,111,13,0,0,735,205,77,179,156,110,133,30,3,0,888,280,166,361,279,245,242,45,3,0,1626
313,1035,3135,7991,9001,9752,6892,1339,104,8,39249,2126,1503,1931,1628,1794,2051,1125,180,11,12351,375,356,557,545,611,690,227,22,6,3395,92,141,303,224,208,130,50,12,3,1173,3632,5143,10782,11399,12364,9759,2741,322,25,56160,345,491,598,419,469,393,64,0,0,2776,522,190,182,95,109,148,58,12,0,1315,865,688,777,522,578,540,127,12,0,4093,4497,5827,11555,11919,12939,10293,2862,329,28,60253,3214,1152,2233,2043,2510,4786,11928,8006,2131,38002,419,477,981,997,968,798,757,584,291,6276,8131,7455,14770,14953,16417,15878,15552,8917,2460,104531,427,1867,4652,5569,6536,4159,609,22,4,23847,2804,2222,4203,4871,4863,4182,1121,91,3,24365,594,615,1312,928,985,914,252,13,8,5617,114,121,221,181,159,116,36,19,8,960,3936,4822,10384,11549,12541,9363,2023,155,20,54794,204,260,313,284,301,200,12,0,0,1570,495,190,315,285,246,255,41,0,3,1836,700,444,628,567,552,448,52,4,9,3407
314,790,2899,8971,11088,10451,5920,949,61,0,41133,2108,1692,1885,1651,1501,1392,700,128,5,11051,429,365,579,515,557,506,185,17,0,3164,64,83,265,211,121,68,13,5,0,828,3394,5044,11696,13468,12631,7891,1850,205,5,56174,197,353,452,305,304,217,31,3,0,1855,599,192,130,90,60,96,30,3,0,1207,794,544,585,396,358,308,63,4,0,3059,4190,5590,12276,13865,12990,8198,1912,217,5,59241,3032,755,1062,1023,1238,2414,5878,3562,813,19781,211,289,666,611,535,357,272,164,104,3205,7426,6625,14004,15500,14770,10977,8060,3943,926,82229,332,2052,5738,6608,6920,3552,425,17,0,25645,2806,2236,4158,5334,4611,3097,776,72,0,23084,667,603,1496,1050,864,647,170,12,0,5512,57,91,177,162,122,52,22,8,3,685,3867,4979,11570,13150,12515,7350,1394,102,5,54929,110,183,254,208,201,130,5,0,0,1095,563,142,236,244,169,141,24,3,0,1528,671,329,487,456,371,277,32,3,0,2628
315,443,1281,3237,2792,2780,2450,740,126,7,13856,412,195,440,378,378,435,214,62,3,2518,49,63,179,129,148,188,61,7,0,819,53,93,164,105,133,78,40,19,5,675,961,1625,4010,3411,3438,3141,1060,209,16,17871,106,127,192,133,145,112,23,6,0,834,56,33,56,35,33,50,18,0,0,286,158,166,247,174,173,159,44,5,0,1124,1120,1793,4259,3581,3617,3301,1100,212,16,18994,1162,671,1217,933,864,1147,1767,1033,253,9046,258,339,850,655,688,701,409,235,56,4197,2537,2804,6325,5171,5170,5148,3285,1480,326,32237,310,991,2298,1965,2112,1652,402,53,0,9786,445,421,1064,1115,858,822,311,54,6,5096,41,71,288,147,149,148,40,7,0,894,50,53,114,95,98,58,26,18,4,508,842,1541,3766,3323,3217,2677,781,128,6,16280,60,70,142,112,132,51,6,0,0,570,67,39,58,58,45,39,11,0,0,327,134,111,202,161,174,92,20,0,0,898
316,1514,4006,11474,14344,15504,10336,2186,172,9,59526,3584,2427,3337,3270,3761,4359,2483,454,31,23705,876,575,1014,985,1163,1312,440,63,7,6438,113,195,410,358,309,183,66,25,9,1657,6089,7208,16224,18945,20737,16187,5170,718,47,91336,266,330,556,418,523,517,71,4,0,2697,670,231,229,133,179,255,139,12,0,1857,935,567,790,550,708,773,214,16,3,4552,7022,7772,17013,19497,21445,16961,5384,739,52,95890,4223,1127,1658,1829,2720,6925,17316,12301,3817,51918,517,573,1394,1495,1569,1268,1146,836,503,9303,11764,9473,20068,22828,25728,25156,23846,13883,4371,157110,474,2600,7056,7938,10285,6433,945,62,0,35795,4866,3634,6890,9599,9651,8367,2476,212,9,45704,1387,1042,2136,1711,1721,1718,452,38,0,10208,108,181,378,287,267,178,62,27,11,1494,6841,7463,16460,19530,21926,16700,3931,337,23,93204,141,183,308,257,320,266,30,0,0,1501,616,243,351,387,377,437,95,3,0,2507,757,428,657,647,693,703,124,3,0,4007
317,790,2472,6643,6229,6032,4555,938,95,7,27759,1643,1123,1480,1136,904,1051,672,161,10,8179,122,110,251,207,243,298,95,20,3,1353,40,90,170,101,81,63,34,11,5,597,2606,3795,8540,7670,7263,5959,1746,281,25,37890,145,229,327,220,199,147,23,5,0,1296,293,129,122,68,71,70,41,3,0,792,440,354,453,287,265,216,65,8,0,2091,3045,4148,8994,7954,7534,6178,1809,292,28,39981,2243,623,901,899,1119,2106,5277,3865,1259,18296,269,313,666,511,540,454,415,270,140,3592,5561,5085,10562,9371,9192,8738,7499,4431,1430,61863,385,1766,4189,3736,4387,2860,426,25,0,17777,2221,1696,3238,3497,2973,2544,868,110,9,17160,173,201,678,355,293,320,97,10,0,2134,38,66,106,98,72,48,25,17,5,470,2814,3733,8211,7689,7734,5777,1419,156,12,37539,84,130,182,128,124,102,7,3,0,762,338,146,185,169,129,120,21,0,0,1107,420,275,369,296,253,220,33,3,6,1870
318,1165,4308,9887,9100,9195,7031,1543,170,9,42409,2188,1540,1717,1153,1214,1543,926,184,15,10475,186,185,409,320,410,469,157,16,3,2150,72,178,295,215,174,117,54,26,6,1136,3613,6214,12301,10788,10991,9160,2681,387,31,56172,204,330,482,378,391,324,37,0,0,2154,398,174,167,91,101,118,49,6,0,1106,603,507,650,470,493,446,83,6,0,3255,4217,6721,12954,11263,11483,9605,2769,396,31,59428,2858,1040,1597,1598,1929,3418,7550,4588,1241,25821,641,1243,1739,1422,1350,1122,757,467,186,8934,7713,9005,16295,14281,14767,14144,11078,5452,1455,94185,618,2765,6264,6270,6862,4505,738,60,5,28087,3262,2548,4119,4476,4043,3636,1206,132,8,23425,182,272,930,509,437,497,137,10,9,2984,76,115,203,158,133,89,39,14,6,829,4140,5702,11511,11412,11479,8725,2122,215,21,55324,101,166,252,202,230,161,14,0,0,1133,408,177,237,211,183,178,52,3,0,1452,511,345,487,413,411,344,67,4,0,2582
319,1281,2991,7455,7932,9231,7799,1834,293,19,38841,2326,1293,1872,1695,2104,2692,1434,294,39,13745,162,152,372,402,566,716,213,37,10,2610,128,142,294,259,268,198,98,53,12,1448,3894,4568,9996,10283,12169,11406,3576,678,78,56646,406,510,664,456,570,670,80,6,0,3371,485,193,211,130,165,261,80,6,0,1531,889,709,876,590,735,925,167,15,0,4906,4786,5275,10871,10877,12899,12328,3738,687,83,61549,3449,1084,2037,2367,3686,8462,19003,11926,2969,54973,588,533,1197,1170,1460,1582,1569,1099,396,9583,8821,6891,14100,14404,18044,22370,24311,13708,3445,126106,584,2042,4420,5189,6790,4799,837,86,7,24749,3138,1911,4266,5162,5619,5711,1610,207,17,27642,194,223,720,454,565,713,176,23,3,3066,121,115,242,209,221,185,73,46,15,1213,4034,4297,9645,11013,13192,11411,2690,359,37,56675,182,238,294,274,353,363,36,0,0,1738,431,180,308,273,308,377,65,4,0,1947,615,420,601,542,664,743,106,0,0,3692
397,0,0,0,8,12,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,9,13,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,15,0,0,0,0,31,0,0,4,0,0,0,3,0,0,6,0,9,30,40,31,3,0,0,0,109,0,4,37,55,42,3,3,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,20,89,319,230,167,150,32,0,0,1003,32,41,142,88,56,65,34,5,0,462,6,15,35,41,29,37,10,3,0,167,4,12,22,19,11,6,3,0,0,74,58,155,510,369,266,259,77,4,0,1705,18,41,98,69,59,46,9,0,0,346,17,7,22,22,20,28,7,0,0,122,32,48,126,89,81,70,15,4,0,466,90,206,635,460,344,331,95,3,0,2172,112,95,260,277,301,648,961,226,15,2898,66,149,402,455,389,312,205,44,6,2040,272,444,1301,1194,1042,1297,1253,283,23,7108,4,70,256,91,90,69,11,0,0,602,38,75,188,126,104,91,20,3,0,658,16,18,53,43,24,35,8,0,0,205,3,7,15,10,7,3,0,0,0,44,69,169,518,272,232,210,41,3,0,1512,18,29,54,35,43,29,5,0,0,218,20,15,31,21,31,33,8,0,0,163,42,51,89,58,73,59,11,0,0,384
401,560,3257,12167,13730,13589,9673,2427,245,13,55664,2906,3820,3967,2507,2500,2946,2274,572,53,21541,201,298,424,371,398,478,201,33,5,2418,66,126,243,206,125,99,59,22,12,963,3734,7502,16805,16820,16604,13190,4964,883,80,80587,89,323,584,402,408,361,65,11,0,2248,574,501,324,138,147,156,108,7,0,1956,660,826,906,544,548,522,169,16,0,4199,4394,8330,17714,17358,17156,13716,5134,898,85,84785,4605,2381,1918,1456,1876,4010,9962,7678,3108,37002,235,411,906,771,713,632,532,378,243,4815,9233,11121,20544,19588,19748,18354,15626,8954,3430,126599,204,2461,8676,7994,8789,5851,983,60,3,35026,3832,4855,6235,7628,7253,6175,2459,285,18,38733,256,360,1097,792,416,587,219,20,5,3743,62,102,186,131,123,90,41,19,4,752,4348,7778,16189,16547,16576,12698,3700,387,31,78253,40,205,387,292,248,166,16,0,0,1353,574,394,400,329,274,237,68,4,0,2285,614,603,786,621,518,407,82,4,0,3637
402,1305,6040,19619,19963,16689,11684,1909,87,3,77291,3571,4287,5772,4135,3326,3340,1519,237,13,26195,232,327,726,659,639,726,183,33,0,3526,92,269,612,467,315,183,58,17,6,2017,5203,10923,26725,25223,20963,15935,3673,368,27,109032,387,985,1399,988,861,663,70,5,0,5361,969,573,446,270,210,262,50,12,0,2795,1354,1559,1847,1257,1074,929,124,14,0,8155,6558,12482,28572,26483,22034,16858,3794,382,27,117194,6718,2812,3684,3648,4329,7400,14496,9531,3186,55813,532,674,1567,1446,1230,942,786,619,354,8146,13806,15974,33827,31580,27595,25199,19080,10533,3569,181160,475,3837,11038,10318,10200,6647,907,22,0,43447,4774,5331,9725,10391,8479,7052,1734,132,7,47634,279,433,1714,983,671,743,183,21,6,5032,106,201,381,231,190,132,41,26,5,1315,5635,9803,22862,21931,19547,14579,2866,192,13,97430,229,517,758,559,506,261,26,0,0,2849,949,583,727,678,461,361,49,0,4,3811,1178,1096,1486,1236,964,623,75,4,4,6663
403,944,4029,14055,16166,15542,10966,2075,160,5,63950,3531,3637,4106,3127,3001,3428,1973,367,25,23190,265,311,630,555,573,719,209,40,6,3301,63,134,296,208,199,140,52,21,4,1118,4803,8109,19087,20056,19309,15253,4309,586,44,91549,241,558,777,575,607,521,90,3,0,3371,816,434,293,176,155,232,86,11,0,2202,1055,998,1063,750,768,753,177,15,0,5578,5851,9104,20150,20806,20079,16006,4483,604,46,97134,4745,1664,2000,1931,2621,5720,14967,9825,3561,47026,314,419,922,858,847,788,683,523,292,5641,10911,11183,23077,23593,23546,22516,20143,10946,3897,149800,394,2793,9107,8677,9873,6587,973,39,3,38438,4707,5068,7622,10199,8827,7814,2266,219,18,46747,273,434,1546,1019,635,791,250,25,0,4977,63,119,227,170,159,137,50,23,9,953,5430,8419,18498,20068,19489,15328,3541,304,31,91114,114,260,356,310,268,199,26,0,4,1541,690,357,407,393,317,299,57,4,0,2519,810,615,765,699,582,497,83,4,4,4058
404,498,2950,11518,10671,9622,6902,1227,107,9,43483,1955,2781,3751,2347,1961,2186,1080,192,20,16277,112,189,420,322,311,409,133,19,0,1902,42,107,296,173,153,95,26,13,5,905,2607,6032,15979,13513,12044,9582,2459,333,23,62577,113,353,569,439,460,410,44,0,0,2372,418,281,239,133,114,166,43,3,0,1396,526,627,802,570,579,576,89,3,0,3770,3132,6657,16785,14079,12620,10159,2543,338,27,66348,2884,1332,1557,1432,2137,4437,8308,5638,2651,30377,198,333,830,652,584,588,377,314,157,4044,6220,8317,19172,16161,15350,15181,11238,6287,2831,100761,187,2248,7997,6147,6547,4335,632,29,0,28120,2593,3619,5853,5761,5032,4318,1217,132,8,28531,147,260,1018,697,348,451,121,6,3,3060,48,114,186,126,101,74,34,9,4,702,2977,6239,15056,12729,12026,9181,2006,173,16,60412,60,163,341,221,255,170,15,0,0,1224,375,270,315,266,257,200,35,0,4,1727,439,431,653,492,512,368,57,0,4,2950
405,479,1344,3334,3697,4196,3887,1104,150,11,18204,851,479,628,566,728,1245,800,208,21,5532,61,46,153,137,179,307,124,21,4,1022,50,54,91,81,100,69,36,24,13,523,1435,1922,4201,4488,5205,5518,2065,406,42,25283,66,144,201,147,202,223,22,0,0,1008,96,66,60,35,47,100,18,0,5,419,162,205,259,180,251,325,39,5,4,1427,1597,2131,4464,4668,5453,5841,2105,408,49,26709,1359,352,544,601,1058,2672,6051,3862,1142,17633,181,155,334,389,472,558,503,336,144,3076,3136,2631,5336,5657,6985,9062,8663,4609,1332,47417,164,700,1519,1790,2459,1928,393,43,0,8996,1155,837,1793,2456,2644,2829,881,103,9,12707,103,85,335,215,200,267,96,28,4,1334,48,44,68,48,79,72,37,23,3,418,1471,1665,3714,4516,5375,5102,1410,201,23,23461,44,65,90,80,112,95,10,0,0,484,92,54,75,82,94,129,30,7,0,558,139,116,163,162,200,224,38,3,0,1050
406,359,997,3026,2905,3014,2640,614,78,3,13649,616,336,631,431,540,715,419,77,4,3770,50,57,172,152,199,245,92,15,0,986,42,46,107,74,98,79,34,15,0,491,1065,1437,3938,3560,3848,3680,1155,186,9,18894,70,134,198,143,175,185,20,0,0,917,77,68,57,42,49,67,23,0,0,384,149,200,253,184,221,252,39,0,0,1303,1216,1638,4192,3742,4073,3935,1197,186,9,20196,971,378,868,783,866,1612,3115,2016,637,11246,180,204,495,446,519,440,315,245,81,2932,2367,2224,5557,4970,5458,5990,4623,2443,723,34373,169,662,1661,1499,1974,1347,247,31,0,7592,737,548,1534,1671,1564,1522,405,50,3,8038,56,66,319,129,154,182,55,4,0,966,38,34,76,55,79,60,17,19,0,378,998,1306,3579,3358,3772,3112,732,109,9,16978,35,64,103,74,87,61,4,0,0,424,71,44,85,64,69,79,13,0,0,431,109,109,189,136,157,130,20,0,0,860
