SA4_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
207,17,8,6,10,4,22,0,14,9,273,4,360,4,0,0,4,0,5,0,11,4,60,0,96,3,9,0,8,0,14,0,26,6,70,0,134,0,4,0,0,0,17,0,35,3,49,0,110,8,7,0,7,0,15,4,49,13,121,0,219,12,16,0,16,0,48,0,105,14,134,0,351,17,55,5,33,0,74,11,164,28,215,6,606,30,88,5,69,9,177,18,176,22,242,5,836,55,176,7,107,12,286,24,246,50,324,3,1289,95,217,18,257,41,403,42,237,33,345,0,1668,97,153,13,352,28,446,37,208,36,318,10,1689,175,159,10,408,48,443,22,155,19,263,10,1710,650,328,31,1151,134,1154,69,300,62,511,9,4394,801,269,33,1584,162,493,51,218,26,304,10,3949,1064,236,39,1509,178,682,47,177,32,237,5,4199,1186,142,27,1202,158,319,29,103,21,151,6,3343,7956,641,101,6688,814,2908,158,445
208,16,0,3,18,0,19,0,11,6,134,5,215,4,0,0,0,0,7,0,3,4,24,0,46,3,0,0,0,0,5,0,16,3,47,0,77,0,0,0,0,0,6,0,13,4,37,0,63,3,10,0,5,0,10,0,28,6,68,0,146,5,15,0,16,0,17,0,45,0,71,5,174,13,36,0,19,0,55,3,55,11,130,0,320,14,50,6,49,0,114,3,118,14,161,4,525,30,110,6,85,22,233,20,166,30,239,0,936,83,143,8,268,21,309,30,206,33,270,8,1382,67,159,17,345,37,431,26,144,28,216,6,1473,135,158,11,483,68,421,40,125,35,180,4,1664,590,359,36,1497,199,1226,76,258,55,392,9,4705,982,333,44,2210,290,568,71,210,43,234,11,4994,1278,245,48,2313,345,742,67,188,28,177,8,5438,1493,201,35,1741,261,307,52,85,18,79,3,4280,9801,661,147,8396,1235,3554,201,433
209,17,0,10,6,7,23,0,18,19,314,6,412,7,3,0,5,0,5,0,17,0,65,0,97,0,9,5,6,0,7,0,32,7,104,0,172,0,3,0,3,0,8,0,26,3,87,3,140,4,12,4,10,3,12,0,69,19,226,5,361,5,27,3,14,4,59,6,123,15,209,4,462,14,58,5,37,3,160,18,283,48,474,9,1112,16,92,12,77,15,412,17,388,66,535,9,1648,43,218,22,237,29,945,53,436,90,693,17,2775,125,401,22,743,84,1154,60,484,115,688,17,3896,197,311,27,1000,119,1220,63,365,94,554,17,3975,369,313,26,1315,150,1187,93,320,74,477,13,4333,1624,652,87,3529,518,2359,185,539,127,779,27,10426,2082,485,94,3831,577,1037,152,297,81,383,22,9033,2225,349,68,3406,500,1051,115,185,67,295,14,8267,2131,214,53,2055,387,433,85,134,26,157,8,5677,6509,405,122,5147,872,1897,161,255
210,12,0,10,5,4,15,0,16,18,399,7,480,3,5,0,0,0,7,0,17,3,59,0,89,0,3,0,0,0,4,0,35,15,131,4,195,0,7,0,0,0,10,0,58,0,100,4,179,3,10,0,3,0,30,0,107,16,340,4,520,3,15,0,10,5,85,3,221,28,383,4,759,11,33,0,24,6,188,5,375,60,698,16,1416,19,70,5,68,13,461,27,494,90,678,11,1946,36,166,15,171,33,958,32,578,107,922,20,3029,123,271,25,593,89,1229,54,554,133,856,19,3941,139,194,28,748,116,1168,51,422,96,636,23,3627,340,244,22,1025,140,1028,61,289,85,513,15,3770,1345,440,86,2581,414,2005,140,431,107,852,32,8433,1574,311,54,2597,403,818,116,252,71,491,14,6702,1585,204,46,2108,401,798,81,162,40,284,13,5726,1404,145,43,1342,267,356,55,105,31,140,6,3893,4087,263,87,2966,510,1253,98,179
211,10,3,0,16,0,17,3,8,10,142,5,221,3,3,0,12,0,3,0,7,0,35,0,73,0,4,0,4,0,10,0,25,9,52,0,116,0,0,0,5,0,6,0,34,5,50,0,99,6,13,0,10,0,12,5,44,4,113,0,202,4,20,0,22,0,44,0,84,17,129,6,333,21,62,9,44,6,142,8,178,29,223,5,727,31,110,4,95,15,307,19,225,32,280,9,1117,74,172,20,232,27,553,42,340,69,487,11,2016,124,331,26,738,88,857,59,373,76,513,15,3201,183,257,32,977,109,991,67,307,73,372,11,3379,348,320,33,1304,151,989,76,254,52,353,4,3881,1401,633,80,3614,492,2264,167,453,97,606,9,9822,1989,503,87,4381,587,988,160,313,58,339,13,9419,2296,307,78,3822,485,1035,116,185,48,228,12,8612,2156,201,54,2366,340,446,58,111,32,117,3,5890,6834,426,120,5536,795,1990,137,239
212,31,9,10,21,0,29,0,30,22,593,10,753,7,3,0,9,0,14,0,28,0,115,0,175,9,6,4,8,4,18,3,60,20,197,0,323,0,6,0,11,4,25,0,90,10,151,4,299,10,27,0,9,3,48,0,130,19,409,10,669,3,36,4,28,3,153,5,306,50,444,5,1045,29,105,11,75,16,459,14,535,85,820,15,2168,39,209,21,165,39,1171,42,734,139,890,28,3480,117,436,41,442,70,2174,65,939,175,1279,41,5774,383,695,45,1580,210,2680,131,981,192,1168,51,8101,515,546,64,1955,242,2425,104,728,149,965,36,7730,1074,551,65,2442,325,2188,130,523,133,746,41,8210,4029,1037,146,5786,869,4023,262,894,210,1258,46,18559,4282,706,130,5534,864,1817,198,473,116,699,27,14845,4031,450,83,4122,592,1662,150,298,81,452,19,11946,3221,241,55,2420,405,730,86,158,35,196,24,7574,8578,471,140,5042,825,2239,139,324
213,14,3,3,16,10,32,4,31,29,549,16,713,0,9,0,0,0,9,0,21,9,92,3,146,0,5,0,4,0,18,3,69,18,176,3,303,6,4,0,5,0,12,3,84,14,172,0,293,9,21,0,5,4,48,7,147,35,445,8,722,4,38,4,21,4,143,5,373,55,477,13,1136,15,100,11,53,9,413,17,619,104,883,19,2245,33,187,22,134,34,1127,30,784,136,944,40,3476,85,359,29,385,57,2032,64,1032,214,1243,38,5539,296,650,66,1332,168,2648,157,1015,207,1197,51,7780,416,496,50,1588,252,2520,123,731,186,863,34,7264,833,483,60,2049,290,2366,112,557,148,759,28,7699,3568,901,172,5121,784,4614,247,884,250,1124,58,17709,4035,633,144,4954,824,1755,180,495,145,652,28,13848,3926,408,111,3856,699,1830,152,318,98,392,14,11805,3355,236,65,2432,529,635,86,160,47,189,19,7759,9793,422,170,5336,1161,2498,180,299
214,5,0,5,7,0,13,3,0,7,74,0,114,0,0,0,4,0,0,0,4,0,15,0,23,0,4,5,3,0,0,0,12,4,15,0,40,0,0,0,6,0,0,0,11,5,23,0,33,3,4,0,3,0,3,0,17,4,50,0,82,4,0,0,3,3,18,3,22,7,55,5,125,3,14,0,17,8,37,4,59,10,122,0,273,14,30,8,38,9,92,14,83,16,150,4,460,22,74,9,108,25,297,28,145,38,268,8,1026,52,158,21,339,63,448,42,184,41,268,11,1629,74,148,19,608,91,467,46,160,31,175,7,1812,178,144,35,755,128,458,47,104,35,153,0,2039,760,349,71,2084,329,961,111,217,55,275,8,5222,961,263,59,2325,338,455,86,147,34,142,9,4811,1009,173,43,1832,285,419,62,74,23,103,4,4037,1029,96,31,1104,196,184,39,46,12,51,4,2786,2769,192,64,2451,410,857,83,113
215,12,0,0,3,0,10,0,0,0,35,0,63,4,0,0,0,0,0,0,4,4,8,0,26,4,0,0,6,0,3,0,8,0,13,0,30,0,0,0,5,0,4,0,8,0,12,0,27,4,0,5,8,0,3,0,10,5,40,0,76,0,11,0,15,4,12,0,32,0,39,0,126,11,13,0,30,9,44,3,44,13,99,3,265,28,24,9,48,4,111,3,66,13,117,4,425,40,49,7,129,10,209,10,95,24,181,6,765,67,94,15,350,52,290,28,82,39,165,10,1193,97,58,13,409,69,252,29,74,22,92,3,1117,186,59,18,495,46,190,20,46,15,78,3,1143,583,116,27,1118,143,283,44,82,22,91,7,2513,570,92,22,773,134,143,28,34,11,45,4,1862,500,42,13,519,62,96,20,15,4,21,0,1304,376,23,9,259,39,44,6,14,3,9,0,787,677,34,17,527,58,160,17,13
216,9,0,0,7,4,8,0,0,3,58,0,90,0,0,0,0,0,8,0,0,0,11,0,24,3,0,0,3,0,7,0,7,0,17,0,36,5,0,0,0,0,0,0,5,0,18,0,29,5,3,0,0,0,3,3,6,4,51,0,79,3,6,0,13,0,16,3,21,9,41,0,112,12,13,0,25,5,29,0,45,8,124,0,267,14,12,5,35,9,79,5,65,7,128,3,361,26,45,10,86,13,195,5,88,19,172,4,662,64,67,15,266,42,250,18,107,30,136,9,1000,89,70,9,406,51,221,19,53,17,104,5,1050,156,79,7,431,55,191,21,36,13,68,8,1061,508,108,30,940,145,266,40,64,25,97,11,2234,520,75,24,801,117,127,34,57,13,44,5,1816,441,35,13,557,58,99,20,25,14,27,3,1285,356,26,8,303,41,36,14,9,0,9,0,801,725,33,15,533,56,123,19,19
217,7,3,0,6,0,5,0,4,3,16,0,37,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,3,0,8,0,9,0,25,0,0,0,0,3,0,0,0,0,7,0,19,3,0,0,7,0,0,0,3,4,19,0,37,9,5,0,10,0,16,0,12,4,25,0,69,8,10,0,12,3,25,0,28,4,75,4,170,25,22,6,34,7,59,0,44,9,68,0,273,26,43,0,89,12,152,12,71,16,121,5,554,56,100,10,310,54,198,18,71,26,98,4,944,58,64,12,379,55,193,21,53,15,59,0,916,140,75,16,422,52,163,19,48,15,50,9,1009,386,130,28,1020,137,242,49,54,29,81,0,2162,424,96,25,822,103,140,34,26,4,29,0,1710,413,40,19,549,72,77,31,16,3,12,3,1234,310,32,4,291,36,45,18,9,3,9,3,753,638,45,22,602,74,126,13,17
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,6,0,0,4,0,0,0,4,3,47,0,67,0,0,0,0,0,0,0,0,0,11,0,19,0,0,0,0,0,0,0,5,0,14,0,30,0,0,0,0,0,4,0,6,0,10,0,19,0,3,0,4,0,0,0,5,3,33,0,55,7,8,0,5,0,10,0,28,4,39,0,102,4,12,0,12,0,38,0,50,12,107,0,241,4,19,0,16,6,80,3,90,8,106,3,347,10,41,9,77,17,200,16,106,36,196,0,722,56,87,22,203,49,312,28,128,40,213,3,1134,68,83,16,310,76,331,46,100,40,142,5,1224,176,106,14,468,131,356,40,90,37,128,5,1557,769,200,66,1406,284,790,102,151,62,279,8,4115,1158,166,49,1549,356,379,92,81,36,112,0,3974,1208,125,49,1382,308,376,63,74,30,83,6,3706,1238,89,31,910,215,172,36,35,11,33,0,2776,3587,169,61,2376,421,834,81,96
302,0,0,0,4,0,4,0,0,0,37,4,52,0,0,0,0,0,0,0,4,0,12,0,21,0,0,0,0,0,0,0,12,0,14,0,32,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,3,0,13,3,32,0,53,0,0,0,3,0,8,0,34,9,62,0,121,3,12,0,4,0,39,3,40,13,97,0,213,5,18,5,11,11,83,12,94,21,101,4,362,8,60,7,66,17,215,8,123,30,163,3,697,41,107,23,184,39,281,34,149,27,174,6,1066,67,77,18,245,51,356,27,86,29,153,0,1116,133,98,13,341,91,367,27,80,30,124,0,1305,601,176,46,1038,246,810,114,150,56,190,3,3432,836,177,39,1348,292,353,71,95,30,127,0,3360,1049,138,33,1246,258,361,66,71,20,97,3,3345,982,95,33,797,221,145,38,30,12,42,0,2396,3317,164,71,2246,551,829,88,96
303,4,0,6,5,0,12,0,3,4,178,0,216,0,3,0,3,0,8,0,11,0,48,0,70,4,4,0,0,0,6,0,22,0,67,0,101,0,0,0,0,0,8,0,27,3,44,0,81,3,11,0,10,0,15,0,48,8,119,0,216,0,14,0,10,0,43,0,103,12,120,0,306,15,49,5,34,5,91,7,155,35,226,4,615,22,83,8,62,14,227,17,207,36,260,9,937,52,133,28,150,23,531,34,258,64,330,16,1619,129,235,37,406,63,614,57,279,68,353,8,2259,162,187,19,482,106,672,45,227,55,271,4,2230,268,185,32,601,109,627,53,187,48,230,9,2355,1154,368,62,1652,312,1409,148,282,98,370,13,5877,1395,294,62,1893,374,572,106,155,55,250,18,5175,1490,218,53,1825,381,627,83,136,32,180,3,5037,1532,153,40,1364,304,291,57,68,25,91,3,3922,5388,360,117,3782,764,1392,138,211
304,6,0,4,0,0,3,0,0,0,56,0,65,0,0,0,0,0,0,0,0,0,16,0,21,0,4,0,0,0,0,0,5,0,16,0,33,0,0,0,0,0,4,0,5,0,19,0,26,0,0,0,0,0,9,0,4,5,25,0,43,0,6,0,4,0,0,0,25,4,43,0,84,0,8,0,4,0,21,5,37,9,70,0,166,14,19,0,11,3,51,3,71,8,72,0,258,8,30,8,40,7,115,9,72,16,109,0,431,31,58,6,85,19,148,12,92,29,129,5,609,41,59,15,143,39,248,24,81,19,106,0,779,50,60,15,199,59,263,27,73,28,88,9,873,316,113,24,636,148,715,69,121,46,161,5,2356,553,146,31,987,254,277,57,80,21,125,5,2540,748,122,33,1120,242,402,57,69,25,80,9,2907,897,75,21,887,200,140,41,58,19,46,0,2379,4276,254,75,3110,642,1405,109,160
305,0,0,0,4,0,8,0,0,0,68,0,76,0,0,0,5,0,0,0,0,0,10,0,24,0,0,0,0,0,0,0,8,0,15,0,26,0,0,0,0,0,3,0,3,0,13,0,21,7,0,0,0,0,3,0,12,5,37,0,64,0,0,0,0,0,9,0,22,7,49,0,94,9,7,5,11,0,27,0,37,11,64,0,159,4,15,0,20,0,47,4,57,14,47,0,209,16,50,8,41,7,108,13,93,15,80,8,442,25,61,5,112,26,142,20,74,16,89,3,577,26,45,8,121,25,192,23,57,18,68,0,588,72,54,10,174,42,196,16,57,19,75,0,704,267,130,39,496,102,624,46,121,51,120,9,1999,383,117,26,674,154,222,41,66,24,75,3,1776,589,108,27,761,175,338,35,64,21,68,0,2192,698,58,31,705,201,130,29,47,9,58,0,1977,5341,388,113,4145,914,2054,141,208
306,13,0,0,7,0,3,0,6,0,58,0,90,4,4,0,0,0,6,0,0,0,22,0,35,3,0,0,0,0,3,0,12,0,31,0,51,0,3,0,5,0,0,0,6,0,15,0,35,6,5,0,5,0,11,4,19,4,61,0,103,4,10,0,7,4,14,3,47,6,79,5,180,7,30,0,14,5,61,3,92,19,171,7,405,21,38,4,55,5,151,4,152,10,176,0,624,31,102,9,139,8,325,17,175,50,210,5,1067,100,174,9,357,34,415,23,184,37,230,8,1583,137,137,21,526,46,357,33,126,37,142,5,1568,259,121,14,585,56,316,42,95,33,112,7,1643,921,244,30,1349,164,486,71,136,59,162,5,3624,967,144,39,1124,165,265,56,83,32,90,0,2967,876,114,30,812,136,195,53,48,21,41,3,2321,720,58,28,527,99,63,24,21,14,17,0,1569,1434,117,48,853,169,233,67,42
307,17,0,0,12,0,6,0,0,0,19,0,61,0,0,4,0,0,4,0,0,0,3,0,16,0,0,0,3,0,6,0,4,0,11,0,32,5,0,0,3,0,0,5,0,0,0,0,19,13,0,0,9,0,3,0,8,0,23,0,58,9,0,0,13,0,10,0,11,4,34,0,79,24,15,3,24,0,38,4,34,4,95,0,244,44,19,7,44,9,75,4,50,9,102,8,363,67,40,0,105,9,185,10,74,17,154,7,676,96,59,8,278,34,271,10,75,25,105,3,974,108,44,5,355,30,238,12,47,9,89,0,942,174,41,4,349,34,173,16,46,7,62,8,912,511,66,25,738,101,296,37,57,25,90,9,1963,453,43,17,582,83,114,42,24,6,30,9,1400,365,25,14,394,63,87,20,13,9,18,4,1007,292,15,7,197,32,24,11,4,0,15,6,596,574,26,20,350,54,97,18,15
308,11,0,0,3,3,10,0,3,4,35,0,78,5,0,0,0,0,6,0,4,0,11,0,20,4,4,0,0,0,0,0,5,0,14,0,31,0,0,0,3,0,0,0,3,0,16,0,30,3,8,0,8,0,7,0,20,0,48,0,87,3,5,0,3,0,7,0,20,6,46,0,101,14,7,0,13,3,27,5,62,12,135,0,282,15,12,4,30,3,89,7,84,12,136,5,401,33,37,7,82,17,219,6,126,21,194,3,756,71,68,10,240,20,362,22,117,22,175,4,1100,115,52,13,310,34,364,19,77,39,106,8,1142,180,50,6,441,62,371,23,56,35,81,6,1314,745,120,46,1198,162,818,54,99,77,113,13,3442,889,99,32,1315,182,268,59,62,31,56,10,3005,930,74,37,982,161,333,55,29,40,41,3,2689,765,40,27,625,119,104,38,14,9,14,3,1753,1914,88,56,1178,241,432,60,42
309,14,5,6,18,3,15,0,9,9,230,8,312,4,3,0,9,0,11,0,16,5,51,5,90,4,8,0,0,0,10,0,20,6,65,0,114,3,3,0,5,0,8,0,33,6,67,0,129,4,13,0,7,0,13,5,61,18,135,3,260,6,20,0,19,8,38,10,119,29,159,0,415,20,54,3,33,6,96,15,206,50,349,3,848,28,117,21,73,23,270,33,289,87,343,9,1295,68,219,26,255,42,723,66,414,126,555,17,2508,164,444,76,767,164,1095,156,503,176,597,13,4166,219,361,60,1067,242,1021,133,394,121,424,17,4056,470,368,75,1443,301,926,138,289,87,371,9,4470,2137,691,144,3633,758,1831,298,531,163,521,34,10740,2461,490,124,3489,737,907,239,257,99,274,25,9102,2474,371,89,2857,598,783,150,169,60,172,8,7736,2067,200,56,1735,355,311,106,102,34,87,10,5069,5448,510,106,4003,714,1524,151,302
310,4,8,0,4,0,15,0,8,8,138,5,193,0,0,0,0,0,6,0,6,0,27,0,44,3,0,0,0,4,3,0,10,11,51,0,80,0,0,0,0,0,7,0,18,6,39,0,64,5,8,0,6,0,13,0,41,5,132,0,211,7,15,0,5,6,40,0,93,18,131,5,311,10,19,5,27,3,113,5,155,37,318,9,696,16,41,6,59,16,329,9,214,60,368,10,1134,50,114,21,129,35,635,32,331,99,490,13,1950,124,186,44,470,135,1036,77,352,141,441,28,3025,197,144,27,699,166,953,80,239,93,336,16,2951,411,143,45,843,198,851,77,183,75,244,15,3087,1623,325,111,2157,551,1451,163,284,129,362,13,7163,1745,228,72,1848,433,583,110,133,50,183,6,5401,1667,139,51,1391,381,477,81,89,45,123,4,4449,1362,92,40,811,201,178,41,36,22,65,4,2842,2651,109,64,1297,324,496,64,55
311,7,0,0,6,0,9,0,5,7,151,4,203,3,0,3,0,0,0,0,4,0,22,0,46,0,0,0,0,0,10,0,11,5,56,0,90,0,0,0,0,0,3,0,15,6,46,0,70,5,8,3,5,0,16,0,39,8,145,0,227,3,8,0,0,0,41,3,85,15,160,3,316,13,16,6,17,3,132,12,182,40,339,3,764,19,58,8,47,13,353,8,258,50,390,3,1214,40,114,15,135,41,754,44,336,82,509,16,2083,116,197,38,559,109,1091,76,429,113,498,12,3230,189,174,28,712,149,960,78,268,91,324,4,2983,367,209,32,883,192,793,70,201,65,246,12,3071,1682,320,98,2147,475,1310,134,287,113,421,13,6987,1762,230,72,1828,369,634,114,156,51,205,6,5441,1515,156,51,1308,299,436,67,103,29,121,4,4078,1222,85,35,762,173,178,34,55,6,50,6,2604,2448,134,56,1228,262,449,50,77
312,8,0,0,6,0,5,0,3,8,17,0,48,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,4,0,11,0,20,0,0,0,0,0,5,0,0,0,10,0,15,3,0,0,3,0,3,0,7,0,16,0,31,0,0,0,8,0,9,0,9,0,29,0,59,5,6,0,19,0,16,0,38,7,65,0,161,12,14,6,23,0,42,3,47,9,81,0,241,22,19,4,66,6,134,9,58,11,79,3,413,53,41,4,176,23,239,0,59,17,106,4,729,81,44,8,243,18,220,12,40,15,71,5,751,135,42,7,383,25,257,18,39,25,61,7,996,495,88,25,917,117,598,43,81,58,81,9,2516,663,65,39,1097,128,221,54,41,16,42,6,2366,745,44,22,793,146,307,41,38,32,26,0,2186,583,27,15,581,97,85,37,8,9,10,8,1462,1645,66,44,1174,213,388,60,35
313,6,0,5,4,0,3,0,0,8,47,4,72,0,0,0,0,0,0,0,4,3,12,0,22,0,0,0,5,0,0,0,4,3,16,0,30,0,0,0,0,0,0,0,6,0,16,0,21,0,0,0,5,0,0,0,15,0,38,0,66,4,4,0,5,0,12,8,37,11,70,0,144,0,10,0,15,6,34,6,74,23,208,0,386,10,28,6,19,5,120,10,92,40,214,0,555,28,53,3,94,17,320,22,155,63,324,6,1090,72,106,28,275,68,574,40,211,71,324,8,1777,102,110,24,467,90,507,45,166,72,231,9,1818,195,129,24,597,129,481,48,118,44,170,7,1955,908,244,63,1331,347,878,99,165,89,280,4,4396,1046,146,47,1281,294,336,78,101,33,143,8,3513,955,104,36,960,215,299,68,65,29,80,0,2807,770,66,25,558,124,125,24,24,4,32,0,1768,1609,97,39,914,209,347,47,46
