LGA_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
LGA60610,5123,5439,10564,522,584,1106,204,205,405,168,150,320,168,192,356,34,26,59,74,111,179,1860,2155,4011,17,18,30,23,14,32,0,0,0,2538,2868,5406,206,217,420,64,56,120,3327,3720,7049,574,606,1181,9023,9769,18791
LGA60810,6412,6623,13037,709,824,1530,223,243,463,184,200,384,209,262,471,24,27,46,55,78,135,1756,2107,3859,21,16,37,16,17,33,0,0,0,2482,2944,5425,134,128,267,37,48,84,3362,3950,7310,700,706,1400,10472,11274,21747
LGA61010,717,601,1317,74,76,155,39,34,73,31,21,49,30,22,56,3,6,13,6,4,14,224,202,427,0,0,0,0,0,3,0,0,0,334,296,626,25,20,41,3,5,7,441,391,831,155,96,252,1314,1085,2395
LGA61210,2079,2011,4094,500,481,982,111,60,174,87,73,163,79,77,159,9,10,25,20,24,46,472,502,973,7,9,18,10,7,12,0,0,0,792,767,1567,115,81,192,22,9,31,1427,1345,2768,411,344,752,3915,3700,7611
LGA61410,16372,17661,34036,1232,1411,2647,611,572,1186,698,666,1370,377,424,801,60,66,129,123,132,251,5797,6331,12129,46,48,85,43,47,87,0,0,0,7766,8276,16041,880,978,1858,205,181,384,10078,10845,20930,1838,1422,3263,28294,29937,58222
LGA61510,3211,3085,6297,369,396,770,82,71,155,56,69,129,84,92,167,20,12,33,16,21,35,889,963,1857,9,4,10,6,9,12,0,0,3,1161,1235,2400,30,34,70,19,22,41,1582,1696,3282,405,399,808,5202,5183,10384
LGA61610,6695,7201,13895,1031,1173,2201,249,211,459,245,215,456,198,198,400,25,30,59,66,65,131,2256,2591,4848,15,23,40,16,20,37,0,0,0,3075,3354,6432,331,343,673,76,88,166,4507,4956,9462,694,753,1443,11896,12908,24800
LGA61810,1938,1954,3887,439,461,899,91,80,170,58,53,110,67,78,142,14,15,31,30,35,62,217,252,470,10,4,11,0,3,3,0,0,0,481,516,998,38,43,78,21,19,40,978,1036,2017,303,313,613,3215,3300,6519
LGA62010,292,241,538,52,63,115,4,8,10,31,27,56,5,11,18,0,3,3,0,0,0,30,35,61,0,0,0,0,0,4,0,0,0,76,79,155,12,8,21,0,0,0,135,152,285,32,34,66,460,437,893
LGA62210,2029,1970,3995,369,399,762,92,91,184,67,73,137,84,88,173,5,11,18,25,28,52,373,389,758,4,5,13,0,0,8,0,0,0,649,689,1333,28,29,53,23,10,29,1068,1119,2181,281,253,531,3368,3339,6708
LGA62410,1392,1283,2672,207,231,440,75,65,134,78,73,149,48,49,100,5,3,7,17,23,45,353,332,687,4,4,12,0,3,4,0,0,0,583,560,1141,97,104,197,8,5,11,895,899,1791,213,186,394,2496,2365,4863
LGA62610,12643,13541,26184,657,729,1386,963,700,1657,831,622,1451,324,313,629,37,57,95,96,103,195,4709,5064,9768,31,21,51,27,34,60,0,0,0,7008,6905,13913,1493,1509,3007,260,181,446,9424,9329,18751,1390,1375,2764,23458,24244,47708
LGA62810,12768,13655,26427,1077,1134,2210,1225,1213,2438,1298,1384,2677,503,567,1068,93,120,210,197,175,372,4524,4711,9238,62,69,128,94,109,202,0,0,0,7987,8347,16339,2396,2628,5019,227,188,417,11689,12296,23978,1216,1245,2461,25672,27192,52870
LGA63010,4977,4873,9852,730,799,1533,350,360,706,222,208,433,218,227,445,54,48,98,81,89,170,1107,1196,2297,29,27,56,23,16,34,0,0,0,2070,2173,4243,154,149,304,35,27,61,2989,3152,6142,665,670,1332,8633,8694,17324
LGA63210,1945,1832,3778,223,206,430,84,91,175,85,79,167,87,91,178,13,10,18,33,30,62,433,414,852,3,5,8,10,0,4,0,0,0,744,722,1467,39,56,96,8,4,16,1017,998,2014,293,250,543,3254,3073,6328
LGA63410,468,397,858,122,131,253,12,13,25,33,24,54,18,22,35,0,3,5,4,12,18,26,31,63,4,3,7,0,0,4,4,4,5,106,105,208,13,20,34,3,0,7,243,255,501,79,79,153,788,729,1520
LGA63610,10914,11660,22574,1119,1201,2323,548,566,1113,471,499,969,306,317,623,67,86,153,132,153,287,3118,3420,6532,47,50,95,59,66,120,3,0,3,4749,5146,9901,773,858,1635,112,80,193,6759,7295,14056,650,730,1386,18328,19689,38013
LGA63810,3225,3256,6483,533,608,1144,108,108,213,105,122,224,128,134,266,11,10,24,43,50,95,1096,1320,2415,11,11,20,0,4,7,0,0,0,1503,1766,3267,93,104,198,36,34,73,2171,2507,4677,371,328,700,5770,6089,11859
LGA64010,17413,18240,35655,1331,1526,2853,833,812,1650,850,761,1613,585,603,1186,115,117,227,202,218,417,6915,7844,14764,54,68,119,38,48,90,0,0,0,9593,10470,20069,1638,1542,3185,240,220,460,12808,13758,26566,2077,1986,4063,32296,33988,66283
LGA64210,5916,6157,12068,652,700,1352,193,209,398,177,174,354,207,239,444,34,32,65,68,53,118,1590,1770,3366,29,23,51,10,15,23,0,0,0,2305,2518,4825,212,168,379,42,38,76,3220,3418,6634,497,535,1033,9628,10113,19738
LGA64610,3910,3883,7798,381,424,801,113,116,231,125,119,240,133,145,275,13,18,36,33,35,75,1104,1271,2375,13,14,33,6,6,11,0,0,0,1544,1732,3276,90,89,180,32,16,49,2045,2259,4302,462,432,893,6424,6580,12994
LGA64810,4355,4336,8691,635,702,1339,167,183,348,138,145,283,169,168,335,26,15,35,35,49,80,1481,1664,3145,17,17,31,13,14,21,0,4,3,2041,2254,4294,131,144,269,49,31,84,2852,3126,5975,567,564,1139,7777,8030,15803
LGA65010,2072,1928,3997,187,183,369,39,33,70,17,33,45,47,44,87,7,4,12,14,11,19,556,541,1095,3,3,11,0,4,3,0,0,0,681,667,1346,10,13,26,10,13,22,895,878,1768,281,262,551,3251,3067,6312
LGA65210,769,679,1450,102,101,203,38,33,70,27,31,61,40,40,76,5,3,7,5,10,18,160,166,331,7,4,9,0,0,0,0,0,0,283,288,566,20,27,46,8,6,10,407,419,825,143,112,248,1320,1208,2524
LGA65410,3991,4128,8122,543,563,1108,120,130,251,144,145,283,108,148,256,29,21,52,40,50,85,1008,1177,2185,16,15,29,8,6,13,0,0,0,1471,1692,3159,69,92,162,35,29,67,2116,2373,4494,486,481,968,6596,6989,13581
LGA65610,1122,984,2105,227,243,471,75,65,141,53,42,87,75,76,156,20,25,41,26,28,55,192,196,390,0,4,3,3,0,4,0,0,0,445,436,883,48,46,92,17,7,19,739,734,1468,252,227,486,2116,1942,4056
LGA65810,6910,7015,13924,640,698,1336,325,353,677,268,273,537,292,293,585,40,42,83,103,105,210,2119,2388,4504,37,36,70,24,22,45,0,0,0,3201,3510,6713,263,270,535,76,73,146,4185,4549,8735,642,638,1283,11730,12211,23932
LGA69499,102,76,176,27,26,49,15,22,36,26,34,55,33,46,77,11,8,16,12,7,16,258,214,474,0,0,0,0,0,0,0,0,0,362,321,685,21,29,51,12,4,15,416,383,801,227,137,359,746,593,1338
LGA69799,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,6,0,5,4,0,4,13,0,19
LGA70200,5174,5349,10523,623,680,1305,290,386,676,432,569,1004,323,336,656,266,335,600,168,187,354,33,30,62,2256,2298,4554,57,69,125,4,0,4,3819,4218,8040,916,1067,1978,154,136,294,5518,6097,11616,923,979,1905,11610,12427,24044
LGA70420,1674,1712,3383,254,248,497,68,63,137,53,53,107,122,116,244,32,30,55,23,28,55,0,7,8,226,200,425,5,5,9,0,0,0,528,509,1040,67,72,142,31,32,57,877,858,1742,358,279,640,2911,2852,5759
LGA70540,60,50,116,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,5,4,7,0,0,0,0,3,3,5,13,17,6,6,8,68,72,144
LGA70620,1054,1117,2173,164,165,324,15,18,36,27,39,65,38,41,72,22,15,40,17,9,26,0,0,5,89,77,159,0,0,0,0,0,0,210,191,403,19,21,43,5,13,18,393,391,792,183,127,311,1637,1634,3269
LGA70700,308,288,590,43,29,67,13,9,16,10,11,26,12,17,23,0,3,6,13,4,15,6,0,8,49,55,106,0,0,0,0,0,0,98,103,202,13,15,26,0,3,3,154,152,302,176,146,318,635,582,1212
LGA71000,15525,15454,30979,1243,1233,2479,1504,1500,3003,1446,1577,3029,1392,1402,2799,567,673,1240,793,834,1625,107,118,226,7250,7395,14647,224,241,462,5,3,7,13299,13740,27037,3541,3955,7497,438,350,787,18530,19272,37800,3551,3135,6690,37603,37867,75469
LGA71150,30,21,50,9,0,9,19,14,28,15,6,21,12,6,20,5,0,4,4,4,11,0,0,0,25,30,52,14,7,22,0,0,0,92,67,161,22,18,45,0,0,0,124,91,214,10,6,18,166,119,281
LGA71300,3191,3286,6481,261,291,550,35,27,58,26,36,58,43,39,79,11,13,21,13,21,36,3,4,9,119,138,256,0,0,4,0,0,0,252,271,524,17,24,38,14,10,23,542,596,1142,281,225,506,4018,4105,8122
LGA72200,1676,1590,3260,598,610,1206,267,252,521,174,157,333,251,251,507,77,76,152,97,109,211,15,13,23,323,342,662,13,16,27,0,0,0,1215,1218,2429,200,185,382,29,34,70,2041,2045,4087,867,722,1588,4584,4361,8940
LGA72300,5695,5178,10868,343,302,641,260,182,442,249,193,442,341,277,618,116,102,217,199,186,388,27,14,41,1488,1471,2957,13,3,21,0,0,0,2706,2426,5126,107,173,279,66,58,120,3223,2953,6174,2199,1039,3243,11111,9164,20279
LGA72330,1579,1716,3298,169,184,358,20,25,45,24,28,56,36,36,73,37,35,68,11,32,44,3,3,5,154,146,297,0,4,8,0,0,0,297,303,596,32,32,63,27,19,45,521,540,1062,734,215,946,2837,2468,5304
LGA72800,6669,6536,13206,694,697,1394,470,445,914,396,422,812,640,683,1320,231,253,483,322,339,661,28,45,73,4678,5102,9779,29,42,75,0,4,7,6800,7334,14126,593,814,1409,267,230,498,8352,9078,17429,1739,1555,3294,16756,17169,33929
LGA73600,2060,2136,4197,169,216,387,39,51,85,35,37,71,54,61,113,15,9,24,9,15,26,0,7,8,157,148,304,0,0,0,0,0,0,315,327,639,55,38,93,12,7,18,549,588,1136,446,277,720,3052,2999,6046
LGA74050,850,878,1727,54,41,99,9,13,19,14,13,25,7,13,20,8,0,11,0,7,5,3,0,6,43,44,85,0,0,0,0,0,0,82,88,173,8,7,17,0,3,3,142,149,292,85,98,175,1076,1120,2197
LGA74550,764,748,1506,124,142,273,30,32,57,19,16,36,54,49,100,4,5,9,15,20,36,0,0,0,91,87,174,0,0,0,0,0,0,207,210,417,19,23,41,5,6,11,362,382,746,191,144,334,1309,1275,2588
LGA74560,133,128,259,10,11,21,3,5,10,9,4,9,0,5,3,3,0,4,0,0,0,0,0,0,26,24,55,0,0,0,0,0,0,44,47,87,0,0,0,0,0,0,58,54,112,19,20,38,209,194,404
LGA74660,2159,2093,4257,198,206,405,37,35,77,34,39,71,62,41,96,10,11,15,18,19,34,0,6,9,168,168,333,3,3,3,0,0,0,328,313,639,39,48,79,21,14,33,580,573,1156,223,199,419,2961,2870,5830
LGA74680,1085,1099,2189,72,57,134,9,7,13,19,19,37,4,6,15,4,5,3,3,6,6,0,0,0,55,78,132,4,6,7,0,0,0,99,125,220,13,14,25,6,0,3,188,196,387,94,93,186,1367,1390,2760
LGA79399,1033,860,1891,273,263,534,114,138,248,132,125,256,264,271,538,76,66,144,102,93,199,26,24,46,398,405,801,6,10,15,0,0,0,1117,1122,2244,138,158,298,16,23,38,1548,1563,3117,758,598,1359,3339,3024,6366
LGA79499,289,235,525,65,51,117,115,113,226,114,111,223,145,141,283,42,41,86,72,59,128,7,13,16,112,103,215,7,5,14,0,0,0,608,587,1198,100,138,239,6,9,11,779,786,1563,666,577,1245,1733,1603,3337
LGA79799,21,3,29,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,16,0,18,0,0,0,4,0,4,0,0,0,0,0,0,29,3,35,5,0,5,0,0,0,35,5,37,25,0,26,83,11,94
LGA89399,103478,108677,212157,5416,5558,10968,17150,17864,35015,4504,4577,9077,4225,4344,8571,1280,1251,2533,1424,1365,2786,378,395,773,656,612,1269,46173,47229,93400,18,17,35,75809,77656,153460,14527,15319,29845,1555,1159,2719,97304,99696,196993,9494,8590,18083,210272,216958,427232
LGA89499,46,23,68,6,8,19,35,36,70,13,19,25,11,7,17,0,5,5,7,5,12,0,0,0,0,0,0,72,100,170,0,0,0,143,164,302,28,33,56,4,3,5,182,207,383,99,37,133,320,267,587
LGA89799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA99399,551,621,1171,106,132,236,106,113,217,19,26,41,87,97,182,4,3,14,5,9,18,7,0,3,12,4,14,9,17,28,4,0,0,246,272,521,49,45,92,3,7,6,405,454,858,186,162,347,1138,1237,2379
LGA99499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,0,0,5,6,4,5,0,8,6,4,11
LGA99799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
