LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA11700,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,20,0,21,0,0,0,0,0,3,0,0,0,8,0,14,3,0,0,0,0,6,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,11,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,0,5,0,0,0,0,0,16,7,0,0,0,0,4,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0
LGA11720,0,0,0,0,0,0,0,7,4,97,0,105,0,0,0,0,0,0,0,4,0,43,0,53,0,0,0,0,0,0,0,5,0,19,0,32,0,0,0,0,0,0,0,0,4,20,0,28,0,0,0,0,0,0,0,10,0,130,0,149,0,3,0,3,0,5,5,21,5,84,0,125,0,11,3,4,0,14,0,56,7,728,10,842,4,14,0,7,0,38,4,60,10,374,0,524,7,24,3,17,4,64,0,61,14,289,3,495,22,39,6,78,8,68,20,50,11,275,3,588,45,21,0,81,14,65,11,29,7,73,3,354,67,30,0,106,9,59,6,20,8,77,0,387,293,55,12,195,36,110,16,34,15,59,0,823,241,34,4,138,28,33,15,22,8,32,0,551,171,12,6,100,20,36,6,3,5,11,0,368,113,6,0,31,8,9,5,0,0,8,0,187,164,14,8,76,22,50,3,9
LGA11730,3,0,0,3,0,0,0,0,0,105,7,127,4,0,0,0,0,0,0,7,0,68,0,74,0,0,0,0,0,6,0,9,0,24,0,42,0,0,0,0,0,0,0,6,0,34,0,46,0,6,0,0,0,4,0,19,3,198,5,238,0,5,0,0,0,5,0,31,3,110,0,159,15,24,4,8,0,11,3,84,7,1094,15,1272,7,30,0,19,0,52,0,109,10,528,7,766,23,51,3,52,4,83,6,94,12,447,8,769,50,67,9,92,8,71,6,87,10,395,8,791,30,29,6,94,4,56,5,37,14,113,0,395,86,27,0,97,11,55,3,31,6,98,0,413,217,36,12,160,13,78,8,33,15,118,0,687,135,30,9,100,7,25,8,12,4,44,0,370,95,5,0,59,10,18,4,9,0,31,0,236,49,5,0,31,7,6,0,0,0,12,0,108,114,15,3,55,4,24,0,7
LGA11750,0,0,0,0,0,0,0,0,0,10,0,9,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,5,0,31,0,39,0,0,0,0,0,0,0,6,0,3,0,16,6,0,0,4,0,3,0,4,0,8,0,22,0,5,0,3,0,6,0,3,0,10,0,21,0,0,0,6,0,3,0,0,0,0,0,8,4,0,0,3,0,7,0,0,0,4,0,26,14,3,0,11,0,11,0,0,5,0,0,47,23,0,0,18,0,0,0,0,0,0,0,38,15,0,0,5,4,3,0,0,0,0,0,33,11,0,0,0,0,0,0,0,0,0,0,17,21,0,0,8,0,0,0,4
LGA11800,5,0,0,0,0,0,0,0,0,135,0,145,0,0,0,0,0,0,0,9,0,76,0,81,0,0,0,0,0,3,0,14,3,29,0,51,0,0,0,0,0,3,0,11,0,37,0,50,0,11,0,3,0,4,0,29,0,203,4,259,0,3,0,4,0,6,0,45,3,111,0,173,6,16,0,7,0,15,0,72,8,1080,11,1225,12,38,4,20,0,39,0,116,13,547,12,800,22,81,3,47,0,101,6,112,8,518,4,903,53,84,8,138,8,90,13,132,17,498,5,1041,46,46,0,128,11,65,4,62,16,179,0,557,111,61,3,144,14,63,3,51,7,152,0,611,329,91,4,277,25,104,19,39,13,172,5,1083,254,49,4,168,15,53,6,27,0,69,0,651,186,21,3,110,17,31,0,20,5,44,4,445,108,8,0,52,10,5,8,6,4,17,0,222,187,18,6,103,12,43,6,27
LGA12000,3,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,3,0,14,0,18,0,0,0,0,0,0,0,3,0,7,0,9,0,0,0,7,0,10,0,5,0,66,0,87,0,0,0,3,0,6,0,10,0,26,0,44,4,4,0,11,0,7,0,4,0,18,0,52,6,3,0,10,0,3,0,7,0,19,0,51,0,0,0,6,0,3,0,0,0,7,0,21,9,3,0,8,0,0,0,0,0,4,0,26,40,0,0,10,0,4,0,3,0,4,0,75,23,0,0,15,0,5,0,4,0,5,0,50,14,0,0,5,0,0,0,0,0,4,0,28,8,0,0,0,0,0,0,0,0,0,0,10,12,0,0,4,0,4,0,0
LGA12150,4,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,3,0,5,0,10,3,0,0,0,0,0,0,0,0,28,0,36,0,4,0,0,0,4,0,3,0,7,0,16,4,3,0,0,0,4,0,4,0,9,0,29,4,4,0,9,0,3,0,5,0,6,6,37,8,0,0,8,0,3,0,0,0,0,0,23,12,4,0,4,0,0,0,0,0,5,0,22,23,0,0,8,3,3,3,0,0,4,0,46,16,0,0,3,0,3,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,9,11,0,0,5,0,0,0,0,0,0,0,12,18,5,0,0,3,0,0,4
LGA12160,0,0,0,0,0,0,0,0,0,20,0,26,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,4,0,7,0,11,0,0,0,0,0,0,0,3,0,37,0,41,0,0,0,0,0,3,0,7,0,20,0,38,0,6,4,3,4,5,0,19,0,222,0,261,6,4,0,3,3,10,0,14,4,80,0,125,9,8,0,5,0,16,0,31,5,79,4,151,13,13,0,23,0,20,0,9,0,67,0,158,8,11,0,18,0,14,0,5,0,20,0,81,24,0,0,32,5,8,3,5,0,17,0,94,60,6,0,41,5,20,0,6,3,24,0,163,34,3,0,19,3,3,0,0,0,9,0,77,28,5,0,19,0,7,0,5,0,6,0,60,6,0,0,13,0,0,0,0,0,3,0,30,39,5,3,25,0,5,0,7
LGA12350,0,0,0,5,0,0,0,0,0,26,0,33,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,5,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,7,0,47,5,63,5,0,0,0,0,3,0,5,0,24,0,36,6,0,0,5,0,7,0,11,0,240,8,282,5,8,0,3,0,8,6,22,3,86,0,145,3,7,4,11,0,26,0,19,3,61,0,129,20,16,0,26,3,24,0,23,0,60,6,183,11,8,0,21,0,7,0,4,0,14,0,76,18,7,0,28,3,11,0,3,0,12,0,84,63,5,3,35,5,16,0,11,3,11,0,154,52,3,0,27,0,6,5,3,0,6,0,113,19,3,4,12,4,3,0,0,0,11,0,61,16,0,0,4,0,0,0,0,0,0,0,28,32,5,0,15,0,6,0,0
LGA12380,0,0,0,0,0,0,0,3,8,762,10,789,0,0,0,0,0,0,0,3,0,164,0,169,0,3,0,0,0,0,0,20,4,105,5,135,0,0,0,0,0,0,0,15,12,102,5,139,0,10,0,0,0,3,4,35,16,545,4,625,0,5,3,0,0,18,0,64,45,272,3,415,5,11,7,5,3,52,11,111,50,1778,22,2061,0,32,21,8,0,102,12,121,68,733,14,1114,8,78,27,34,9,205,21,163,82,584,9,1225,57,140,46,115,42,264,64,178,76,482,20,1480,50,89,30,111,41,203,30,112,36,178,8,891,129,92,27,171,41,203,47,66,23,127,5,934,488,103,59,351,136,352,81,109,59,201,7,1951,438,51,29,209,103,144,37,51,15,62,9,1147,344,36,11,134,65,102,15,15,13,40,3,770,297,8,3,68,36,28,8,0,5,11,0,471,542,19,16,88,51,85,9,24
LGA12390,5,0,0,6,0,3,0,0,0,71,0,91,0,0,0,0,0,0,0,0,0,28,0,39,0,0,0,0,0,0,0,3,0,16,0,26,0,0,0,0,0,0,0,0,0,16,0,23,0,0,0,5,0,5,0,6,5,109,0,128,0,0,0,6,0,3,0,18,0,47,0,85,11,13,0,7,0,17,7,47,0,479,8,581,8,7,0,15,0,47,0,49,3,220,0,360,17,22,0,20,0,65,3,40,8,186,8,372,39,42,0,101,9,57,8,40,6,183,4,491,48,28,5,71,0,46,5,26,8,47,0,284,107,29,3,74,9,50,5,21,0,56,5,352,360,42,9,213,26,70,13,26,6,48,0,809,253,21,5,132,15,17,5,17,0,44,0,506,195,7,6,72,14,24,4,8,6,21,4,363,119,8,0,27,6,5,0,0,0,8,3,178,197,15,6,62,12,27,4,7
LGA12700,0,0,0,0,0,0,0,0,0,23,0,25,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,3,0,22,0,28,0,0,0,4,0,0,0,10,0,7,0,25,0,4,0,0,0,5,0,11,3,131,0,163,3,0,0,6,0,4,0,18,0,61,0,100,0,8,0,0,0,13,0,12,3,66,3,116,7,9,0,16,0,12,0,15,3,63,0,139,12,10,0,12,0,6,3,8,0,24,0,78,17,6,0,33,0,13,0,4,4,18,0,96,35,13,0,23,0,24,0,7,4,11,0,127,17,9,0,30,3,8,0,0,0,6,0,74,30,6,0,14,3,3,0,0,0,3,0,64,19,0,0,6,3,3,0,0,0,0,0,35,44,4,0,14,0,14,0,3
LGA12730,4,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,5,0,26,0,40,0,0,0,3,0,4,0,3,0,12,0,23,0,4,0,0,0,4,0,16,0,110,4,135,4,4,0,4,0,11,0,8,0,49,4,78,5,0,0,11,0,13,0,13,0,41,0,92,13,12,0,24,0,11,3,15,0,35,0,109,12,4,0,10,0,3,0,4,0,8,0,45,16,5,0,15,0,9,0,0,0,7,0,65,59,5,0,38,7,19,6,0,0,5,0,142,41,5,0,24,0,0,0,0,0,6,0,87,20,0,0,10,0,4,0,0,0,5,0,38,15,0,0,5,0,0,0,0,0,0,0,22,20,5,0,9,0,4,0,5
LGA12750,0,0,0,0,0,0,0,3,0,91,5,101,0,0,0,0,0,0,0,3,0,59,0,70,0,0,0,0,0,0,0,5,0,26,0,32,3,0,0,0,0,0,0,11,0,23,0,34,6,10,0,0,0,0,0,16,0,173,9,204,0,3,0,4,0,4,0,29,4,101,8,149,0,12,0,8,0,15,4,89,8,878,13,1037,7,22,0,13,3,25,9,85,14,437,0,626,17,33,3,33,0,47,3,66,5,447,4,664,38,46,3,79,7,55,10,83,13,433,4,777,20,27,0,77,0,35,4,40,9,165,0,383,50,31,6,77,3,33,5,39,6,134,0,388,133,58,12,128,9,54,13,52,10,160,0,625,88,17,3,84,6,27,5,26,3,80,0,344,82,16,5,36,9,19,4,11,5,47,0,228,37,8,3,16,5,8,3,8,0,22,0,98,71,20,3,45,12,32,4,19
LGA12850,0,0,0,5,0,5,0,3,17,749,9,780,0,0,0,0,0,0,0,5,0,150,3,161,0,0,0,0,0,0,0,12,0,110,0,127,0,0,0,0,0,0,0,18,3,121,5,152,0,5,0,0,0,6,0,31,13,557,14,625,0,0,3,0,0,17,0,52,27,308,10,425,0,6,4,0,0,57,5,93,50,2490,45,2755,3,16,17,0,4,98,11,108,56,910,15,1245,13,23,10,25,10,205,13,126,67,530,14,1027,31,42,29,67,29,185,30,104,80,498,10,1101,38,21,32,57,19,135,30,60,56,129,3,578,95,32,25,72,35,108,25,49,25,135,0,590,254,41,42,158,125,194,41,58,31,147,10,1107,224,36,21,97,80,86,24,30,17,61,3,675,169,24,15,64,54,46,13,19,5,32,0,438,101,3,4,31,20,28,9,10,3,7,0,232,172,19,12,64,28,36,6,7
LGA12870,4,0,0,0,0,0,0,0,0,37,0,38,3,0,0,0,0,0,0,3,0,14,0,14,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,5,0,7,0,16,0,0,0,0,0,0,0,9,0,50,0,70,0,0,0,0,0,5,0,3,7,29,0,46,0,0,0,6,0,0,0,21,0,242,5,281,4,10,0,0,0,17,0,23,4,112,0,176,7,14,0,7,0,21,0,22,7,81,0,164,11,11,4,26,0,19,4,19,0,98,0,195,13,7,0,17,6,14,0,6,0,30,0,98,22,4,0,24,0,18,0,5,0,20,0,111,71,11,5,64,3,20,7,9,4,19,0,200,44,8,0,32,3,5,4,0,4,16,0,113,26,0,6,28,0,4,0,3,5,4,0,79,9,0,0,5,4,3,0,0,0,0,0,28,31,0,0,11,0,0,0,0
LGA12900,6,0,3,5,0,0,0,0,0,8,0,18,0,0,0,0,0,3,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,37,0,41,6,0,0,0,0,3,0,4,0,3,0,16,8,3,0,0,0,6,0,15,0,138,0,170,3,4,0,4,0,14,0,12,5,43,0,81,3,8,0,11,0,18,0,5,4,46,0,101,9,9,0,22,0,8,6,7,0,41,0,107,9,9,0,20,0,6,0,4,0,9,0,54,30,4,0,14,4,10,0,3,0,10,0,68,48,5,4,31,3,8,0,6,4,11,0,119,47,5,0,20,0,3,0,3,0,4,0,80,25,3,6,10,0,0,0,0,0,4,0,49,17,0,0,4,0,0,0,0,0,0,0,22,29,3,0,10,5,8,0,4
LGA12930,0,0,0,0,0,0,0,0,3,653,3,669,0,0,0,0,0,0,0,3,4,178,3,190,0,3,0,0,0,0,0,16,10,111,0,137,0,0,0,0,0,0,0,13,6,60,3,81,0,4,0,0,0,4,0,35,7,422,0,480,3,4,0,0,0,13,0,37,34,199,0,286,0,8,9,0,0,30,6,66,43,1223,13,1390,3,27,12,9,3,50,3,97,34,570,9,826,5,77,20,32,5,111,16,120,60,526,5,981,31,130,38,86,28,132,38,141,47,511,10,1197,41,66,28,81,30,116,33,91,25,197,0,714,105,79,26,164,43,123,27,89,25,210,3,901,371,115,47,319,144,260,72,146,56,270,8,1819,366,73,22,229,120,108,41,56,19,116,10,1168,344,21,16,139,73,89,23,32,12,82,3,831,288,25,6,91,41,40,6,18,3,38,0,558,744,71,15,194,63,144,9,53
LGA12950,6,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,15,0,21,0,0,0,4,0,0,0,7,0,3,0,17,4,5,0,0,0,0,0,4,0,63,0,75,7,4,0,0,0,0,0,8,0,23,0,48,6,8,0,4,0,4,0,0,0,21,0,48,3,6,0,12,0,8,0,0,3,16,0,56,4,0,0,5,0,7,0,3,0,5,0,22,13,5,0,13,0,3,0,0,0,0,0,33,15,3,0,14,0,4,0,3,0,5,0,47,17,4,0,5,0,0,0,0,0,0,0,29,13,0,0,11,0,0,0,0,0,6,0,22,5,0,0,3,0,0,0,0,0,0,0,7,8,0,0,0,0,3,0,0
LGA13010,4,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,5,0,8,0,10,0,0,0,0,0,0,0,3,0,40,0,47,4,0,0,0,0,0,0,9,0,13,0,28,5,7,0,8,0,7,0,12,7,207,0,249,0,5,0,3,0,5,0,22,0,50,0,99,12,12,0,12,0,14,0,15,0,35,0,97,20,8,5,16,0,12,0,7,0,37,0,108,9,6,0,16,0,4,0,6,0,4,0,56,28,6,0,27,3,4,0,3,0,6,0,77,33,3,0,36,10,14,0,4,0,8,0,111,33,3,5,16,0,6,0,0,0,8,0,65,17,0,0,7,5,4,0,0,0,3,0,36,13,0,0,0,0,0,0,0,0,0,0,20,24,3,0,4,0,0,0,0
LGA13310,6,0,0,0,0,0,0,0,0,60,0,66,5,0,0,0,0,0,0,0,3,17,0,27,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,12,0,12,0,5,0,0,0,0,0,0,0,65,0,86,0,3,0,5,0,0,0,21,0,38,0,62,0,8,5,4,0,8,0,29,0,351,9,418,8,10,5,8,4,10,0,28,10,180,4,248,4,26,0,15,0,37,4,30,4,138,5,269,11,35,5,57,3,47,6,38,5,162,3,368,21,13,0,38,5,37,0,23,5,52,0,197,55,12,6,52,3,31,0,13,9,44,0,230,173,16,5,121,16,58,5,19,0,46,0,459,148,15,7,94,11,20,3,15,4,24,0,338,104,10,3,45,8,18,0,6,3,10,0,205,57,3,0,24,3,6,0,4,0,0,0,108,122,12,3,41,9,38,3,5
LGA13340,4,0,0,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,4,0,20,0,36,0,0,0,0,0,0,0,10,0,11,0,24,0,4,0,5,0,5,0,11,0,147,0,177,3,3,3,5,0,15,0,6,3,49,3,92,7,10,0,15,0,8,5,18,8,51,0,113,9,11,0,21,3,18,0,10,0,40,0,117,12,0,0,20,0,14,4,4,0,16,0,68,23,8,0,17,6,5,0,6,0,11,0,78,62,13,0,43,9,15,0,10,0,14,0,168,43,5,0,16,0,4,0,7,0,10,0,88,32,5,6,19,3,5,0,4,0,4,3,75,12,4,0,15,0,0,0,0,0,0,0,31,39,0,0,13,5,5,0,0
LGA13450,0,0,0,0,0,0,0,0,0,57,3,66,0,0,0,0,0,0,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,4,0,13,4,0,0,0,0,5,0,7,0,49,0,65,0,3,0,0,0,5,0,7,0,19,0,38,0,5,0,5,0,9,0,20,0,198,4,235,4,10,0,5,0,23,0,30,4,86,3,160,7,25,4,20,0,34,3,30,0,82,0,200,27,31,0,59,0,40,11,18,9,62,4,255,35,18,0,43,10,18,0,12,0,20,4,154,90,7,5,62,11,16,8,3,6,32,3,238,186,19,0,96,12,26,4,4,5,30,0,394,117,3,0,60,3,18,0,6,0,20,3,224,86,6,5,36,4,10,0,3,0,14,3,166,50,0,0,21,4,4,0,3,0,10,0,91,80,8,4,28,9,5,0,3
LGA13550,3,0,0,3,0,5,0,0,0,8,0,20,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,23,0,37,0,0,0,0,0,0,0,8,0,11,0,19,4,3,0,0,0,5,0,10,0,111,4,131,0,12,0,5,0,11,0,8,3,46,0,93,12,8,0,15,3,31,0,14,0,38,0,111,19,6,4,14,0,17,0,10,0,51,4,126,12,5,0,20,0,9,0,0,0,14,0,72,26,0,0,21,5,12,0,0,0,12,3,85,54,9,0,41,5,14,0,12,4,13,0,146,51,4,0,36,4,7,0,3,0,6,0,105,39,6,0,25,0,3,0,0,0,4,0,80,46,3,0,12,3,5,0,4,0,0,0,68,58,4,0,20,0,9,0,5
LGA13660,5,3,0,4,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,20,0,32,3,0,0,3,0,5,0,0,0,7,0,18,0,4,0,3,0,5,0,12,3,100,0,130,6,5,0,3,0,0,0,7,4,40,0,73,12,9,0,11,0,5,0,3,0,20,0,65,3,5,0,11,0,0,3,0,0,14,0,46,6,8,0,11,0,0,0,0,0,0,0,29,9,5,0,11,4,10,0,0,0,0,0,33,26,0,0,20,0,5,0,5,0,5,0,61,17,0,0,10,0,6,0,0,0,0,0,30,12,0,0,3,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,11,11,3,0,8,0,0,0,0
LGA13800,0,0,0,0,0,0,0,0,0,147,4,159,0,0,0,0,0,4,0,0,4,51,0,60,0,0,0,0,0,0,0,6,0,24,0,36,0,0,0,0,0,0,0,10,0,22,0,35,0,3,0,0,0,7,4,17,3,121,6,161,0,0,0,0,0,4,0,21,8,60,0,102,3,10,4,3,3,11,0,36,17,535,10,630,3,16,3,7,0,38,4,46,15,247,5,388,15,29,0,11,0,66,5,54,25,271,0,473,22,40,4,56,14,67,16,74,17,229,0,545,22,28,8,66,13,71,6,25,13,91,0,351,60,33,13,75,32,68,16,35,12,105,0,450,238,75,19,213,68,147,30,63,26,95,5,978,256,40,10,171,54,60,17,9,8,46,5,684,216,16,3,111,33,54,10,18,4,27,0,494,155,16,7,60,22,22,3,6,3,18,0,306,278,15,3,112,24,70,9,5
