LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,13,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,5,0,13,0,21,0,0,0,0,0,4,0,4,0,14,0,20,0,0,0,0,0,7,0,0,0,14,0,27,0,4,0,0,3,7,0,6,0,16,0,31,0,0,0,5,0,0,0,8,0,3,0,18,3,3,0,6,0,4,0,3,0,0,0,16,3,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,4,0,0,0,8,0,11,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
LGA39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,4,0,4,0,3,0,11,0,4,0,3,0,6,0,10,0,8,0,30,0,0,0,7,4,16,0,8,0,11,0,41,0,8,0,12,0,9,0,5,4,3,0,45,0,3,0,10,0,13,0,0,0,7,0,34,3,0,0,12,0,15,0,3,0,7,0,54,10,6,0,36,3,46,0,13,4,0,0,120,30,3,0,34,6,15,0,0,0,4,0,98,30,3,3,29,8,15,0,3,0,0,0,83,16,0,0,33,8,4,0,3,0,0,0,62,130,10,0,72,14,49,4,13
LGA40120,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,0,0,4,0,15,0,0,0,5,0,0,0,0,0,0,0,16,0,5,0,6,0,4,0,12,0,16,0,41,3,0,0,10,0,7,0,19,0,20,0,67,6,8,0,14,0,25,4,20,0,18,0,97,9,25,3,41,4,37,7,25,0,22,0,168,15,15,0,62,11,50,4,12,4,26,0,207,20,21,0,99,14,42,4,11,6,31,0,241,89,51,0,246,24,113,11,26,7,39,0,611,120,44,7,326,43,56,18,20,5,36,0,677,195,24,8,308,40,56,12,14,3,11,0,666,177,18,7,201,25,11,3,11,5,15,0,471,623,51,3,628,58,180,16,39
LGA40150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,12,0,3,0,0,0,0,0,3,0,0,4,13,0,0,0,4,0,5,0,3,0,7,0,27,0,4,0,7,0,11,0,4,0,14,0,50,0,5,0,16,4,25,3,15,5,7,0,87,8,5,4,33,3,15,0,7,3,7,0,80,3,7,0,45,6,20,3,4,0,12,3,104,54,16,4,90,9,40,0,9,3,10,0,234,58,4,3,54,8,20,0,6,0,4,6,163,51,3,3,29,9,16,0,0,3,4,0,118,31,0,0,23,4,8,0,0,0,5,0,73,55,0,0,43,11,12,0,3
LGA40220,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,6,0,12,0,5,0,0,0,11,0,14,0,12,0,45,0,3,0,9,0,14,0,18,0,31,0,72,5,19,0,16,4,28,0,21,0,27,0,130,10,17,0,58,6,55,3,30,4,32,0,230,16,25,0,63,5,48,4,10,4,13,0,193,29,15,0,88,4,42,0,11,3,11,0,212,69,31,0,165,29,68,13,12,3,29,0,410,83,14,5,145,8,31,10,10,0,5,5,312,68,15,0,81,5,18,4,0,0,4,0,200,37,3,0,50,4,4,4,0,0,0,0,117,114,12,3,106,17,25,4,4
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,5,25,0,37,0,0,0,0,0,5,0,0,0,15,0,22,0,5,0,0,0,0,0,4,0,27,0,39,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,3,0,3,0,14,0,22,4,0,0,0,0,4,0,5,0,6,0,18,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,7,5,0,0,0,0,0,0,11,3,7,0,31,6,3,0,8,0,8,4,9,9,11,0,59,0,5,0,8,3,24,4,5,10,21,0,83,5,10,0,36,5,40,0,15,4,19,4,144,14,11,0,68,3,41,3,14,4,12,0,169,16,7,0,82,4,38,5,11,3,12,0,184,112,23,10,198,24,70,8,19,3,17,0,482,118,21,4,192,28,42,7,6,5,7,0,427,107,18,0,153,15,30,10,7,0,3,0,342,101,9,5,83,9,17,7,3,0,0,0,227,187,11,3,154,16,33,0,3
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,7,0,4,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,4,0,3,0,8,0,19,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,9,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,9,5,0,0,12,0,0,0,0,0,0,0,25,4,0,0,11,5,0,0,0,0,0,0,27,4,0,0,10,5,6,0,0,0,0,0,25,6,0,0,7,0,0,0,0,0,0,0,17,13,0,0,11,3,0,0,0
LGA40520,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,12,0,3,0,6,0,25,0,3,0,3,0,19,5,3,3,17,0,61,5,9,0,29,0,26,0,13,0,10,0,90,9,7,6,36,0,12,3,7,0,4,0,82,10,5,0,36,4,12,0,7,4,7,0,70,43,6,0,73,7,14,0,8,0,4,0,152,40,9,3,53,4,9,0,0,0,0,0,113,30,0,0,30,0,10,0,0,0,0,0,80,19,0,0,22,0,0,0,0,0,0,0,42,37,5,0,20,4,5,0,0
LGA40700,3,0,0,0,0,0,0,0,0,11,0,19,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,3,0,8,0,7,0,0,0,4,0,0,0,9,0,6,0,17,0,5,0,0,0,5,0,14,0,13,0,28,0,8,0,7,0,4,0,14,0,12,0,44,0,12,0,5,0,14,0,8,0,22,0,69,4,20,0,22,4,41,6,36,0,23,0,143,15,24,3,39,4,46,5,25,5,35,0,193,9,22,0,47,0,51,0,24,6,16,0,178,15,28,0,59,3,64,6,16,0,27,0,220,111,38,5,174,10,125,3,36,7,38,3,552,133,44,0,236,24,69,5,17,3,25,0,567,134,25,4,253,13,72,0,30,4,10,0,544,137,23,4,174,11,27,3,9,0,16,0,412,949,99,8,964,79,357,13,48
LGA40910,0,0,0,0,0,0,0,0,0,20,0,22,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,3,0,14,4,7,0,3,0,3,0,8,0,17,0,39,0,6,0,3,0,16,0,13,0,39,0,84,6,19,0,13,0,46,0,39,0,44,0,167,4,41,0,20,4,61,6,52,9,80,0,276,21,40,0,85,6,105,8,46,12,62,0,377,24,51,4,101,7,109,6,34,6,59,4,394,43,42,0,137,13,92,3,26,8,33,0,388,209,75,4,379,35,191,10,49,7,73,0,1038,214,58,7,448,43,85,6,30,4,37,4,924,283,39,13,359,49,79,3,15,3,17,0,873,202,17,0,219,32,35,7,12,0,9,0,545,582,41,13,492,61,102,17,29
LGA41010,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,5,0,0,0,3,0,0,0,9,4,0,0,13,0,3,0,0,3,0,0,26,0,0,0,5,0,0,0,0,0,0,0,16,9,0,0,13,3,0,0,3,0,4,0,26,8,0,0,15,0,5,0,0,0,0,0,36,13,4,0,18,0,8,0,0,0,3,0,45,23,0,0,11,0,0,3,0,0,0,0,41,10,0,0,5,0,0,0,0,0,0,0,24,23,0,0,9,0,0,0,0
LGA41060,0,0,0,0,0,0,0,5,0,28,0,37,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,12,0,20,0,0,0,0,0,0,0,8,0,6,0,19,0,0,0,3,0,6,0,13,4,31,0,56,0,0,0,5,0,9,3,28,3,38,0,85,3,10,0,4,0,22,0,53,0,70,3,168,3,16,0,11,0,53,4,61,8,93,0,250,17,55,0,38,10,136,5,81,11,138,0,485,23,76,0,170,7,188,15,106,9,132,12,740,33,77,3,216,17,176,12,57,11,109,4,714,64,71,6,296,29,163,11,66,8,87,5,806,341,139,18,729,93,300,39,85,18,145,3,1905,438,93,10,810,95,175,35,58,17,82,0,1808,435,65,11,688,92,143,21,38,6,53,0,1558,432,29,12,426,79,71,16,16,8,28,0,1122,1099,92,21,959,148,254,23,46
LGA41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,4,0,0,0,3,0,18,0,0,0,4,0,3,0,6,5,3,0,20,0,11,0,3,0,4,0,4,5,9,0,32,7,0,0,35,0,21,0,5,0,12,0,82,5,0,0,25,0,10,0,7,3,0,0,60,8,4,0,32,0,8,0,0,0,3,0,53,23,9,3,60,7,20,0,0,0,0,0,125,31,4,0,50,0,0,0,0,0,4,0,90,26,8,0,38,3,9,0,0,0,0,0,83,21,0,0,15,0,3,0,0,0,0,0,49,38,4,0,37,9,4,3,5
LGA41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,12,0,0,0,3,0,5,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,12,6,0,0,8,0,5,0,0,0,0,0,8,0,0,0,8,0,3,0,0,0,0,0,12,0,0,0,10,3,0,0,0,0,0,0,11,3,5,0,10,0,3,0,0,0,0,0,19,6,0,0,15,0,0,0,0,0,0,0,20,5,0,0,11,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0
LGA41330,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,5,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,0,8,3,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,4,0,6,0,11,0,0,0,0,0,0,0,4,3,15,0,27,0,0,0,0,0,0,0,3,0,26,0,35,0,3,0,5,0,15,0,14,0,37,0,76,8,15,0,31,0,18,3,15,5,26,0,106,0,6,0,37,0,12,0,7,4,10,0,77,14,8,3,35,4,11,0,0,4,10,0,94,34,15,7,70,9,25,0,9,4,7,0,188,22,9,0,58,8,4,4,9,0,7,0,116,22,0,0,31,8,11,3,0,0,0,0,76,11,6,0,21,4,0,0,0,0,0,0,42,37,0,0,21,4,13,0,0
LGA41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,8,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,9,0,3,0,0,0,0,0,12,5,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,9,0,0,0,3,0,5,0,0,0,0,0,9,0,3,0,5,3,6,0,0,0,0,0,14,0,0,0,9,6,3,0,0,0,0,0,18,4,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0
LGA41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,3,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,8,3,0,0,4,0,0,0,0,0,0,0,9,0,0,0,6,0,0,3,0,0,0,0,19,4,0,0,7,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0
LGA42030,0,0,0,3,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,4,0,7,0,14,0,0,0,0,0,0,0,4,0,12,0,23,0,0,0,4,0,11,0,8,0,15,0,45,6,3,0,4,0,35,4,15,0,32,0,106,7,11,0,30,6,46,4,12,3,26,0,150,16,11,0,46,6,53,0,14,9,10,0,157,13,15,4,77,7,48,3,11,3,9,0,186,84,21,3,182,37,84,3,16,0,15,0,453,108,10,6,142,28,39,8,13,0,7,0,363,85,8,0,84,12,22,6,3,3,6,0,227,85,0,3,70,3,7,0,0,0,0,0,184,158,4,4,95,9,32,0,5
LGA42110,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,3,0,0,0,0,0,7,0,10,3,0,0,3,0,6,0,3,0,6,0,16,0,0,0,4,0,10,0,3,0,4,0,24,0,0,0,11,0,10,0,4,0,5,0,38,0,0,0,11,4,0,0,0,0,0,0,24,0,4,0,10,0,3,0,5,0,4,0,22,9,0,0,33,5,6,0,0,0,0,0,58,8,6,3,19,0,3,0,3,0,3,0,42,6,5,0,7,0,0,0,0,0,0,0,26,4,0,0,4,0,0,0,0,0,0,0,7,7,0,0,6,0,0,0,0
