LGA_CODE_2021,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5,C16_SH_Tot_NPGH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPGH_2,C16_SDRTHT_0b_s_a_b_NPGH_3,C16_SDRTHT_0b_s_a_b_NPGH_4,C16_SDRTHT_0b_s_a_b_NPGH_5,C16_SDRTHT_0b_s_a_b_NPGH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPGH_2,C16_SDRTHT_1b_NPGH_3,C16_SDRTHT_1b_NPGH_4,C16_SDRTHT_1b_NPGH_5,C16_SDRTHT_1b_NPGH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPGH_2,C16_SDRTHT_2b_NPGH_3,C16_SDRTHT_2b_NPGH_4,C16_SDRTHT_2b_NPGH_5,C16_SDRTHT_2b_NPGH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPGH_2,C16_SDRTHT_3b_NPGH_3,C16_SDRTHT_3b_NPGH_4,C16_SDRTHT_3b_NPGH_5,C16_SDRTHT_3b_NPGH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPGH_2,C16_SDRTHT_4mb_NPGH_3,C16_SDRTHT_4mb_NPGH_4,C16_SDRTHT_4mb_NPGH_5,C16_SDRTHT_4mb_NPGH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPGH_2,C16_SDRTHT_NB_NS_NPGH_3,C16_SDRTHT_NB_NS_NPGH_4,C16_SDRTHT_NB_NS_NPGH_5,C16_SDRTHT_NB_NS_NPGH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPGH_2,C16_SDRTHT_Tot_NPGH_3,C16_SDRTHT_Tot_NPGH_4,C16_SDRTHT_Tot_NPGH_5,C16_SDRTHT_Tot_NPGH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPGH_2,C16_F_a_0b_s_a_b_NPGH_3,C16_F_a_0b_s_a_b_NPGH_4,C16_F_a_0b_s_a_b_NPGH_5,C16_F_a_0b_s_a_b_NPGH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPGH_2,C16_F_a_1b_NPGH_3,C16_F_a_1b_NPGH_4,C16_F_a_1b_NPGH_5,C16_F_a_1b_NPGH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPGH_2,C16_F_a_2b_NPGH_3,C16_F_a_2b_NPGH_4,C16_F_a_2b_NPGH_5,C16_F_a_2b_NPGH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPGH_2,C16_F_a_3b_NPGH_3,C16_F_a_3b_NPGH_4,C16_F_a_3b_NPGH_5,C16_F_a_3b_NPGH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPGH_2,C16_F_a_4mb_NPGH_3,C16_F_a_4mb_NPGH_4,C16_F_a_4mb_NPGH_5,C16_F_a_4mb_NPGH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPGH_2,C16_F_a_NB_NS_NPGH_3,C16_F_a_NB_NS_NPGH_4,C16_F_a_NB_NS_NPGH_5,C16_F_a_NB_NS_NPGH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPGH_2,C16_F_a_Tot_NPGH_3,C16_F_a_Tot_NPGH_4,C16_F_a_Tot_NPGH_5,C16_F_a_Tot_NPGH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPGH_2,C16_OD_0b_s_a_b_NPGH_3,C16_OD_0b_s_a_b_NPGH_4,C16_OD_0b_s_a_b_NPGH_5,C16_OD_0b_s_a_b_NPGH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPGH_2,C16_OD_1b_NPGH_3,C16_OD_1b_NPGH_4,C16_OD_1b_NPGH_5,C16_OD_1b_NPGH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPGH_2,C16_OD_2b_NPGH_3,C16_OD_2b_NPGH_4,C16_OD_2b_NPGH_5,C16_OD_2b_NPGH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPGH_2,C16_OD_3b_NPGH_3,C16_OD_3b_NPGH_4,C16_OD_3b_NPGH_5,C16_OD_3b_NPGH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPGH_2,C16_OD_4mb_NPGH_3,C16_OD_4mb_NPGH_4,C16_OD_4mb_NPGH_5,C16_OD_4mb_NPGH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPGH_2,C16_OD_NB_NS_NPGH_3,C16_OD_NB_NS_NPGH_4,C16_OD_NB_NS_NPGH_5,C16_OD_NB_NS_NPGH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPGH_2,C16_OD_Tot_NPGH_3,C16_OD_Tot_NPGH_4,C16_OD_Tot_NPGH_5,C16_OD_Tot_NPGH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPGH_2,C16_DS_NS_NPGH_3,C16_DS_NS_NPGH_4,C16_DS_NS_NPGH_5,C16_DS_NS_NPGH_6_mor,C16_DS_NS_Tot,C16_Tot_NPGH_2,C16_Tot_NPGH_3,C16_Tot_NPGH_4,C16_Tot_NPGH_5,C16_Tot_NPGH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPGH_2,C21_SH_0b_s_a_b_NPGH_3,C21_SH_0b_s_a_b_NPGH_4,C21_SH_0b_s_a_b_NPGH_5,C21_SH_0b_s_a_b_NPGH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPGH_2,C21_SH_1b_NPGH_3,C21_SH_1b_NPGH_4,C21_SH_1b_NPGH_5,C21_SH_1b_NPGH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPGH_2,C21_SH_2b_NPGH_3,C21_SH_2b_NPGH_4,C21_SH_2b_NPGH_5,C21_SH_2b_NPGH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPGH_2,C21_SH_3b_NPGH_3,C21_SH_3b_NPGH_4,C21_SH_3b_NPGH_5,C21_SH_3b_NPGH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPGH_2,C21_SH_4mb_NPGH_3,C21_SH_4mb_NPGH_4,C21_SH_4mb_NPGH_5,C21_SH_4mb_NPGH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPGH_2,C21_SH_NB_NS_NPGH_3,C21_SH_NB_NS_NPGH_4,C21_SH_NB_NS_NPGH_5,C21_SH_NB_NS_NPGH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPGH_2,C21_SH_Tot_NPGH_3,C21_SH_Tot_NPGH_4,C21_SH_Tot_NPGH_5
LGA17950,0,0,0,12,0,3,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,20,0,0,0
LGA18020,0,0,0,28,3,0,0,0,0,8,7,0,0,0,0,7,60,6,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,8,0,0,0,71,3,0,0,0,0,3,6,0,0,0,0,6,14,0,0,0,0,14,38,0,0,0,0,39,12,0,0,0,0,15,4,0,0,0,0,4,74,0,5,0
LGA18050,0,4,0,46,14,19,27,4,5,67,5,3,0,0,0,8,71,32,27,7,7,147,0,0,0,0,0,0,0,0,0,0,0,3,49,7,0,0,0,57,68,78,18,4,3,171,15,13,34,10,9,75,10,6,5,4,0,20,146,109,55,10,9,335,13,0,0,0,0,19,84,7,4,0,0,95,1305,146,69,13,0,1532,131,283,60,15,14,503,10,12,23,11,8,61,61,10,12,0,3,82,1600,473,163,41,23,2289,0,0,0,0,0,0,6,0,0,0,0,4,17,0,0,0,0,21,9,3,0,0,0,4,0,0,5,0,0,5,0,0,0,0,0,0,25,5,5,0,0,38,6,3,0,0,0,10,1857,624,244,61,32,2814,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,11,24,22,3,0,0,46,13,9,26,9,5,59,0,0,0,0,0,0,47,32,28,10
LGA18100,0,0,0,15,10,0,0,0,0,10,0,0,0,0,0,0,30,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,18,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
LGA18200,0,0,0,20,10,0,0,0,0,5,0,0,0,0,0,0,39,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,51,5,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,17,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0
LGA18250,4,0,0,77,51,24,26,21,17,143,9,3,0,0,3,13,142,65,32,27,20,280,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,36,14,19,4,0,0,38,5,0,3,0,0,10,4,0,0,0,0,4,55,31,4,0,0,87,14,5,0,0,0,15,80,10,0,0,0,95,477,93,35,6,0,613,74,76,30,6,9,190,0,3,3,5,0,13,16,8,5,0,0,30,657,193,71,27,8,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,9,0,0,0,0,9,859,285,109,50,26,1330,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,25,55,19,3,0,0,85,52,25,35,9,10,126,0,9,0,0,0,9,130,52,37,10
LGA18350,3,0,0,163,79,10,12,0,0,108,4,0,0,0,0,11,284,29,12,5,4,337,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,10,330,32,12,3,4,384,6,0,0,0,0,6,5,0,0,0,0,5,44,6,3,0,0,53,131,21,3,0,0,148,112,17,9,11,4,155,10,0,0,0,0,8,300,39,15,7
LGA18400,3,0,0,89,70,14,5,0,0,87,11,0,0,0,0,16,180,30,3,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,200,27,3,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,29,89,5,3,0,0,97,78,18,4,0,0,103,0,0,0,0,0,5,203,22,7,4
LGA18450,23,6,0,659,171,87,121,59,50,490,41,10,7,7,0,66,844,274,157,70,52,1398,0,0,0,0,0,0,19,0,0,0,0,18,152,6,0,0,0,163,118,108,35,3,0,271,5,3,24,5,4,51,10,4,0,0,0,16,307,134,61,7,5,513,3,0,0,0,0,4,44,0,0,0,0,43,767,85,6,3,0,857,103,173,43,13,0,335,7,5,21,8,5,40,38,10,4,0,0,49,956,282,82,18,7,1337,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,8,6,0,0,0,7,0,0,0,0,0,9,5,0,0,0,0,5,26,8,5,0,0,32,19,6,0,0,0,25,2149,692,304,96,65,3308,0,0,0,0,0,0,13,0,0,0,0,16,196,19,7,0,0,222,475,231,49,5,0,765,215,117,183,78,56,654,21,9,4,0,0,42,920,383,251,89
LGA18500,5,0,0,33,32,6,0,0,0,42,7,6,6,0,0,6,64,17,7,0,0,91,3,0,0,0,0,3,0,0,0,0,0,0,70,5,0,0,0,74,89,119,19,0,0,230,9,22,48,11,0,91,10,9,0,0,0,18,179,153,74,13,3,415,6,0,0,0,0,6,49,0,0,0,0,49,648,47,7,0,0,704,95,158,20,0,4,277,10,0,19,4,4,31,29,6,0,0,0,35,833,213,42,6,3,1101,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,11,7,0,0,0,0,7,1085,393,128,17,7,1629,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,26,14,0,0,0,35,22,12,10,0,0,46,0,0,0,0,0,0,63,26,10,0
LGA18710,0,0,0,45,29,3,0,0,0,37,4,0,0,0,0,4,85,11,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,12,0,0,0,109,0,0,0,0,0,0,4,0,0,0,0,4,18,0,0,0,0,18,27,4,0,0,0,35,19,3,0,0,0,24,0,0,0,0,0,0,67,9,0,0
LGA19399,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,0,0,59,15,8,0,0,0,23,0,0,0,0,0,0,90,13,5,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,17,5,0,0,118,0,0,0,0,0,0,4,0,0,0,0,4,14,6,0,0,0,18,47,17,4,0,0,65,17,3,3,0,0,22,3,0,0,0,0,6,84,19,5,0
LGA20260,0,0,0,60,10,8,5,6,3,29,3,0,0,0,0,9,96,9,3,7,5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,9,7,7,5,133,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,52,15,3,0,0,72,15,0,5,3,0,16,6,3,0,0,0,11,91,18,6,4
LGA20570,14,0,0,772,140,65,101,24,14,340,29,8,3,0,0,43,990,221,120,31,17,1373,0,0,0,0,0,0,6,0,0,0,0,7,119,5,4,0,0,125,98,48,15,0,0,162,16,16,15,10,0,56,8,0,0,0,0,10,244,77,36,10,0,357,0,0,0,0,0,0,3,0,0,0,0,7,33,0,0,0,0,35,17,13,0,0,0,27,3,3,0,0,0,4,3,0,0,0,0,3,62,14,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,10,1301,315,149,38,20,1821,0,0,0,0,0,0,6,0,0,0,0,6,148,10,0,0,0,159,610,170,16,0,3,801,218,100,82,31,15,451,15,3,0,0,0,24,1003,281,101,29
LGA20660,25,11,0,469,109,50,60,34,18,264,26,9,3,3,3,46,575,211,87,42,16,942,0,0,0,0,0,0,11,0,0,0,0,13,150,4,0,0,0,159,61,40,6,0,0,105,5,5,7,0,0,21,11,0,0,0,0,10,243,50,17,4,0,312,0,0,0,0,0,0,9,0,0,0,0,9,121,6,4,0,0,132,5,13,3,0,0,23,0,4,0,0,0,7,4,0,0,0,0,0,141,25,6,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,963,288,114,47,16,1430,0,0,0,0,0,0,7,0,0,0,0,7,141,8,0,0,0,152,328,147,24,3,3,516,99,69,75,35,16,294,11,4,0,0,0,19,588,232,105,44
LGA20740,0,0,0,180,62,7,3,0,0,71,7,0,0,0,0,7,303,21,4,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,12,0,0,0,0,12,0,3,0,0,0,3,0,0,0,0,0,0,17,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,330,28,4,0,0,358,0,0,0,0,0,0,3,0,0,0,0,4,58,0,0,0,0,64,171,20,4,0,0,193,77,16,0,0,0,101,4,0,0,0,0,13,320,46,10,0
LGA20830,3,0,0,199,68,12,6,4,6,91,11,0,0,0,0,10,309,25,9,3,6,353,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,346,28,11,3,6,397,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,46,155,21,4,0,0,182,99,23,11,7,4,147,11,0,0,0,0,11,312,42,19,7
LGA20910,5,0,0,155,38,14,7,9,5,73,14,0,0,0,0,13,235,49,14,9,5,311,0,0,0,0,0,0,6,0,0,0,0,6,119,3,0,0,0,123,42,19,3,3,0,63,3,0,3,0,0,15,10,0,0,0,0,9,185,28,5,3,0,210,0,0,0,0,0,0,15,0,0,0,0,17,132,5,0,0,0,135,16,8,0,0,0,23,0,0,0,0,0,0,11,0,0,0,0,11,182,12,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,3,0,0,0,8,614,91,19,12,5,739,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,97,31,0,0,0,134,48,14,25,18,4,112,3,0,0,0,0,3,197,48,26,20
LGA21010,0,0,0,79,19,0,0,0,0,26,6,0,0,0,0,5,121,4,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,140,6,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,73,8,0,0,0,83,29,4,4,0,0,34,0,0,0,0,0,6,125,10,5,0
LGA21110,27,3,0,312,103,51,115,59,42,374,18,5,0,7,0,30,394,202,149,71,42,852,0,0,0,0,0,0,10,0,0,0,0,14,219,18,0,0,0,231,120,150,20,3,0,289,12,10,24,8,0,58,11,8,0,0,0,18,365,181,45,9,0,605,5,0,0,0,0,9,94,6,0,4,0,103,1030,130,41,8,4,1214,63,139,21,7,3,235,8,4,13,0,0,30,34,5,8,0,0,45,1231,289,80,20,6,1627,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,11,0,0,0,17,0,3,0,0,0,4,0,0,0,0,0,0,11,10,0,0,0,27,8,8,4,0,0,13,2011,680,283,105,52,3134,0,0,0,0,0,0,5,0,0,0,0,5,78,5,0,0,0,84,154,122,23,0,0,296,108,74,151,73,34,434,7,0,4,0,0,15,350,206,177,69
LGA21180,89,55,29,880,131,67,78,35,43,358,48,19,8,9,3,89,842,280,184,99,78,1488,0,0,3,0,0,3,0,0,0,0,0,6,93,9,5,4,0,109,102,49,29,12,9,203,15,8,5,8,5,44,8,3,0,3,3,23,220,81,43,30,23,391,0,0,0,0,0,4,13,0,0,0,0,15,64,15,11,0,0,91,22,8,3,7,3,34,0,0,0,0,0,0,4,0,3,0,0,5,104,28,11,6,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,7,0,0,0,4,9,3,0,0,0,0,10,1179,392,239,140,109,2052,3,0,0,0,0,3,15,0,0,0,0,18,105,12,5,3,0,130,595,260,106,32,10,1006,200,96,118,62,46,522,38,17,9,9,4,78,962,400,240,103
LGA21270,0,0,0,36,3,0,0,0,0,4,3,0,0,0,0,3,61,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,26,9,0,0,0,35,12,0,0,0,0,10,6,0,0,0,0,6,52,4,0,0
