LGA_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
LGA42250,0,6,0,15,17,4,0,0,0,3,50,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,0,0,5,11,0,0,5,3,0,12,11,3,0,0,0,11,43,0,0,0,0,0,0,0,0,3,0,0,49,53,0,0,6,12,15,113,261,162,106,109,62,124,980,0,0,0,4,4,16,13,8,0,0,0,11,48,0,0,3,7,0,14,8,0,0,0,0,7,47,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,7,0,0,5,0,0,0,0,0,8,0,0,3,17,10,7,5,0,6,0,0,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,18,37,31,11,3,0,0,30,181,14,4,27,113,162,334,514,268,168,158,116,235,2124,0,0,0,0,0,4,37,67,36,52,39,9,231,0,0,0,0,5,19,13
LGA42600,0,9,17,29,43,21,10,22,7,16,161,0,0,0,4,0,3,7,0,4,4,3,4,31,0,0,0,0,0,0,3,0,3,4,9,4,26,4,0,8,9,13,34,48,13,14,13,3,30,195,0,0,0,0,0,0,0,0,0,0,0,239,242,10,5,13,31,50,177,511,468,459,625,641,487,3488,4,0,3,12,12,86,146,57,29,21,24,60,446,0,0,13,66,38,82,75,8,0,5,4,36,331,0,0,3,4,0,8,9,10,0,3,0,7,44,3,0,7,16,4,0,0,0,0,0,0,8,45,7,3,40,50,34,82,69,18,7,8,5,40,374,0,0,0,0,0,0,0,0,0,0,0,0,6,14,5,61,151,97,265,303,99,37,30,36,148,1251,54,34,107,362,525,1237,1688,1086,861,1018,1027,981,8988,5,0,0,0,0,5,38,108,151,216,234,9,764,0,0,0,8,8,51,88
LGA42750,0,4,4,9,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,5,6,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,19,19,4,4,8,15,11,70,118,51,32,23,12,58,408,0,0,0,0,4,11,10,0,0,0,0,0,27,0,0,4,12,8,7,3,0,0,0,0,9,45,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,7,0,0,0,0,0,0,0,0,8,4,0,7,7,9,14,0,0,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,30,19,27,14,0,0,0,0,15,130,11,12,32,111,131,239,284,104,50,44,21,132,1171,6,0,0,5,3,6,22,16,15,12,11,0,89,0,0,0,5,5,25,33
LGA43080,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,5,31,26,16,4,7,7,9,114,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,3,0,0,0,0,4,30,5,6,10,24,36,54,70,26,12,8,6,27,283,3,0,0,4,0,3,5,0,6,0,3,0,27,0,0,0,0,0,3,0
LGA43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,18,34,16,12,4,7,9,114,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,21,3,0,11,19,26,46,71,37,18,18,15,28,278,5,0,0,0,0,3,10,3,7,0,6,0,35,0,0,0,0,0,0,0
LGA43360,0,3,5,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,10,40,55,25,20,19,15,28,215,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,3,4,7,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,4,4,6,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,15,10,7,0,0,0,0,5,58,0,4,17,56,89,121,133,54,29,29,31,67,632,0,0,0,0,0,0,10,12,3,11,3,0,47,0,0,0,0,3,3,9
LGA43650,0,3,10,12,24,0,4,3,0,9,75,0,0,0,0,0,4,5,3,0,0,0,0,18,0,0,0,0,0,0,3,3,3,4,0,4,17,0,0,5,6,14,26,20,10,4,3,0,11,96,0,0,0,0,0,0,0,0,0,0,0,128,139,5,3,8,18,36,166,535,350,240,249,130,276,2020,0,0,0,5,4,39,35,11,3,0,3,23,129,0,0,4,30,15,35,19,5,0,0,0,16,127,0,0,0,3,0,3,7,0,0,0,0,0,15,0,3,10,13,0,4,0,0,0,0,0,3,42,0,0,12,41,23,44,19,3,0,0,0,21,172,0,0,0,0,0,0,0,0,0,0,0,6,6,3,3,29,95,47,121,88,20,13,3,3,68,481,18,20,51,210,298,555,995,562,377,332,165,461,4054,3,0,0,0,0,6,34,87,68,81,25,0,316,0,0,0,9,5,19,31
LGA43710,0,3,0,3,0,0,3,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,11,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,52,55,6,0,0,18,11,75,156,98,51,64,33,95,611,0,0,0,4,5,16,13,6,3,0,0,7,50,0,0,0,12,4,6,8,0,0,0,0,0,35,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,12,4,12,0,0,5,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,14,34,27,6,9,0,0,18,141,19,8,23,97,109,249,355,183,89,91,51,185,1449,0,0,0,0,0,4,16,27,21,18,14,0,115,0,0,0,6,0,8,20
LGA43790,0,0,7,19,16,7,0,0,0,3,56,0,0,0,3,0,0,3,0,0,0,0,0,16,0,0,0,0,0,3,6,5,0,0,0,0,13,0,4,0,13,9,17,19,7,0,0,0,11,78,0,0,0,0,0,0,0,0,0,0,0,59,65,3,6,9,32,35,154,346,188,113,68,34,153,1144,0,0,0,8,6,30,35,16,0,6,0,9,99,0,7,10,32,17,35,13,0,0,0,0,11,123,0,0,0,3,0,3,0,0,0,0,0,4,8,0,0,6,12,3,5,0,0,0,0,0,4,30,0,0,22,43,32,42,17,0,0,0,3,20,181,0,0,0,0,0,0,0,0,0,0,0,7,7,0,6,33,94,61,109,66,15,0,7,3,47,439,25,30,57,256,395,583,735,346,179,120,65,321,3114,0,0,0,6,0,14,58,68,51,39,23,5,260,0,0,0,6,10,12,33
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,15,61,51,166,144,38,19,10,9,42,573,0,0,0,7,5,27,27,13,5,5,3,15,119,0,0,0,0,0,7,21,17,15,14,8,13,102,39,18,20,92,62,203,240,79,20,25,15,83,895,0,0,0,0,0,3,3,0,0,0,3,506,523,50,28,51,203,218,989,2373,1744,1314,1292,677,1127,10068,5,4,0,25,45,232,415,172,70,40,13,142,1164,0,3,52,164,134,279,224,38,19,11,6,62,983,0,6,4,17,8,25,23,10,0,4,0,14,109,12,5,37,61,13,31,12,0,0,0,0,17,193,44,24,111,292,184,327,235,37,9,7,3,129,1420,0,0,3,0,4,0,0,0,0,0,0,21,35,64,35,214,558,395,898,908,258,100,61,23,392,3904,241,140,356,1345,1777,3684,5259,3197,2143,1906,933,2216,23203,0,3,0,3,5,19,165,472,503,673,342,8,2182,5,0,0,5,15,113,233
LGA44210,0,6,6,14,7,0,0,0,0,3,33,0,0,0,0,0,6,4,0,0,0,0,3,10,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,5,12,8,22,15,5,0,0,0,9,68,0,0,0,0,0,0,0,0,0,0,0,41,43,5,4,6,27,29,116,182,87,58,40,17,116,677,0,0,0,0,3,15,17,9,0,0,0,9,58,0,0,9,28,4,11,10,0,0,0,0,5,63,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,4,4,0,0,3,0,0,0,0,4,22,0,0,13,51,23,37,15,4,0,0,0,15,162,0,0,0,0,0,0,0,0,0,0,0,4,7,5,8,33,83,37,67,46,8,0,0,0,39,323,20,23,53,246,359,443,479,173,91,75,35,264,2251,0,0,0,5,5,16,19,34,28,22,12,0,149,0,0,0,5,9,28,17
LGA44340,24,44,19,101,91,34,24,26,24,28,415,0,0,0,0,0,12,12,12,5,3,5,3,50,0,0,0,0,0,0,11,11,11,5,11,11,69,13,3,17,47,35,73,128,43,38,16,20,46,489,0,0,0,0,0,5,0,0,0,0,0,516,526,19,7,41,115,95,474,1239,1127,1119,1481,1626,1056,8405,5,0,5,12,17,103,260,125,49,57,23,117,766,0,3,19,89,79,159,130,30,12,6,5,66,596,0,3,0,11,5,13,13,4,0,0,0,15,57,9,3,15,22,4,18,5,0,0,0,0,6,81,29,4,41,92,69,146,141,35,14,11,10,63,657,0,0,0,0,0,0,0,0,0,0,0,13,11,42,16,82,222,175,434,549,192,79,70,37,274,2171,136,59,176,648,920,2109,3260,2088,1744,2129,2129,1868,17269,0,0,0,0,6,9,71,171,188,376,339,5,1178,0,3,0,10,12,58,103
LGA44550,3,15,15,54,68,16,6,8,7,10,210,0,0,0,0,3,17,8,8,3,3,0,8,49,0,0,0,0,0,0,3,6,7,7,9,10,51,0,3,11,22,13,50,47,15,5,6,8,22,193,0,0,0,0,0,0,0,0,0,0,0,262,271,7,6,21,50,67,416,1050,675,516,483,347,580,4228,0,0,0,9,25,80,148,40,10,14,11,61,400,0,4,21,84,69,104,65,16,7,8,0,67,448,0,0,0,3,3,7,9,8,0,0,0,6,37,5,0,8,16,10,13,0,0,0,0,0,5,55,0,4,51,91,53,89,51,5,4,3,0,35,389,0,0,0,0,0,0,3,0,0,0,0,4,13,10,8,81,205,162,294,275,70,18,24,8,187,1341,41,44,126,460,630,1363,2120,1226,819,720,503,1073,9124,3,0,0,0,4,10,90,246,221,196,121,3,902,0,0,3,6,16,45,85
LGA44620,3,16,0,47,34,8,4,0,0,9,129,0,0,0,4,0,3,11,3,0,0,0,3,28,0,0,0,0,0,0,9,0,0,0,0,0,16,4,0,4,24,25,63,33,8,4,3,5,19,186,0,0,0,0,0,0,0,4,0,0,0,152,160,5,9,12,68,63,336,798,433,284,203,109,317,2633,0,0,0,6,23,112,97,27,13,8,0,39,319,0,0,23,96,72,102,40,4,3,4,0,21,363,0,0,0,6,3,8,0,0,0,0,0,0,23,4,0,25,25,13,6,5,0,0,0,0,10,85,8,3,63,165,68,89,38,9,0,7,0,46,493,0,0,0,0,0,0,0,0,0,0,0,13,18,13,5,117,304,174,316,184,42,16,10,0,126,1299,35,24,157,569,686,1165,1665,783,458,300,173,690,6700,0,0,0,4,0,11,78,188,118,110,59,5,573,0,4,0,0,3,27,49
LGA44830,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,3,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,3,0,25,26,4,0,0,5,16,38,60,25,31,17,15,58,261,0,0,0,4,4,8,3,0,0,0,0,5,18,0,0,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,9,7,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,18,10,0,0,0,0,8,66,9,8,14,68,100,153,151,62,50,40,21,116,802,0,0,0,0,0,5,18,7,12,14,14,0,78,0,0,0,0,0,8,5
LGA45040,0,15,10,50,27,6,5,0,0,14,135,0,0,0,4,0,10,5,0,0,0,0,3,25,0,0,0,0,0,3,10,0,0,0,0,3,14,8,0,3,39,24,70,42,0,0,0,7,31,220,0,0,0,0,0,0,5,0,0,0,0,111,118,9,0,3,71,78,345,573,293,149,108,54,273,1958,0,0,0,14,20,73,51,8,9,5,0,24,212,0,4,10,64,42,58,32,8,0,0,0,9,233,0,0,0,0,9,15,6,3,0,0,0,3,34,0,6,18,33,7,9,4,0,0,0,0,10,91,12,8,53,108,54,85,49,5,0,0,3,47,420,0,0,0,0,0,0,0,0,0,0,0,14,15,8,15,89,226,129,242,143,24,14,9,5,105,1006,45,34,113,499,705,1082,1275,548,247,178,73,570,5372,0,0,0,0,4,17,81,111,76,43,31,3,376,0,0,0,3,11,34,41
LGA45090,0,4,3,11,16,0,0,0,0,0,35,0,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,0,3,4,0,4,0,0,0,12,4,0,0,4,0,15,11,5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,43,43,6,5,6,21,29,132,282,125,67,57,32,116,883,0,0,3,4,3,12,26,10,3,0,0,10,67,0,0,4,25,9,19,6,0,0,0,0,5,72,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,6,0,0,0,0,0,0,0,4,13,5,0,8,25,5,9,10,0,0,0,0,13,75,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,20,56,28,46,44,10,4,0,0,28,245,25,12,27,143,178,372,588,249,147,92,74,248,2169,0,0,0,0,0,6,43,52,39,38,21,0,205,0,0,0,3,3,13,25
LGA45120,0,0,0,11,3,4,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,11,8,0,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,23,27,3,0,0,12,15,81,122,56,46,24,15,67,441,0,0,0,0,4,10,6,5,0,3,0,0,24,0,0,0,8,9,6,4,0,0,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,6,16,3,9,11,0,0,0,0,9,61,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,22,14,26,18,6,0,3,4,13,132,9,8,12,102,143,220,272,110,82,54,38,153,1215,0,0,0,0,0,9,24,24,24,25,9,0,115,0,0,0,0,0,4,9
LGA45290,11,19,22,41,38,21,13,6,11,12,198,0,0,0,0,0,0,3,4,0,6,5,0,24,0,0,0,0,0,0,3,5,0,0,10,10,30,21,3,14,21,21,49,49,16,14,15,11,17,257,0,0,0,0,0,0,0,0,0,0,5,230,232,28,9,21,61,70,252,553,428,384,567,792,462,3635,0,0,6,9,10,80,118,57,18,40,28,56,416,0,5,15,56,46,100,51,18,9,10,8,30,340,0,0,0,3,4,6,11,0,0,0,0,5,29,0,5,20,11,4,8,4,4,0,0,0,9,58,23,9,29,68,58,107,68,17,7,9,4,46,451,0,0,0,0,0,0,0,0,0,0,0,0,4,30,18,58,147,118,303,246,96,41,52,42,147,1310,117,53,127,408,590,1134,1494,946,712,934,1178,908,8605,0,0,0,0,0,8,50,147,150,245,247,6,854,0,0,0,3,7,50,109
LGA45340,20,78,102,383,296,107,35,33,10,95,1160,0,0,5,14,11,36,81,24,11,14,12,25,233,0,0,0,0,0,18,40,32,39,24,8,28,192,18,22,25,156,180,435,374,93,37,19,9,164,1543,0,0,0,4,4,3,14,3,4,4,0,1002,1044,41,32,63,334,445,2284,5467,3285,2220,1934,949,2362,19405,0,0,16,58,132,572,749,247,79,50,19,297,2212,3,13,96,511,360,645,352,62,24,16,5,232,2313,0,4,13,45,30,51,47,11,4,4,3,29,237,17,3,88,209,61,56,25,8,0,0,0,44,518,63,38,331,852,497,697,322,55,12,19,7,301,3182,0,0,0,3,3,15,0,0,0,0,0,65,84,89,58,539,1681,1080,2029,1495,382,120,85,32,961,8558,273,200,765,3256,4491,8092,10976,5755,3413,2710,1270,4610,45802,0,0,0,5,5,37,359,944,726,815,330,25,3255,0,0,0,15,26,165,361
LGA45400,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,4,17,16,10,7,9,0,18,71,0,0,0,0,0,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,0,0,0,4,20,0,4,3,22,22,42,50,29,14,11,3,35,228,0,0,0,0,0,6,3,10,4,3,0,0,25,0,0,0,0,0,0,0
LGA45540,0,0,0,3,5,0,0,0,0,3,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,3,0,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,7,6,26,26,6,8,0,0,20,93,0,0,0,0,6,0,7,0,0,0,0,0,16,0,0,3,8,4,9,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,6,13,5,12,4,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,22,13,23,13,0,0,0,0,11,102,7,0,16,55,73,92,64,20,14,11,4,53,406,0,0,0,0,0,5,7,3,0,3,0,0,24,0,0,0,0,0,4,0
LGA45680,14,69,73,237,155,44,14,13,0,34,667,7,0,0,8,8,46,52,12,6,0,3,20,158,0,0,0,0,0,7,20,8,5,13,0,14,78,50,19,44,296,200,422,241,58,21,13,16,165,1539,0,0,0,0,4,8,11,8,0,0,0,464,498,72,25,72,412,394,1585,2715,1368,704,600,233,1093,9286,0,0,5,41,66,353,337,97,41,23,3,116,1079,0,7,65,298,186,285,138,27,13,9,4,109,1147,0,0,4,36,10,32,19,4,4,0,0,28,144,15,12,116,202,70,66,30,6,0,3,0,39,552,59,29,351,881,499,553,258,27,7,11,5,270,2955,0,5,4,3,7,5,5,0,0,0,0,51,72,83,49,546,1457,839,1304,785,165,66,43,19,597,5953,198,132,702,2465,2542,4292,5117,2330,1123,840,321,2300,22366,0,0,0,3,5,14,255,487,360,286,96,11,1522,0,0,0,9,10,69,139
LGA45890,29,133,107,297,208,49,40,23,12,51,954,0,0,3,6,10,38,46,19,9,3,5,34,173,0,0,0,3,0,7,16,23,21,12,4,14,112,94,19,70,267,173,325,333,112,46,34,11,154,1640,0,0,5,5,3,4,8,3,5,3,0,643,682,104,29,123,506,478,1766,3259,1934,1418,1297,684,1416,13020,5,0,7,45,75,428,527,188,61,37,18,161,1554,8,11,103,237,182,326,241,48,19,9,0,81,1268,4,0,8,12,16,33,22,15,0,6,0,21,131,18,21,63,105,35,48,14,3,0,0,0,49,354,76,36,297,578,352,617,343,70,40,21,11,279,2721,0,0,0,0,0,3,4,0,0,0,0,51,68,100,67,485,982,665,1450,1159,323,125,70,29,644,6097,422,187,741,2296,2799,5194,6568,3587,2357,2063,983,2975,30170,3,6,0,0,9,16,261,691,619,791,457,6,2855,0,0,0,3,23,152,252
LGA46090,0,10,6,21,18,6,3,0,3,8,76,0,0,0,0,0,4,6,0,0,0,0,3,15,0,0,0,0,0,0,4,0,3,4,0,4,17,0,4,0,14,23,23,26,6,5,5,0,20,122,0,0,0,0,4,0,0,0,0,0,0,134,139,3,4,5,33,32,144,260,172,133,130,68,241,1223,0,0,0,8,5,42,48,17,3,12,0,22,151,0,0,11,39,24,37,14,4,0,0,0,8,139,0,0,4,5,5,3,3,0,0,0,0,3,24,4,0,15,14,3,7,5,0,0,0,0,0,51,10,8,39,85,62,48,38,0,0,3,0,50,332,0,0,0,0,0,0,0,0,0,0,0,17,21,12,8,66,153,91,140,100,24,14,14,5,107,720,25,25,84,291,280,550,646,329,238,232,100,508,3307,0,0,0,0,0,5,32,59,44,81,37,0,255,0,0,0,0,0,5,27
