LGA_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
LGA70700,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,8,0,15,0,0,26
LGA71000,6,0,0,12,65,3,25,0,4,96,75,3,41,5,9,133,67,0,47,4,3,125,401,24,339,13,11,794,622,53,527,29,29,1266,876,78,628,36,47,1664,670,65,469,23,59,1279,372,41,257,37,32,734,162,20,157,21,22,381,75,11,72,11,7,172,26,6,37,8,0,83,23,15,45,5,0,89,95,8,68,3,13,187,3547,318,2717,201,239,7020
LGA71150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,8,0,0,0,0,8,9,0,4,0,0,7,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,7,0,0,42
LGA71300,80,0,18,152,25,9,46,6,11,94,30,17,63,8,15,131,20,18,41,3,8,90,19,3,42,0,5,76,0,4,4,0,0,12,0,4,5,0,0,10,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,26,0,5,60,270,84,524,27,129,1038
LGA72200,10,0,0,10,20,4,25,0,0,43,12,3,27,0,0,44,25,7,17,0,4,55,87,3,99,3,0,193,42,3,52,0,8,101,88,4,62,7,3,161,50,8,52,0,3,111,15,3,16,0,0,30,9,0,0,0,0,11,8,0,4,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,32,0,16,0,0,47,386,34,378,12,28,850
LGA72300,3,0,0,3,13,0,3,0,0,17,5,0,0,0,0,5,15,0,10,0,0,26,22,0,5,0,0,31,34,0,23,0,0,62,74,4,41,4,4,127,55,0,51,0,6,114,37,9,34,5,4,88,12,0,22,3,6,44,6,0,5,0,5,18,0,0,0,0,0,3,4,6,0,0,0,7,25,0,12,0,3,39,298,21,207,20,29,578
LGA72330,62,4,8,115,27,6,67,0,7,112,21,0,32,0,8,56,5,0,4,0,0,18,4,3,11,0,0,15,5,0,7,0,0,11,0,0,0,0,3,7,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,19,0,0,40,181,31,332,13,46,597
LGA72800,7,0,0,7,25,0,8,0,0,37,30,6,21,5,0,60,16,0,3,0,0,18,106,11,149,6,8,279,128,9,145,6,10,296,330,26,306,18,26,708,287,45,284,17,31,672,174,31,171,15,19,418,51,18,61,6,10,138,10,0,15,0,5,30,6,0,9,0,0,12,3,0,3,0,0,10,34,9,46,0,9,103,1206,149,1227,84,124,2784
LGA73600,87,0,4,142,45,9,79,6,13,147,11,0,28,0,3,51,3,3,8,0,4,18,0,0,6,0,0,7,3,6,5,0,0,12,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,4,34,229,51,401,22,55,758
LGA74050,37,8,16,97,14,6,28,0,3,56,7,8,15,0,4,27,3,0,3,0,3,10,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,116,30,128,7,29,302
LGA74550,37,0,3,51,9,10,20,0,5,36,4,0,14,0,4,22,3,0,6,0,0,7,3,0,3,0,0,11,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,33,67,14,153,0,27,266
LGA74560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,13,0,0,0,0,15
LGA74660,60,0,5,109,53,8,79,0,22,162,28,7,60,0,10,108,5,0,9,0,0,29,3,4,7,0,0,18,0,0,9,0,0,8,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,44,0,9,88,277,66,441,13,73,871
LGA74680,22,0,0,35,8,5,38,0,5,62,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,18,77,32,226,5,43,381
LGA79399,56,7,0,96,33,0,13,4,3,49,27,0,18,0,5,48,28,0,7,4,4,44,12,0,10,0,0,19,7,0,8,0,0,17,11,0,8,0,0,18,3,0,5,0,0,9,4,0,7,0,0,8,5,0,5,0,0,8,0,0,6,0,0,5,0,0,5,0,0,6,0,0,3,0,0,3,44,0,56,3,10,118,246,37,254,19,38,594
LGA79499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA79799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA89399,10,0,0,47,130,11,85,8,5,240,363,25,133,12,33,569,182,10,78,4,17,288,427,40,323,27,39,856,747,64,559,54,38,1457,3083,145,1678,128,119,5157,4004,225,2480,185,169,7062,2078,245,1711,196,139,4375,779,147,755,118,90,1892,268,64,320,52,35,743,116,32,111,22,22,303,138,45,212,33,22,456,258,24,191,17,25,519,12634,1088,8661,863,761,24012
LGA89499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA89799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA99399,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,10,13,0,4,0,0,16,8,0,8,0,0,20,15,0,15,0,0,27,7,0,11,0,0,22,0,0,3,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,67,6,44,0,3,118
LGA99499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA99799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
