SA3_CODE_2021,C21_CF_1P1NW_Tot,C21_CF_1A1NW_Neg_ni_inc,C21_CF_1A1NW_1_149,C21_CF_1A1NW_150_399,C21_CF_1A1NW_400_649,C21_CF_1A1NW_650_799,C21_CF_1A1NW_800_1249,C21_CF_1A1NW_1250_1999,C21_CF_1A1NW_2000_2499,C21_CF_1A1NW_2500_2999,C21_CF_1A1NW_3000_3999,C21_CF_1A1NW_4000more,C21_CF_1A1NW_Ns,C21_CF_1A1NW_Tot,C21_CF_BA_Neg_ni_inc,C21_CF_BA_1_149,C21_CF_BA_150_399,C21_CF_BA_400_649,C21_CF_BA_650_799,C21_CF_BA_800_1249,C21_CF_BA_1250_1999,C21_CF_BA_2000_2499,C21_CF_BA_2500_2999,C21_CF_BA_3000_3999,C21_CF_BA_4000more,C21_CF_BA_Ns,C21_CF_BA_Tot,C21_CF_BNW_Neg_ni_inc,C21_CF_BNW_1_149,C21_CF_BNW_150_399,C21_CF_BNW_400_649,C21_CF_BNW_650_799,C21_CF_BNW_800_1249,C21_CF_BNW_1250_1999,C21_CF_BNW_2000_2499,C21_CF_BNW_2500_2999,C21_CF_BNW_3000_3999,C21_CF_BNW_4000more,C21_CF_BNW_Ns,C21_CF_BNW_Tot,C21_CF_LFns_Neg_ni_inc,C21_CF_LFns_1_149,C21_CF_LFns_150_399,C21_CF_LFns_400_649,C21_CF_LFns_650_799,C21_CF_LFns_800_1249,C21_CF_LFns_1250_1999,C21_CF_LFns_2000_2499,C21_CF_LFns_2500_2999,C21_CF_LFns_3000_3999,C21_CF_LFns_4000more,C21_CF_LFns_Ns,C21_CF_LFns_Tot,C21_C_f_c_Tot_Fi_Neg_ni_inc,C21_C_f_c_Tot_Fi_1_149,C21_C_f_c_Tot_Fi_150_399,C21_C_f_c_Tot_Fi_400_649,C21_CF_c_Tot_Fi_650_799,C21_CF_c_Tot_Fi_800_1249,C21_CF_c_Tot_Fi_1250_1999,C21_CF_c_Tot_Fi_2000_2499,C21_CF_c_Tot_Fi_2500_2999,C21_CF_c_Tot_Fi_3000_3999,C21_CF_c_Tot_Fi_4000more,C21_C_f_with_c_TotFI_Ns,C21_C_f_with_c_Tot_Tot,C21_1PF_F_Neg_ni_inc,C21_1PF_F_1_149,C21_1PF_F_150_399,C21_1PF_F_400_649,C21_1PF_F_650_799,C21_1PF_F_800_1249,C21_1PF_F_1250_1999,C21_1PF_F_2000_2499,C21_1PF_F_2500_2999,C21_1PF_F_3000_3999,C21_1PF_F_4000more,C21_1PF_F_Ns,C21_1PF_F_Tot,C21_1PF_P_Neg_ni_inc,C21_1PF_P_1_149,C21_1PF_P_150_399,C21_1PF_P_400_649,C21_1PF_P_650_799,C21_1PF_P_800_1249,C21_1PF_P_1250_1999,C21_1PF_P_2000_2499,C21_1PF_P_2500_2999,C21_1PF_P_3000_3999,C21_1PF_P_4000more,C21_1PF_P_Ns,C21_1PF_P_Tot,C21_1PF_A_Neg_ni_inc,C21_1PF_A_1_149,C21_1PF_A_150_399,C21_1PF_A_400_649,C21_1PF_A_650_799,C21_1PF_A_800_1249,C21_1PF_A_1250_1999,C21_1PF_A_2000_2499,C21_1PF_A_2500_2999,C21_1PF_A_3000_3999,C21_1PF_A_4000_more,C21_1PF_A_Ns,C21_1PF_A_Tot,C21_1PF_U_Neg_ni_inc,C21_1PF_U_1_149,C21_1PF_U_150_399,C21_1PF_U_400_649,C21_1PF_U_650_799,C21_1PF_U_800_1249,C21_1PF_U_1250_1999,C21_1PF_U_2000_2499,C21_1PF_U_2500_2999,C21_1PF_U_3000_3999,C21_1PF_U_4000_more,C21_1PF_U_Ns,C21_1PF_U_Tot,C21_1PF_N_lf_Fi_Neg_ni_inc,C21_1PF_N_lf_Fi_1_149,C21_1PF_N_lf_Fi_150_399,C21_1PF_N_lf_Fi_400_649,C21_1PF_N_lf_Fi_650_799,C21_1PF_N_lf_Fi_800_1249,C21_1PF_N_lf_Fi_1250_1999,C21_1PF_N_lf_Fi_2000_2499,C21_1PF_N_lf_Fi_2500_2999,C21_1PF_N_lf_Fi_3000_3999,C21_1PF_N_lf_Fi_4000_more,C21_1PF_N_lf_Fi_Ns,C21_1PF_N_the_lf_Tot,C21_1PF_LFns_Neg_ni_inc,C21_1PF_LFns_1_149,C21_1PF_LFns_150_399,C21_1PF_LFns_400_649,C21_1PF_LFns_Fi_650_799,C21_1PF_LFns_Fi_800_1249,C21_1PF_LFns_Fi_1250_1999,C21_1PF_LFns_Fi_2000_2499,C21_1PF_LFns_Fi_2500_2999,C21_1PF_LFns_Fi_3000_3999,C21_1PF_LFns_4000more,C21_1PF_LFns_Ns,C21_1PF_LFns_Tot,C21_1PF_TotFI_Neg_ni_inc,C21_1PF_TotFI_1_149,C21_1PF_TotFI_150_399,C21_1PF_TotFI_400_649,C21_1PF_TotFI_650_799,C21_1PF_TotFI_800_1249,C21_1PF_TotFI_1250_1999,C21_1PF_TotFI_2000_2499,C21_1PF_TotFI_2500_2999,C21_1PF_TotFI_3000_3999,C21_1PF_TotFI_4000more,C21_One_par_f_TotFI_Ns,C21_One_parent_f_Tot_Tot,C21_TotFI_Neg_ni_inc,C21_TotFI_1_149,C21_TotFI_150_399,C21_TotFI_400_649,C21_TotFI_650_799,C21_TotFI_800_1249,C21_TotFI_1250_1999,C21_TotFI_2000_2499,C21_TotFI_2500_2999,C21_TotFI_3000_3999,C21_TotFI_4000_more,C21_TotFI_Ns,C21_Tot_Tot
40304,1053,0,0,3,6,6,42,71,34,12,6,6,25,218,3,0,0,0,0,3,35,38,28,33,24,24,183,23,6,32,83,122,375,471,195,102,52,17,115,1600,0,0,0,0,0,9,8,12,0,8,0,883,913,45,13,46,156,234,1247,4276,3490,2941,3544,2263,1888,20134,4,0,4,21,63,508,1042,459,198,166,58,257,2770,5,6,41,280,351,803,568,157,73,29,13,178,2510,0,0,10,26,37,79,72,28,16,10,4,32,311,17,5,44,131,47,68,40,3,6,4,3,25,394,73,27,190,684,406,924,585,148,39,17,20,249,3359,4,0,0,3,0,3,0,3,0,0,0,42,61,93,43,300,1150,905,2384,2306,796,333,223,101,787,9413,353,176,516,2195,3797,7589,11063,6883,4901,5227,3055,3616,49365
40401,732,0,0,0,3,0,14,34,18,17,15,15,19,141,0,0,0,0,0,0,13,12,10,24,21,16,99,28,12,22,66,72,226,322,140,85,77,42,83,1171,0,0,0,0,3,8,15,3,0,8,0,447,485,37,13,34,136,170,728,2224,1877,1775,2614,2580,976,13157,0,0,3,23,36,218,544,339,148,117,90,166,1692,0,0,29,126,142,307,293,107,42,35,21,77,1175,0,3,0,16,10,27,22,18,5,12,0,25,157,8,5,19,52,25,36,27,7,0,5,0,8,205,50,23,106,363,231,580,429,136,76,34,36,127,2189,0,0,4,8,0,5,5,3,0,0,0,35,52,63,33,170,590,440,1172,1327,608,274,204,146,438,5469,296,131,320,1249,1991,3943,6055,4101,3258,4217,3806,2040,31408
40402,439,0,0,0,0,4,18,32,11,0,8,8,10,100,0,0,0,0,0,0,6,6,6,7,5,0,43,23,5,12,47,68,159,195,78,45,35,20,37,729,0,0,0,0,0,0,7,0,3,3,0,261,279,27,5,24,97,125,527,1338,1007,870,1055,768,501,6353,7,0,5,4,21,164,294,160,62,72,29,74,896,6,0,31,88,86,195,164,52,21,19,4,41,708,0,0,4,12,10,21,27,6,6,0,0,6,89,4,3,14,42,16,27,19,0,3,0,3,10,143,43,10,86,240,159,387,306,66,39,19,9,95,1463,3,0,0,0,3,0,0,0,0,0,0,22,29,59,18,143,387,297,795,809,288,127,105,50,260,3335,202,60,220,761,1169,2239,3349,2096,1585,1775,1193,1059,15706
40403,358,0,0,0,5,0,15,15,0,4,5,3,7,54,0,0,0,0,0,3,8,8,11,11,10,5,53,12,5,25,30,30,78,169,71,30,26,16,37,529,0,0,0,0,0,5,3,0,0,0,3,260,278,15,10,42,62,78,387,1174,1010,949,1399,1433,487,7051,0,0,0,7,16,98,252,173,62,78,59,66,811,0,0,18,57,54,143,155,44,22,14,3,39,560,0,0,0,4,0,20,19,11,5,8,0,8,61,7,3,13,19,18,11,9,3,0,0,0,3,82,30,12,35,125,87,252,214,82,29,14,12,50,938,0,0,0,0,0,4,5,0,0,0,0,15,24,37,14,66,217,171,521,649,309,119,114,77,184,2476,162,70,158,542,889,1941,3336,2268,1746,2297,2037,978,16426
40501,195,0,0,0,0,3,14,20,6,4,8,0,0,66,0,0,0,0,0,4,14,4,4,6,4,3,43,3,3,4,5,24,56,71,30,5,8,6,20,230,0,0,0,0,0,0,4,4,0,0,0,216,231,5,4,10,28,44,243,842,735,620,786,560,493,4375,0,0,0,0,18,93,131,72,43,22,13,53,459,0,0,13,57,59,104,91,17,3,6,3,35,380,0,0,0,11,5,6,12,9,0,4,0,8,52,3,0,3,14,8,11,9,0,0,0,0,5,57,9,0,18,92,44,118,84,19,11,3,0,35,433,0,0,0,0,0,0,0,0,0,0,0,8,7,10,4,40,170,134,335,315,114,57,36,14,145,1386,92,37,105,428,765,1485,2268,1458,1016,1196,816,902,10565
40502,122,0,3,0,0,0,8,10,8,4,4,0,4,34,0,0,0,0,0,0,7,6,6,0,0,5,29,4,0,0,12,22,55,37,5,3,5,0,13,165,0,0,0,0,0,0,4,0,0,0,5,128,140,13,4,3,35,56,192,494,322,231,281,184,329,2146,0,0,4,4,6,42,61,13,5,7,4,24,175,0,0,5,39,36,57,51,15,0,0,0,19,235,0,0,0,0,3,4,6,0,0,0,0,5,25,0,0,3,11,5,3,0,0,0,0,0,0,35,10,5,25,84,29,89,42,9,3,0,0,41,340,0,0,0,0,0,3,0,0,0,0,0,6,11,10,6,40,146,86,195,162,37,15,10,12,96,812,62,31,80,363,611,1033,1343,708,456,457,326,635,6105
40503,130,0,0,0,0,5,8,16,5,0,4,0,7,45,0,0,0,0,0,0,3,5,0,0,0,0,19,6,0,4,22,31,57,79,20,6,5,0,28,253,0,3,0,0,0,0,0,0,0,0,0,195,209,6,8,4,32,53,198,523,359,290,333,188,376,2373,0,0,0,3,9,53,95,31,17,13,8,26,262,0,3,12,55,26,97,64,10,7,0,0,16,297,0,0,0,9,3,10,7,0,0,0,0,3,36,0,4,12,25,10,12,3,0,0,0,0,7,72,12,3,31,127,72,159,72,18,5,7,3,55,571,0,0,3,0,0,0,7,0,0,0,0,18,27,15,5,68,217,126,326,256,66,33,20,13,124,1260,69,38,98,478,780,1168,1449,759,539,576,320,761,7035
40504,116,0,0,0,0,3,0,9,9,0,0,0,5,30,0,0,0,0,0,3,11,8,0,0,0,7,36,3,3,0,9,21,87,64,16,4,3,5,22,240,0,0,0,0,0,0,5,0,3,0,0,147,152,3,4,10,23,44,199,499,321,205,200,154,310,1971,0,0,0,3,14,47,45,27,4,5,0,16,160,0,0,6,35,29,61,43,8,3,4,0,19,223,0,0,0,13,3,10,4,0,0,0,0,4,40,0,0,8,22,7,13,7,0,0,0,0,7,56,13,0,25,96,49,123,63,11,4,3,3,72,460,0,0,0,3,0,0,0,0,0,0,0,15,14,13,3,42,174,101,257,160,50,18,10,3,129,959,100,62,110,450,1001,1349,1567,717,438,414,316,778,7298
40601,231,0,0,0,0,5,12,18,3,3,5,0,8,69,0,0,0,0,0,3,5,11,7,14,10,15,72,15,4,8,37,37,83,97,24,9,8,9,40,382,4,0,0,0,0,3,5,3,0,0,0,414,430,18,14,13,76,99,364,1046,832,682,877,580,792,5400,0,0,4,9,19,139,234,85,27,23,16,59,614,4,0,17,97,102,197,119,21,16,8,5,43,629,0,3,3,13,5,16,11,8,0,0,3,20,79,3,0,29,33,16,15,12,0,0,0,0,19,127,44,10,78,224,122,246,143,22,19,7,11,95,1005,0,0,0,3,0,0,0,0,0,0,0,34,46,49,14,134,384,260,611,519,140,57,43,31,270,2503,179,70,213,833,1244,2119,2986,1727,1271,1463,941,1666,14715
40602,97,0,0,0,7,0,6,4,4,3,8,7,5,38,0,0,0,0,0,0,0,4,3,3,12,7,32,12,3,11,48,50,63,47,9,3,6,5,43,293,0,0,0,3,0,4,0,0,0,0,0,220,234,10,3,12,83,78,137,339,244,244,330,323,381,2197,0,0,5,4,4,44,94,31,25,25,12,31,270,0,0,21,35,38,62,36,4,0,0,0,20,218,0,0,0,5,8,6,15,3,0,4,0,8,53,3,0,18,17,9,10,9,4,0,0,0,10,76,15,9,50,123,64,91,64,8,12,0,9,53,500,0,0,0,0,0,5,0,0,0,0,0,25,28,20,7,85,188,130,216,207,58,34,29,21,142,1152,58,17,113,375,472,722,996,553,460,614,549,800,5736
40701,293,0,0,0,0,0,9,20,7,6,0,4,7,61,0,0,0,0,0,0,7,6,7,6,8,4,40,3,0,5,16,36,111,125,49,10,19,14,40,438,0,0,0,0,0,3,0,0,5,0,0,274,289,13,8,14,45,89,381,1194,731,527,551,500,606,4657,0,0,0,8,18,110,163,58,23,17,20,45,472,0,0,24,80,96,158,128,26,16,10,3,63,607,0,0,0,15,9,20,11,4,0,0,0,19,74,3,0,11,14,11,6,9,0,0,0,0,6,55,11,4,40,143,80,242,123,21,18,10,0,57,755,0,0,0,0,0,0,5,0,0,0,0,6,16,19,7,77,262,212,541,432,112,57,41,27,193,1977,177,81,196,835,1838,3239,3631,1595,1001,977,833,1367,15771
40702,316,0,0,0,3,0,15,26,9,4,3,7,8,74,0,0,0,0,0,7,32,13,11,17,8,5,89,4,0,4,31,39,77,100,35,12,10,15,26,349,0,0,0,0,0,4,7,5,0,0,0,297,320,10,4,18,80,105,481,1538,1190,843,913,651,757,6593,0,0,4,13,31,160,219,113,48,30,14,80,711,6,8,16,118,132,228,129,30,8,10,8,47,727,0,0,4,14,11,20,15,10,0,0,0,13,95,4,3,15,31,17,15,7,0,0,0,0,5,104,16,12,64,205,107,214,138,27,7,4,12,71,874,0,0,0,3,3,5,0,0,0,0,0,17,29,26,21,114,387,299,644,516,176,66,41,27,227,2544,188,87,205,862,1499,2452,3937,2438,1503,1592,1099,1551,17413
40703,334,3,0,0,0,3,20,28,8,7,3,3,14,91,4,0,0,0,0,4,23,10,11,6,7,19,82,22,5,9,33,74,156,173,30,13,12,9,37,567,0,0,0,0,0,4,8,0,5,5,0,337,371,36,12,26,85,159,612,1673,1059,726,735,485,765,6366,0,0,8,24,33,178,242,106,48,26,22,78,764,5,0,28,131,102,215,139,37,11,7,4,55,738,0,0,4,16,11,26,21,8,3,0,0,9,105,4,3,26,58,24,16,6,8,5,0,0,12,160,27,14,98,281,156,366,191,45,12,8,10,110,1308,0,0,0,0,0,3,7,0,0,0,0,23,38,36,22,156,513,334,807,609,194,78,41,34,286,3116,225,118,272,1152,2054,3244,4347,2234,1318,1204,810,1692,18680
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,278,0,0,0,0,0,0,16,14,10,14,12,6,88,3,0,0,0,0,4,11,15,8,15,12,11,77,7,4,7,7,16,46,69,17,13,11,11,45,253,0,0,0,0,0,0,0,0,0,0,0,783,787,26,0,13,40,69,282,1073,858,772,1003,835,1170,6135,0,0,0,9,25,137,200,95,25,24,17,88,624,0,3,25,98,121,246,139,30,20,9,4,56,750,0,0,0,10,14,13,14,7,10,6,3,16,79,0,0,11,12,7,17,4,0,0,0,0,7,55,22,0,30,118,70,147,71,23,9,0,10,49,553,0,0,0,0,0,0,0,0,0,0,0,16,18,24,4,68,251,230,556,431,161,69,39,34,217,2085,143,71,163,614,1018,2026,3014,1834,1365,1589,1348,2044,15230
50102,457,0,0,0,5,3,14,43,36,17,22,28,22,193,0,0,0,0,0,0,17,15,14,24,23,14,120,11,0,15,48,64,150,170,59,26,31,16,90,680,0,0,0,0,0,5,5,0,3,6,3,1268,1293,21,7,19,83,121,530,1808,1698,1498,2126,1775,2004,11703,4,0,4,23,41,273,421,253,85,92,47,166,1405,0,3,37,163,185,377,252,53,25,20,11,97,1224,0,0,4,14,14,38,35,21,9,7,3,20,172,9,3,35,76,27,29,21,10,3,3,0,23,236,41,20,109,392,182,388,251,66,39,19,16,149,1680,0,0,0,0,0,5,0,0,0,0,0,28,38,59,25,199,674,448,1106,980,398,167,142,78,482,4762,297,134,363,1346,2097,3490,5067,3516,2681,3481,2752,3539,28759
50103,95,0,0,0,0,0,11,13,3,4,3,3,0,43,0,0,0,0,3,0,9,4,3,5,7,9,39,0,6,4,6,10,32,30,11,7,0,3,12,117,0,0,0,0,0,0,0,0,0,0,0,220,219,9,3,14,21,31,181,414,330,278,315,215,390,2199,0,0,4,5,10,41,61,23,8,9,4,25,184,0,0,4,34,33,52,41,3,4,0,3,22,197,0,0,0,5,6,3,0,7,3,0,0,0,29,0,0,4,15,0,0,0,4,0,0,0,4,26,3,8,20,58,39,78,39,15,3,3,0,38,298,0,0,0,0,0,0,0,0,0,0,0,3,7,6,8,36,114,88,177,147,44,13,17,10,90,744,83,55,87,357,563,939,1216,736,513,593,396,795,6345
50201,515,4,0,0,0,11,17,50,54,18,27,35,23,250,0,0,0,0,0,5,9,18,18,24,30,26,117,23,6,17,63,76,188,206,53,33,36,29,88,817,0,0,0,0,0,3,6,7,4,0,6,1605,1626,32,5,22,99,135,562,1517,1337,1143,1783,1790,2213,10656,0,5,3,22,44,209,411,214,98,105,67,128,1298,0,6,43,203,196,374,223,59,34,20,19,96,1261,0,0,6,18,16,19,29,33,3,8,8,24,169,13,4,44,115,40,48,22,6,8,3,4,22,334,66,18,108,432,218,476,309,73,44,23,21,164,1948,0,0,0,3,0,6,4,0,0,0,0,47,57,84,35,204,778,511,1136,997,378,184,155,116,477,5062,412,165,405,1614,2730,4317,4937,2973,2170,2955,2808,4095,29584
50301,435,0,0,0,0,0,5,7,7,3,0,33,5,68,0,0,0,0,0,0,0,0,3,6,30,9,51,18,8,10,19,18,37,57,50,39,45,118,35,460,0,0,0,0,0,0,0,0,0,8,3,458,475,35,15,22,38,46,126,390,420,411,970,5764,936,9167,0,4,0,3,6,48,132,109,51,78,205,75,712,4,3,3,52,25,108,122,64,27,27,65,43,534,0,0,0,0,0,13,7,4,0,3,0,10,43,9,4,4,5,15,11,11,4,0,3,4,3,73,49,15,40,48,19,91,111,46,36,17,39,48,555,0,0,0,0,0,0,0,0,0,0,5,7,16,58,24,53,118,59,267,381,228,111,130,322,190,1938,212,97,123,344,359,1052,1857,1294,1064,1913,8319,1615,18255
50302,371,0,0,0,0,5,4,12,10,0,12,21,0,69,0,0,0,0,0,0,6,7,10,15,30,3,61,16,0,17,35,17,60,78,58,25,31,38,30,412,0,0,0,0,0,0,0,3,3,3,4,512,534,24,4,30,68,62,280,822,847,746,1651,4765,825,10123,6,0,0,8,15,108,319,239,72,122,248,101,1236,0,0,18,67,61,171,190,74,18,32,33,43,704,0,0,0,4,9,16,18,9,3,0,9,9,79,8,0,17,24,3,12,13,4,0,0,9,8,105,62,11,54,98,78,173,146,45,35,33,26,72,829,0,0,0,0,0,0,0,0,0,0,0,10,17,76,19,93,202,174,473,684,372,128,189,313,233,2967,290,74,205,547,691,1817,3595,2799,2229,3817,8302,2034,26405
50401,489,0,0,0,0,0,10,29,14,11,10,17,10,97,0,0,0,0,0,0,13,8,8,11,19,12,75,24,3,11,42,51,133,164,86,50,33,29,62,690,0,0,0,0,0,5,3,0,0,0,4,579,603,35,8,28,80,117,496,1390,1204,1079,1906,2167,949,9460,0,0,0,8,33,145,361,241,101,114,80,93,1166,5,0,28,85,98,222,195,58,23,27,5,61,807,0,0,4,3,7,23,22,13,6,5,6,20,107,10,0,24,48,19,23,19,4,6,3,0,15,179,51,16,76,206,128,287,218,53,46,21,16,82,1220,0,0,0,0,0,4,0,0,0,0,0,23,35,72,20,138,358,282,712,820,368,181,177,104,289,3519,274,100,223,834,1294,2333,3784,2671,2143,3336,3377,1963,22336
50402,215,0,0,0,4,0,0,19,9,3,6,15,8,80,0,0,0,0,0,0,8,0,11,12,12,17,59,8,0,3,17,18,59,61,46,24,12,13,39,293,0,0,0,0,0,0,3,0,0,3,0,571,585,14,0,7,32,36,168,627,625,587,977,1166,890,5118,0,0,3,10,7,72,168,121,50,56,42,74,605,0,0,20,50,45,93,83,33,20,12,3,28,382,0,0,0,0,4,8,14,8,10,0,0,13,62,5,0,15,19,11,12,7,4,0,0,0,0,71,23,0,30,93,47,138,101,34,13,17,9,55,565,0,0,0,0,0,3,0,0,0,0,0,13,16,29,8,71,177,109,322,371,199,89,95,59,184,1709,110,36,145,411,646,1258,1910,1378,1089,1614,1709,1521,11833
50403,898,4,0,3,4,7,21,66,49,32,39,43,33,297,0,0,0,0,0,6,18,17,24,36,28,36,162,38,4,32,97,95,208,269,111,59,62,33,112,1127,3,0,3,8,4,9,12,7,4,3,7,1842,1896,54,9,61,181,229,1079,3516,3115,2585,3225,2883,2719,19656,8,0,3,34,61,410,815,444,207,180,93,185,2434,5,7,38,183,201,481,358,139,67,33,22,98,1635,4,0,7,28,23,38,57,29,7,8,4,44,251,13,7,38,89,47,50,31,11,6,5,0,13,324,96,36,143,405,246,496,383,117,55,34,20,168,2202,3,0,4,0,0,7,3,0,0,0,0,41,64,125,48,248,743,575,1484,1648,734,348,262,142,559,6910,468,149,409,1391,1980,4177,7539,5682,4243,5037,4003,4498,39568
50501,816,0,0,0,3,8,9,36,38,20,29,54,37,237,0,0,0,0,0,3,11,12,18,44,51,34,182,27,7,21,38,51,162,269,154,93,89,67,99,1083,0,0,0,0,0,5,13,4,5,3,9,1718,1746,44,12,40,82,125,539,1999,2327,2538,4833,7013,2880,22425,0,0,7,22,26,265,653,447,173,274,203,244,2319,0,13,49,152,160,399,373,158,45,41,39,118,1543,0,0,3,22,10,26,35,25,14,10,9,23,182,5,8,24,58,22,28,37,6,8,4,7,12,214,54,19,81,230,115,366,309,121,67,33,34,135,1568,0,0,0,3,0,3,4,0,0,0,0,25,41,69,39,159,491,332,1079,1408,754,303,368,298,556,5869,432,209,405,1290,1958,4297,6769,5010,4441,7293,9394,4712,46208
50502,1171,0,0,0,6,10,20,68,27,20,30,39,29,249,0,0,0,0,3,0,21,23,26,22,62,31,191,81,12,57,128,112,291,365,185,104,125,98,124,1682,0,0,0,6,0,7,6,9,0,3,6,1401,1450,103,20,92,260,302,1200,3216,2709,2277,4248,7213,2321,23971,5,0,3,30,56,355,850,537,215,230,256,243,2788,3,10,62,222,230,531,480,183,67,66,53,141,2048,7,0,4,14,21,34,47,26,13,13,9,35,207,20,6,51,99,42,61,33,9,6,0,3,31,367,99,22,172,513,242,694,540,174,86,54,55,195,2856,3,0,0,0,0,3,5,4,0,0,0,66,88,131,43,292,884,587,1682,1965,924,397,363,371,706,8347,646,219,582,1975,2615,5575,8972,6235,4666,7370,10549,4696,54094
50503,1318,0,0,3,7,13,54,113,79,38,41,39,45,428,0,0,5,0,0,4,36,30,57,63,57,88,331,80,15,45,109,137,288,408,177,84,96,41,143,1630,0,0,0,5,0,10,21,8,5,6,15,2767,2837,101,22,79,232,323,1347,4729,4206,3813,5200,4701,4165,28906,3,3,8,27,69,551,1102,594,257,253,143,308,3318,4,11,84,310,321,680,586,187,74,66,25,183,2530,6,0,8,28,21,59,69,36,21,20,9,58,334,25,4,56,156,47,85,56,29,16,9,11,36,517,140,27,189,599,370,722,508,163,81,57,28,235,3134,3,0,3,4,4,3,0,7,0,0,0,57,80,179,48,348,1129,837,2096,2319,1018,448,400,212,871,9903,692,183,628,2115,2870,5899,10322,7622,6013,7617,6184,6705,56852
50601,548,3,0,0,4,0,27,55,36,12,20,13,17,186,0,0,0,0,0,0,10,10,20,24,17,25,108,35,6,16,57,70,149,182,64,29,22,24,51,695,0,0,0,0,0,5,5,5,0,3,5,1087,1113,49,9,18,108,152,696,2389,2004,1584,2163,1782,1539,12495,0,0,3,10,36,278,460,220,90,91,54,99,1336,0,7,36,107,117,265,224,59,22,30,9,48,928,0,0,3,14,11,26,30,12,3,3,5,19,133,8,7,31,87,34,37,51,8,6,3,0,23,291,61,9,90,339,175,374,243,85,45,18,16,121,1573,0,0,0,0,0,3,4,3,0,0,0,39,52,75,20,157,559,367,982,1008,389,167,143,89,354,4319,315,89,268,1003,1326,2811,4980,3495,2553,3270,2430,2595,25130
50602,376,0,0,0,3,4,13,18,10,9,6,14,9,87,0,0,0,0,0,6,8,13,10,16,18,9,63,31,6,21,43,41,95,117,37,24,18,25,34,494,0,0,0,0,0,0,3,6,4,0,7,490,507,38,4,32,90,112,444,1088,947,779,1324,1644,733,7229,0,0,10,9,20,114,256,185,66,87,81,70,894,0,3,15,72,68,145,143,36,24,22,9,32,568,0,0,0,0,8,13,19,3,3,3,3,15,66,8,0,30,43,21,26,21,4,0,0,5,3,161,55,8,62,167,107,234,189,67,32,20,13,80,1025,0,0,0,0,0,3,0,0,0,0,0,22,23,59,17,121,290,223,526,632,295,128,137,108,222,2748,243,55,217,602,829,1781,3247,2396,1801,2599,2879,1687,18345
50603,784,0,0,0,5,0,20,34,18,11,12,15,16,140,0,0,0,0,0,5,10,4,11,22,10,14,86,45,20,38,62,48,144,229,84,60,83,47,74,939,0,0,0,0,0,8,13,5,0,3,0,812,849,55,19,71,160,165,762,2119,1740,1424,2284,2622,1318,12738,0,0,0,16,18,160,331,212,90,111,89,83,1114,3,4,24,88,77,199,192,69,33,28,16,74,797,0,0,3,11,4,19,16,8,4,4,0,16,87,10,3,15,31,20,33,22,3,3,0,0,14,149,69,17,66,186,103,269,172,72,49,27,27,113,1167,0,0,0,0,0,3,4,4,0,0,0,41,49,80,23,116,318,224,683,738,370,170,169,131,336,3365,406,141,313,899,1274,2787,4670,3197,2335,3271,3459,2264,25010
50604,1072,6,5,5,10,9,34,65,34,14,24,27,34,255,0,0,0,0,0,8,19,21,13,23,24,29,135,61,13,26,104,119,236,351,143,83,96,50,113,1398,0,0,0,6,5,12,14,4,9,4,5,1246,1299,65,20,61,235,308,1332,3279,2572,2010,2613,2296,1953,16749,0,0,3,23,44,306,511,290,131,151,62,134,1653,3,0,39,171,137,283,282,101,37,30,16,75,1171,6,0,3,20,15,26,34,16,6,3,0,38,165,16,3,48,73,42,49,36,9,4,7,3,23,320,98,21,139,393,215,443,370,105,55,38,27,150,2046,0,0,0,0,0,0,6,0,0,4,0,55,73,117,28,241,681,454,1102,1237,530,239,237,108,466,5425,537,134,422,1366,2030,4055,6599,4396,3098,3769,2870,3229,32518
