SA3_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
12201,0,3,4,13,40,25,19,21,58,30,213,0,0,0,0,0,3,8,8,0,8,16,3,45,0,0,0,0,0,0,0,0,0,4,20,8,36,8,0,4,8,7,18,41,25,19,32,48,31,243,0,0,0,0,0,0,0,4,0,3,3,344,352,17,4,14,26,31,102,347,409,356,886,2374,762,5314,0,0,0,14,5,44,99,74,27,79,41,58,445,0,0,14,18,19,60,51,31,8,11,7,36,266,0,0,0,0,0,5,7,0,0,0,0,0,16,5,0,3,5,0,7,5,0,0,3,0,5,37,20,6,25,38,24,62,61,23,12,10,11,47,335,0,0,0,3,0,0,0,0,0,0,0,3,9,31,6,36,77,55,182,219,130,52,107,58,156,1116,88,33,68,206,229,626,1174,1021,836,1640,3635,1355,10914,0,0,0,0,0,6,13,63,110,293,963,4,1446,0,0,0,0,6,12,54
12202,8,10,13,41,61,38,29,37,60,52,355,0,0,0,7,0,4,19,11,4,9,11,8,76,0,0,0,3,0,4,8,9,8,15,22,20,85,6,6,3,11,14,43,99,59,39,42,36,53,426,0,0,0,0,0,0,3,0,7,0,3,492,509,25,8,23,44,57,303,1032,947,937,1525,2258,1251,8416,0,0,0,17,16,96,184,110,56,80,47,124,738,0,0,19,60,50,126,130,52,23,25,3,75,557,0,0,0,0,3,6,9,3,7,0,3,11,48,4,5,8,8,3,7,8,4,0,0,0,3,49,16,11,21,49,28,107,108,47,15,20,18,80,529,0,0,0,0,0,0,0,0,0,0,0,9,14,30,15,54,134,99,350,445,213,95,123,68,308,1936,121,57,126,425,551,1560,2680,1830,1577,2213,3139,2127,16410,0,0,0,0,0,8,35,106,112,239,494,7,995,0,0,0,3,5,39,115
12203,13,41,39,107,153,108,60,70,112,91,806,4,0,0,4,0,13,31,20,7,23,29,24,146,0,4,0,0,0,5,19,18,24,29,38,26,163,34,11,27,51,38,141,242,132,83,77,84,139,1063,0,0,0,0,0,0,0,6,0,4,8,1111,1133,62,26,51,142,142,867,2552,2422,2336,3825,6075,2569,21067,3,0,6,48,54,250,521,337,113,183,113,214,1852,0,6,44,176,122,260,275,92,46,33,10,115,1177,0,0,5,7,3,17,25,12,4,9,9,24,112,5,8,25,28,10,19,10,0,4,6,0,16,127,73,17,82,153,112,300,342,124,57,32,42,208,1539,0,0,0,3,0,5,3,3,3,0,0,17,31,77,28,158,417,302,860,1178,568,219,258,176,591,4841,345,156,317,1166,1401,3692,6334,4838,3804,5551,7764,4306,39671,0,0,0,0,4,9,106,405,482,929,1482,22,3448,0,0,0,8,18,82,223
12301,4,19,21,53,79,37,22,19,7,21,274,0,0,0,0,3,7,18,11,6,14,0,15,76,0,0,0,0,0,8,11,13,11,18,9,8,81,15,3,5,27,18,75,129,39,21,21,13,46,415,0,0,0,0,0,3,7,0,0,0,0,361,372,31,8,20,70,96,487,1757,1590,1418,1759,1298,997,9516,0,0,3,15,41,185,350,156,91,68,27,102,1041,0,6,24,104,78,152,96,35,9,10,0,61,575,0,0,0,6,8,16,20,10,0,9,0,10,80,5,0,15,29,10,18,10,0,0,3,0,4,104,26,8,57,137,74,156,123,43,17,11,3,69,720,0,0,0,6,0,0,0,0,0,0,0,12,18,35,13,99,289,209,522,597,241,119,101,38,266,2533,142,46,156,598,798,1674,3279,2611,2086,2354,1598,1625,16970,0,0,0,0,0,3,67,218,286,454,306,10,1343,0,0,0,8,0,23,65
12302,29,130,128,340,318,93,67,49,29,105,1293,3,0,11,15,13,69,93,30,11,17,6,49,314,4,0,0,0,0,11,28,34,19,23,14,27,154,69,21,78,227,190,483,513,191,107,76,34,318,2302,4,0,0,5,9,9,18,3,8,4,0,797,860,98,30,132,521,539,2451,5086,3302,2248,2339,1465,2308,20513,3,0,8,64,145,572,821,334,184,127,45,279,2574,0,14,68,289,223,382,286,94,38,28,16,136,1571,0,5,6,33,18,36,37,12,3,10,4,41,209,19,12,108,183,63,69,48,14,0,4,6,46,574,117,34,385,939,539,807,548,120,62,41,26,414,4043,3,0,0,6,4,8,3,0,0,0,0,103,125,147,65,579,1507,997,1873,1744,578,282,212,93,1026,9108,507,229,865,2912,3091,6268,9501,5455,3398,3193,1829,4182,41432,0,0,0,0,0,6,207,525,451,665,424,12,2283,0,0,0,9,3,61,168
12303,7,3,15,43,45,25,17,6,12,25,203,0,0,0,0,0,9,25,8,4,7,0,10,65,0,0,0,0,0,0,7,10,3,15,13,15,61,5,0,3,20,29,72,75,37,17,13,9,38,334,0,0,0,0,0,5,0,0,0,5,3,249,269,15,5,8,55,68,390,1105,981,739,893,709,790,5750,0,0,3,19,22,98,147,66,32,21,16,73,500,0,3,18,63,40,82,62,15,6,5,0,45,345,0,0,0,9,3,5,9,0,0,0,0,11,41,4,0,11,26,9,11,6,5,0,0,0,0,79,12,5,33,103,67,82,76,21,4,4,4,54,471,0,0,0,3,0,0,0,0,0,0,0,14,21,15,10,66,228,138,272,299,108,49,32,20,205,1442,73,33,113,552,696,1317,2141,1573,1116,1233,911,1326,11069,0,0,0,0,3,8,61,125,165,233,187,11,801,3,0,0,0,0,19,46
12401,6,26,34,109,113,46,26,27,18,29,437,4,0,0,6,0,13,25,17,12,9,0,15,95,0,0,0,0,0,4,10,12,7,12,14,11,62,14,4,8,36,33,131,151,52,30,23,14,90,573,0,0,0,0,0,5,0,0,0,6,0,446,461,19,10,14,102,108,641,1744,1428,1251,1471,1205,1158,9142,0,0,4,21,24,191,323,163,79,49,26,116,1009,0,0,37,173,105,243,151,43,22,11,0,67,849,0,0,0,10,4,11,26,4,0,3,0,8,69,3,0,9,36,20,19,7,3,0,0,0,5,104,22,14,93,210,172,257,156,50,24,8,12,102,1127,0,0,0,0,0,0,0,0,0,0,0,19,18,25,19,145,447,322,722,659,270,130,77,39,322,3178,123,68,238,999,1316,2937,4201,2629,2044,2212,1697,2073,20543,0,0,0,0,0,0,83,147,213,413,463,8,1335,0,0,3,12,14,72,169
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,11,48,40,165,192,70,46,31,11,85,701,0,0,0,0,14,26,54,30,16,19,14,28,203,0,0,0,0,0,7,31,25,31,27,14,39,171,23,6,29,78,76,214,284,125,64,44,40,151,1149,4,0,0,0,0,10,7,6,8,3,3,656,703,45,13,57,187,240,1352,3932,3240,2588,2845,2079,1870,18442,0,0,17,41,99,491,778,355,150,151,61,240,2387,3,0,65,283,186,407,249,71,26,17,14,112,1436,0,0,5,25,15,31,47,17,8,9,0,30,197,7,6,60,119,35,41,28,6,0,0,0,23,339,91,22,209,554,298,476,384,112,52,26,23,233,2476,0,0,0,0,6,0,5,0,0,0,0,28,42,108,30,367,1020,637,1448,1497,567,236,204,101,664,6872,352,111,531,1824,2168,4543,7918,5616,3949,4018,2614,3382,37015,7,0,0,0,0,8,188,619,673,966,607,20,3079,0,0,0,6,12,72,181
12404,6,14,11,39,43,20,12,4,6,17,178,0,0,0,0,5,14,23,8,4,7,5,8,56,0,0,0,0,0,0,8,3,6,7,7,10,40,5,0,9,26,21,55,69,24,8,8,13,35,271,0,0,0,0,0,0,3,0,0,0,0,185,190,12,3,7,57,52,343,1007,640,510,589,419,540,4189,0,0,0,19,29,142,198,99,59,24,13,79,663,0,0,16,85,65,99,64,13,14,13,0,24,397,0,0,6,0,0,11,10,3,3,0,0,10,44,0,0,11,21,8,15,6,0,0,4,0,10,78,15,10,73,178,96,154,93,28,8,8,7,65,740,0,0,0,0,0,3,3,0,0,0,0,8,17,18,15,103,307,198,419,373,141,84,48,25,200,1938,65,44,133,542,587,1228,2083,1149,853,852,529,961,9022,0,0,0,0,3,6,60,140,172,218,108,7,706,0,0,0,3,5,28,54
12405,9,25,24,95,84,32,17,18,7,27,349,0,3,0,3,4,18,33,13,12,7,3,26,117,0,0,0,0,0,0,16,14,11,8,0,11,55,20,6,18,51,53,129,182,63,30,28,16,78,682,0,0,0,0,5,5,5,3,3,3,0,278,305,29,13,38,104,158,700,1732,1139,808,854,489,803,6880,0,5,0,24,40,233,317,148,72,59,24,122,1043,0,0,24,81,69,136,113,39,22,13,0,51,544,0,0,4,7,10,17,12,4,5,6,0,16,88,8,7,30,40,17,20,24,6,0,4,0,14,167,40,7,100,283,140,257,188,47,30,12,7,125,1247,0,0,5,0,0,0,0,0,0,0,0,40,47,52,14,158,443,284,670,661,242,126,94,33,364,3142,161,43,250,801,968,2003,3313,2012,1236,1158,597,1484,14033,0,0,0,0,0,5,71,232,203,224,124,8,859,0,0,0,0,0,15,42
12501,66,238,129,337,194,70,41,34,23,70,1212,3,0,6,28,22,50,47,26,9,15,0,40,250,0,0,0,0,4,15,26,4,3,8,3,15,87,148,30,75,283,181,385,372,139,60,73,38,179,1968,0,0,5,4,3,3,12,4,0,5,0,568,608,164,44,175,719,570,1825,2383,1291,805,929,753,1245,10919,0,0,7,29,46,208,213,101,55,41,22,60,784,0,3,46,86,56,89,92,16,9,9,3,32,446,0,0,4,4,3,18,5,0,3,0,6,15,71,18,6,36,30,16,11,11,5,0,7,0,15,159,123,23,165,245,153,299,242,81,41,30,12,145,1544,0,0,0,0,0,5,0,0,0,0,0,30,44,149,36,256,394,273,630,568,205,107,88,41,307,3048,655,154,601,1650,1623,3486,4262,2229,1399,1524,1086,2051,20727,0,0,0,0,3,15,139,361,365,570,548,12,2015,0,0,7,14,5,90,214
12502,27,65,52,142,137,64,35,50,21,40,634,0,0,0,8,6,24,32,6,7,8,3,17,113,0,0,0,0,3,3,12,0,3,17,11,16,64,45,21,30,90,77,182,209,112,52,57,30,87,997,0,0,0,0,0,0,3,0,0,0,0,562,579,64,27,69,251,264,958,1878,1362,1115,1471,1442,1113,10006,0,0,9,23,29,146,235,140,61,53,32,72,792,4,3,41,71,56,90,113,22,17,15,0,40,473,0,0,0,4,8,10,9,11,3,3,0,9,58,18,3,20,33,9,13,10,3,0,0,5,3,120,79,23,98,171,107,184,185,59,49,15,17,94,1088,0,0,0,3,0,4,0,0,0,0,0,14,23,105,32,167,312,206,441,551,235,125,92,59,237,2559,457,157,322,977,1003,2126,3391,2172,1635,2003,1819,1748,17808,0,0,0,0,4,4,49,153,168,284,328,5,1011,0,0,0,0,11,24,67
12503,83,282,216,543,375,132,70,55,42,153,1975,7,5,8,50,38,77,93,26,4,20,15,93,437,3,0,0,4,0,9,21,18,13,15,19,29,134,206,53,171,553,371,790,719,296,159,161,85,443,3989,4,0,3,4,5,20,20,9,5,7,3,983,1076,239,73,311,1092,944,3006,4356,2469,1759,1842,1334,2440,19862,3,0,3,51,89,342,467,209,108,93,44,148,1561,4,5,91,173,128,232,192,63,25,24,8,74,1031,3,0,7,23,17,21,25,13,9,3,4,34,155,22,10,62,86,30,46,40,9,9,4,0,26,337,166,60,343,620,388,723,645,180,77,48,45,374,3669,0,0,5,0,5,3,4,0,0,0,0,67,93,204,76,511,952,654,1379,1371,471,221,175,94,723,6836,773,275,1032,3042,3040,6078,7431,3921,2480,2494,1659,3976,36194,0,0,0,0,0,7,125,276,242,360,285,10,1305,0,0,5,6,10,59,170
12504,37,115,113,263,244,104,44,55,30,64,1075,6,0,0,19,10,58,52,43,18,13,5,33,254,0,0,0,0,0,13,23,19,23,25,18,16,140,99,23,61,188,138,273,345,166,91,81,35,130,1631,0,0,0,6,3,10,12,9,0,3,0,866,905,120,31,116,443,495,1874,4540,3308,2100,2623,1973,1719,19344,4,3,7,43,56,308,462,262,103,96,48,123,1518,0,6,51,130,111,188,192,67,29,25,4,68,874,4,0,0,15,5,18,28,18,3,8,3,14,112,21,9,37,58,33,29,20,10,0,0,0,21,230,110,32,162,303,199,357,326,105,62,25,16,204,1904,0,0,0,0,3,3,8,0,0,0,0,27,51,139,49,272,549,406,895,1028,455,198,153,77,466,4688,723,173,537,1674,1938,4526,8062,5385,3319,3884,2636,2951,35812,0,0,0,0,4,15,158,471,527,984,952,22,3133,0,0,7,6,12,82,192
12601,9,34,30,38,66,35,25,29,42,27,349,0,0,0,4,5,15,7,13,7,11,4,12,76,0,0,0,3,0,4,8,6,6,5,15,3,45,44,10,12,43,34,75,91,77,50,43,37,55,557,0,0,0,0,0,5,0,0,0,0,0,399,405,49,18,25,108,106,388,879,822,697,1238,2210,861,7404,0,0,0,13,8,66,142,87,39,56,37,67,530,0,5,13,37,26,58,65,27,12,13,7,16,279,0,0,0,4,0,0,5,0,0,4,4,4,31,3,4,4,7,3,4,0,0,0,0,0,3,38,55,21,40,53,29,79,100,31,23,20,5,56,523,0,0,0,0,0,0,0,0,0,0,0,3,3,64,29,65,112,75,215,316,151,78,98,56,153,1397,287,98,145,413,462,1149,1929,1404,1121,1723,2795,1317,12842,0,0,0,0,0,5,31,100,146,286,397,8,974,0,0,0,5,6,21,51
12602,30,65,77,165,197,101,46,69,88,81,915,0,0,0,4,4,27,41,25,10,20,19,25,178,0,0,0,0,0,8,15,14,15,15,37,19,126,101,17,38,111,73,203,269,144,83,105,102,156,1409,8,0,0,0,0,5,5,0,4,0,0,944,973,126,34,90,270,301,1129,2670,2205,1666,2794,4144,1997,17426,4,0,6,44,40,241,418,246,104,151,105,145,1502,0,10,60,110,93,204,179,51,28,30,10,77,860,0,3,0,7,0,17,18,8,9,8,5,8,79,21,0,23,32,8,22,13,6,8,0,0,8,141,146,37,105,206,152,318,333,114,72,41,45,151,1714,0,0,0,0,0,4,0,0,0,3,0,20,27,166,46,193,399,301,800,963,425,225,237,164,410,4337,787,245,473,1408,1595,3509,5896,4145,3050,4338,5510,3335,34287,0,0,0,3,0,8,135,454,611,1185,1456,13,3865,3,4,0,8,24,85,218
12701,42,105,90,255,216,85,55,45,17,72,985,3,6,7,15,12,43,56,26,14,12,17,37,245,4,0,0,0,4,7,30,22,17,20,20,35,153,72,16,63,262,191,412,468,193,95,107,61,260,2197,0,0,6,5,0,9,13,9,4,3,3,591,642,84,29,131,474,453,1653,3369,2275,1760,1903,1348,1743,15228,0,0,6,27,53,268,348,169,83,88,45,114,1198,0,6,73,126,92,199,145,43,16,14,3,75,794,0,0,0,8,9,13,26,6,6,3,6,23,102,15,7,32,60,23,29,29,0,0,5,0,20,229,95,23,208,415,247,433,360,96,54,33,24,241,2230,3,0,0,0,0,3,0,0,0,0,0,66,78,115,41,322,636,420,945,912,319,156,145,83,534,4623,389,137,544,1587,1681,3423,5345,3433,2464,2529,1628,2718,25891,0,0,0,0,4,13,113,363,438,607,429,9,1983,0,0,0,5,12,25,82
12702,127,332,245,560,484,159,118,94,41,173,2365,6,0,7,35,30,83,94,37,26,21,9,79,443,0,0,0,3,3,13,29,31,18,22,18,43,183,274,70,200,796,672,1375,1443,522,307,295,129,658,6746,4,0,4,14,19,25,22,5,6,0,0,1059,1159,313,105,378,1391,1347,3854,5661,3042,2077,2232,1452,2989,24842,7,3,17,94,174,500,596,280,123,122,53,177,2152,5,22,208,347,183,331,292,85,35,40,8,112,1684,3,0,15,18,19,33,43,9,3,6,4,43,203,52,13,172,158,53,120,79,24,13,9,6,55,755,321,88,621,1038,655,1292,1024,306,141,97,61,551,6196,0,0,5,3,4,5,9,5,0,0,0,115,153,390,129,1034,1665,1094,2288,2038,712,321,288,136,1054,11144,1196,393,1678,4522,4835,8029,9568,4580,2866,2909,1800,4951,47330,0,0,0,5,0,11,148,237,203,266,177,11,1055,0,0,0,3,6,42,89
12703,36,137,115,282,238,65,38,41,22,69,1057,3,0,7,16,11,51,73,22,13,14,18,54,264,0,0,0,0,0,7,19,16,18,19,13,28,122,91,33,91,350,224,547,526,192,99,84,56,252,2545,0,0,0,0,4,13,11,8,3,5,3,755,803,108,49,152,617,536,1950,3767,2440,1798,2003,1470,1816,16700,0,4,3,40,83,329,471,194,93,87,44,133,1488,0,3,50,143,114,217,160,44,21,21,3,54,826,0,3,5,13,13,33,12,12,3,7,0,25,125,20,0,48,75,29,38,31,4,0,0,0,20,266,100,31,249,480,288,499,357,96,59,45,16,233,2457,0,0,3,4,0,4,0,0,0,0,0,57,74,122,43,349,755,528,1117,1032,353,178,162,65,528,5240,471,177,639,1992,2087,4156,6160,3670,2551,2658,1762,2978,29300,5,0,0,0,5,5,119,298,294,471,380,11,1581,0,0,0,6,7,31,86
12801,13,17,25,76,111,85,56,75,68,81,611,0,3,0,3,0,11,23,13,8,21,19,21,129,0,0,0,0,0,5,7,9,15,20,37,36,130,16,6,20,39,28,128,186,89,72,84,63,113,842,0,0,0,0,0,6,5,5,0,3,3,731,751,31,14,49,104,116,641,1913,1838,1724,2587,3496,1871,14394,4,0,9,21,42,226,420,242,124,111,82,223,1501,5,6,42,163,109,261,202,77,28,32,11,105,1047,0,0,3,8,4,12,22,10,3,9,3,17,97,10,3,27,27,6,15,22,4,0,0,0,15,132,57,24,75,176,116,301,267,78,52,21,29,145,1350,0,0,0,0,0,4,0,0,0,0,0,15,23,70,34,158,397,281,821,940,414,212,172,134,512,4152,264,127,296,1013,1306,3103,4894,3580,2934,3968,4677,3297,29457,0,0,0,0,4,11,93,261,355,775,955,11,2467,0,0,0,9,14,52,167
12802,5,39,22,78,118,85,57,70,48,79,594,0,0,4,0,0,11,28,18,16,20,20,26,136,0,0,0,0,0,6,9,9,16,33,23,23,127,12,5,9,44,24,138,210,119,77,80,51,106,878,0,0,0,0,3,0,0,3,0,5,0,704,715,25,11,20,118,93,644,2206,2244,2364,3280,3568,1897,16471,4,0,7,19,39,233,416,271,132,168,86,197,1561,0,3,39,119,114,248,191,58,47,25,9,97,952,0,0,4,8,5,22,19,5,3,10,6,14,98,8,6,11,28,7,27,13,3,3,0,6,13,124,37,17,77,144,92,238,200,80,43,14,10,111,1067,0,0,0,0,0,4,3,0,0,0,0,13,19,51,31,137,311,262,765,837,421,229,217,115,447,3815,205,112,241,959,1262,2987,4917,3899,3414,4501,4377,3035,29913,3,0,0,0,0,9,68,243,334,731,828,9,2223,0,0,0,5,9,49,111
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,11,50,51,144,124,44,13,9,19,39,507,0,0,3,4,6,29,34,13,3,10,5,4,112,3,0,0,0,0,10,21,20,10,24,0,10,95,19,9,26,73,85,211,174,53,16,17,4,109,794,0,0,0,0,0,6,7,0,0,0,0,489,502,29,16,51,174,244,1185,2846,1776,1187,1153,858,1323,10850,9,0,3,42,80,291,416,119,49,40,20,153,1209,3,3,56,276,187,336,181,33,13,9,0,115,1209,0,0,9,27,16,25,19,11,0,0,0,13,128,10,4,55,147,32,48,12,0,0,4,0,35,346,40,14,186,516,324,406,189,29,15,5,7,187,1928,0,0,3,0,4,0,0,0,0,0,0,41,53,63,23,314,1006,643,1099,812,197,67,61,33,547,4869,192,106,459,1854,2390,4165,5874,3164,1894,1705,1232,2662,25698,0,0,0,0,9,27,286,570,443,567,362,16,2278,0,0,0,21,21,110,244
