SA3_CODE_2021,C21_Chr_Ch_nfd_0_14,C21_Chr_Ch_nfd_15_24,C21_Chr_Ch_nfd_25_34,C21_Chr_Ch_nfd_35_44,C21_Chr_Ch_nfd_45_54,C21_Chr_Ch_nfd_55_64,C21_Chr_Ch_nfd_65_74,C21_Chr_Ch_nfd_75_84,C21_Chr_Ch_nfd_85ov,C21_Chr_Ch_nfd_Tot,C21_Chr_Oth_Ch_0_14,C21_Chr_Oth_Ch_15_24,C21_Chr_Oth_Ch_25_34,C21_Chr_Oth_Ch_35_44,C21_Chr_Oth_Ch_45_54,C21_Chr_Oth_Ch_55_64,C21_Chr_Oth_Ch_65_74,C21_Chr_Oth_Ch_75_84,C21_Chr_Oth_Ch_85ov,C21_Chr_Oth_Ch_Tot,C21_Christ_Tot_0_14,C21_Christ_Tot_15_24,C21_Christ_Tot_25_34,C21_Christ_Tot_35_44,C21_Christ_Tot_45_54,C21_Christ_Tot_55_64,C21_Christ_Tot_65_74,C21_Christ_Tot_75_84,C21_Christ_Tot_85ov,C21_Christ_Tot_Tot,C21_Hinduism_0_14,C21_Hinduism_15_24,C21_Hinduism_25_34,C21_Hinduism_35_44,C21_Hinduism_45_54,C21_Hinduism_55_64,C21_Hinduism_65_74,C21_Hinduism_75_84,C21_Hinduism_85ov,C21_Hinduism_Tot,C21_Islam_0_14,C21_Islam_15_24,C21_Islam_25_34,C21_Islam_35_44,C21_Islam_45_54,C21_Islam_55_64,C21_Islam_65_74,C21_Islam_75_84,C21_Islam_85ov,C21_Islam_Tot,C21_Judaism_0_14,C21_Judaism_15_24,C21_Judaism_25_34,C21_Judaism_35_44,C21_Judaism_45_54,C21_Judaism_55_64,C21_Judaism_65_74,C21_Judaism_75_84,C21_Judaism_85ov,C21_Judaism_Tot,C21_OR_AusAborTrad_0_14,C21_OR_AusAborTrad15_24,C21_OR_AusAborTrad25_34,C21_OR_AusAborTrad35_44,C21_OR_AusAborTrad45_54,C21_OR_AusAborTrad55_64,C21_OR_AusAborTrad65_74,C21_OR_AusAborTrad75_84,C21_OR_AusAborTrad85ov,C21_OR_AusAborTrade_Tot,C21_OR_Sikhism_0_14,C21_OR_Sikhism_15_24,C21_OR_Sikhism_25_34,C21_OR_Sikhism_35_44,C21_OR_Sikhism_45_54,C21_OR_Sikhism_55_64,C21_OR_Sikhism_65_74,C21_OR_Sikhism_75_84,C21_OR_Sikhism_85ov,C21_OR_Sikhism_Tot,C21_OR_Ot_Re_Gr_0_14,C21_OR_Ot_Re_Gr_15_24,C21_OR_Ot_Re_Gr_25_34,C21_OR_Ot_Re_Gr_35_44,C21_OR_Ot_Re_Gr_45_54,C21_OR_Ot_Re_Gr_55_64,C21_OR_Ot_Re_Gr_65_74,C21_OR_Ot_Re_Gr_75_84,C21_OR_Ot_Re_Gr_85ov,C21_OR_Ot_Re_Gr_Tot,C21_Oth_Rel_Tot_0_14,C21_Oth_Rel_Tot_15_24,C21_Oth_Rel_Tot_25_34,C21_Oth_Rel_Tot_35_44,C21_Oth_Rel_Tot_45_54,C21_Oth_Rel_Tot_55_64,C21_Oth_Rel_Tot_65_74,C21_Oth_Rel_Tot_75_84,C21_Oth_Rel_Tot_85ov,C21_Oth_Rel_Tot_Tot,C21_SBOSB_No_RA_0_14,C21_SBOSB_No_RA_15_24,C21_SBOSB_No_RA_25_34,C21_SBOSB_No_RA_35_44,C21_SBOSB_No_RA_45_54,C21_SBOSB_No_RA_55_64,C21_SBOSB_No_RA_65_74,C21_SBOSB_No_RA_75_84,C21_SBOSB_No_RA_85ov,C21_SBOSB_No_RA_Tot,C21_Rel_aff_ns_0_14,C21_Rel_aff_ns_15_24,C21_Rel_aff_ns_25_34,C21_Rel_aff_ns_35_44,C21_Rel_aff_ns_45_54,C21_Rel_aff_ns_55_64,C21_Rel_aff_ns_65_74,C21_Rel_aff_ns_75_84,C21_Rel_aff_ns_85ov,C21_Rel_aff_ns_Tot,C21_Tot_0_14,C21_Tot_15_24,C21_Tot_25_34,C21_Tot_35_44,C21_Tot_45_54,C21_Tot_55_64,C21_Tot_65_74,C21_Tot_75_84,C21_Tot_85ov,C21_Tot_Tot
21204,889,620,742,782,651,595,446,224,106,5047,18,7,17,14,16,8,23,0,0,102,9372,6804,7698,8123,8815,9188,9389,7150,3106,69646,2066,1439,2824,2256,996,481,313,125,42,10545,6303,3420,5102,3780,2375,1414,737,346,79,23559,132,64,45,107,93,54,72,36,14,606,0,0,0,0,0,0,0,0,0,6,941,948,2070,894,132,78,52,8,6,5136,108,99,141,167,127,95,73,28,8,852,1052,1048,2213,1057,264,174,129,38,12,5988,7943,6236,8272,6243,4703,4439,3217,1396,504,42963,2263,1658,2574,1874,1415,1269,959,591,282,12888,32885,24111,33086,27822,22866,20781,17176,10518,4396,193644
21205,759,624,661,762,624,555,411,234,79,4718,10,17,4,7,18,19,17,32,13,126,9049,8277,6588,7265,10066,9089,8406,8299,4347,71385,2708,2045,2968,2961,1363,828,574,220,70,13733,1167,869,1075,972,493,306,174,70,20,5138,98,73,68,104,75,65,104,58,20,659,0,0,0,0,0,0,0,0,0,0,365,283,383,356,129,63,69,18,3,1664,136,145,154,192,104,117,84,39,8,975,494,428,534,549,229,187,154,53,6,2639,11679,11222,12210,9277,7344,6191,4445,2068,883,65318,1527,1598,2052,1367,1081,860,739,708,528,10450,28404,26299,27994,24798,22637,19073,15737,11896,5990,182833
21301,1435,943,966,1004,983,771,750,318,82,7238,13,7,9,15,7,23,12,0,0,90,13996,9852,10077,10433,11535,11944,11277,6633,2431,88183,1043,959,2090,1097,386,220,149,54,13,6012,3038,1731,2582,2027,1297,1007,771,311,72,12828,10,7,13,14,6,8,8,4,0,70,0,0,4,0,0,0,0,0,0,4,700,579,1274,639,166,104,78,25,10,3564,39,42,81,86,67,56,53,13,5,441,735,624,1357,723,230,163,124,30,18,4007,7985,5927,7977,5928,4480,3848,2224,771,250,39393,2687,1800,2647,2072,1600,1353,939,607,393,14103,32342,23593,29712,25432,23403,22022,17238,8959,3377,186067
21302,339,173,229,316,276,287,225,96,30,1962,4,3,5,4,3,13,5,0,0,39,5916,3424,3480,4879,5951,5774,4738,3296,1601,39060,342,112,393,488,98,56,37,12,0,1547,1310,671,739,670,428,242,181,54,11,4306,22,5,8,23,25,10,5,0,0,92,0,0,0,0,0,4,0,0,0,3,66,25,86,78,21,10,12,0,0,292,24,26,39,59,44,41,16,7,5,249,89,56,116,142,60,49,26,8,5,546,7385,3519,5414,6098,4826,3656,2189,769,301,34151,977,467,842,808,675,514,378,241,121,5016,16186,8408,11195,13504,12418,10604,7780,4441,2064,86589
21303,257,165,380,366,247,182,182,67,36,1874,0,0,6,7,10,3,0,0,0,26,3912,2486,4234,4220,4042,3404,2518,1733,880,27425,314,432,1276,451,114,44,33,17,3,2679,691,434,984,580,301,201,115,45,4,3370,16,5,26,29,16,11,9,0,0,124,0,0,0,0,0,0,0,0,0,3,36,27,68,67,12,3,0,0,0,219,21,37,89,56,39,35,11,3,3,288,57,59,154,128,53,39,10,5,3,505,6870,4212,10057,7795,4660,2908,1405,399,190,38497,810,626,1437,973,669,551,341,210,161,5776,13259,9001,19257,15258,10931,8225,5253,2669,1348,85209
21304,2083,1168,1067,1301,1119,662,424,145,30,8003,20,13,15,14,19,17,7,5,0,105,20299,11924,10863,13840,13745,10367,8299,3798,1122,94256,2756,628,1779,2827,791,311,219,50,10,9375,3868,1331,1948,2212,1109,599,330,101,12,11522,15,8,10,8,20,11,4,3,0,71,0,0,0,0,3,0,0,0,0,3,3056,670,2664,2430,344,278,208,40,5,9697,66,65,110,115,85,47,26,6,0,525,3119,740,2769,2541,436,330,233,50,8,10227,13429,7735,9609,8019,6344,3994,2704,924,249,53005,3242,1978,2895,2627,1743,1103,740,400,151,14886,47629,24967,30609,33096,25099,17257,12804,5409,1565,198439
21305,2907,1485,1559,1848,1366,822,429,134,41,10584,37,30,25,38,28,24,9,6,0,201,22278,12907,12975,15892,15016,12357,8522,4252,1280,105479,12911,2835,9367,13889,2286,891,719,146,20,43058,10902,3533,4955,5902,2402,1008,438,136,20,29300,22,17,10,23,21,9,6,9,6,116,0,0,0,0,0,0,0,0,0,3,4814,1977,6036,4070,468,352,356,49,8,18126,282,123,285,359,137,77,55,15,5,1336,5093,2107,6321,4431,604,433,411,61,14,19467,16777,9601,12860,11756,8214,5677,3265,1035,294,69480,5493,2796,4356,3967,2129,1308,886,432,247,21619,74874,34675,52248,57834,31868,22475,14687,6174,1904,296748
21401,711,475,405,544,570,440,318,133,40,3630,14,12,17,16,17,14,18,7,0,113,7181,4743,4847,6143,7701,8361,7335,4825,2016,53148,293,148,282,317,179,122,67,28,13,1444,241,157,199,192,150,137,64,24,0,1173,52,27,28,55,54,42,52,23,3,330,0,0,0,0,0,0,0,0,0,3,76,18,72,79,11,8,4,0,0,277,69,70,99,95,123,79,46,19,6,610,149,85,175,180,134,88,48,25,6,887,16017,9184,11903,11006,9098,6875,4362,1746,625,70834,1695,1072,1403,1431,1345,1061,860,549,345,9760,25833,15585,19076,19695,18983,16928,12919,7236,3017,139281
21402,416,243,217,328,378,433,451,234,66,2766,3,7,5,9,16,18,21,23,6,104,7905,5598,3641,5618,9239,11308,13383,10460,4092,71247,50,35,78,67,53,40,30,6,4,368,67,24,44,47,48,44,22,7,0,304,38,16,22,40,36,62,84,43,16,359,0,0,4,0,0,0,0,0,0,15,18,13,36,20,4,0,4,4,0,99,30,35,60,58,71,58,51,16,0,383,48,47,93,76,81,65,60,20,0,492,17442,10312,9472,10488,11332,9913,8717,4013,1197,82891,1864,1133,1072,1290,1603,1589,1689,1227,703,12175,27514,17256,14555,17834,22616,23203,24115,15833,6029,168948
21501,201,103,131,111,135,179,125,73,18,1082,5,0,0,4,0,3,6,5,0,30,3340,1997,1961,2231,3380,5031,5074,3441,1564,28016,90,16,132,78,21,10,7,0,0,357,69,22,51,51,28,9,3,0,0,250,0,4,0,4,6,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,28,12,43,27,0,6,0,0,0,114,7,25,39,27,28,22,10,0,0,160,34,36,78,49,33,30,10,0,0,277,5533,3349,3835,3034,3017,3151,2205,834,257,25210,775,536,745,689,744,823,753,523,295,5884,9869,5988,6896,6198,7280,9097,8082,4811,2123,60340
21502,301,137,147,170,169,115,95,58,17,1203,17,8,18,3,6,6,8,3,0,73,3355,2181,2124,2347,3166,3822,3692,2351,1095,24136,73,24,125,88,38,10,4,6,0,375,238,167,225,185,151,114,56,33,8,1171,0,0,0,0,0,8,3,3,0,17,9,0,0,5,4,0,0,0,0,16,101,38,111,96,27,11,7,7,0,394,0,10,39,23,16,18,5,3,0,113,107,48,144,122,40,31,13,7,0,521,5672,3315,3991,3065,2891,2607,1780,750,232,24316,1009,590,712,681,616,667,543,344,193,5351,10544,6455,7619,6720,7076,7383,6137,3505,1526,56972
21503,195,101,123,141,101,90,66,34,13,843,4,5,0,0,5,0,0,0,0,18,2342,1370,1431,1658,2115,3188,3166,2125,923,18335,29,23,74,39,13,4,6,0,0,192,112,67,201,155,78,38,9,0,0,659,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,5,61,11,71,47,8,4,0,0,0,210,8,4,15,13,11,11,3,5,0,76,66,16,90,58,27,19,7,5,0,283,3297,1883,2088,1640,1657,1730,1280,512,180,14261,661,374,436,410,420,498,430,283,193,3705,6612,3796,4503,4175,4431,5575,4945,2936,1297,38264
21601,128,65,78,75,96,131,102,56,15,731,3,0,0,4,0,0,0,0,3,18,2360,1493,1221,1620,2425,3221,3274,2295,958,18862,30,16,47,35,3,4,8,0,0,133,34,11,13,22,25,12,10,0,0,135,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,3,16,10,0,0,0,0,0,37,6,10,12,11,9,7,6,4,0,63,13,15,25,18,10,10,4,4,0,103,3639,2283,2232,1855,2051,2017,1410,583,159,16226,543,278,332,297,393,426,447,317,155,3177,6642,4110,3910,3906,4947,5730,5159,3205,1276,38889
21602,68,44,51,35,46,65,53,36,6,399,0,0,0,0,3,0,0,0,0,6,1931,1200,1029,1262,1898,2546,2975,1983,772,15596,18,6,22,22,5,10,5,0,0,91,57,24,50,50,23,10,3,0,0,216,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,4,37,7,48,32,4,8,3,0,0,144,3,6,16,4,5,3,10,4,0,60,38,19,66,39,10,16,9,0,0,204,2519,1437,1531,1316,1382,1474,1218,480,160,11513,458,235,269,281,302,325,348,260,120,2595,5053,2947,3055,3039,3661,4402,4581,2735,1050,30522
21603,398,205,218,194,194,186,151,78,23,1644,8,0,5,10,3,4,4,0,0,34,4609,2949,2643,2946,4157,4700,4594,3013,1153,30764,229,81,265,249,86,34,15,3,0,973,1326,625,741,643,484,299,136,76,13,4350,5,3,0,3,4,6,0,0,0,24,9,0,0,3,0,3,0,0,0,16,397,116,353,344,87,84,51,10,0,1445,43,22,40,43,30,10,18,4,0,216,447,134,388,395,117,101,66,15,0,1671,5398,3391,3789,2978,2833,2552,1770,733,306,23746,1091,704,870,783,713,718,560,403,172,6009,13184,7939,8876,8147,8499,8472,7190,4253,1648,68206
21701,162,62,81,98,110,132,110,37,8,800,12,0,0,5,6,11,4,0,0,38,1839,1199,979,1356,2116,3160,3316,2058,903,16923,32,10,51,30,7,3,4,0,0,136,19,0,8,12,5,4,3,0,0,57,0,0,4,0,4,6,0,0,3,14,0,0,0,0,3,0,0,0,0,6,8,0,14,9,0,4,0,0,0,34,4,5,12,18,22,9,8,0,0,82,13,7,31,24,25,12,8,0,0,118,3465,2158,2168,1942,2092,2087,1599,553,140,16206,535,294,284,344,396,445,462,279,137,3172,5919,3678,3532,3756,4688,5738,5411,2898,1184,36792
21703,99,43,56,61,70,99,83,43,10,566,0,0,0,0,0,6,3,3,0,19,2204,1443,1137,1414,2240,3034,3070,2098,900,17538,14,3,45,28,9,6,0,0,0,100,23,9,26,33,6,8,3,0,0,120,0,0,3,8,6,11,6,0,0,23,0,0,0,0,0,0,0,0,0,6,10,0,19,11,0,0,0,0,0,41,0,10,21,18,17,8,7,0,0,82,13,11,39,28,22,11,9,0,0,129,3599,2102,2465,2147,2157,2157,1662,602,153,17044,518,321,364,359,407,505,454,265,123,3307,6398,3905,4143,4060,4872,5753,5227,2972,1171,38497
21704,234,120,124,144,154,144,95,65,22,1088,6,5,0,7,3,0,0,0,0,25,3671,2248,1956,2462,3317,4062,4063,2484,1050,25320,31,13,56,46,15,7,3,0,0,177,27,17,24,23,20,5,4,0,0,128,8,6,7,5,4,4,3,3,0,36,0,0,0,0,0,4,0,0,0,9,11,5,29,7,0,0,0,0,0,54,0,18,19,17,23,13,12,0,0,104,13,19,51,26,23,25,12,0,0,163,4998,2954,3604,2978,2811,2591,1883,645,207,22666,696,423,446,483,472,463,453,286,182,3904,9488,5718,6237,6106,6714,7198,6448,3430,1445,52777
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,3,9,0,0,0,27,0,0,6,16,3,14,4,0,0,38
29999,25,32,41,34,34,26,14,5,0,212,5,0,0,0,3,4,0,0,0,11,165,181,240,287,291,318,227,65,15,1797,14,11,22,28,4,5,0,0,0,78,63,38,46,19,26,8,8,0,0,211,6,0,9,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,5,4,5,3,0,0,0,0,0,15,0,8,10,15,8,0,0,4,0,48,7,8,14,20,12,9,3,4,0,68,398,487,710,459,377,295,165,47,5,2937,477,404,736,896,667,424,203,35,15,3854,1143,1131,1819,1736,1393,1074,613,152,29,9089
30101,452,293,228,333,320,299,233,97,25,2289,36,23,12,33,24,35,20,15,3,200,5647,3695,2706,4217,5402,6079,5455,2765,892,36847,163,48,94,177,62,54,42,11,3,647,95,54,46,56,35,20,20,6,0,330,6,7,4,4,12,13,11,3,0,56,0,0,0,0,0,0,0,0,0,4,79,33,74,74,28,5,11,4,0,304,26,31,50,53,46,35,16,16,0,273,108,67,121,126,75,41,24,18,0,573,6904,4432,4665,4444,3877,3027,2046,756,248,30392,684,420,454,485,502,453,393,258,216,3866,13673,8764,8163,9645,10070,9797,8071,3829,1362,73384
30102,573,338,285,399,438,414,301,148,56,2952,22,24,16,18,37,29,38,21,6,223,6023,4313,2776,4667,6666,7576,7644,4903,1838,46404,106,35,70,104,68,44,30,15,0,466,76,44,57,67,48,34,14,7,0,347,9,12,4,5,12,20,9,4,0,67,0,0,0,0,0,0,0,0,0,6,72,27,47,59,16,17,20,0,0,253,28,31,38,35,43,36,26,16,0,252,106,61,78,95,62,50,46,16,3,512,8978,5575,5024,5165,5148,4536,3298,1555,456,39734,788,501,466,612,707,686,629,415,226,5030,16156,10600,8554,10856,12883,13089,11771,6947,2536,93394
30103,404,174,183,312,242,243,142,82,24,1807,20,14,16,8,21,21,14,10,0,111,6371,3666,2803,4782,5767,4997,4092,2532,1056,36067,229,91,142,245,112,89,57,14,8,998,95,41,52,69,52,32,11,6,0,357,14,4,7,16,8,4,6,8,0,60,0,0,0,3,0,0,0,0,0,5,38,18,49,43,19,6,5,0,0,178,22,26,37,51,35,21,14,5,4,214,59,42,79,96,56,34,19,10,4,395,7083,3747,4811,5061,4241,2862,1718,674,220,30419,703,401,500,566,569,420,347,260,166,3923,14638,8062,8498,11007,10990,8583,6307,3512,1455,73041
30201,303,171,172,206,194,132,90,44,10,1323,7,0,10,11,4,15,13,5,3,69,4010,2748,2142,2939,3508,3141,2732,1893,844,23974,522,164,311,525,214,128,67,29,5,1972,115,66,43,116,66,49,21,10,0,489,5,0,4,3,3,5,0,0,0,20,0,0,4,0,0,0,0,0,0,5,116,49,107,86,33,22,14,0,0,438,31,14,28,43,26,18,12,0,0,169,147,64,137,132,61,41,26,0,5,612,3558,2336,3131,2686,1895,1344,885,377,157,16370,401,234,306,295,252,187,157,118,100,2059,8829,5668,6159,6861,6106,4980,3964,2462,1113,46125
30202,325,218,284,273,251,193,128,77,23,1766,24,6,8,14,20,8,3,7,0,96,6054,3643,3633,4657,5238,4602,3764,3058,1697,36341,324,188,453,405,102,70,37,20,9,1607,157,71,126,153,72,51,25,14,6,675,9,13,9,10,13,7,14,0,0,71,3,0,0,0,0,0,0,0,0,8,83,24,137,78,21,14,15,3,4,375,35,39,76,53,54,28,19,3,3,308,123,71,209,135,69,44,30,6,9,690,5604,4382,6722,4951,3502,2290,1411,548,251,29669,607,501,765,627,478,390,336,271,321,4302,12948,8959,12114,11148,9643,7575,5683,3955,2304,74330
30203,131,128,168,159,117,127,57,18,9,915,0,4,4,7,6,13,5,3,0,42,2859,1894,2238,2668,2714,2582,2108,1317,608,18985,345,282,585,400,103,52,32,10,4,1806,99,38,83,85,41,25,13,7,0,392,5,7,5,5,4,6,3,0,0,26,5,0,0,0,0,0,0,0,0,4,95,64,186,86,35,21,6,5,5,505,11,21,49,37,31,16,8,4,3,182,114,82,236,125,60,42,14,7,7,689,3068,2271,4431,3272,2087,1466,790,255,93,17729,366,324,562,449,323,241,173,101,93,2627,6928,4977,8256,7164,5460,4484,3184,1722,804,42971
30204,366,196,198,267,233,206,122,51,24,1655,0,6,11,7,20,10,12,9,7,81,4369,2788,2454,3475,4177,4144,3708,2535,1080,28729,645,203,500,618,183,90,60,27,5,2323,136,65,114,114,51,35,23,8,3,552,0,0,7,5,5,4,4,0,0,27,0,0,0,0,0,0,0,0,0,5,492,195,629,421,54,42,46,5,3,1891,11,16,47,37,35,28,11,6,7,207,512,216,674,456,93,74,64,7,6,2102,5083,3024,3938,3734,3127,2187,1422,573,226,23319,619,358,515,505,459,358,303,229,126,3470,11442,6716,8275,9081,8209,6973,5629,3394,1453,61171
30301,330,233,176,276,232,163,102,67,26,1607,3,5,0,7,0,3,10,5,3,40,4890,3216,2617,3690,4172,3763,2998,1892,883,28121,248,108,171,284,145,108,56,25,0,1143,153,81,70,120,89,46,32,14,8,607,11,0,3,13,12,5,10,7,3,73,0,0,0,0,0,0,0,0,0,0,45,25,52,44,19,12,3,7,0,205,15,23,26,37,24,22,14,8,5,175,57,50,71,83,40,33,20,14,5,380,4241,2866,4241,3604,2523,1611,971,390,112,20564,444,290,391,404,333,250,183,111,90,2486,10121,6699,7688,8379,7470,5971,4360,2488,1100,54274
30302,237,238,342,291,188,175,106,48,20,1645,3,11,9,10,6,21,4,7,0,72,4676,3901,4083,4146,4692,4060,3038,2061,1090,31748,306,328,816,421,86,56,41,12,3,2068,331,143,366,268,117,71,55,15,0,1367,16,14,35,20,12,16,14,4,4,134,0,0,7,0,3,0,0,0,0,7,92,47,154,93,12,4,3,0,0,403,25,82,105,79,53,38,27,0,0,418,115,127,262,165,68,46,35,0,0,831,5167,6859,9832,6132,3999,2527,1380,515,183,36593,593,669,1067,709,513,462,342,220,191,4771,11345,12290,16999,12224,9751,7412,5017,2872,1479,79394
30303,630,497,412,484,493,339,185,105,23,3166,14,15,0,19,17,8,16,16,3,100,5534,4138,3167,4270,4963,4175,3552,2625,1073,33505,800,402,656,850,325,148,115,52,8,3350,816,398,440,492,306,177,112,30,5,2788,22,6,11,14,15,16,16,8,0,105,0,0,0,0,0,0,0,0,0,6,306,140,341,235,61,40,37,8,8,1183,60,35,60,82,57,37,23,15,0,370,360,176,403,322,123,71,66,26,5,1556,6303,4888,6183,5137,3362,2263,1360,579,209,30286,701,647,799,613,486,443,276,260,172,4395,14944,11049,12187,12391,10100,7675,5821,3693,1501,79365
30304,218,162,202,186,157,138,85,38,9,1198,0,11,4,3,7,10,7,10,0,51,2842,1878,1729,2147,2472,2142,1573,1260,593,16639,269,177,571,300,89,35,27,11,3,1479,193,95,204,146,75,40,26,8,6,784,10,0,10,9,0,3,4,0,0,37,0,0,3,4,0,0,0,0,0,6,56,31,75,62,11,8,0,0,3,240,13,22,40,34,20,23,10,0,0,174,69,57,119,98,34,25,15,3,5,417,3559,2571,3457,3094,2050,1363,728,309,116,17237,311,330,411,334,257,209,151,80,50,2139,7346,5229,6697,6335,5182,3953,2682,1702,781,39907
30305,527,308,387,425,312,268,163,54,23,2467,19,12,8,14,18,14,0,0,0,89,4775,3044,2611,3803,3691,3279,2616,1396,539,25755,1000,326,705,995,394,267,145,44,14,3887,1611,725,787,775,436,265,133,29,11,4765,0,0,8,5,5,0,5,0,0,33,5,0,6,0,0,0,0,0,0,11,591,197,608,460,98,60,38,26,0,2083,71,22,59,92,47,34,14,5,4,348,662,218,674,560,146,90,51,25,4,2433,5803,3093,4624,4097,2479,1917,1290,406,118,23828,873,446,675,619,411,301,228,139,130,3813,15152,8129,10599,11575,8064,6579,4814,2144,830,67890
30306,357,274,303,298,249,231,139,75,45,1980,7,6,3,3,10,7,8,6,3,56,2462,1949,1763,2095,2202,2377,2243,1528,610,17232,343,226,430,330,142,103,51,25,9,1665,1549,772,643,776,440,282,184,57,7,4709,0,0,0,0,0,0,7,3,0,18,0,0,0,0,6,0,0,0,0,0,405,290,724,296,41,44,42,11,7,1863,19,23,49,45,40,28,15,8,8,227,430,309,768,343,81,73,60,13,14,2096,3651,2553,3885,3061,1932,1686,1222,399,130,18510,582,416,546,470,334,253,205,117,58,2972,9307,6468,8483,7665,5601,5225,4330,2258,856,50190
30401,204,103,80,125,108,103,71,36,22,849,22,10,3,15,15,8,4,8,0,85,2670,1560,1100,1941,2208,2318,2213,1269,539,15815,182,142,109,187,174,164,89,34,12,1094,105,56,38,106,65,46,30,15,3,454,14,10,6,7,14,8,3,0,0,73,0,5,3,0,3,0,0,0,0,9,18,19,17,13,20,17,8,0,0,111,17,18,21,23,29,34,27,7,5,171,32,41,36,34,50,49,36,10,6,288,2977,1711,1855,2122,1714,1217,858,335,103,12904,240,176,141,206,186,156,128,51,31,1322,6316,3782,3385,4773,4591,4166,3514,1773,717,33016
30402,291,149,78,195,206,161,116,46,36,1275,19,20,0,10,23,10,14,4,3,102,4054,2522,1069,2573,3710,3080,2717,1879,738,22346,287,112,90,280,192,125,59,28,13,1188,104,47,22,103,61,39,26,6,0,414,35,15,11,19,23,21,22,0,0,152,0,0,0,0,0,0,0,0,0,4,46,0,20,41,10,10,10,0,0,141,29,21,24,33,26,17,17,3,0,180,77,23,46,75,35,24,34,11,6,327,5047,3030,1843,3082,3185,1995,1370,668,202,20426,363,228,162,250,299,248,175,165,197,2079,10061,6034,3298,6538,7663,5673,4483,2818,1169,47733
30403,228,193,170,203,119,93,97,54,21,1174,6,12,3,8,4,11,19,10,0,72,3265,3746,1837,2461,2996,2490,2359,1554,657,21370,475,257,411,532,186,48,40,17,0,1967,384,184,319,308,103,32,9,9,0,1350,24,17,12,21,18,11,20,9,4,129,0,0,0,0,0,0,0,0,0,3,31,11,26,26,15,5,0,0,0,115,17,52,62,27,41,20,13,3,0,241,50,68,86,55,53,22,16,3,0,359,3986,6407,4495,3414,2667,1781,1296,589,149,24786,431,589,527,399,304,222,200,156,92,2927,8817,11459,7974,7501,6526,4715,4032,2357,910,54285
30404,231,142,151,162,193,95,99,46,16,1126,16,6,10,13,10,7,8,11,3,85,4583,2695,2007,3191,4027,3088,2775,1946,912,25226,161,70,134,174,73,34,32,11,0,694,64,38,40,62,34,19,6,3,0,271,9,7,6,10,6,8,11,4,0,62,0,0,0,0,0,0,0,0,0,0,25,8,21,8,11,3,0,0,0,86,17,20,35,22,33,22,14,5,0,174,41,37,56,36,44,24,13,9,0,265,5794,3692,3887,4169,3261,1814,1181,528,200,24525,405,413,409,361,325,256,202,99,58,2523,11137,7007,6615,8148,7902,5309,4270,2622,1171,54179
30501,144,269,533,326,220,188,87,28,7,1804,8,16,16,12,11,9,5,3,3,81,2266,3338,5859,3918,3806,3611,2764,1566,631,27761,391,386,875,559,136,72,37,14,0,2474,215,225,515,266,114,69,22,11,4,1448,12,20,37,31,23,24,22,15,4,193,0,0,0,0,0,0,0,0,0,3,36,24,59,49,22,7,6,0,0,201,27,98,141,90,59,42,17,13,3,481,60,116,196,138,80,50,24,13,3,688,3388,9113,14005,6985,4463,3043,1794,549,115,43454,590,1434,2466,1426,908,665,502,285,158,8439,7164,15169,24814,13856,9925,7772,5327,2505,934,87467
30502,110,74,153,144,82,72,52,21,5,714,4,6,10,5,9,0,4,5,0,43,3579,2382,2096,2943,3379,2653,1583,808,342,19763,90,62,179,116,42,22,11,0,0,528,63,33,75,71,42,16,10,3,0,304,7,7,9,11,14,6,5,5,0,71,4,0,0,0,0,0,0,0,0,3,25,14,39,29,0,0,0,0,0,106,12,22,30,35,21,15,10,5,0,141,36,36,68,57,23,15,13,3,0,254,3572,2943,4755,3755,2508,1548,854,241,75,20259,369,308,556,421,369,259,174,104,92,2640,7770,5811,7839,7518,6461,4583,2692,1181,513,44376
30503,180,225,389,314,216,179,122,50,18,1686,6,12,14,6,18,8,11,3,0,75,6290,5303,5639,5666,6777,5617,3839,2430,1026,42589,380,427,963,503,135,55,28,11,0,2500,275,95,333,271,73,26,23,5,5,1114,20,14,40,26,20,24,27,8,5,184,7,0,0,3,5,3,0,0,0,11,37,25,83,46,11,3,5,0,0,222,31,63,109,74,61,33,24,3,0,394,73,88,196,129,78,39,27,7,0,627,5795,7891,12930,7388,5061,3144,1813,634,165,44816,598,970,1700,1064,744,570,374,239,167,6431,13567,15025,22349,15451,13108,9604,6217,3366,1381,100063
