SA3_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
30502,1481,2833,1584,1867,691,228,8682,107,111,34,20,11,0,277,659,876,385,138,36,9,2107,768,985,418,162,44,10,2384,837,626,155,51,9,4,1678,596,616,148,33,5,0,1396,134,177,47,10,5,0,376,..,..,..,..,..,..,..,13,3,0,0,0,0,15,1578,1423,352,101,16,4,3472,8,3,0,0,0,0,18,0,0,0,0,0,0,0,8,4,0,3,0,0,15,12,10,3,3,0,0,29,3,0,0,0,0,0,3,3839,5245,2355,2123,752,249,14571,1245,2518,1637,1987,779,222,8384,60,56,19,14,3,0,160,569,917,489,223,39,20,2255,637,971,504,239,44,18,2411,906,653,178,59,8,8,1805,745,861,180,58,10,3,1866,213,297,79,29,0,0,620,..,..,..,..,..,..,..,3,3,0,3,0,0,6,1864,1816,447,147,14,12,4301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
30503,2656,4770,2777,3167,1388,415,15180,238,221,90,47,12,3,606,636,868,375,157,35,10,2088,875,1089,466,202,47,16,2693,2753,1823,439,164,35,9,5224,2061,2014,423,115,21,0,4642,1060,1165,296,90,8,3,2631,..,..,..,..,..,..,..,21,13,3,3,0,0,41,5896,5012,1171,373,65,21,12534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,4,11,4,3,54,12,24,4,11,4,3,57,17,3,3,0,0,0,24,9446,10912,4423,3753,1505,452,30481,2409,4413,2772,3329,1406,426,14749,137,93,25,15,4,4,280,747,876,468,197,52,11,2363,886,971,494,215,60,16,2637,1937,1293,385,185,22,12,3833,2469,2394,592,241,47,14,5755,2525,3177,705,242,48,23,6719,..,..,..,..,..,..,..,4,3,0,0,0,0,11,6936,6866,1680,663,116,50,16317,7,0,4,0,0,0,16,0,0,0,0,0,0,0,12,15,4,4
30504,2083,3953,2461,2696,1160,352,12701,91,97,32,19,5,0,233,334,417,229,83,18,5,1087,425,512,255,103,21,5,1311,1207,930,249,86,15,4,2492,785,972,236,80,12,0,2089,548,754,176,49,14,0,1546,..,..,..,..,..,..,..,24,5,0,0,0,0,35,2567,2658,664,219,45,9,6160,12,14,0,0,0,0,27,4,4,0,0,0,0,8,12,11,10,3,0,0,36,25,28,10,3,0,0,67,5,3,0,0,0,0,14,5102,7149,3386,3021,1226,361,20252,1893,3630,2356,2923,1226,363,12387,41,20,0,5,0,0,69,312,387,192,64,12,6,974,353,410,196,72,12,6,1050,914,718,178,73,8,5,1905,1005,1177,351,110,16,3,2659,843,1024,288,91,17,6,2269,..,..,..,..,..,..,..,0,0,0,0,0,0,3,2762,2920,826,273,44,14,6844,3,4,0,0,0,0,11,0,0,0,0,0,0,0,11,17,6,3
30601,1959,4953,2494,2651,959,381,13392,292,256,79,38,16,3,689,200,224,76,57,15,7,578,487,485,158,95,32,17,1269,728,542,120,61,11,4,1466,287,368,107,38,10,0,809,111,154,32,15,5,0,314,..,..,..,..,..,..,..,8,4,0,0,0,0,19,1131,1064,263,111,30,5,2601,56,43,3,0,0,0,108,5,3,0,0,0,0,6,5,7,4,0,4,0,22,69,53,11,0,4,0,138,0,10,0,0,0,0,8,3649,6558,2915,2858,1022,400,17399,2193,5436,2813,2848,1083,425,14798,349,288,100,32,5,5,773,430,311,75,27,4,0,856,784,599,170,64,11,7,1633,504,360,119,41,10,3,1033,332,442,114,40,10,0,942,77,73,0,9,3,0,166,..,..,..,..,..,..,..,5,0,0,0,0,0,7,919,876,243,91,21,4,2146,78,55,3,0,0,0,142,4,3,0,0,0,0,8,3,0,0,0
30602,4239,7940,4209,3903,1768,1156,23211,852,515,154,105,32,20,1681,385,297,108,64,24,12,892,1239,810,267,170,61,33,2575,2605,1376,470,232,107,53,4839,929,834,245,118,27,13,2167,396,453,120,54,19,4,1046,..,..,..,..,..,..,..,20,10,4,4,0,0,37,3946,2672,838,399,153,67,8081,193,98,20,13,0,0,321,0,0,3,0,0,0,3,31,30,4,11,3,0,81,231,123,25,19,7,0,406,26,26,10,6,3,0,69,9674,11569,5348,4503,1985,1266,34346,4385,8170,4219,4000,1876,1229,23876,1091,548,201,125,44,29,2034,745,519,238,98,33,18,1652,1834,1064,440,227,76,48,3690,2335,1174,439,209,82,45,4282,902,848,310,132,29,7,2233,304,397,127,52,9,4,898,..,..,..,..,..,..,..,5,3,0,0,0,0,3,3541,2427,871,399,122,60,7421,177,71,11,4,4,0,266,4,0,0,0,0,0,3,32,25,17,3
30603,2281,4004,1547,1386,696,535,10444,91,28,9,5,6,0,141,26,23,10,3,0,0,62,119,54,18,9,6,0,200,473,246,109,57,14,15,913,3,8,0,0,0,0,19,19,22,0,3,0,0,40,..,..,..,..,..,..,..,3,0,3,0,0,0,9,497,278,114,59,13,15,977,134,111,15,3,3,0,279,31,21,9,8,3,5,70,19,21,15,0,0,0,53,181,151,37,20,10,7,399,4,6,0,0,0,0,6,3081,4490,1713,1468,725,558,12030,2595,4219,1467,1332,623,513,10742,125,64,20,12,13,24,252,28,14,0,7,0,0,49,148,75,23,15,12,24,295,386,184,103,39,15,18,752,13,10,0,0,0,0,23,7,8,3,0,0,0,24,..,..,..,..,..,..,..,4,0,0,0,0,0,4,409,203,113,43,17,18,805,162,83,3,5,0,0,244,35,19,9,3,0,13,75,70,37,14,13
30604,646,1110,439,442,181,74,2887,120,93,18,15,0,3,253,66,98,31,13,0,0,208,187,186,50,29,9,4,461,241,206,40,15,0,6,504,19,23,7,0,0,0,43,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,262,226,40,19,0,6,557,63,54,0,0,0,0,124,4,0,0,0,0,0,6,6,11,5,0,0,0,22,74,63,6,0,0,0,151,0,3,0,0,0,0,10,1169,1587,542,490,192,82,4058,690,1209,433,440,162,66,2996,113,82,18,16,4,0,230,71,132,27,16,0,0,245,178,216,46,34,5,0,478,190,136,32,15,4,0,379,25,36,7,3,0,0,69,13,15,4,0,0,0,31,..,..,..,..,..,..,..,0,0,0,0,0,0,0,225,180,44,23,4,0,480,67,36,0,0,0,0,110,5,0,0,0,0,0,14,4,14,3,4
30605,2930,5201,1760,1634,780,529,12829,127,90,24,21,7,9,269,7,6,0,3,0,0,19,137,93,28,22,7,9,291,534,214,59,32,12,8,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,6,0,0,0,0,0,15,543,210,58,32,12,8,857,199,117,6,11,4,3,343,15,17,6,3,0,0,46,33,19,13,4,0,0,61,251,146,26,18,5,3,449,3,6,3,0,0,0,15,3862,5660,1870,1706,804,545,14446,3257,5476,1768,1731,780,520,13530,183,95,21,15,7,0,312,35,7,0,3,0,0,49,215,102,20,16,7,0,358,366,172,36,13,3,8,596,0,0,0,0,0,0,3,37,8,0,0,3,0,52,..,..,..,..,..,..,..,0,0,0,0,0,0,0,406,184,41,16,5,8,654,184,72,8,4,0,0,270,26,17,7,0,0,0,49,14,22,9,4
30701,3209,5129,1972,1922,1113,559,13901,92,93,24,18,15,9,261,3,11,4,0,0,4,23,97,108,33,18,15,11,287,422,156,54,29,14,8,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,3,427,156,54,29,14,8,689,150,76,8,7,3,3,251,18,4,3,0,0,0,27,17,24,10,0,3,0,57,188,99,23,13,9,6,334,17,8,11,3,6,0,42,3937,5503,2086,1985,1156,584,15255,3398,5092,1905,1912,1029,452,13784,218,121,41,27,12,6,426,34,13,3,4,0,0,54,253,135,46,35,8,6,487,317,162,36,20,10,5,539,0,0,0,0,0,0,0,0,4,0,0,0,0,7,..,..,..,..,..,..,..,3,3,0,0,0,0,4,326,167,36,20,16,5,553,95,46,5,4,0,0,149,19,3,0,0,0,0,29,19,21,5,4
30702,2815,5170,1866,1905,994,605,13343,63,39,7,9,5,0,126,3,3,3,0,0,0,14,72,45,10,9,6,0,137,264,93,30,8,0,3,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,4,4,0,0,0,0,3,267,92,30,8,0,3,400,78,34,3,0,3,0,124,11,8,0,0,0,0,14,10,11,4,6,0,0,33,93,58,8,7,5,0,171,13,5,0,9,0,0,24,3256,5379,1904,1931,1010,606,14083,3081,5292,2001,1882,1005,612,13874,179,48,9,9,0,0,250,5,11,6,0,0,0,22,186,61,13,12,0,0,275,212,67,13,7,3,0,309,3,0,0,0,0,0,3,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,213,68,13,7,3,0,311,68,26,8,4,0,0,108,3,4,0,0,4,0,19,18,9,4,6
30703,3073,5371,1854,1718,884,525,13422,154,85,16,12,5,0,277,10,4,0,0,0,0,14,165,94,25,12,5,0,293,468,155,28,14,5,0,667,6,0,0,0,0,0,8,5,0,0,0,0,0,5,..,..,..,..,..,..,..,0,0,0,0,0,0,0,474,153,28,14,5,0,681,41,14,3,0,0,0,64,15,10,0,4,3,0,41,15,18,9,5,0,0,48,70,47,11,6,3,5,148,0,8,5,5,0,0,21,3791,5673,1922,1753,895,527,14563,3316,5512,1870,1708,847,505,13763,449,184,43,10,5,0,694,21,15,7,6,0,0,44,469,197,54,19,0,0,743,238,72,24,8,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,241,72,24,8,6,0,343,95,31,5,0,3,3,145,9,12,4,0,0,0,24,10,12,4,0
30801,1258,2432,1362,1545,820,453,7878,74,79,31,21,4,3,205,14,16,9,8,4,3,52,87,92,36,27,3,6,258,211,200,78,49,20,6,562,12,0,0,0,0,0,15,0,0,0,0,0,0,0,..,..,..,..,..,..,..,7,0,0,4,0,0,14,233,204,77,55,20,11,595,177,142,11,11,0,4,344,36,20,3,0,4,0,65,6,11,5,5,0,0,26,220,180,16,15,4,6,440,4,12,0,4,3,0,26,1804,2923,1493,1646,857,477,9197,1526,2443,1208,1428,734,395,7736,134,93,34,15,5,0,284,24,27,7,0,4,4,71,155,125,40,16,7,6,349,299,143,38,28,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,299,148,38,28,0,0,518,88,47,3,6,3,4,154,39,22,3,3,0,0,66,12,12,0,0
30803,6719,12446,5544,5299,2455,1365,33821,595,296,67,34,11,7,1008,111,56,15,9,4,0,195,710,353,79,44,18,4,1204,1445,687,239,107,39,9,2533,99,50,17,5,5,0,173,49,61,6,4,0,0,123,..,..,..,..,..,..,..,16,4,0,0,0,0,18,1605,804,266,119,39,14,2843,285,185,14,6,8,4,503,21,32,6,3,0,0,64,23,32,13,3,0,0,68,334,241,38,23,6,3,642,14,7,0,4,0,0,23,9368,13851,5927,5479,2520,1390,38536,7348,13017,5953,5653,2521,1304,35804,1083,525,127,71,9,7,1829,388,172,46,26,5,0,638,1468,703,171,99,19,7,2461,1025,419,124,51,15,3,1640,53,37,7,0,0,0,100,71,68,12,3,0,0,156,..,..,..,..,..,..,..,12,3,0,4,0,0,16,1159,522,149,60,20,3,1911,290,135,8,13,4,4,452,36,21,0,3,4,0,69,14,14,3,5
30804,1001,1736,707,738,390,179,4744,23,5,8,4,0,0,39,6,0,0,0,0,0,10,30,10,9,4,0,0,53,123,67,11,6,0,0,207,3,0,0,0,0,0,3,5,5,0,0,0,0,15,..,..,..,..,..,..,..,0,0,0,0,0,0,0,131,71,9,10,0,0,225,52,54,5,3,3,0,114,0,0,0,0,0,0,0,0,4,0,0,0,0,10,55,59,0,8,3,0,127,5,6,0,0,0,0,10,1218,1878,735,749,396,181,5159,1027,1646,659,739,323,211,4598,28,9,5,0,0,0,42,4,9,3,0,3,0,18,33,15,6,0,0,0,60,102,57,18,3,5,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,101,61,18,3,5,0,185,49,15,7,0,0,0,71,0,3,0,0,0,0,5,0,3,0,0
30805,2669,5955,2962,3260,1492,710,17047,162,126,47,30,14,4,380,89,82,23,19,4,0,218,252,213,75,45,17,7,603,496,334,111,40,15,4,996,39,14,0,0,0,0,49,55,33,7,4,0,0,97,..,..,..,..,..,..,..,3,3,0,0,0,0,5,597,379,119,41,15,4,1153,276,160,22,12,7,5,477,30,19,8,3,4,6,70,8,20,11,0,0,0,37,317,196,35,19,6,10,580,11,8,3,0,0,3,20,3839,6745,3191,3370,1534,726,19404,3327,6696,3229,3340,1399,636,18618,237,131,41,16,6,3,427,226,194,69,43,11,3,564,464,329,110,60,17,11,990,596,241,63,38,8,4,951,90,53,7,4,0,0,154,122,83,18,10,0,0,230,..,..,..,..,..,..,..,0,0,0,0,0,0,0,811,380,87,51,8,4,1338,185,96,12,10,5,0,304,15,9,6,4,0,0,38,5,9,4,5
30901,1966,4227,2099,2073,748,280,11396,804,845,187,111,16,8,1964,639,921,365,222,54,21,2215,1439,1762,550,325,69,27,4185,988,951,230,96,15,11,2299,1166,1238,302,80,12,4,2808,853,1154,218,74,14,6,2319,..,..,..,..,..,..,..,12,8,3,0,4,0,22,3020,3347,752,251,44,23,7442,64,31,0,0,0,0,95,0,0,0,0,0,0,0,15,14,3,0,0,0,37,78,45,5,0,0,0,135,3,7,3,0,0,0,21,6503,9394,3413,2651,872,333,23163,1958,3961,2134,2280,846,329,11516,715,665,216,94,14,3,1705,1009,1259,513,278,66,19,3150,1724,1925,728,374,81,28,4857,774,727,212,100,25,4,1833,1291,1377,348,107,27,0,3155,972,1291,262,96,22,3,2649,..,..,..,..,..,..,..,5,5,0,0,0,0,6,3038,3397,820,302,69,9,7646,67,29,0,0,0,0,97,3,0,0,0,0,0,5,4,3,6,0
30902,1954,3968,1971,2054,843,317,11112,505,435,129,53,18,8,1145,598,792,328,196,68,21,2002,1107,1226,460,245,77,32,3147,1078,574,188,71,20,7,1943,1011,963,217,65,16,0,2272,457,600,112,34,14,3,1216,..,..,..,..,..,..,..,10,6,0,0,0,0,24,2564,2143,516,172,61,11,5451,95,83,3,3,0,0,183,9,0,0,0,0,0,4,10,14,5,0,0,0,22,106,97,10,3,0,0,220,9,17,0,0,0,0,25,5740,7448,2949,2476,979,355,19947,1772,3657,1897,2143,874,380,10722,673,461,130,76,19,4,1367,744,885,410,239,75,18,2377,1417,1349,542,318,95,23,3743,915,634,163,79,13,0,1814,1058,937,237,84,16,5,2335,681,769,163,53,20,5,1686,..,..,..,..,..,..,..,8,0,0,0,0,0,4,2665,2342,566,214,52,12,5841,61,43,4,0,3,0,121,0,0,0,0,0,0,0,10,5,0,4
30903,2092,4356,1818,1828,653,291,11035,1395,1524,520,297,93,29,3854,830,1312,626,297,98,25,3192,2226,2837,1152,594,190,51,7045,967,789,219,112,49,8,2139,869,860,182,66,6,4,1988,578,851,138,46,7,6,1625,..,..,..,..,..,..,..,3,3,0,0,0,0,4,2415,2503,538,221,68,18,5762,285,153,4,0,0,0,443,0,0,0,0,0,0,0,8,4,0,0,0,0,11,291,158,4,0,0,0,457,13,20,8,5,0,0,48,7032,9871,3516,2649,909,361,24347,2237,4487,1879,1913,686,320,11532,1559,1577,581,288,83,32,4113,1224,1707,805,471,159,49,4418,2788,3284,1392,755,238,79,8534,507,277,65,38,9,7,893,1030,912,215,89,14,3,2250,872,1354,303,113,26,10,2680,..,..,..,..,..,..,..,0,0,0,0,0,0,0,2405,2535,585,234,48,19,5823,191,90,7,0,0,0,291,0,0,0,0,0,0,0,0,5,0,0
30904,1102,2450,936,879,413,211,5992,34,22,3,0,0,0,59,3,4,4,0,0,0,10,38,29,6,0,0,0,70,22,8,4,0,0,0,38,11,0,0,0,0,0,13,0,0,0,0,0,0,0,..,..,..,..,..,..,..,8,7,0,0,0,0,9,47,15,5,0,0,0,68,41,19,0,0,0,0,62,10,5,0,0,0,0,9,5,13,4,0,3,0,32,53,29,10,3,3,0,103,0,0,0,0,0,0,4,1246,2527,953,880,417,211,6239,1188,2425,968,964,405,224,6168,42,23,0,0,0,0,66,3,0,0,0,0,0,0,47,20,0,3,0,0,71,9,4,3,0,0,0,16,6,0,0,0,0,0,6,0,3,0,0,0,0,3,..,..,..,..,..,..,..,0,0,0,0,0,0,0,14,7,3,0,0,0,30,44,10,0,0,0,0,60,6,6,0,0,0,0,9,10,18,3,3
30905,894,2662,1640,1949,881,405,8440,133,220,94,65,30,15,558,186,325,191,110,40,9,856,326,541,285,174,68,27,1417,50,37,21,9,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,12,56,46,23,12,0,0,140,27,4,0,0,0,0,32,0,0,0,0,0,0,0,4,4,3,0,0,0,12,33,10,3,0,0,0,43,0,0,0,0,0,0,0,1306,3262,1946,2132,954,437,10036,881,2686,1703,2158,945,481,8853,125,158,65,39,19,8,413,253,369,240,145,46,13,1062,379,524,302,191,67,14,1477,11,14,13,10,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,13,14,11,10,0,0,51,21,6,3,0,0,0,36,0,4,0,0,0,0,9,0,0,0,0
30906,1834,5159,3325,3460,1550,756,16084,568,524,189,117,40,20,1462,654,994,496,335,108,44,2631,1219,1523,683,456,147,59,4089,183,66,16,3,4,0,273,47,10,0,3,0,0,54,68,67,21,4,4,0,166,..,..,..,..,..,..,..,8,6,3,0,0,0,19,307,147,43,7,3,0,511,370,131,16,0,0,0,518,0,0,0,0,0,0,0,0,0,3,0,3,0,10,370,135,22,3,4,0,526,0,0,0,0,0,0,0,3729,6959,4081,3930,1707,816,21218,1924,5238,3289,3585,1551,886,16479,525,423,119,75,18,11,1170,850,1369,667,456,133,56,3527,1375,1788,788,527,149,66,4693,231,192,76,42,13,4,556,156,86,15,3,0,0,268,66,41,11,9,3,0,133,..,..,..,..,..,..,..,3,0,0,0,0,0,9,465,318,111,49,18,4,966,304,87,15,0,0,0,406,0,0,0,0,0,0,5,0,0,0,0
30907,2381,8061,4747,5763,2448,1210,24603,828,1119,464,277,75,34,2803,335,838,361,238,76,36,1887,1167,1955,826,520,153,74,4691,184,287,95,62,15,8,654,50,49,9,3,0,0,111,60,129,30,14,3,0,232,..,..,..,..,..,..,..,15,6,4,3,0,0,30,307,470,132,86,24,8,1033,209,141,24,5,3,0,378,3,0,0,3,0,0,13,3,3,3,3,0,0,17,219,151,27,6,6,0,406,0,3,0,3,0,0,11,4077,10637,5735,6383,2633,1291,30745,2898,9283,6035,7356,3159,1743,30473,862,1076,456,220,83,25,2719,640,1348,653,377,127,40,3183,1492,2426,1109,594,208,64,5904,92,104,52,36,12,10,309,90,155,41,15,4,3,305,106,179,58,31,4,0,382,..,..,..,..,..,..,..,0,3,0,0,0,0,6,288,447,153,85,23,15,1002,135,80,15,6,0,0,235,0,3,0,0,0,3,9,5,3,4,0
30908,1424,3626,2027,2014,753,322,10163,408,455,204,119,22,10,1204,575,1113,628,379,115,41,2852,980,1564,834,495,132,53,4053,130,95,58,29,8,8,331,236,294,98,47,3,0,677,235,274,96,18,6,0,626,..,..,..,..,..,..,..,3,0,0,0,0,0,8,604,663,250,100,21,8,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,9,0,0,31,4,12,3,9,0,0,31,14,9,0,4,0,0,25,3030,5871,3114,2615,910,381,15913,1299,3281,1847,2072,768,327,9587,346,367,217,118,23,11,1075,917,1713,1079,629,192,70,4595,1260,2077,1288,746,211,79,5666,288,72,7,5,0,0,375,299,418,132,48,4,3,905,361,381,97,23,0,0,874,..,..,..,..,..,..,..,0,0,0,0,0,0,0,950,877,234,78,11,8,2157,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0
