SA3_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
40403,13,0,5,0,0,12,21,0,0,0,0,25,125,4,20,0,0,159,165,7,80,3,15,269,143,19,101,8,8,278,354,15,230,11,19,632,459,35,283,29,25,833,259,17,177,16,25,495,40,9,44,5,4,95,18,4,12,0,0,34,6,0,5,0,0,14,3,0,0,0,0,4,0,0,0,0,0,0,3,0,6,0,0,13,39,9,24,3,0,72,1646,114,974,89,106,2928,10,0,0,0,0,8,5,0,0,0,0,9,49,0,9,0,4,59,119,0,44,3,8,176,114,4,73,4,5,199,392,5,327,8,21,757,534,25,346,42,28,968,429,55,330,42,35,889,97,13,87,27,8,238,18,3,29,7,5,63,3,0,16,11,0,29,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,3,48,0,30,3,8,81,1820,116,1300,131,125,3498,7,0,0,0,0,10,3,0
40501,4,0,4,0,0,16,7,0,7,0,0,18,61,5,17,0,3,89,73,10,47,0,4,136,57,8,54,6,6,124,98,8,87,9,17,219,59,15,98,7,13,199,14,3,36,3,0,48,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,0,3,24,396,44,357,32,53,882,8,0,7,0,0,12,4,0,5,0,0,7,33,0,8,0,0,41,50,0,26,7,8,86,48,0,34,4,0,85,87,6,60,3,11,177,134,11,146,18,23,336,35,10,83,5,9,140,6,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,20,0,7,4,3,31,423,37,374,42,61,943,4,0,6,0,0,10,6,0
40502,24,0,14,0,4,42,16,0,3,0,0,18,49,4,33,4,3,97,98,8,67,4,8,186,41,7,35,3,3,88,42,5,46,3,9,109,11,3,30,0,4,44,4,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,3,11,0,0,42,314,37,254,19,26,645,10,0,6,3,0,21,5,0,6,0,0,10,52,9,22,3,0,82,62,7,39,5,3,119,50,10,34,3,3,109,77,7,66,6,4,169,27,5,52,0,0,88,10,4,22,0,0,31,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,8,0,0,32,324,52,251,22,26,670,10,0,5,0,0,18,0,0
40503,11,3,9,0,0,27,22,0,7,0,0,28,127,3,51,3,3,190,136,6,110,6,11,264,35,7,34,0,4,85,33,5,39,8,3,88,17,3,19,3,5,44,6,0,5,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,23,5,14,0,0,39,419,41,290,20,30,792,23,0,9,0,0,29,8,0,0,0,0,5,58,0,26,0,4,95,157,13,89,5,10,275,47,12,39,3,4,111,66,7,66,11,15,165,27,3,42,6,6,85,11,5,6,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,20,0,8,0,0,28,419,46,289,35,42,823,3,0,0,0,0,9,3,0
40504,19,0,5,0,0,18,15,0,14,0,3,29,67,5,43,0,0,113,100,3,52,4,12,172,57,8,52,6,4,115,54,8,84,9,9,154,30,0,41,0,0,77,0,0,4,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,15,0,0,35,360,24,311,21,28,742,4,0,3,0,0,6,12,0,0,0,0,21,34,0,18,5,3,63,86,0,23,0,4,118,67,9,41,0,3,124,134,13,118,17,17,290,59,14,79,8,0,160,9,0,19,0,5,31,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,9,0,0,30,434,44,315,26,33,855,14,0,4,0,0,13,4,0
40601,62,7,61,0,9,139,35,5,17,4,3,64,312,11,114,12,18,463,318,44,205,11,29,606,96,15,100,3,20,227,123,15,145,4,9,300,120,16,172,14,18,344,36,11,63,4,10,125,8,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,56,4,28,4,5,93,1171,131,905,59,121,2386,40,3,23,0,3,67,20,7,26,0,6,59,119,4,42,4,7,176,314,19,150,12,22,514,132,13,110,8,12,277,198,18,169,9,22,417,175,23,228,19,17,463,46,24,81,8,7,167,15,9,7,0,0,31,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,30,5,0,88,1108,124,874,64,91,2259,34,3,20,0,6,62,40,6
40602,149,28,155,16,13,356,35,0,32,3,3,72,183,14,132,9,18,352,142,24,205,8,24,399,51,0,57,0,8,120,48,3,45,0,10,103,45,4,33,4,0,92,70,0,43,5,0,121,32,0,36,0,0,78,10,4,15,0,4,35,6,0,7,0,0,11,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,31,10,41,3,3,89,801,91,807,52,84,1841,51,4,53,3,11,124,86,19,125,4,15,248,111,5,49,0,7,172,146,16,181,10,16,365,67,10,106,4,4,195,84,16,88,3,15,210,67,17,90,3,8,175,26,3,38,0,0,66,9,4,5,0,0,12,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,34,0,46,0,9,99,690,86,785,31,86,1684,37,4,37,0,11,83,64,8
40701,22,3,8,5,0,35,24,0,3,0,0,27,84,0,25,4,0,118,133,9,60,6,9,217,138,5,84,5,11,244,225,28,165,8,9,436,110,32,156,23,13,337,23,11,24,3,0,61,0,0,3,0,0,3,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,25,6,14,0,0,43,788,87,547,55,58,1542,7,0,6,0,0,13,16,0,5,0,0,21,45,0,18,4,5,71,80,6,29,3,5,119,73,0,40,0,4,118,215,7,133,9,34,397,270,42,275,24,39,655,55,22,73,9,17,173,7,7,7,0,3,20,0,0,3,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,27,0,12,5,0,45,791,94,598,54,99,1637,3,0,0,0,3,15,4,0
40702,45,6,16,0,4,75,38,3,13,0,0,60,274,10,137,15,23,456,322,34,246,16,29,654,140,24,145,14,7,334,103,21,154,9,12,301,41,7,71,9,8,140,5,3,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,51,6,34,4,5,103,1028,113,853,73,93,2159,25,4,13,0,0,38,22,3,4,5,0,32,172,11,71,8,12,273,273,29,187,17,23,531,167,16,155,6,19,364,218,37,238,14,19,524,93,32,136,18,11,292,16,11,39,6,7,71,0,0,4,0,0,6,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,42,6,32,3,8,87,1026,149,881,76,100,2238,25,0,15,0,0,45,18,0
40703,65,8,43,4,6,118,36,5,35,0,8,90,325,15,167,19,32,551,335,47,270,25,43,726,143,29,138,14,19,337,146,24,188,8,27,389,40,13,78,8,8,150,5,4,7,0,0,18,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,10,42,5,48,4,9,115,1153,151,977,86,144,2502,39,12,21,3,6,79,16,3,15,4,5,46,174,8,77,11,10,282,336,30,196,15,27,606,181,29,152,14,22,408,316,38,288,25,30,695,93,31,141,15,14,287,20,8,21,4,5,55,0,0,0,0,0,11,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,37,7,12,100,1221,166,960,98,138,2587,26,5,17,3,8,52,20,0
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,11,0,0,0,0,16,8,0,7,0,0,14,90,3,26,3,0,132,85,0,59,0,12,161,64,5,50,4,3,127,153,20,129,7,11,323,351,49,401,32,23,865,155,36,257,19,18,484,13,7,25,3,0,51,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,4,29,0,27,4,4,60,965,126,995,76,78,2236,5,0,0,0,0,9,5,0,8,0,0,10,31,0,15,0,0,47,91,5,20,3,0,128,44,3,31,0,3,84,54,7,42,10,4,112,202,13,142,12,18,382,395,65,489,41,57,1041,102,34,187,17,17,357,6,7,27,5,5,46,7,0,7,0,0,10,0,0,0,0,0,8,5,0,0,0,0,4,5,0,0,0,0,11,19,3,31,3,4,67,972,142,1007,90,111,2320,11,0,3,0,0,14,9,0
50102,16,0,9,0,0,28,22,0,4,0,3,28,165,11,60,9,20,259,159,19,119,6,29,324,137,11,103,6,23,284,326,27,285,11,31,677,504,77,582,28,56,1250,263,72,492,37,43,904,34,8,67,3,7,119,16,5,17,0,4,36,8,0,6,0,6,21,0,0,10,3,0,14,0,0,0,0,0,0,12,0,8,0,0,21,51,6,35,0,3,94,1721,230,1789,109,209,4060,6,0,7,0,0,15,12,0,0,0,0,17,60,4,17,0,5,86,127,5,58,10,13,209,104,9,68,7,12,198,220,8,156,8,22,412,522,43,492,35,49,1151,484,124,782,61,93,1542,77,29,100,17,13,233,12,3,20,3,0,46,0,5,3,0,0,9,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,6,39,7,31,4,5,88,1673,241,1733,144,231,4024,8,0,5,0,0,9,5,0
50103,12,0,3,0,0,21,10,0,4,0,6,18,75,0,40,0,3,124,55,6,64,3,4,130,37,8,35,0,4,80,30,3,66,0,0,107,26,8,57,0,4,90,4,0,13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,16,0,15,6,3,36,264,24,297,18,25,635,3,0,8,0,3,13,0,0,0,0,0,4,32,0,13,7,5,57,56,4,31,4,3,97,41,9,21,0,10,78,41,4,55,0,0,105,73,13,74,7,13,175,22,7,55,3,0,84,4,0,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,6,0,0,27,290,32,271,18,35,658,12,0,5,0,4,20,0,0
50201,20,0,8,0,0,23,14,0,0,0,0,18,135,0,28,3,8,169,198,8,51,4,14,280,132,9,92,8,12,256,340,26,269,17,37,690,520,88,677,54,71,1409,288,80,473,34,66,951,35,21,59,11,17,137,11,3,16,6,7,36,4,0,4,0,0,8,4,0,4,0,0,3,4,0,0,0,0,4,11,7,11,0,3,24,40,4,25,0,3,74,1757,246,1709,139,224,4075,12,0,0,0,0,12,7,0,0,0,0,5,46,0,8,0,3,62,107,6,17,0,8,135,108,4,27,4,6,145,200,0,107,7,17,330,528,43,435,42,52,1110,551,129,811,87,89,1672,129,38,150,32,26,370,38,15,27,5,10,100,7,3,11,0,3,26,4,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,8,40,3,15,3,9,76,1786,245,1618,196,223,4068,8,0,4,0,0,18,13,0
50301,3,0,0,0,0,6,3,0,0,0,0,3,40,0,10,0,0,52,27,0,28,0,4,60,55,3,37,4,0,100,105,8,68,4,0,193,181,3,85,0,0,271,277,15,150,18,11,459,166,17,127,24,16,352,102,20,104,20,5,256,32,15,102,15,9,173,44,18,85,27,3,179,16,18,66,15,0,118,85,66,309,56,18,531,34,9,24,7,0,76,1169,191,1201,183,75,2822,4,0,4,0,0,6,0,0,0,0,0,0,15,0,8,0,0,20,27,0,4,0,0,33,23,0,9,0,0,32,79,4,48,3,0,133,170,7,71,7,0,252,234,10,113,11,0,368,218,11,124,9,5,369,137,16,133,24,12,326,76,20,108,13,5,225,55,20,141,29,7,260,26,25,94,15,6,176,86,91,296,74,19,562,23,5,33,6,0,78,1187,200,1191,195,72,2847,0,0,0,0,0,8,0,0
50302,20,0,5,5,0,28,16,0,3,0,0,21,116,4,12,0,4,134,107,6,41,7,4,157,122,8,48,3,0,183,398,4,121,6,6,541,832,10,252,15,9,1129,1177,26,302,14,26,1547,897,13,251,25,23,1205,361,12,166,15,11,567,173,6,134,11,6,331,70,11,74,8,3,164,47,3,38,10,3,94,83,10,63,20,3,183,81,0,31,0,9,125,4512,104,1544,131,113,6410,10,0,8,0,0,11,0,0,0,0,3,7,53,0,16,0,6,77,104,5,11,6,3,122,81,0,20,4,0,113,293,0,94,7,0,399,773,12,284,13,6,1091,1506,14,360,23,25,1923,1300,21,373,29,31,1754,592,19,273,28,8,921,228,15,186,12,8,444,104,9,130,18,4,263,42,7,71,6,3,135,78,12,84,18,11,205,67,5,24,4,8,113,5231,120,1938,171,121,7580,13,0,4,0,0,19,5,0
50401,17,0,0,0,0,19,15,0,3,0,0,19,110,3,26,9,8,148,107,8,34,3,8,161,84,3,46,6,13,147,243,10,152,9,11,426,603,40,382,24,45,1088,567,57,462,47,61,1192,119,24,99,17,12,272,30,4,27,0,5,63,9,0,14,0,0,20,0,0,3,0,0,10,0,0,0,0,0,0,7,0,3,0,4,12,45,3,28,8,3,83,1952,160,1272,128,169,3678,5,0,3,0,0,6,16,0,3,0,0,18,30,3,5,0,3,45,86,6,31,3,3,129,57,6,27,3,8,96,145,9,79,3,15,245,405,20,263,16,12,725,836,79,594,47,71,1630,423,48,301,44,41,859,94,9,62,11,12,193,17,4,16,0,3,33,6,0,3,0,0,13,3,0,0,0,0,14,3,0,0,0,0,11,45,9,26,5,3,90,2168,183,1422,151,182,4111,4,0,7,0,0,11,8,0
50402,3,0,0,0,0,3,6,0,0,0,0,3,47,0,10,0,3,59,29,0,15,0,3,49,21,0,14,0,3,35,35,0,30,0,6,69,94,13,97,8,14,223,85,20,119,17,15,256,19,9,59,6,9,102,6,0,11,0,4,22,0,4,0,0,0,6,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,4,6,27,360,51,358,38,57,866,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,3,26,44,0,9,0,6,54,11,0,4,0,0,22,16,3,18,0,3,45,56,3,53,5,7,121,116,17,129,13,19,301,39,28,76,14,12,165,14,7,26,6,9,63,4,0,12,0,0,17,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,12,3,15,0,3,37,339,72,351,40,65,857,0,0,0,0,0,0,0,0
50403,10,0,8,0,0,17,11,0,8,0,0,12,105,0,32,4,9,156,80,9,49,10,11,152,44,13,60,5,15,131,90,10,85,7,13,215,389,36,411,30,43,914,453,128,708,64,86,1439,67,46,137,25,27,306,22,4,35,5,7,78,6,4,14,0,0,19,0,0,8,0,0,8,0,0,0,0,0,0,3,0,6,0,0,15,28,13,42,0,8,93,1303,267,1608,153,222,3550,7,0,7,0,0,16,12,0,0,0,0,9,40,0,12,0,3,56,104,0,33,0,8,144,50,13,25,6,3,90,71,7,57,9,10,155,297,25,270,16,36,650,692,116,919,98,108,1937,193,98,352,47,70,761,42,14,91,23,10,185,19,6,15,3,11,52,8,4,4,7,0,14,4,0,6,0,0,14,5,0,3,0,0,16,37,11,41,3,9,100,1578,295,1828,207,289,4187,13,0,3,0,0,19,5,0
50501,11,0,5,0,3,13,11,0,3,0,0,16,57,0,8,0,4,70,57,3,28,0,0,93,47,0,27,0,6,79,87,9,56,9,12,163,387,23,259,23,29,718,803,118,940,90,133,2087,193,105,412,67,50,832,70,42,197,29,13,355,33,19,86,19,14,163,15,11,30,13,3,78,14,11,25,6,7,66,14,8,40,3,0,64,40,7,31,3,11,90,1855,355,2140,268,276,4890,7,0,0,0,0,10,4,0,3,0,0,7,24,0,4,0,3,30,56,0,10,0,4,71,46,9,8,0,4,66,35,5,32,0,5,77,169,5,61,7,11,252,831,68,640,60,66,1658,461,121,609,94,86,1369,120,83,304,51,49,598,59,39,138,50,14,304,31,16,64,29,12,152,18,11,28,3,6,63,9,11,25,4,3,49,42,3,32,3,3,84,1904,369,1958,301,262,4795,3,0,0,0,0,3,6,0
50502,26,0,10,0,0,46,20,0,9,0,0,28,261,8,59,10,18,361,187,16,79,13,18,311,163,16,83,7,11,284,390,23,283,20,33,749,1344,119,954,67,61,2545,1541,128,1090,79,82,2912,398,57,344,32,38,871,123,31,172,28,21,382,58,11,82,13,9,178,31,10,57,5,9,107,13,9,28,0,4,51,19,21,50,13,4,107,105,8,93,4,15,221,4687,458,3395,290,322,9152,17,0,0,0,0,28,11,0,3,0,0,17,98,3,21,0,9,127,228,13,42,5,14,304,102,7,50,9,12,178,233,12,133,10,18,403,1042,56,687,44,47,1887,2216,180,1493,105,110,4111,896,82,582,65,47,1679,295,39,279,45,24,677,112,23,178,39,17,380,50,20,85,16,11,184,21,16,37,12,0,91,24,14,66,11,9,120,121,11,45,15,10,202,5478,478,3716,376,341,10387,21,0,3,0,0,27,10,0
50503,9,0,9,0,0,19,9,0,4,0,0,17,119,4,31,0,13,165,75,12,42,0,9,143,62,4,50,8,11,125,100,21,115,12,21,263,460,74,555,32,48,1167,820,235,1405,122,153,2731,134,95,424,57,54,758,21,29,99,8,16,175,15,10,28,5,6,58,10,0,5,0,4,22,4,3,3,0,0,14,6,4,12,0,0,31,47,10,51,3,15,122,1877,503,2839,257,344,5820,5,0,0,0,0,8,5,0,0,0,0,4,50,4,18,4,3,70,123,8,33,0,9,163,54,9,35,7,5,107,82,10,65,7,17,181,429,45,403,30,50,948,1128,253,1559,138,155,3230,381,167,765,128,127,1564,83,60,191,38,36,407,19,17,42,10,11,89,5,5,18,0,3,36,3,0,3,4,0,18,11,3,7,0,3,30,58,14,51,11,8,134,2433,587,3172,376,428,6990,8,0,9,0,3,10,9,0
50601,11,0,3,0,3,20,7,0,0,0,0,10,67,4,18,0,4,95,38,0,28,5,8,80,57,5,25,0,10,94,100,16,116,8,14,249,318,33,439,15,34,843,109,35,195,21,29,396,50,17,86,7,9,169,9,10,5,3,0,30,0,3,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,0,0,0,25,3,24,3,3,53,800,130,947,67,119,2056,3,0,0,0,0,6,4,0,9,0,0,14,26,0,13,5,4,41,51,5,24,0,0,84,45,3,23,3,3,81,83,3,70,6,13,172,284,24,349,22,45,720,347,58,542,31,68,1050,105,24,161,17,39,354,16,7,31,6,14,76,3,7,7,5,0,15,6,0,0,0,0,6,0,0,5,0,0,3,5,0,5,0,0,8,25,0,33,0,4,71,1010,136,1265,96,182,2701,0,0,5,0,0,6,12,0
50602,13,3,3,0,0,24,21,0,5,0,0,27,147,6,33,5,5,192,79,5,47,9,15,148,91,3,50,3,17,165,229,12,131,5,19,397,587,45,447,24,42,1150,790,60,491,44,66,1449,214,9,141,15,19,393,91,0,31,4,6,145,19,0,11,4,0,36,17,0,11,0,0,29,12,0,6,4,0,19,17,0,11,0,4,32,56,3,23,0,5,83,2368,156,1440,119,189,4272,8,0,0,0,5,11,8,0,4,0,0,10,52,6,9,0,0,73,114,0,34,4,0,167,65,0,44,4,3,117,182,8,71,3,10,274,506,20,313,18,21,878,1130,67,729,63,66,2051,606,41,323,27,40,1033,132,12,76,9,20,243,39,3,21,6,4,78,8,5,9,0,4,31,9,3,9,0,4,24,11,0,5,0,0,21,61,4,30,4,6,97,2942,165,1683,136,186,5111,0,0,0,0,0,5,8,0
