SA3_CODE_2021,C21_75_79_Div_P,C21_75_79_Wid_M,C21_75_79_Wid_F,C21_75_79_Wid_P,C21_75_79_Nvr_marrd_M,C21_75_79_Nvr_marrd_F,C21_75_79_Nvr_marrd_P,C21_75_79_Tot_M,C21_75_79_Tot_F,C21_75_79_Tot_P,C21_80_84_Married_M,C21_80_84_Married_F,C21_80_84_Married_P,C21_80_84_Sep_M,C21_80_84_Sep_F,C21_80_84_Sep_P,C21_80_84_Div_M,C21_80_84_Div_F,C21_80_84_Div_P,C21_80_84_Wid_M,C21_80_84_Wid_F,C21_80_84_Wid_P,C21_80_84_Nvr_marrd_M,C21_80_84_Nvr_marrd_F,C21_80_84_Nvr_marrd_P,C21_80_84_Tot_M,C21_80_84_Tot_F,C21_80_84_Tot_P,C21_85_over_Married_M,C21_85_over_Married_F,C21_85_over_Married_P,C21_85_over_Seprtd_M,C21_85_over_Seprtd_F,C21_85_over_Seprtd_P,C21_85_over_Divorce_M,C21_85_over_Divorce_F,C21_85_over_Divorce_P,C21_85_over_Wid_M,C21_85_over_Wid_F,C21_85_over_Wid_P,C21_85_over_Nvr_mard_M,C21_85_over_Nvr_mard_F,C21_85_over_Nvr_mard_P,C21_85_over_Tot_M,C21_85_over_Tot_F,C21_85_over_Tot_P,C21_Tot_Married_M,C21_Tot_Married_F,C21_Tot_Married_P,C21_Tot_Sep_M,C21_Tot_Sep_F,C21_Tot_Sep_P,C21_Tot_Div_M,C21_Tot_Div_F,C21_Tot_Div_P,C21_Tot_Wid_M,C21_Tot_Wid_F,C21_Tot_Wid_P,C21_Tot_nver_marrie_M,C21_Tot_nver_marrie_F,C21_Tot_nver_marrie_P,C21_Tot_Tot_M,C21_Tot_Tot_F,C21_Tot_Tot_P
40105,282,32,228,262,48,62,108,601,877,1476,321,238,558,3,8,11,50,72,116,80,309,389,18,43,60,467,670,1137,272,132,400,11,4,14,41,74,110,168,621,785,21,42,61,505,871,1377,7037,7112,14150,365,439,807,1218,1900,3122,375,1563,1936,6380,5747,12127,15384,16760,32147
40106,124,22,141,164,30,27,56,398,480,876,187,128,316,3,10,14,29,47,75,40,181,216,11,12,25,275,379,650,172,83,258,8,9,14,13,37,55,82,375,455,21,23,39,292,522,818,6076,6105,12184,285,316,602,823,1162,1984,234,998,1235,4869,4367,9239,12287,12953,25238
40107,231,42,188,224,56,69,121,678,811,1493,313,270,585,10,12,22,45,90,135,49,271,326,19,30,41,440,670,1105,296,139,435,6,0,7,25,68,96,178,785,964,24,43,67,525,1043,1572,7612,7708,15319,318,408,727,1078,1802,2880,360,1603,1971,5823,5930,11754,15192,17453,32648
40201,183,62,208,269,28,23,44,612,737,1345,299,222,522,8,4,14,33,48,81,53,259,316,16,3,16,413,541,952,207,104,312,0,3,3,25,29,54,136,411,546,12,8,21,381,557,935,7061,7082,14143,482,608,1094,1327,1800,3131,415,1368,1784,5703,4961,10659,14986,15824,30811
40202,345,145,421,559,38,35,76,1047,1233,2280,498,357,856,24,11,31,67,114,184,143,506,647,14,16,27,747,1006,1749,344,179,526,17,6,23,35,61,99,242,763,1006,12,15,22,639,1027,1676,14624,14576,29199,1510,1858,3369,3304,4358,7663,946,2968,3910,17488,15551,33042,37880,39305,77184
40203,308,76,344,420,52,51,105,936,1147,2083,437,297,730,8,4,13,50,80,128,97,375,476,29,30,62,628,781,1411,301,162,461,10,9,18,28,64,93,191,765,954,15,26,45,551,1019,1573,14778,14254,29032,809,973,1780,2040,3093,5133,620,2454,3068,13341,10619,23960,31589,31392,62976
40204,505,212,726,938,59,46,108,1910,2234,4138,826,542,1370,31,22,49,97,158,257,233,817,1051,21,24,46,1214,1557,2770,562,298,862,16,6,24,69,93,160,350,1064,1414,22,19,41,1016,1476,2497,26091,25952,52043,1889,2292,4178,4496,6203,10694,1380,4717,6099,23905,19386,43295,57753,58549,116301
40205,377,176,600,777,31,40,73,1807,2125,3935,900,605,1508,22,22,46,66,141,211,200,658,857,26,16,38,1216,1444,2664,557,291,850,12,6,21,37,74,113,344,1079,1422,17,19,30,969,1473,2446,20505,20525,41031,1048,1331,2379,2764,4303,7070,1054,3537,4593,13574,11434,25009,38948,41134,80083
40301,251,52,234,287,58,44,107,834,970,1809,368,245,610,9,0,17,50,83,135,71,295,371,23,31,55,527,661,1185,276,165,444,5,3,8,25,72,101,158,720,878,26,34,57,487,999,1482,7318,7386,14700,400,455,856,1277,2031,3306,418,1706,2120,5244,4843,10094,14656,16421,31076
40302,510,102,497,602,66,71,137,1429,1728,3160,600,484,1086,30,24,46,123,159,285,151,593,745,42,37,81,946,1293,2241,562,288,856,17,3,23,53,143,197,348,1311,1661,21,34,52,1001,1788,2788,18108,18258,36362,1012,1385,2401,2985,4883,7866,901,3544,4449,15434,14283,29713,38438,42358,80798
40303,300,90,325,414,58,58,113,1314,1384,2695,633,463,1094,16,12,29,65,110,170,89,408,497,27,39,65,826,1036,1861,509,246,760,12,7,23,37,87,125,282,944,1224,16,57,77,861,1350,2205,14195,14240,28433,539,673,1217,1738,2686,4425,644,2264,2904,9284,8650,17930,26404,28509,54914
40304,955,282,952,1237,69,83,149,3209,3525,6731,1306,916,2229,45,32,76,162,236,405,303,989,1288,43,39,79,1863,2210,4071,895,456,1355,33,18,45,90,147,240,492,1690,2189,29,44,70,1545,2355,3902,32938,33183,66120,2316,2831,5141,6315,9352,15669,1816,5782,7600,26919,23753,50670,70308,74900,145208
40401,540,158,709,869,120,75,202,1960,2258,4218,1008,724,1734,38,28,57,109,176,283,170,947,1119,53,44,94,1374,1918,3292,795,377,1174,17,16,28,70,151,217,482,1674,2161,39,50,93,1402,2266,3676,22112,22155,44268,1458,1687,3146,3855,5618,9469,1205,4911,6122,19910,17514,37420,48541,51885,100427
40402,337,61,317,376,74,50,125,836,966,1803,277,219,494,19,19,45,71,88,164,95,393,492,46,20,66,507,747,1255,254,145,403,7,5,15,47,71,116,194,702,892,29,17,43,530,937,1466,10128,10173,20302,863,1016,1883,2503,3283,5785,610,2309,2920,11026,9537,20566,25130,26320,51451
40403,305,63,359,419,70,58,128,894,1195,2090,492,395,890,20,8,28,74,89,159,102,518,621,36,55,89,721,1062,1783,532,268,803,15,8,21,41,86,123,282,1073,1351,30,53,83,897,1484,2385,11976,11968,23948,672,766,1442,2043,2727,4772,608,2648,3254,11787,10437,22228,27085,28550,55643
40501,139,68,202,269,32,15,46,738,756,1492,318,220,538,8,0,9,31,35,67,54,231,284,14,10,20,427,496,923,186,94,277,6,4,7,16,20,37,136,396,527,12,13,27,353,523,872,8020,8059,16082,449,517,971,1309,1492,2805,418,1321,1735,5132,4359,9495,15335,15755,31084
40502,130,48,184,229,30,18,50,570,586,1156,201,139,339,6,5,13,37,31,70,68,176,246,13,7,21,328,355,687,147,71,220,6,3,11,9,9,24,94,302,391,10,8,18,261,396,658,4712,4695,9401,358,325,687,984,943,1932,317,1043,1359,3036,2453,5486,9411,9452,18864
40503,160,65,227,293,31,19,51,656,702,1354,271,189,468,9,4,11,37,26,63,70,251,328,20,3,31,409,486,896,148,58,200,8,4,6,22,24,44,138,399,548,14,10,27,332,499,826,4986,5048,10032,460,467,925,1090,1169,2261,444,1378,1822,4165,3352,7515,11147,11415,22565
40504,199,88,246,342,35,22,56,935,874,1803,388,265,657,5,3,13,51,25,73,89,244,331,21,5,28,556,547,1098,198,111,315,10,3,14,22,14,39,143,415,564,8,8,17,391,556,948,5937,5914,11843,399,335,738,1358,1169,2529,518,1427,1948,3311,2598,5916,11526,11442,22965
40601,247,123,388,515,48,29,76,1071,1195,2263,480,312,789,19,10,29,39,56,95,136,391,529,38,20,52,712,781,1495,316,151,465,13,5,18,36,46,82,181,606,786,27,12,40,566,823,1385,10526,10442,20967,787,827,1615,2033,2219,4249,761,2189,2948,9290,7475,16758,23394,23145,46538
40602,106,47,148,188,34,4,39,420,354,777,115,68,183,12,0,14,43,20,59,32,119,152,46,8,48,243,213,462,82,37,117,0,0,3,11,9,22,44,159,204,20,5,20,161,214,367,4240,3857,8099,496,453,949,988,837,1823,269,813,1078,4978,3805,8779,10975,9761,20736
40701,487,144,421,566,64,82,144,2024,2008,4028,904,618,1529,28,16,49,98,117,210,144,446,589,43,25,66,1217,1227,2442,543,293,837,11,6,13,53,56,111,282,839,1116,19,38,53,906,1236,2144,12570,12592,25165,798,868,1670,2505,3176,5677,846,2569,3416,6381,5665,12045,23100,24871,47972
40702,265,131,451,582,56,45,106,1266,1419,2689,624,406,1032,16,19,32,56,72,125,151,503,653,32,23,54,872,1013,1891,383,192,570,10,8,18,37,52,85,227,805,1030,24,18,40,676,1069,1750,13524,13216,26738,943,967,1909,2448,2721,5167,837,2629,3468,10006,7873,17873,27761,27400,55163
40703,390,173,506,674,77,33,109,1680,1655,3336,735,547,1286,35,11,49,91,80,165,152,547,696,45,16,60,1060,1200,2254,487,243,727,11,11,17,51,58,105,279,916,1192,29,24,51,851,1247,2096,14058,13707,27763,1191,1147,2339,3115,3102,6217,1006,3119,4128,11001,8305,19305,30367,29386,59757
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,12,0,12
49999,17,0,6,5,0,0,0,31,15,44,4,5,8,0,0,0,0,3,5,0,9,5,0,0,0,7,17,18,3,5,9,0,0,0,0,0,0,3,3,11,0,0,0,7,10,11,328,311,637,153,110,261,260,152,406,30,39,75,892,702,1594,1668,1306,2975
50101,292,82,250,330,25,35,61,1104,1145,2252,539,323,858,12,10,24,57,69,126,100,313,409,12,16,32,720,736,1452,301,172,476,6,6,12,45,47,92,166,567,732,8,18,24,520,814,1332,11852,11934,23788,706,821,1530,1900,2682,4587,553,1779,2329,7439,6651,14079,22448,23859,46314
50102,449,157,557,716,46,40,86,1808,1909,3713,765,512,1280,25,15,37,94,125,217,159,627,787,34,25,59,1079,1312,2385,511,237,746,12,5,23,48,72,122,251,930,1184,34,28,61,857,1285,2133,20959,20882,41840,1521,1757,3276,3822,4808,8635,1010,3461,4470,15185,13410,28599,42497,44325,86826
50103,163,42,144,190,44,18,64,599,564,1159,234,147,376,10,3,15,35,30,67,50,151,203,16,10,22,341,338,680,133,45,180,6,4,5,12,23,31,71,205,273,11,10,20,226,286,508,5030,5038,10070,334,409,747,983,1089,2075,300,835,1139,3225,2669,5898,9879,10042,19922
50201,684,227,711,941,59,35,95,2665,2793,5461,1342,896,2239,35,31,73,171,204,380,242,794,1031,44,25,65,1836,1951,3783,772,405,1180,22,11,26,66,117,188,422,1251,1665,20,19,38,1301,1794,3095,21266,21502,42772,1590,1975,3560,4251,5693,9937,1386,4283,5671,14021,12845,26869,42513,46298,88811
50301,337,85,346,434,66,92,155,1424,1551,2969,723,513,1237,15,19,27,76,116,192,81,395,471,39,38,78,929,1080,2009,562,291,849,24,7,26,36,122,164,227,838,1065,20,55,70,865,1314,2184,15219,15504,30724,505,635,1136,1550,2552,4102,567,2179,2741,10671,9950,20625,28511,30813,59324
50302,492,86,323,411,155,103,259,1268,1278,2544,485,325,811,22,23,38,104,133,236,101,448,546,102,101,202,817,1025,1847,404,216,620,17,13,27,60,98,158,221,1006,1228,75,126,197,778,1452,2226,18879,18664,37551,1432,1338,2771,3728,4706,8440,648,2666,3313,22752,20710,43464,47440,48092,95536
50401,442,108,398,506,90,62,156,1252,1397,2650,594,392,980,20,19,37,100,151,251,129,483,604,53,39,90,894,1079,1971,397,206,601,10,5,16,49,107,152,207,910,1112,39,35,75,698,1249,1949,15349,15327,30678,1026,1312,2340,2864,4055,6921,724,2788,3514,14659,12606,27268,34620,36095,70713
50402,221,44,213,260,27,15,50,801,849,1652,336,217,553,7,8,14,53,59,110,68,250,315,10,15,28,474,540,1018,208,103,312,9,7,15,32,41,75,96,350,437,12,5,21,356,514,870,9217,8663,17879,638,598,1233,1541,1914,3448,385,1336,1721,7008,5083,12095,18784,17590,36378
50403,454,102,420,520,63,37,102,1437,1536,2979,628,424,1049,25,10,35,101,137,232,131,487,615,25,18,41,905,1067,1973,419,204,621,12,9,18,45,79,122,178,695,873,20,16,35,678,997,1678,27438,27676,55119,1979,2441,4421,3916,5983,9897,836,3125,3966,22728,19835,42571,56904,59069,115971
50501,566,179,635,816,45,49,93,2455,2517,4968,1003,675,1677,27,21,45,84,187,281,159,695,849,23,39,65,1290,1621,2909,630,379,1010,24,13,35,59,117,178,324,1199,1527,14,34,47,1044,1750,2794,35561,35823,71382,1547,1971,3515,3965,6160,10126,1192,4182,5379,21790,18472,40265,64062,66606,130669
50502,1073,220,1023,1244,165,157,328,3013,3735,6748,1641,1116,2753,57,41,103,208,420,632,244,1335,1579,84,100,182,2245,3012,5255,1267,634,1896,39,16,61,121,260,379,610,2421,3030,54,98,153,2093,3425,5514,39256,39402,78661,2283,2837,5112,6258,9841,16102,1614,7046,8659,33360,30670,64026,82764,89795,172558
50503,593,203,723,924,62,48,107,2172,2464,4634,1038,750,1786,37,25,58,106,213,321,193,734,925,30,26,57,1398,1751,3147,643,320,961,14,12,29,53,102,150,298,1148,1447,17,12,31,1024,1592,2616,39275,39695,78967,2468,3198,5670,5220,8352,13574,1251,4758,6010,30703,27599,58299,78914,83602,162511
50601,266,90,303,391,35,26,57,967,1011,1975,412,282,694,19,7,25,66,85,152,89,301,393,37,9,45,617,686,1310,243,114,358,3,9,8,37,39,76,126,410,532,12,11,20,426,581,1006,17443,17652,35088,1132,1436,2571,2538,3620,6151,611,2131,2740,13562,11983,25544,35273,36821,72096
50602,330,68,257,324,92,59,151,804,832,1632,314,229,542,21,9,30,65,104,170,78,348,430,43,37,81,527,720,1249,257,130,392,12,3,20,50,62,109,148,598,743,35,30,61,499,819,1318,12800,12573,25373,1053,1054,2106,2821,3397,6224,522,1972,2499,15144,12451,27595,32341,31450,63786
50603,382,78,433,513,69,68,138,1312,1500,2817,633,424,1055,13,19,30,79,155,238,96,521,624,38,46,80,869,1165,2029,473,244,712,9,10,18,43,89,131,255,1003,1257,31,39,70,809,1385,2191,20554,20728,41275,824,1097,1925,2210,3408,5621,697,3017,3714,15979,12968,28950,40263,41222,81486
50604,372,118,564,683,48,31,80,1441,1633,3076,664,418,1079,21,11,31,75,130,208,165,563,724,29,26,53,948,1141,2087,406,228,633,19,10,23,47,76,123,238,825,1062,14,19,37,717,1156,1869,25025,24779,49805,1484,1749,3235,3261,4496,7759,926,3450,4374,19361,15576,34939,50056,50054,100107
50605,227,102,314,414,27,18,44,1023,1070,2099,489,370,853,17,12,29,47,97,148,94,351,440,12,11,26,657,832,1493,351,169,526,10,10,17,23,60,81,149,500,655,7,8,16,539,750,1292,11942,12082,24026,711,851,1568,1753,2427,4185,552,1840,2388,8258,6976,15239,23227,24174,47399
50606,63,32,52,91,8,5,18,314,267,580,138,87,228,6,0,3,13,29,42,26,67,93,3,0,10,183,186,370,66,33,100,0,0,0,6,8,9,36,93,126,4,0,5,113,138,249,6208,6191,12397,373,448,818,841,1058,1902,179,494,673,4375,4045,8423,11974,12239,24215
50607,256,41,198,236,49,63,116,680,781,1462,318,227,540,6,6,15,38,74,114,59,252,308,21,41,65,445,596,1045,248,153,397,3,10,17,29,64,92,143,537,680,25,29,51,439,794,1233,8337,8388,16721,428,556,982,1282,2045,3332,385,1428,1816,7516,6842,14359,17954,19254,37202
50701,390,100,424,524,42,24,66,1300,1399,2694,641,406,1043,9,8,23,68,148,208,162,471,636,33,14,48,911,1051,1958,397,198,595,6,8,7,49,82,126,214,797,1015,20,21,40,684,1097,1782,22042,22213,44255,1308,1589,2903,3228,4701,7931,828,2859,3679,18062,16411,34473,45466,47774,93241
50702,270,53,180,226,52,46,94,664,738,1395,302,208,510,12,12,18,59,87,142,58,229,283,32,19,46,458,551,1007,239,116,358,5,9,16,29,51,87,130,470,602,29,24,49,436,668,1107,6780,6759,13539,475,548,1022,1649,2199,3843,370,1299,1666,7034,6837,13873,16298,17638,33939
50703,121,36,123,161,10,6,19,380,403,788,136,91,230,11,14,22,31,37,64,56,147,199,13,3,12,248,281,523,91,37,131,4,0,7,12,16,26,70,178,247,8,0,3,179,236,416,7829,7554,15379,683,776,1453,1246,1720,2965,313,904,1218,8027,6408,14430,18092,17364,35457
50704,478,133,504,642,67,74,138,1938,2047,3980,911,657,1565,20,27,52,86,195,276,149,675,823,27,50,79,1192,1605,2797,740,406,1149,18,17,37,61,126,183,422,1507,1930,15,47,61,1261,2102,3363,23200,23498,46699,909,1267,2177,2499,4266,6764,969,3735,4704,13977,13449,27424,41551,46216,87766
50705,480,165,559,729,56,39,88,1814,1939,3754,787,536,1328,21,6,32,113,155,267,184,613,796,16,15,35,1128,1329,2460,468,251,720,12,4,20,70,77,149,285,874,1158,23,19,37,853,1225,2083,24193,24493,48690,1898,2411,4310,4305,5751,10058,1097,3538,4634,20442,18120,38554,51935,54306,106248
50901,360,116,334,446,50,40,91,1283,1348,2638,610,390,1001,13,12,21,79,87,169,122,436,557,27,12,36,855,935,1791,424,210,634,7,11,17,47,65,113,206,630,841,17,14,37,709,935,1644,12572,12394,24968,872,890,1757,2320,2822,5142,699,2266,2962,8648,7288,15937,25111,25658,50772
50902,352,101,303,401,67,30,98,1281,1158,2437,510,316,829,26,6,39,102,65,167,102,331,437,35,9,47,776,736,1511,271,134,409,12,6,13,46,55,95,166,487,651,13,7,21,504,686,1196,11815,11439,23255,995,836,1827,2505,2280,4787,736,1906,2649,8082,6043,14119,24135,22507,46644
50903,101,49,105,155,30,6,37,427,352,780,174,133,312,11,3,19,25,23,51,36,134,171,15,3,17,265,304,565,128,64,191,6,3,7,7,17,20,54,185,240,12,4,19,203,268,471,4135,4029,8163,317,292,606,746,699,1438,256,686,945,2680,2030,4707,8132,7726,15859
51001,64,25,65,92,25,20,46,213,193,406,53,27,86,3,0,7,11,11,24,13,39,61,21,10,29,108,89,198,26,3,28,6,4,4,6,9,9,18,59,77,12,8,19,66,81,139,4499,4305,8806,424,515,939,886,936,1822,228,532,757,7050,7495,14549,13093,13786,26876
51002,16,7,12,20,9,6,15,48,45,93,10,0,16,0,0,0,9,4,13,11,19,26,9,3,13,35,33,66,7,0,6,0,0,0,3,0,4,9,10,18,3,3,10,19,23,39,4544,3129,7664,475,326,802,962,602,1567,101,214,313,5637,3996,9636,11720,8268,19985
51003,19,10,20,31,7,5,7,70,48,119,17,11,29,5,3,11,3,4,4,12,10,22,0,0,3,33,29,65,5,0,3,0,0,0,0,0,0,0,7,8,0,0,3,12,10,19,5438,4530,9960,481,326,812,861,680,1539,96,163,258,5619,4036,9652,12489,9732,22223
51101,84,24,114,136,22,8,21,310,330,643,113,78,190,7,3,6,22,13,34,40,108,150,7,0,14,192,206,399,69,38,108,3,0,3,11,9,17,35,140,174,4,3,7,127,190,315,3081,3057,6143,236,209,439,573,583,1158,170,585,751,2457,1910,4364,6518,6340,12856
51102,26,15,37,57,19,8,30,140,124,262,42,17,60,5,0,5,23,12,38,15,30,43,9,0,5,85,61,142,22,10,33,0,0,0,0,3,8,13,36,48,3,0,7,35,55,90,1572,1536,3110,158,117,276,398,333,729,86,221,305,1825,1555,3383,4030,3763,7794
51103,94,35,74,115,40,6,45,308,234,545,73,49,118,15,4,24,23,28,54,24,84,110,20,4,27,154,173,329,33,30,63,7,3,6,7,10,13,33,115,142,5,0,5,82,154,236,6461,5697,12157,692,547,1240,1370,1193,2556,275,697,970,7717,5649,13358,16500,13779,30285
51104,257,102,284,390,53,23,78,1001,989,1991,400,279,679,21,5,23,65,46,119,110,268,383,26,7,37,618,617,1234,271,127,399,9,9,8,38,23,65,154,454,606,18,7,29,484,620,1108,10262,9939,20201,937,893,1835,2031,2203,4234,705,1816,2517,8700,7187,15891,22639,22030,44672
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,12,217,30,0,25,37,10,44,3,0,3,189,33,227,455,61,516
59999,25,12,8,19,11,0,11,88,26,114,9,3,15,0,0,0,12,3,14,5,8,13,0,0,3,29,15,42,0,0,0,4,0,4,9,3,5,0,9,14,7,4,3,14,16,30,861,791,1648,371,175,548,524,385,909,83,93,175,2408,1589,3998,4247,3030,7285
60101,77,29,87,120,4,8,12,241,273,515,92,48,142,3,0,4,17,26,41,27,69,94,4,0,8,146,150,292,41,15,57,0,0,0,5,5,16,20,90,107,9,0,9,72,114,186,3002,2988,5988,235,365,605,580,817,1400,180,526,704,3276,3230,6508,7269,7923,15191
60102,306,122,373,490,39,29,69,1062,1262,2317,527,378,900,15,15,24,63,102,168,92,435,522,25,30,49,711,951,1655,341,170,511,11,12,21,23,74,93,221,753,968,8,27,33,599,1028,1630,11237,11163,22403,655,835,1495,1892,2933,4820,647,2320,2968,9112,8151,17267,23543,25409,48955
60103,322,101,405,513,58,54,107,829,1145,1967,400,261,663,22,26,50,61,107,172,122,428,553,25,24,47,631,845,1479,279,136,419,13,3,14,23,53,83,197,644,836,20,24,39,533,860,1395,9462,9368,18827,766,934,1693,2083,2950,5037,704,2324,3032,10584,9129,19718,23596,24709,48304
60104,193,52,200,254,27,22,52,620,727,1347,300,180,483,6,3,8,38,67,107,67,219,283,13,15,24,423,483,907,161,95,257,3,5,6,11,32,45,99,332,423,13,11,19,291,467,756,7340,7434,14776,334,475,813,1063,1753,2816,344,1165,1515,5122,4899,10015,14203,15731,29928
60105,327,55,251,308,62,59,124,810,943,1754,387,257,640,9,4,11,68,86,152,79,303,384,27,47,79,575,694,1267,245,119,366,0,3,4,33,66,100,165,630,795,21,50,66,463,864,1331,9720,9781,19502,540,570,1106,1699,2497,4196,478,1711,2191,10624,10194,20820,23062,24746,47808
60106,85,40,94,131,16,10,26,350,326,675,118,85,202,5,0,5,18,29,49,20,120,145,3,5,13,169,247,413,79,31,108,6,0,6,8,12,23,45,133,183,9,6,15,154,185,336,3467,3462,6929,256,298,559,797,971,1766,215,610,825,2770,2473,5244,7507,7815,15312
60201,488,137,562,698,68,77,145,1512,1846,3357,701,483,1190,18,17,45,72,135,205,196,632,832,56,43,97,1048,1315,2363,450,255,706,16,3,24,58,94,146,300,1095,1400,33,52,83,856,1504,2357,15567,15513,31083,972,1390,2366,2799,4351,7156,1005,3523,4529,14397,12959,27354,34741,37738,72482
60202,151,71,146,213,22,29,49,587,561,1145,234,155,388,4,3,10,36,34,69,47,145,196,19,10,26,337,350,685,109,47,155,4,0,7,17,17,30,71,190,255,12,8,22,211,264,474,5129,5112,10242,380,335,720,983,1180,2160,322,840,1162,3253,2836,6083,10059,10303,20367
60203,239,103,294,401,45,27,72,967,944,1911,367,221,586,8,7,16,59,52,112,84,280,361,26,23,44,546,579,1129,227,107,331,6,3,6,26,27,48,140,358,493,19,10,33,411,500,912,7961,7914,15871,608,570,1177,1803,1899,3704,623,1598,2225,5662,4699,10361,16654,16679,33327
60301,70,34,49,88,11,9,13,267,175,443,77,45,123,5,0,3,8,7,20,26,53,80,8,0,9,124,105,229,37,13,52,0,0,0,3,4,11,20,56,78,3,3,6,73,78,148,2284,2286,4572,266,174,442,668,504,1174,166,329,500,2068,1621,3691,5455,4913,10374
60302,178,51,129,174,33,16,46,483,442,920,168,100,271,9,0,7,37,21,59,34,106,148,22,9,25,272,239,510,86,37,122,5,3,4,18,23,39,59,157,213,0,5,4,165,216,388,4261,4243,8503,290,273,565,1000,1057,2054,261,704,967,3253,2754,6004,9060,9035,18097
60303,72,34,37,69,15,0,15,272,216,484,92,53,147,3,4,15,13,10,20,16,55,74,6,4,11,135,127,267,52,25,77,0,6,6,6,5,14,32,61,95,7,0,13,97,98,200,1685,1655,3345,136,122,260,490,425,919,125,319,438,1092,767,1861,3529,3295,6825
60401,241,125,412,532,37,24,62,1065,1192,2256,466,303,766,18,10,30,65,68,129,144,468,609,22,19,37,706,871,1578,294,158,453,4,5,9,26,53,81,197,615,813,11,16,25,535,849,1386,9302,9394,18692,691,835,1524,1896,2544,4441,722,2345,3070,7150,6747,13898,19760,21862,41625
60402,268,91,362,457,54,27,80,1083,1164,2250,468,308,776,14,9,19,67,64,129,113,343,459,23,17,44,688,741,1427,283,127,411,3,3,4,26,40,67,142,534,680,18,22,41,472,726,1196,9466,9435,18902,646,837,1481,1968,2466,4428,618,2038,2660,6855,6084,12945,19550,20857,40404
60403,81,39,104,141,24,8,32,362,289,645,111,69,183,8,0,4,21,16,46,39,113,147,14,11,24,193,213,406,68,32,96,0,0,5,8,9,12,46,129,182,5,4,9,133,174,306,3326,3259,6581,303,256,558,792,705,1495,235,650,877,2912,2235,5149,7557,7105,14662
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,10,0,14,13,0,19
69999,5,6,0,8,7,0,7,13,8,24,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,99,99,206,69,53,125,103,89,191,11,27,35,405,291,696,689,561,1248
70101,65,19,76,93,38,9,44,251,202,452,72,45,115,5,0,5,26,14,39,12,58,72,9,4,15,127,125,248,45,17,64,0,0,5,7,14,26,24,59,82,8,0,14,88,87,182,4688,4529,9222,401,355,753,1012,996,2009,134,437,577,5670,5114,10782,11909,11433,23342
70102,183,40,171,218,59,29,83,542,552,1093,184,79,270,9,11,22,35,51,87,52,211,261,15,20,31,307,371,676,83,32,116,3,0,4,17,23,44,59,157,214,17,9,22,175,224,397,9596,9553,19148,605,807,1410,1459,1954,3412,315,1267,1575,9239,8522,17760,21214,22096,43305
70103,76,17,45,65,17,0,22,246,169,413,55,30,84,3,0,7,15,13,28,17,33,47,9,0,9,96,75,172,18,10,30,0,0,0,4,4,13,13,30,47,4,0,7,45,52,97,3997,3531,7524,340,272,611,793,709,1503,139,321,463,4299,2776,7077,9571,7608,17179
70104,62,19,61,77,18,3,19,175,166,344,60,27,84,5,3,7,7,22,31,16,64,76,7,0,7,90,114,211,24,7,29,3,0,3,4,12,16,22,77,98,3,0,6,61,92,159,5610,5690,11304,466,591,1061,946,1310,2256,162,534,698,6430,6042,12465,13612,14166,27783
70201,66,21,74,98,27,38,63,181,249,431,75,44,120,11,3,18,16,20,36,29,78,105,12,13,26,145,157,304,35,22,55,3,5,4,3,10,15,17,90,103,7,20,27,61,137,202,6035,5685,11718,499,554,1053,845,1049,1895,223,788,1005,6429,6574,13005,14022,14650,28672
70202,11,3,7,15,0,0,4,33,19,51,12,6,17,0,0,0,0,0,0,0,10,10,0,0,3,14,20,30,0,0,0,0,0,0,0,0,0,3,11,10,0,0,0,8,12,14,813,769,1579,97,112,210,124,100,223,47,103,147,972,898,1866,2049,1982,4031
70203,37,12,25,33,17,4,24,126,56,186,14,7,25,3,0,3,8,4,18,3,19,24,5,3,8,40,36,75,7,0,10,0,0,0,0,0,0,3,6,10,3,3,4,18,11,31,2418,2412,4822,204,175,379,370,339,709,132,353,485,3102,2764,5857,6220,6045,12263
70204,8,4,20,21,7,4,3,29,34,57,8,0,8,0,0,0,0,0,0,7,14,19,0,8,8,11,21,32,4,0,4,0,0,0,0,0,4,0,4,5,0,0,0,5,3,15,2234,2172,4407,143,166,309,209,193,403,115,339,456,2081,1977,4056,4790,4845,9636
70205,40,20,38,56,14,7,21,126,88,215,33,19,53,0,0,0,8,8,11,12,21,34,10,4,17,62,54,116,14,6,19,0,0,0,3,0,3,8,22,28,9,11,13,32,34,64,2897,2785,5688,254,268,523,442,445,890,128,398,524,3526,3197,6719,7251,7089,14343
