SA3_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
30306,5,0,5,3,4,17,10,0,0,0,7,23,150,43,25,5,0,228,1688,1005,819,256,113,3880,1633,1289,1561,841,623,5943,42,21,16,16,15,113,3533,2359,2427,1123,763,10207,0,3,0,0,0,3,3,0,0,0,0,4,114,42,18,3,4,181,404,312,236,83,28,1065,24,24,27,19,15,113,3,3,0,0,0,13,548,388,290,106,46,1385,0,0,0,0,0,0,8,0,0,0,0,8,17,3,5,0,0,23,21,19,9,0,0,54,0,0,0,0,0,4,0,0,0,0,0,3,43,25,14,3,0,92,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,3,4136,2775,2732,1234,818,11688,3,5,0,0,0,14,14,4,8,6,11,45,89,34,16,11,0,150,1391,871
30401,0,0,0,0,0,4,3,3,3,0,0,12,58,16,9,0,0,84,1446,722,601,137,23,2941,1526,1213,1719,712,269,5439,18,6,5,3,3,40,3059,1974,2340,851,294,8514,0,0,0,0,0,0,0,0,0,0,0,0,23,13,0,0,0,38,153,83,37,3,9,296,7,5,9,0,0,21,0,0,0,0,0,3,193,106,46,7,11,355,0,0,0,0,0,0,4,0,0,0,0,4,3,5,0,0,0,9,5,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,10,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3260,2088,2391,860,305,8899,0,0,0,0,0,0,0,7,0,0,0,9,48,11,7,7,0,70,1303,697
30402,0,0,0,0,0,7,22,4,4,0,0,30,126,17,19,4,0,168,1488,658,603,130,18,2898,2448,1659,2582,1287,424,8405,17,12,7,4,6,40,4105,2355,3220,1429,446,11551,0,0,0,0,0,0,5,0,0,0,0,5,45,0,0,0,0,48,124,37,46,9,0,215,64,34,47,21,4,169,0,0,0,0,0,5,233,76,94,28,5,442,0,0,0,0,0,0,11,0,0,0,0,11,12,0,0,0,0,18,13,6,6,0,0,22,0,0,0,0,0,5,0,0,0,0,0,0,34,8,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4376,2440,3316,1458,456,12047,5,0,0,0,0,10,24,3,9,0,5,38,115,30,21,7,3,179,1339,629
30403,0,0,0,0,0,8,28,0,0,0,0,31,310,89,54,6,3,455,1200,602,539,142,31,2512,908,705,1110,642,235,3599,17,0,3,4,3,28,2465,1404,1700,795,277,6635,0,0,0,0,0,0,25,0,0,0,0,27,206,54,19,0,0,284,256,152,82,29,0,520,43,23,45,34,15,159,3,0,0,0,0,0,537,233,146,63,17,994,3,4,0,0,0,3,162,16,3,0,0,192,1271,405,192,27,7,1899,358,140,104,22,11,635,17,8,8,4,5,39,18,3,4,0,4,25,1830,579,312,58,13,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,8,0,0,0,0,0,6,4835,2223,2164,913,308,10435,0,0,0,0,0,0,27,6,7,0,0,35,254,81,29,12,3,382,1110,582
30404,0,0,0,0,0,5,17,13,0,0,0,27,390,119,31,8,0,548,2431,1207,1082,285,68,5075,1580,1287,1835,921,342,5960,35,18,14,4,5,74,4445,2638,2970,1212,418,11689,0,0,0,0,0,0,8,0,0,0,0,9,147,20,6,0,0,174,208,103,52,4,0,370,3,0,6,0,0,8,4,0,0,0,0,4,371,131,60,4,0,571,0,0,0,0,0,0,27,6,0,0,0,32,238,44,13,0,0,294,68,36,8,0,0,108,0,6,4,0,0,6,3,0,0,0,0,4,336,83,22,4,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5161,2855,3051,1225,422,12706,5,0,0,0,0,6,21,7,3,0,0,32,327,89,39,11,5,476,2184,1168
30501,0,0,0,0,0,5,31,3,6,0,0,43,290,107,39,11,5,452,587,345,262,70,18,1284,273,270,347,218,98,1203,13,8,5,4,3,32,1204,737,656,307,118,3021,5,0,0,0,0,5,60,3,0,0,0,61,171,46,12,4,0,229,142,55,51,8,4,262,23,22,19,10,0,72,4,0,0,0,0,6,396,128,83,19,10,644,89,14,0,0,0,105,1233,91,15,0,0,1338,3059,804,276,32,12,4183,1039,403,264,52,12,1774,90,29,52,32,13,214,74,15,9,4,4,100,5577,1357,614,114,49,7712,0,0,0,0,0,0,9,0,0,0,0,11,13,0,0,0,0,12,11,5,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,34,0,4,0,0,39,16,0,0,0,0,16,7217,2234,1360,439,174,11431,0,3,0,0,0,6,29,10,0,0,5,38,213,78,38,3,0,345,546,312
30502,0,0,0,0,0,3,26,0,3,0,0,29,506,133,60,5,3,708,1324,668,610,118,27,2742,631,585,1107,532,191,3039,14,9,6,3,0,35,2505,1391,1781,665,222,6558,0,0,0,0,0,4,11,0,0,0,0,16,357,71,15,0,0,446,385,188,99,27,5,698,18,14,19,13,4,54,8,3,4,0,0,15,776,284,131,36,6,1238,3,0,0,0,0,3,118,14,4,0,0,137,729,190,35,4,4,954,220,79,47,7,0,353,14,0,0,8,0,25,8,9,0,0,0,11,1101,282,84,15,4,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,12,0,0,0,0,0,0,4383,1962,2005,717,232,9290,0,0,0,0,0,7,18,3,7,0,0,29,370,107,54,12,3,535,1080,598
30503,0,0,0,0,0,7,31,4,3,0,0,40,801,240,102,19,0,1169,2025,1128,1048,244,43,4495,1265,1039,1840,1056,359,5557,38,13,15,3,4,80,4162,2433,3008,1324,409,11342,3,0,0,0,0,3,27,5,0,0,0,35,368,67,27,0,0,461,409,205,100,19,6,738,35,18,33,15,7,106,3,0,0,0,0,6,840,303,159,37,10,1346,16,4,3,0,0,27,519,38,17,0,0,579,2490,610,176,36,4,3322,563,232,107,19,7,934,42,20,14,3,3,81,42,9,5,0,0,51,3676,920,318,58,19,4993,0,0,0,0,0,0,7,0,0,0,0,7,3,4,3,0,0,7,3,5,4,0,0,12,0,0,4,0,3,11,0,0,0,0,0,0,14,4,11,4,3,34,3,3,0,0,0,11,8704,3660,3494,1427,442,17728,7,3,0,0,0,8,36,6,0,0,0,47,611,181,92,17,5,898,1826,1045
30504,0,3,0,0,0,7,40,3,4,0,0,47,688,204,98,15,0,1005,1708,953,865,224,28,3776,938,839,1479,850,293,4401,32,16,16,0,0,64,3401,2014,2464,1093,327,9302,0,0,0,0,0,4,25,6,0,0,0,30,165,59,10,4,0,241,182,110,50,12,0,347,11,4,15,9,6,35,4,0,0,0,0,11,389,172,75,20,5,664,7,0,0,0,0,6,249,15,0,0,0,268,1289,267,102,17,3,1672,289,115,60,11,3,476,14,13,14,6,0,44,17,8,0,0,0,20,1856,414,170,34,9,2487,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,5,6,0,0,0,7,4,0,5,0,0,10,0,0,0,0,0,0,23,9,7,0,0,35,3,0,0,0,0,4,5674,2608,2720,1148,343,12486,0,0,0,0,0,3,38,0,7,0,0,39,590,193,67,19,4,870,1515,813
30601,0,0,0,3,0,9,32,4,0,0,0,43,323,71,35,10,0,446,2330,1120,920,191,78,4640,1824,1203,1669,757,299,5748,50,14,8,3,0,73,4562,2414,2634,963,381,10954,0,0,0,0,0,3,7,0,0,0,0,7,253,55,21,0,0,335,112,52,27,10,4,202,35,33,48,22,11,153,0,3,0,0,0,4,410,148,95,32,17,697,3,0,0,0,0,3,51,3,0,0,0,56,658,171,50,10,0,896,164,60,57,15,0,298,15,5,0,0,3,27,16,4,5,0,0,20,906,247,107,30,5,1288,8,0,0,0,0,13,14,0,0,0,0,13,12,3,0,0,0,11,8,4,0,0,0,14,4,0,0,0,0,9,0,0,0,0,0,0,50,11,0,4,0,65,10,0,0,0,0,10,5934,2816,2843,1024,399,13016,0,0,0,0,0,5,28,4,5,0,0,43,293,67,37,3,0,409,2415,1042
30602,15,10,4,0,0,25,67,16,0,6,0,88,639,185,91,21,11,944,4037,2100,1687,563,336,8733,2307,1677,2040,1138,758,7917,95,51,32,23,35,245,7151,4029,3862,1750,1154,17949,4,0,0,0,0,4,37,5,0,0,0,43,462,138,79,14,12,705,139,79,55,21,16,314,40,25,24,18,3,112,16,9,10,5,6,37,697,254,164,61,33,1208,30,6,0,0,0,36,297,43,5,3,0,347,1424,492,230,88,38,2265,339,185,128,43,26,723,17,7,8,8,5,39,47,12,12,9,4,84,2146,746,383,151,67,3496,12,5,0,0,0,20,42,5,3,0,0,46,28,8,3,0,0,36,24,5,3,9,0,36,5,3,3,0,0,20,0,0,0,0,0,3,115,26,19,7,4,168,22,8,6,3,0,40,10134,5068,4432,1964,1261,22861,4,0,0,0,5,14,62,17,10,3,3,93,563,162,89,21,18,854,4031,1978
30603,15,12,7,5,0,31,114,13,3,3,3,138,625,158,84,32,20,921,2209,868,763,267,152,4255,723,451,507,379,351,2414,57,19,13,11,12,112,3740,1518,1377,696,530,7864,0,0,0,0,0,0,0,4,0,0,0,0,35,11,5,0,0,51,11,3,5,0,0,21,3,3,0,3,0,9,3,0,0,0,0,3,45,22,5,6,0,79,0,0,0,0,0,0,25,13,0,0,0,42,152,71,36,7,3,270,41,19,16,8,7,92,6,4,7,0,0,15,10,5,3,0,0,20,242,109,56,16,15,428,16,0,4,3,3,26,42,9,3,0,0,52,20,7,4,0,0,32,34,10,3,0,0,45,14,3,0,0,3,21,12,0,4,0,0,16,139,29,20,10,7,198,6,0,0,0,0,7,4171,1675,1455,724,554,8578,16,3,6,0,0,24,99,10,3,6,4,117,634,157,76,29,10,912,2289,792
30604,3,5,0,0,0,8,32,4,0,0,0,41,170,48,39,12,0,273,563,234,193,70,21,1072,234,120,192,98,55,698,13,6,4,3,0,26,1012,415,427,182,74,2112,0,0,0,0,0,0,9,0,0,0,0,9,83,17,5,0,0,105,54,28,17,4,0,96,7,0,0,0,0,10,4,0,0,0,0,0,152,46,27,4,4,229,0,0,0,0,0,0,14,0,0,0,0,14,120,32,13,0,0,158,23,3,4,0,0,36,0,0,3,0,0,6,3,0,0,0,0,4,163,35,19,0,6,225,6,0,0,0,0,6,22,4,0,0,0,25,15,4,0,0,0,17,11,4,0,0,0,14,8,0,0,0,0,8,4,0,0,0,0,4,60,6,0,0,0,74,3,0,0,0,0,6,1389,506,481,188,82,2647,11,0,0,0,0,12,33,4,3,0,0,41,173,46,24,8,5,251,574,230
30605,23,6,0,0,0,35,168,25,16,3,7,218,848,209,87,22,20,1189,2675,893,847,282,165,4865,1096,565,661,451,330,3105,75,24,13,18,12,139,4887,1723,1627,777,527,9544,0,0,0,0,0,0,4,0,0,0,0,6,47,7,5,0,0,63,21,14,5,0,0,46,6,0,4,4,0,18,0,0,5,0,0,3,83,28,22,7,9,142,0,0,0,0,0,0,23,4,0,0,0,29,115,31,14,5,3,169,40,16,9,0,3,66,4,0,0,0,0,11,7,9,0,0,0,17,187,54,32,7,7,290,15,0,4,0,3,23,53,0,0,0,0,49,38,9,3,4,0,53,18,11,5,0,0,34,5,6,0,0,0,15,5,0,0,0,0,5,137,27,18,5,3,189,6,3,0,0,0,9,5298,1827,1692,801,541,10172,36,4,8,3,4,49,166,19,5,5,4,201,882,183,95,26,21,1207,2687,882
30701,14,0,11,0,0,18,118,13,4,9,0,145,683,171,87,31,13,994,2365,992,857,351,150,4715,1518,725,928,711,384,4266,70,19,18,6,11,132,4768,1921,1911,1108,559,10267,0,0,0,0,0,0,3,0,0,0,0,3,19,6,0,0,0,20,51,12,9,3,4,82,28,12,7,12,11,66,0,0,0,0,0,5,98,31,18,15,11,178,0,0,0,0,0,0,9,0,0,0,0,11,83,28,7,3,0,123,24,18,17,8,0,63,6,0,0,4,7,20,3,0,4,5,0,12,131,47,29,14,8,232,8,0,0,0,0,8,28,0,0,0,0,26,12,7,10,0,0,26,22,7,0,5,4,36,18,0,0,0,0,22,6,0,0,0,0,9,92,21,13,9,6,139,8,9,3,6,0,22,5104,2029,1975,1151,583,10843,12,0,0,0,0,23,118,19,8,5,4,153,626,135,70,27,10,875,2190,870
30702,9,4,3,0,0,12,83,5,3,4,0,99,595,134,64,19,6,826,2686,935,906,310,149,4988,1439,718,897,652,433,4139,70,17,19,4,6,123,4878,1813,1894,989,598,10178,0,0,0,0,0,0,0,0,0,0,0,3,27,6,0,3,0,38,9,0,0,0,0,5,5,0,0,3,0,10,0,0,0,0,0,0,45,10,9,6,0,63,0,0,0,0,0,0,6,0,0,0,0,5,57,13,0,0,0,80,17,6,0,0,0,26,3,0,6,0,3,11,0,0,0,0,0,0,83,21,8,0,3,122,10,0,0,0,0,8,15,0,0,0,0,19,13,0,0,0,0,12,11,3,3,0,0,19,0,0,0,0,0,3,10,0,0,0,0,3,48,8,7,5,0,66,4,0,9,0,0,17,5055,1854,1923,1008,603,10440,3,0,5,0,0,12,91,11,14,3,4,115,590,111,61,18,6,790,2632,921
30703,11,3,5,0,0,11,83,5,0,4,0,98,754,152,65,17,6,1000,2646,935,758,294,128,4766,1548,708,867,549,380,4054,54,10,14,9,3,97,5101,1818,1709,881,525,10027,0,0,0,0,0,0,0,0,0,0,0,0,55,9,0,0,0,68,19,9,0,0,0,37,4,3,0,0,0,12,0,0,0,0,0,0,85,23,11,5,0,124,0,0,0,0,0,0,10,0,0,0,0,10,102,16,8,0,0,125,24,9,3,3,0,37,3,0,4,0,0,10,5,0,0,0,0,4,144,24,14,5,0,190,0,0,0,0,0,4,16,5,0,0,0,18,8,4,0,0,0,11,13,5,4,0,0,16,6,6,0,0,5,16,0,0,0,0,0,3,39,16,6,3,5,66,8,5,5,0,0,14,5383,1886,1745,897,524,10421,8,4,0,0,0,17,90,7,8,3,4,108,696,138,80,17,10,945,2690,902
30801,3,4,0,0,0,12,90,13,8,0,3,116,239,63,31,19,6,366,1128,663,698,253,116,2861,745,553,771,533,326,2925,27,17,12,14,0,72,2227,1311,1522,821,453,6338,0,0,0,0,0,0,4,0,0,0,0,4,41,9,0,3,0,53,24,13,20,0,0,59,12,0,9,3,5,29,0,0,0,0,0,0,81,32,27,3,6,145,0,0,0,0,0,0,7,0,0,0,0,11,77,28,14,6,5,137,61,30,27,8,3,133,5,0,8,0,4,20,5,0,0,0,0,4,154,72,49,22,11,301,28,3,3,0,0,31,70,3,0,0,0,69,32,5,0,0,0,36,25,4,8,0,4,36,5,0,4,4,0,11,13,0,0,0,0,11,165,14,15,4,6,200,14,0,3,3,0,21,2638,1425,1618,847,477,7008,10,0,3,0,0,15,79,9,8,3,0,98,190,50,32,3,5,286,1045,533
30803,22,8,3,5,7,39,216,36,15,6,4,268,1707,507,231,64,39,2549,6122,2734,2287,807,337,12291,3393,2028,2667,1539,949,10583,155,52,52,22,27,314,11614,5366,5256,2444,1357,26040,0,0,0,0,0,0,18,0,0,0,0,17,193,36,9,0,0,241,85,34,27,8,0,151,8,9,8,4,5,28,12,0,0,0,0,15,312,83,44,18,4,457,0,0,5,0,0,7,39,0,0,0,0,43,426,149,47,20,0,652,170,72,49,14,4,307,12,3,6,5,0,34,12,11,7,0,0,33,660,246,106,42,14,1064,28,0,0,0,0,30,100,5,0,0,0,106,70,13,8,0,0,91,27,13,4,0,0,50,9,0,8,0,0,21,3,0,0,0,0,4,232,38,21,6,3,305,7,0,4,0,0,11,12829,5730,5429,2507,1379,27878,18,9,4,5,3,41,183,23,12,3,6,223,1513,420,213,75,28,2249,6065,2719
30804,3,0,0,0,0,10,18,7,0,0,0,28,186,45,21,5,4,256,933,350,378,157,47,1867,487,276,327,230,125,1443,36,6,6,0,0,47,1658,684,735,392,179,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,0,0,18,0,0,0,0,0,0,18,0,0,0,0,16,27,12,6,0,0,49,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,54,7,6,0,0,76,0,0,0,0,0,3,18,0,0,0,0,20,11,0,0,0,0,15,14,3,0,0,0,14,5,0,3,3,0,15,4,0,0,0,0,4,58,0,8,3,0,69,6,0,0,0,0,6,1784,707,752,396,181,3814,3,0,0,0,0,8,27,3,0,0,0,29,148,33,28,6,3,223,835,304
30805,12,7,0,7,0,32,114,16,4,0,0,139,511,135,75,30,8,755,3014,1416,1305,444,154,6341,1806,1268,1828,993,532,6426,81,24,21,19,10,150,5530,2870,3237,1489,710,13837,0,0,0,0,0,0,5,0,0,0,0,6,96,29,12,0,0,137,59,30,23,5,3,122,9,10,12,4,0,42,0,0,0,0,0,5,180,69,46,11,7,318,0,0,0,0,0,0,13,0,0,0,0,13,213,82,20,7,0,326,60,25,15,8,4,114,7,6,0,0,0,6,6,3,0,0,0,9,297,115,40,15,4,471,17,0,6,0,0,24,70,5,0,0,0,75,43,16,6,0,3,69,21,11,9,4,0,35,8,4,0,4,6,19,10,0,0,0,0,10,172,35,19,6,10,243,5,3,0,0,3,14,6187,3088,3349,1525,726,14870,13,0,4,0,0,20,107,21,3,4,3,134,496,116,58,12,12,692,2961,1347
30901,9,0,0,0,0,6,5,0,0,0,0,8,286,66,26,9,0,384,2120,961,799,186,45,4113,1363,872,1177,536,229,4177,48,9,15,3,0,79,3826,1913,2017,736,273,8771,0,0,0,0,0,0,27,0,0,0,0,25,792,158,57,5,0,1004,538,262,197,41,20,1060,74,34,49,25,16,195,21,4,0,0,0,26,1451,465,306,70,27,2320,10,0,0,0,0,9,277,15,0,0,0,292,1795,455,136,18,6,2407,387,144,78,19,7,648,21,8,16,5,5,55,37,9,4,0,0,50,2520,635,241,45,18,3459,0,0,0,0,0,0,17,0,0,0,0,17,7,5,0,0,0,13,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,51,7,3,0,0,0,9,7852,3013,2562,853,328,14612,0,0,0,0,0,7,15,5,0,0,0,16,273,54,24,8,0,359,1838,911
30902,0,4,0,0,0,6,21,4,3,3,0,31,316,95,37,10,6,468,2095,985,900,245,58,4281,1160,800,1084,577,248,3875,39,5,13,0,6,64,3636,1897,2040,833,314,8722,0,0,0,0,0,6,23,0,0,0,0,23,427,109,32,0,5,576,516,296,172,57,7,1054,48,23,30,23,11,137,18,0,0,0,0,22,1028,430,233,78,32,1812,9,0,0,0,0,8,107,6,0,0,0,119,1281,313,80,19,4,1693,295,133,62,25,4,520,19,11,16,4,5,52,24,9,0,0,0,39,1731,471,161,60,7,2429,11,0,0,0,0,15,33,0,0,0,0,38,24,0,0,0,0,27,11,0,3,0,0,13,5,0,0,0,0,5,8,0,0,0,0,8,95,10,3,0,0,101,11,0,0,0,0,11,6497,2809,2438,973,356,13071,0,3,0,0,0,9,16,3,9,5,0,31,207,47,42,5,0,302,1859,949
30903,4,4,0,0,0,8,8,4,3,0,0,13,458,56,21,3,0,541,2045,817,663,173,49,3750,1436,853,1099,473,234,4097,48,20,14,6,3,85,4011,1749,1796,651,288,8493,3,0,0,0,0,8,34,0,0,3,0,40,997,260,81,12,3,1347,1319,727,438,138,42,2661,93,50,62,33,8,246,34,11,0,0,0,55,2479,1052,577,189,51,4353,0,0,0,0,0,5,186,11,0,0,0,203,1367,300,68,14,0,1753,559,176,127,50,12,919,23,3,9,10,3,44,35,3,4,0,0,41,2167,496,207,60,18,2956,3,0,0,0,0,3,31,0,0,0,0,31,91,3,0,0,0,94,13,0,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,5,144,4,0,0,0,155,12,8,0,0,0,27,8823,3308,2590,903,358,15980,3,0,0,0,0,4,17,4,5,0,7,31,508,66,33,3,6,612,2035,826
