SA3_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
21104,0,0,0,0,15,0,10,6,0,21,32,0,5,0,3,38,12,0,0,0,0,16,35,0,22,0,0,59,132,7,49,15,6,207,535,44,371,45,33,1032,288,52,387,57,58,838,82,21,169,25,16,308,15,9,35,20,8,89,12,4,11,8,9,37,7,5,0,0,0,4,3,0,13,0,0,28,46,0,24,5,8,91,1209,148,1086,177,155,2782
21105,4,0,0,8,25,3,16,0,6,47,44,0,15,0,6,64,38,3,19,5,10,72,43,5,32,0,9,92,180,16,146,27,28,392,584,98,511,57,69,1320,244,58,321,41,47,715,45,24,92,20,16,205,12,4,26,3,4,53,7,3,11,3,6,30,4,0,0,0,0,5,12,4,10,3,0,30,41,12,48,10,9,113,1286,237,1262,179,203,3163
21201,4,0,0,11,23,0,12,0,3,38,30,0,12,0,3,42,16,5,18,0,5,47,68,3,37,4,0,107,447,39,365,15,40,901,1001,159,1237,87,121,2603,83,54,205,43,30,416,17,13,34,7,11,85,6,7,14,3,4,30,10,0,5,0,0,19,0,0,7,0,0,4,14,3,7,0,3,26,60,11,48,15,8,137,1784,295,1994,178,246,4485
21202,4,0,6,12,16,0,12,0,4,41,57,3,8,0,3,70,33,3,4,0,11,46,52,6,35,3,11,111,387,61,447,35,47,967,969,250,1275,178,194,2864,217,127,340,81,97,865,30,27,46,15,27,151,10,9,12,5,3,37,4,5,9,0,4,19,0,0,4,0,0,9,17,0,28,7,3,48,87,19,54,12,16,188,1882,514,2273,344,412,5429
21203,3,0,0,17,33,0,18,0,7,61,49,0,23,3,14,89,37,10,16,3,6,67,74,16,40,5,6,139,476,68,527,38,86,1191,1749,455,2821,258,310,5594,295,145,556,98,124,1211,50,23,100,19,18,212,21,7,21,8,8,64,7,3,14,5,0,34,4,0,8,0,0,15,34,6,38,6,10,85,125,25,105,22,21,297,2971,753,4295,461,608,9087
21204,8,0,0,20,65,4,29,4,9,105,155,11,44,13,17,238,79,7,36,3,6,147,371,29,213,34,34,679,1207,150,1258,103,136,2852,1628,316,1997,233,238,4413,511,123,557,101,86,1379,104,38,179,38,35,393,29,16,37,12,3,100,15,7,15,5,0,44,3,0,10,3,0,14,32,3,42,5,4,93,167,24,130,26,50,388,4395,733,4549,579,631,10885
21205,0,0,0,13,41,0,10,0,8,65,80,0,13,5,7,110,45,3,8,4,6,64,89,8,24,0,10,128,419,17,165,26,26,654,1601,126,1097,198,108,3127,1007,214,1330,220,129,2900,449,149,713,164,81,1558,169,70,269,68,32,610,44,38,103,43,13,242,19,8,40,3,4,68,38,21,56,13,10,134,149,13,104,17,19,298,4166,661,3935,767,443,9981
21301,3,0,0,13,45,4,23,6,6,85,109,3,36,9,13,174,60,6,35,5,11,125,217,20,139,24,37,443,908,160,1168,103,141,2467,1215,302,1606,193,222,3536,198,65,258,48,52,625,32,10,36,16,12,106,5,0,17,5,5,34,4,0,8,3,7,24,0,0,3,0,0,3,28,11,22,3,6,67,121,22,133,16,24,317,2953,618,3507,428,540,8044
21302,3,0,0,7,21,0,6,0,0,28,23,0,11,0,5,33,23,0,21,0,9,52,57,5,26,3,3,97,320,21,203,23,21,585,629,52,490,36,49,1250,467,25,345,24,28,897,207,15,278,27,22,547,82,24,173,8,14,298,33,16,70,3,4,127,19,0,34,9,0,64,21,3,42,7,4,76,57,14,57,8,19,146,1980,180,1754,148,169,4232
21303,4,0,0,8,42,0,8,0,6,66,98,0,20,10,4,132,52,3,19,4,7,78,150,13,75,13,4,250,497,26,313,31,33,896,1276,30,453,29,46,1836,933,28,389,29,25,1402,347,21,229,15,16,626,108,5,113,20,6,253,35,8,42,0,3,91,10,0,14,3,0,27,26,9,13,3,0,53,78,3,38,15,11,140,3663,154,1732,170,160,5882
21304,0,0,0,10,21,0,12,0,0,30,35,0,16,3,6,64,43,10,19,7,3,75,107,8,68,3,6,197,648,91,752,58,86,1635,1042,271,1725,160,205,3400,180,118,360,54,86,799,22,17,47,13,12,110,12,8,15,5,6,34,9,5,6,0,0,22,0,0,5,0,0,6,12,0,11,0,0,31,77,18,89,19,27,234,2221,540,3129,329,439,6658
21305,5,0,0,18,44,0,30,0,7,82,78,3,37,4,3,128,60,5,39,3,6,114,126,26,121,22,18,304,1332,185,1554,117,140,3334,3058,636,5212,381,354,9637,361,194,840,127,123,1644,83,56,144,27,32,337,29,10,41,9,6,95,16,4,16,5,8,43,6,0,15,0,0,33,38,4,74,10,7,131,185,30,176,22,29,434,5444,1166,8309,708,741,16369
21401,0,0,0,5,35,0,11,0,0,49,65,5,13,4,9,98,42,0,14,4,5,64,107,11,42,0,8,165,558,41,311,30,66,1010,1059,143,894,75,167,2339,380,82,443,70,88,1064,70,16,105,28,16,236,25,12,35,16,6,103,8,4,22,0,3,37,3,0,9,0,0,15,13,3,23,8,0,44,62,7,65,3,17,152,2444,318,1979,252,401,5392
21402,0,0,0,8,34,0,15,3,5,56,59,0,11,3,5,82,54,0,28,0,0,80,126,18,105,5,14,258,337,21,195,21,39,613,732,80,575,62,97,1543,402,67,443,63,64,1039,157,48,219,33,34,485,83,36,129,16,10,281,43,11,56,6,14,140,17,7,40,13,6,85,36,19,63,11,9,132,64,11,61,16,22,173,2150,327,1946,248,315,4986
21501,14,0,0,24,74,7,39,4,4,132,126,15,75,9,21,237,92,12,78,11,3,196,154,12,109,14,12,302,137,25,128,11,11,311,87,14,79,8,11,197,15,3,12,4,0,40,3,0,5,0,0,7,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,4,3,0,8,0,0,6,43,4,39,8,9,93,763,89,593,66,77,1588
21502,0,0,0,8,58,0,25,0,7,89,99,8,43,8,13,166,84,12,65,6,10,169,188,24,115,9,24,352,319,38,315,19,43,733,219,47,210,18,21,516,47,13,53,11,10,132,4,0,7,0,6,20,3,0,4,0,0,6,3,3,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,5,40,3,28,0,3,82,1080,148,874,78,132,2319
21503,4,3,0,27,49,6,42,9,4,104,105,7,74,0,12,198,80,10,53,3,17,164,120,9,100,5,17,258,93,11,92,9,9,206,46,12,59,7,4,137,11,0,16,4,0,28,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,0,34,0,11,95,597,49,484,42,76,1248
21601,0,0,0,10,30,0,23,0,0,57,69,9,29,0,8,110,51,4,39,4,8,105,113,7,63,7,10,201,133,8,90,8,13,253,88,18,113,16,16,257,18,10,48,0,4,78,0,0,3,0,0,3,5,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,28,3,24,3,3,63,544,65,446,37,69,1166
21602,0,0,0,0,26,3,10,4,0,49,53,6,30,5,3,97,48,5,31,8,4,94,101,3,64,0,3,173,102,20,98,6,13,237,73,7,100,8,14,202,13,3,10,0,4,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,29,6,19,3,4,52,457,53,360,33,43,951
21603,6,0,0,12,49,0,19,0,0,71,110,8,59,7,7,184,118,4,62,11,18,218,222,23,226,12,21,506,342,68,332,21,38,797,220,53,269,28,35,604,51,15,59,8,9,147,0,0,4,0,0,11,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,41,6,30,6,8,92,1168,187,1081,95,137,2664
21701,5,0,3,18,34,6,20,0,0,60,68,3,51,3,9,137,46,0,47,3,7,114,89,8,76,4,11,178,89,10,98,3,15,215,66,18,60,7,9,148,8,0,13,0,6,29,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,22,5,19,0,6,55,455,49,397,25,54,986
21703,0,0,0,7,41,0,20,0,4,64,42,0,31,0,8,79,58,11,26,0,10,98,105,18,73,3,15,215,118,18,89,9,17,253,87,12,83,15,9,198,11,0,9,4,0,20,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,8,34,6,45,3,0,90,521,62,381,33,55,1059
21704,0,0,0,8,39,5,23,0,0,67,70,5,28,5,9,113,61,6,42,6,11,114,128,13,61,7,11,222,219,18,181,8,20,447,196,40,222,20,42,520,40,14,61,12,12,144,16,4,19,0,0,40,0,0,3,0,0,10,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,42,4,33,3,5,89,838,107,679,60,113,1797
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,0,0,0,4,16,0,0,0,5,17,33,0,6,0,12,51,15,0,6,0,3,28,20,4,12,3,10,46,90,6,50,0,8,152,393,34,358,33,51,877,289,67,341,43,73,815,81,32,109,24,30,266,24,17,54,10,6,111,12,7,11,3,4,29,4,0,15,0,0,19,4,7,3,0,4,18,31,0,22,4,7,67,1005,180,987,133,211,2514
30102,0,0,0,0,16,0,7,0,0,28,36,0,9,3,0,50,37,0,9,0,0,49,103,4,27,0,10,146,146,9,53,7,7,226,482,36,313,31,39,897,508,134,717,80,132,1576,134,55,172,50,71,479,39,23,52,24,19,156,17,12,28,8,11,68,5,5,13,4,5,37,6,10,10,11,4,45,34,0,20,6,11,77,1580,294,1441,222,311,3850
30103,0,0,0,5,13,0,7,0,0,20,41,0,12,5,4,55,20,0,5,0,6,29,31,3,6,0,0,46,92,5,48,4,7,157,588,39,400,48,78,1156,393,54,493,44,71,1051,180,48,260,33,40,548,64,16,123,33,13,247,25,16,59,11,6,111,9,14,10,3,0,42,4,3,12,0,0,25,28,5,18,0,12,70,1497,203,1452,185,244,3576
30201,0,0,0,0,8,0,3,0,0,5,11,0,0,0,0,15,16,0,6,0,0,20,76,6,75,4,3,160,53,9,48,3,5,123,353,26,243,22,31,681,308,52,300,34,39,740,136,27,166,30,25,380,35,13,53,11,8,121,4,10,23,4,6,45,8,0,8,0,3,22,3,5,0,0,3,14,25,0,22,4,0,52,1034,150,949,124,129,2385
30202,0,0,0,6,32,3,8,0,4,53,55,0,12,7,6,83,36,3,17,3,4,65,87,12,22,0,3,122,302,6,128,10,11,456,1162,63,583,58,71,1934,589,52,397,54,52,1148,162,23,175,21,27,408,60,13,81,15,13,183,14,10,49,10,0,82,4,6,10,3,3,37,5,6,22,4,0,42,44,6,25,0,5,84,2572,197,1535,194,203,4698
30203,0,0,0,6,24,0,4,0,0,26,19,0,3,0,0,29,18,0,3,0,0,28,36,0,14,0,9,66,191,3,82,4,12,296,835,28,360,34,28,1292,454,21,233,21,37,767,139,20,137,14,17,325,47,6,40,6,4,106,12,0,7,0,6,24,17,0,7,3,0,27,3,0,4,0,0,13,33,0,8,0,4,46,1834,90,918,84,124,3054
30204,0,0,0,9,24,0,5,0,0,37,46,0,12,0,4,64,18,0,10,6,6,42,44,9,31,0,6,87,180,8,126,11,10,338,748,68,634,62,85,1606,250,85,336,43,64,767,62,14,63,11,12,165,9,4,16,3,4,41,4,5,10,3,0,23,0,0,0,0,0,5,4,0,0,4,0,8,25,7,26,0,7,57,1436,202,1282,151,195,3267
30301,0,0,0,0,17,0,3,0,3,19,30,3,6,6,0,42,13,0,10,0,0,24,15,0,5,0,4,23,53,6,29,3,0,84,460,15,242,27,27,776,521,32,299,34,29,912,184,37,186,30,17,449,58,23,93,22,13,201,28,12,58,11,11,119,21,8,30,11,9,71,9,14,34,8,3,68,19,3,11,6,6,47,1416,146,1007,162,123,2851
30302,0,0,0,9,39,0,8,0,0,50,64,0,14,5,3,87,30,0,4,0,0,48,109,6,20,0,3,144,553,10,236,12,9,820,1538,19,412,42,26,2033,1002,22,367,32,16,1441,340,28,196,21,13,605,96,21,87,13,3,216,42,12,36,12,3,112,16,12,26,5,6,59,14,14,15,9,3,62,49,6,28,3,6,91,3909,142,1453,162,100,5767
30303,0,0,0,7,27,0,10,0,0,39,57,0,13,7,5,83,35,7,11,0,6,61,52,7,23,0,0,87,135,11,78,12,9,243,800,90,637,89,73,1688,491,98,500,92,53,1235,179,64,250,45,42,573,59,34,85,28,17,219,21,15,36,14,0,94,9,0,9,8,0,30,6,0,9,4,0,21,58,0,37,5,8,111,1945,337,1702,297,223,4500
30304,0,0,0,0,20,0,3,0,5,24,37,3,7,0,6,51,14,0,7,0,0,21,52,0,7,3,3,66,156,5,69,10,7,242,450,21,294,18,24,804,228,20,181,24,19,479,66,12,81,10,9,171,25,4,26,16,8,77,12,0,19,0,4,33,3,0,0,0,0,8,0,0,8,0,0,10,38,7,13,0,3,63,1105,73,706,81,88,2048
30305,0,0,0,0,21,0,8,0,0,29,29,0,7,0,6,43,23,3,10,3,0,38,24,6,17,0,3,54,114,19,123,8,15,273,654,86,765,45,92,1643,306,117,503,79,104,1114,51,51,102,18,34,262,11,18,27,6,3,71,8,3,4,4,0,16,0,0,0,0,0,6,0,0,0,0,0,7,51,5,30,4,19,109,1295,313,1604,172,290,3676
30306,0,0,0,4,24,0,8,0,7,34,35,5,15,0,0,48,16,0,7,0,4,35,47,9,8,4,4,70,115,5,70,9,6,212,522,91,717,51,76,1452,207,96,286,52,64,702,80,25,103,23,17,251,30,11,37,8,4,86,11,6,9,3,3,29,3,0,9,0,0,13,6,0,4,0,0,11,36,8,24,3,4,81,1144,251,1297,156,194,3039
30401,0,0,0,0,3,0,0,0,0,5,3,0,3,0,0,9,6,0,7,0,0,19,13,0,5,0,5,13,23,3,16,0,4,43,167,13,146,11,16,359,159,26,142,22,31,383,63,18,78,22,7,192,25,14,39,10,5,93,7,9,18,0,0,35,0,0,5,0,0,4,0,8,6,0,0,13,12,0,4,3,3,27,488,93,458,81,80,1195
30402,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,3,7,0,0,0,0,7,12,3,4,0,0,14,12,3,6,0,0,26,73,9,67,5,12,169,97,37,149,29,22,330,65,37,118,21,12,247,40,21,81,9,6,157,14,15,56,16,8,104,3,4,28,6,3,47,9,13,42,9,0,69,12,0,15,8,0,33,349,139,576,102,61,1226
30403,0,0,0,0,18,0,0,0,0,18,32,0,9,0,0,43,25,0,5,0,0,28,29,0,18,0,3,49,245,0,120,5,7,384,729,25,368,22,14,1154,401,30,328,33,13,811,118,21,166,19,9,341,53,23,64,22,8,160,18,13,50,16,8,103,10,12,27,7,0,61,13,29,62,16,5,130,32,3,15,0,3,56,1726,157,1241,150,73,3341
30404,0,0,0,0,15,0,7,0,0,21,33,3,14,8,4,55,14,3,14,0,5,34,129,26,176,8,8,341,130,29,102,20,11,282,392,27,254,25,24,726,278,49,275,30,24,662,111,35,166,31,13,357,43,20,87,15,5,163,6,12,28,4,0,56,4,0,13,0,0,18,0,0,8,0,0,11,23,3,24,5,0,55,1180,214,1163,148,103,2797
30501,0,0,0,0,10,0,0,0,0,19,34,0,12,0,0,51,48,0,3,0,0,57,143,0,15,0,0,160,444,4,65,0,0,517,2323,9,340,26,20,2719,1982,41,495,49,25,2594,917,33,268,44,26,1283,348,23,154,34,18,568,149,25,63,23,14,272,78,10,52,21,9,170,130,18,106,47,22,319,87,4,33,6,4,129,6696,171,1607,245,138,8856
30502,0,0,0,4,11,0,0,0,0,9,20,0,7,0,0,28,8,0,3,0,0,12,25,0,3,3,0,33,145,0,49,3,5,200,594,6,144,9,4,752,544,14,200,10,14,782,240,7,164,9,4,434,125,8,113,10,9,266,50,9,60,8,3,137,28,8,37,10,8,82,42,24,108,21,9,203,29,0,21,3,4,62,1882,78,915,91,67,3025
30503,0,0,0,3,19,0,3,0,0,30,45,0,6,0,0,56,47,0,3,0,0,57,138,0,22,0,3,177,709,9,185,8,4,921,2265,14,450,38,15,2776,1411,34,430,41,20,1930,667,28,299,27,18,1046,283,14,172,19,19,509,109,16,105,24,12,271,52,14,88,17,10,177,92,28,114,31,17,282,62,6,30,8,0,101,5904,173,1915,210,120,8325
30504,0,0,0,0,8,0,0,0,0,7,18,0,5,0,0,22,21,0,3,0,0,28,54,4,8,0,0,67,262,0,66,6,5,337,848,7,174,7,15,1051,626,21,216,25,15,897,288,18,167,16,11,501,109,18,97,17,8,242,58,13,66,13,5,153,29,10,50,17,3,105,28,21,84,22,6,160,39,0,11,4,0,54,2386,101,945,130,69,3635
30601,0,0,0,4,12,0,0,0,0,18,30,0,4,0,0,36,13,0,6,0,0,25,52,3,34,0,3,101,203,8,92,7,15,329,437,38,288,27,44,834,360,72,362,51,50,892,105,34,116,21,20,298,44,10,40,7,0,101,13,3,18,0,0,33,0,3,8,6,0,20,5,0,7,0,0,20,35,8,26,3,3,76,1319,186,1009,123,153,2789
30602,7,0,4,15,48,3,30,0,9,90,95,11,45,3,14,163,91,12,34,8,13,157,286,22,221,11,33,580,599,57,368,24,50,1101,903,139,826,75,99,2040,323,64,265,37,33,729,89,21,64,11,11,193,39,8,18,0,0,74,10,0,0,0,0,19,10,0,0,0,0,12,6,0,7,0,0,12,58,7,40,9,10,123,2580,343,1937,190,287,5332
30603,17,0,5,44,43,10,38,5,10,108,76,25,103,3,30,240,65,3,57,6,9,131,148,15,164,7,13,346,169,24,179,15,36,426,88,15,92,7,9,202,17,4,25,0,4,50,5,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,19,0,6,49,662,100,697,46,138,1651
30604,5,0,0,9,12,0,3,4,0,15,15,0,6,0,0,22,6,0,3,0,0,11,21,0,12,0,3,40,73,3,24,0,0,103,97,4,53,4,12,171,43,5,31,3,7,92,13,0,15,3,0,30,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,13,304,26,154,20,30,525
30605,0,0,3,22,35,3,16,0,4,52,57,6,39,3,7,113,75,7,34,0,10,120,107,9,56,3,7,183,219,23,172,14,32,455,163,42,169,16,33,422,25,3,23,3,4,70,9,0,3,0,0,16,6,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,25,0,8,69,753,100,552,51,115,1567
30701,14,4,0,43,82,13,63,5,8,164,111,19,68,0,8,209,111,12,89,11,4,229,197,23,162,9,18,412,183,24,212,13,21,449,97,25,124,9,21,270,14,8,34,0,0,56,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,82,10,98,9,12,211,973,139,916,58,90,2173
30702,4,0,5,26,34,0,29,0,8,64,60,7,33,4,7,114,78,5,73,3,6,166,185,19,135,16,25,379,204,38,264,20,28,560,63,22,86,15,7,189,5,3,8,9,3,21,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,12,47,3,6,118,714,106,704,64,104,1690
30703,4,0,0,13,24,0,16,0,0,46,65,5,9,4,8,89,68,0,30,7,3,113,230,7,104,12,21,381,210,37,221,12,47,520,59,27,82,8,11,190,12,5,11,0,0,35,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,6,33,4,21,6,0,68,728,87,522,46,96,1481
30801,43,8,4,89,54,8,52,0,5,125,51,5,44,3,4,107,35,5,42,4,4,90,86,3,59,3,4,160,161,13,114,14,16,315,174,23,218,17,18,454,41,14,81,5,4,144,7,3,9,0,3,29,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,53,16,63,6,3,141,843,114,860,63,97,1978
30803,5,0,0,21,38,0,22,0,7,70,132,7,38,4,7,186,137,5,79,3,21,251,318,17,226,14,21,591,568,66,541,38,91,1313,628,108,668,55,77,1533,186,56,229,25,36,519,44,18,65,13,9,145,13,9,10,0,3,36,4,0,9,0,0,13,0,0,0,0,0,3,7,0,3,0,0,10,67,19,52,4,7,149,2167,298,1942,154,288,4853
30804,24,0,0,45,24,0,27,3,0,56,41,3,14,5,0,62,28,3,15,0,5,49,45,7,41,5,6,102,61,7,59,4,6,136,55,13,71,3,3,141,5,0,11,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,30,0,0,58,312,35,303,22,31,704
30805,0,0,0,18,59,0,29,4,0,92,117,10,67,3,8,208,91,6,74,6,6,185,210,22,154,15,16,413,361,54,400,34,36,893,300,80,436,31,39,889,48,30,78,9,5,163,12,5,22,6,5,51,0,0,7,3,0,15,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,37,7,46,0,9,102,1274,220,1326,100,132,3051
30901,0,0,0,3,4,0,6,0,0,8,16,0,0,0,0,19,26,0,3,0,4,27,25,0,9,0,0,36,87,3,11,5,4,107,613,7,185,9,14,828,632,14,234,21,29,925,338,13,173,26,23,568,163,20,136,12,15,344,102,20,76,10,19,221,64,9,49,12,16,155,89,31,98,16,13,249,58,0,21,7,4,93,2208,112,1013,108,136,3584
30902,0,0,0,3,24,0,3,0,0,29,30,0,4,0,6,33,18,0,4,0,3,32,30,0,5,0,0,37,67,5,29,0,10,107,415,4,132,7,12,581,405,19,233,20,18,698,227,39,171,28,33,490,95,29,120,16,19,275,61,19,70,11,8,167,30,4,20,9,14,73,34,10,30,5,11,95,35,3,21,5,4,69,1484,124,846,106,142,2700
30903,0,0,0,6,16,0,6,0,0,25,47,0,6,0,0,51,22,0,4,0,0,36,37,4,13,0,3,58,213,0,48,4,9,276,822,42,398,49,80,1385,583,53,321,43,75,1076,247,35,192,41,51,569,109,16,83,21,36,266,57,7,50,17,13,139,25,10,14,4,3,44,27,8,24,13,12,85,68,3,24,0,7,106,2278,178,1181,190,296,4125
30904,0,0,0,0,3,0,0,0,0,5,3,0,0,0,3,3,5,0,4,0,0,12,13,0,0,0,0,12,28,3,17,6,0,47,58,3,35,0,5,102,47,11,51,4,9,127,30,5,35,4,9,79,6,0,13,3,3,22,6,0,0,0,0,7,0,0,3,0,0,3,0,0,0,0,6,9,19,0,13,0,0,35,214,24,176,21,31,471
30905,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,14,9,0,6,0,0,11,11,0,3,0,5,14,13,0,11,0,0,21,79,4,49,3,4,141,113,18,106,11,25,266,69,30,134,27,16,280,29,17,59,9,5,121,14,16,27,8,4,74,3,8,19,4,4,41,14,4,14,3,0,32,14,7,10,3,9,33,374,101,427,76,76,1059
30906,0,0,0,9,12,0,4,0,0,9,28,3,0,0,6,39,9,0,0,4,4,22,22,0,13,5,4,38,95,5,48,4,11,161,377,40,292,35,46,796,362,76,391,43,78,955,158,49,159,20,46,427,51,11,69,18,20,170,21,17,44,10,15,97,10,11,8,3,0,35,17,11,20,3,4,50,43,5,24,3,9,89,1212,223,1078,152,244,2906
30907,0,0,0,3,7,0,0,3,5,20,19,0,10,0,3,31,29,0,10,0,4,48,34,0,18,5,8,66,141,6,80,9,18,251,1458,178,1402,94,172,3311,1327,357,1910,204,292,4086,339,123,435,82,92,1066,85,38,154,47,43,370,68,32,84,17,32,233,28,8,50,14,19,122,74,30,84,30,28,236,88,18,78,13,20,216,3709,786,4318,521,738,10070
30908,0,0,0,0,13,0,0,0,0,19,20,0,0,0,0,26,9,0,3,0,0,15,17,0,0,0,0,21,24,5,7,0,3,40,267,13,100,15,8,400,652,55,425,69,72,1277,381,66,374,68,75,958,104,45,164,39,29,377,32,26,70,20,12,159,7,6,32,3,6,60,23,16,37,16,10,102,31,6,16,6,7,69,1585,235,1237,230,235,3523
30909,0,0,0,0,23,0,8,0,4,38,61,0,13,0,14,87,34,6,4,0,7,49,60,0,6,5,4,78,266,3,85,4,9,366,976,24,380,26,44,1444,707,48,366,46,61,1234,320,48,209,76,52,706,103,34,109,33,31,305,32,16,36,4,8,99,11,0,20,7,4,42,11,0,17,5,5,41,61,4,25,8,16,108,2666,187,1270,208,249,4584
30910,0,0,0,0,9,0,0,0,0,8,11,0,0,0,0,9,8,0,0,0,0,14,59,0,6,0,0,68,230,0,42,0,4,280,612,3,138,10,9,777,509,15,168,13,24,731,284,14,102,26,13,434,150,19,75,20,21,284,58,11,29,7,7,117,34,16,32,15,11,101,58,23,39,21,19,167,57,0,11,5,5,87,2086,103,657,119,128,3084
31001,0,0,0,12,34,0,17,4,10,67,97,12,48,7,24,197,28,4,28,4,12,78,70,18,71,4,15,176,312,65,449,43,71,947,1135,154,1022,92,134,2538,189,90,258,46,55,639,20,19,46,10,13,112,10,3,13,4,5,28,0,6,7,0,0,13,0,0,0,0,0,4,4,0,0,0,0,3,54,10,49,4,13,127,1980,389,2009,224,350,4944
