SA3_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
40601,5557,3187,2898,4164,5138,4873,3785,2200,849,32644,19,8,53,17,11,8,0,0,0,122,10,8,19,18,5,13,7,0,0,85,0,5,3,3,4,0,0,0,0,20,4,0,0,3,4,0,0,0,0,14,4,5,15,3,0,0,0,0,0,21,12,15,29,38,24,13,3,0,0,138,23,22,44,45,30,15,3,0,0,178,4399,2740,2621,2521,2121,1403,659,294,88,16834,1459,862,737,836,854,669,406,299,118,6243,11507,6847,6420,7676,8205,7015,4874,2796,1059,56396,45,34,48,65,58,45,24,4,0,315,643,416,351,530,1063,1198,1035,623,255,6117,0,0,0,0,0,0,0,0,0,0,112,67,50,66,78,106,73,39,14,591,0,0,0,0,0,0,4,0,0,15,1929,1009,1098,1152,1420,1244,1002,526,186,9564,25,8,15,4,12,32,30,10,10,152,54,35,41,48,77,47,39,31,12,386,37,22,13,24,34,30,21,18,6,195
40602,2422,1509,1678,1936,2474,2108,1345,675,209,14351,26,8,32,16,11,3,0,0,0,94,19,10,18,23,9,9,5,0,0,89,0,0,0,0,6,0,0,0,0,3,250,213,172,109,65,42,23,14,9,897,10,0,4,7,0,0,0,0,0,25,3,5,15,18,12,5,4,0,0,62,256,220,190,136,77,48,30,14,9,984,2062,1323,1449,1226,964,616,252,99,27,8016,965,649,769,715,579,442,282,112,26,4532,5769,3733,4164,4098,4135,3234,1916,909,268,28220,26,20,50,37,26,19,3,0,0,181,260,184,210,251,508,554,421,197,73,2655,0,0,0,0,0,0,0,0,0,0,12,12,16,16,26,30,16,5,0,136,12,10,7,8,15,10,7,0,0,69,833,473,561,531,632,479,379,193,68,4140,0,4,0,0,3,5,0,0,0,17,25,9,15,22,29,21,41,26,0,193,13,7,10,9,12,14,12,8,0,84
40701,3015,1795,1374,2380,3474,4867,4884,2917,1108,25813,0,0,9,10,11,0,0,0,0,35,6,10,9,5,4,9,0,4,0,42,0,0,0,0,0,9,4,0,0,12,5,4,0,0,0,4,0,0,0,17,0,0,3,0,0,0,0,0,0,5,23,17,13,55,40,43,16,4,0,217,32,25,15,55,38,44,16,4,0,239,3214,1753,1609,1896,2016,2037,1261,555,199,14539,971,515,444,647,686,804,650,429,170,5324,7267,4129,3508,5056,6309,7835,6847,3909,1486,46355,36,34,44,55,85,85,51,12,9,407,480,290,202,396,733,1231,1882,1159,438,6816,0,0,0,0,0,0,0,0,0,0,101,59,51,77,73,107,162,89,46,764,0,0,0,0,0,0,0,3,0,3,630,371,371,489,712,908,1027,456,127,5094,24,7,18,10,32,79,102,85,48,407,19,10,6,27,25,29,25,4,5,148,32,28,23,30,32,46,61,30,11,293
40702,6019,3512,3239,4665,5934,6018,4231,2691,1061,37364,24,3,27,20,4,0,0,0,0,78,41,48,62,54,24,10,0,3,0,249,0,0,0,0,3,4,0,0,0,10,0,0,0,0,3,0,0,0,0,10,19,4,24,17,3,0,0,0,0,64,12,20,40,28,28,22,5,0,0,151,28,26,65,42,26,22,5,0,0,223,5319,2930,2952,2811,2229,1494,637,266,102,18736,1334,719,772,801,816,718,464,334,146,6113,12811,7257,7180,8471,9096,8311,5346,3299,1304,63078,59,47,69,63,72,56,26,7,0,400,783,411,383,621,1017,1266,1174,641,305,6601,0,0,0,0,0,0,0,0,0,0,227,104,105,120,108,140,108,57,23,1009,33,22,19,13,7,7,10,3,0,122,2117,1231,1160,1351,1641,1437,1103,634,249,10919,21,9,8,13,26,38,50,41,9,218,21,20,10,19,34,22,16,14,4,162,25,11,27,30,29,28,30,17,3,197
40703,6139,3734,3093,4727,6287,6730,5248,3151,1208,40318,24,8,44,18,4,3,0,0,0,102,144,100,80,88,43,32,16,3,0,498,0,0,0,3,4,3,3,3,0,17,3,8,3,9,6,0,0,0,0,23,128,90,138,70,69,50,15,3,5,564,29,24,21,51,32,31,10,8,3,204,149,126,162,125,102,88,28,12,10,796,4494,2756,2440,2618,2326,1727,901,377,161,17797,1690,992,920,1095,1083,907,603,363,153,7801,12696,7756,6823,8742,9894,9542,6802,3917,1531,67693,70,55,143,94,71,62,34,6,0,526,602,398,341,460,918,1261,1290,710,274,6252,0,0,0,0,0,0,0,0,0,0,93,65,50,53,82,126,116,44,13,647,0,0,0,0,0,0,0,0,0,0,1485,944,874,1013,1248,1247,1026,577,219,8630,22,21,13,20,42,59,69,49,27,316,208,124,65,136,223,152,128,156,43,1237,36,34,25,34,56,57,68,37,12,351
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,94,125,197,191,195,207,121,24,19,1176,0,0,11,3,4,0,0,0,0,22,5,13,6,8,0,0,0,0,0,40,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,7,0,3,7,6,4,5,0,0,0,26,0,4,12,15,4,5,0,0,0,39,137,175,240,157,122,109,45,0,7,990,54,93,116,101,122,97,61,56,50,741,300,428,589,476,460,428,225,84,71,3067,0,6,12,7,12,4,0,0,0,52,9,13,18,24,27,51,41,21,5,210,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,12,4,0,0,29,0,0,0,0,0,0,0,0,0,0,16,44,62,39,45,37,33,16,5,293,0,0,0,0,0,0,0,0,0,3,6,0,7,4,3,5,0,0,0,21,0,0,0,0,4,0,0,0,0,7
50101,4158,1982,1912,3369,3621,3452,2660,1696,586,23445,16,9,16,18,14,0,0,0,0,66,45,25,28,21,11,6,4,0,0,140,3,0,0,7,0,4,0,0,0,30,4,6,0,0,6,0,0,0,0,11,5,0,11,0,3,0,0,0,0,15,27,12,35,30,20,13,12,6,0,151,29,13,45,31,23,13,12,6,0,173,3703,1715,2093,2134,1587,1247,530,229,67,13309,983,490,582,661,564,499,253,179,121,4342,9012,4289,4788,6361,5916,5308,3476,2118,774,42045,91,61,90,126,102,94,41,7,0,618,1201,600,434,1018,1438,1658,1858,996,399,9594,0,0,0,0,0,0,0,0,0,0,121,80,65,84,97,106,107,47,15,715,5,0,0,3,0,0,0,0,0,8,1781,769,772,1178,1209,1022,838,377,135,8085,45,14,13,20,37,26,32,19,3,207,15,5,6,21,13,19,8,6,0,97,74,32,43,48,49,49,29,17,0,348
50102,10378,6048,5595,8036,9118,8144,5312,3058,1131,56825,43,18,73,44,21,6,6,0,0,207,99,45,86,62,45,11,8,6,0,359,6,8,8,5,7,7,0,0,0,29,4,0,0,3,0,5,0,0,0,6,4,5,30,0,0,4,0,0,0,43,32,48,72,68,47,38,22,9,0,329,39,56,94,68,48,42,22,9,0,380,7308,4398,4323,3684,2962,1966,830,359,105,25932,2276,1419,1477,1496,1355,1027,539,306,99,10000,20239,12056,11768,13549,13663,11291,6736,3743,1334,94384,148,76,158,167,167,100,46,9,0,871,2306,1573,1162,2080,3183,3377,2919,1584,607,18783,0,0,0,0,0,0,0,0,0,0,409,194,165,237,248,238,201,76,27,1795,0,0,0,0,0,0,0,4,0,0,4638,2549,2488,2896,3184,2781,1944,1025,393,21897,49,19,21,33,44,68,59,45,11,349,33,13,32,44,42,50,40,13,13,286,86,54,81,78,91,93,90,43,21,643
50103,2002,911,773,1491,2068,2307,1736,800,290,12384,17,0,9,10,0,3,3,0,0,44,11,6,11,9,12,4,4,0,0,58,6,0,3,0,4,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20,22,41,23,3,3,0,132,12,8,22,22,41,23,3,3,0,134,1952,826,779,974,994,829,360,87,20,6818,434,176,208,274,307,301,188,98,33,2016,4462,1948,1829,2823,3463,3523,2294,993,346,21674,18,8,27,29,43,46,25,5,0,207,407,237,201,378,700,899,961,439,154,4382,0,0,0,0,0,0,0,0,0,0,53,32,22,28,42,53,46,13,3,290,0,0,0,0,0,0,0,0,0,0,843,405,342,463,631,639,475,237,91,4130,21,6,0,9,9,13,13,5,0,71,12,6,6,6,13,21,18,32,0,113,31,9,12,18,27,32,27,19,4,177
50201,8078,4977,4052,5927,7269,8033,7567,4464,1339,51705,38,15,49,41,10,5,0,0,0,154,52,22,40,35,27,12,5,0,0,197,4,4,4,4,9,6,11,0,0,45,4,0,0,0,0,0,0,0,0,9,9,6,22,8,0,0,0,0,0,42,30,41,55,68,63,39,28,10,6,338,43,44,81,74,63,39,28,10,7,383,5537,3647,3116,2873,2404,1851,1179,608,175,21376,1946,1158,1044,1082,1017,976,699,542,202,8658,15797,9957,8519,10196,10952,11008,9514,5629,1731,83294,158,121,171,219,186,115,61,13,4,1052,2109,1526,1073,1883,2906,3478,4349,2765,977,21055,0,0,0,0,0,0,0,0,0,0,456,249,190,219,225,217,209,147,28,1929,5,7,0,0,3,0,0,0,0,16,3464,2046,1804,1975,2496,2291,2170,1229,350,17816,31,15,22,19,26,23,57,25,10,226,39,20,29,37,40,42,33,18,7,265,136,65,98,96,99,117,111,52,33,797
50301,7218,5449,2781,4463,5893,5110,3886,2455,1361,38616,122,96,130,114,57,43,27,11,3,610,148,163,217,92,52,24,6,3,0,710,56,31,16,36,39,46,42,38,15,316,0,4,0,3,0,0,0,0,0,7,15,15,10,15,6,6,0,0,0,69,37,56,43,41,60,36,13,9,0,291,55,73,50,58,64,46,13,9,0,361,3050,3644,2303,1976,2319,1892,854,465,175,16686,966,1055,731,625,724,652,438,268,289,5742,11714,10739,6395,7522,9320,7957,5359,3282,1844,64138,98,189,147,159,147,158,107,40,11,1054,2078,1455,614,1137,2046,1841,1947,1295,737,13149,0,0,0,0,0,0,0,0,0,0,89,60,58,64,70,85,58,19,13,515,0,0,0,0,0,0,5,0,0,6,3139,2210,1145,1576,2185,1667,1190,727,291,14127,22,26,3,11,32,14,19,21,8,161,212,143,81,91,180,140,80,77,30,1031,5,0,3,6,16,7,0,4,4,51
50302,6156,5064,8383,6806,6514,5452,3556,2640,1306,45880,261,257,944,247,61,43,21,0,0,1837,255,271,602,231,86,67,34,14,4,1563,85,44,89,72,62,89,41,15,4,508,0,0,3,0,0,0,0,0,0,8,17,54,113,23,7,4,0,0,0,213,33,81,134,89,75,59,27,14,3,520,48,132,247,109,87,60,25,14,4,740,3815,4631,7553,4538,3230,2432,847,311,130,27484,1251,1692,3211,1647,1222,1052,468,344,290,11174,12125,12509,21888,14202,11677,9519,5121,3406,1767,92215,302,374,1010,711,340,332,182,74,27,3361,1087,734,1053,1259,1617,1545,1365,667,412,9738,0,0,0,0,0,0,0,0,0,0,125,80,195,139,104,79,48,33,14,821,0,0,9,0,0,0,0,0,0,6,3254,2221,4301,3146,2844,2346,1652,1298,719,21778,42,8,24,23,21,21,32,12,8,189,279,158,284,285,266,256,199,208,119,2047,21,18,46,30,34,30,16,6,3,221
50401,6743,4740,5450,6118,6062,6097,4307,2933,1305,43747,185,180,616,144,68,52,15,9,0,1281,533,345,457,285,180,108,61,17,8,1986,99,77,62,75,101,143,58,19,10,652,3,7,0,0,0,0,0,0,0,14,38,74,217,27,12,13,4,0,0,388,25,62,99,58,82,62,18,3,3,418,66,143,315,90,98,71,26,3,3,820,3368,2881,3913,3235,2324,1470,672,341,129,18339,1123,914,1349,967,836,662,397,282,141,6670,12474,9620,12691,11416,10134,9002,5693,3686,1623,76338,295,306,489,505,429,442,211,86,31,2793,801,505,635,954,1219,1411,1321,853,426,8127,0,0,0,0,0,0,0,0,0,0,130,94,128,114,118,116,93,50,31,872,0,0,0,0,0,0,3,0,0,7,4057,2423,2993,2971,2886,2553,2088,1400,517,21900,23,9,15,14,32,33,57,28,15,227,280,135,206,251,195,173,179,105,37,1566,44,16,40,40,42,36,20,39,14,282
50402,3658,2666,1542,2911,3841,3607,2397,1185,419,22238,15,7,17,19,15,9,7,0,0,87,14,12,10,14,16,5,0,0,0,71,0,3,0,0,7,10,9,0,0,27,9,0,0,0,0,0,0,0,0,9,0,5,8,0,0,0,0,0,0,11,33,19,43,52,38,39,16,7,0,246,37,21,58,52,35,43,16,7,0,266,3052,1923,1443,1774,1751,1244,524,243,49,11994,907,854,909,973,716,559,295,137,65,5415,7718,5521,4019,5807,6456,5521,3259,1576,537,40415,54,32,53,70,85,66,27,9,0,401,745,651,331,626,1277,1281,1193,620,237,6959,0,0,0,0,0,0,0,0,0,0,144,90,45,91,118,93,76,42,17,722,33,38,28,15,17,0,7,0,0,142,1323,929,676,833,1157,1089,779,367,128,7276,34,29,18,12,28,27,26,9,7,195,37,16,19,28,31,26,17,8,3,174,61,34,27,53,48,50,55,19,9,358
50403,12524,7680,6975,9600,9517,7272,4299,2199,651,60716,185,118,204,162,97,36,8,8,0,825,935,514,470,387,295,130,67,20,4,2820,36,22,18,48,19,16,9,10,3,168,0,3,5,3,0,0,0,0,0,13,33,21,56,25,8,7,8,0,0,160,59,72,80,93,78,39,18,3,0,451,94,96,145,124,88,47,27,10,0,622,6855,4461,4494,3924,2896,1580,661,235,64,25181,2266,1510,1466,1523,1267,829,497,298,190,9837,23433,14789,14248,16299,14684,10255,5694,2810,921,103138,569,449,557,678,579,452,187,60,20,3559,2735,1771,1409,2273,3192,2712,2010,1002,320,17440,0,0,0,0,0,0,0,0,0,5,503,297,321,328,321,211,133,62,17,2194,3,0,9,0,0,8,3,0,0,16,6248,3949,3954,4230,4145,3072,1966,957,322,28846,58,45,26,56,53,52,45,24,7,366,209,150,173,209,204,137,100,41,10,1235,93,68,60,74,73,75,52,25,7,520
50501,17721,13140,8423,13759,17134,14994,7483,4048,1572,98270,155,160,168,140,127,98,37,16,0,900,282,287,170,159,189,104,51,16,3,1260,26,26,9,40,39,46,17,9,3,215,4,0,3,0,0,0,0,0,0,4,19,44,35,22,28,15,4,4,0,168,74,120,126,99,151,94,42,20,12,728,95,163,163,119,172,109,45,22,6,898,8885,7294,5755,5898,4936,3531,1193,505,160,38159,2084,1785,1439,1549,1631,1272,576,387,221,10948,29456,23093,16399,21995,24564,20417,9497,5028,1974,152421,205,233,275,360,291,248,134,33,9,1796,3815,2881,1629,3138,5090,5169,4121,1748,806,28404,0,0,0,0,0,0,0,0,0,0,595,372,239,403,404,358,264,113,63,2813,0,0,0,0,3,0,6,0,0,6,7434,4846,3597,4580,5479,4915,3306,1388,511,36056,85,64,34,58,86,96,114,50,17,594,216,197,139,222,308,231,111,83,22,1530,43,39,32,42,65,74,54,27,13,392
50502,17069,11534,13941,14821,13842,12943,10380,7422,3035,104997,510,370,1188,423,181,101,34,14,6,2817,1699,901,1089,839,506,213,96,33,5,5385,509,372,226,345,417,427,224,207,153,2884,7,6,3,0,0,3,0,0,0,23,73,165,319,55,17,14,3,3,0,654,94,130,237,173,176,94,49,30,6,988,173,301,561,226,196,114,51,30,6,1660,7061,6534,9010,6048,4439,3254,1528,750,234,38853,2848,2398,3457,2350,1882,1492,1034,734,423,16620,30607,23130,30430,25957,22312,19204,13590,9323,3887,178430,701,688,1036,1078,857,689,368,154,52,5624,2213,1448,1694,2362,3077,3015,3195,2220,1009,20228,0,6,3,0,3,0,0,0,0,9,541,367,490,367,315,263,215,123,58,2735,0,5,0,5,0,0,0,0,0,14,9115,5578,7693,6808,6599,5390,4445,3250,1220,50099,74,40,36,53,71,66,84,86,31,536,942,624,719,797,884,842,599,603,194,6208,109,46,94,118,110,117,91,81,36,795
50503,20262,11683,11719,14952,13014,9299,6196,3259,1026,91404,429,190,369,350,127,62,35,3,0,1561,1220,678,539,562,377,168,55,22,3,3627,16,18,14,18,16,21,25,4,6,135,0,4,0,3,0,0,0,0,0,13,77,58,82,51,30,20,4,0,0,319,118,76,141,145,130,80,28,10,0,714,196,130,227,201,153,98,33,15,0,1050,10702,6101,7043,5931,3461,2002,826,351,116,36528,3362,1957,2057,2161,1525,974,577,403,275,13289,37120,21411,22755,24929,19400,13049,7882,4111,1442,152102,867,684,862,876,805,582,224,69,14,4982,4276,2916,2262,3614,4756,3547,3148,1751,667,26930,0,0,0,0,0,3,0,0,0,9,1094,651,500,650,608,347,237,136,40,4261,0,0,0,0,4,0,0,3,3,11,9087,5333,5605,5888,5466,3698,2522,1316,400,39319,86,34,55,63,58,53,52,32,7,433,609,354,400,547,428,334,209,92,18,2980,162,99,126,115,153,138,86,45,19,946
50601,6321,4365,4446,4619,5170,5019,3081,1639,513,35165,118,67,193,65,44,12,7,0,0,506,163,110,134,75,69,40,12,0,0,607,12,3,8,11,10,3,3,5,0,44,6,0,0,4,4,0,3,0,0,14,24,13,51,8,5,5,0,0,0,113,31,52,72,76,61,46,13,5,0,357,61,68,129,88,70,51,20,5,0,483,4930,3286,3218,2415,1972,1262,537,185,52,17852,1648,1084,1008,879,834,617,338,271,99,6777,13370,9077,9316,8319,8290,7111,4039,2115,660,62293,294,135,355,413,195,133,84,22,7,1629,1388,1015,993,1295,1806,1877,1619,827,279,11097,0,0,0,0,0,0,0,0,0,0,507,270,291,278,258,220,98,80,18,2007,52,38,31,36,18,17,16,3,8,220,2866,1546,2195,1988,1761,1563,1054,492,147,13616,28,20,18,27,21,16,33,13,3,180,56,21,45,39,32,29,10,11,3,237,66,37,38,57,44,55,45,19,7,367
50602,4789,3738,5252,4940,4551,4154,2878,2111,901,33318,236,226,726,190,57,20,11,3,5,1461,947,541,809,494,188,100,43,9,3,3137,3,10,9,8,7,6,5,0,3,54,3,7,9,0,5,3,4,0,0,25,57,137,246,24,5,3,9,0,3,488,28,44,103,66,57,35,17,6,0,350,92,190,354,88,64,42,23,9,3,866,2397,2900,4028,2515,1804,1175,425,247,71,15557,1049,1183,1618,1128,884,625,388,261,128,7261,9734,9138,13437,9745,7806,6311,3840,2672,1118,63804,241,268,640,480,271,214,106,35,13,2258,519,463,590,795,1094,1193,1022,665,332,6680,0,0,0,0,0,0,0,0,0,0,95,82,144,116,81,79,58,43,3,712,0,0,0,0,0,0,0,0,0,6,2749,1827,2796,2273,2030,1694,1208,874,354,15806,11,13,12,18,18,24,21,9,4,128,62,34,65,70,68,67,37,31,11,461,51,21,41,44,42,40,15,7,9,264
50603,7325,6892,5511,5933,6974,6481,4253,2944,1493,47808,610,534,679,500,321,117,44,23,3,2841,1413,933,957,745,367,184,81,32,7,4719,11,4,6,3,7,12,3,6,0,57,3,0,6,0,0,0,0,0,0,15,122,189,315,73,44,31,14,7,6,799,36,71,86,56,57,38,33,14,5,395,167,259,399,134,103,68,46,17,6,1203,3654,4743,3726,2590,2210,1552,682,326,150,19629,1161,1581,1265,888,849,666,372,333,256,7367,14958,16200,13539,11459,11558,9667,5682,3758,1950,88769,704,915,1112,835,755,566,354,105,34,5376,805,810,524,793,1426,1675,1609,1037,557,9237,0,0,0,0,0,0,0,0,0,0,348,300,237,258,243,244,171,71,44,1921,48,37,45,22,25,10,20,8,0,230,3288,2603,2203,2374,2469,2256,1706,1016,514,18422,33,32,29,28,28,39,34,16,6,251,62,42,50,61,71,68,35,20,11,426,40,23,34,52,42,38,31,24,15,299
50604,10715,7368,7207,8319,8430,8015,4967,2565,775,58359,447,202,593,353,151,65,32,0,0,1840,1907,1052,949,776,552,237,85,25,6,5593,0,3,0,8,3,6,6,0,0,34,3,0,3,4,0,4,0,0,0,19,123,135,254,77,48,18,11,4,0,673,42,57,95,89,61,45,34,6,0,435,164,191,348,167,111,67,46,18,0,1122,6399,4359,4854,3789,2538,1647,746,276,85,24699,2340,1893,2003,1675,1215,972,527,316,170,11106,22598,15654,16782,15730,13507,11446,6556,3260,1053,106587,712,535,932,895,634,456,264,77,15,4520,1478,1131,944,1518,2174,2346,2147,1202,464,13394,0,3,0,0,0,0,0,0,0,3,625,408,393,348,379,267,213,120,37,2788,11,15,13,3,7,4,3,4,0,48,4622,2982,2992,3415,3104,2685,1880,1012,278,22982,63,26,34,40,38,36,33,11,5,293,82,51,70,79,58,64,39,19,10,470,61,46,55,63,60,78,72,26,12,471
50605,5683,3913,3062,4372,4987,5006,3432,1867,593,32910,35,16,58,45,18,18,3,0,0,192,208,114,103,112,51,29,12,8,4,651,4,3,0,7,5,7,6,0,0,29,6,0,4,0,0,0,0,0,0,10,3,9,11,0,3,0,0,0,0,33,13,24,37,40,39,28,7,7,0,193,20,30,51,39,43,29,7,7,0,232,3489,2548,2231,2072,1676,1291,602,255,79,14239,1074,694,658,724,618,496,284,178,99,4820,10583,7382,6247,7465,7494,6938,4375,2314,770,53563,125,73,129,149,104,87,33,11,0,715,1006,825,520,936,1499,1585,1548,927,272,9117,0,0,0,0,0,0,0,0,0,0,193,133,92,146,148,124,135,86,25,1063,51,40,49,26,21,9,4,0,3,211,2633,1657,1370,1683,1837,1471,1175,614,200,12643,21,24,15,13,46,35,48,29,11,236,49,15,25,49,42,28,20,6,0,241,17,14,22,41,32,27,37,18,7,216
