SA3_CODE_2021,C11_CFC_SMS_MRM_NDC_UR_1,C11_CFC_SMS_MRM_NDC_UR_2,C11_CFC_SMS_MRM_NDC_UR_3,C11_CFC_SMS_MRM_NDC_UR_4mo,C11_CFC_SMS_MRM_NDC_UR_Total,C11_CFC_SMS_M_DfM_NDC_UR_1,C11_CFC_SMS_M_DfM_NDC_UR_2,C11_CFC_SMS_M_DfM_NDC_UR_3,C11_CFC_SMS_M_DfM_NDC_UR_4mo,C11_CFC_SMS_M_DfM_NDC_UR_Tot,C11_CFC_SMS_Tot_NDC_UR_1,C11_CFC_SMS_Tot_NDC_UR_2,C11_CFC_SMS_Tot_NDC_UR_3,C11_CFC_SMS_Tot_NDC_UR_4mo,C11_CFC_SMS_Tot_NDC_UR_Tot,C11_1PF_NDC_UR_1,C11_1PF_NDC_UR_2,C11_1PF_NDC_UR_3,C11_1PF_NDC_UR_4mo,C11_1PF_NDC_UR_Tot,C11_Tot_NDC_UR_1,C11_Tot_NDC_UR_2,C11_Tot_NDC_UR_3,C11_Tot_NDC_UR_4mo,C11_Tot_NDC_UR_Tot,C16_CFC_SMS_MRM_NDC_UR_1,C16_CFC_SMS_MRM_NDC_UR_2,C16_CFC_SMS_MRM_NDC_UR_3,C16_CFC_SMS_MRM_NDC_UR_4mo,C16_CFC_SMS_MRM_NDC_UR_Tot,C16_CFC_SMS_M_DfM_NDC_UR_1,C16_CFC_SMS_M_DfM_NDC_UR_2,C16_CFC_SMS_M_DfM_NDC_UR_3,C16_CFC_SMS_M_DfM_NDC_UR_4mo,C16_CFC_SMS_M_DfM_NDC_UR_Tot,C16_CFC_SMS_Tot_NDC_UR_1,C16_CFC_SMS_Tot_NDC_UR_2,C16_CFC_SMS_Tot_NDC_UR_3,C16_CFC_SMS_Tot_NDC_UR_4mo,C16_CFC_SMS_Tot_NDC_UR_Tot,C16_1PF_NDC_UR_1,C16_1PF_NDC_UR_2,C16_1PF_NDC_UR_3,C16_1PF_NDC_UR_4mo,C16_1PF_NDC_UR_Tot,C16_Tot_NDC_UR_1,C16_Tot_NDC_UR_2,C16_Tot_NDC_UR_3,C16_Tot_NDC_UR_4mo,C16_Tot_NDC_UR_Tot,C21_CFC_SMS_MRM_NDC_UR_1,C21_CFC_SMS_MRM_NDC_UR_2,C21_CFC_SMS_MRM_NDC_UR_3,C21_CFC_SMS_MRM_NDC_UR_4mo,C21_CFC_SMS_MRM_NDC_UR_Tot,C21_CFC_SMS_M_DfM_NDC_UR_1,C21_CFC_SMS_M_DfM_NDC_UR_2,C21_CFC_SMS_M_DfM_NDC_UR_3,C21_CFC_SMS_M_DfM_NDC_UR_4mo,C21_CFC_SMS_M_DfM_NDC_UR_Tot,C21_CFC_SMS_Tot_NDC_UR_1,C21_CFC_SMS_Tot_NDC_UR_2,C21_CFC_SMS_Tot_NDC_UR_3,C21_CFC_SMS_Tot_NDC_UR_4mo,C21_CFC_SMS_Tot_NDC_UR_Tot,C21_1PF_NDC_UR_1,C21_1PF_NDC_UR_2,C21_1PF_NDC_UR_3,C21_1PF_NDC_UR_4mo,C21_1PF_NDC_UR_Tot,C21_Tot_NDC_UR_1,C21_Tot_NDC_UR_2,C21_Tot_NDC_UR_3,C21_Tot_NDC_UR_4mo,C21_Tot_NDC_UR_Tot
21003,2040,2459,880,426,5800,248,229,48,12,528,2282,2683,925,441,6332,898,493,170,74,1635,3181,3176,1092,512,7964,2593,2784,978,417,6778,363,292,56,23,741,2962,3080,1034,445,7521,887,556,162,66,1673,3844,3639,1197,512,9195,2684,3091,1025,406,7206,479,376,50,11,920,3165,3467,1071,424,8124,1001,618,142,55,1816,4166,4084,1212,477,9942
21004,1162,1592,627,172,3555,257,219,61,30,569,1420,1818,689,199,4125,559,388,129,36,1115,1980,2203,817,241,5236,1165,1564,585,142,3462,324,248,96,27,701,1488,1813,677,174,4155,614,386,123,39,1154,2102,2198,803,210,5309,1407,1754,583,131,3869,415,378,94,30,923,1823,2130,669,164,4797,631,479,142,36,1282,2457,2611,812,199,6074
21005,4754,5770,2561,1242,14321,473,393,170,70,1109,5230,6167,2730,1310,15436,1953,1340,559,272,4115,7181,7502,3290,1574,19548,5822,6820,2977,1528,17146,666,538,221,101,1525,6483,7359,3195,1635,18676,2122,1507,575,308,4513,8606,8866,3772,1942,23183,7655,9456,3748,1823,22681,815,661,222,95,1801,8475,10122,3964,1914,24478,2457,1675,687,327,5142,10931,11799,4646,2243,29620
21101,5277,6982,2363,592,15210,750,662,172,70,1662,6029,7644,2533,662,16873,2020,1322,403,105,3841,8047,8967,2934,770,20709,5481,6980,2078,499,15032,803,715,232,64,1811,6283,7697,2307,557,16846,2003,1287,350,101,3746,8286,8985,2662,662,20589,5589,7307,1897,354,15151,939,731,233,68,1973,6530,8033,2128,424,17122,2049,1345,369,80,3845,8580,9379,2500,505,20968
21102,863,1424,606,137,3029,92,74,21,5,189,953,1500,628,141,3220,206,158,50,10,423,1156,1654,676,152,3635,849,1382,586,110,2923,82,101,28,6,220,927,1485,616,122,3148,211,164,39,10,428,1139,1650,652,130,3575,910,1378,521,105,2909,88,101,39,11,231,993,1481,551,108,3144,220,159,58,5,444,1210,1645,611,114,3588
21103,3239,4384,1701,411,9733,515,406,141,47,1119,3752,4796,1841,462,10850,1556,971,312,78,2918,5310,5765,2152,539,13763,3636,4744,1665,406,10458,587,521,166,43,1316,4226,5262,1832,454,11776,1507,929,281,68,2785,5740,6192,2112,517,14561,3807,5146,1581,324,10864,696,615,157,39,1517,4505,5765,1742,365,12377,1600,970,282,63,2916,6102,6731,2022,430,15287
21104,1931,2790,894,194,5807,172,182,48,14,410,2106,2971,947,202,6224,675,419,102,36,1232,2774,3394,1047,238,7451,2318,3158,821,180,6473,212,186,62,11,467,2527,3344,887,190,6947,659,456,105,15,1234,3186,3798,994,203,8180,2434,3414,758,128,6733,223,222,56,14,522,2656,3636,816,141,7254,746,445,106,27,1321,3399,4081,925,174,8570
21105,4106,5848,2352,671,12975,993,943,329,119,2378,5100,6788,2679,787,15356,2024,1406,450,121,3997,7124,8196,3128,908,19353,4031,5651,2203,640,12527,1172,1041,334,133,2680,5200,6694,2535,770,15202,1940,1354,421,120,3834,7139,8051,2955,894,19042,4259,6133,2140,549,13079,1330,1227,379,123,3058,5585,7361,2518,671,16134,1948,1346,409,86,3789,7535,8710,2922,757,19926
21201,2209,3068,1352,482,7109,584,554,203,92,1433,2796,3621,1550,573,8540,1026,736,287,91,2139,3819,4360,1841,663,10677,2873,3882,1552,549,8854,763,719,267,108,1855,3631,4595,1816,660,10704,1286,988,332,144,2754,4917,5587,2148,806,13460,3646,5083,1911,632,11276,1103,889,313,113,2414,4749,5978,2218,749,13689,1599,1163,400,172,3335,6345,7139,2622,916,17022
21202,4447,6150,2181,782,13560,563,491,166,61,1278,5011,6644,2346,838,14843,1667,1227,422,176,3502,6678,7872,2773,1019,18342,4710,6183,2139,777,13818,628,557,199,79,1461,5343,6742,2337,860,15282,1623,1107,426,155,3307,6963,7850,2764,1015,18583,4878,6217,2133,769,13992,670,539,182,71,1467,5544,6758,2317,836,15455,1647,1148,379,128,3295,7183,7906,2694,964,18749
21203,4816,6135,2273,945,14178,808,684,288,134,1918,5625,6824,2567,1078,16093,1944,1321,522,213,4003,7568,8142,3091,1291,20093,6576,8353,2860,1194,18984,1130,952,337,151,2574,7709,9300,3202,1352,21557,2174,1520,555,251,4504,9882,10823,3753,1597,26056,9186,12145,3842,1568,26742,1582,1274,487,206,3544,10770,13422,4327,1769,30280,2837,1967,704,282,5795,13606,15385,5034,2053,36077
21204,6343,6315,2112,843,15617,475,413,158,82,1118,6817,6725,2270,925,16739,2584,1547,487,236,4861,9405,8276,2759,1162,21599,7227,6981,2238,870,17310,601,520,170,91,1375,7825,7499,2410,959,18693,2620,1633,503,225,4984,10448,9131,2914,1188,23677,6893,7246,2290,825,17252,710,533,165,81,1492,7600,7780,2458,905,18742,2728,1577,503,167,4970,10332,9358,2953,1075,23717
21205,5943,7558,1960,399,15860,412,340,88,30,869,6355,7899,2052,432,16733,1930,1082,253,75,3339,8286,8976,2305,498,20067,6719,8322,1959,360,17360,522,395,101,36,1057,7239,8713,2063,397,18417,2029,1201,285,60,3581,9266,9920,2357,461,21995,6868,9041,1902,305,18115,516,445,110,34,1107,7378,9484,2017,341,19219,2210,1338,294,55,3898,9592,10825,2313,392,23116
21301,6150,6605,2427,782,15962,574,541,210,78,1405,6727,7146,2636,860,17364,2868,1970,742,317,5898,9591,9118,3377,1181,23265,6439,6843,2292,794,16370,803,754,255,102,1913,7243,7599,2549,899,18288,2965,1968,731,328,5985,10206,9561,3282,1222,24267,5721,6526,2214,790,15251,851,695,256,79,1880,6571,7222,2464,870,17131,2979,1922,609,246,5751,9556,9139,3072,1115,22877
21302,2593,3263,1028,303,7190,454,379,87,38,955,3049,3644,1118,334,8149,1129,642,187,46,2009,4180,4289,1306,381,10160,2802,3489,1076,302,7665,569,440,139,35,1182,3370,3930,1212,336,8844,1111,679,194,48,2027,4482,4611,1404,376,10874,2682,3817,1034,259,7788,709,602,165,29,1502,3391,4424,1199,284,9291,1127,781,194,59,2161,4522,5203,1394,342,11456
21303,2353,2340,652,192,5534,441,318,62,20,836,2788,2656,715,210,6374,1046,605,159,69,1885,3843,3264,872,279,8260,2637,2827,680,158,6299,578,445,104,26,1151,3213,3271,778,184,7449,1050,556,172,65,1840,4259,3830,954,247,9293,2576,2997,729,134,6430,689,559,105,19,1365,3260,3550,830,153,7794,1127,631,151,47,1953,4387,4176,982,197,9746
21304,4366,5991,2242,637,13235,757,699,241,97,1789,5123,6689,2486,729,15026,1895,1396,508,214,4016,7017,8088,2997,942,19042,5074,7405,2531,867,15879,950,915,378,143,2383,6022,8321,2908,1010,18261,2106,1700,603,319,4728,8130,10027,3507,1328,22989,7043,9843,3266,1093,21250,1258,1189,444,193,3077,8299,11029,3710,1288,24325,2726,2112,707,388,5927,11025,13140,4412,1681,30255
21305,6596,7497,2620,962,17677,1037,829,289,129,2275,7625,8324,2905,1090,19948,2546,1759,626,276,5211,10178,10087,3531,1369,25159,10265,10900,3215,1282,25665,1320,1163,418,238,3135,11584,12066,3629,1523,28806,2918,2019,739,422,6099,14504,14084,4366,1944,34904,13948,16337,4223,1662,36176,1660,1367,500,256,3783,15610,17705,4724,1918,39958,3693,2513,852,552,7611,19305,20216,5577,2473,47571
21401,3428,4336,1557,432,9756,979,825,270,119,2188,4409,5161,1828,549,11941,2396,1582,465,158,4603,6803,6739,2289,710,16537,3509,4512,1527,380,9929,1164,962,325,90,2536,4671,5478,1851,471,12471,2457,1489,435,156,4534,7127,6967,2282,626,17003,3496,4727,1575,367,10159,1357,1161,350,96,2963,4852,5885,1924,459,13119,2430,1634,465,147,4671,7278,7520,2395,601,17792
21402,3324,5230,1967,521,11045,875,879,286,99,2135,4198,6108,2254,620,13182,2054,1449,454,111,4069,6253,7557,2704,733,17247,3400,5351,2070,465,11279,1088,992,324,100,2489,4485,6336,2388,561,13770,2060,1416,401,135,4015,6543,7751,2796,698,17782,3539,5628,2084,414,11669,1275,1182,394,105,2955,4818,6805,2482,519,14627,2097,1554,427,120,4202,6917,8362,2913,638,18832
21501,1318,1807,870,294,4285,350,276,114,63,806,1667,2083,984,358,5098,759,500,188,84,1532,2428,2583,1179,443,6631,1185,1560,733,242,3719,352,298,122,53,834,1538,1861,861,296,4558,707,449,188,80,1424,2247,2311,1051,373,5981,1069,1427,770,209,3468,405,400,138,51,992,1478,1822,904,261,4459,685,503,202,70,1456,2155,2327,1101,332,5916
21502,1097,1559,793,297,3741,328,290,131,50,800,1422,1851,918,344,4542,860,623,246,97,1825,2282,2473,1166,445,6366,1127,1467,727,261,3582,369,321,135,62,885,1497,1789,860,320,4471,796,583,219,95,1688,2292,2369,1081,415,6160,1104,1524,672,241,3544,412,351,150,73,989,1519,1882,818,313,4530,840,593,234,98,1771,2363,2474,1053,410,6300
21503,776,1003,663,257,2695,222,172,79,49,523,995,1176,740,306,3223,450,288,131,57,927,1445,1456,874,369,4145,726,883,603,210,2424,209,185,76,39,512,938,1063,681,252,2937,401,255,116,55,825,1336,1320,791,306,3756,721,861,528,172,2288,251,217,91,40,596,977,1078,622,208,2883,391,289,120,58,857,1364,1369,747,263,3745
21601,758,1098,604,225,2685,227,222,80,42,565,988,1315,677,270,3249,535,341,168,46,1086,1520,1655,852,312,4338,710,993,541,192,2441,236,230,98,36,594,945,1223,644,230,3038,488,295,126,48,956,1435,1522,770,272,3993,690,947,474,172,2285,262,266,109,40,679,948,1218,581,215,2963,506,346,156,49,1051,1449,1561,738,264,4011
21602,592,733,456,204,1977,152,166,74,27,424,743,896,529,229,2398,358,225,97,47,733,1097,1123,626,282,3129,526,699,398,164,1788,174,160,60,31,421,701,860,454,194,2213,385,259,104,47,789,1086,1120,559,242,3004,499,698,366,122,1682,191,221,75,43,533,693,916,441,163,2211,372,283,87,36,781,1063,1193,534,200,2988
21603,1472,2032,910,408,4819,334,303,132,57,828,1807,2340,1045,468,5653,911,663,295,114,1984,2713,3003,1341,579,7636,1461,2017,869,373,4716,372,342,142,64,917,1835,2362,1008,434,5635,921,614,259,135,1925,2749,2971,1265,572,7558,1499,2026,863,390,4778,469,384,157,49,1066,1969,2417,1019,437,5840,921,691,283,125,2021,2891,3108,1299,568,7864
21701,788,1232,526,171,2708,223,188,85,23,521,1013,1417,609,199,3228,513,293,131,35,973,1524,1704,735,234,4201,691,1003,449,131,2262,237,193,98,36,561,926,1198,548,162,2831,460,258,112,36,866,1383,1453,658,194,3692,628,886,402,126,2039,303,252,97,32,685,931,1133,501,156,2723,453,284,122,41,906,1389,1421,622,202,3633
21703,746,1087,675,251,2752,255,214,93,52,613,999,1297,765,299,3363,466,267,145,49,932,1465,1567,910,347,4290,643,955,539,221,2362,253,213,87,63,621,899,1170,629,284,2975,404,288,120,48,863,1306,1459,749,338,3839,679,892,525,168,2270,295,258,120,42,713,970,1149,643,216,2983,374,305,117,36,833,1341,1458,766,256,3815
21704,1053,1576,850,292,3768,305,261,108,46,722,1358,1836,959,337,4491,716,448,169,62,1393,2076,2280,1131,399,5884,1079,1508,742,250,3586,317,294,133,60,797,1394,1803,871,308,4381,644,441,153,67,1303,2039,2243,1027,378,5680,1076,1568,740,186,3571,406,363,138,51,957,1484,1930,875,243,4529,721,469,159,59,1404,2200,2400,1034,299,5936
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,2109,3011,1116,307,6544,496,408,154,61,1113,2607,3418,1272,370,7658,1076,660,203,74,2011,3679,4079,1474,444,9670,2072,2822,1004,287,6189,531,457,152,68,1207,2599,3284,1159,358,7399,1040,670,226,85,2010,3639,3952,1384,443,9410,2065,2843,961,248,6121,592,503,168,79,1339,2655,3345,1130,333,7457,1082,753,218,78,2133,3731,4097,1350,406,9589
30102,2161,3189,1100,304,6751,493,402,155,67,1115,2649,3589,1258,366,7867,1077,669,229,105,2079,3721,4257,1485,479,9947,2266,3135,1096,307,6804,548,471,148,82,1260,2813,3610,1248,391,8066,1108,808,215,93,2227,3926,4417,1464,489,10291,2525,3483,1084,314,7401,667,579,224,86,1554,3190,4059,1314,393,8956,1210,851,278,101,2439,4399,4915,1585,496,11397
30103,1991,2788,881,261,5917,503,378,140,48,1071,2489,3165,1015,311,6985,1102,683,182,60,2029,3596,3849,1199,375,9012,2170,3029,936,237,6376,543,429,139,63,1170,2715,3463,1071,301,7544,1083,698,185,65,2029,3800,4156,1260,363,9577,2224,3359,940,199,6719,652,568,180,53,1458,2879,3930,1114,254,8174,1087,824,193,51,2159,3961,4753,1308,312,10335
30201,1209,1713,595,177,3696,212,136,38,15,409,1420,1855,629,193,4102,468,274,88,19,854,1891,2131,714,217,4954,1428,1862,560,150,3998,240,203,60,15,513,1662,2063,622,166,4515,468,326,102,29,925,2133,2385,722,200,5434,1666,2240,611,151,4668,338,249,79,29,690,1999,2486,691,177,5363,583,432,98,34,1147,2587,2921,788,215,6508
30202,1836,2411,838,225,5310,368,257,88,41,748,2206,2668,928,261,6063,1004,579,205,60,1841,3209,3245,1125,319,7901,2071,2691,859,205,5833,433,297,90,39,858,2509,2986,953,245,6697,928,559,160,60,1698,3432,3548,1112,301,8393,2216,3066,902,185,6366,563,389,101,34,1085,2782,3456,1003,217,7456,1048,647,175,56,1922,3829,4104,1177,265,9377
30203,1065,1066,327,103,2560,209,158,39,25,426,1273,1220,364,119,2979,527,262,81,37,898,1802,1481,450,155,3876,1277,1292,348,83,2999,224,171,59,23,479,1503,1461,408,107,3477,562,272,58,31,925,2074,1734,468,135,4401,1319,1493,393,73,3282,298,228,62,22,611,1614,1722,458,100,3893,611,350,70,27,1055,2228,2072,526,121,4945
30204,1553,1902,633,174,4262,373,283,110,26,797,1921,2188,739,205,5062,964,489,155,64,1676,2889,2684,898,270,6737,1917,2152,676,185,4934,419,332,98,39,882,2338,2486,772,225,5816,884,551,146,54,1638,3223,3039,921,279,7459,1960,2455,673,145,5230,485,383,121,48,1041,2448,2842,791,188,6269,968,649,190,71,1877,3415,3493,982,257,8145
30301,1469,2162,786,196,4615,232,154,47,19,448,1701,2317,826,215,5058,648,376,104,35,1168,2351,2694,935,254,6231,1623,2282,788,166,4861,274,222,56,17,567,1894,2505,841,187,5426,594,386,105,40,1119,2484,2892,943,225,6548,1870,2607,782,153,5413,372,289,67,31,764,2241,2901,853,189,6174,705,451,115,33,1299,2944,3354,964,217,7480
30302,1798,2099,788,199,4887,333,240,59,13,644,2138,2336,848,215,5528,878,426,97,43,1441,3013,2760,947,253,6974,1973,2462,778,170,5390,396,283,59,12,757,2377,2749,833,187,6146,839,409,105,22,1377,3216,3152,940,214,7521,2176,2728,869,152,5922,533,363,90,22,1002,2712,3093,952,170,6928,924,551,111,17,1606,3638,3637,1070,186,8532
30303,2151,2628,963,268,6005,258,191,67,25,545,2406,2827,1030,289,6551,846,507,148,60,1565,3255,3336,1171,349,8114,2473,3061,957,249,6744,281,245,67,24,615,2755,3307,1030,270,7364,870,561,178,56,1664,3629,3873,1203,325,9026,2874,3970,1049,257,8152,344,306,79,33,761,3221,4272,1126,292,8911,1061,683,192,62,1994,4279,4954,1320,353,10902
30304,1111,1350,477,126,3064,190,145,44,18,392,1302,1492,519,143,3458,481,274,91,33,885,1784,1764,611,172,4339,1207,1584,522,115,3431,204,181,46,11,443,1413,1768,566,125,3874,491,254,66,32,847,1909,2024,637,161,4727,1222,1791,505,115,3639,263,211,59,22,548,1490,2003,566,128,4186,508,301,98,24,930,1997,2308,662,154,5116
30305,2064,2428,803,318,5607,277,208,86,38,603,2343,2635,890,347,6215,704,494,153,77,1423,3044,3127,1039,429,7643,2443,2784,797,290,6316,303,233,102,47,686,2747,3022,895,338,6999,786,524,166,58,1537,3535,3542,1057,398,8539,2687,3413,917,331,7350,369,273,128,51,816,3054,3689,1041,382,8168,976,653,212,108,1945,4034,4341,1256,484,10110
30306,1727,1837,571,265,4398,150,120,52,20,338,1875,1956,623,282,4738,678,372,122,45,1221,2560,2322,748,330,5966,1879,1947,644,244,4711,158,146,44,25,367,2038,2093,687,263,5081,610,377,113,64,1161,2651,2471,797,325,6244,1851,2008,620,246,4720,201,172,55,30,452,2049,2178,676,267,5174,646,399,130,70,1254,2700,2579,808,341,6423
30401,1266,1746,515,128,3657,156,134,37,3,333,1418,1883,552,133,3985,352,250,86,20,705,1772,2124,637,151,4691,1198,1745,530,141,3612,161,153,50,13,374,1362,1896,576,148,3988,383,267,55,14,723,1742,2169,639,167,4709,1165,1735,502,120,3528,175,171,49,25,416,1332,1906,553,142,3942,379,290,69,23,760,1716,2195,619,168,4702
30402,1563,2590,1008,236,5400,179,143,54,11,382,1738,2736,1061,249,5785,400,324,111,16,859,2141,3057,1179,264,6637,1559,2657,989,215,5418,192,210,58,16,480,1751,2867,1051,235,5901,449,401,106,25,986,2204,3268,1152,256,6885,1688,2910,992,211,5802,221,286,74,28,613,1920,3193,1060,241,6414,465,420,129,27,1036,2381,3612,1197,261,7449
30403,1224,1641,661,159,3678,123,96,18,4,243,1348,1733,682,164,3927,463,249,56,13,779,1806,1984,740,176,4702,1358,1928,712,130,4138,196,115,41,5,358,1555,2049,750,137,4492,496,279,79,19,871,2053,2326,835,153,5364,1700,2350,772,135,4949,209,171,43,11,435,1905,2523,817,144,5383,679,430,92,22,1216,2580,2948,906,166,6595
30404,1503,2164,793,185,4646,296,242,65,34,643,1803,2408,861,221,5284,648,426,124,46,1244,2448,2830,987,263,6527,1558,2364,851,179,4950,301,306,84,29,718,1859,2665,934,208,5669,669,469,140,46,1325,2525,3143,1074,251,6991,1636,2794,877,166,5465,389,361,105,41,896,2022,3155,982,200,6362,769,556,184,45,1549,2797,3712,1162,244,7915
30501,994,808,246,48,2098,234,109,24,0,369,1228,920,271,58,2467,572,202,47,8,829,1796,1122,317,60,3297,1308,1053,287,68,2713,268,130,30,8,445,1582,1180,317,82,3158,643,273,56,10,975,2219,1454,368,86,4133,1822,1480,368,74,3739,415,217,45,5,684,2232,1697,417,76,4423,958,484,80,18,1539,3195,2184,494,88,5962
30502,1087,1467,515,116,3178,208,159,35,14,414,1291,1625,547,128,3598,514,231,58,12,812,1809,1856,611,137,4413,1255,1662,572,103,3590,252,192,41,18,500,1504,1858,608,116,4091,508,282,69,18,865,2006,2134,677,133,4959,1355,1888,617,103,3962,361,244,54,19,679,1716,2132,671,124,4645,642,371,110,9,1137,2358,2507,783,133,5778
30503,1952,2568,1013,246,5780,355,230,56,16,664,2309,2803,1070,263,6445,909,450,101,14,1478,3216,3249,1172,274,7918,2245,2906,1066,205,6415,432,264,62,13,781,2679,3170,1131,221,7199,940,466,112,20,1543,3617,3636,1243,248,8740,2477,3299,1157,203,7136,596,363,72,42,1061,3068,3668,1225,245,8201,1254,626,141,23,2038,4321,4290,1365,268,10237
30504,1411,2010,842,185,4452,232,191,34,13,471,1641,2202,878,202,4919,533,283,78,11,907,2170,2481,953,221,5830,1458,2230,900,202,4793,252,244,49,17,565,1719,2473,957,220,5356,545,308,67,24,950,2262,2779,1021,240,6308,1614,2598,989,196,5403,354,261,70,14,698,1971,2855,1059,212,6106,644,464,90,13,1213,2615,3323,1150,227,7308
30601,1389,1887,594,185,4056,431,366,128,38,966,1819,2252,721,226,5017,874,513,189,41,1620,2695,2766,912,264,6638,1442,1942,641,172,4200,444,403,136,40,1024,1886,2349,779,216,5226,909,579,158,61,1710,2795,2929,934,272,6937,1477,2083,640,160,4362,558,524,159,59,1310,2036,2611,799,223,5668,934,665,185,69,1854,2973,3276,984,289,7523
30602,2126,2553,991,405,6079,765,656,285,170,1884,2890,3211,1276,578,7957,1912,1162,479,295,3840,4798,4378,1755,870,11794,2189,2632,897,415,6127,816,710,272,149,1950,3008,3337,1173,561,8079,1909,1212,467,282,3870,4919,4547,1642,841,11946,2132,2615,894,335,5975,916,757,295,156,2132,3050,3373,1194,491,8100,2000,1326,430,239,4000,5049,4696,1621,729,12101
30603,687,859,343,167,2068,263,206,120,88,683,958,1073,464,258,2751,550,346,114,85,1087,1499,1413,584,342,3842,682,750,306,144,1881,264,243,119,89,709,941,990,427,233,2595,490,310,144,101,1047,1437,1300,571,332,3636,611,736,319,107,1775,287,246,108,75,716,898,975,422,189,2484,474,334,147,102,1057,1367,1309,569,288,3536
30604,222,274,97,23,620,99,98,39,18,249,319,368,137,41,864,177,82,23,17,295,496,448,166,56,1161,168,264,77,18,536,95,96,22,5,223,265,360,105,30,759,173,95,38,7,312,436,456,141,41,1071,188,230,83,20,528,105,96,36,20,261,296,331,121,42,787,154,77,35,19,285,448,405,154,61,1070
30605,764,972,430,191,2356,252,276,120,80,724,1008,1249,543,272,3081,629,402,161,86,1282,1640,1654,710,362,4362,642,954,396,170,2160,281,294,153,62,786,927,1250,543,231,2948,604,375,158,85,1229,1529,1629,704,318,4177,659,896,415,168,2147,280,318,122,60,785,944,1216,542,228,2925,555,422,168,88,1227,1497,1636,705,316,4156
30701,960,1320,771,286,3339,314,276,139,83,808,1274,1592,911,368,4148,459,316,122,64,964,1736,1905,1033,432,5109,878,1294,690,242,3101,315,259,117,50,747,1192,1553,813,290,3843,475,336,141,65,1020,1669,1889,955,353,4865,816,1192,644,230,2874,352,329,139,66,878,1166,1515,784,289,3758,514,365,174,92,1148,1680,1885,958,384,4909
30702,890,1216,633,331,3060,282,230,107,71,684,1166,1443,737,394,3744,481,319,146,75,1029,1651,1764,877,476,4776,853,1170,647,283,2953,271,232,131,52,682,1125,1396,774,335,3637,476,372,142,87,1069,1599,1765,922,420,4712,802,1132,589,270,2793,271,256,111,57,698,1082,1385,700,326,3488,553,359,176,113,1204,1634,1744,878,439,4689
30703,841,1099,527,271,2741,256,198,104,59,614,1099,1291,637,326,3357,525,345,165,74,1105,1621,1636,802,400,4460,823,995,490,238,2539,251,218,104,71,651,1072,1215,592,313,3187,530,357,149,66,1105,1599,1573,744,373,4293,726,915,500,192,2322,226,212,108,52,603,953,1124,609,243,2929,555,367,160,70,1148,1507,1493,760,314,4076
30801,766,1135,580,216,2695,262,196,87,41,588,1026,1335,667,254,3282,256,177,66,42,539,1289,1502,735,301,3821,672,1036,528,203,2442,228,215,89,49,573,902,1252,616,247,3017,307,188,81,50,627,1210,1436,700,294,3647,586,896,524,187,2193,253,220,113,43,627,838,1114,636,228,2825,347,246,122,61,781,1189,1368,754,290,3602
30803,2550,3291,1360,540,7738,842,724,275,139,1977,3393,4011,1635,675,9715,1677,1061,426,190,3353,5066,5073,2059,868,13070,2583,3364,1382,497,7828,836,787,317,148,2081,3420,4153,1697,638,9909,1719,1193,504,251,3666,5138,5348,2198,887,13574,2548,3557,1358,449,7911,909,862,346,157,2280,3457,4421,1703,606,10187,1840,1276,528,253,3899,5293,5700,2236,859,14086
30804,390,511,291,104,1294,87,89,38,22,236,473,600,332,123,1529,150,95,32,18,300,620,694,366,141,1823,335,493,254,101,1178,74,100,36,20,227,407,588,286,125,1411,111,81,37,15,241,513,669,322,145,1646,303,447,223,93,1066,82,99,40,19,245,385,547,259,114,1307,118,97,44,21,275,506,647,309,133,1589
30805,1496,2112,844,298,4754,587,465,179,80,1306,2080,2574,1017,376,6058,679,428,179,68,1358,2759,3001,1199,446,7410,1550,2224,849,282,4915,582,521,223,76,1399,2128,2745,1074,364,6313,774,535,224,90,1621,2902,3286,1296,455,7937,1441,2022,770,278,4519,556,595,242,112,1506,1998,2611,1015,390,6020,973,675,273,134,2049,2967,3286,1293,528,8073
30901,1281,1632,470,101,3492,384,251,69,21,726,1665,1885,539,126,4214,929,461,120,29,1543,2593,2352,659,155,5754,1423,1782,546,103,3853,447,337,84,16,878,1863,2121,629,121,4729,940,499,114,30,1581,2804,2619,737,147,6314,1494,2074,584,101,4252,531,390,105,20,1051,2023,2464,688,121,5303,972,519,116,20,1623,2998,2982,805,140,6929
30902,1176,1438,499,113,3230,413,270,88,31,806,1593,1706,593,146,4033,960,517,145,48,1669,2547,2223,738,197,5702,1182,1670,532,122,3505,374,311,87,35,807,1549,1983,617,160,4314,906,515,133,41,1597,2459,2500,752,202,5906,1317,1874,599,112,3903,515,405,111,28,1063,1832,2284,709,146,4967,873,563,122,21,1580,2706,2845,834,165,6548
