SA3_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
40601,1408,32,24,56,118,88,204,80,293,376,64,23,86,1087,1048,2133,493,384,873,21,9,34,66,52,118,94,353,453,41,7,52,714,812,1532,386,226,613,15,6,25,28,43,69,115,415,522,23,9,42,564,699,1261,182,111,289,4,7,5,18,20,43,137,554,691,23,14,28,359,698,1059,10743,10735,21476,715,696,1411,1921,1966,3889,658,2261,2921,8610,6575,15188,22650,22236,44888,5,3,7,0,0,3,3,0,4,0,0,3,1671,1535,3205,1673,1541,3218,40,89,132,3,14,19,0,0,3,6,0,3,1497,1293,2787,1548,1400,2942,300,508,808,28,41,65,3,9,12,0,0,5,1251,1127,2382,1590,1685,3273,729,864,1594,50,53,104,31,63,94,5,4,14,889,730,1622,1704,1726,3433,791,820,1614,64,67,124,76,88,159,3,11,15,644,506,1151,1578,1489,3061,922,1034,1955,72,117,184,114,156,269,4,12,12,640,486,1127,1751,1803,3556,1055,1112,2167,100
40602,441,24,10,34,64,24,89,39,118,152,59,14,71,458,336,792,145,93,240,13,7,16,31,19,50,45,129,176,22,11,37,258,256,515,97,56,156,4,0,7,15,7,23,36,140,177,14,5,18,172,222,391,43,25,75,0,0,0,4,3,11,44,133,179,4,3,7,101,167,268,5145,4544,9693,466,416,880,1091,818,1914,277,852,1129,5205,3638,8839,12181,10271,22454,23,27,52,0,7,7,0,0,0,0,0,0,663,612,1278,687,647,1331,75,97,166,5,5,11,0,0,0,0,6,4,805,717,1519,888,826,1712,259,251,506,15,25,39,7,14,18,3,0,8,870,631,1501,1152,915,2071,397,393,794,36,47,82,25,15,39,0,3,3,613,419,1035,1070,883,1952,421,386,804,44,28,73,29,30,65,3,7,7,411,292,703,907,744,1653,435,350,782,55,55,107,56,52,109,6,19,19,358,292,647,913,758,1668,468,428,898,54
40701,2266,34,21,54,137,132,268,52,256,305,51,38,83,1503,1477,2980,867,638,1504,21,14,36,72,73,142,94,338,437,27,32,55,1078,1094,2174,595,403,994,13,3,21,43,48,91,125,465,592,24,25,43,796,943,1740,359,196,551,7,0,9,23,23,44,191,642,832,15,31,49,592,896,1486,10903,10924,21826,595,622,1212,1726,2247,3971,636,2222,2859,4998,4211,9211,18860,20222,39081,0,3,3,0,0,0,0,0,0,0,0,0,1192,1181,2376,1189,1191,2381,45,77,119,0,4,3,0,0,0,0,0,0,894,785,1677,944,863,1804,190,324,516,7,21,31,5,6,13,4,6,3,674,551,1226,876,914,1786,449,564,1011,17,49,69,17,38,52,0,0,0,460,397,859,948,1055,1992,550,624,1175,39,47,86,48,88,139,0,8,13,382,325,707,1026,1089,2120,694,798,1494,54,89,144,102,178,281,12,16,26,407,347,750,1269,1425,2695,800,839,1640,60
40702,1686,22,25,46,91,104,196,63,332,392,47,28,79,1117,1278,2396,632,471,1107,21,13,37,59,51,111,99,377,474,48,23,71,865,935,1795,471,259,732,4,3,10,29,48,77,123,512,640,31,15,46,664,840,1503,210,131,345,8,3,13,9,26,33,185,703,882,9,19,33,423,883,1304,13256,13146,26400,714,762,1476,2065,2211,4277,678,2562,3243,8353,6519,14874,25066,25195,50267,8,0,7,3,0,3,0,0,0,0,0,0,1972,1879,3851,1986,1886,3866,58,123,181,4,13,16,0,5,3,3,0,0,1693,1378,3076,1758,1516,3278,398,571,973,27,46,78,23,22,41,3,6,5,1305,987,2292,1747,1633,3387,878,1006,1888,57,86,143,41,74,116,3,6,5,838,660,1503,1826,1833,3655,1091,1174,2267,84,77,154,74,116,192,6,10,16,625,474,1095,1873,1847,3718,1220,1210,2423,87,101,186,146,205,351,4,15,17,615,426,1043,2070,1955,4024,1406,1408,2814,116
40703,2033,60,30,88,164,112,271,117,404,518,69,16,81,1491,1508,3000,770,598,1369,17,12,31,102,65,168,138,457,588,45,16,58,1076,1143,2221,516,286,809,22,11,30,49,46,88,155,559,718,34,14,53,780,920,1700,273,115,394,3,3,15,11,22,35,205,837,1050,27,20,46,525,1007,1531,13996,13841,27829,960,944,1909,2497,2464,4959,885,3096,3984,9434,6884,16320,27768,27227,54998,6,3,12,0,0,0,0,6,6,0,0,3,2105,1960,4062,2114,1966,4080,95,157,259,9,22,26,5,4,3,0,3,4,1797,1550,3352,1899,1743,3643,470,604,1069,28,49,76,14,20,28,3,0,5,1450,1111,2558,1959,1790,3746,784,906,1687,56,74,125,39,68,109,3,9,9,974,720,1691,1857,1778,3633,909,978,1886,75,120,198,74,96,171,5,7,10,709,559,1268,1771,1753,3529,1070,1125,2196,128,116,250,168,234,402,3,27,35,703,476,1176,2075,1980,4055,1300,1361,2658,127
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,46,5,0,5,16,3,19,8,4,11,5,5,6,61,34,92,17,11,26,0,0,0,3,3,6,4,5,10,0,0,0,19,21,41,9,10,22,0,0,0,4,0,5,10,9,13,0,0,0,17,21,42,10,0,13,0,0,0,0,0,4,21,29,51,6,8,14,36,43,71,363,336,698,145,90,237,244,142,386,57,79,129,822,497,1319,1629,1138,2766,0,0,0,0,0,0,0,0,0,0,0,0,94,77,173,94,75,170,3,3,7,0,0,8,0,0,0,0,0,0,161,96,252,165,102,262,12,12,23,7,0,7,0,0,0,0,0,0,168,99,267,185,115,300,24,22,44,15,9,18,6,0,13,0,0,3,116,61,180,165,90,254,21,15,41,12,11,29,9,8,16,0,0,0,92,39,133,137,80,219,16,18,33,20,10,33,15,6,23,0,0,0,87,28,119,139,63,205,26,29,52,21
50101,1091,8,16,25,75,87,159,32,159,196,17,22,35,732,781,1511,418,362,782,8,10,16,39,46,84,48,209,250,17,20,33,526,648,1173,308,193,503,6,5,9,19,28,51,77,283,361,13,9,20,426,525,947,162,63,229,4,0,7,3,23,27,100,393,494,3,14,17,276,492,774,8643,8805,17452,411,575,983,1251,1730,2978,354,1354,1707,5336,4580,9917,15996,17042,33034,3,5,5,0,0,0,0,0,0,0,0,0,1468,1349,2814,1475,1356,2828,24,63,84,6,7,16,0,0,0,0,0,0,905,887,1793,932,961,1891,210,330,546,16,27,41,3,15,17,3,4,6,919,804,1719,1155,1172,2331,622,955,1577,25,50,77,28,47,69,0,6,10,784,682,1458,1458,1737,3193,957,1084,2038,56,90,145,43,85,133,5,13,17,591,533,1121,1649,1806,3455,1162,1196,2358,71,113,187,120,200,326,3,14,12,492,445,935,1848,1968,3816,1101,1123,2226,100
50102,1993,34,30,62,138,147,282,78,401,485,66,29,98,1412,1506,2915,744,567,1311,20,24,44,76,91,164,106,433,543,33,21,56,980,1131,2118,514,305,816,20,5,25,21,52,75,125,535,663,37,17,54,712,910,1626,281,118,400,9,10,15,18,20,35,168,686,857,15,16,31,489,849,1334,18978,18868,37845,1201,1378,2585,3005,3515,6528,716,2856,3572,13124,10506,23622,37029,37123,74151,0,8,13,0,3,3,0,0,0,0,0,0,3517,3251,6769,3519,3269,6782,112,221,332,6,21,30,0,3,5,0,5,5,2612,2318,4932,2731,2566,5302,686,1076,1763,39,81,120,22,51,66,0,3,4,2154,1885,4042,2904,3096,6005,1435,1806,3237,108,140,251,69,132,204,4,12,12,1506,1235,2742,3123,3324,6447,1865,1978,3844,130,188,318,170,201,369,0,4,8,1057,856,1916,3223,3225,6450,2009,2162,4172,169,219,389,244,339,586,9,21,29,852,760,1616,3281,3504,6787,2251,2305,4562,209
50103,655,20,11,25,54,45,95,19,84,109,24,12,35,492,432,922,228,140,371,7,4,14,26,23,43,28,116,140,18,11,25,306,288,598,135,78,213,3,0,6,12,8,19,30,116,150,15,0,21,193,207,399,70,25,97,3,0,3,7,6,16,37,181,221,6,7,7,130,220,346,4697,4740,9438,295,289,592,818,878,1695,200,734,932,2607,1955,4564,8620,8597,17211,0,0,0,0,0,0,0,0,0,0,0,0,685,565,1254,687,565,1255,25,33,59,0,0,0,0,0,0,0,0,0,403,359,761,426,396,824,84,145,234,8,9,18,0,3,4,0,0,0,356,269,629,451,432,881,220,297,518,8,19,35,3,21,22,0,0,0,222,207,426,455,541,1000,293,340,632,24,26,52,24,32,55,0,0,0,182,188,371,526,588,1108,405,444,850,22,26,52,52,58,112,0,10,10,216,186,398,695,728,1421,435,510,947,35
50201,3169,76,43,115,250,212,462,128,458,587,58,26,84,2256,2163,4420,1238,948,2188,27,18,49,135,107,245,159,561,719,35,16,52,1592,1654,3245,820,521,1342,15,5,23,76,60,133,185,658,844,17,13,37,1111,1267,2381,402,220,620,9,3,10,32,44,77,230,763,991,11,14,31,693,1044,1731,17306,17632,34944,1130,1325,2453,3018,3672,6687,976,3252,4228,10352,8842,19193,32775,34726,67502,5,5,7,0,3,4,0,0,5,0,0,0,2923,2882,5801,2934,2888,5820,95,185,277,8,18,27,4,10,13,0,4,3,2494,2318,4807,2595,2530,5128,542,874,1419,34,95,130,17,50,72,0,7,8,1778,1573,3352,2376,2601,4974,1159,1397,2565,90,162,252,64,125,184,3,8,8,1283,1091,2379,2595,2789,5380,1288,1565,2853,126,182,310,134,198,329,3,16,17,892,750,1635,2446,2710,5154,1696,1831,3529,169,217,388,206,363,572,12,26,35,797,635,1435,2879,3076,5960,1795,1868,3664,203
50301,1624,18,25,42,115,156,270,39,207,245,66,59,121,1142,1164,2304,617,473,1091,7,10,23,61,115,171,67,313,371,31,56,86,787,961,1748,467,305,775,17,6,22,32,86,112,95,441,539,31,49,79,643,894,1527,336,191,529,7,3,7,25,50,80,197,978,1175,13,43,55,581,1267,1844,13100,13552,26656,404,524,925,1329,2182,3519,511,2364,2880,9744,8701,18448,25097,27326,52423,6,3,12,0,0,0,0,0,0,0,0,0,2688,2767,5454,2692,2773,5467,17,30,47,0,0,3,8,3,8,4,3,5,2834,2506,5342,2867,2542,5409,196,332,528,0,16,17,13,16,32,0,0,0,1768,1450,3211,1973,1808,3788,664,890,1555,18,27,49,19,36,58,0,0,0,807,714,1519,1513,1673,3185,1043,1257,2300,36,31,69,49,74,115,0,8,6,484,360,844,1614,1726,3339,1454,1717,3169,40,63,106,73,146,213,3,19,29,294,277,576,1868,2218,4084,1838,2054,3895,50
50302,1131,34,35,69,181,201,386,64,284,350,168,124,290,1046,1179,2226,482,390,878,29,14,47,84,110,191,88,399,490,113,104,216,798,1025,1818,366,233,601,23,12,32,54,82,139,107,544,651,71,93,163,620,966,1586,286,145,432,6,3,16,27,47,77,189,873,1066,45,141,183,546,1214,1767,15595,15404,31002,1131,1056,2184,3232,3572,6795,645,2687,3336,19946,16826,36769,40541,39547,80087,8,19,25,3,4,8,4,0,0,0,3,3,1856,2093,3948,1869,2112,3982,153,261,416,5,11,15,0,6,3,9,3,12,3551,3949,7506,3718,4225,7940,926,1437,2365,36,63,100,15,73,90,3,3,13,5362,4946,10300,6351,6520,12866,2440,2683,5119,89,117,204,142,188,332,8,4,17,3703,2949,6656,6380,5937,12318,2341,2348,4685,94,115,208,195,262,457,6,12,16,1910,1419,3323,4542,4151,8696,2007,2007,4020,124,141,260,197,354,551,6,10,22,1115,918,2034,3451,3434,6888,1865,1793,3662,164
50401,1622,32,37,70,151,210,357,71,324,394,90,49,136,1220,1363,2583,675,497,1167,34,19,54,92,130,224,113,482,596,62,25,87,978,1154,2127,445,273,724,15,7,22,51,72,122,117,518,632,26,25,50,654,900,1557,298,152,455,8,9,18,28,40,67,193,843,1035,26,28,53,554,1074,1623,14494,14414,28905,923,1031,1954,2600,3380,5982,676,2863,3541,13118,10379,23492,31807,32062,63870,3,9,10,0,0,0,0,0,3,0,0,0,2054,1951,3997,2055,1959,4012,85,202,285,6,16,22,4,10,9,5,4,4,2546,2217,4761,2638,2443,5080,672,1071,1742,37,62,99,21,39,63,0,0,5,2624,2287,4908,3353,3462,6820,1688,1965,3650,65,89,156,103,131,241,5,3,3,1830,1511,3341,3684,3705,7391,1793,1850,3644,103,95,198,134,217,353,3,22,24,1081,885,1960,3109,3072,6180,1703,1678,3381,124,140,261,212,311,521,7,20,28,847,696,1540,2892,2842,5729,1565,1483,3050,138
50402,917,14,22,33,73,76,149,33,167,197,19,19,32,642,683,1329,333,248,585,13,11,24,52,55,100,56,144,195,10,5,14,463,457,922,221,116,336,4,0,7,22,36,56,55,193,248,8,11,15,302,352,656,109,45,155,0,0,4,15,17,32,59,285,343,8,4,11,185,355,537,8556,8243,16800,528,558,1089,1259,1653,2913,309,1145,1454,6057,4375,10433,16714,15979,32694,6,0,10,0,0,5,0,0,0,0,0,0,1428,1287,2717,1441,1288,2724,86,53,144,5,4,8,0,4,4,0,0,0,1305,950,2258,1395,1021,2412,333,322,657,16,20,32,7,9,18,5,3,5,985,627,1615,1343,987,2324,572,585,1158,33,50,84,25,36,58,0,4,5,730,408,1140,1358,1082,2439,696,716,1412,52,54,104,64,70,133,0,9,11,527,324,849,1334,1172,2504,869,880,1745,72,73,149,91,126,214,10,8,15,454,300,754,1493,1380,2880,1058,1031,2091,86
50403,1592,31,21,57,124,170,284,57,303,358,52,30,82,1142,1235,2373,546,386,932,14,14,24,79,98,175,87,313,404,42,9,54,759,829,1586,399,220,619,6,7,14,29,55,85,92,394,485,13,15,24,535,695,1226,189,98,292,6,5,12,14,20,33,125,443,563,9,12,21,342,583,921,19632,20073,39706,1103,1494,2594,2825,3982,6807,617,2303,2915,14967,12707,27679,39144,40561,79703,15,14,26,5,0,5,0,3,4,6,0,5,4537,4126,8662,4551,4142,8696,193,484,684,9,41,47,5,12,14,0,0,6,4289,4008,8293,4497,4541,9037,1317,2171,3487,64,118,185,32,82,112,7,4,11,3285,2865,6153,4705,5240,9950,2760,3100,5861,128,187,314,121,225,348,3,17,22,2209,1704,3911,5224,5234,10456,2848,2973,5823,161,244,396,199,291,490,6,30,35,1352,1194,2538,4558,4731,9293,2910,3018,5932,225,326,553,334,582,918,14,49,63,998,949,1953,4490,4927,9411,2939,2895,5834,222
50501,2720,36,34,73,128,237,360,99,424,521,28,34,60,1825,1918,3738,1018,822,1839,27,29,58,80,127,204,136,569,702,21,18,42,1284,1564,2847,696,463,1155,20,10,25,35,91,125,152,686,844,12,15,29,922,1266,2182,396,208,608,9,4,14,21,47,68,232,1014,1247,13,32,36,667,1309,1974,33557,34122,67676,1284,1649,2930,3433,5406,8842,1020,3783,4799,20963,17749,38712,60255,62712,122963,5,15,21,0,0,4,3,0,0,5,0,5,5562,5160,10719,5573,5173,10746,77,166,250,6,15,14,0,3,7,0,0,4,5114,4487,9603,5199,4673,9875,682,1062,1738,33,58,86,27,47,75,0,0,4,3620,2814,6432,4360,3983,8342,2075,2724,4795,108,126,237,95,124,221,5,6,9,2203,1523,3723,4478,4501,8975,3076,3546,6621,109,203,313,184,277,466,12,18,30,1254,1013,2266,4634,5061,9694,3844,4214,8058,187,239,430,312,463,779,8,28,36,1061,756,1819,5418,5700,11122,4310,4387,8701,229
50502,4038,94,77,172,333,526,859,155,790,946,126,125,254,2891,3374,6271,1658,1305,2969,68,48,109,197,330,526,244,1123,1365,81,102,185,2248,2903,5148,1266,795,2064,31,32,69,115,197,308,291,1331,1621,46,62,112,1753,2418,4170,810,378,1193,20,13,26,45,129,178,429,1940,2372,34,85,117,1345,2546,3887,33919,34044,67966,1767,2265,4032,5339,7892,13228,1520,6823,8341,29451,24801,54259,71996,75822,147827,12,23,30,0,0,3,4,0,4,3,4,3,4889,4871,9759,4905,4901,9808,224,577,806,8,33,44,4,6,9,0,3,7,5749,5330,11083,5986,5948,11942,1733,2690,4420,70,129,197,34,98,141,9,8,10,6679,5910,12587,8522,8836,17359,4239,4650,8884,151,248,401,203,281,480,4,22,29,4726,3700,8427,9321,8901,18225,4190,4393,8585,185,239,432,299,415,721,7,39,51,2406,2094,4502,7097,7183,14275,4126,4171,8300,251,301,558,477,679,1158,16,56,72,1766,1523,3285,6642,6729,13367,3826,3766,7589,307
50503,2452,46,41,86,144,229,374,106,436,544,47,22,68,1678,1843,3519,892,654,1544,29,24,58,87,102,189,117,496,614,20,14,32,1146,1289,2432,536,325,859,10,4,19,27,49,79,140,551,691,15,10,27,734,945,1677,304,158,457,9,6,16,28,34,59,174,697,878,11,25,32,532,911,1442,29904,30399,60309,1405,1957,3367,3409,5155,8565,837,3339,4173,20662,17908,38565,56221,58764,114982,14,14,28,0,3,3,0,3,7,0,0,0,6854,6519,13374,6881,6534,13414,232,566,790,12,30,38,6,16,23,8,3,4,6234,5689,11922,6484,6298,12783,1771,2806,4574,87,203,291,61,109,174,4,3,9,4914,4205,9115,6835,7329,14168,4006,4802,8803,178,280,457,138,283,425,6,21,30,3032,2508,5541,7369,7890,15253,4555,4761,9315,244,404,645,258,409,670,15,37,48,1826,1512,3340,6899,7122,14027,4797,4877,9671,284,388,671,450,710,1158,11,43,53,1470,1223,2696,7011,7237,14245,4765,4699,9469,335
50601,1127,19,14,39,100,116,213,63,228,290,41,21,64,871,856,1730,408,307,721,16,16,29,55,70,122,65,276,339,22,15,33,566,684,1242,248,164,415,10,4,13,37,32,69,74,284,356,14,5,19,383,492,872,132,52,187,3,6,10,11,23,30,90,327,414,5,12,14,244,419,660,11524,11640,23166,780,953,1730,1854,2554,4408,462,1630,2094,9563,7960,17527,24187,24742,48926,9,15,17,0,0,0,0,0,0,0,0,0,2355,2319,4671,2366,2329,4697,113,270,384,10,22,31,3,3,6,0,0,0,2501,2314,4820,2634,2606,5237,923,1401,2322,36,58,97,27,32,58,0,5,5,2183,1833,4015,3171,3328,6502,2011,2336,4345,89,125,217,74,108,177,4,12,16,1361,1119,2480,3534,3698,7232,2006,1883,3888,124,159,279,147,207,353,7,16,20,842,742,1582,3119,3005,6128,1590,1546,3133,118,135,252,207,281,489,8,25,38,723,564,1292,2649,2549,5200,1464,1484,2948,141
50602,983,31,27,59,136,164,303,45,264,308,80,50,124,838,946,1783,400,314,713,25,15,44,76,109,181,72,357,426,48,41,88,622,836,1456,312,204,512,15,8,22,58,49,108,101,416,517,35,20,57,519,693,1214,190,95,288,11,6,20,33,42,74,118,576,692,26,19,44,375,741,1118,11123,10830,21949,809,841,1650,2426,2838,5263,494,2196,2691,12766,9747,22512,27617,26451,54070,9,9,20,0,0,0,0,0,0,6,0,7,1601,1479,3074,1606,1495,3098,127,320,440,4,9,12,4,6,8,0,0,0,3102,2565,5664,3239,2899,6136,892,1283,2176,33,73,101,39,46,87,0,4,7,3221,2664,5885,4183,4068,8249,1924,2003,3923,57,101,157,89,133,224,0,4,8,2117,1558,3673,4187,3798,7987,1730,1691,3416,102,106,210,126,168,293,9,12,15,1130,823,1949,3088,2802,5892,1449,1309,2758,121,124,245,183,222,405,5,26,32,735,604,1336,2495,2280,4776,1206,1027,2235,117
50603,1587,29,30,57,119,202,324,64,341,409,59,45,103,1127,1352,2477,654,471,1125,19,14,36,69,122,191,101,432,534,35,49,81,876,1095,1968,492,337,824,11,13,21,46,80,128,123,632,755,28,32,65,694,1094,1792,327,196,521,9,4,21,23,46,71,211,1024,1236,23,71,100,599,1350,1950,17584,17665,35250,765,929,1700,2039,3133,5167,659,3210,3867,15402,12432,27827,36447,37363,73809,8,26,35,0,3,3,4,0,5,6,0,6,3360,3034,6389,3374,3059,6438,161,341,501,5,11,17,0,8,11,4,6,4,4528,3638,8167,4697,4009,8708,1017,1416,2431,24,43,70,35,41,73,7,3,8,3153,2300,5457,4240,3800,8042,1997,2314,4311,60,83,138,64,94,154,9,10,15,1620,1114,2738,3744,3615,7357,2236,2257,4488,82,131,215,116,136,250,4,14,13,827,616,1445,3263,3150,6415,2177,2233,4407,85,121,203,155,261,417,9,25,32,549,448,994,2970,3083,6051,2156,2153,4307,108
50604,1886,39,28,65,127,181,309,98,424,520,42,27,71,1366,1479,2853,651,479,1125,19,16,41,70,93,157,83,437,521,21,9,35,848,1036,1880,430,245,676,18,15,31,45,51,97,106,434,539,25,11,36,623,760,1381,214,93,311,0,0,0,18,22,41,132,548,683,6,10,21,374,675,1053,20890,20754,41641,1144,1391,2532,2867,3900,6769,694,2832,3528,16396,13125,29517,41995,41994,83991,22,27,48,0,0,4,6,0,3,4,0,3,4011,3642,7649,4040,3671,7709,266,487,750,3,27,36,4,10,13,4,0,6,4109,3305,7410,4386,3830,8216,1234,1879,3110,49,74,124,39,67,99,0,8,8,3273,2367,5637,4594,4388,8984,2947,3216,6165,112,175,292,106,135,238,0,21,27,2053,1426,3477,5230,4974,10206,3134,3036,6174,152,197,344,146,217,357,12,30,38,1283,1002,2282,4722,4475,9200,2895,2665,5558,177,214,388,254,361,613,11,44,54,980,799,1782,4307,4077,8384,2617,2488,5105,177
50605,1368,25,22,45,73,120,186,39,215,253,22,13,39,885,1006,1892,553,406,965,14,8,20,36,76,117,58,272,330,13,17,26,673,774,1448,313,187,508,3,5,9,17,20,38,61,242,300,3,8,10,400,464,863,172,80,254,4,0,4,5,33,39,97,359,456,7,0,12,287,483,770,11314,11485,22797,549,637,1187,1423,2074,3494,422,1540,1960,7400,6135,13538,21103,21874,42980,3,12,13,0,0,0,4,0,7,0,0,0,2004,1883,3884,2014,1895,3905,60,102,163,4,8,8,0,0,0,0,0,0,1682,1465,3140,1739,1575,3314,379,592,966,18,32,50,11,26,33,0,0,3,1261,1029,2292,1672,1675,3349,839,1121,1958,40,63,103,59,57,115,3,4,8,900,646,1549,1837,1898,3733,1165,1232,2399,63,77,140,68,111,177,5,9,10,567,466,1031,1866,1899,3762,1267,1296,2560,73,125,199,133,182,315,6,19,24,454,365,814,1928,1985,3920,1316,1309,2628,94
