SA3_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
30202,5,323,12,18,7,0,365,5,334,6,12,0,0,356,30,339,34,73,45,3,523,84,164,13,148,70,9,487,123,38,15,148,27,0,354,319,53,11,199,53,0,638,1403,44,8,536,93,7,2091,2316,11,9,522,61,12,2931,447,0,0,79,9,0,536,90,0,0,25,0,0,121,60,9,0,13,3,0,78,18,0,0,6,0,0,27,6,0,0,5,0,0,12,18,0,0,3,0,0,24,81,95,14,60,30,17,296,5001,1414,122,1845,394,59,8840,3,80,0,9,0,0,91,0,108,9,7,4,0,127,26,465,37,41,27,4,597,44,266,21,60,70,10,473,70,95,11,85,47,4,311,259,95,14,138,51,6,553,1085,71,17,370,65,0,1609,3098,43,21,629,39,6,3841,1122,7,0,165,9,0,1311,258,0,0,62,4,4,327,93,3,0,13,0,0,116,43,0,0,5,0,0,49,15,0,0,4
30203,6,144,4,8,0,0,166,0,156,0,6,0,0,165,19,125,32,44,9,0,227,48,92,32,80,9,0,260,91,14,7,99,7,3,219,239,27,17,145,6,4,435,986,10,6,286,16,6,1314,1368,6,6,261,29,5,1669,266,0,0,74,3,0,337,47,3,0,15,0,0,68,15,4,0,4,0,0,25,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,7,0,0,14,36,32,9,41,7,13,139,3134,618,114,1063,93,32,5052,0,35,4,9,0,0,41,5,66,5,0,0,0,85,10,218,9,20,0,4,259,42,104,33,50,9,0,241,43,33,13,42,3,0,137,181,23,9,98,9,3,320,810,31,26,225,12,4,1103,2089,17,5,322,29,15,2473,752,0,0,98,6,4,868,194,0,0,19,4,0,221,41,0,0,10,3,0,51,12,0,0,5,0,0,18,8,0,0,3
30204,4,209,8,6,9,0,236,4,229,8,3,0,8,254,24,249,11,43,12,3,343,128,154,26,94,51,0,450,78,53,12,111,33,6,287,202,52,20,141,37,4,456,1104,35,3,376,58,12,1598,1667,17,19,394,48,14,2151,155,0,0,31,0,0,188,29,0,0,9,0,0,42,8,3,0,3,0,0,18,4,3,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,18,54,65,0,54,10,12,200,3477,1074,103,1278,252,61,6252,5,38,8,7,4,0,56,0,83,5,5,3,0,92,19,370,8,33,5,7,440,68,197,44,55,26,12,411,73,75,0,54,22,0,228,193,64,25,102,100,10,496,858,85,20,245,51,5,1266,2599,41,23,451,48,9,3171,528,5,0,74,4,0,613,83,0,0,21,0,0,100,28,0,0,10,0,0,37,10,0,0,6,0,0,17,3,0,0,0
30301,7,112,0,0,6,0,124,0,171,4,9,5,0,184,12,151,10,28,5,0,209,21,70,8,68,0,0,175,26,23,10,45,0,0,97,71,22,9,79,3,4,189,423,36,7,201,13,3,677,1538,5,16,390,44,15,2007,546,4,0,107,0,3,656,173,0,0,42,3,0,217,78,0,0,12,0,0,87,27,0,0,8,0,0,32,4,0,0,0,0,0,4,25,0,0,3,0,0,24,39,34,5,29,5,11,120,2988,620,63,1020,86,39,4813,5,28,0,5,0,0,32,0,44,0,5,0,0,51,8,191,6,17,6,0,226,13,102,3,38,3,0,159,18,57,5,25,5,0,106,63,51,10,27,0,0,150,200,37,6,107,3,0,349,1447,22,9,325,22,6,1835,1105,5,3,181,10,4,1307,388,0,0,59,0,0,445,147,0,0,22,0,0,171,60,0,0,6,0,0,66,24,0,0,4
30302,4,498,0,20,4,3,527,3,482,9,20,0,0,523,57,313,41,111,11,0,531,174,148,44,237,22,7,629,247,43,7,213,11,3,527,777,25,11,356,25,12,1206,2161,37,13,710,54,16,2997,2523,15,12,632,25,11,3217,770,5,0,230,7,4,1014,270,0,4,74,7,0,356,96,7,0,28,0,0,133,49,0,0,16,0,0,74,13,0,0,8,0,0,22,42,0,0,16,4,0,64,88,90,14,75,17,16,311,7290,1665,155,2753,194,73,12131,8,113,7,9,0,5,137,4,185,8,4,6,0,198,28,740,19,77,5,11,885,127,196,64,147,11,4,555,118,87,12,87,4,0,311,488,68,14,210,14,0,792,1817,46,9,477,24,8,2389,3318,30,6,664,34,15,4071,1724,7,11,350,12,4,2113,521,0,4,95,4,4,631,176,0,0,52,0,0,229,118,0,0,34,0,0,151,41,0,0,9
30303,9,171,7,7,7,0,192,0,184,14,10,4,3,216,11,210,17,60,22,0,319,42,132,19,90,107,0,399,43,20,9,80,39,4,191,140,47,13,103,76,0,373,570,32,7,328,71,7,1018,1971,16,17,655,92,17,2769,448,4,9,152,46,6,666,101,0,0,65,15,0,182,36,3,0,12,0,0,47,17,0,0,13,0,0,36,7,5,0,9,6,0,16,7,0,0,10,14,0,28,51,50,8,82,28,19,231,3446,882,127,1675,522,59,6696,3,48,4,4,3,0,66,4,55,3,5,3,0,64,16,298,16,73,12,0,415,30,176,24,77,91,6,402,39,67,24,67,69,4,269,63,84,20,99,75,0,341,327,52,11,180,77,5,648,2230,34,31,604,85,11,2992,993,6,8,250,37,7,1296,333,12,0,76,12,0,434,109,4,0,37,4,0,156,28,0,0,14,5,0,47,11,0,0,4
30304,6,134,4,6,0,0,151,8,144,4,11,0,0,165,17,129,6,48,9,5,220,60,65,11,94,8,3,239,64,17,5,73,14,0,173,162,10,9,132,10,6,329,546,13,8,287,23,5,888,1013,3,9,276,36,8,1347,200,0,6,60,8,0,279,76,4,0,29,3,0,118,21,0,0,4,0,0,28,11,0,0,6,0,0,13,3,0,0,0,0,0,3,3,0,0,8,0,0,14,27,37,13,44,12,14,146,2217,566,76,1091,124,34,4113,0,26,0,5,0,0,37,0,58,0,7,0,0,69,25,210,10,48,8,0,302,34,105,17,55,9,0,222,37,31,5,60,4,0,138,112,26,9,87,11,0,243,425,34,9,191,16,0,683,1206,11,7,294,26,11,1552,544,0,8,139,10,0,701,130,0,0,36,5,0,177,59,0,0,16,0,0,77,18,0,0,9,0,0,24,5,0,0,4
30305,0,76,5,9,0,0,92,0,78,4,0,0,0,88,10,136,10,36,11,0,203,12,84,15,46,9,0,167,18,29,5,58,12,3,123,75,29,6,75,16,0,199,581,16,9,248,26,9,886,1846,6,30,371,59,14,2326,303,0,0,50,3,0,362,60,0,0,16,0,0,81,8,0,0,3,0,0,9,5,0,0,5,0,0,9,4,0,0,0,0,0,4,8,0,0,3,0,5,14,52,26,5,45,12,6,152,2981,479,93,968,156,46,4714,3,17,0,0,4,0,25,3,21,0,4,0,0,26,12,111,3,30,18,4,180,16,98,11,36,10,0,170,21,46,4,39,5,0,107,51,30,6,69,23,0,180,423,90,7,180,28,5,725,2116,19,30,412,55,12,2634,793,0,0,101,6,0,904,163,0,0,25,0,0,193,46,0,0,8,0,0,52,7,5,0,6,0,0,15,3,0,0,4
30306,3,37,4,3,0,0,52,4,44,12,3,6,0,73,17,62,7,64,36,3,184,24,50,9,64,36,5,189,20,9,7,66,3,0,110,47,4,3,101,9,0,164,511,13,12,241,33,3,818,1449,20,35,513,89,13,2125,271,0,6,81,11,0,373,61,0,0,31,8,0,99,26,0,0,9,0,0,35,9,0,0,10,0,0,12,3,0,0,0,0,0,3,16,0,0,6,0,0,23,54,21,12,85,18,14,206,2518,270,116,1267,253,50,4470,0,9,3,6,0,0,20,0,15,11,0,0,0,29,23,70,4,74,10,0,184,26,37,5,59,40,0,169,24,22,5,47,21,3,119,35,36,7,58,8,0,152,227,23,10,137,19,6,417,1697,26,28,424,84,16,2272,606,0,8,174,25,0,809,146,3,0,68,5,0,221,56,0,0,23,3,0,80,7,0,0,14,0,0,21,0,0,0,8
30401,5,0,0,3,0,0,13,0,7,0,0,0,0,3,3,7,7,13,0,0,32,5,7,0,17,5,0,33,8,0,0,19,7,0,33,14,0,0,24,16,0,57,200,6,0,97,15,0,312,721,3,11,178,6,5,924,245,0,0,41,7,0,287,76,0,0,21,4,0,103,43,0,0,14,0,0,57,9,0,0,0,0,0,13,5,0,0,5,0,0,8,7,0,0,5,0,0,12,18,0,0,20,0,0,47,1369,24,26,458,56,10,1940,0,0,4,0,0,0,3,0,0,0,0,0,0,5,0,4,4,9,0,0,15,6,4,3,14,0,0,28,5,0,0,13,3,0,22,9,3,0,25,10,0,42,57,7,7,41,7,3,129,771,6,4,188,15,3,981,375,0,0,77,0,0,454,150,0,0,26,0,0,182,68,0,0,8,0,0,75,19,0,0,0,0,0,20,11,0,0,0
30402,3,0,0,4,0,0,7,0,0,7,0,4,0,13,4,0,18,29,3,0,58,17,0,9,40,4,6,70,5,0,0,27,7,0,41,21,0,3,47,8,0,77,104,3,0,79,4,6,196,601,6,3,158,8,0,773,328,7,0,63,9,0,405,156,0,0,34,0,0,190,72,0,0,19,0,0,88,31,0,0,5,3,0,41,29,0,0,7,0,0,38,37,0,0,11,0,0,49,20,0,7,35,6,0,68,1420,23,48,560,55,11,2120,0,0,3,6,0,0,11,0,0,6,0,0,0,3,3,0,8,15,0,0,25,6,0,5,19,5,0,43,3,0,12,27,0,0,43,4,0,3,28,5,0,37,45,0,4,35,10,0,98,464,6,0,139,9,0,622,454,4,0,108,0,0,570,222,0,0,33,0,0,258,123,0,0,25,0,0,145,72,0,0,13,0,0,92,26,0,0,5
30403,8,86,0,10,0,0,109,3,85,6,6,4,0,104,25,51,8,65,8,0,152,120,24,12,141,11,0,309,45,8,17,76,12,0,160,232,10,8,157,12,6,417,970,7,8,355,10,3,1358,1934,4,9,434,36,9,2419,953,3,8,255,15,0,1240,374,0,3,94,11,0,489,152,0,3,45,3,3,207,64,0,0,33,3,0,100,38,0,0,16,0,0,53,79,0,0,13,0,0,94,88,24,6,57,10,11,203,5074,303,83,1772,145,38,7414,0,11,0,9,0,0,26,3,38,3,0,0,0,52,22,121,4,58,6,0,212,109,46,4,71,15,3,243,67,13,3,83,4,0,176,126,11,0,115,11,0,267,704,4,7,216,16,0,959,2102,3,0,423,27,4,2556,1403,0,0,287,20,0,1706,570,4,0,131,11,0,718,252,0,0,51,9,4,313,161,0,0,36,7,0,200,77,0,0,20
30404,0,169,0,9,0,0,175,0,208,6,4,0,0,226,5,241,15,42,24,0,330,10,119,16,51,109,0,313,28,58,7,53,190,0,329,90,44,3,75,141,0,360,509,30,5,212,41,0,792,1196,10,0,235,21,5,1464,337,0,0,60,3,0,401,93,0,0,16,0,0,113,36,0,0,15,0,0,48,10,0,0,0,0,0,17,4,0,0,0,0,0,5,10,0,0,0,0,0,13,26,48,7,24,23,6,130,2359,935,55,795,563,18,4727,4,38,0,3,3,0,43,0,63,0,3,0,0,74,3,285,6,24,9,0,330,15,170,40,37,10,4,278,8,72,13,33,23,0,145,50,90,9,45,267,0,462,290,57,8,120,200,0,673,1251,29,0,249,54,5,1590,749,6,0,124,18,0,896,224,3,0,35,5,0,268,89,0,0,8,4,0,98,34,0,0,5,0,0,37,11,0,0,0
30501,4,345,12,10,6,4,372,0,245,19,14,0,0,283,82,192,94,121,14,3,506,214,128,82,247,26,11,710,159,28,9,156,21,4,373,566,16,12,336,29,15,980,1363,14,15,554,50,19,2014,2394,8,19,833,41,9,3304,2042,3,23,663,46,10,2781,1048,0,6,384,27,6,1474,514,6,3,188,17,3,723,224,0,0,102,14,5,340,107,0,0,65,4,0,177,217,0,0,97,20,0,339,147,63,22,137,58,24,441,9073,1040,321,3907,353,109,14808,10,72,5,19,5,0,109,11,101,11,8,3,0,133,47,408,51,64,14,6,588,155,206,107,177,23,8,677,130,38,13,134,12,6,338,411,63,39,227,32,5,780,1351,34,18,405,32,9,1853,2962,10,13,697,42,14,3739,3195,10,18,715,57,9,4012,1789,0,16,380,38,6,2230,783,4,7,225,15,3,1037,365,0,4,124,12,0,500,172,0,0,63
30502,10,210,0,7,0,0,230,0,187,0,8,0,0,192,21,121,7,30,0,0,182,63,63,5,87,8,0,225,67,21,4,80,4,3,176,263,15,4,111,11,0,405,751,11,6,263,11,4,1047,1671,3,9,320,15,9,2019,792,0,3,162,9,0,965,297,0,0,60,3,0,372,154,0,0,30,4,0,187,67,0,0,16,0,0,82,49,0,0,11,0,0,59,100,0,0,31,0,0,136,35,29,5,39,3,17,132,4339,662,35,1267,61,30,6406,4,59,0,3,0,0,61,0,68,0,5,0,0,74,9,260,0,23,6,0,296,41,94,9,34,0,0,187,41,42,4,50,7,0,151,144,24,0,75,7,0,250,525,26,5,160,8,3,720,1596,12,0,291,12,5,1919,1242,0,0,194,12,3,1453,532,0,0,94,0,0,637,249,0,0,44,0,0,292,104,0,0,27,0,0,134,64,0,0,7
30503,5,226,3,16,5,0,251,5,202,13,14,0,5,236,57,167,51,137,21,0,433,220,131,86,296,27,11,762,273,27,16,229,17,6,572,778,42,26,353,23,14,1242,2211,53,8,730,50,23,3083,2796,11,11,741,41,15,3616,1423,5,9,404,13,7,1857,583,4,4,177,11,0,788,234,0,0,67,4,0,299,136,7,0,35,3,0,185,56,0,0,12,0,0,68,167,0,0,60,8,0,235,123,67,11,103,31,29,368,9063,955,247,3363,251,111,13986,11,56,0,8,8,0,80,3,84,7,4,0,6,94,31,315,22,54,10,4,440,156,187,65,159,22,5,593,144,46,13,150,13,0,374,631,83,49,241,34,4,1039,2179,76,35,513,36,11,2854,4169,30,14,686,29,15,4946,2620,6,10,473,26,10,3152,1168,0,9,247,22,0,1440,444,0,0,106,4,4,553,235,0,0,47,4,0,287,148,0,0,34
30504,12,58,3,11,0,4,79,3,49,15,11,6,0,81,29,35,24,87,0,5,179,113,29,21,173,23,0,353,150,9,3,115,9,6,289,358,7,12,189,8,0,575,1050,17,8,428,22,7,1525,1987,4,6,586,27,15,2626,1108,0,3,294,18,12,1435,443,0,0,142,14,0,589,219,0,0,51,4,0,276,121,0,0,34,0,0,156,42,0,0,21,0,0,59,69,0,0,35,0,0,104,73,17,4,73,17,19,198,5772,223,101,2235,137,59,8530,3,17,0,12,0,0,34,0,15,4,6,0,0,25,34,83,9,39,3,0,166,88,37,17,84,8,6,235,78,8,3,75,5,0,171,270,7,18,117,14,0,426,763,10,7,267,13,0,1058,1891,9,5,401,19,3,2325,1449,8,4,310,9,4,1783,776,0,0,195,9,3,985,347,0,0,62,5,0,419,202,0,0,44,3,0,256,105,0,0,22
30601,0,37,0,6,3,0,55,3,45,5,13,0,0,59,25,72,7,53,15,3,180,232,44,9,152,31,9,472,320,15,0,157,50,0,540,796,14,8,306,74,10,1211,1158,8,14,383,43,14,1624,1144,0,0,264,24,7,1434,224,0,0,54,7,3,283,66,0,0,20,10,0,93,15,0,0,4,3,0,28,6,0,0,6,3,0,18,9,0,0,4,5,0,15,50,0,0,26,17,0,91,56,23,0,58,21,17,181,4103,255,52,1512,307,58,6282,6,9,0,6,3,0,21,3,18,0,0,3,0,25,15,97,0,45,8,0,162,66,53,0,79,3,3,212,118,20,4,107,12,0,263,485,18,4,204,48,5,765,1193,17,5,389,68,17,1696,1564,7,0,379,30,0,1981,688,0,0,100,15,6,804,161,0,0,16,7,0,182,55,0,0,12,12,0,75,17,0,0,0,5,0,25,12,0,0,3
30602,18,431,15,28,33,9,532,14,443,24,26,25,11,545,237,588,51,196,61,13,1146,1359,296,50,521,138,24,2385,979,80,21,435,119,3,1644,1451,71,15,568,110,15,2231,2808,43,26,772,135,30,3805,1045,7,3,295,51,6,1404,173,3,0,71,21,0,273,63,7,0,26,7,0,108,27,4,0,10,10,0,48,8,5,0,5,8,0,22,3,0,0,0,4,0,10,25,0,0,21,29,0,77,132,149,13,113,66,26,498,8327,2116,226,3087,823,153,14733,17,144,7,14,15,0,198,7,156,7,16,8,0,198,76,633,36,119,42,14,927,709,419,64,300,79,14,1580,756,141,30,351,65,9,1349,1585,154,22,571,149,16,2491,2650,124,14,784,127,22,3723,2555,38,14,567,78,18,3273,427,5,6,131,13,4,586,133,4,0,36,10,0,184,38,0,0,16,8,0,62,18,0,0,6,3,0,24,4,0,0,3
30603,3,70,17,31,51,3,171,6,92,9,33,25,4,163,69,255,50,171,65,10,630,385,132,53,259,97,15,944,220,26,17,169,48,3,484,403,9,6,196,49,6,664,267,3,0,118,31,3,427,115,0,0,62,19,5,201,19,0,0,15,14,0,49,11,0,0,8,13,0,34,6,0,0,10,10,0,19,4,0,0,0,3,0,7,3,0,0,0,4,0,10,14,0,0,17,11,0,39,53,28,6,66,57,12,222,1582,616,160,1161,493,51,4063,0,22,0,16,28,3,80,4,41,6,18,25,0,97,30,201,43,111,45,7,442,252,249,36,216,75,7,839,248,42,13,190,43,6,545,474,39,25,258,45,3,848,437,15,0,218,47,11,727,193,8,3,74,11,0,287,21,0,3,12,3,0,40,5,0,0,7,8,0,12,6,0,0,0,5,0,20,0,0,0,4,0,0,7,0,0,0,3
30604,0,17,3,13,16,0,57,0,18,8,12,14,0,45,23,45,28,32,18,0,150,107,29,17,70,15,3,239,85,10,8,59,21,0,181,199,0,0,75,12,3,292,242,3,0,72,7,0,329,152,0,0,31,3,0,185,43,0,0,10,3,0,58,10,0,0,0,4,0,14,3,0,0,0,8,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,3,35,0,0,17,5,0,63,23,7,5,15,16,3,77,933,137,66,404,152,19,1708,4,8,7,4,11,0,30,0,10,7,3,7,0,26,0,34,7,22,11,0,70,25,40,22,49,6,5,149,73,13,4,50,11,5,156,123,14,3,59,19,3,215,256,4,0,76,6,3,352,201,0,0,65,10,0,284,73,0,0,11,3,0,93,18,0,0,5,3,0,27,3,0,0,5,0,0,8,3,0,0,4,0,0,13,0,0,0,0
30605,0,95,5,33,33,0,165,7,110,18,23,29,4,184,65,185,44,185,80,8,567,216,63,27,312,83,11,709,192,20,18,211,38,0,480,427,16,4,251,32,5,738,367,8,0,189,26,6,595,131,0,0,48,8,0,184,9,0,0,9,7,0,20,0,0,0,0,4,0,9,0,0,0,0,5,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,11,36,35,11,50,52,22,199,1452,527,124,1326,401,55,3880,3,24,0,17,30,0,83,4,39,7,16,16,0,79,24,152,41,103,39,4,370,92,175,41,209,67,15,597,153,40,19,214,45,8,471,402,26,12,295,38,4,776,577,24,3,332,39,15,978,316,6,6,101,11,0,428,27,4,0,18,3,0,49,4,4,0,0,8,0,13,3,0,0,4,5,0,12,0,0,0,0,3,0,9,0,0,0,0
30701,4,124,0,66,215,3,407,7,92,10,32,66,0,211,131,198,32,286,130,10,783,267,72,23,255,67,20,706,150,24,7,153,39,0,371,297,6,0,149,33,3,495,344,3,3,109,16,0,475,267,0,0,38,13,0,328,77,0,0,13,12,0,98,22,3,0,5,20,0,46,4,0,0,0,6,0,14,4,0,0,0,0,0,9,3,0,0,0,0,0,5,7,0,0,14,3,0,19,50,31,8,95,216,17,425,1637,553,84,1219,837,64,4398,5,48,0,33,133,4,226,10,36,4,28,52,4,122,88,122,14,180,106,4,519,454,133,25,208,90,3,919,368,29,14,232,52,6,695,537,28,7,183,39,4,803,577,6,0,142,17,4,745,218,3,0,72,10,4,301,37,0,0,16,3,0,58,7,0,0,6,6,0,14,0,0,0,0,3,0,8,3,0,0,0,0,0,3,0,0,0,0
30702,5,33,3,38,56,3,138,5,43,3,25,41,0,126,97,60,38,246,78,9,537,292,22,28,261,60,0,664,286,10,3,176,47,8,528,472,11,0,166,27,3,675,414,0,0,101,19,0,534,138,0,0,28,8,0,175,23,0,0,7,0,0,33,4,0,0,3,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,9,0,0,18,41,14,5,67,75,12,219,1775,204,82,1134,410,38,3643,0,7,8,29,37,0,82,0,10,7,22,27,0,68,50,63,21,153,65,8,361,218,50,34,208,60,11,575,280,20,16,206,55,5,583,673,20,4,239,47,3,980,685,3,3,173,27,8,899,169,0,0,53,11,3,237,13,0,0,5,0,0,25,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
30703,5,43,0,34,24,0,105,12,48,4,25,21,0,106,146,74,43,240,60,6,577,533,23,9,314,40,5,939,345,3,5,171,27,9,553,630,0,0,198,26,3,858,330,0,0,77,9,0,413,40,0,0,14,0,0,53,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,9,38,7,6,44,30,12,133,2084,204,64,1135,240,42,3768,4,16,0,19,21,0,65,4,23,3,8,13,5,45,54,81,29,120,45,6,331,300,53,31,208,50,13,652,303,13,4,211,24,6,564,882,10,3,287,29,4,1214,586,0,0,126,21,0,732,113,0,0,46,3,0,162,10,0,0,3,3,0,19,3,0,0,0,0,0,8,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0
30801,12,94,7,16,925,8,1069,7,90,4,10,113,0,226,24,175,14,51,143,4,414,19,64,6,48,72,0,204,22,13,0,39,30,0,102,89,4,4,53,38,5,190,132,3,4,88,23,5,256,279,4,0,106,19,0,402,291,4,0,59,23,0,380,143,0,0,32,12,0,191,74,0,0,17,15,0,105,23,0,0,10,4,0,40,19,0,0,0,0,0,28,12,0,0,8,14,0,35,83,23,5,60,217,16,408,1233,465,44,599,1655,41,4048,33,71,4,12,601,0,719,6,47,3,10,119,0,190,51,206,17,56,115,7,449,273,80,6,114,68,0,549,248,13,7,107,22,0,400,372,21,0,88,31,4,520,402,10,0,110,22,5,547,236,0,0,53,10,0,302,44,0,0,17,7,0,68,12,0,0,11,0,0,19,8,0,0,4,0,0,11,0,0,0,0,6,0,5,0,0,0,0
