SA3_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,1345,357,115,6612,3239,2233,2976,1444,753,10644,74,46,42,12,13,199,6736,3969,4401,1825,890,17821,0,0,0,0,0,0,14,0,0,0,0,20,456,85,36,3,0,586,362,198,87,32,8,688,13,15,13,13,4,53,12,8,5,0,0,23,859,306,139,52,9,1365,0,0,0,0,0,0,14,0,0,0,0,14,65,25,4,0,4,90,47,21,13,0,3,87,4,8,3,0,0,14,0,0,0,0,0,0,127,55,21,0,5,206,5,0,0,0,0,5,25,0,0,0,0,25,31,0,0,0,0,36,16,3,6,0,0,25,8,0,5,0,3,14,0,0,0,0,0,0,88,10,7,0,3,105,8,3,0,4,0,18,7809,4351,4573,1877,907,19512,4,0,0,0,0,7,26,10,0,0,0,43,231,39,21,6,0,292,3254,1583,1168,302,94,6399,3841,2498,3149,1431,775,11692,51,29,21,12,3,111,7403,4164,4355,1750
30102,931,226,91,5800,4472,2817,3684,1660,783,13412,122,46,36,15,20,247,8827,4228,4693,1911,906,20562,0,0,0,0,0,0,14,0,0,0,0,13,332,28,16,0,0,377,372,184,78,13,6,649,41,26,25,5,9,103,12,0,0,0,0,12,763,248,119,19,16,1161,6,0,0,0,0,6,29,0,0,0,0,31,391,26,8,3,0,425,188,61,31,6,0,285,10,3,10,0,0,20,15,0,0,0,0,17,630,94,40,11,0,775,0,0,0,0,0,3,10,0,0,0,0,10,6,0,0,0,0,7,0,3,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,26,3,5,5,0,37,45,17,18,3,4,86,10297,4589,4867,1948,927,22622,17,3,0,0,5,24,106,6,0,0,0,120,909,141,48,12,3,1107,3483,1270,929,216,58,5958,5591,3401,4194,1861,916,15976,90,34,34,16,3,177,10191,4857,5210,2110
30103,1294,322,94,6348,2216,1869,2680,1205,524,8490,71,41,41,9,7,173,5901,3692,4085,1558,637,15870,0,0,0,0,0,0,23,0,0,0,0,20,299,62,13,0,3,375,739,470,277,68,19,1581,19,16,11,9,11,60,18,10,3,0,0,34,1088,562,308,82,34,2068,0,0,0,0,0,0,22,0,0,0,0,20,173,42,11,0,0,227,39,22,10,6,0,78,4,0,0,0,0,7,3,0,0,0,0,3,242,66,22,5,3,335,6,0,0,0,0,7,9,0,0,0,0,9,19,0,0,0,0,21,8,0,5,0,0,15,3,0,5,0,0,6,0,0,0,0,0,0,42,3,13,0,0,55,25,0,11,3,0,37,7293,4325,4432,1649,668,18371,4,3,0,0,0,8,47,5,6,0,0,59,524,137,58,15,3,738,3038,1563,1253,275,101,6234,2721,2210,3163,1270,513,9878,52,32,22,12,4,118,6381,3951,4510,1564
30201,657,133,34,3060,2026,1364,1792,831,351,6364,34,15,12,16,7,85,3757,2107,2486,982,400,9729,0,0,0,0,0,0,6,0,0,0,0,6,162,33,9,3,0,206,407,224,121,22,7,780,47,38,25,5,3,115,8,5,0,0,0,13,631,300,154,27,12,1122,0,0,0,0,0,0,8,0,0,0,0,8,169,31,4,0,0,202,29,13,3,0,0,50,0,0,0,3,0,3,4,0,0,0,0,4,208,44,13,3,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,8,8,10,4,4,0,29,4610,2467,2654,1023,409,11161,3,0,3,0,0,9,14,0,0,0,0,18,100,22,11,6,0,143,1578,756,622,117,33,3098,2389,1688,2153,881,421,7534,31,24,9,7,0,66,4107,2486,2801,1007
30202,1506,417,129,7400,1729,1261,1877,929,371,6161,77,42,37,14,12,180,5977,3297,3494,1385,512,14666,0,0,0,0,0,0,28,0,0,0,0,34,293,79,19,3,4,401,456,219,128,35,19,853,11,4,5,4,4,25,16,7,0,0,0,28,804,302,156,41,24,1331,0,0,0,0,0,0,135,17,3,0,0,160,974,320,99,15,3,1403,170,90,32,12,6,312,6,3,3,0,0,17,24,8,5,3,0,34,1309,437,146,30,12,1928,4,0,0,0,0,3,13,0,0,0,0,15,3,5,3,0,0,15,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,6,3,0,0,36,17,4,10,0,9,39,8132,4054,3801,1456,548,18002,4,0,0,0,0,4,19,5,10,0,0,34,528,158,62,9,4,761,3391,1766,1510,340,94,7102,2060,1569,2288,1087,426,7435,31,16,14,4,5,71,6035,3513,3890,1444
30203,622,169,74,3184,870,710,925,455,234,3199,32,27,18,5,8,83,2755,1643,1610,644,315,6978,0,0,0,0,0,0,3,0,3,0,0,5,205,50,20,5,0,280,229,173,81,28,11,526,16,13,12,4,0,39,10,0,0,0,0,11,459,236,116,35,17,870,0,0,0,0,0,0,155,15,8,0,0,177,954,286,117,23,8,1394,145,59,29,15,7,248,4,0,3,0,0,10,14,10,5,0,0,32,1284,369,160,38,19,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,12,12,7,5,0,0,24,4513,2262,1894,718,353,9736,0,0,0,0,0,4,13,0,4,0,0,19,320,70,33,10,5,437,1542,847,638,154,38,3220,1073,923,1184,518,223,3931,23,12,4,3,3,40,2975,1847,1864,690
30204,1319,350,123,6236,1533,1264,1527,726,409,5467,66,36,22,20,9,150,5069,2987,2958,1112,547,12672,0,0,0,0,0,0,23,0,0,0,0,24,341,99,28,9,3,489,462,348,182,76,28,1095,8,3,10,0,5,32,4,3,6,3,0,16,841,462,226,86,39,1655,0,0,0,0,0,0,53,5,5,0,0,57,324,112,35,8,3,488,138,76,30,20,9,273,5,7,6,0,0,10,11,5,0,0,0,19,528,201,79,27,7,847,0,0,0,0,0,0,4,0,0,0,0,6,8,7,0,0,0,10,3,0,0,0,0,8,0,3,0,0,0,5,0,0,0,0,0,0,19,4,0,3,0,29,31,17,6,0,3,54,6482,3671,3278,1233,596,15257,4,0,0,0,0,9,17,0,4,0,4,22,580,137,67,16,7,804,2938,1550,1291,326,99,6204,1811,1444,1911,871,441,6474,42,25,25,3,7,103,5390,3155,3286,1216
30301,864,217,48,3904,1648,1239,1974,919,400,6181,37,18,22,5,10,97,3921,2326,2904,1149,464,10753,0,0,0,0,0,0,17,6,0,0,0,14,293,77,14,3,0,385,614,377,209,44,15,1258,32,42,37,15,6,124,15,0,0,0,0,20,964,497,259,61,19,1804,0,0,0,0,0,5,20,0,0,0,0,21,267,45,10,3,0,325,94,46,26,0,3,160,5,0,0,0,0,7,4,0,0,0,0,7,389,91,32,3,3,519,5,0,0,0,0,5,12,0,0,0,0,12,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,21,3,0,4,0,38,14,8,5,0,0,27,5309,2925,3207,1214,484,13139,9,3,0,0,0,6,14,0,0,0,0,18,314,74,27,8,0,429,1780,906,776,179,32,3670,2038,1679,2353,1022,370,7460,18,13,16,3,0,50,4168,2675,3183,1203
30302,1052,258,67,4392,1083,970,1676,847,337,4916,42,17,29,13,7,100,3852,2289,2884,1133,418,10571,0,0,0,0,0,5,59,6,9,0,0,64,340,79,39,12,0,472,351,250,127,30,11,775,31,22,23,12,4,87,9,0,0,0,0,13,788,358,194,60,19,1411,6,0,0,0,0,11,414,40,13,0,0,465,2183,636,243,57,7,3133,446,190,98,19,7,766,22,15,15,12,5,64,47,16,3,0,0,72,3112,907,377,90,18,4499,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,8,18,7,10,4,0,37,3,6,12,0,5,31,0,0,0,0,0,0,27,15,29,7,5,82,35,13,16,0,0,65,7817,3587,3484,1295,454,16637,5,0,0,0,0,6,46,3,0,0,0,55,746,209,122,23,0,1102,1994,1166,1008,223,50,4449,1456,1265,2037,950,349,6056,22,10,20,5,4,60,4262,2661,3188,1201
30303,1251,353,115,5603,2337,1726,2415,1256,815,8554,71,33,36,27,11,172,5239,3199,3763,1651,953,14807,0,0,0,0,0,0,9,0,0,0,0,9,213,66,23,0,0,307,486,470,341,120,37,1458,9,12,23,12,8,70,13,4,5,0,0,25,730,557,396,134,43,1867,0,0,0,0,0,0,57,11,0,0,0,62,356,136,55,12,6,552,97,84,58,12,11,261,5,7,5,0,0,14,8,3,0,0,0,12,514,235,121,30,14,904,9,0,0,0,0,9,20,0,0,0,0,23,38,18,4,3,0,59,5,5,0,0,0,16,0,0,3,5,0,9,3,0,0,0,0,5,76,18,12,8,6,122,24,9,7,9,0,48,6583,4020,4298,1829,1014,17744,6,0,3,0,0,10,22,4,4,3,7,43,210,74,36,19,11,350,2358,1413,1282,344,111,5504,2716,2204,3116,1455,868,10358,48,41,29,16,12,139,5359,3740,4475,1834
30304,887,256,57,3752,924,727,1115,559,301,3631,31,25,14,13,10,91,3021,1749,2074,840,384,8067,0,0,0,0,0,3,23,8,0,0,0,37,146,47,27,5,0,235,149,95,64,25,20,352,9,17,19,6,5,59,19,0,0,0,3,18,341,168,118,39,31,702,0,0,0,0,0,4,52,8,0,0,0,60,250,97,47,7,5,404,34,22,29,10,5,95,4,0,0,0,0,11,9,4,0,0,0,10,347,143,82,19,8,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,5,3,0,0,28,3727,2062,2277,898,426,9396,9,0,0,0,5,12,30,8,7,0,3,50,322,100,63,11,5,499,1674,916,851,206,46,3680,1088,948,1347,628,286,4302,28,12,4,0,7,52,3146,1986,2277,843
30305,690,228,106,3418,2310,2146,2708,1321,842,9330,59,35,28,16,26,177,4014,3130,3466,1577,990,13170,0,0,0,0,0,0,0,0,5,0,0,6,84,33,11,3,0,132,619,509,376,108,39,1650,26,27,38,14,4,112,17,6,4,0,3,36,744,571,439,126,50,1937,0,0,0,0,0,0,4,0,0,0,0,4,33,14,5,0,0,47,13,3,4,4,0,29,0,0,0,0,0,4,0,4,0,0,0,4,49,21,14,3,0,84,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,14,3,4,0,0,20,11,7,0,0,0,19,4828,3734,3919,1715,1037,15230,0,0,0,0,0,0,9,6,0,0,0,22,126,33,22,9,4,192,1494,892,686,194,89,3353,2959,2605,3236,1518,1007,11318,28,26,30,13,13,115,4616,3560,3976,1735
30306,746,287,119,3407,1678,1292,1567,900,810,6240,41,23,28,12,26,127,3222,2225,2362,1220,960,9986,0,0,0,0,0,0,6,0,0,0,0,10,131,59,50,9,0,245,427,445,356,151,85,1466,16,19,24,13,16,89,17,9,3,0,3,34,610,532,432,174,98,1850,0,0,0,0,0,0,4,0,0,0,0,4,11,3,0,0,0,18,13,6,11,0,0,26,0,0,0,0,0,4,0,0,0,0,0,0,31,10,9,4,0,50,0,0,0,0,0,0,6,0,0,0,0,8,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,17,9,3,4,0,4,25,3881,2780,2815,1392,1069,11936,7,0,0,0,0,9,18,5,4,7,3,43,105,34,15,11,7,174,1373,806,615,212,115,3120,1888,1481,1800,904,805,6873,23,22,20,5,19,104,3412,2353,2454,1148
30401,569,147,33,2751,1710,1258,1656,723,291,5640,21,9,7,4,0,48,3081,1993,2241,883,323,8520,0,0,0,0,0,0,0,0,0,0,0,0,39,3,9,0,0,51,192,112,65,10,0,386,22,14,11,3,0,58,6,0,0,0,0,4,260,136,82,15,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,3348,2130,2332,895,332,9034,0,0,0,0,0,0,7,0,0,0,0,11,44,12,8,3,0,59,1286,629,565,120,35,2634,2012,1333,1710,690,319,6062,19,14,10,3,6,45,3367,1985,2296,814
30402,589,122,26,2709,2679,1822,2804,1296,449,9052,38,21,21,12,7,107,4209,2507,3441,1439,497,12082,0,0,0,0,0,0,0,0,0,0,0,5,43,3,0,0,0,51,87,37,19,3,0,147,9,0,0,3,3,21,3,0,0,0,0,3,148,44,21,10,5,224,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,14,16,9,0,0,0,26,0,0,0,0,0,4,0,0,0,0,0,0,22,13,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,9,9,3,4,5,0,15,4390,2569,3469,1456,500,12378,0,0,4,0,0,0,14,3,5,0,0,22,97,26,12,7,3,143,1261,560,569,120,19,2532,3071,2145,3123,1329,463,10126,23,12,13,12,3,69,4466,2753,3724,1469
30403,558,147,30,2428,1113,765,1321,703,219,4122,18,10,9,8,5,51,2520,1445,1924,870,259,7020,0,0,0,0,0,0,19,4,0,0,0,23,142,36,22,4,0,208,210,134,98,23,3,464,23,22,25,24,7,93,6,4,0,0,0,11,400,193,142,46,13,798,3,0,0,0,0,4,134,28,8,0,0,168,1394,533,279,51,9,2261,373,177,127,34,14,723,17,14,13,7,3,56,25,5,0,0,0,31,1942,753,430,85,27,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,27,16,14,4,4,61,4898,2409,2515,1012,291,11123,0,0,0,0,0,6,17,5,3,0,0,26,237,66,25,9,3,340,1108,560,573,109,24,2378,1321,1022,1620,779,248,4989,10,8,9,3,0,30,2695,1663,2232,899
30404,1090,272,52,4772,1851,1367,2038,989,361,6613,37,17,8,7,12,92,4423,2652,3190,1281,439,11985,0,0,0,0,0,0,6,0,0,0,0,6,100,19,6,0,0,124,159,66,40,7,3,274,0,6,6,9,0,19,4,0,0,0,0,6,275,92,47,9,4,430,0,0,0,0,0,0,34,0,0,0,0,37,333,76,20,0,0,434,146,73,41,8,3,265,19,6,9,0,0,48,9,4,0,0,0,17,550,157,75,13,5,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,12,12,3,0,0,25,5251,2918,3320,1308,446,13241,0,0,0,0,0,4,10,0,0,0,0,15,281,82,37,8,4,411,2212,1158,1089,244,49,4762,2222,1585,2530,1080,355,7775,17,11,11,0,3,45,4751,2838,3669,1339
30501,240,82,15,1197,308,279,423,249,153,1404,22,14,6,7,8,51,1117,688,712,351,171,3036,0,0,0,0,0,0,22,0,0,0,0,25,114,42,13,0,0,176,120,74,49,19,5,265,14,11,17,16,9,62,11,0,0,0,0,11,278,131,80,40,8,543,70,6,4,0,0,76,1730,170,27,0,0,1932,3639,1104,506,91,13,5346,1171,467,340,71,26,2076,91,36,34,13,6,185,74,22,8,7,3,115,6768,1802,923,176,49,9724,0,0,0,0,0,0,7,0,0,0,0,4,14,0,0,0,0,17,0,0,4,0,0,6,3,3,3,0,5,9,0,0,0,0,0,0,29,8,5,4,5,44,49,7,7,0,0,69,8246,2636,1730,575,231,13408,0,0,0,0,0,4,40,0,0,0,0,44,197,65,37,3,0,306,581,331,297,58,8,1275,433,371,481,307,145,1729,12,7,9,0,3,31,1258,777,832,375
30502,566,113,24,2381,759,753,1284,623,179,3601,28,17,18,0,4,66,2255,1473,1921,750,213,6612,0,0,0,0,0,0,13,3,0,0,0,12,244,63,19,3,0,331,503,281,166,30,13,988,27,28,36,9,5,95,11,5,3,0,0,16,787,378,221,40,16,1441,5,0,0,0,0,5,163,10,0,0,0,169,966,235,72,8,0,1277,250,96,53,10,0,409,19,4,0,0,0,28,13,3,0,0,0,17,1408,350,126,15,7,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,13,5,0,0,0,30,4470,2217,2271,806,238,10003,0,0,0,0,0,0,12,3,0,0,0,19,344,87,38,6,0,473,1077,610,502,88,23,2287,987,996,1646,707,187,4520,8,11,8,0,5,30,2433,1702,2190,794
30503,953,201,37,4054,1402,1217,2080,1105,351,6155,46,22,19,11,9,103,3921,2471,3146,1333,403,11274,4,0,0,0,0,4,36,4,0,0,0,44,317,91,32,10,0,446,370,234,121,22,7,754,16,24,26,17,0,85,17,3,0,0,0,23,753,349,177,50,11,1344,13,3,0,0,0,18,1061,84,19,0,0,1162,3328,895,374,48,19,4668,707,307,174,43,19,1245,54,16,16,4,7,94,60,20,11,0,5,92,5227,1324,591,100,41,7282,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,5,0,0,0,0,9,3,3,0,0,0,15,0,0,0,0,0,0,15,7,8,0,0,27,41,22,6,4,0,83,9962,4173,3927,1494,460,20015,5,0,0,0,0,6,44,4,3,0,0,50,604,158,77,15,3,860,1844,976,858,169,35,3881,1760,1476,2540,1251,367,7390,20,20,16,4,4,68,4273,2640,3491,1443
30504,876,185,28,3413,1038,938,1779,958,304,5013,34,30,19,7,6,92,3208,1977,2741,1173,339,9430,0,0,0,0,0,0,16,0,0,0,0,16,140,32,5,0,0,184,150,89,41,9,0,291,20,8,13,0,3,48,0,0,0,0,0,9,329,134,61,11,6,542,7,6,0,0,0,8,293,25,0,0,0,322,1411,359,110,12,3,1899,328,152,84,8,6,585,12,13,16,6,3,54,20,8,5,0,0,29,2075,562,214,33,13,2899,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,7,5,0,0,0,0,7,0,4,0,0,0,9,0,0,0,0,0,0,16,3,5,6,0,22,12,5,8,0,0,33,5648,2687,3026,1213,355,12932,0,0,0,0,0,0,29,0,0,0,0,32,537,158,56,13,4,777,1498,830,830,154,20,3339,1381,1241,2107,1130,301,6160,17,13,15,4,4,44,3472,2242,3008,1301
30601,848,219,47,4575,2181,1567,1907,843,367,6859,72,32,16,15,5,137,4991,2720,2815,1077,420,12030,0,0,0,0,0,0,14,0,0,0,0,15,366,95,24,3,0,495,107,55,26,8,0,193,18,6,10,3,4,36,9,0,0,0,0,13,520,159,61,11,7,758,0,0,0,0,0,4,38,5,0,0,0,39,519,133,37,5,0,686,150,81,47,12,0,300,7,7,3,0,0,27,11,4,7,0,0,24,732,225,87,21,4,1072,14,0,0,0,0,15,12,0,0,0,0,18,18,3,0,0,0,17,4,3,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,53,9,3,0,0,63,51,14,9,3,0,76,6346,3129,2980,1109,436,14000,9,0,0,0,0,10,33,6,6,0,0,53,316,61,39,5,6,424,2639,1047,808,177,57,4732,2763,1854,2294,908,452,8271,38,22,23,8,5,92,5798,3001,3172,1105
