SA3_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
12401,0,0,3,6,0,0,10,3,0,14,51,24,18,65,13,5,173,3279,398,203,1176,96,22,5164,0,5,0,0,0,0,12,0,11,10,6,0,0,26,9,13,18,34,0,0,80,22,85,126,60,12,3,318,33,20,32,60,9,0,146,128,16,65,120,12,5,344,398,29,52,216,10,4,703,1327,15,42,352,19,4,1762,1099,7,13,163,9,6,1291,325,0,0,43,7,0,381,128,0,0,11,0,0,141,45,0,0,3,0,0,46,13,0,0,4,0,0,14,7,0,0,9,0,0,16,41,14,22,79,22,16,198,3580,212,387,1170,100,33,5481
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,0,16,18,3,0,3,0,0,21,144,110,16,89,23,19,406,9229,1902,278,1797,211,77,13500,9,55,8,17,0,0,86,0,119,17,11,0,0,150,19,593,40,30,13,3,702,57,296,160,61,15,3,597,74,138,62,73,0,3,353,506,138,88,138,77,3,950,1680,128,135,308,33,5,2289,5591,147,76,609,57,8,6487,3329,35,7,318,27,4,3711,1451,7,0,114,8,0,1581,327,4,0,19,3,0,355,93,0,0,15,0,0,117,27,0,0,17,0,0,45,51,0,0,9,6,0,61,233,98,28,120,42,42,559,13450,1762,626,1857,273,76,18045
12404,0,0,7,3,0,0,3,3,0,11,39,36,8,27,8,0,125,2525,700,91,522,158,21,4013,0,0,0,3,6,0,17,0,12,7,0,0,0,20,6,91,16,15,6,0,128,16,150,78,16,9,0,272,29,44,25,29,3,0,131,55,57,35,43,64,0,256,388,54,36,92,20,0,585,1254,72,34,178,19,4,1566,750,21,6,98,7,0,877,264,0,0,16,0,0,290,71,0,0,7,0,0,81,34,0,0,7,0,0,38,15,0,0,3,0,0,14,19,0,0,5,0,0,24,62,29,6,24,16,7,152,2963,535,257,537,143,17,4455
12405,0,0,0,0,0,0,5,0,0,3,65,43,7,42,7,7,163,3697,705,74,775,79,34,5362,0,20,3,5,0,0,34,0,29,0,3,0,0,37,14,198,18,11,3,0,238,24,122,43,27,0,4,224,55,43,22,28,0,0,153,208,55,19,45,0,0,323,762,58,24,137,12,4,993,2341,62,15,290,30,12,2758,986,14,0,146,17,0,1163,221,4,0,29,6,0,253,42,0,0,13,0,0,50,12,0,0,3,0,0,16,0,0,0,0,0,0,9,7,0,0,3,3,0,14,105,50,14,59,17,21,263,4779,654,165,793,94,42,6531
12501,0,0,59,51,0,0,18,4,0,67,177,57,32,129,35,21,458,8711,829,147,1671,321,68,11756,12,20,7,6,0,0,50,10,73,25,4,0,0,116,57,288,30,47,20,5,448,63,159,28,82,35,0,366,79,57,4,82,27,0,246,239,80,21,85,40,4,463,899,38,24,166,55,7,1198,3087,53,51,413,105,10,3713,4700,31,19,481,154,17,5396,2391,6,9,210,70,7,2702,750,0,0,86,18,6,863,327,0,0,36,10,0,371,104,0,0,6,3,0,120,95,0,0,22,5,0,128,262,50,14,189,95,61,668,13074,855,242,1916,649,114,16839
12502,0,0,52,21,0,0,3,0,0,26,75,92,18,56,17,4,254,3749,1804,187,826,315,28,6915,10,67,5,3,0,0,78,0,128,7,0,0,0,140,5,665,29,16,5,0,719,10,240,59,36,4,0,352,23,111,45,34,3,0,224,67,115,35,20,197,0,437,208,99,27,55,59,6,455,1151,74,31,154,22,3,1431,2089,53,6,239,25,0,2411,1095,20,0,113,17,0,1243,493,5,0,59,3,0,562,314,0,4,22,0,0,342,125,0,0,17,0,0,139,65,0,0,19,0,0,83,81,87,7,77,21,18,300,5736,1665,254,864,365,31,8913
12503,3,0,24,25,0,0,10,0,0,35,171,208,39,147,41,30,638,9366,3814,481,2340,494,131,16629,14,101,15,15,4,0,142,6,257,24,3,0,0,295,30,1216,116,61,21,12,1452,71,640,240,85,28,9,1073,90,253,70,114,25,0,556,337,277,133,105,38,7,904,1224,193,131,284,56,4,1893,4050,198,89,738,204,23,5301,3321,107,24,570,183,16,4217,1439,21,10,243,81,5,1798,705,0,4,83,40,5,833,132,0,4,34,8,5,178,38,0,0,17,3,0,56,43,0,0,9,4,0,65,282,212,50,258,92,83,981,11779,3477,902,2626,786,171,19747
12504,0,0,50,39,0,0,17,6,0,58,239,136,41,127,26,34,601,16135,2396,453,2498,357,106,21939,12,77,6,10,0,0,104,4,162,15,3,9,0,196,47,913,83,38,25,7,1116,89,323,145,102,11,3,680,112,147,82,96,14,4,452,332,148,94,131,18,9,730,2179,113,102,295,46,11,2743,8344,120,121,721,111,16,9437,6799,55,31,559,74,11,7516,2170,7,3,228,28,3,2446,582,6,0,60,11,0,656,164,5,0,21,5,0,189,48,0,0,19,0,0,71,63,0,0,23,6,0,89,356,127,34,155,34,62,771,21315,2201,716,2453,383,131,27203
12601,0,0,111,65,0,0,17,5,0,89,44,6,6,35,6,12,106,2840,108,95,568,67,23,3698,0,0,6,3,0,0,12,0,4,4,0,0,0,11,7,30,5,8,4,0,56,9,18,20,28,0,4,74,17,5,29,36,6,0,93,27,7,11,37,13,4,93,106,13,4,63,15,0,204,975,8,32,123,22,4,1154,1521,4,20,166,22,0,1736,1067,4,4,83,9,0,1168,454,0,0,60,3,4,523,238,0,0,30,0,0,269,135,0,0,21,0,0,160,118,0,0,25,0,0,145,70,9,6,59,12,11,166,4746,104,145,737,106,24,5867
12602,0,0,288,310,0,0,81,6,0,406,185,98,55,183,36,31,588,12336,1679,338,2476,299,90,17214,10,31,9,10,4,0,64,0,37,19,4,0,0,65,34,214,81,41,11,0,388,67,320,210,105,19,3,736,63,107,63,88,20,0,341,221,138,107,122,57,6,643,1405,90,74,238,33,6,1850,4596,77,71,515,71,12,5334,4412,46,26,474,36,11,5002,3298,11,14,310,20,0,3654,1475,0,6,188,19,3,1696,689,0,4,98,9,0,798,376,3,0,50,0,4,431,580,0,3,102,10,0,688,271,86,47,203,49,51,708,17498,1175,735,2538,352,102,22389
12701,0,0,12,12,0,0,3,0,0,16,104,91,13,77,25,9,322,4016,1969,117,1048,277,48,7476,3,54,3,4,4,0,71,3,117,3,3,0,0,130,10,526,37,13,0,5,592,9,328,30,31,31,0,443,17,158,18,49,14,0,255,80,198,36,68,108,0,487,396,140,34,135,37,3,738,1280,147,31,348,90,9,1904,2870,83,13,395,88,8,3455,2287,6,0,171,18,0,2486,438,0,0,39,9,0,490,101,3,0,22,8,0,137,38,0,0,7,0,0,49,42,0,0,8,3,0,49,175,114,16,149,58,45,548,7752,1872,219,1433,484,72,11838
12702,0,0,26,19,0,0,4,0,0,32,178,170,29,172,50,35,635,10289,3713,401,2565,725,156,17841,18,55,16,17,3,0,102,5,144,14,3,0,0,172,34,919,80,70,20,3,1128,97,677,181,99,42,3,1102,127,336,60,134,34,3,689,413,346,141,224,57,13,1197,2055,265,144,473,156,25,3115,4053,285,123,903,351,28,5742,3749,158,64,595,266,30,4862,1294,16,12,195,107,11,1632,474,3,3,53,14,0,556,107,5,3,21,4,0,138,22,0,0,10,0,0,34,35,4,0,10,3,0,54,224,181,38,271,81,71,869,12706,3389,876,3073,1156,187,21388
12703,0,0,6,34,0,0,4,0,0,36,132,134,19,77,43,24,431,7879,2183,234,1138,679,92,12207,15,76,9,0,6,0,115,0,148,10,0,0,0,163,16,661,78,20,19,7,809,56,341,113,47,4,0,565,95,159,48,50,16,3,372,597,185,98,85,307,0,1271,1675,163,85,188,145,13,2268,3907,135,70,387,128,18,4650,3145,66,21,315,62,5,3615,1500,4,4,123,35,0,1671,461,0,0,44,8,0,519,102,6,0,8,9,0,126,18,0,0,6,0,0,32,24,0,0,6,6,0,37,220,118,23,115,64,43,583,11841,2072,573,1408,813,93,16797
12801,0,0,183,222,0,0,44,5,0,272,110,53,39,91,19,10,319,7214,923,188,1379,234,47,9984,13,34,5,3,3,0,51,0,52,4,0,0,0,59,5,394,32,24,6,0,453,14,110,59,25,5,5,222,18,47,28,38,10,5,141,49,52,22,52,86,0,262,328,40,39,114,40,0,562,1708,35,19,261,28,0,2055,2373,21,5,310,19,0,2727,1644,14,0,216,12,0,1886,1039,0,5,135,7,0,1189,608,6,0,91,6,0,709,380,0,0,44,0,0,433,565,0,0,82,3,0,647,123,53,17,110,25,22,353,8867,849,236,1516,238,39,11754
12802,0,0,61,38,0,0,10,0,0,53,64,51,31,42,10,3,201,3911,770,154,834,130,27,5825,3,19,0,6,0,0,30,0,43,0,3,4,0,48,0,289,24,15,3,0,335,3,103,54,22,4,0,183,8,43,21,27,0,0,98,28,44,23,54,17,0,171,98,47,33,95,18,0,285,1076,23,45,185,24,0,1351,1343,8,11,193,10,0,1568,1087,11,9,130,9,3,1252,606,9,0,68,5,0,686,361,4,5,53,0,3,425,155,0,0,14,0,0,167,90,0,0,19,0,0,108,55,36,13,56,27,11,202,4912,674,237,931,124,30,6913
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,0,0,11,9,0,0,10,0,0,18,107,85,26,83,26,18,347,8023,1493,310,1826,199,94,11947,12,65,6,23,16,0,123,11,80,5,15,6,0,121,94,565,70,134,13,6,891,492,226,98,228,27,10,1082,435,142,49,231,19,3,874,1746,166,64,445,23,17,2458,3632,42,34,548,28,7,4294,2922,17,8,270,23,0,3240,492,9,0,67,6,0,571,61,0,0,19,0,0,88,24,0,0,15,4,0,42,20,0,0,6,3,0,29,3,6,0,0,3,0,6,8,0,0,12,3,0,29,156,97,19,111,54,35,477,10103,1413,349,2122,233,78,14303
20102,0,0,0,3,0,0,11,0,0,17,11,7,0,38,11,0,67,627,121,26,573,74,8,1428,0,4,0,8,4,0,18,0,8,3,11,0,0,24,16,62,13,48,17,7,160,16,19,7,54,5,0,110,27,11,0,76,16,0,122,85,0,3,91,9,0,186,210,6,0,142,8,0,366,253,0,0,89,12,0,353,59,0,0,10,0,0,78,13,0,0,3,7,0,24,5,0,0,3,0,0,13,0,0,0,0,0,0,8,3,0,0,0,0,0,0,12,0,0,17,0,0,26,15,7,0,50,11,8,89,709,117,37,615,89,13,1578
20103,0,0,4,0,0,0,0,0,0,6,11,12,3,35,13,3,76,693,187,42,581,88,16,1618,0,9,6,19,8,0,35,0,10,10,12,0,0,44,24,78,12,78,20,0,213,71,37,10,112,3,5,243,101,10,4,109,11,0,231,269,14,4,134,11,3,434,204,4,0,86,13,5,307,42,0,0,30,3,0,76,8,0,0,3,3,0,16,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,0,8,5,13,6,46,22,9,110,727,184,54,629,102,28,1724
20201,0,0,6,3,0,0,7,5,0,14,76,80,21,65,23,18,293,6830,1382,296,2014,240,84,10850,8,70,12,12,7,0,105,3,79,12,13,6,0,109,49,510,34,126,9,9,733,282,232,93,249,18,9,887,317,110,45,272,16,6,768,1357,177,75,453,38,10,2106,2907,79,58,621,35,9,3708,2229,10,11,298,22,0,2578,432,4,0,68,3,0,511,60,3,0,17,9,0,84,18,5,0,5,0,0,29,7,0,0,4,0,0,6,0,0,0,3,0,0,3,10,0,0,10,0,0,25,102,84,19,130,40,17,390,7771,1355,360,2290,209,62,12048
20202,0,0,0,4,0,0,9,0,0,17,25,22,3,44,29,5,134,1391,258,76,826,114,20,2685,8,14,0,9,5,0,37,0,18,3,7,5,0,30,8,124,21,61,18,0,235,21,34,16,97,7,0,174,26,15,12,84,7,4,146,129,18,13,115,11,0,289,374,22,10,207,9,8,635,540,8,7,150,8,0,719,209,0,0,66,3,0,273,74,0,0,6,0,0,80,25,0,0,12,0,0,41,9,0,0,0,0,0,9,3,0,0,0,0,0,4,3,0,0,5,0,0,13,24,24,12,52,28,3,139,1454,269,98,878,111,15,2833
20203,0,0,0,0,0,0,0,0,0,0,5,3,0,13,9,0,29,132,46,10,283,54,5,529,0,0,0,6,6,0,17,0,11,4,7,0,0,29,11,23,0,55,27,0,115,24,0,0,58,12,0,98,18,0,0,48,7,0,74,36,0,0,30,4,0,75,26,0,0,27,3,0,51,16,0,0,9,0,0,34,7,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,18,15,0,47,133,40,9,272,82,3,545
20301,0,0,0,0,0,0,0,0,0,0,0,3,0,21,13,3,41,293,24,6,286,43,9,668,0,0,0,0,4,0,8,0,0,0,7,0,0,3,4,8,0,12,3,0,34,4,0,0,29,0,5,37,3,3,3,30,15,0,52,23,0,0,45,6,0,79,97,0,0,60,7,0,164,146,0,0,54,6,0,199,70,0,0,7,0,0,81,18,0,0,5,0,0,22,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,24,26,0,59,378,24,11,264,79,4,762
20302,0,0,21,32,0,0,21,3,0,57,223,156,46,169,76,32,704,12866,2536,640,3686,536,144,20413,24,152,12,33,5,4,231,7,145,19,24,13,0,207,104,991,73,167,33,13,1374,317,402,240,332,77,18,1395,513,172,74,312,61,9,1142,1585,253,105,503,71,19,2535,4570,162,102,991,101,21,5949,6439,75,61,812,103,17,7508,2196,10,14,224,28,3,2471,495,6,0,69,12,0,580,189,0,0,51,8,0,248,61,0,0,21,4,0,88,27,0,0,8,4,0,41,57,0,0,20,9,0,83,275,166,38,220,113,48,859,16861,2542,745,3776,646,145,24719
20303,4,0,10,10,0,0,9,0,0,22,58,3,3,66,21,5,162,3792,88,65,1206,112,26,5290,7,6,0,17,4,0,36,9,3,3,4,7,0,26,20,51,11,72,3,0,155,53,15,17,75,16,0,168,49,0,3,94,15,0,158,152,0,8,147,6,0,313,670,5,11,256,15,6,958,2161,3,7,346,13,4,2541,1248,3,0,192,15,0,1460,519,0,0,78,6,0,605,160,0,0,31,6,0,188,66,0,0,12,0,0,78,28,0,0,4,0,0,32,43,0,0,25,3,0,67,74,11,5,95,44,20,253,5256,94,59,1430,169,40,7042
20401,3,0,5,19,0,0,19,0,0,43,36,31,3,68,61,13,218,2053,450,47,1089,480,52,4167,4,31,8,18,18,7,85,3,22,0,9,10,0,49,15,185,22,84,46,9,364,100,63,21,127,45,3,352,122,35,3,148,25,0,337,379,40,5,221,154,0,804,776,21,3,224,81,3,1112,722,4,7,147,31,6,917,112,0,0,25,6,0,145,12,0,0,13,5,0,29,7,0,0,5,6,0,15,9,0,0,0,5,0,14,0,0,0,0,0,0,6,18,0,0,11,4,0,41,65,38,6,101,84,14,310,2351,453,77,1128,520,40,4570
20402,0,0,0,0,0,0,6,0,0,11,30,54,5,48,17,14,170,2178,704,74,939,124,44,4053,0,33,0,12,15,0,58,6,33,3,9,0,0,45,22,256,13,78,10,6,381,233,113,38,127,28,0,539,241,46,10,159,15,0,462,557,66,13,179,20,4,845,701,28,9,198,12,0,951,508,3,4,97,8,4,626,91,0,0,23,0,0,117,14,0,0,5,0,0,19,3,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,15,56,56,12,70,48,17,264,2430,633,102,963,168,31,4325
20403,0,0,9,72,0,0,83,27,0,185,69,59,10,98,48,3,286,4162,1020,79,1634,529,58,7481,5,48,0,20,12,0,88,6,66,7,10,5,0,88,44,374,22,121,16,0,575,211,188,33,193,26,11,665,274,81,13,215,24,8,612,758,110,13,290,179,9,1362,1321,33,12,334,69,4,1774,1418,8,0,170,22,6,1628,303,0,0,45,11,0,359,43,0,0,4,6,0,55,12,0,0,3,5,0,21,10,0,3,3,3,0,13,4,0,0,6,0,0,10,13,0,0,38,21,0,74,80,70,6,106,54,10,336,4501,991,112,1569,453,49,7672
20501,0,0,3,0,0,0,9,0,0,9,32,15,5,51,14,3,116,2145,289,38,864,126,33,3491,4,18,5,14,8,0,39,0,13,0,8,0,0,27,18,125,12,56,27,9,244,56,56,8,94,25,4,238,78,22,0,113,17,0,232,245,20,7,151,16,7,450,844,20,3,231,8,3,1115,1124,5,0,149,8,3,1283,158,0,0,27,5,0,191,29,0,0,6,0,0,32,10,0,0,5,0,0,15,0,0,0,4,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,14,55,27,3,69,22,8,181,2631,293,36,924,140,28,4055
20502,0,0,0,0,0,0,9,0,0,15,29,19,13,54,35,9,156,1969,500,124,944,239,37,3805,0,18,6,25,18,3,62,0,25,3,17,6,0,58,26,165,28,76,42,4,345,104,87,43,143,34,6,413,109,35,25,144,30,6,340,452,54,40,209,19,5,771,677,16,22,241,24,0,982,518,3,0,102,11,4,639,70,5,6,14,7,0,88,6,4,3,5,0,0,16,0,0,0,0,3,0,7,0,0,0,3,0,0,7,0,0,0,0,0,0,6,4,0,0,9,7,0,14,39,39,17,72,37,16,220,2011,452,187,1058,227,46,3982
20503,0,0,3,11,0,0,13,0,0,30,41,25,5,82,60,10,226,2946,396,124,1330,248,53,5100,9,16,5,31,8,0,64,3,25,8,16,8,0,59,31,163,20,100,35,4,350,76,49,52,135,40,5,358,127,28,19,180,10,0,366,517,19,18,276,39,3,876,1113,23,19,342,43,3,1536,888,3,0,186,16,4,1104,214,0,0,52,8,0,278,32,0,0,10,0,0,49,7,0,0,8,0,0,14,5,0,0,0,0,0,7,5,0,0,6,3,0,15,17,0,0,27,3,0,43,41,30,4,135,64,13,296,3089,367,149,1497,272,49,5427
20504,0,0,0,3,0,0,4,0,0,13,68,64,6,62,16,9,232,4343,1266,180,1350,167,63,7363,13,75,14,22,11,6,137,13,84,21,17,5,0,143,167,484,34,116,20,9,828,658,216,63,254,29,9,1216,659,113,30,278,23,13,1123,1118,101,48,301,45,5,1619,1187,19,25,231,30,3,1504,632,11,9,110,17,5,785,150,3,5,26,6,0,185,14,0,0,5,4,0,19,5,0,0,0,4,0,12,0,0,0,0,0,0,4,0,0,0,4,0,0,8,11,0,0,0,3,0,13,74,79,19,83,39,20,318,4714,1192,263,1448,236,69,7925
20505,0,0,4,0,0,0,0,4,0,13,39,24,11,68,40,5,177,1991,438,73,745,292,26,3562,4,23,0,13,8,0,51,0,19,4,14,3,0,41,24,155,20,82,29,5,311,191,63,16,124,31,0,426,205,34,16,116,20,4,387,523,47,12,125,65,0,771,622,11,14,121,63,5,835,444,4,0,78,19,3,545,95,0,0,13,7,0,115,11,0,0,0,0,0,12,4,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,0,10,39,34,0,71,55,12,215,2165,379,79,765,297,27,3715
20601,0,0,78,112,0,0,23,3,0,141,162,37,16,98,16,17,351,11218,742,136,2206,133,62,14501,4,30,8,9,0,0,51,3,55,0,12,0,0,78,23,323,29,72,0,0,450,73,91,39,95,4,3,306,103,43,19,88,4,5,257,500,49,15,150,14,0,728,2006,32,23,338,17,8,2423,4078,15,3,495,16,0,4609,2757,7,0,414,11,4,3191,1610,0,3,239,3,0,1854,864,0,0,111,9,0,977,389,0,0,79,0,0,463,164,3,0,33,0,0,205,192,0,0,31,3,0,225,188,55,7,127,25,18,427,12967,710,149,2284,113,38,16257
20602,0,0,49,62,0,0,15,0,0,76,91,39,10,54,8,10,215,6187,604,106,1100,52,35,8084,6,22,3,7,0,0,42,0,45,17,0,0,0,71,16,277,26,24,4,3,346,41,69,37,45,11,4,198,82,31,9,35,5,0,160,405,24,11,76,5,5,519,1289,17,16,162,11,7,1492,1403,16,16,214,6,0,1658,1197,4,10,179,7,6,1389,1048,5,0,117,7,0,1173,589,0,0,77,0,0,669,284,0,0,33,0,0,322,146,0,0,16,0,0,160,152,0,0,25,0,0,182,92,48,6,72,12,13,246,6747,559,151,1082,65,31,8635
20603,0,0,42,69,0,0,12,3,0,86,117,113,27,61,10,17,346,7100,1806,167,1253,85,56,10474,11,89,4,10,0,0,109,8,134,8,6,0,0,157,12,602,26,43,10,3,703,57,248,33,61,9,4,407,72,130,34,47,7,4,287,433,126,24,128,6,0,708,1754,133,24,243,11,3,2172,2735,53,18,295,28,0,3133,1473,14,0,168,11,0,1670,746,3,0,73,3,0,835,383,0,0,33,3,0,418,196,0,0,25,0,0,226,88,0,0,12,0,0,100,102,0,0,13,0,0,121,140,99,13,95,16,18,383,8218,1628,193,1245,104,37,11430
20604,10,4,553,778,0,0,235,25,8,1053,548,143,61,377,100,47,1278,28841,2566,660,5300,856,185,38401,50,62,3,29,10,0,150,8,175,8,16,0,0,217,104,705,36,119,23,12,994,382,285,123,233,43,3,1067,535,147,85,223,29,9,1027,1681,168,83,427,57,6,2417,8174,165,80,770,95,6,9300,14322,93,59,1059,140,21,15698,7450,26,23,769,52,7,8331,3008,12,4,369,24,4,3423,1548,9,3,198,26,0,1781,845,4,5,126,3,0,985,479,0,0,83,9,0,566,946,0,0,166,18,0,1135,578,141,33,438,97,56,1335,40117,1998,545,5029,622,119,48427
20605,0,0,368,630,0,0,110,4,8,744,306,106,24,155,24,25,646,18675,2015,376,3188,140,109,24506,27,65,8,9,6,0,113,9,123,14,11,0,0,151,49,859,59,76,0,3,1048,85,225,140,107,8,7,569,138,142,165,99,6,0,550,740,112,107,186,17,3,1157,3116,81,48,422,23,5,3689,5736,48,33,617,25,5,6457,4048,16,8,491,22,8,4588,2138,3,0,287,9,3,2444,1257,3,0,160,3,4,1426,762,4,0,89,4,0,855,498,0,0,66,4,0,565,875,0,0,139,4,3,1020,317,166,25,199,43,37,788,19785,1829,604,2956,175,77,25425
20606,3,0,218,440,0,0,91,3,0,535,195,77,5,103,16,9,414,12058,1080,103,1906,105,52,15315,15,29,3,11,0,0,56,3,78,8,10,0,0,93,20,386,44,47,5,8,503,58,146,54,56,7,3,327,88,60,30,48,3,0,231,407,75,4,125,12,0,626,2094,42,7,284,10,4,2438,3850,35,3,351,24,10,4268,2480,14,0,323,6,0,2829,1543,0,0,171,3,0,1717,886,0,0,106,3,0,995,546,0,0,72,6,0,626,316,0,0,50,4,0,369,635,0,0,101,0,0,740,166,74,5,112,18,22,395,13106,943,160,1867,99,50,16220
20607,0,0,388,370,0,0,71,3,3,449,220,181,31,115,19,21,582,13068,3428,375,2786,137,94,19884,11,113,13,9,0,0,150,3,291,9,15,0,5,322,32,1130,93,65,14,8,1342,68,538,116,84,12,3,823,49,235,70,88,13,0,454,326,223,47,137,10,3,745,1531,172,27,351,9,0,2088,3687,135,14,480,11,0,4331,3178,44,0,487,16,0,3725,2561,10,0,382,6,0,2966,1578,4,0,256,3,0,1846,1028,0,0,179,3,0,1214,526,4,5,69,0,0,608,722,0,0,127,3,3,855,213,181,24,139,24,34,614,15506,3085,423,2878,129,66,22075
