SA3_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
30602,48,9,491,304,98,221,1116,..,..,..,..,..,..,..,..,..,0,0,0,0,0,5,3,5,7,1444,833,928,90,3293,3541,580,1389,8807,53,9,11,0,74,177,12,476,739,0,0,0,0,5,4,0,116,125,20,13,9,0,40,32,5,14,97,78,24,23,6,121,204,24,612,962,44,27,19,5,87,151,12,138,391,8691,9402,5094,439,23633,10123,1829,4206,39793,7170,8284,3859,334,19648,4953,1115,1522,27238,313,180,316,37,840,1268,80,237,2429,371,188,312,11,883,992,124,247,2248,681,372,628,49,1723,2261,205,487,4676,549,366,606,62,1580,2207,194,655,4637,565,266,229,34,1100,1116,201,341,2757,161,76,49,12,292,196,52,113,657,186,31,20,4,242,154,20,104,516,5,4,3,0,9,8,0,7,22,1460,745,901,116,3218,3684,467,1227,8595,35,11,17,0,70,133,12,369,583,0,0,0,0,9,15,0,34,56,20,11,6,0
30603,7,0,14,7,0,0,26,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,3,131,107,103,9,355,409,32,187,992,67,5,7,0,83,162,4,803,1048,16,20,9,0,43,35,4,95,175,20,21,12,3,59,70,9,23,160,104,47,29,5,181,266,13,922,1384,40,21,3,0,67,31,0,151,256,3840,3140,1421,159,8561,3454,397,2285,14691,3715,2828,1301,136,7971,2776,355,1147,12252,81,68,72,13,231,314,18,65,629,40,49,17,4,102,93,14,30,238,118,114,84,16,332,414,31,90,867,73,67,60,11,205,271,28,107,609,5,3,11,3,22,8,0,10,37,10,0,0,0,10,13,0,6,28,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,8,90,70,65,12,243,293,31,122,688,64,10,4,0,79,95,4,791,972,15,13,12,0,40,25,0,47,115,8,4,9,0
30604,7,0,14,13,4,8,42,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,111,27,51,3,199,225,53,186,664,37,0,0,0,38,67,6,481,584,0,0,0,0,3,5,0,24,36,14,3,0,0,17,4,0,4,27,50,5,0,0,60,81,4,509,653,26,13,4,0,41,26,10,15,91,1359,908,419,33,2720,1204,252,1313,5491,1201,862,297,36,2401,786,128,449,3758,76,19,42,0,139,126,17,79,359,100,28,24,0,154,90,24,89,354,177,48,72,5,295,221,36,170,715,128,31,38,5,198,229,53,141,623,0,0,0,0,3,6,0,21,30,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,31,38,9,199,238,53,164,660,30,9,0,0,36,36,0,361,436,0,0,0,0,0,10,0,20,31,5,4,0,0
30605,5,0,9,37,7,28,75,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,91,30,81,12,221,406,30,94,744,56,10,4,0,76,184,9,561,829,12,0,4,4,17,26,7,80,127,13,8,4,0,26,14,3,12,55,79,19,17,0,122,223,22,655,1009,24,13,9,0,41,39,5,68,151,4848,3637,1732,171,10380,4133,466,2018,17009,4982,3544,1700,154,10378,3594,482,1413,15862,58,21,38,4,120,225,13,58,419,9,3,4,0,20,37,0,12,63,68,29,42,3,141,258,13,68,480,103,29,82,11,229,406,28,109,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,32,82,11,228,406,28,111,766,69,9,5,0,85,156,22,682,947,4,0,3,0,10,21,5,84,122,18,15,0,0
30701,3,0,3,0,0,8,15,..,..,..,..,..,..,..,..,..,0,0,0,0,3,3,0,0,4,106,37,51,7,199,326,32,140,694,42,7,0,0,46,95,6,510,663,5,0,0,0,9,19,0,19,48,20,6,0,0,27,19,4,8,62,62,21,3,0,87,129,4,540,775,43,37,16,0,95,68,3,55,219,4606,4456,1424,118,10606,4166,445,2584,17805,4201,4199,1456,152,10014,3692,426,1628,15764,182,111,103,11,402,570,41,205,1217,25,17,4,0,48,45,17,47,155,208,128,107,11,452,618,53,252,1373,32,21,17,0,68,119,3,120,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,32,21,19,0,72,126,3,123,324,53,14,6,0,76,63,4,461,605,3,5,0,0,9,19,0,71,93,3,7,0,0
30702,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,36,19,19,6,79,213,21,32,348,23,8,7,0,33,68,3,150,259,6,6,0,0,9,3,0,13,34,6,5,3,0,20,18,0,4,37,35,18,3,0,62,97,5,164,326,32,38,11,0,80,39,4,21,144,4633,4424,1509,138,10700,3615,427,1268,16015,4691,4199,1671,166,10718,3322,372,1113,15528,84,32,40,4,160,415,23,83,673,16,6,10,4,42,33,0,7,80,98,38,52,13,197,446,20,87,757,0,0,3,0,8,21,0,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,22,0,13,40,32,3,4,0,42,77,5,149,273,8,0,4,0,11,12,0,28,53,13,3,0,0
30703,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,3,31,19,31,4,90,241,17,39,380,26,15,0,0,45,95,3,132,279,8,5,0,0,15,9,0,40,64,10,10,4,0,21,10,0,8,38,49,26,3,0,77,117,8,175,375,28,19,18,0,66,27,4,17,110,4947,3951,1564,155,10616,4168,363,1064,16204,5201,3655,1604,132,10590,3732,334,1058,15713,138,20,81,7,245,606,19,70,939,5,10,6,0,22,23,10,5,61,143,32,85,7,271,627,26,74,1003,17,3,12,0,32,126,10,24,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,3,12,0,37,126,10,25,193,22,8,7,0,31,54,3,80,164,5,5,0,0,9,4,0,18,34,4,12,3,0
30801,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,101,54,37,0,193,299,23,181,694,34,13,4,0,55,88,8,511,662,16,4,5,0,27,39,0,76,143,12,0,0,0,10,12,0,10,26,60,22,8,6,90,138,12,589,831,91,86,17,0,199,112,6,177,491,2364,3404,798,99,6664,2229,257,2158,11311,2248,3049,872,80,6250,1724,203,1034,9208,69,47,47,4,163,184,24,68,442,51,32,12,4,101,103,18,54,277,116,72,59,14,261,287,42,123,711,86,46,53,6,193,312,31,109,647,0,0,0,0,0,5,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,46,53,6,197,314,31,115,654,29,0,4,4,34,57,4,454,551,9,0,0,0,5,14,0,41,66,8,3,0,0
30803,6,0,77,71,3,37,190,..,..,..,..,..,..,..,..,..,0,7,3,0,3,12,0,0,16,305,128,196,10,641,1159,114,291,2206,119,12,12,4,150,290,11,1067,1513,21,12,3,0,34,36,0,86,158,10,12,3,0,34,14,0,6,55,150,39,21,7,215,343,11,1162,1725,50,38,11,0,110,161,15,35,320,11518,12068,5155,459,29202,10481,1346,3854,44883,11437,11917,5111,444,28907,8523,1121,2223,40777,328,151,214,27,719,1125,83,195,2129,108,57,63,3,234,407,37,104,786,438,205,280,37,955,1533,122,300,2911,274,110,190,28,605,1052,78,221,1960,29,13,11,0,51,47,4,15,116,55,9,3,0,67,53,4,39,160,40,8,11,0,60,54,3,21,130,11,3,3,0,16,18,0,12,43,405,140,218,30,796,1228,93,302,2418,74,13,8,4,95,126,10,906,1139,12,0,0,0,17,16,0,78,105,7,11,0,0
30804,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,46,18,8,0,68,101,15,58,240,10,6,0,0,17,49,0,240,306,3,0,0,0,3,0,0,5,4,7,0,0,0,8,0,0,3,12,21,7,3,0,28,50,0,243,324,7,10,0,0,18,18,5,30,71,1510,1666,371,45,3594,1235,140,761,5732,1420,1516,397,49,3386,1155,112,712,5367,21,8,8,0,38,54,8,25,127,5,3,0,0,10,4,0,5,21,27,13,9,0,47,59,6,32,144,31,12,4,0,51,82,13,44,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,14,28,36,16,4,0,61,89,15,57,220,17,0,0,0,23,27,0,183,236,0,0,0,0,0,0,0,9,9,0,0,0,0
30805,11,6,94,122,12,126,357,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,243,112,96,13,464,811,69,315,1652,75,15,10,6,104,185,10,726,1030,5,8,4,0,17,15,0,53,89,9,3,0,0,14,5,0,3,23,89,28,14,6,138,207,12,785,1137,24,11,5,0,42,32,0,26,98,6215,7309,2183,177,15881,4838,661,2531,23903,6044,6663,2352,165,15221,4025,562,1251,21060,110,105,80,4,302,319,20,53,698,125,78,113,10,328,377,48,104,853,234,180,196,17,624,697,70,155,1549,169,85,123,16,390,696,50,146,1278,31,5,12,3,52,132,12,34,227,44,20,14,0,78,122,13,56,276,15,5,0,0,22,61,7,17,106,4,0,0,0,5,6,0,0,7,253,115,153,16,544,1015,78,255,1892,67,16,14,0,103,141,10,656,915,0,0,0,0,0,7,4,78,89,5,0,0,0
30901,175,30,1442,972,227,575,3225,..,..,..,..,..,..,..,..,..,0,0,0,0,8,5,0,3,11,2254,653,667,111,3688,3038,921,1213,8860,19,0,8,0,28,67,3,170,271,0,0,0,0,0,3,0,30,29,6,7,0,0,13,4,0,10,29,19,9,9,0,41,69,10,204,326,28,10,5,0,37,38,9,80,160,6920,5729,2512,309,15475,6828,1914,2400,26623,3374,4671,1182,125,9354,1979,599,453,12387,453,267,200,24,938,697,136,71,1845,1032,565,479,49,2129,1091,347,219,3786,1490,835,675,72,3069,1790,482,290,5625,449,171,193,32,846,730,242,194,2010,966,300,303,32,1607,1353,446,317,3721,544,134,137,25,843,510,136,208,1694,896,180,130,14,1221,938,99,650,2911,9,0,0,0,6,8,0,5,24,2868,794,766,103,4528,3537,921,1373,10356,13,5,11,0,33,78,0,97,212,0,0,0,0,0,0,0,23,23,0,3,0,0
30902,121,17,904,681,105,400,2086,..,..,..,..,..,..,..,..,..,0,0,0,0,0,8,0,4,10,1534,500,614,70,2713,2665,463,967,6811,32,5,12,0,50,61,6,351,473,0,0,0,0,0,0,0,45,46,3,3,7,0,9,10,6,3,26,33,10,17,0,59,70,12,402,541,13,19,10,0,44,35,6,20,109,5490,5295,2498,209,13495,5964,1078,2146,22679,3052,4531,1258,113,8949,1740,411,355,11466,328,175,175,6,689,564,81,64,1399,740,624,484,34,1877,850,211,153,3085,1071,796,655,42,2568,1410,294,212,4484,424,169,214,26,834,982,182,177,2174,697,243,225,28,1203,1060,233,223,2715,531,162,113,15,814,569,98,174,1653,376,71,34,8,489,272,20,140,920,11,5,5,0,19,11,0,16,46,2042,656,595,74,3364,2891,534,720,7509,30,7,4,0,45,47,4,225,314,0,0,0,0,0,0,0,49,49,5,0,6,0
30903,200,24,1625,872,184,339,3019,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,1883,532,528,69,3013,2405,404,683,6508,73,7,6,3,87,191,12,118,411,0,0,0,0,0,0,0,11,13,5,0,0,0,6,0,3,7,9,76,9,6,3,96,193,11,134,436,47,17,6,0,72,61,5,17,157,7988,5760,3200,299,17257,7684,1397,2046,28382,3955,3823,1300,129,9207,2420,432,494,12548,1093,545,637,57,2336,1780,209,227,4556,1514,948,807,71,3341,1500,322,291,5450,2604,1492,1445,127,5672,3283,536,519,10009,240,52,121,8,421,684,58,95,1256,625,198,252,34,1106,1166,175,191,2641,595,122,123,15,856,652,66,119,1693,743,234,176,19,1175,626,113,156,2063,5,3,4,0,7,6,4,7,22,2206,598,678,80,3565,3129,408,568,7670,57,3,5,0,67,169,7,55,298,0,0,0,0,0,0,0,8,8,3,0,4,0
30904,0,0,3,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,7,0,3,0,12,14,0,4,34,15,0,0,0,15,44,4,35,97,0,0,0,0,6,6,0,17,30,16,5,3,0,26,10,0,7,36,25,8,8,0,46,58,3,62,163,10,6,0,0,16,3,0,3,20,2179,2059,612,40,4889,1305,194,608,6999,2304,2297,650,43,5298,1175,185,341,7000,35,6,9,0,49,72,5,3,132,7,9,5,0,25,5,0,7,38,47,6,18,0,71,81,5,9,162,0,8,6,0,12,6,0,0,18,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,4,3,0,0,11,6,10,9,0,20,18,0,4,41,8,0,3,0,9,33,0,24,70,4,0,0,0,3,5,0,14,15,9,6,4,0
30905,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,6,12,14,0,32,13,3,25,74,5,0,3,0,5,21,5,33,66,4,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,9,5,4,0,12,22,5,36,80,0,8,0,0,11,8,0,0,24,2739,4757,1243,72,8809,1305,324,527,10969,2512,4643,985,61,8198,985,227,284,9696,105,68,78,5,259,150,13,27,446,275,350,364,22,1007,289,62,85,1443,385,423,439,23,1266,439,80,107,1888,0,0,0,0,0,3,0,0,3,13,3,4,0,20,8,9,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,5,0,28,31,0,9,68,28,13,4,0,51,38,8,10,110,6,0,0,0,3,23,3,29,62,0,4,0,0,3,0,0,0,5,0,0,0,0
30906,12,0,61,66,0,18,152,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,9,225,102,122,4,454,465,44,77,1043,53,5,20,4,83,304,19,88,498,0,0,0,0,3,0,0,11,12,0,4,0,0,3,0,0,0,0,55,12,20,4,91,308,19,101,518,5,9,0,0,22,137,3,6,167,6010,8381,3050,191,17640,4217,865,1304,24022,4775,7569,2138,168,14648,2163,563,533,17912,235,126,157,19,529,414,29,36,1007,934,857,810,57,2654,925,201,168,3959,1169,979,962,70,3184,1344,236,206,4965,245,101,122,8,472,499,55,71,1096,75,17,35,0,139,206,13,30,378,66,15,14,3,100,89,9,17,219,0,0,0,0,0,0,0,0,0,17,12,6,0,35,17,3,8,64,405,151,183,5,744,813,77,128,1752,48,0,21,6,81,317,11,44,454,0,0,0,0,0,0,0,9,16,0,0,0,0
30907,38,3,256,106,21,47,430,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,4,342,143,147,12,647,288,70,136,1136,75,10,15,0,97,135,9,170,407,0,4,0,0,9,0,0,8,19,4,4,0,0,12,5,0,4,17,82,24,12,0,117,137,9,182,446,24,40,15,0,87,23,4,16,133,10358,16165,4774,322,31622,4846,1285,2674,40428,10991,18912,5235,357,35496,4232,1153,1740,42626,891,651,703,50,2290,1194,179,244,3910,1284,942,960,60,3241,917,258,318,4738,2175,1589,1659,113,5534,2113,442,568,8655,71,55,59,4,192,69,20,15,295,226,63,43,10,343,190,21,40,591,238,51,64,5,361,148,19,32,560,64,9,5,0,83,44,4,22,148,21,9,4,0,39,25,0,23,74,616,192,184,15,1003,472,66,135,1675,85,20,4,0,111,119,13,105,344,0,0,4,0,4,0,0,12,17,3,5,0,0
30908,54,15,398,361,111,115,987,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,574,188,190,37,980,950,230,233,2390,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,4,0,0,5,8,9,4,0,14,6,4,0,26,4741,5516,2468,209,12939,3524,988,939,18381,2872,4182,1189,95,8330,1433,332,250,10349,266,248,198,9,714,399,45,41,1194,1337,1337,1035,68,3775,1219,370,213,5578,1601,1584,1228,73,4486,1617,412,252,6774,21,5,14,3,42,145,3,33,228,309,116,129,20,577,379,108,50,1111,214,74,67,15,365,236,78,34,708,397,114,120,10,643,563,90,131,1416,3,0,0,0,3,0,0,0,12,946,304,329,49,1630,1323,272,243,3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30909,243,43,1700,1305,420,390,3816,..,..,..,..,..,..,..,..,..,3,0,0,0,7,4,0,0,10,1718,620,570,89,3004,2779,819,694,7294,18,6,0,0,25,31,3,286,342,0,0,0,0,0,0,0,37,36,0,0,0,0,3,3,0,9,17,19,8,0,0,30,34,3,326,399,22,22,13,0,50,104,0,23,183,5502,5307,2797,269,13882,6093,1928,1961,23861,2839,4031,1573,152,8598,1684,713,460,11455,407,214,278,17,928,976,121,173,2194,669,530,384,54,1638,771,286,164,2857,1082,737,663,76,2563,1747,410,336,5053,256,129,197,26,605,611,116,113,1443,459,185,192,32,872,993,210,177,2259,685,162,215,64,1128,961,320,198,2610,1053,264,238,39,1584,1196,303,306,3401,12,10,0,0,25,6,4,9,45,2465,747,844,162,4217,3768,958,806,9752,7,6,0,0,13,10,0,128,151,0,0,0,0,0,0,0,31,31,3,3,5,0
30910,362,58,3184,2461,645,1320,7608,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,5,2981,773,596,125,4479,3838,1082,1959,11354,22,3,0,0,24,40,5,138,206,0,0,0,0,0,0,0,92,92,0,0,0,0,4,0,0,0,5,17,4,0,0,25,41,5,227,299,45,16,16,0,71,54,5,68,203,4790,2962,1350,195,9296,5166,1408,2850,18714,1340,1945,460,34,3781,676,149,219,4826,134,116,75,3,326,215,29,34,605,530,349,194,26,1099,420,140,113,1772,667,463,270,28,1423,637,160,151,2373,198,90,88,15,387,469,152,125,1139,538,165,180,46,927,932,287,225,2377,535,131,123,22,813,674,168,241,1900,2528,520,370,57,3470,2700,405,1361,7934,0,0,0,0,4,0,0,0,0,3795,911,757,139,5604,4783,1015,1950,13349,12,0,0,0,12,20,0,36,73,0,0,0,0,0,0,0,43,43,16,5,4,0
31001,0,0,0,4,0,0,7,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,86,19,16,0,124,361,15,34,529,8,0,11,5,23,89,6,23,138,0,0,0,0,0,0,0,3,3,13,22,29,0,64,25,0,37,126,22,24,37,6,83,114,3,60,265,15,16,15,0,48,30,6,14,98,4667,8181,3528,411,16786,4562,893,1600,23836,4262,7886,3323,348,15823,3694,680,741,20938,117,39,50,8,211,399,16,37,672,911,847,676,92,2520,1008,272,256,4061,1025,885,721,103,2735,1409,288,294,4726,21,5,18,0,46,151,3,30,236,36,13,21,3,63,115,10,12,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,18,3,44,22,0,16,81,62,38,49,10,156,284,18,65,529,3,5,7,0,18,87,3,27,134,0,0,0,0,0,0,0,0,0,0,0,0,0
31002,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,6,0,0,5,0,0,0,5,41,7,18,0,69,122,8,15,209,42,14,25,3,77,224,19,148,468,7,3,3,0,14,8,0,30,54,7,3,0,0,11,4,0,3,24,54,19,31,3,108,237,24,174,546,47,20,14,5,81,41,3,42,165,6863,6482,2513,195,16055,4600,702,1846,23204,7446,6798,2745,195,17188,4607,721,1273,23793,80,22,54,8,163,269,10,56,492,11,11,7,0,31,12,0,3,50,86,38,61,8,195,277,7,65,547,0,3,3,0,6,13,0,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,8,0,0,14,3,7,3,0,13,22,0,12,52,68,9,21,0,102,141,7,117,362,0,5,0,0,5,8,0,12,31,0,0,0,0
31003,3,0,9,29,0,15,57,..,..,..,..,..,..,..,..,..,0,0,0,0,5,4,0,0,8,75,40,103,5,217,550,36,132,932,15,3,0,0,16,47,4,32,106,0,5,0,0,6,0,0,13,18,12,15,5,0,39,17,0,5,55,30,17,10,0,60,62,4,52,175,24,17,10,0,47,47,3,11,105,8947,11558,5520,464,26498,8465,1233,2267,38457,9756,12354,5852,483,28446,7702,1153,1424,38723,309,153,331,33,825,1425,93,230,2565,231,151,301,24,701,671,72,138,1591,541,301,625,57,1526,2094,164,370,4158,85,41,91,10,229,582,37,91,938,10,5,10,0,27,61,0,15,103,0,0,0,0,3,8,0,0,12,12,0,4,0,14,34,0,6,51,7,0,8,0,14,19,5,5,35,108,54,110,11,276,703,43,119,1138,4,0,4,0,4,27,0,4,38,0,0,0,0,3,0,0,70,68,10,15,0,0
