SA3_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
40502,34,6,445,0,0,0,11,9,56,46,22,7,4,3,0,165,0,0,0,6,7,73,184,77,43,32,15,13,461,0,0,0,5,5,9,21,14,3,5,0,6,69,0,3,0,15,18,82,91,17,8,9,7,9,257,0,0,8,29,40,80,42,9,4,4,0,3,221,0,3,0,3,5,13,12,0,0,0,0,0,46,0,0,0,0,3,11,6,8,3,3,7,4,45,23,15,19,174,399,281,130,22,7,8,6,47,1129,4,0,0,9,5,3,5,0,0,0,0,154,189,33,26,35,265,499,644,691,262,120,122,72,247,3022,0,0,0,6,10,19,84,66,40,58,31,45,353,0,0,0,4,0,14,35,17,3,3,0,11,93,3,0,3,5,13,86,259,131,85,81,49,60,772,0,0,0,0,3,6,21,16,12,14,7,9,88,5,0,6,12,9,107,117,35,13,13,11,22,366,0,0
40503,32,13,499,0,3,0,7,12,43,47,13,5,7,3,3,139,4,0,0,9,10,48,180,75,62,24,20,12,450,0,0,0,4,4,6,15,22,9,13,5,4,77,0,0,0,15,19,77,93,30,8,12,9,10,271,0,0,9,53,49,76,31,3,0,0,0,10,239,0,0,0,4,7,13,8,0,0,0,0,4,37,0,0,0,0,0,3,4,4,6,0,0,3,25,21,17,25,255,536,321,107,27,3,0,5,75,1393,0,0,0,3,6,8,3,0,0,0,0,212,240,35,26,40,364,658,642,600,276,192,125,79,341,3365,0,0,0,3,0,23,50,77,76,73,47,54,412,0,0,0,4,3,37,23,10,0,3,3,10,94,0,0,0,0,7,80,240,185,123,74,41,70,816,0,0,0,3,0,14,35,24,14,11,4,6,113,0,0,0,7,10,81,146,46,17,5,8,27,349,0,0
40504,28,4,415,0,0,0,11,19,58,49,21,9,14,4,0,185,0,3,0,10,5,75,152,70,48,30,11,7,417,0,0,0,8,4,13,19,12,0,6,0,4,69,0,0,3,13,19,70,62,32,3,4,5,6,213,0,0,10,46,63,97,49,4,5,0,0,9,281,0,0,0,3,14,15,14,0,0,0,3,7,64,0,0,0,5,4,0,11,4,5,0,0,0,25,43,27,20,288,728,447,230,48,17,14,11,95,1972,4,3,0,3,13,5,9,0,0,0,0,209,238,52,40,35,384,871,812,711,294,137,131,69,338,3875,3,0,0,4,0,29,74,59,37,42,32,45,321,0,0,0,0,7,31,41,13,5,3,6,13,122,0,0,0,8,9,68,184,117,69,58,44,54,613,0,0,0,0,0,14,31,16,15,3,4,5,86,0,3,0,12,11,67,123,39,6,13,3,19,300,0,0
40601,83,27,1105,0,8,3,11,16,86,83,22,18,7,7,7,269,4,0,0,28,13,130,397,196,113,58,45,15,1011,3,0,0,3,3,22,33,31,14,9,8,12,146,0,0,3,20,31,165,170,67,18,33,20,18,549,0,3,17,95,98,133,65,20,5,4,4,24,471,0,0,3,10,8,13,24,10,0,5,0,8,82,0,0,0,6,3,13,17,3,0,6,6,8,57,49,38,37,380,788,557,242,53,19,12,21,128,2324,0,0,0,9,11,9,10,3,0,0,3,424,475,61,48,72,571,1005,1191,1276,680,394,321,202,662,6482,4,0,4,5,10,35,132,179,192,224,138,109,1032,3,0,0,3,16,41,82,27,23,19,18,23,252,3,4,8,12,18,141,558,389,286,198,126,120,1862,0,0,0,0,0,22,62,65,38,40,23,26,277,0,0,3,14,27,190,301,146,37,58,30,53,856,0,0
40602,62,6,528,0,0,0,7,0,25,23,9,3,7,0,3,77,0,0,0,0,0,28,105,71,51,30,21,6,318,0,0,0,0,5,7,8,12,7,10,5,3,61,0,0,0,16,17,63,86,37,12,15,3,9,251,0,5,11,31,17,47,35,12,5,0,3,7,164,0,0,0,3,5,12,10,6,0,0,0,5,40,0,0,0,3,0,0,3,0,0,6,0,0,20,26,14,20,146,204,190,79,13,3,0,0,45,732,0,4,0,0,7,0,9,0,0,0,0,214,230,28,19,28,204,263,394,446,244,199,196,111,301,2418,0,0,0,3,0,12,55,64,50,115,79,56,437,0,0,0,5,7,15,19,10,16,0,4,10,87,3,0,0,0,0,47,123,115,117,79,70,42,599,0,0,0,0,0,8,13,18,32,18,11,4,105,0,0,0,5,7,76,121,90,22,36,17,32,407,0,0
40701,39,10,677,4,0,3,31,48,137,148,27,12,18,9,7,456,0,3,4,8,23,109,350,152,66,41,36,17,806,0,0,0,0,0,26,43,19,11,14,3,7,120,0,0,3,16,34,140,142,51,13,16,14,11,454,0,3,29,99,108,216,102,27,8,10,8,16,622,0,0,0,6,13,25,19,13,3,3,6,8,91,0,0,0,0,4,7,13,8,7,0,0,6,46,50,52,72,492,1369,1222,520,87,28,22,22,188,4131,6,0,0,5,20,11,9,3,0,0,0,387,441,69,70,111,670,1638,1956,1547,562,237,191,136,663,7843,0,0,4,6,5,37,124,123,95,92,70,84,645,0,3,0,15,9,79,119,27,14,11,6,45,320,0,3,8,8,13,138,521,275,143,134,60,106,1409,0,0,0,0,3,31,63,38,36,14,7,15,200,0,0,0,6,23,163,241,79,27,26,11,44,610,0,0
40702,83,30,1417,3,0,9,24,37,124,107,25,19,20,13,10,383,11,3,5,15,20,217,588,212,122,65,67,24,1342,0,0,0,3,7,24,55,38,17,9,8,4,160,9,0,5,28,43,217,197,48,19,20,26,18,624,0,3,16,104,91,181,97,12,6,3,4,16,535,0,0,0,3,9,26,27,3,5,4,3,6,90,3,0,0,5,0,9,23,25,11,11,3,13,94,51,35,44,396,893,515,260,50,21,14,33,145,2465,0,0,0,3,24,9,18,7,4,0,0,436,501,82,57,75,596,1147,1434,1801,782,439,269,237,702,7624,4,0,4,10,9,47,266,288,206,251,126,136,1352,0,3,0,7,23,46,101,38,15,20,16,15,282,7,0,9,16,31,229,888,489,312,190,99,180,2459,0,0,0,3,3,36,99,51,41,28,19,25,310,0,4,8,16,61,278,386,103,49,37,27,72,1036,0,3
40703,60,28,1441,0,0,3,35,50,167,117,30,14,4,9,11,449,7,0,10,23,38,239,584,191,87,47,29,23,1274,0,0,3,4,10,28,55,33,16,17,4,11,177,5,3,12,30,60,211,199,50,18,20,16,20,629,4,4,14,93,118,214,82,14,5,7,6,24,584,0,0,4,10,16,26,20,9,0,0,0,3,92,0,0,0,3,6,10,20,11,3,6,3,10,67,61,72,50,557,1374,780,336,48,19,14,26,163,3491,3,0,0,8,32,17,16,11,0,0,0,444,537,97,91,93,783,1726,1797,1911,769,338,233,154,744,8741,7,3,5,11,11,75,291,284,192,175,90,134,1278,0,3,0,11,16,68,100,32,17,10,0,35,289,3,8,5,25,25,227,783,406,224,136,69,172,2078,0,0,0,5,3,28,88,61,35,23,13,19,281,0,0,6,32,62,339,361,96,43,30,20,60,1044,0,3
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,70,16,864,0,0,0,19,33,101,149,39,24,11,21,6,413,4,0,0,5,15,81,300,148,108,88,67,14,833,0,0,0,0,5,17,57,33,22,17,15,6,176,0,0,0,7,19,81,120,60,17,16,13,11,358,0,3,10,62,57,151,91,19,15,10,10,9,451,0,0,0,7,9,22,16,14,0,4,0,7,78,0,3,0,0,3,11,25,12,8,12,4,6,78,73,28,37,244,607,527,336,75,31,37,32,95,2112,0,0,0,6,5,4,4,0,4,3,0,451,481,91,36,64,358,761,1032,1280,637,364,358,246,616,5842,6,0,3,4,11,26,117,138,147,181,109,104,846,0,0,0,7,10,69,131,42,38,19,18,35,368,0,0,0,9,13,125,559,358,285,219,170,125,1868,0,0,0,3,0,14,57,51,41,38,30,20,260,0,0,3,16,16,148,331,165,49,67,34,48,877,0,0
50102,225,31,1881,3,3,5,18,32,123,148,49,29,19,23,8,457,0,0,9,16,14,133,501,331,266,174,137,26,1610,0,0,0,3,11,18,76,45,52,36,26,9,283,0,6,3,14,28,235,374,210,48,92,59,37,1111,0,14,34,105,130,273,154,42,25,8,11,35,833,0,0,0,14,13,36,41,20,4,6,7,9,156,0,0,0,3,4,17,20,18,14,8,9,8,95,111,63,88,564,1212,911,448,95,40,39,25,193,3784,0,0,0,5,9,12,13,6,0,4,0,901,969,121,87,144,747,1461,1809,2096,1232,839,852,521,1255,11172,4,0,0,3,7,26,185,279,288,439,349,197,1775,0,0,0,0,12,47,132,69,45,39,26,30,418,0,0,3,15,14,112,814,711,696,543,443,276,3624,0,0,0,0,0,12,103,97,93,108,52,47,515,0,0,3,15,31,324,848,544,136,241,140,158,2448,3,6
50103,40,11,483,0,0,4,24,24,58,70,25,12,9,7,4,226,0,0,4,10,17,54,153,84,56,36,13,3,424,0,0,0,0,4,7,14,22,8,9,6,6,82,0,0,0,9,22,59,82,43,7,12,15,11,262,3,3,12,47,38,73,38,9,6,4,5,9,246,0,0,0,10,6,9,19,3,0,0,3,0,52,0,0,0,0,0,12,14,10,3,5,3,3,52,33,17,30,154,350,240,118,26,5,15,12,47,1044,0,0,0,4,8,0,6,0,5,0,0,245,268,48,32,57,267,481,559,641,300,171,150,94,345,3142,0,0,0,4,4,25,54,57,54,75,49,56,375,0,0,0,3,5,22,31,13,5,6,7,14,110,0,0,5,8,5,57,184,123,109,70,46,70,668,0,0,0,0,0,11,23,13,18,11,3,12,79,0,0,0,3,11,77,137,57,19,25,10,25,369,0,0
50201,220,19,1380,0,0,0,23,37,112,121,37,20,23,9,10,389,0,0,9,13,12,100,375,285,208,128,106,15,1242,0,0,0,0,7,21,48,33,35,48,27,6,226,0,0,9,27,32,199,367,198,59,102,50,26,1069,0,10,41,105,139,252,139,43,25,11,22,20,814,10,6,4,23,9,37,38,24,7,18,3,14,192,0,0,0,0,0,10,24,12,10,15,10,8,86,160,84,130,707,1876,1498,732,127,41,41,69,252,5710,0,0,0,7,12,20,15,4,0,0,0,1011,1078,181,103,193,908,2128,2277,2090,1041,646,722,517,1378,12192,0,0,0,0,3,20,133,207,256,377,358,167,1519,0,0,0,9,11,39,112,49,35,24,29,36,343,3,3,4,4,8,103,510,499,521,409,377,172,2612,0,0,0,3,0,17,66,69,56,61,80,49,401,0,0,5,17,35,251,684,461,131,228,148,123,2090,0,3
50301,438,12,972,0,0,4,8,11,61,68,51,31,38,99,4,364,0,5,0,5,0,26,148,86,99,116,325,10,815,0,0,0,4,0,4,4,7,6,13,39,3,84,0,0,3,3,8,36,93,82,35,138,220,12,638,0,4,16,45,29,80,153,62,59,52,133,11,644,0,0,0,3,0,5,13,3,10,8,10,8,59,0,0,0,0,0,0,3,5,0,6,6,4,32,79,14,30,105,203,396,482,189,134,170,277,73,2148,6,0,0,0,6,3,9,3,4,3,0,515,536,80,21,51,175,263,624,1041,588,491,765,1551,651,6297,4,0,0,3,3,5,33,45,62,213,965,118,1464,0,0,0,0,3,14,38,30,31,47,148,38,349,6,0,4,3,0,31,107,145,239,342,1715,226,2823,0,0,0,0,0,6,11,15,19,47,142,24,257,9,0,0,4,5,44,153,174,66,547,773,152,1923,3,4
50302,1194,40,3763,4,3,3,29,83,209,166,66,46,37,75,12,737,0,0,0,3,12,112,476,292,242,224,353,20,1733,0,0,0,6,4,24,25,28,19,46,67,10,232,0,0,7,32,36,196,340,238,100,240,198,25,1409,3,13,38,112,71,152,163,66,40,41,53,12,750,0,3,0,8,6,14,21,9,6,9,10,8,97,0,0,0,0,0,3,10,14,6,16,36,8,102,151,42,39,196,341,420,329,136,64,65,101,56,1944,0,0,0,6,7,6,0,0,0,4,0,1039,1062,162,66,93,389,571,1151,1853,1465,1119,1641,2085,1222,11817,4,0,0,0,0,14,82,123,139,307,772,104,1544,0,0,0,11,20,62,68,45,35,54,106,22,424,0,0,0,0,4,58,281,276,360,508,1218,139,2845,0,0,0,0,0,3,36,31,54,93,195,29,444,6,0,3,13,19,147,345,347,91,482,479,76,2011,3,0
50401,369,33,2175,0,0,0,25,32,110,104,42,15,13,11,0,356,0,0,5,6,15,83,413,213,212,159,115,12,1229,0,0,0,0,0,17,34,34,42,45,23,5,210,4,3,3,19,52,216,283,160,52,77,59,23,955,4,3,36,82,88,195,118,27,14,10,16,11,599,0,0,0,8,7,23,21,10,6,8,0,5,83,4,0,0,0,7,7,10,11,8,11,4,9,67,121,45,59,357,725,562,281,67,14,29,13,102,2369,0,0,0,4,11,8,7,4,0,0,0,656,695,132,55,105,505,945,1246,1512,1020,807,943,617,860,8744,3,0,0,4,4,30,142,244,249,404,414,122,1620,0,0,0,3,5,70,112,53,45,35,27,32,382,0,0,4,8,10,100,497,479,469,472,454,120,2620,0,0,0,0,0,15,55,57,61,114,70,30,408,7,3,5,23,47,295,553,362,124,214,157,83,1866,0,3
50402,121,10,799,0,0,0,8,13,42,54,26,21,12,9,3,199,0,0,0,3,7,48,168,149,98,60,68,14,627,0,0,0,0,5,10,31,17,18,14,9,6,103,4,0,5,11,19,98,162,78,30,36,33,13,486,0,6,9,37,38,98,94,21,22,9,11,10,365,0,0,0,8,6,7,20,6,3,4,0,3,57,0,0,0,0,0,6,6,6,4,6,8,5,30,47,17,28,222,447,414,199,55,18,23,9,69,1545,0,0,0,0,0,7,4,3,0,0,0,346,368,55,30,51,299,539,739,819,556,377,362,269,492,4581,0,0,0,0,0,13,67,112,132,231,247,87,892,0,0,0,0,5,24,60,38,12,19,17,19,202,0,0,0,0,4,60,300,289,282,240,250,105,1528,0,0,0,0,0,5,35,28,44,44,38,12,211,0,3,4,8,4,105,286,222,76,127,94,62,983,0,3
50403,257,55,3043,0,0,3,20,35,119,138,51,20,26,8,6,446,0,0,0,4,10,125,613,388,221,151,105,25,1647,0,0,0,8,3,14,69,68,32,40,26,11,269,4,3,3,35,45,308,485,216,59,79,55,40,1329,4,11,35,105,98,209,127,31,9,14,7,16,666,0,0,3,8,12,26,34,15,4,6,3,7,117,0,0,0,0,0,6,20,24,18,16,10,12,96,164,52,54,446,885,589,313,74,20,13,22,108,2729,0,0,0,8,18,13,18,0,0,6,0,907,970,185,68,97,634,1121,1469,2319,1722,1023,1011,495,1177,11319,5,0,3,0,10,45,390,635,564,774,562,253,3241,0,0,0,13,23,84,176,108,65,48,32,50,608,3,8,7,8,19,215,1198,1004,789,654,461,309,4666,0,0,0,0,6,29,149,152,116,123,91,32,704,10,3,4,46,75,618,1354,689,240,339,190,157,3716,5,0
50501,601,51,3165,3,6,5,31,37,172,244,105,55,28,45,14,750,3,0,0,6,18,140,640,474,370,283,282,43,2266,0,0,5,11,0,20,71,55,58,55,70,13,365,3,0,3,25,42,305,508,330,95,198,131,44,1679,0,13,45,127,142,380,316,108,38,28,44,23,1264,0,5,4,13,15,47,57,20,4,9,11,9,193,0,0,0,0,4,12,11,17,21,18,15,8,97,172,89,101,525,1212,1514,794,181,87,80,89,202,5047,0,0,0,5,8,11,12,0,0,4,4,1186,1233,183,112,167,742,1478,2638,2966,1938,1385,1572,1285,1583,16055,3,5,0,8,0,20,174,374,544,1163,1348,404,4041,0,0,3,4,6,68,182,138,110,100,105,71,801,6,0,4,6,5,129,981,1212,1534,1522,1866,526,7787,0,0,0,7,0,18,105,138,144,235,232,79,961,10,0,3,19,27,286,998,904,321,812,630,243,4254,4,3
50502,1027,65,5130,3,0,4,36,84,275,295,128,61,47,64,16,1015,6,0,6,15,15,241,845,550,381,347,315,33,2748,0,0,0,0,10,39,62,67,62,87,72,27,428,0,0,7,34,85,401,571,282,127,196,170,28,1903,4,10,64,165,190,353,302,96,59,45,60,21,1374,3,0,4,15,15,40,48,29,5,12,10,3,185,0,0,0,0,0,9,16,26,19,18,20,22,135,275,119,116,726,1500,1499,903,223,85,84,101,241,5867,5,0,0,17,23,21,14,8,4,8,3,1548,1647,295,135,204,1007,1931,2907,3623,2489,1774,2220,1840,2009,20430,3,0,4,8,12,45,298,395,443,763,1295,259,3522,0,0,7,20,30,123,229,148,90,88,117,75,927,3,3,3,10,26,222,1051,957,1036,1195,1756,356,6614,0,0,0,3,9,34,109,118,132,215,262,67,941,11,9,18,61,105,630,1131,749,250,686,663,219,4525,13,9
50503,405,75,4040,4,0,6,15,38,167,197,88,35,23,20,17,625,3,0,3,16,9,175,798,517,352,175,112,44,2208,0,0,0,3,8,26,72,91,62,74,50,9,397,0,0,9,36,80,434,612,280,77,119,55,39,1726,9,19,42,148,137,282,163,55,24,17,22,27,937,0,0,11,8,24,31,45,21,3,13,11,8,171,0,0,0,5,3,7,25,30,27,13,17,16,144,239,88,116,651,1325,1050,493,101,25,32,36,196,4345,0,0,0,6,15,18,10,12,0,0,0,1196,1262,258,114,184,899,1644,2252,3049,2290,1491,1330,726,1620,15855,0,0,3,4,7,64,475,866,851,1242,896,368,4778,0,4,0,11,36,159,345,157,89,88,52,82,1027,4,0,9,15,28,283,1872,1645,1449,1156,857,466,7776,0,0,0,6,6,39,247,231,215,199,139,83,1176,14,3,20,77,119,746,1775,1081,348,581,316,288,5356,3,16
50601,153,31,1733,0,0,0,10,18,78,88,36,10,10,7,6,264,0,0,0,3,6,86,369,210,153,95,60,22,999,0,0,0,0,0,10,41,33,33,39,14,7,183,0,0,4,16,38,229,323,150,45,54,27,32,919,3,11,21,63,64,168,99,26,10,3,14,8,484,3,0,0,8,3,26,29,12,3,4,0,11,106,0,0,0,0,0,3,13,5,3,8,0,3,53,101,46,44,277,659,513,228,43,15,20,21,91,2054,4,0,0,0,10,7,9,0,0,5,0,538,573,119,60,68,377,803,1145,1492,995,644,605,303,745,7368,3,3,0,4,8,14,187,359,322,396,342,135,1762,0,0,0,4,8,57,122,61,34,21,20,22,360,0,0,0,3,11,123,713,589,467,377,289,160,2730,0,0,0,0,3,26,77,73,69,94,58,31,426,3,0,0,31,59,433,949,513,133,233,102,92,2560,0,7
50602,403,25,2217,0,0,0,24,42,131,121,34,11,10,10,0,392,3,0,0,6,4,108,361,209,143,130,89,13,1061,0,0,0,5,0,14,40,31,28,37,32,6,201,3,0,0,32,51,208,237,169,51,83,50,16,902,6,0,30,78,69,136,92,21,14,8,11,12,478,0,5,0,9,0,12,17,7,3,7,0,3,72,0,0,0,5,0,0,16,9,11,10,3,3,56,114,38,41,216,446,322,157,46,10,7,16,68,1489,0,0,0,0,7,3,3,9,0,0,0,643,672,125,47,83,382,625,971,1335,996,709,859,616,794,7542,0,0,0,0,3,10,119,155,141,281,296,71,1095,0,0,0,8,7,52,68,34,24,24,15,15,256,0,0,0,5,3,85,350,281,292,297,288,75,1682,0,0,0,0,0,9,41,53,39,69,47,9,280,0,0,4,25,48,260,455,305,87,182,90,61,1512,0,3
50603,216,18,1522,3,0,5,19,47,128,116,41,26,15,14,0,408,0,0,0,5,14,120,355,205,157,120,94,16,1090,0,0,0,3,6,25,37,28,35,27,17,9,184,5,0,4,27,55,217,342,148,51,65,38,15,969,5,18,50,114,82,191,141,39,17,17,20,17,706,0,0,3,6,6,26,15,9,4,8,4,7,85,0,0,0,0,0,5,14,8,8,0,4,7,51,199,65,82,363,690,675,341,81,38,24,30,80,2664,3,0,0,4,8,8,12,0,0,0,6,501,531,214,88,144,537,903,1419,1594,939,638,645,434,670,8223,3,0,0,4,4,38,221,288,312,497,528,129,2036,0,0,0,10,13,94,156,63,44,59,42,26,505,5,0,3,10,11,135,592,514,518,533,541,178,3036,0,0,0,0,4,13,66,68,49,81,68,26,385,9,0,9,43,73,432,776,490,167,315,248,132,2692,5,6
