SA3_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
30303,361,11,0,13,373,79,0,451,0,0,0,4,5,0,0,0,5,6,12,16,1852,288,48,11,2197,48,3,54,2249,154,8,2412,520,53,13,3,591,11,5,10,603,16,0,623,439,83,8,0,538,0,0,0,534,24,0,564,50,5,8,0,64,0,0,0,60,7,0,66,5,0,0,4,15,0,0,0,15,0,3,15,1014,143,32,8,1199,12,5,14,1217,51,4,1270,7,6,0,0,9,0,0,0,12,6,0,19,17,7,0,0,23,4,0,5,26,0,0,26,23,11,0,0,39,5,0,6,38,6,0,46,1039,155,34,8,1237,17,4,20,1256,53,4,1313,191,34,10,8,240,4,0,4,247,65,0,308,0,0,0,0,0,0,0,0,0,0,0,3,1228,190,41,15,1479,20,4,28,1501,114,4,1626,688,96,15,0,802,16,5,24,821,42,0,867,522,119,10,0,657,8,4,10,666,33,0,704
30304,118,5,0,5,121,23,0,143,0,0,0,0,0,0,0,0,0,0,0,0,835,117,28,14,993,19,4,22,1015,62,5,1079,237,30,9,0,271,10,0,7,283,11,0,292,190,36,6,0,237,0,0,3,234,7,0,243,24,6,3,0,35,0,0,0,33,0,0,33,0,0,0,0,7,0,0,0,7,0,0,3,459,71,17,0,541,10,4,16,559,16,0,578,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,8,0,0,0,8,0,0,11,13,0,0,0,14,0,0,0,14,0,0,16,464,73,17,0,557,9,4,16,573,18,0,590,56,10,0,0,73,0,0,0,76,22,0,100,0,0,0,0,0,0,0,0,0,0,0,0,527,82,15,5,633,9,4,14,648,41,0,689,294,43,8,0,346,4,5,3,354,14,0,368,226,41,9,0,272,3,0,3,274,6,0,286
30305,411,24,5,25,434,65,0,502,4,5,0,4,11,0,0,0,11,0,12,21,1517,358,51,28,1956,58,17,70,2022,164,20,2207,350,50,13,0,416,11,0,8,423,24,0,445,322,75,12,3,412,0,0,5,421,21,0,434,26,3,9,0,43,0,0,0,45,4,0,49,0,0,0,3,3,0,0,0,6,0,0,6,702,130,29,11,874,12,5,20,892,47,4,936,4,0,0,0,9,3,0,3,14,3,0,15,7,0,0,0,12,4,0,4,15,0,0,16,13,0,0,0,19,8,0,8,26,7,0,35,717,135,29,9,891,24,5,29,918,52,4,974,173,55,8,9,241,4,0,4,246,45,0,289,0,0,0,0,0,0,0,0,0,0,5,8,892,192,37,15,1137,29,5,31,1165,97,11,1267,483,60,11,0,555,12,0,12,569,40,0,615,397,82,13,6,499,6,4,12,508,21,0,533
30306,291,16,3,19,309,77,0,389,0,0,0,0,5,0,0,0,5,0,7,11,883,201,32,22,1141,37,6,44,1182,134,5,1323,182,33,5,0,225,0,0,0,230,17,0,247,167,52,10,0,228,5,0,5,240,14,0,253,19,5,4,0,32,0,0,0,33,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,372,94,18,3,485,10,0,12,499,37,0,533,8,0,0,0,13,0,0,0,12,0,0,14,14,5,0,0,15,0,0,0,15,0,0,16,19,5,0,0,23,0,0,0,25,0,0,30,393,96,20,5,509,14,0,14,520,39,4,561,121,24,7,5,161,7,4,14,178,61,0,236,0,0,0,3,4,0,0,0,4,0,6,10,509,119,24,11,670,24,8,25,702,100,8,804,266,42,3,0,313,7,0,7,321,28,0,342,210,66,9,0,287,11,0,10,296,32,0,330
30401,124,0,0,0,121,23,0,147,0,0,0,6,6,0,0,0,6,0,3,3,876,118,48,11,1056,19,4,19,1070,57,6,1131,269,42,9,0,319,3,3,8,320,10,0,332,197,25,5,0,228,6,0,6,231,7,0,237,31,0,7,0,37,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,495,65,19,0,579,11,3,15,594,21,0,614,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,9,0,0,0,9,0,0,0,9,0,0,9,503,65,19,0,592,11,3,15,600,21,0,620,71,15,5,0,89,4,0,4,89,11,0,103,0,0,0,0,3,0,0,0,3,0,0,3,577,82,22,0,677,13,3,18,695,29,0,724,340,50,9,0,400,5,3,11,407,17,0,429,274,51,10,0,335,6,0,6,339,11,0,354
30402,269,10,0,10,277,24,0,304,4,0,0,4,4,0,0,0,4,0,0,4,1699,188,51,18,1952,39,3,46,2000,77,3,2083,506,54,14,0,572,7,0,10,587,22,0,610,407,39,9,0,446,6,0,6,452,8,0,468,61,4,0,0,69,0,0,0,70,3,0,69,8,0,0,7,11,0,0,0,11,0,0,11,976,93,23,9,1102,15,0,18,1120,33,3,1156,4,0,0,0,9,4,0,4,10,0,0,10,12,0,0,0,14,0,0,0,14,0,0,14,19,0,0,0,22,4,0,4,25,0,0,25,997,98,23,9,1126,13,0,17,1140,33,3,1181,151,13,7,3,163,4,0,4,171,15,0,182,0,0,0,0,0,0,0,0,0,0,0,3,1147,106,24,14,1291,22,0,23,1309,46,7,1368,657,63,26,0,743,18,0,18,759,31,0,790,494,77,15,0,587,8,0,8,592,16,0,615
30403,271,7,3,12,286,32,0,312,0,0,0,0,0,4,0,4,6,0,5,9,1221,151,53,8,1439,25,8,37,1476,90,0,1567,333,32,9,0,366,4,0,4,376,23,0,397,266,40,10,3,317,5,0,5,318,18,0,336,40,8,17,0,65,0,0,0,65,6,0,71,0,0,0,0,0,0,0,0,0,0,0,0,642,70,29,0,753,5,0,6,763,40,0,799,5,0,0,0,5,0,0,0,7,0,0,7,12,4,0,0,13,0,0,0,14,0,0,14,16,4,0,0,19,4,0,4,20,0,0,20,662,76,29,4,775,10,0,9,781,40,0,824,144,22,7,0,170,0,0,0,173,24,0,194,0,0,0,0,0,0,0,0,0,0,0,4,798,97,37,4,941,15,0,15,958,61,0,1027,396,35,20,0,454,4,0,7,463,20,0,488,369,49,15,3,435,3,0,3,435,16,0,455
30404,191,5,0,5,196,27,0,220,0,0,0,0,0,0,0,0,0,0,0,3,1551,177,42,11,1792,20,4,27,1815,78,0,1900,465,53,17,5,539,12,0,12,544,27,0,573,364,30,6,4,405,8,4,9,411,15,0,426,41,7,3,0,58,0,0,0,58,3,0,61,0,0,0,0,5,0,0,0,5,0,0,5,873,92,33,9,1004,15,4,16,1020,42,0,1064,3,4,0,0,9,0,0,0,9,0,0,6,10,0,0,0,14,0,0,0,14,0,0,14,16,8,0,0,22,0,0,0,22,0,0,24,881,99,33,9,1026,15,4,16,1043,41,0,1085,101,15,6,0,119,3,5,6,127,17,0,148,0,0,0,0,6,0,0,0,6,0,0,6,988,114,36,12,1145,16,4,23,1172,65,0,1234,607,61,19,3,692,4,0,4,699,33,0,732,446,46,16,0,510,4,0,4,509,19,0,531
30501,149,12,0,15,162,33,4,192,0,0,0,3,3,0,0,0,3,0,0,3,757,120,30,0,909,23,7,33,941,64,4,1014,214,19,3,0,237,12,0,12,250,13,0,265,152,31,3,0,181,0,0,0,181,10,0,189,7,0,10,0,19,0,0,0,22,0,0,22,0,0,0,0,5,0,0,0,5,0,0,5,376,51,19,0,441,14,0,14,459,26,0,484,8,6,0,0,9,4,0,5,9,0,0,9,13,0,0,0,13,0,0,0,9,3,0,13,13,4,0,0,18,4,3,4,24,3,0,26,390,55,19,3,462,12,3,16,478,26,0,504,82,14,6,0,97,3,0,3,99,21,5,125,0,0,0,0,0,0,0,0,0,0,0,0,470,64,22,3,558,18,3,18,579,52,5,630,316,39,5,0,362,6,0,8,366,46,0,407,193,43,8,0,245,0,0,3,250,16,0,261
30502,172,4,0,4,176,18,3,191,0,0,0,0,0,0,0,0,0,0,0,4,1078,115,10,5,1210,17,0,16,1229,40,5,1279,280,21,0,0,308,10,6,10,317,14,0,328,202,24,0,0,236,8,0,8,241,10,4,248,23,0,0,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,515,52,0,0,573,13,6,13,584,18,4,612,10,0,0,0,11,0,0,0,10,0,0,11,8,0,0,0,8,0,0,0,3,0,0,5,8,0,0,0,10,0,0,0,19,3,0,20,527,58,0,0,585,13,5,15,604,21,4,629,92,7,0,0,101,0,0,0,104,15,0,116,0,0,0,0,0,0,0,0,0,0,0,0,619,63,0,4,688,18,5,17,708,36,6,749,424,36,4,0,469,4,3,8,480,16,0,490,280,31,0,0,320,4,0,4,321,8,0,331
30503,298,8,0,7,309,16,0,328,0,0,0,0,5,0,0,0,5,0,0,3,1751,203,47,24,2023,39,11,51,2072,77,0,2152,476,50,7,0,538,16,0,16,556,34,0,596,402,57,10,0,478,5,0,5,479,16,0,496,39,9,11,0,57,0,0,0,62,0,0,62,0,0,0,0,3,0,0,0,3,0,0,3,921,125,34,3,1078,21,0,19,1107,53,0,1154,6,6,0,0,16,0,0,0,19,0,0,20,13,3,0,0,17,0,0,0,17,0,0,20,23,10,0,0,27,0,0,0,31,5,0,38,941,134,31,3,1110,21,0,25,1136,52,0,1192,158,16,4,0,184,0,0,3,184,20,0,206,0,0,0,0,0,0,0,0,0,0,0,3,1105,151,37,6,1292,26,0,28,1320,75,0,1395,700,79,16,4,793,21,4,21,819,46,0,866,544,70,9,3,622,0,0,0,623,28,0,648
30504,231,0,0,6,236,12,0,244,0,0,0,0,0,0,0,0,0,0,3,9,1481,147,53,4,1691,22,0,23,1718,45,4,1769,426,54,12,0,498,6,4,8,505,18,0,518,338,36,4,0,383,0,0,0,384,7,0,395,51,7,13,0,70,0,0,0,70,5,0,72,0,0,0,0,5,0,0,0,0,0,0,0,824,100,24,3,955,11,4,10,965,28,3,992,5,0,0,0,7,0,0,0,7,0,0,7,8,0,0,0,7,0,0,0,7,0,0,12,14,0,0,0,14,0,0,0,14,0,0,18,838,102,26,3,969,11,4,10,984,27,3,1012,126,3,7,0,137,0,0,0,144,11,0,156,0,0,0,0,0,0,0,0,0,0,5,4,965,106,31,0,1109,12,4,15,1126,41,5,1166,565,61,24,3,658,11,3,15,665,25,0,690,444,49,16,3,508,7,0,7,515,15,0,531
30601,169,0,0,4,167,25,0,195,0,0,0,0,0,0,0,0,0,0,6,6,1218,259,51,17,1549,31,10,35,1586,84,5,1683,429,58,9,0,495,8,5,9,510,20,0,530,324,63,9,3,403,3,0,3,406,23,0,430,24,11,3,0,35,0,0,0,35,4,0,40,11,5,0,0,15,0,0,0,15,0,0,14,781,138,22,10,949,12,5,18,966,47,0,1009,5,0,0,0,5,0,0,0,5,5,0,10,7,0,4,0,14,0,0,3,17,0,0,15,16,0,4,0,22,0,0,3,25,4,0,26,795,138,26,10,969,14,0,21,991,53,0,1041,83,20,4,3,105,0,0,3,112,25,0,135,0,0,0,0,3,0,0,0,3,0,0,3,880,160,28,13,1077,16,3,19,1099,76,3,1178,555,63,15,0,632,12,0,12,640,26,0,665,368,89,12,8,474,5,0,3,480,16,0,492
30602,318,23,6,26,347,120,0,465,3,0,0,6,8,0,0,0,8,0,9,8,1651,333,56,29,2068,55,16,75,2140,254,11,2410,507,60,19,0,587,6,0,5,598,46,0,640,427,101,15,5,541,10,0,10,550,39,0,583,18,10,4,0,28,0,0,0,28,8,0,35,0,0,0,10,11,0,0,0,12,0,0,15,955,167,36,15,1170,17,0,21,1190,87,0,1276,4,0,0,0,3,0,0,3,5,0,0,13,19,6,0,0,27,9,3,11,39,8,0,45,26,6,0,0,28,8,9,17,45,10,0,53,978,177,38,15,1200,25,10,35,1232,96,0,1334,118,47,10,8,176,11,4,14,194,78,0,270,3,0,0,5,5,0,0,0,5,0,5,12,1096,217,48,21,1386,40,13,50,1433,173,5,1613,610,83,17,3,713,16,5,24,739,50,0,782,488,117,14,3,627,5,3,10,637,56,0,693
30603,109,7,0,13,121,69,0,197,0,0,0,0,0,0,0,0,3,0,0,3,525,92,15,20,646,31,5,31,677,125,7,813,138,16,0,0,155,0,0,5,156,13,0,169,145,28,4,0,179,4,0,7,186,15,0,199,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,3,8,0,0,0,8,0,0,8,278,52,5,9,344,7,5,4,351,27,0,381,0,0,0,4,4,6,0,6,4,0,0,4,4,0,0,0,5,0,4,4,10,0,0,10,4,0,0,3,8,6,4,12,17,0,0,17,285,52,5,12,349,9,7,18,367,27,0,392,42,15,6,3,65,3,0,3,70,48,0,111,0,0,0,0,4,0,0,0,3,0,6,8,327,66,12,15,418,13,6,21,438,74,5,514,192,23,3,0,226,0,0,4,224,15,0,241,176,23,0,3,209,0,3,4,220,23,0,235
30604,28,0,0,0,28,13,0,43,0,0,0,0,0,0,0,0,0,0,0,0,167,29,7,4,211,0,0,0,211,25,0,241,53,3,3,0,62,0,0,0,62,0,0,64,43,12,0,0,52,0,0,0,52,7,0,61,5,0,0,0,9,0,0,0,9,0,0,9,0,0,0,3,3,0,0,0,3,0,0,3,99,12,6,9,127,0,0,0,127,10,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,96,12,5,9,128,0,0,0,128,10,0,139,13,4,0,4,20,0,0,0,20,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,114,20,5,7,146,0,0,0,146,21,0,168,64,7,0,0,75,3,0,3,74,0,0,79,40,18,0,0,58,0,0,0,58,5,0,61
30605,133,12,4,14,151,58,0,210,0,0,0,3,3,0,0,0,3,0,3,5,714,122,25,25,886,15,16,35,915,94,6,1017,225,28,5,0,261,5,0,3,263,16,0,277,183,40,8,8,240,3,6,8,248,15,0,258,0,0,0,0,5,0,0,0,9,0,0,9,0,0,0,6,7,0,0,0,7,0,0,7,412,66,15,13,508,11,4,9,521,34,3,551,3,0,0,0,5,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0,9,0,0,5,8,5,0,0,8,0,0,5,15,0,0,16,419,68,14,13,518,10,6,15,534,30,3,569,64,11,3,5,84,4,0,7,91,31,0,123,0,0,0,0,0,0,0,0,0,0,6,6,485,75,20,16,602,14,5,17,619,65,9,690,275,37,9,3,322,6,0,7,327,30,0,358,201,49,8,3,259,3,4,4,265,15,0,275
30701,137,6,0,6,141,47,0,194,0,0,0,0,6,0,0,0,6,0,10,13,927,80,20,25,1055,13,0,13,1065,92,18,1174,215,17,5,3,233,0,0,0,237,13,0,251,198,24,8,3,232,5,0,5,241,8,0,249,7,0,0,0,7,0,0,0,7,0,0,9,5,0,0,5,8,0,0,0,8,0,0,8,424,40,16,14,486,4,0,4,493,25,0,516,3,0,0,0,3,0,0,0,8,4,0,5,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,5,6,4,0,16,434,40,16,14,496,9,0,7,499,25,0,531,53,11,0,0,67,3,0,3,65,40,0,108,0,0,0,0,0,0,0,0,0,0,3,6,486,54,16,10,564,7,0,6,573,65,3,643,272,18,3,0,303,0,0,0,304,12,0,315,178,25,12,3,219,0,0,3,219,12,0,229
30702,172,6,6,10,184,54,0,234,3,0,0,4,5,0,0,0,5,0,8,11,976,96,27,29,1126,17,7,24,1149,108,13,1267,247,23,4,6,277,0,5,4,281,13,0,286,250,16,3,4,269,5,0,5,274,15,0,290,10,0,0,0,12,0,0,0,12,0,0,15,0,3,0,4,10,0,0,0,10,0,0,10,505,41,10,11,563,8,5,13,577,27,0,599,5,0,0,0,9,0,0,0,10,0,0,8,6,0,0,0,9,6,0,6,14,0,0,14,13,0,0,0,14,3,0,3,15,0,0,20,519,37,10,9,577,14,5,13,594,25,0,622,85,6,5,3,100,0,0,7,107,29,0,138,0,0,0,0,6,0,0,0,6,0,4,4,602,48,13,16,684,12,7,18,701,56,4,762,292,23,4,0,323,4,0,8,328,19,0,346,324,25,7,3,359,3,0,3,365,10,0,373
30703,163,4,8,14,177,57,0,229,0,0,0,0,4,0,0,0,4,0,3,9,754,111,19,12,903,7,8,11,916,101,3,1022,190,20,0,0,209,0,0,0,211,13,0,218,240,29,7,0,280,0,0,4,286,22,0,308,13,3,0,0,11,0,0,0,14,0,0,16,4,0,0,3,7,0,0,0,7,0,0,6,444,55,7,3,504,4,0,4,511,37,0,547,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,4,0,0,5,9,0,0,0,7,0,0,0,10,0,0,9,448,55,3,3,510,5,0,10,521,35,0,556,69,19,6,4,95,4,0,6,99,35,0,139,0,0,0,0,0,0,0,0,0,0,0,0,521,72,12,6,604,6,6,16,624,75,0,697,235,22,4,0,263,0,3,3,271,23,0,290,270,49,4,3,327,3,0,3,332,21,0,351
30801,103,0,3,5,108,20,0,129,0,0,0,0,0,0,0,0,0,0,3,3,774,54,22,23,873,6,6,16,885,40,3,928,200,12,6,0,211,0,0,0,214,6,0,221,179,13,0,8,196,0,6,6,202,7,0,211,8,0,0,0,10,0,0,0,10,0,0,10,5,0,0,8,14,0,0,0,14,0,0,14,384,24,5,10,426,0,6,0,429,11,0,444,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,389,24,5,10,430,0,6,0,434,11,0,446,62,6,0,0,63,4,0,4,68,13,0,84,0,0,0,0,0,0,0,0,0,0,0,6,447,24,8,13,500,4,6,6,507,27,0,529,225,14,6,0,244,0,0,0,243,12,0,257,187,12,0,4,205,0,0,0,208,4,0,214
30803,348,11,0,14,362,79,3,443,0,0,0,3,3,0,0,0,3,0,11,17,2293,256,105,63,2712,34,13,47,2764,194,25,2974,677,62,18,15,774,3,0,3,784,24,0,807,602,71,23,3,705,9,3,11,715,30,0,743,28,4,7,0,43,5,0,5,43,0,0,50,7,0,0,18,23,0,0,0,25,5,3,31,1317,142,48,36,1544,15,3,22,1565,56,0,1628,7,0,0,0,15,0,0,0,11,4,0,16,22,0,0,0,20,0,0,0,20,0,0,20,29,5,0,0,30,0,0,0,35,4,0,37,1347,140,52,36,1573,14,3,20,1599,59,0,1663,154,25,12,5,204,6,0,5,208,58,0,267,3,0,0,0,4,0,0,0,4,0,6,7,1509,170,61,41,1783,21,7,28,1807,114,11,1935,873,88,30,8,999,12,0,12,1007,34,0,1043,620,67,15,6,713,13,4,11,728,31,0,759
30804,53,0,0,0,57,4,0,59,0,0,0,0,4,0,0,0,4,0,9,9,375,18,11,12,417,0,0,0,423,6,9,440,99,0,0,0,102,0,0,0,100,5,0,102,78,4,4,4,91,0,0,0,91,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,12,4,4,194,0,0,0,196,0,0,197,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,183,12,4,4,199,0,0,0,203,5,0,201,29,0,0,3,32,0,0,0,32,3,0,34,0,0,0,0,5,0,0,0,5,0,7,10,212,10,5,6,232,0,0,0,232,8,7,249,96,0,7,0,104,0,0,0,103,0,0,110,78,7,0,3,90,0,0,0,90,0,0,92
30805,323,10,5,15,336,57,3,397,0,0,0,0,0,0,0,0,0,0,5,8,1498,150,67,30,1751,35,6,40,1792,106,12,1913,371,20,9,0,410,5,0,5,417,7,0,428,409,34,15,7,467,6,0,7,472,15,0,490,26,3,0,0,28,0,0,0,28,0,0,30,4,0,0,10,10,0,0,0,10,0,0,14,807,63,29,16,917,9,0,14,930,25,0,957,10,0,0,0,11,0,0,0,10,0,0,10,13,0,0,0,18,3,0,3,18,0,0,18,20,0,0,0,26,3,0,3,27,0,0,27,833,63,33,11,939,16,0,15,962,25,0,990,160,24,8,0,195,9,5,9,201,44,0,248,6,0,0,5,6,0,0,0,6,0,5,7,994,89,40,17,1136,21,8,28,1165,72,4,1240,507,24,18,5,554,4,0,4,555,19,0,577,454,47,11,6,508,10,0,9,521,20,0,542
30901,164,5,0,8,176,40,0,216,3,0,0,0,3,0,0,0,3,0,3,10,1062,188,42,8,1302,22,3,32,1331,77,9,1416,269,36,8,0,322,7,0,9,323,10,0,336,264,72,15,3,353,0,0,3,352,11,0,365,18,8,3,0,39,0,0,0,35,0,0,40,0,0,0,0,3,0,0,0,3,0,0,4,564,117,22,5,709,9,4,13,723,23,0,745,4,0,0,0,4,4,0,4,7,0,0,10,3,0,0,4,5,0,0,0,5,0,0,6,5,0,0,4,11,4,0,4,13,5,0,17,570,116,25,6,719,14,4,14,732,21,0,759,81,21,5,0,114,0,0,0,114,23,0,134,0,0,0,0,0,0,0,0,0,0,0,5,653,143,32,10,838,14,0,12,852,45,4,900,359,42,17,0,418,3,3,4,428,17,0,448,346,68,17,5,427,9,0,9,430,20,0,455
