SA3_CODE_2021,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
60203,116,131,165,147,55,6,772,6,47,47,98,124,108,42,3,476,88,532,582,524,579,539,196,36,3075,51,216,372,451,591,543,196,41,2461,480,1231,1172,1266,1435,936,369,68,6955,105,149,104,95,97,54,8,6,615,29,58,55,102,135,147,46,10,585,616,1437,1331,1460,1669,1142,422,79,8161,12,20,25,26,30,37,26,8,170,309,265,346,408,548,678,470,192,3216,1085,2642,2822,3102,3700,3195,1405,370,18325
60301,43,40,46,39,17,0,211,0,11,19,31,18,21,7,0,104,31,117,149,125,127,118,27,8,707,20,68,110,149,193,112,40,8,698,180,421,430,425,450,211,73,13,2191,44,51,43,26,19,12,6,0,204,13,17,29,16,43,18,11,0,151,238,490,500,468,506,246,94,13,2548,3,4,6,8,10,14,6,0,50,177,121,133,175,200,206,95,27,1130,466,841,958,986,1112,756,287,57,5451
60302,188,158,225,184,65,8,934,0,44,63,91,122,98,17,0,445,54,350,527,459,538,427,153,19,2528,29,118,224,317,434,356,114,14,1612,252,648,670,691,671,431,145,19,3519,68,54,50,44,42,33,8,0,293,14,15,31,61,80,62,35,9,309,334,714,752,794,798,518,186,28,4123,4,10,11,10,25,36,14,5,123,160,189,190,210,301,336,230,99,1715,590,1533,1966,2048,2431,1956,777,178,11482
60303,54,29,52,46,11,3,286,0,3,10,8,39,41,5,0,110,12,124,121,77,175,170,56,14,750,14,48,46,86,165,153,71,25,609,37,145,185,215,309,256,97,22,1264,9,23,30,14,21,17,6,0,115,0,7,20,23,29,40,18,5,146,53,168,230,249,358,313,122,26,1525,0,0,6,8,14,20,9,0,60,49,88,67,71,129,163,112,42,720,131,521,533,537,932,895,384,107,4050
60401,186,168,177,114,55,4,956,10,97,127,126,138,106,35,5,646,177,795,779,606,656,481,176,39,3714,72,328,469,665,684,498,264,70,3048,791,1800,1615,1662,1689,1006,447,104,9117,194,199,122,113,84,66,20,7,805,63,74,82,124,193,154,66,12,771,1049,2076,1823,1899,1969,1226,527,125,10696,26,39,20,31,37,37,23,11,240,413,346,365,456,491,596,552,236,3458,1751,3941,3779,3955,4159,3058,1630,483,22755
60402,174,154,150,129,38,6,1017,4,84,88,132,135,110,39,3,591,152,836,766,656,597,571,204,32,3807,64,354,472,640,705,572,244,64,3118,704,1788,1529,1648,1641,1096,426,102,8936,187,187,127,121,109,62,20,4,813,57,75,95,127,182,160,55,19,773,946,2049,1750,1897,1930,1314,502,128,10518,11,20,26,32,28,49,32,3,197,317,387,322,400,541,651,522,230,3364,1508,4095,3589,3909,4082,3381,1583,469,22616
60403,53,37,45,36,16,0,323,3,22,18,38,36,34,8,0,159,38,261,254,194,196,172,56,6,1177,19,116,159,245,228,152,62,3,993,229,625,566,595,649,378,104,21,3172,69,49,39,42,45,13,3,0,264,9,31,28,34,60,36,12,6,218,306,703,636,673,753,430,123,31,3657,10,8,11,13,3,10,3,0,59,202,229,229,248,302,328,184,71,1795,575,1483,1363,1442,1574,1161,457,118,8166
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,0,0,0,0,14
69999,5,5,5,5,0,0,31,0,4,5,0,7,0,0,0,20,0,25,15,13,16,8,0,0,84,4,8,3,12,13,12,3,0,52,17,41,38,35,37,16,6,0,180,10,9,4,0,4,0,0,0,34,0,0,0,4,4,0,0,0,7,23,49,43,45,42,16,6,0,221,0,0,0,0,4,5,0,0,8,44,57,54,45,60,73,8,3,342,70,148,130,130,137,108,14,3,760
70101,633,349,301,145,28,6,2589,9,232,181,160,148,64,17,0,807,409,2251,1213,718,506,312,90,14,5506,150,592,503,439,350,161,69,6,2267,351,801,676,505,463,227,83,15,3123,74,61,31,22,17,19,4,0,229,20,49,51,65,60,38,22,0,309,444,912,760,592,547,280,112,18,3666,13,61,42,25,18,21,5,4,189,386,787,446,340,303,171,100,52,2585,1448,5922,3767,2627,2166,1160,421,94,17606
70102,1071,612,424,228,69,13,3812,20,282,365,325,247,115,24,0,1377,467,2645,2110,1229,816,512,170,35,7990,134,680,822,815,604,366,142,21,3592,626,1403,1415,1243,1001,589,204,31,6505,191,134,112,74,45,33,11,3,604,55,70,112,128,102,101,46,10,619,873,1609,1640,1440,1144,729,252,39,7727,12,68,63,47,37,31,13,7,279,592,841,832,740,534,404,232,64,4234,2146,7493,6901,5207,3812,2376,897,186,29011
70103,81,74,65,44,8,0,336,3,50,65,88,68,27,6,0,302,53,277,362,304,202,156,39,5,1403,36,182,273,398,331,153,40,0,1408,386,837,879,939,756,338,111,16,4256,164,65,27,33,23,8,7,0,328,30,34,49,69,52,27,13,0,275,577,927,958,1041,828,380,129,14,4860,3,14,14,7,14,16,10,0,86,267,295,358,409,358,292,93,15,2089,957,1790,2112,2319,1865,1062,326,41,10481
70104,344,177,103,53,11,0,1011,21,149,180,145,73,31,9,0,601,158,1057,1022,569,282,131,46,10,3282,95,595,721,675,365,149,26,3,2628,758,1911,1562,1100,715,271,69,14,6404,234,141,106,47,33,17,0,0,582,49,82,85,107,51,38,11,5,426,1042,2140,1750,1249,806,331,77,21,7413,21,26,31,23,14,15,4,4,131,469,761,650,505,337,209,81,42,3056,1816,5036,4699,3337,1975,922,255,72,18126
70201,454,257,238,101,26,0,1588,5,152,174,145,132,56,14,0,676,154,1418,933,614,467,243,58,6,3881,72,424,450,412,381,157,47,14,1952,418,1006,880,790,639,275,74,15,4098,96,104,89,56,46,15,5,0,404,41,68,87,97,78,43,11,4,425,553,1181,1056,947,769,326,86,14,4932,9,29,26,23,13,8,10,5,117,498,776,563,488,478,253,92,37,3184,1302,4471,3654,2885,2470,1147,329,82,16333
70202,27,10,14,6,0,0,113,0,11,15,13,13,5,0,0,55,22,90,55,48,43,14,7,0,281,14,55,37,57,44,10,4,0,220,79,128,105,79,86,35,15,0,530,25,22,22,14,4,4,3,0,83,10,16,9,13,5,7,0,0,65,112,172,135,110,95,44,14,0,680,0,0,0,0,0,0,0,0,0,97,131,72,83,82,47,6,3,513,252,504,340,325,290,132,29,3,1871
70203,31,45,33,20,3,0,182,0,15,28,23,26,19,0,0,115,28,166,107,101,83,53,7,0,542,24,59,66,94,95,52,21,5,408,95,236,230,262,257,143,30,0,1251,50,68,52,63,30,17,0,0,279,11,23,19,30,27,11,7,0,127,149,330,301,357,315,172,32,0,1656,3,3,5,0,0,5,0,0,19,323,361,287,311,270,191,62,7,1819,523,986,822,930,826,502,128,12,4730
70204,78,25,27,16,4,0,204,3,30,45,33,13,5,0,0,126,16,159,182,106,82,27,3,0,572,19,62,85,80,67,19,0,0,321,63,203,257,227,147,55,7,3,948,32,27,41,35,17,4,0,0,159,18,47,44,40,25,9,6,0,184,113,279,341,295,187,68,9,0,1291,0,4,0,3,4,0,0,0,17,323,352,319,212,180,67,11,0,1462,476,933,1045,756,565,192,27,0,3991
70205,100,43,41,14,4,0,355,5,49,39,38,28,18,0,0,178,68,445,236,154,156,55,17,0,1141,47,187,171,198,127,73,14,0,810,264,580,436,398,277,125,19,5,2108,80,91,77,58,39,14,5,0,361,26,60,66,49,37,17,3,0,256,368,731,577,503,349,163,26,5,2724,4,14,5,5,5,4,0,0,33,531,563,423,386,348,196,65,11,2534,1033,2127,1553,1327,1053,519,133,22,7770
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,7,0,0,4,0,0,0,0,0,6,7,3,0,5,3,0,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,4,7,4,8,4,0,0,0,32,0,0,3,0,0,0,0,0,3,6,6,4,6,7,0,0,0,26,9,19,16,10,12,0,0,0,71
79999,18,18,10,9,0,0,84,0,14,11,10,13,9,0,0,60,15,112,53,27,29,18,3,0,259,3,31,38,30,35,21,0,0,157,15,62,52,49,78,58,6,0,324,5,15,4,3,3,0,0,0,30,0,4,5,5,9,13,0,0,39,17,81,68,59,92,71,6,0,389,0,0,3,0,5,0,0,0,11,144,269,262,333,262,102,22,0,1400,183,547,451,471,441,228,30,0,2351
80101,2896,1920,1299,927,421,89,11065,68,663,898,774,614,606,220,27,3861,1707,5892,4610,3019,1992,1735,946,226,20129,539,1528,1844,1518,1222,921,438,116,8129,1199,2488,2200,1827,1283,953,462,134,10537,290,198,139,117,82,94,33,11,963,85,127,160,233,275,336,153,47,1427,1580,2808,2498,2173,1644,1381,653,190,12923,51,104,96,62,55,74,49,17,496,605,963,701,535,454,460,361,227,4300,4694,15314,13544,9997,7276,6103,3082,892,60902
80103,17,7,9,3,4,0,56,3,0,8,9,5,0,5,0,33,15,49,29,32,18,21,6,0,179,7,13,20,14,12,12,14,0,91,14,39,36,53,38,28,3,3,212,6,3,3,10,0,0,0,0,15,0,3,0,0,7,6,0,0,22,21,49,38,60,42,37,3,4,250,4,4,3,0,0,0,0,0,16,57,78,81,65,86,36,18,0,421,106,206,200,199,180,113,50,5,1046
80104,3628,1892,978,414,116,22,10340,51,559,774,551,359,192,48,3,2532,1159,4919,4984,2730,1259,730,255,33,16069,423,1577,1989,1627,843,447,171,25,7104,860,2010,1816,1329,729,371,205,41,7362,185,151,125,83,52,41,7,0,641,78,114,181,212,184,145,51,4,968,1121,2270,2125,1625,961,553,262,55,8975,27,85,99,64,56,34,29,3,394,451,884,718,420,253,223,150,32,3132,3328,13473,14315,8915,4724,2590,1031,164,48540
80105,2705,1912,1254,813,301,81,10718,72,773,554,550,448,365,95,21,2869,2492,5365,2590,1817,1439,982,432,144,15275,304,614,590,574,488,302,181,76,3134,511,782,484,455,368,216,129,85,3025,152,68,37,34,24,21,9,5,352,48,60,68,67,90,77,60,30,497,712,907,590,554,484,314,196,116,3869,48,56,53,26,34,23,30,17,274,1381,815,451,295,256,229,200,211,3846,5211,11979,7533,5729,4402,3035,1431,661,39977
80106,1396,1247,915,619,288,75,5765,26,359,315,305,293,256,76,10,1632,624,2292,1459,1316,1109,925,439,154,8324,71,267,322,388,384,350,150,67,2001,146,311,250,210,281,154,101,41,1494,23,22,18,12,28,21,9,7,137,10,19,22,27,53,74,46,23,276,170,347,300,254,362,250,155,67,1904,7,21,25,28,21,37,22,17,179,203,393,274,273,235,236,185,135,1929,1135,4875,4085,3808,3316,2677,1317,521,21737
80107,1283,993,919,579,195,31,4982,50,383,562,550,585,387,103,9,2626,724,2898,3011,2416,1961,1529,495,111,13139,314,1277,1692,1770,1647,1030,341,92,8157,1085,2740,2310,2071,1903,1072,407,111,11700,238,183,149,113,131,71,23,8,919,91,124,182,264,383,295,128,38,1499,1414,3050,2632,2450,2417,1442,560,152,14121,29,63,70,62,76,70,33,21,425,355,526,535,429,425,466,334,161,3228,2902,9167,9787,8671,8026,5495,2063,574,46690
80108,721,557,398,298,136,30,2539,8,135,237,267,195,170,71,6,1088,193,916,1148,962,628,547,328,94,4819,65,177,374,484,331,266,192,52,1945,189,371,325,382,298,217,186,58,2028,40,30,11,26,22,22,11,5,161,14,18,26,74,56,96,64,14,357,238,422,361,475,370,333,263,76,2548,7,15,15,22,15,28,25,6,123,102,135,160,109,112,157,199,129,1088,615,2185,3021,2880,2052,1789,1210,395,14155
80109,1450,1107,820,507,271,77,5529,26,280,387,378,336,238,112,14,1768,568,2288,1886,1494,1186,894,581,192,9092,168,455,529,545,500,351,284,120,2943,279,462,428,441,428,215,227,97,2572,78,43,31,30,23,27,15,3,255,26,27,56,88,79,89,85,39,495,383,532,518,558,534,333,322,140,3318,10,36,33,29,25,22,46,23,212,169,318,222,215,177,202,210,148,1663,1338,5183,5034,4320,3582,2541,1822,704,24524
80110,707,273,91,39,11,0,1722,6,120,130,66,38,13,0,0,377,201,1151,895,306,126,60,19,0,2766,55,220,268,133,74,38,10,5,801,111,251,167,108,65,25,0,0,730,23,10,7,3,4,3,0,0,57,6,13,16,15,13,10,4,0,86,138,281,195,129,81,40,4,4,870,7,19,17,4,0,3,0,0,57,47,146,80,41,33,29,8,0,385,480,2529,2289,950,443,220,54,13,6979
80111,6,7,4,8,0,0,29,0,0,10,3,7,7,0,0,23,7,20,32,15,8,7,3,0,93,0,15,18,13,15,0,0,0,60,10,27,18,21,13,6,0,0,88,0,3,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,8,8,28,23,24,13,5,0,0,101,0,0,0,0,0,0,0,0,0,6,3,3,10,8,6,0,0,47,21,68,93,66,60,28,3,0,350
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,6,9,8,0,0,0,36,0,0,5,0,4,0,0,0,10,11,23,13,6,11,4,0,0,69,3,9,3,6,4,3,0,0,36,14,15,13,10,13,6,0,0,68,5,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,19,16,20,13,11,6,4,0,78,0,0,0,0,0,0,0,0,4,16,17,35,25,24,17,5,0,136,50,80,77,58,64,24,8,4,368
90101,9,7,4,0,0,0,29,0,6,8,11,0,0,0,0,29,3,21,30,25,10,12,0,0,99,3,18,23,21,14,7,0,0,86,17,55,45,42,41,22,0,0,216,7,4,0,9,3,3,0,0,39,0,0,3,5,0,0,0,0,11,29,62,50,56,47,27,0,0,268,0,0,0,0,0,8,0,0,12,42,164,96,75,46,28,4,0,451,71,278,224,194,121,72,4,0,968
90102,0,0,0,0,0,0,9,0,0,3,0,5,0,0,0,8,0,5,3,8,5,0,0,0,27,0,7,8,3,4,0,0,0,16,8,3,16,6,21,7,0,0,70,5,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,16,8,23,6,22,7,0,0,80,0,0,0,0,0,0,0,0,5,9,17,21,14,18,15,8,0,111,30,38,59,33,54,15,13,0,249
90103,5,5,0,0,0,0,7,0,0,3,0,5,0,0,0,3,0,9,3,5,7,0,0,0,25,0,0,0,4,0,6,0,0,11,7,0,3,9,8,3,3,0,31,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,6,0,5,10,8,3,3,0,46,0,0,0,0,0,0,0,0,0,15,13,10,17,12,13,9,0,88,22,27,30,38,31,26,13,0,187
90104,13,5,12,16,3,0,60,0,3,0,5,12,4,0,0,34,9,31,47,32,28,35,14,4,202,3,20,30,25,46,40,17,5,178,25,35,53,64,100,60,23,13,360,7,4,0,3,3,3,0,0,34,3,7,8,3,12,13,7,0,39,32,38,57,78,113,79,29,13,435,0,4,0,4,5,12,4,0,26,29,26,38,41,54,33,37,13,273,78,125,190,191,269,215,103,30,1200
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,4,0,0,3,0,0,0,11
