SA3_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
30804,5406,5094,10494,367,400,769,23,30,54,7,9,20,436,512,942,4,5,4,6,7,12,3,4,7,7,0,6,0,0,0,0,0,0,482,566,1044,24,18,43,20,17,42,898,1003,1896,1057,858,1916,7357,6958,14313
30805,24190,23504,47693,1316,1487,2804,143,155,296,125,135,263,3134,3292,6430,29,33,62,65,49,110,22,27,53,38,55,87,10,9,17,0,0,0,3563,3750,7310,149,133,280,143,100,242,5164,5474,10640,2478,1943,4422,31833,30923,62758
30901,23482,25231,48715,817,916,1727,648,767,1422,425,565,994,3338,3800,7136,51,52,105,31,40,75,33,33,63,12,21,31,30,45,71,0,0,0,4569,5325,9896,336,412,745,134,128,264,5861,6775,12637,2177,2216,4392,31516,34223,65742
30902,21513,22985,44495,733,821,1559,718,904,1621,226,279,507,2187,2486,4676,24,34,60,33,36,69,7,19,23,7,12,25,18,15,35,0,0,0,3230,3790,7018,222,248,469,114,108,220,4301,4968,9265,1557,1606,3164,27371,29561,56931
30903,24606,27386,51997,795,888,1682,498,578,1084,257,265,522,3790,4274,8063,26,28,57,32,48,74,18,35,56,16,20,32,24,18,39,0,0,0,4662,5271,9931,270,281,550,158,153,300,5885,6583,12469,2108,2293,4401,32599,36261,68865
30904,8028,8125,16154,256,254,509,106,119,222,29,27,62,719,798,1517,14,15,22,3,0,8,3,3,12,9,4,14,11,15,26,0,0,0,903,981,1883,32,50,82,30,30,60,1226,1313,2538,604,659,1260,9860,10097,19954
30905,14282,15046,29329,295,337,637,258,275,537,84,98,185,1437,1570,3005,7,8,18,8,17,30,21,16,34,0,0,3,8,11,16,0,0,0,1821,2001,3823,115,136,249,51,60,119,2286,2543,4826,777,735,1510,17342,18321,35666
30906,27816,28745,56559,581,619,1202,333,369,694,147,156,304,3048,3276,6328,48,37,88,20,17,36,11,10,21,24,11,39,24,18,38,0,0,0,3648,3898,7541,171,180,356,121,101,222,4518,4792,9315,1552,1488,3046,33887,35028,68913
30907,57802,60000,117800,2152,2252,4405,1188,1312,2493,556,585,1138,9355,10100,19456,77,93,168,84,87,167,57,72,127,42,43,80,60,80,135,0,0,0,11419,12361,23777,598,518,1112,324,250,574,14493,15379,29866,4161,4100,8263,76452,79471,155927
30908,19148,21291,40439,639,721,1358,509,618,1128,243,310,551,2968,3499,6465,46,58,104,33,44,74,30,28,58,19,9,30,23,29,53,0,0,0,3866,4589,8457,228,272,500,100,134,233,4829,5718,10553,1154,1277,2427,25131,28281,53414
30909,22217,23280,45501,758,850,1608,532,606,1140,345,373,720,4280,4507,8785,46,66,108,31,33,64,51,63,119,34,35,70,23,26,57,0,3,9,5346,5719,11068,309,328,630,156,135,296,6570,7029,13596,2333,2476,4801,31119,32788,63907
30910,14717,14599,29320,880,855,1735,532,522,1051,344,367,711,2994,3178,6176,35,43,85,34,41,72,33,40,76,16,9,25,36,27,64,0,0,0,4023,4240,8260,341,335,679,101,74,177,5345,5511,10854,2401,2312,4715,22463,22420,44886
31001,29030,30495,59523,864,930,1794,156,189,346,113,117,226,3769,3818,7587,23,22,52,20,16,31,20,29,43,23,23,46,13,15,30,0,0,0,4136,4229,8369,289,307,596,112,111,226,5403,5579,10985,5015,2188,7201,39451,38261,77710
31002,26084,26009,52091,1076,1172,2250,211,214,429,108,100,203,2504,2780,5288,25,28,55,24,22,39,16,10,29,31,26,54,13,15,28,0,0,0,2930,3196,6125,95,93,190,109,114,226,4211,4581,8792,3279,2492,5766,33566,33079,66651
31003,43818,45604,89425,1199,1390,2591,385,422,805,203,176,381,6628,7037,13664,57,72,127,32,38,77,25,27,55,91,91,176,25,27,52,0,0,0,7448,7892,15342,185,228,410,241,185,425,9074,9693,18768,3123,3146,6263,56022,58444,114457
31004,39308,40198,79509,1713,1821,3537,394,438,833,222,225,443,5882,6413,12292,57,58,119,44,44,89,17,19,33,77,60,143,48,48,93,0,0,0,6743,7302,14044,322,367,684,220,184,411,8997,9678,18675,2715,2570,5285,51019,52449,103467
31101,5420,5658,11074,348,392,746,42,53,98,29,39,72,519,558,1077,9,6,20,4,11,15,0,3,6,0,3,7,0,0,0,0,0,0,614,678,1292,21,18,39,21,19,39,1012,1102,2115,778,562,1345,7205,7323,14526
31102,16949,17568,34518,454,526,980,157,160,319,82,97,176,2761,2884,5648,16,14,26,14,13,25,15,10,29,13,15,26,4,14,19,0,0,0,3065,3206,6269,105,112,219,94,85,183,3720,3933,7651,1758,1774,3527,22424,23271,45696
31103,35108,36203,71311,740,801,1542,244,268,510,145,160,301,5502,5727,11230,32,25,57,29,30,59,18,16,37,15,13,27,13,12,22,0,0,0,5989,6255,12247,269,291,555,213,169,383,7219,7514,14729,3096,3059,6152,45424,46779,92204
31104,24127,24361,48490,529,569,1096,250,260,510,128,118,242,3299,3513,6813,13,17,36,23,27,54,11,12,23,12,14,28,17,14,32,0,0,0,3754,3979,7733,99,117,216,103,112,211,4485,4770,9256,1555,1482,3034,30170,30611,60777
31105,24641,25959,50604,471,567,1037,172,191,365,103,98,200,3261,3531,6792,23,13,37,14,10,28,17,10,27,7,9,16,10,13,20,0,0,0,3607,3887,7492,158,175,330,101,102,207,4342,4728,9067,1921,2036,3954,30901,32722,63629
31106,30809,31086,61897,635,665,1301,187,154,345,110,100,210,3934,3985,7924,23,29,47,20,22,40,13,16,28,12,21,30,6,9,12,0,4,6,4313,4335,8648,246,241,483,136,73,211,5326,5312,10641,2807,2685,5495,38947,39077,78029
31201,12190,10901,23095,1135,1309,2449,134,118,249,55,49,106,1325,1348,2672,17,20,35,41,25,66,14,7,12,19,24,38,4,3,12,0,0,0,1607,1596,3200,130,105,234,52,45,96,2928,3054,5979,4199,2131,6329,19318,16087,35408
31202,45264,45366,90631,1782,1931,3709,288,334,624,182,185,367,6081,6548,12625,40,46,83,63,70,129,25,20,47,54,54,105,12,9,23,0,0,0,6751,7270,14020,176,211,383,175,125,300,8877,9537,18418,6351,4874,11225,60492,59778,120269
31203,8019,7588,15606,774,810,1585,227,279,511,151,188,337,916,999,1917,54,60,112,47,56,101,17,15,29,22,18,37,13,11,19,0,0,0,1439,1627,3062,77,79,152,46,39,84,2337,2549,4885,1482,1178,2660,11832,11314,23145
31301,14015,15116,29130,706,761,1463,164,177,340,108,127,232,1575,1775,3356,15,15,27,14,18,34,21,24,39,13,9,29,13,10,25,0,0,0,1916,2155,4075,62,74,137,41,34,74,2734,3014,5745,1002,1009,2017,17751,19139,36889
31302,29213,30829,60044,825,954,1781,219,243,458,154,183,334,4841,5418,10261,17,24,45,23,31,55,34,32,65,14,20,29,15,16,29,0,0,0,5312,5963,11280,170,181,353,222,209,431,6536,7308,13843,2487,2446,4936,38237,40581,78821
31303,5251,5235,10490,237,207,447,33,31,67,19,20,38,522,571,1095,5,5,5,9,3,11,0,3,5,0,4,4,0,0,0,0,0,0,586,639,1223,40,34,67,18,12,25,881,893,1771,2020,500,2521,8151,6621,14775
31304,26904,27899,54811,780,879,1659,164,168,327,88,95,182,3566,3905,7466,17,22,34,20,24,50,15,28,43,14,10,16,10,22,31,0,0,0,3900,4262,8153,139,136,273,119,108,230,4939,5382,10320,1672,1613,3288,33518,34900,68418
31305,23656,25933,49591,753,844,1598,248,270,514,145,152,300,3206,3752,6960,9,22,29,31,28,58,13,20,37,18,13,40,25,29,48,0,0,0,3708,4278,7989,165,187,355,97,99,189,4725,5412,10135,1742,1770,3512,30124,33114,63234
31401,37741,38295,76039,782,864,1640,183,196,386,172,153,324,3616,3800,7423,36,39,80,36,33,65,9,10,25,33,38,69,43,34,81,0,0,4,4126,4314,8441,182,193,380,67,58,123,5163,5425,10585,1174,1068,2245,44083,44790,88871
31402,32799,34757,67553,1307,1431,2737,377,363,739,219,225,443,4998,5543,10540,45,53,91,37,37,72,15,29,44,38,43,85,34,40,83,0,0,0,5764,6333,12100,275,307,581,150,157,310,7503,8232,15732,1714,1741,3453,42012,44726,86742
31403,15708,16134,31845,349,355,702,64,69,137,51,55,102,2172,2278,4446,17,11,29,13,16,25,3,7,11,20,20,35,9,7,17,0,0,0,2349,2459,4804,101,106,201,62,57,124,2855,2977,5835,851,843,1693,19414,19957,39371
31501,11844,11368,23208,743,825,1566,64,55,115,39,37,72,874,931,1805,15,13,30,40,52,99,10,7,18,30,25,53,10,9,13,0,0,0,1081,1132,2213,45,43,95,54,29,84,1927,2033,3957,3038,1579,4622,16803,14979,31785
31502,10964,10240,21204,1226,1250,2474,120,102,220,43,37,78,959,971,1925,31,31,65,27,26,60,9,10,14,66,66,127,4,0,8,0,0,0,1255,1236,2496,88,86,177,84,65,150,2657,2644,5297,1969,1468,3438,15591,14344,29937
31503,6229,6237,12464,497,534,1025,72,73,137,25,27,56,508,659,1168,10,11,17,11,10,22,6,9,19,25,22,54,0,8,10,0,0,0,664,822,1482,23,20,46,33,24,57,1216,1399,2612,1006,943,1943,8450,8578,17028
31601,21375,23922,45300,732,812,1543,301,335,639,293,347,634,3034,3549,6586,46,52,98,26,33,57,28,52,84,36,30,68,33,37,68,0,0,3,3802,4442,8241,201,214,419,102,100,196,4838,5566,10406,1329,1445,2773,27548,30932,58478
31602,34660,38313,72974,1317,1456,2774,433,515,941,401,404,805,5483,6184,11661,49,64,110,49,56,105,42,66,109,37,46,86,55,45,102,0,0,3,6556,7379,13931,304,345,645,133,158,289,8308,9335,17639,2423,2384,4808,45389,50030,95422
31603,22190,23777,45965,1295,1413,2706,373,439,812,373,459,832,3407,3925,7342,41,52,93,43,46,88,45,47,93,39,42,74,27,30,58,0,0,0,4354,5040,9395,292,320,610,157,145,301,6096,6915,13008,2074,2085,4154,30356,32778,63132
31605,16971,18396,35363,807,943,1751,361,387,749,456,511,964,1976,2209,4184,22,24,47,36,37,71,14,20,39,8,16,32,20,18,36,0,0,0,2897,3229,6135,248,247,493,73,82,152,4034,4496,8530,1220,1231,2455,22220,24125,46350
31606,22387,23545,45927,600,661,1262,238,254,496,141,174,313,3086,3360,6443,19,26,41,24,33,59,23,25,40,26,15,39,20,17,42,0,0,0,3575,3907,7476,128,119,244,91,89,182,4384,4776,9164,1801,1575,3378,28577,29894,58474
31607,19310,20236,39548,601,637,1233,185,192,377,151,162,315,2373,2583,4953,18,28,49,22,22,53,27,20,46,19,22,44,16,18,30,0,0,0,2814,3055,5866,104,136,247,84,72,154,3603,3895,7500,1230,1160,2391,24145,25291,49433
31608,9590,9754,19340,341,397,739,139,139,285,116,114,227,843,937,1780,14,13,29,20,13,27,0,0,8,12,12,28,4,4,6,3,0,0,1150,1241,2398,54,44,94,31,22,57,1584,1705,3286,733,688,1416,11911,12140,24044
31701,60036,64742,124775,2198,2193,4392,499,577,1081,237,261,495,9193,10386,19575,58,54,109,32,42,71,49,57,99,51,61,112,47,51,93,0,0,0,10167,11477,21645,382,392,773,261,226,490,13006,14290,27298,4124,3941,8066,77166,82971,160143
31801,15951,15796,31746,815,927,1746,99,92,194,62,46,109,1213,1295,2506,18,18,37,15,27,40,11,15,28,30,25,57,0,0,4,0,0,0,1455,1525,2979,93,31,122,68,46,113,2422,2532,4954,2353,2044,4396,20729,20373,41102
31802,70408,71984,142394,2333,2647,4981,720,710,1428,588,587,1173,10492,11730,22223,122,122,243,147,161,301,61,65,127,186,181,368,110,107,216,0,0,0,12429,13661,26088,449,449,897,352,274,628,15556,17038,32592,9148,6547,15699,95121,95566,190687
31901,35217,36647,71873,1147,1334,2482,341,365,706,237,247,482,4745,5233,9976,31,24,54,43,36,82,41,37,78,31,31,63,15,16,31,0,0,0,5497,5989,11488,239,232,477,168,145,313,7052,7699,14747,3304,3061,6359,45577,47408,92986
31902,18812,18576,37394,1185,1278,2464,105,102,206,58,49,112,1722,1821,3542,11,11,31,20,16,40,27,25,46,28,22,49,5,4,10,0,0,0,1977,2056,4039,106,56,165,78,68,142,3344,3467,6804,2624,2423,5044,24778,24461,49242
31903,20381,20758,41139,836,888,1719,156,174,328,103,115,220,2366,2609,4978,31,27,52,25,31,52,28,19,48,18,20,36,9,10,21,5,4,3,2727,3002,5735,85,63,149,91,86,174,3742,4038,7780,2015,1788,3804,26135,26583,52717
31904,22918,25227,48153,788,891,1681,382,401,780,297,344,644,3227,3698,6924,47,50,97,46,51,92,33,38,69,44,39,84,31,30,56,5,0,6,4099,4646,8748,137,130,262,107,127,236,5127,5799,10933,1983,1992,3972,30026,33019,63052
31905,18222,18317,36541,714,831,1545,196,196,394,145,118,257,1922,1985,3907,28,15,42,33,28,60,32,27,61,18,25,48,3,0,11,0,0,0,2380,2389,4770,61,59,116,67,67,132,3225,3346,6570,2509,1660,4174,23955,23326,47283
39797,39,5,47,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,109,24,130,149,28,183
39999,1455,1091,2545,722,578,1295,431,462,889,277,302,586,2200,2296,4494,80,73,160,117,139,261,44,47,95,39,59,96,24,25,51,0,0,0,3220,3403,6627,166,178,343,60,50,111,4166,4209,8378,2204,1478,3681,7825,6776,14601
40101,7590,7395,14987,941,982,1925,286,220,510,244,264,510,105,128,229,1882,1907,3784,41,46,79,33,35,65,39,55,93,22,26,51,0,0,0,2657,2678,5329,298,265,565,64,32,92,3959,3955,7911,1165,852,2013,12712,12202,24916
40102,32659,33801,66462,1029,1176,2202,116,96,209,160,170,329,95,92,192,2593,2831,5424,22,33,54,14,16,29,58,55,110,18,15,32,3,0,4,3077,3307,6380,132,146,275,64,41,108,4306,4665,8969,1792,1661,3458,38764,40127,78892
40103,18404,20222,38624,405,440,843,100,112,214,109,107,211,49,65,110,1929,2074,4005,27,25,53,3,4,7,27,36,62,14,13,24,0,0,0,2259,2429,4687,220,229,455,20,22,49,2906,3120,6031,522,571,1093,21827,23919,45742
40104,22108,23515,45619,489,523,1005,100,81,182,141,132,277,46,44,89,2554,2657,5216,14,23,36,11,14,26,14,23,43,16,11,33,0,0,0,2902,2988,5888,174,164,340,38,37,73,3608,3714,7319,813,881,1700,26525,28109,54629
40105,14110,15380,29492,385,403,788,114,125,241,145,139,286,57,51,102,2132,2226,4361,33,27,60,11,9,16,27,26,52,6,7,12,0,0,0,2532,2609,5138,190,192,389,41,45,81,3142,3253,6396,638,626,1265,17893,19259,37157
40106,11980,12537,24515,262,280,545,97,94,189,129,105,233,42,43,86,1523,1514,3040,31,37,69,4,5,15,14,22,39,8,11,19,0,0,0,1851,1831,3682,134,114,245,32,28,59,2281,2253,4533,478,486,967,14744,15276,30018
40107,14937,16672,31611,417,440,853,132,120,252,122,155,285,50,59,109,1725,1919,3642,31,35,68,10,7,16,13,21,33,15,14,29,0,0,0,2108,2329,4429,185,215,399,33,30,59,2740,3010,5749,456,549,1003,18134,20235,38363
40201,15237,15742,30985,446,464,915,66,60,128,70,69,140,42,50,90,1505,1664,3165,17,14,37,8,12,12,20,14,38,6,5,15,0,0,0,1735,1885,3618,48,38,87,52,60,108,2276,2448,4727,825,780,1601,18343,18969,37318
40202,39226,40004,79229,908,987,1895,162,147,304,166,179,345,79,93,172,4640,4854,9489,30,29,52,15,15,30,54,46,99,10,13,26,0,0,0,5146,5366,10513,154,178,335,148,121,271,6366,6654,13015,3120,3094,6214,48709,49744,98455
40203,30339,30481,60820,1021,865,1886,212,161,371,296,221,517,73,62,136,3745,3634,7378,35,29,61,7,21,34,32,31,69,19,13,32,0,0,0,4420,4176,8594,266,309,578,106,101,208,5812,5454,11264,2127,1616,3735,38276,37546,75821
40204,60052,60475,120526,1127,1098,2225,295,223,520,351,242,595,154,139,292,5569,5458,11024,55,47,104,31,44,75,48,44,95,36,28,68,0,0,0,6536,6231,12760,362,413,780,177,129,304,8204,7865,16065,3179,3015,6188,71436,71353,142782
40205,40973,42526,83497,484,544,1024,122,99,227,133,103,232,72,71,139,3519,3728,7250,34,24,60,7,6,16,27,35,61,12,6,15,0,0,0,3928,4074,7996,149,160,314,83,68,151,4637,4842,9483,1338,1360,2693,46950,48730,95681
40301,13834,15149,28983,419,460,882,129,105,230,122,144,259,60,53,116,1493,1705,3199,22,19,40,8,14,22,13,21,33,3,9,14,0,0,0,1848,2066,3910,171,163,333,33,24,48,2470,2711,5181,599,662,1259,16897,18524,35420
40302,38301,41465,79762,730,750,1477,212,193,403,253,210,461,116,112,222,4201,4741,8947,53,54,108,20,32,47,45,51,97,15,19,32,0,0,0,4907,5408,10321,270,271,543,99,94,197,6005,6527,12530,1561,1457,3020,45869,49447,95313
40303,27460,29099,56556,458,508,960,141,126,271,165,167,335,52,61,110,2534,2641,5181,30,34,67,12,8,15,35,35,68,9,14,30,0,0,0,2986,3092,6076,186,190,373,37,36,75,3662,3830,7486,803,842,1647,31915,33766,65686
40304,73105,76041,149147,1155,1287,2436,153,190,340,225,228,447,129,162,291,6395,7007,13404,62,58,121,32,27,63,56,73,125,20,18,36,0,0,0,7067,7761,14828,248,270,519,180,150,328,8641,9467,18106,3745,3673,7415,85491,89182,174672
40401,47327,49824,97149,1058,1164,2220,286,254,548,349,284,638,124,147,273,5132,5524,10652,54,55,109,28,21,48,63,52,119,35,29,72,0,0,0,6077,6377,12455,341,354,691,126,106,239,7602,8003,15601,2181,2192,4376,57103,60027,117130
40402,24676,25601,50280,567,656,1224,120,107,232,151,119,273,79,70,148,2310,2380,4691,21,25,53,7,8,13,22,27,52,22,18,42,0,0,0,2734,2768,5496,168,177,340,107,104,206,3578,3701,7276,1377,1274,2647,29626,30583,60202
40403,25584,26845,52435,707,740,1443,201,167,364,221,171,386,101,119,216,3254,3371,6624,53,44,100,22,16,40,43,44,83,18,7,23,0,0,0,3901,3942,7836,240,258,495,71,55,127,4915,4987,9906,1092,987,2083,31594,32825,64418
40501,15932,15956,31894,404,426,823,48,49,91,51,58,110,44,51,92,1147,1270,2420,16,16,35,9,9,23,11,26,38,6,6,5,0,0,0,1330,1479,2812,48,39,91,24,23,44,1810,1961,3771,1003,954,1953,18747,18869,37622
40502,9276,9204,18481,398,432,833,24,28,55,36,29,66,40,33,75,622,621,1245,9,13,27,5,10,15,27,32,55,0,0,0,0,0,0,769,768,1535,19,23,43,26,27,52,1208,1254,2464,785,757,1537,11263,11214,22475
40503,11056,11156,22208,541,660,1204,42,34,71,28,28,56,32,30,65,518,603,1125,21,20,36,9,7,14,23,15,36,0,0,0,0,0,0,673,740,1413,31,27,60,35,17,56,1279,1450,2735,1022,954,1979,13362,13560,26918
40504,10687,10536,21218,521,537,1055,30,30,61,19,29,52,36,37,71,805,844,1644,19,11,30,3,4,5,27,25,53,0,0,0,0,0,0,938,978,1916,22,24,41,19,14,36,1492,1552,3042,1134,1043,2178,13309,13133,26439
40601,22900,22441,45339,1761,1906,3666,79,64,137,100,77,170,98,105,201,935,1034,1970,69,64,140,13,12,24,40,35,82,0,0,0,0,0,0,1331,1387,2719,60,78,140,59,48,104,3207,3423,6631,2417,2128,4546,28520,27992,56512
40602,9390,9084,18473,753,803,1549,63,45,105,79,59,141,80,80,162,620,607,1231,53,54,104,12,9,21,41,48,89,10,4,11,0,0,0,954,910,1863,71,67,138,22,23,52,1800,1802,3605,2016,1166,3182,13210,12049,25264
40701,22002,23259,45264,1078,1156,2234,80,88,164,125,128,256,67,70,128,1727,1886,3610,42,45,78,12,13,25,47,42,92,6,8,4,0,0,4,2097,2271,4369,75,79,153,57,58,112,3302,3568,6874,1516,1535,3053,26825,28369,55188
40702,26514,26412,52925,1506,1533,3047,84,76,153,362,333,691,73,81,149,1622,1751,3366,44,42,85,18,22,41,34,45,82,4,3,9,0,0,0,2236,2347,4583,86,105,192,82,67,151,3915,4056,7971,2955,2282,5236,33384,32748,66129
40703,28286,28003,56288,1446,1645,3085,85,86,173,202,189,389,83,102,188,1897,1888,3788,30,35,69,15,28,41,46,46,95,3,3,8,0,0,0,2371,2370,4742,185,80,263,91,57,148,4085,4153,8240,3470,2575,6042,35842,34724,70566
49797,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,12,0,12
49999,369,226,596,148,74,225,36,41,72,42,38,81,66,63,129,499,564,1067,32,32,64,6,6,16,14,13,22,3,8,6,0,0,0,703,765,1467,41,43,86,55,32,84,947,917,1865,538,354,890,1854,1490,3345
50101,21419,22580,44000,1536,1634,3170,92,103,194,106,102,202,75,70,145,23,24,50,2157,2378,4540,21,21,42,13,25,35,3,0,3,3,0,8,2500,2718,5218,207,176,384,78,64,147,4318,4597,8925,2064,1782,3846,27805,28966,56773
50102,41569,43059,84633,1899,2033,3928,102,109,207,107,107,222,118,127,241,39,44,85,4407,4845,9251,37,44,75,56,49,99,11,8,23,0,0,0,4872,5332,10204,241,258,492,152,120,271,7160,7745,14905,3940,2907,6850,52673,53716,106385
50103,9337,9310,18644,522,597,1118,21,17,37,19,31,46,22,23,49,3,9,13,755,861,1620,7,9,15,8,11,24,0,0,0,0,0,0,839,965,1803,43,36,83,31,24,51,1442,1619,3058,1037,918,1954,11808,11844,23658
50201,40538,43879,84415,1503,1701,3200,173,158,333,123,142,260,165,197,363,42,53,93,4757,5386,10145,28,42,73,45,45,86,12,14,22,9,4,10,5359,6033,11392,250,280,528,146,166,313,7260,8181,15442,3644,3087,6733,51443,55153,106593
50301,27711,29216,56924,1119,1197,2323,168,177,352,181,213,395,112,118,232,24,28,53,3233,3547,6780,12,18,29,17,19,40,32,27,59,0,0,0,3785,4145,7934,586,594,1179,52,61,110,5546,5994,11540,1363,1373,2732,34614,36580,71198
50302,39961,40628,80590,1698,1790,3486,409,400,810,482,493,973,342,317,655,112,99,207,6660,7084,13748,37,35,71,55,57,113,36,44,79,0,0,0,8130,8528,16655,969,1025,1992,162,136,295,10958,11475,22436,3623,2744,6364,54545,54850,109390
50401,33688,34749,68440,896,955,1849,102,87,185,115,104,214,75,85,157,34,25,62,3876,4026,7900,11,10,19,21,18,42,3,6,15,0,0,0,4233,4367,8604,251,260,507,90,93,183,5472,5673,11141,2115,1752,3866,41276,42168,83448
50402,17246,17680,34930,321,354,673,26,29,50,20,28,46,43,39,77,4,5,9,1592,1691,3281,7,16,26,13,10,20,0,0,0,0,0,0,1706,1812,3515,90,84,174,47,39,84,2161,2289,4445,3029,955,3983,22438,20925,43360
50403,59901,60877,120778,1258,1371,2638,170,175,338,205,203,414,171,169,342,56,55,108,6391,6854,13247,30,28,52,47,40,88,21,19,39,0,4,4,7089,7545,14630,434,459,894,209,146,360,8990,9526,18519,3724,3237,6959,72614,73635,146249
50501,66983,68939,135927,1182,1233,2419,210,257,472,228,216,444,158,181,340,35,40,71,6305,6602,12907,18,12,31,28,40,64,12,25,39,8,4,14,7002,7375,14377,525,539,1064,148,133,285,8862,9283,18140,2806,2143,4949,78656,80358,159013
50502,80644,86292,166940,2071,2266,4338,309,339,650,419,407,823,253,287,543,60,63,124,9541,10251,19792,44,37,80,60,67,124,35,26,65,0,0,5,10720,11484,22206,875,898,1777,234,179,407,13899,14826,28727,5224,4771,9996,99768,105897,205662
50503,84019,87565,171583,2141,2421,4558,222,242,466,227,250,484,202,238,437,72,48,121,8384,9077,17466,43,44,82,57,50,110,19,12,32,3,6,8,9226,9972,19198,584,644,1233,246,215,461,12199,13254,25449,4868,3833,8698,101078,104649,205729
50601,37842,38914,76758,786,817,1604,92,101,200,109,106,211,77,93,167,37,50,83,3986,4211,8192,15,19,37,20,19,38,6,13,18,0,0,0,4348,4610,8952,249,274,527,114,119,230,5499,5822,11317,2576,2173,4741,45910,46909,92818
50602,28317,27949,56268,860,877,1741,164,114,281,207,172,379,135,108,241,51,44,99,4661,4648,9314,21,15,37,34,37,70,9,17,28,0,0,4,5276,5160,10445,432,426,864,120,92,203,6692,6560,13244,2665,2156,4820,37675,36663,74340
50603,39147,40099,79246,1368,1340,2712,186,139,326,227,159,385,106,93,201,49,50,93,4784,4602,9386,19,24,39,31,30,64,24,22,49,0,4,7,5436,5124,10551,553,523,1078,153,107,256,7502,7094,14591,2222,2065,4289,48867,49259,98125
50604,51400,51969,103374,1139,1112,2252,161,119,279,148,130,278,120,109,230,55,59,118,4881,4967,9848,21,25,45,41,39,80,15,11,28,12,8,19,5445,5476,10917,411,483,894,121,100,220,7120,7168,14282,4187,3000,7195,62713,62138,124854
50605,24331,24901,49232,595,665,1257,44,36,75,42,60,103,35,28,61,15,11,22,2120,2282,4398,10,6,13,13,20,30,7,7,6,0,0,0,2270,2441,4712,122,147,266,57,62,123,3042,3312,6354,1386,1139,2516,28752,29346,58104
50606,12875,13271,26148,358,400,758,20,30,53,15,36,52,25,23,51,10,3,11,1286,1422,2704,4,10,15,9,9,19,4,0,5,0,0,0,1375,1531,2910,53,44,104,34,37,69,1821,2018,3843,1148,591,1736,15845,15878,31723
50607,16521,17270,33793,568,590,1157,83,80,161,113,117,229,80,75,149,20,21,42,2325,2473,4794,14,14,24,17,17,37,11,17,26,3,4,3,2666,2817,5481,257,240,497,75,78,157,3567,3721,7290,978,976,1950,21065,21961,43027
50701,45801,47391,93194,1020,1128,2148,183,168,344,186,180,363,104,120,219,53,45,96,5596,6197,11794,28,21,45,35,33,59,13,17,33,0,0,3,6188,6776,12963,358,376,732,154,131,288,7726,8410,16132,2689,2228,4923,56213,58034,114247
