SA3_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
12501,0,0,0,0,0,0,0,0,4,139,0,156,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,5,7,37,0,55,0,0,0,0,0,0,0,12,5,37,3,57,0,0,0,0,0,3,3,18,18,120,0,165,0,0,0,0,0,0,4,38,26,124,0,201,3,11,6,3,0,37,8,72,47,263,4,450,0,14,17,12,0,102,10,96,70,268,6,600,9,23,30,19,0,193,23,122,75,334,9,845,19,54,41,68,13,246,39,136,79,311,5,1008,18,35,25,78,23,218,24,99,64,219,6,804,46,55,31,96,38,185,29,91,37,178,5,792,154,76,49,217,88,393,60,129,62,282,12,1524,183,48,42,195,82,168,33,85,54,152,0,1034,189,31,33,169,74,164,27,37,22,99,0,853,182,25,19,100,50,82,15,20,19,40,0,559,669,56,23,310,140,252,35,51
12502,0,0,3,0,0,0,0,0,0,60,0,73,0,0,0,0,0,0,0,6,0,3,0,13,0,0,0,0,0,0,0,4,0,12,0,22,0,0,0,0,0,0,0,4,4,14,0,29,0,0,0,0,0,0,0,5,4,32,0,53,0,5,0,0,0,6,0,24,11,41,0,84,0,8,3,0,0,11,3,31,26,85,0,183,0,17,9,8,5,37,9,52,45,103,0,279,9,36,24,20,5,82,16,76,35,159,3,478,23,57,40,53,21,130,28,86,60,165,3,667,22,49,26,72,19,144,29,56,39,107,0,564,37,36,18,86,30,164,31,62,26,111,0,606,152,98,53,250,87,385,53,129,53,154,6,1427,235,75,46,307,97,170,40,55,24,96,0,1148,301,47,18,273,95,197,30,45,34,89,3,1136,322,37,12,206,70,87,22,33,18,42,5,853,1233,84,44,652,173,358,40,65
12503,0,0,3,0,3,3,0,8,9,264,0,290,0,0,0,0,0,0,0,5,0,46,0,51,0,0,0,0,0,3,0,9,10,111,0,133,0,0,0,0,0,4,0,13,3,59,0,89,0,0,0,0,0,10,0,25,15,202,3,269,0,5,0,0,0,13,0,51,36,256,7,368,0,3,6,4,0,56,0,100,79,499,3,756,3,10,13,4,3,139,9,136,93,496,7,916,9,26,27,25,21,259,18,191,125,739,5,1444,17,71,48,85,35,333,39,209,167,650,11,1667,23,53,39,93,38,324,46,148,141,516,8,1434,56,51,39,132,46,296,54,131,101,387,6,1282,271,120,95,368,139,555,100,226,144,621,10,2658,351,82,72,354,126,328,85,122,97,371,7,1996,379,59,48,341,132,249,60,95,58,228,7,1655,325,31,32,188,92,130,25,67,33,143,0,1071,986,81,54,458,227,382,76,104
12504,3,0,0,0,0,3,0,3,0,90,0,107,0,0,4,0,0,0,0,0,0,9,0,16,0,0,0,0,0,6,0,7,3,25,0,38,0,0,0,0,0,0,0,4,0,28,0,35,0,0,0,0,0,5,0,7,3,65,0,88,0,0,0,0,0,8,0,25,11,85,3,136,0,3,4,4,0,35,0,46,13,148,4,253,4,17,6,6,0,83,14,88,36,182,4,445,7,38,22,29,4,227,15,128,55,207,7,738,21,67,27,85,13,314,37,142,68,212,6,989,26,41,27,138,30,388,44,99,60,144,8,1011,76,65,29,183,53,447,31,110,51,124,7,1177,451,120,51,497,178,1295,79,195,100,249,7,3223,652,104,56,608,221,330,69,93,46,144,4,2328,839,70,52,552,198,484,63,69,28,115,9,2485,797,62,23,360,167,153,45,29,17,46,8,1696,2554,123,48,854,342,616,61,70
12601,0,0,0,0,0,0,0,0,0,19,0,30,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,4,0,9,0,17,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,4,5,20,0,31,0,0,0,0,0,5,0,12,0,34,0,53,0,0,0,4,0,6,0,32,8,34,0,85,0,10,10,4,0,22,0,28,12,51,0,146,4,11,8,9,7,43,6,30,20,56,0,191,12,29,12,28,8,64,16,39,15,55,3,264,9,9,15,38,6,88,11,42,17,48,0,292,17,28,8,40,14,119,7,25,17,54,6,334,90,52,15,138,34,328,30,61,18,64,5,833,148,49,11,220,46,106,12,38,13,50,4,686,218,30,17,207,46,174,17,31,13,54,0,808,249,33,9,178,53,67,12,18,7,32,0,652,1604,103,28,916,172,515,26,70
12602,7,0,0,4,0,3,0,0,4,86,0,102,0,0,0,0,0,0,0,0,0,16,0,30,0,0,0,0,0,0,0,9,0,28,0,34,0,0,4,0,0,3,0,4,3,15,0,28,0,4,0,0,0,3,4,19,7,53,0,87,0,0,3,0,0,6,0,26,9,61,0,114,3,11,3,7,3,24,5,48,21,76,0,185,0,22,3,9,0,48,12,57,24,123,5,308,10,37,12,31,7,131,13,78,41,150,0,506,16,82,28,82,22,154,28,107,53,157,3,734,28,51,24,72,29,195,17,97,42,129,3,680,42,56,19,122,32,187,27,74,26,104,0,705,207,145,52,372,121,665,69,146,53,214,7,2071,336,123,35,497,154,262,67,109,26,164,8,1778,473,104,26,479,122,335,39,92,29,115,8,1826,540,67,22,422,127,149,31,46,19,69,5,1492,3109,229,69,1796,424,1070,54,135
12701,0,0,0,3,0,6,0,0,4,154,0,171,0,0,0,0,0,0,0,0,0,19,0,21,0,0,0,0,0,4,0,4,7,47,0,62,0,0,0,0,0,0,0,13,7,47,0,68,0,3,0,3,0,3,0,24,11,129,4,179,0,0,0,0,0,4,0,37,22,135,0,200,0,8,0,0,0,40,7,77,21,291,4,456,0,11,17,8,0,92,13,99,63,293,5,603,5,34,26,42,9,227,16,151,85,450,10,1048,28,72,19,88,33,291,48,167,103,437,10,1293,36,57,35,132,43,336,35,147,90,323,3,1240,88,70,46,198,69,350,74,108,70,286,3,1355,439,181,80,612,238,694,150,244,127,427,7,3210,567,151,105,651,261,357,116,151,84,272,10,2721,661,95,61,538,245,288,78,105,56,182,3,2314,559,73,38,361,169,178,58,54,33,100,0,1634,1389,148,97,757,328,459,97,97
12702,3,0,0,4,0,4,0,3,10,426,4,456,0,0,0,0,0,3,0,6,3,38,0,52,0,0,0,0,0,0,0,19,8,117,0,143,0,0,0,0,0,0,0,16,16,101,0,136,0,3,5,0,0,12,0,38,16,320,0,389,0,9,0,0,0,13,0,62,34,369,8,498,0,9,13,3,0,73,7,133,82,831,8,1160,3,28,11,11,3,162,7,200,101,823,15,1364,6,42,30,38,20,307,22,217,136,1055,15,1886,28,68,49,88,32,372,40,264,145,1024,19,2122,45,66,54,96,53,361,37,192,137,742,9,1789,95,77,42,165,52,305,54,140,107,702,12,1750,328,106,122,319,163,618,104,259,167,1018,11,3220,357,80,81,304,146,415,102,177,115,632,6,2418,355,67,56,291,131,278,67,116,92,439,3,1894,313,47,53,190,88,170,46,66,56,202,0,1236,882,117,95,477,223,424,71,124
12703,0,0,0,5,0,0,0,4,6,154,0,163,0,0,0,0,0,0,0,4,0,23,3,24,0,0,0,0,0,0,0,3,4,42,0,56,0,0,0,0,0,3,0,3,6,46,0,60,4,0,0,0,0,6,0,23,9,127,5,170,0,5,0,0,0,12,4,43,12,156,6,245,0,3,5,3,3,36,3,76,34,321,3,490,7,15,0,10,3,110,3,106,51,368,4,683,4,16,17,30,9,213,14,154,80,454,13,992,18,58,33,84,27,315,34,185,121,409,7,1293,31,39,34,98,41,304,42,140,86,304,3,1117,68,71,41,153,52,289,45,121,83,277,8,1207,340,139,94,435,181,639,125,198,126,398,10,2683,473,101,69,513,192,339,88,119,72,249,10,2217,511,70,61,461,195,291,68,73,45,165,0,1944,461,33,38,285,136,132,38,43,39,77,3,1286,1436,86,51,621,284,422,66,77
12801,0,0,0,4,0,0,0,4,3,30,0,43,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,3,0,3,0,13,0,4,0,0,0,0,0,0,3,19,0,22,0,3,0,4,0,0,0,13,3,18,0,43,0,3,3,0,0,10,7,16,9,39,0,79,3,8,0,4,0,19,6,34,3,40,0,115,6,17,7,11,4,54,7,42,19,59,0,231,10,40,9,50,13,85,20,69,13,100,0,399,19,32,10,80,22,97,17,63,17,71,0,437,42,43,10,108,27,123,26,52,19,64,5,520,139,139,35,398,112,308,75,115,41,143,6,1515,221,141,34,541,148,165,70,90,26,91,0,1525,306,144,28,606,147,202,52,64,23,86,0,1657,344,80,16,483,125,113,49,69,15,48,0,1344,2280,286,51,1973,494,761,106,139
12802,3,0,3,3,0,5,0,0,0,24,0,33,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,4,0,0,0,12,0,25,0,0,0,0,0,3,0,12,0,9,0,21,0,3,0,5,0,7,0,11,3,36,0,66,0,9,4,0,0,19,6,26,11,55,0,123,4,8,0,23,5,40,6,30,13,75,0,208,13,32,5,48,18,77,16,48,29,84,0,366,15,40,8,77,21,98,19,47,28,95,3,438,36,43,8,123,44,111,35,47,26,75,3,546,145,120,38,504,141,363,100,116,31,149,5,1703,286,152,41,711,208,201,68,91,33,107,0,1889,438,150,25,830,203,240,58,83,33,79,0,2144,593,98,22,632,144,133,44,45,24,51,3,1797,2528,186,48,1967,463,661,105,103
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,0,0,0,0,0,0,0,0,0,11,0,23,0,0,0,0,0,0,0,0,0,3,0,7,6,0,0,0,0,0,0,0,0,4,0,12,0,4,0,0,0,0,0,3,0,7,0,14,0,0,0,0,0,5,0,7,0,15,0,32,0,6,0,0,0,6,0,15,0,21,0,52,6,6,0,9,3,24,0,30,7,72,0,150,3,12,0,20,3,39,3,62,10,69,0,233,13,34,4,47,15,140,5,78,18,125,6,472,25,60,3,200,23,205,21,87,21,100,3,759,37,61,5,258,43,206,9,66,9,69,0,761,64,65,14,335,43,187,14,51,17,52,0,840,299,118,6,798,87,348,37,73,18,86,0,1867,410,96,24,762,111,139,32,39,4,36,5,1652,403,52,8,655,92,138,22,26,4,28,0,1424,360,32,9,329,50,45,16,11,10,14,4,873,865,52,20,761,118,195,10,21
20102,3,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,11,0,3,0,0,0,3,0,5,0,7,0,18,0,4,0,0,0,4,0,20,0,14,0,50,3,4,0,6,5,22,4,9,4,19,0,71,3,6,0,17,6,23,3,25,3,31,4,125,13,20,0,63,7,46,9,22,10,27,0,214,11,24,0,59,11,62,5,9,7,29,0,217,23,13,0,88,10,49,11,15,3,10,0,226,81,47,0,189,27,81,18,19,11,23,5,502,96,28,3,175,25,40,8,11,0,11,0,406,78,9,3,137,27,37,3,6,7,5,0,309,73,4,3,90,15,8,0,0,5,5,0,201,195,15,5,164,31,53,8,10
20103,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,11,6,3,0,0,0,3,0,4,0,6,0,22,0,0,0,4,3,4,0,13,3,21,0,60,6,7,0,12,0,15,0,20,8,27,0,87,3,17,0,21,8,35,4,10,8,43,0,150,11,7,0,58,7,51,0,21,7,30,5,198,16,16,6,59,4,43,5,10,3,28,0,183,20,14,3,80,14,43,6,9,4,14,0,211,93,25,3,164,22,51,7,10,7,17,0,392,57,21,5,105,22,25,9,10,6,13,0,254,57,4,0,77,15,4,0,7,0,3,0,170,44,0,0,39,4,9,0,0,0,0,0,104,66,0,0,62,7,16,7,4
20201,3,0,0,0,0,6,0,3,0,9,0,26,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,8,0,12,0,6,0,0,0,0,0,0,0,12,0,25,0,0,0,0,0,10,0,13,0,26,0,53,0,6,0,4,0,22,0,38,7,54,0,134,0,22,3,15,5,58,0,46,12,77,4,249,7,41,5,42,3,123,4,78,7,91,0,397,23,65,3,156,26,182,11,87,13,112,3,682,26,39,3,230,30,174,10,46,15,59,0,639,87,63,7,290,54,161,7,42,11,49,3,777,346,113,22,745,87,300,34,63,32,66,4,1810,376,84,17,720,91,115,30,37,7,38,0,1511,345,57,18,559,88,110,28,16,11,22,0,1254,296,31,4,292,53,40,19,12,0,13,0,759,628,41,14,544,71,150,20,17
20202,3,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,12,0,4,0,5,0,0,0,11,0,5,0,24,4,6,0,3,0,3,3,17,0,25,0,57,5,11,0,11,0,17,0,16,6,21,4,86,9,25,0,28,3,31,3,25,9,42,0,167,22,28,8,81,15,66,11,44,12,39,4,334,17,31,5,116,14,72,10,26,13,34,0,334,41,46,0,142,22,62,12,16,11,21,0,378,105,87,5,336,41,143,24,45,16,31,0,829,135,60,6,324,57,59,20,25,3,23,4,711,151,47,15,295,37,56,17,6,6,8,0,630,136,25,11,171,25,25,10,3,8,10,0,421,411,49,12,340,66,127,15,22
20203,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,11,3,0,0,3,0,0,0,4,0,14,0,24,8,0,0,7,0,10,0,7,0,11,0,43,3,4,0,8,0,14,3,0,0,19,3,63,9,9,0,25,12,24,0,7,0,21,0,99,5,10,3,46,0,26,0,0,0,4,0,112,21,6,0,48,6,11,0,7,0,8,0,108,38,8,0,77,9,27,3,8,6,14,0,196,38,6,4,69,12,8,0,3,0,7,0,149,30,8,5,35,5,7,0,0,0,3,0,86,21,0,0,17,5,0,0,0,0,0,0,45,32,0,3,41,7,7,0,0
20301,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,12,0,18,0,6,0,3,0,5,0,5,0,11,0,33,3,3,0,8,4,7,3,6,4,9,4,50,6,11,0,14,7,34,0,14,0,6,0,95,10,10,0,53,0,40,5,19,0,22,0,171,15,10,0,57,10,50,3,7,9,13,0,176,13,12,4,72,9,47,7,13,7,17,0,195,56,32,5,251,45,71,8,13,3,17,3,515,95,28,4,223,33,41,8,11,0,4,0,448,103,17,7,166,32,38,11,8,0,4,0,384,82,9,9,89,21,16,4,4,0,0,0,229,214,22,3,180,33,58,19,3
20302,5,0,0,3,0,9,0,3,0,55,0,77,0,0,0,0,0,3,0,3,4,12,0,24,0,0,0,4,0,3,0,8,0,24,0,35,0,0,0,0,0,0,0,6,5,13,0,34,0,0,0,6,0,10,3,12,6,44,0,76,0,4,0,0,0,20,0,30,4,59,0,126,0,8,0,8,5,34,0,48,11,130,0,247,6,27,0,26,11,109,3,93,16,131,3,425,13,43,4,84,13,239,10,149,18,220,9,799,25,128,7,256,44,350,30,143,25,205,6,1223,46,105,12,412,53,315,28,124,24,143,4,1260,115,88,18,488,75,328,35,92,19,117,3,1385,528,223,49,1448,188,684,67,156,40,200,0,3573,631,153,34,1493,197,291,62,77,16,90,0,3051,680,125,26,1315,190,292,53,59,18,62,4,2821,656,62,15,734,116,125,29,18,4,37,0,1802,1756,135,34,1692,291,524,40,69
20303,0,0,0,4,0,0,0,0,0,19,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,5,5,0,0,0,0,0,0,0,0,9,0,11,7,8,0,0,0,4,3,6,0,9,0,31,3,4,0,5,4,9,7,21,6,30,0,81,0,5,0,10,3,29,4,21,9,31,0,108,10,27,7,26,4,49,4,54,11,57,0,244,12,44,3,102,16,88,11,50,8,58,0,399,16,54,9,168,17,122,11,41,12,40,0,485,36,54,12,199,39,103,19,18,5,41,5,527,169,115,14,634,89,291,27,53,19,66,0,1485,236,121,20,765,104,122,39,45,12,29,5,1495,338,72,17,666,103,124,21,22,12,21,3,1395,291,44,19,399,62,52,22,18,3,18,0,921,921,87,37,894,129,266,46,42
20401,3,0,0,0,0,0,0,0,0,11,0,12,0,0,0,5,0,0,0,0,0,5,0,8,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,11,3,0,0,5,0,4,0,0,0,16,0,23,0,5,0,0,0,4,0,15,5,12,0,35,7,3,0,3,0,9,0,16,0,30,0,72,3,13,0,14,5,16,4,25,3,36,6,123,15,27,0,38,6,75,10,33,10,52,0,263,23,31,3,95,17,95,17,33,15,44,0,370,18,17,8,126,14,109,13,20,11,34,3,374,49,38,8,180,23,83,8,20,5,25,0,443,188,38,16,378,71,150,22,27,11,43,6,948,184,31,9,345,38,57,14,19,15,19,0,722,190,18,10,218,37,60,9,14,5,9,0,565,141,17,3,111,24,25,3,9,4,5,0,337,301,16,7,201,30,60,12,10
20402,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,10,3,4,0,0,0,0,0,0,0,0,0,13,0,0,0,6,0,3,0,0,0,7,0,17,0,3,0,0,0,7,0,8,0,7,0,29,5,0,0,3,4,8,0,10,0,22,0,64,9,4,0,8,0,22,4,17,4,26,0,96,11,11,7,44,6,39,7,27,4,43,0,199,22,28,7,91,13,69,5,27,5,59,0,318,41,26,0,115,24,82,12,19,7,26,4,353,42,22,3,121,10,59,5,22,6,25,0,318,191,50,9,333,46,82,15,21,8,24,3,781,181,39,7,276,41,41,17,15,5,14,0,628,178,26,6,186,24,35,5,4,0,9,0,477,114,12,5,113,16,10,5,3,0,0,0,274,247,16,9,173,40,40,11,5
20403,3,0,0,0,0,0,0,0,0,6,0,13,6,0,0,4,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,4,0,6,0,8,0,0,0,0,0,5,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,22,0,0,0,3,0,5,5,10,0,7,0,28,3,4,0,3,0,10,0,14,4,21,0,62,9,6,3,8,0,29,4,23,5,31,0,127,11,23,6,36,8,73,6,32,5,77,0,285,32,41,7,141,23,128,15,56,9,58,0,509,40,33,7,171,28,118,10,36,8,40,0,501,60,47,10,221,38,114,9,22,11,26,0,561,328,85,24,594,89,195,34,60,13,44,0,1460,356,42,19,502,62,80,19,31,13,24,0,1145,267,44,6,369,49,69,10,15,0,18,0,844,259,10,3,209,48,20,11,9,3,7,0,577,499,27,6,329,59,76,3,9
20501,3,0,0,0,0,0,0,0,0,14,0,22,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,5,3,6,0,0,0,0,0,0,0,12,0,25,0,0,0,0,0,3,0,15,3,12,0,41,0,4,0,8,0,12,3,19,3,24,0,82,8,12,3,22,0,34,0,24,3,37,0,136,6,9,3,46,5,54,3,42,7,51,3,233,20,41,4,94,10,102,6,40,7,42,0,372,20,23,6,132,25,120,14,28,9,31,0,412,51,50,6,190,22,123,10,25,7,34,0,520,167,59,18,469,75,209,17,42,13,46,4,1115,193,41,4,403,90,70,21,15,3,13,0,857,195,30,12,295,51,67,9,13,6,11,0,693,137,20,3,160,22,31,3,9,0,7,3,389,356,37,12,320,57,92,7,14
