SA3_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
30701,10733,10132,20868,2670,2793,5459,547,616,1159,114,125,235,3385,3621,7003,48,42,91,56,56,108,9,18,28,49,47,93,8,10,14,0,0,0,4207,4528,8737,401,404,803,181,167,347,7456,7891,15345,2627,2430,5054,20817,20457,41270
30702,11456,10994,22445,2489,2733,5220,309,329,638,71,57,129,3343,3613,6963,38,35,76,48,60,109,31,18,45,38,38,75,9,8,17,0,0,0,3890,4152,8050,251,309,555,152,159,307,6780,7347,14131,2000,1780,3779,20233,20121,40352
30703,10966,11162,22128,2068,2289,4361,542,585,1125,87,86,171,3450,3769,7218,31,36,66,37,41,79,13,12,31,40,48,87,8,3,14,0,0,0,4209,4589,8796,307,276,585,137,134,271,6724,7293,14012,1765,1669,3436,19453,20119,39573
30801,6168,5600,11772,1954,1987,3944,262,233,499,75,94,170,2805,2872,5679,26,22,52,82,87,167,17,29,51,52,48,96,3,0,3,0,0,0,3330,3389,6723,362,349,711,147,128,278,5795,5859,11647,1973,1309,3289,13941,12767,26706
30803,29425,29522,58951,4093,4541,8631,729,793,1521,398,453,852,13807,15411,29215,142,147,285,159,174,330,58,72,130,155,164,319,49,52,97,0,0,0,15496,17260,32755,1118,1145,2265,632,566,1195,21339,23508,44845,6314,4230,10543,57078,57264,114342
30804,3780,3509,7290,694,749,1446,68,70,139,25,38,62,1088,1100,2186,8,9,14,23,26,51,5,4,13,15,14,32,0,3,8,0,0,0,1232,1262,2494,165,147,308,53,41,94,2145,2200,4343,1064,868,1925,6987,6572,13560
30805,15517,14554,30071,2465,2647,5106,549,557,1104,348,358,708,7163,7595,14753,102,118,217,212,186,401,73,72,145,160,160,318,25,31,54,0,0,0,8632,9076,17704,588,693,1280,391,355,740,12077,12759,24838,2573,1988,4562,30167,29297,59463
30901,13688,14751,28439,1568,1625,3189,1862,2110,3973,806,1044,1849,7313,8007,15325,125,149,274,119,146,267,76,71,140,47,49,90,96,119,208,5,6,7,10442,11701,22141,1898,2356,4255,392,361,749,14300,16038,30335,2252,2304,4550,30245,33095,63336
30902,13253,13954,27216,1542,1664,3213,2144,2460,4606,531,623,1152,5309,6059,11370,51,83,137,113,113,228,41,59,100,56,53,110,60,78,140,0,0,0,8314,9532,17844,1050,1248,2295,345,351,700,11249,12800,24049,1613,1675,3293,26123,28434,54559
30903,14097,15697,29788,1735,1931,3665,1502,1678,3177,595,651,1247,8740,9965,18702,101,107,209,111,127,241,67,94,159,54,69,126,74,84,164,0,0,0,11252,12775,24029,1545,1740,3278,460,463,920,14981,16910,31891,2338,2561,4893,31411,35164,66577
30904,5263,5214,10476,640,721,1361,323,361,684,110,100,211,2079,2261,4344,32,33,63,34,31,61,9,14,21,10,9,20,23,27,51,0,0,0,2622,2839,5460,204,212,417,88,73,158,3548,3850,7397,631,659,1290,9439,9719,19156
30905,9154,9500,18653,784,914,1702,949,1037,1993,274,294,563,3589,4038,7628,44,50,91,80,66,150,31,36,68,33,24,57,30,29,63,0,0,0,5033,5578,10605,526,582,1105,157,156,313,6491,7233,13725,809,760,1568,16449,17492,33948
30906,17745,18117,35861,1647,1797,3447,1116,1205,2321,396,434,825,8004,8599,16606,90,91,182,94,104,200,55,66,121,57,47,102,56,49,97,0,0,0,9867,10587,20459,982,1072,2053,360,317,676,12853,13775,26627,1673,1542,3210,32266,33428,65697
30907,28157,28688,56847,4566,4883,9447,4041,4339,8386,1437,1507,2944,23835,25701,49537,324,359,682,322,356,677,191,203,390,182,180,360,198,215,412,0,0,0,30527,32868,63392,3065,3275,6341,1083,944,2028,39241,41964,81205,4265,4225,8489,71659,74881,146538
30908,10456,11665,22118,1330,1467,2796,1470,1735,3202,510,630,1143,6616,7773,14394,140,164,305,92,145,240,81,88,171,50,42,96,54,77,129,0,0,0,9023,10654,19675,1504,1710,3215,394,449,848,12253,14283,26534,1261,1359,2617,23965,27297,51268
30909,12252,13026,25283,1300,1332,2635,1459,1544,3001,556,607,1168,8449,8780,17223,114,170,275,138,138,283,104,120,219,90,94,181,72,75,147,3,5,4,10974,11529,22507,2536,2832,5367,444,374,817,15258,16067,31324,2503,2648,5151,30013,31738,61754
30910,7689,7639,15325,1154,1147,2302,1317,1317,2635,630,630,1258,5400,5582,10988,90,100,186,93,81,172,55,60,120,41,48,91,59,55,116,0,4,5,7700,7870,15568,2607,2691,5290,262,192,456,11718,11897,23615,2466,2319,4785,21870,21852,43725
31001,17646,18691,36337,2015,2200,4216,538,595,1133,297,296,588,8842,9066,17912,106,107,219,92,106,203,34,34,71,41,61,108,41,43,85,0,0,0,9993,10323,20317,1982,2346,4329,374,345,713,14364,15214,29580,5043,2240,7280,37054,36144,73200
31002,17416,16939,34360,2653,2933,5584,714,722,1436,241,211,449,6826,7382,14209,70,81,153,86,81,167,41,39,83,88,80,172,33,40,74,4,0,4,8100,8636,16730,309,342,653,282,283,558,11339,12192,23529,3373,2556,5932,32120,31694,63815
31003,26442,26909,53361,2530,2927,5457,1279,1411,2689,533,526,1056,16297,17881,34178,200,201,400,167,179,350,99,89,195,233,204,442,102,112,213,0,0,0,18916,20603,39517,944,1076,2017,762,659,1417,23148,25257,48409,3236,3316,6554,52833,55486,108320
31004,19717,19888,39610,3682,3859,7543,1470,1607,3074,569,591,1157,15289,16318,31605,276,282,559,204,194,398,92,105,194,200,162,365,130,124,255,0,0,0,18223,19392,37614,2158,2436,4593,660,555,1219,24731,26243,50971,2751,2625,5377,47197,48755,95958
31101,3363,3459,6824,832,931,1767,172,213,386,56,74,137,1446,1467,2912,24,22,43,18,28,43,6,15,15,13,18,29,6,6,9,0,0,0,1730,1845,3573,67,97,164,73,65,139,2704,2934,5638,834,637,1474,6906,7028,13938
31102,9724,9959,19684,1127,1193,2319,489,510,998,179,187,366,6554,7031,13584,51,53,106,58,64,117,55,40,97,33,34,64,30,22,50,0,0,0,7433,7949,15382,698,791,1486,345,309,650,9601,10233,19838,1803,1809,3610,21131,22001,43131
31103,20544,20875,41416,1816,2001,3819,780,785,1562,360,386,743,12916,13735,26651,105,115,226,151,131,284,55,65,118,40,48,92,31,26,57,0,0,0,14445,15294,29729,1800,2015,3808,608,551,1159,18663,19857,38523,3183,3110,6297,42391,43845,86236
31104,14242,14020,28266,984,999,1986,822,962,1779,308,314,626,9100,9783,18887,65,69,133,81,83,166,29,36,72,55,56,112,57,46,93,3,3,3,10516,11357,21879,463,493,961,366,345,707,12330,13202,25533,1580,1487,3064,28147,28707,56865
31105,15141,15796,30933,1239,1373,2617,483,502,988,227,225,454,8546,9281,17824,59,63,113,89,81,171,38,37,75,16,23,40,22,27,51,0,0,0,9480,10233,19717,1045,1193,2238,340,328,670,12109,13131,25238,1984,2063,4043,29234,30983,60215
31106,19580,19652,39230,1662,1721,3386,566,577,1145,223,246,466,9378,9628,19006,84,82,164,84,73,158,42,36,71,42,48,93,38,30,69,4,5,4,10458,10715,21173,1683,1809,3495,439,351,795,14244,14602,28848,2916,2720,5631,36736,36976,73707
31201,7225,6231,13462,2086,2183,4274,316,281,593,136,126,260,3372,3354,6725,56,38,93,119,98,218,28,25,56,62,55,115,8,8,7,0,0,0,4098,3977,8076,509,546,1055,180,146,329,6877,6850,13730,4211,2119,6328,18315,15199,33515
31202,29663,28957,58617,3697,3943,7639,877,979,1861,490,535,1022,13688,14996,28681,160,168,334,286,265,553,104,98,199,185,191,376,41,41,75,0,0,0,15830,17280,33108,1117,1252,2370,605,496,1102,21249,22967,44218,6425,4929,11351,57339,56852,114190
31203,4837,4387,9224,1529,1540,3070,474,479,951,293,347,647,1793,1862,3655,98,118,217,130,121,255,42,41,80,49,30,75,19,26,38,0,0,0,2896,3022,5915,485,601,1083,111,102,213,5018,5260,10284,1506,1203,2712,11363,10852,22216
31301,8481,9023,17505,1565,1741,3301,672,739,1417,297,340,640,4494,5015,9510,53,52,106,50,57,104,51,65,115,42,47,86,47,48,100,0,0,0,5710,6366,12077,292,324,619,140,112,253,7710,8544,16253,1138,1131,2266,17331,18694,36027
31302,16158,16593,32753,2012,2329,4340,802,914,1715,350,385,732,12069,13321,25386,61,75,132,89,106,195,93,93,180,66,81,141,46,52,96,0,0,0,13566,15023,28586,942,1169,2112,632,604,1234,17145,19124,36272,2635,2680,5316,35943,38399,74342
31303,3345,3341,6692,458,454,911,101,122,223,47,54,101,1477,1581,3050,13,19,37,14,12,25,5,5,11,3,5,8,7,5,3,0,0,0,1668,1795,3461,261,192,450,45,41,86,2433,2485,4915,2068,520,2592,7847,6349,14193
31304,16901,17204,34109,1985,2247,4235,659,759,1421,291,331,615,8897,9627,18520,78,96,172,82,93,176,50,66,113,51,49,102,45,64,110,0,0,0,10152,11079,21231,582,664,1247,364,359,722,13089,14348,27435,1759,1721,3475,31745,33274,65019
31305,14207,15434,29644,1634,1830,3469,846,1019,1873,410,469,877,8554,9784,18338,63,72,135,93,91,185,59,69,130,74,86,160,79,86,162,0,0,0,10182,11672,21850,726,874,1598,370,336,703,12912,14709,27620,1845,1904,3740,28965,32039,61003
31401,26258,26475,52732,2015,2262,4281,721,780,1503,381,402,790,9686,10131,19817,121,110,229,149,173,329,45,38,79,123,120,244,125,131,256,0,0,0,11351,11892,23244,830,881,1706,273,244,518,14473,15280,29754,1207,1087,2293,41938,42838,84774
31402,16496,17084,33578,2824,3135,5961,1286,1409,2696,553,595,1147,12994,14535,27530,189,192,389,175,190,361,92,112,198,151,161,310,136,142,274,5,7,8,15573,17335,32910,1836,2128,3965,580,569,1147,20813,23172,43983,1822,1802,3623,39130,42058,81189
31403,10087,10271,20365,697,768,1468,258,282,539,148,149,293,5246,5544,10788,37,41,77,44,49,92,21,31,55,51,40,95,27,32,59,0,4,4,5827,6171,12000,573,640,1214,245,218,467,7343,7798,15137,903,886,1786,18331,18955,37283
31501,8259,7938,16202,1479,1477,2958,153,125,279,88,96,180,1954,2006,3962,28,25,52,111,107,220,20,13,39,85,63,151,13,14,30,4,0,4,2452,2460,4918,206,240,447,107,80,179,4243,4257,8502,3222,1794,5014,15723,13988,29719
31502,6917,6237,13161,2023,2167,4193,241,212,450,114,94,201,2320,2288,4607,56,69,121,84,70,152,21,20,44,112,110,221,5,12,22,0,0,0,2943,2871,5816,380,423,803,161,136,300,5508,5597,11106,2113,1591,3702,14539,13424,27965
31503,4281,4219,8500,903,1031,1928,160,140,302,47,59,110,1304,1458,2758,36,38,77,13,22,44,14,8,26,48,38,92,4,3,12,0,0,0,1632,1778,3409,111,142,257,77,56,128,2720,3008,5725,1033,965,1997,8035,8188,16220
31601,12370,13887,26259,1522,1716,3241,1050,1273,2318,712,801,1515,7201,8346,15552,108,122,237,128,156,274,66,118,177,87,86,168,112,108,222,0,0,0,9450,11012,20469,1253,1397,2653,285,257,543,12517,14383,26902,1408,1530,2937,26299,29801,56099
31602,19405,21247,40654,2499,2783,5280,1700,1876,3578,978,1054,2027,13470,15468,28940,131,164,298,195,236,431,124,151,278,139,132,264,135,152,286,3,0,3,16871,19234,36102,1631,1792,3425,489,527,1016,21489,24339,45828,2536,2580,5116,43427,48170,91596
31603,12452,13130,25587,2370,2583,4953,1163,1281,2439,907,1003,1908,7683,8744,16427,107,134,243,144,163,308,90,94,187,68,85,153,104,101,207,0,0,0,10270,11608,21880,1540,1801,3338,402,388,787,14583,16375,30963,2216,2235,4450,29257,31742,60996
31605,9551,10330,19878,1597,1784,3381,1289,1436,2726,1132,1184,2317,4796,5353,10150,99,104,202,113,135,253,53,53,111,52,61,118,61,68,125,0,0,4,7599,8400,15997,1147,1224,2368,200,222,423,10540,11631,22167,1301,1378,2680,21386,23338,44722
31606,13782,14292,28075,1436,1597,3028,693,799,1500,354,416,770,7933,8554,16483,74,74,152,116,125,243,56,70,121,93,85,178,71,78,149,0,0,0,9388,10204,19593,624,673,1301,285,299,577,11730,12773,24505,1841,1637,3480,27359,28699,56060
31607,11483,11912,23396,1616,1703,3316,646,700,1349,421,460,883,6382,6940,13317,70,76,142,91,97,187,46,60,102,84,82,166,37,45,83,0,0,0,7770,8453,16227,470,542,1012,308,282,590,10165,10982,21145,1340,1272,2609,22986,24168,47156
31608,6294,6229,12530,868,908,1781,511,571,1079,316,334,647,2232,2374,4608,57,68,120,59,60,118,29,26,54,45,62,103,15,18,35,5,12,11,3257,3518,6777,228,261,491,79,69,147,4437,4760,9194,777,770,1544,11505,11758,23270
31701,36246,38779,75022,4326,4649,8979,1514,1709,3226,439,458,899,21389,24198,45594,145,163,309,214,201,413,98,105,195,183,185,361,104,118,225,0,0,0,24086,27136,51221,3506,3790,7301,718,655,1367,32639,36230,68872,4401,4158,8557,73289,79168,152449
31801,11924,11571,23502,1719,1970,3689,193,203,398,131,105,238,2806,3020,5821,33,44,81,70,65,137,26,22,51,60,68,121,7,6,15,0,0,0,3327,3540,6864,316,304,620,147,133,278,5506,5941,11447,2425,2082,4501,19852,19599,39452
31802,43546,44085,87626,4393,4679,9071,2227,2018,4241,1516,1464,2980,23952,26758,50709,391,418,807,579,572,1152,191,192,383,574,569,1138,329,285,608,0,0,0,29762,32274,62033,2249,2517,4769,1096,998,2090,37500,40460,77961,9298,6736,16037,90341,91279,181624
31901,23021,23600,46625,2536,2837,5376,1024,1042,2064,519,552,1075,11238,12446,23682,98,113,204,155,146,299,93,86,185,139,146,287,51,34,90,6,3,7,13323,14569,27885,1026,1103,2129,427,418,841,17305,18931,36235,3422,3213,6635,43749,45740,89489
31902,13062,12729,25796,2509,2588,5097,356,329,688,116,132,246,4224,4530,8753,55,45,100,61,74,132,46,45,92,72,58,127,16,11,28,0,0,0,4955,5217,10166,406,367,776,186,165,355,8051,8334,16392,2659,2471,5131,23779,23537,47313
31903,13133,13018,26147,1959,2212,4170,483,531,1018,253,253,504,6399,6850,13252,73,81,154,78,89,163,55,55,113,94,90,179,27,22,46,0,4,4,7456,7976,15432,257,326,582,220,206,430,9894,10727,20622,2076,1858,3933,25103,25594,50698
31904,13581,14549,28131,1640,1888,3529,1328,1465,2795,825,935,1762,7970,9198,17173,146,161,305,126,168,288,131,147,276,123,125,252,90,92,184,4,0,5,10738,12298,23030,520,656,1178,377,440,820,13279,15273,28556,2108,2168,4277,28968,31997,60966
31905,12037,11950,23983,1684,1927,3605,659,652,1315,372,351,726,5001,5208,10205,72,58,134,86,85,168,74,80,154,91,84,174,13,20,32,0,0,0,6371,6542,12910,207,248,444,256,186,440,8509,8897,17406,2614,1738,4352,23159,22586,45745
39797,17,3,20,0,0,0,4,0,4,0,0,0,8,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,18,4,17,0,0,0,26,3,30,111,24,135,149,28,183
39999,948,648,1590,339,239,577,521,521,1039,320,345,666,2315,2263,4581,97,84,184,146,147,288,52,58,111,58,59,121,30,19,48,0,0,0,3532,3503,7033,482,644,1125,75,58,135,4429,4444,8873,2215,1492,3704,7588,6582,14167
40101,3235,3152,6391,689,690,1378,427,380,809,351,392,751,213,194,404,3056,2961,6011,99,83,180,39,36,80,69,82,158,47,44,89,0,0,0,4302,4171,8473,2943,3056,5999,128,64,190,8057,7987,16044,1217,876,2092,12512,12015,24529
40102,22403,22975,45379,2556,2790,5345,383,398,778,411,456,875,284,324,607,7904,8487,16394,104,133,230,12,39,57,171,145,317,60,55,111,3,0,11,9343,10036,19380,631,707,1341,124,140,262,12658,13671,26336,1834,1725,3557,36890,38376,75266
40103,12237,13599,25838,945,1070,2010,262,289,555,249,276,525,119,150,267,4872,5241,10115,68,70,135,18,11,28,57,63,118,27,38,64,0,0,0,5669,6139,11809,1546,1682,3221,76,94,163,8228,8983,17209,560,596,1158,21026,23180,44199
40104,14450,15571,30020,1311,1391,2698,234,212,438,231,232,460,126,134,265,5889,6224,12113,64,75,134,26,26,52,46,60,104,36,35,70,0,0,0,6658,6985,13639,1976,2104,4077,110,93,202,10059,10571,20628,875,894,1769,25374,27043,52415
40105,8746,9701,18443,744,836,1582,278,280,552,247,239,490,147,150,292,4489,4706,9189,73,77,156,29,25,56,60,58,115,22,29,54,0,0,0,5347,5563,10910,1653,1735,3386,89,99,186,7832,8231,16066,688,696,1382,17260,18626,35888
40106,7637,8103,15747,606,628,1234,170,174,342,206,191,397,121,104,228,3494,3698,7187,66,56,120,12,11,23,35,36,75,39,43,85,0,0,0,4141,4312,8454,1110,1091,2198,85,61,144,5940,6086,12023,537,494,1034,14117,14688,28805
40107,9782,11029,20807,928,1013,1946,287,339,629,256,310,565,143,148,286,3901,4420,8319,102,97,193,22,22,44,54,59,114,43,37,81,0,0,0,4804,5432,10239,1310,1373,2677,79,74,152,7120,7895,15016,516,631,1147,17415,19555,36967
40201,10243,10435,20678,1197,1316,2506,183,190,368,163,178,340,146,141,285,4261,4622,8885,40,47,85,20,27,42,71,65,134,26,28,53,0,0,0,4897,5295,10201,171,188,356,141,162,299,6404,6961,13364,845,786,1629,17491,18178,35669
40202,24739,24619,49357,2252,2515,4773,480,468,949,439,447,880,282,322,607,12325,13222,25547,107,104,210,76,84,154,156,147,301,52,45,96,0,0,0,13910,14838,28747,1133,1274,2406,441,348,789,17737,18976,36711,3203,3157,6363,45678,46750,92431
40203,17425,18020,35443,2114,1954,4065,466,357,821,390,283,674,233,213,447,8896,9002,17898,120,109,233,21,18,42,75,69,148,41,45,85,0,0,0,10241,10102,20339,3849,3615,7468,270,257,524,16473,15932,32396,2220,1683,3901,36114,35629,71742
40204,40771,41213,81984,2679,2798,5479,651,509,1157,598,439,1043,480,343,815,14295,14675,28975,211,150,365,61,82,144,126,117,244,72,47,117,0,0,0,16497,16367,32864,3738,3833,7567,477,408,887,23389,23402,46790,3443,3252,6695,67609,67863,135470
40205,29646,30794,60438,1414,1520,2940,303,263,569,263,248,511,223,230,451,9710,10472,20184,84,88,170,10,16,22,85,73,162,62,38,102,0,0,6,10735,11435,22172,1406,1330,2739,217,205,423,13773,14496,28266,1462,1469,2931,44881,46755,91636
40301,9001,10000,19003,1055,1174,2233,262,255,517,245,285,528,138,137,271,3829,4186,8016,76,73,148,17,24,38,77,66,143,29,30,57,0,0,0,4663,5062,9724,922,986,1910,95,73,167,6739,7299,14034,664,704,1365,16398,17996,34396
40302,24881,27029,51911,1645,1870,3510,476,510,995,437,462,898,212,269,479,10995,12270,23263,144,142,284,44,48,96,172,189,360,32,56,87,3,3,7,12512,13952,26464,2690,2823,5511,293,224,517,17141,18870,36012,1680,1546,3222,43709,47438,91149
40303,19210,20307,39520,1157,1255,2415,340,348,687,337,370,703,178,194,374,6586,7046,13636,120,122,239,33,38,67,97,116,215,51,55,107,0,0,0,7732,8289,16026,1454,1570,3024,125,118,238,10472,11229,21704,912,958,1871,30592,32506,63093
40304,51319,52460,103785,3485,3789,7275,575,618,1194,586,614,1203,413,463,884,18882,20880,39764,180,212,393,93,110,197,181,253,438,61,71,123,0,5,5,20984,23223,44204,1328,1634,2963,568,492,1061,26362,29142,55506,3921,3842,7769,81602,85443,167051
40401,31418,33245,64659,2462,2599,5062,608,579,1188,681,642,1322,372,384,756,12898,14124,27020,181,161,347,54,54,112,202,157,358,107,79,184,3,3,4,15110,16190,31296,2999,3010,6017,308,292,600,20887,22089,42970,2347,2350,4692,54642,57685,112328
40402,16690,17414,34101,1727,1887,3613,289,296,582,252,251,504,205,215,414,5681,6060,11740,101,80,181,24,26,55,89,78,163,63,36,97,0,0,0,6701,7037,13746,1380,1421,2799,284,261,545,10096,10603,20698,1492,1328,2822,28276,29346,57622
40403,15934,16891,32823,1585,1674,3261,432,361,794,425,395,821,208,250,454,7149,7622,14779,142,136,280,26,24,54,105,112,212,34,33,71,0,0,0,8524,8932,17457,2875,2846,5724,200,179,373,13183,13631,26815,1177,1070,2237,30291,31590,61877
40501,11447,11275,22718,1226,1289,2514,145,171,315,127,152,279,103,121,225,3457,3703,7156,76,71,145,19,25,44,56,57,114,16,20,34,0,0,0,4000,4316,8316,198,227,426,68,53,117,5486,5889,11376,1041,961,1992,17969,18124,36091
40502,6717,6541,13264,1092,1149,2241,91,79,168,90,87,174,82,88,174,1603,1731,3339,36,55,88,19,15,33,60,63,130,7,5,10,0,0,0,1994,2127,4118,88,139,232,56,46,109,3235,3466,6692,840,785,1624,10793,10794,21582
40503,8324,8237,16558,1522,1648,3171,102,93,196,60,67,129,109,97,206,1298,1507,2807,50,52,107,12,18,28,67,63,128,4,4,9,0,0,0,1712,1898,3615,114,123,237,73,86,156,3424,3754,7178,1028,1008,2042,12779,12997,25773
40504,7705,7439,15150,1251,1245,2500,60,64,121,69,79,151,80,88,170,2287,2383,4671,53,55,108,16,16,31,65,86,152,4,3,6,0,0,0,2631,2769,5396,59,82,140,68,52,120,4008,4146,8156,1161,1083,2245,12878,12673,25550
40601,16675,16102,32780,4186,4314,8498,187,170,365,185,162,345,205,210,410,2392,2702,5095,189,205,398,38,31,72,146,139,290,5,5,10,0,0,0,3353,3623,6980,317,364,680,153,129,283,8012,8432,16441,2500,2160,4662,27190,26693,53885
40602,6459,6172,12631,1567,1641,3208,128,102,228,137,113,244,168,128,299,1412,1431,2839,126,103,229,18,13,31,105,104,210,4,6,14,0,0,0,2098,1996,4099,291,308,595,69,56,119,4028,3996,8026,2083,1206,3288,12566,11378,23948
40701,14534,15209,29741,2829,3123,5954,345,389,730,344,383,723,228,267,497,5244,5733,10975,122,142,256,55,61,117,141,144,285,23,18,39,0,0,0,6503,7124,13628,307,333,638,151,151,302,9792,10728,20521,1578,1629,3210,25907,27556,53469
40702,18430,17886,36318,3756,3900,7659,220,228,443,819,864,1683,221,252,470,4315,4785,9090,120,127,248,49,44,94,89,109,197,11,11,23,0,0,0,5834,6420,12248,706,689,1396,203,173,375,10505,11177,21678,3083,2312,5392,32022,31370,63389
40703,20132,19575,39708,3757,4090,7849,210,216,419,412,396,813,261,258,517,4935,5077,10013,110,126,234,41,34,76,144,126,271,10,14,28,0,0,0,6120,6242,12356,714,648,1361,177,159,340,10766,11144,21912,3560,2636,6199,34452,33360,67815
49797,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,12,0,12
49999,262,144,404,85,54,134,34,37,67,50,34,86,74,77,153,599,572,1180,35,39,77,11,4,15,20,18,36,4,0,3,0,0,0,827,790,1622,78,101,184,15,22,35,1008,965,1975,524,341,866,1793,1446,3241
50101,13657,14143,27799,3375,3565,6940,180,221,404,175,182,359,137,160,300,64,67,132,5786,6455,12237,39,48,92,66,72,138,9,11,26,4,0,7,6474,7225,13694,792,830,1619,141,148,294,10780,11768,22549,2120,1852,3974,26557,27758,54321
50102,28449,29048,57495,4198,4505,8702,219,237,455,231,230,463,287,323,612,97,90,187,10680,11966,22653,71,89,161,187,167,352,15,16,28,0,0,0,11795,13117,24911,1122,1278,2403,409,352,765,17523,19251,36773,4139,3037,7178,50109,51342,101455
50103,6724,6597,13324,1114,1229,2346,43,48,92,43,44,86,51,42,91,18,10,31,2006,2187,4191,21,14,30,15,13,24,0,3,3,0,0,4,2195,2368,4560,185,201,385,58,57,117,3552,3851,7402,1065,951,2022,11346,11396,22744
50201,26103,27682,53784,3624,4073,7698,450,440,892,331,406,736,439,517,952,117,142,257,12438,14170,26609,107,128,236,124,137,262,27,40,68,0,12,18,14044,15983,30032,1110,1330,2443,443,500,943,19230,21887,41115,3786,3286,7071,49114,52861,101970
50301,17511,18751,36262,2282,2368,4647,445,480,923,360,430,793,255,274,532,70,78,153,8024,8432,16456,22,29,57,62,58,118,62,50,111,0,0,0,9298,9832,19129,2737,2861,5598,130,137,271,14444,15203,29647,1430,1449,2886,33387,35408,68794
50302,21410,22229,43638,3114,3083,6200,797,747,1545,729,802,1529,576,491,1074,180,227,407,14734,14843,29577,73,80,153,139,112,253,89,90,177,4,6,8,17327,17392,34723,6286,6906,13189,486,381,872,27214,27764,54974,3785,2911,6696,52403,52907,105311
50401,21848,22706,44554,2060,2243,4302,230,271,499,238,238,471,155,202,363,91,76,163,10085,10281,20367,21,25,47,65,60,123,26,17,45,0,0,4,10912,11167,22078,1874,2066,3940,314,268,577,15160,15740,30895,2194,1802,3996,39202,40244,79444
50402,12529,12817,25356,845,918,1762,99,103,202,63,70,141,78,74,152,34,27,58,4310,4569,8879,21,24,51,31,27,58,8,12,18,5,4,7,4643,4906,9550,312,355,673,108,101,209,5904,6291,12196,3080,990,4066,21515,20095,41613
50403,39107,39266,78374,3036,3262,6307,403,434,834,383,390,774,410,401,817,130,128,252,17721,18890,36612,55,64,111,136,117,254,47,51,95,8,11,18,19289,20484,39771,2051,2539,4590,595,458,1049,24972,26737,51710,3882,3396,7279,67968,69399,137369
50501,48042,49305,97345,3073,3233,6301,483,558,1035,417,449,860,380,402,780,87,76,167,16271,17060,33329,44,50,91,110,130,237,61,57,118,12,12,23,17857,18786,36649,2710,2942,5656,453,372,828,24088,25334,49424,2951,2336,5281,75082,76971,152054
50502,50387,54480,104869,4827,5012,9843,691,738,1438,640,773,1415,549,549,1099,150,174,328,24550,26501,51049,77,84,165,146,148,293,71,80,150,7,6,17,26878,29072,55953,6286,6883,13162,739,655,1394,38727,41623,80353,5471,4948,10419,94586,101054,195639
