SA3_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
30306,0,0,0,0,0,0,0,3,0,197,4,202,0,0,0,0,0,0,0,5,0,61,0,63,0,0,0,0,0,0,0,11,0,33,0,53,0,0,0,0,0,0,0,12,4,23,0,42,0,6,0,0,0,4,0,7,4,117,0,146,0,6,0,0,0,3,0,35,5,63,0,110,0,15,4,4,0,20,4,39,8,362,6,461,0,27,3,11,0,46,3,49,10,203,3,356,9,32,4,17,0,60,0,47,11,175,4,363,19,42,6,58,6,78,8,36,14,150,0,412,17,15,0,77,8,64,8,35,3,33,0,261,57,32,4,67,8,39,9,24,7,56,0,297,185,34,8,110,18,81,6,32,9,72,0,563,145,14,0,70,16,21,0,10,3,24,3,318,109,16,4,43,14,16,8,8,3,20,0,235,67,3,0,31,6,3,0,0,0,4,0,112,121,7,3,41,7,20,0,7
30401,0,0,0,0,0,0,0,0,0,74,0,78,0,0,0,0,0,0,0,0,0,28,0,35,0,0,0,0,0,6,0,4,0,26,0,33,0,0,0,0,0,0,0,3,0,7,0,10,0,0,0,0,0,0,0,7,0,52,0,61,0,0,0,0,0,4,0,11,5,47,0,62,0,4,0,0,0,3,0,20,3,220,4,256,0,11,0,0,0,15,0,30,5,163,0,229,0,20,0,8,4,18,3,35,4,198,3,293,8,17,7,27,4,20,3,28,7,171,0,297,11,8,3,27,9,33,4,15,7,64,0,175,23,13,0,18,6,36,3,16,8,53,0,185,96,14,5,79,12,79,7,36,12,84,0,425,131,13,4,83,13,26,3,18,4,43,0,326,137,7,3,71,11,28,8,6,0,16,0,287,99,5,4,27,10,9,7,3,0,11,0,172,251,14,5,91,17,61,7,22
30402,0,0,0,0,0,0,0,5,0,87,0,97,0,0,0,0,0,0,0,3,0,46,0,48,0,0,0,0,0,0,0,5,0,20,0,29,0,0,0,0,0,0,0,3,3,9,0,10,0,0,0,0,0,4,0,3,0,69,0,87,0,3,0,0,0,0,0,13,9,41,0,64,0,8,0,0,0,3,0,28,11,226,0,284,0,3,3,5,0,6,0,22,6,200,0,257,0,11,0,13,0,17,7,35,4,241,0,334,14,21,0,17,5,27,4,46,10,238,0,389,3,13,0,18,0,31,3,33,13,92,0,202,11,16,3,24,3,39,0,28,4,99,0,220,59,26,6,79,7,106,7,45,4,151,0,500,98,18,4,68,16,50,6,31,4,73,0,368,98,13,3,84,15,41,3,29,4,61,0,348,103,4,0,41,11,19,5,16,0,28,0,231,396,41,5,172,27,148,9,51
30403,0,0,0,0,0,0,0,0,3,59,0,58,0,0,0,0,0,0,0,4,0,20,0,25,0,0,0,0,0,0,4,5,0,19,0,26,0,0,0,0,0,4,0,8,0,9,0,22,0,0,0,0,0,0,0,12,0,53,0,70,0,3,0,0,0,0,0,12,0,32,0,57,0,8,0,0,0,4,6,20,3,149,0,194,0,23,3,0,0,23,5,39,4,129,0,231,5,39,6,18,5,36,7,42,13,171,0,333,14,40,12,26,12,56,12,44,0,169,0,384,12,16,5,43,12,43,3,26,8,73,0,242,30,27,4,65,7,39,10,23,0,96,0,308,149,42,7,143,22,98,12,42,6,143,0,665,206,31,10,90,28,49,7,31,7,87,0,542,166,17,3,91,24,39,3,20,8,50,0,422,156,11,0,47,11,14,0,12,0,31,0,288,414,30,9,172,26,128,11,55
30404,0,0,0,0,0,0,0,0,3,53,0,62,0,0,0,0,0,0,0,0,0,26,0,30,0,0,0,0,0,0,0,8,0,12,0,25,0,0,0,0,0,0,0,5,0,14,0,17,0,3,0,0,0,0,0,0,3,83,0,93,0,0,0,0,0,5,0,7,3,58,0,76,0,0,0,0,0,3,4,25,4,284,4,322,4,10,0,4,0,10,7,23,12,202,0,273,0,21,4,9,0,23,11,33,11,257,0,371,3,35,0,26,4,34,13,41,11,255,0,419,10,16,0,41,3,35,7,26,8,86,0,250,38,15,6,40,15,45,6,27,8,97,0,284,162,43,6,123,34,96,14,29,12,95,0,609,220,26,3,125,37,34,5,23,9,41,0,533,231,13,0,80,33,40,5,19,0,27,0,454,199,3,0,58,10,19,9,3,0,11,0,323,468,14,9,114,34,81,9,16
30501,0,0,0,0,0,0,0,4,3,163,0,173,3,4,0,0,0,0,0,11,4,47,0,64,0,3,0,4,0,0,0,15,3,29,0,52,0,0,0,0,0,0,0,22,0,26,0,47,5,3,0,0,0,5,3,22,4,66,0,114,0,8,5,0,0,7,0,24,12,43,0,100,0,20,3,3,0,13,3,62,3,202,0,310,3,51,8,4,4,36,18,57,16,140,0,334,4,123,8,31,10,82,24,81,17,157,0,541,30,154,29,139,35,107,30,75,17,154,3,782,43,74,10,132,36,100,26,57,12,69,0,561,95,80,16,149,51,104,26,44,17,98,0,687,505,106,39,351,67,271,49,69,12,132,0,1595,497,66,12,326,59,84,17,40,6,67,0,1169,499,38,5,195,56,91,11,26,10,60,5,998,470,14,7,107,33,43,3,15,0,39,0,738,1336,84,21,356,79,287,17,69
30502,0,0,0,0,0,0,0,3,0,30,0,36,0,0,0,0,0,4,0,0,0,11,0,20,0,0,0,0,0,0,0,8,0,4,0,18,0,0,0,0,0,0,0,4,0,3,0,8,0,4,0,4,0,0,0,5,6,40,0,51,0,0,0,0,0,0,0,4,5,28,0,34,0,3,3,0,0,6,3,18,7,100,0,140,4,11,0,5,0,13,0,23,10,83,0,147,3,21,0,3,0,38,4,17,5,87,0,188,6,29,3,35,5,37,13,21,9,84,0,244,12,15,4,46,6,26,11,14,5,36,0,168,32,34,0,44,12,36,10,13,3,53,0,241,219,35,6,145,31,84,12,34,8,65,0,639,253,18,3,133,28,34,5,16,6,36,0,531,223,14,5,100,16,42,6,10,5,14,0,436,247,4,4,55,13,11,4,9,0,8,0,353,734,28,12,168,52,121,13,37
30503,0,0,0,0,0,5,0,3,0,103,0,113,0,3,0,0,0,0,0,0,0,36,0,45,0,0,0,0,0,0,0,3,3,24,0,32,0,0,0,0,0,0,0,3,0,14,0,17,0,6,0,0,0,4,0,13,5,86,0,112,0,3,0,0,0,3,3,18,4,48,0,90,0,23,0,3,5,10,5,50,11,223,0,325,5,35,5,8,0,46,12,62,12,169,0,366,9,80,11,36,3,57,20,74,14,209,0,522,37,130,14,131,27,98,33,82,20,229,0,798,33,65,8,137,24,89,22,48,16,92,0,531,115,69,10,177,24,72,21,39,12,108,3,633,595,125,18,379,82,197,40,74,11,143,0,1674,626,53,8,283,60,97,18,47,12,83,3,1298,558,52,5,222,55,78,19,25,10,65,0,1093,527,17,7,132,32,48,14,11,5,34,0,817,1611,79,17,358,108,273,16,85
30504,0,0,0,0,0,0,0,0,0,56,0,60,0,0,0,0,0,0,0,4,0,25,0,31,0,0,0,0,0,0,0,3,0,17,0,26,0,0,0,0,0,0,0,3,0,3,0,11,0,3,0,0,0,0,0,14,0,46,0,63,0,0,0,0,0,0,0,10,0,26,0,50,0,12,0,3,0,3,11,22,5,122,0,166,0,21,0,11,0,20,4,37,9,103,0,205,4,51,6,25,4,23,17,46,9,140,0,313,18,52,6,49,12,55,20,31,12,125,0,375,18,33,10,50,9,40,7,32,4,66,0,272,38,30,3,63,14,50,6,28,4,76,0,327,230,44,8,177,26,97,18,47,15,106,5,781,243,22,9,157,32,40,11,40,8,61,8,630,244,16,8,117,18,39,7,30,3,48,3,537,253,13,8,74,14,22,5,14,0,16,0,411,790,52,14,211,48,180,15,51
30601,0,0,0,0,0,0,0,8,4,88,5,99,0,0,0,0,0,0,0,0,0,31,0,37,0,0,0,0,0,0,0,6,0,15,0,27,0,0,0,0,0,0,0,6,0,24,0,33,0,0,0,0,0,4,0,17,0,86,0,112,0,0,0,0,0,4,0,27,0,61,0,98,3,15,0,5,0,5,3,62,4,391,4,499,4,29,0,10,0,35,3,83,3,243,0,411,9,32,3,26,0,61,8,74,10,232,6,466,31,58,3,81,3,73,3,74,8,254,4,590,24,37,0,103,5,74,5,40,6,58,0,346,71,28,6,102,12,77,10,27,5,80,0,423,336,31,6,234,31,128,17,51,14,99,5,962,291,39,6,171,26,52,12,24,5,36,0,658,235,19,9,140,16,33,3,14,8,17,0,479,165,5,6,66,8,19,4,6,0,10,0,290,316,15,10,107,20,66,11,11
30602,0,3,0,0,0,5,0,0,5,144,6,158,0,0,0,0,0,0,0,9,4,51,3,73,0,0,0,0,0,0,0,8,0,40,0,49,0,0,0,0,0,7,0,13,3,29,0,47,0,9,0,0,0,0,0,27,0,171,0,208,0,5,0,4,0,14,0,45,0,96,0,166,6,17,3,13,0,28,3,87,10,668,12,840,10,29,3,21,3,68,3,112,14,360,9,620,28,78,3,49,0,115,11,104,20,326,5,739,73,107,3,173,9,105,12,84,13,263,7,850,70,60,5,166,11,114,8,57,10,71,0,571,182,51,7,215,9,89,10,37,17,86,6,710,570,78,17,395,50,146,15,53,22,96,10,1438,456,44,9,225,32,66,10,28,6,36,3,917,361,29,16,162,30,39,10,15,4,32,0,697,214,10,6,61,13,14,4,6,0,7,0,327,398,26,10,125,31,61,9,16
30603,8,0,0,6,0,4,0,0,0,75,3,103,6,0,0,0,0,0,0,9,0,47,0,60,4,0,0,0,0,0,0,3,0,20,0,28,0,0,0,0,0,0,0,6,0,13,0,28,3,9,0,4,0,9,0,23,0,110,3,159,0,5,0,5,0,5,0,29,0,55,0,97,14,12,0,10,3,18,3,53,4,469,10,598,10,23,0,4,3,39,3,66,12,198,5,367,20,32,8,41,0,55,0,46,6,158,3,366,43,43,7,65,3,59,10,38,12,143,3,421,33,10,5,59,8,46,6,18,5,33,0,228,63,12,0,64,6,30,4,12,8,38,0,244,171,21,6,115,13,46,9,23,6,46,0,451,120,10,3,75,6,15,0,8,0,21,5,263,80,6,0,45,11,13,0,3,0,12,3,179,47,0,6,16,0,4,0,4,0,7,0,87,59,9,0,32,5,16,3,4
30604,0,0,0,0,0,0,0,0,0,23,0,30,0,0,0,0,0,0,0,4,0,17,0,17,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,3,0,0,0,7,0,23,0,41,0,0,0,0,0,0,0,19,0,12,0,33,8,6,0,4,0,3,0,19,0,118,0,155,6,8,0,4,0,5,4,22,8,79,0,141,6,18,0,11,0,9,0,16,3,59,0,130,12,32,0,32,3,25,0,16,3,41,3,169,13,16,0,21,0,4,0,11,0,11,0,71,41,27,3,30,7,11,4,7,0,14,4,143,71,36,0,50,4,16,4,17,3,14,0,222,44,11,0,41,4,3,0,5,0,8,0,126,25,3,0,17,0,10,0,4,3,5,0,70,21,0,0,4,0,0,0,0,0,3,0,32,28,7,0,15,4,9,3,0
30605,10,3,0,0,0,6,0,0,0,74,4,100,6,0,0,0,0,5,0,3,0,62,0,77,0,0,0,0,0,3,0,6,0,19,0,30,0,0,0,0,0,4,0,5,4,21,0,30,4,9,0,3,0,5,0,10,0,146,6,190,0,3,0,5,0,10,0,30,8,77,0,142,8,20,0,14,0,19,6,50,7,627,8,764,15,16,4,11,0,36,0,71,9,281,7,446,21,45,7,29,3,67,4,62,19,226,3,480,46,55,6,81,4,57,8,57,14,217,9,545,36,18,0,62,6,46,4,35,9,44,6,252,79,21,8,79,6,33,6,26,20,62,0,335,190,37,5,160,25,70,11,34,9,78,0,621,138,18,7,70,11,24,11,12,0,23,0,320,104,11,4,49,11,21,0,0,4,28,3,238,60,3,4,33,11,0,0,0,3,11,0,123,87,10,3,44,12,24,0,9
30701,38,7,5,6,0,13,0,0,3,54,3,125,6,0,0,3,0,6,0,0,0,11,0,26,0,5,0,6,0,3,0,4,0,20,0,39,0,0,0,0,0,0,0,0,0,15,0,23,15,9,0,7,0,8,0,14,0,76,5,137,3,3,0,5,0,9,0,21,4,24,0,66,21,10,0,15,0,26,0,33,11,410,12,536,34,17,0,16,4,30,3,45,5,161,0,318,43,22,8,43,0,50,4,33,6,114,3,329,70,24,4,82,5,55,6,25,7,99,0,379,34,24,5,64,8,39,6,11,3,21,4,210,120,19,8,74,8,36,0,14,0,22,3,296,267,24,10,138,19,58,8,14,3,32,3,580,205,15,4,108,5,26,5,8,0,13,0,390,159,6,4,58,7,24,3,5,0,15,0,292,94,4,3,22,3,3,0,0,0,0,0,134,178,9,5,39,10,25,0,7
30702,25,0,0,3,0,3,0,5,0,83,0,121,10,0,0,10,0,0,0,0,0,38,0,61,0,3,0,0,0,0,0,8,0,21,0,32,0,0,0,0,0,0,0,7,0,16,0,27,16,8,0,7,0,6,0,15,5,112,4,169,3,3,0,3,0,6,0,29,0,68,0,117,16,13,4,15,3,28,0,50,4,591,13,738,20,18,5,27,3,39,6,52,14,240,9,429,22,26,0,33,0,72,0,39,8,191,0,402,56,34,4,83,15,73,5,39,8,157,4,478,40,10,4,73,5,41,5,13,5,33,0,229,99,17,0,80,12,29,14,16,5,43,0,313,269,25,3,152,14,55,5,18,4,35,0,580,183,11,0,100,13,24,14,8,3,7,0,376,117,7,9,61,9,16,3,0,0,9,0,224,68,5,0,16,6,0,0,0,0,4,0,100,97,5,0,46,3,21,3,5
30703,13,0,3,0,0,3,0,5,0,89,0,119,11,0,0,0,0,3,0,7,0,46,0,68,0,0,0,3,0,0,0,8,0,29,0,48,0,0,0,0,0,4,0,4,0,15,0,27,9,3,0,8,0,4,0,15,0,148,3,197,3,4,0,4,0,16,0,15,5,76,0,133,22,20,0,18,0,20,0,71,4,835,14,1008,22,25,3,35,4,45,0,68,11,305,8,524,38,39,4,41,5,73,3,69,11,243,5,533,42,51,0,81,3,73,8,48,10,232,0,558,52,21,5,75,12,66,10,20,4,44,0,304,86,27,7,76,14,41,5,18,0,54,4,339,227,32,11,138,10,42,11,21,3,41,0,549,120,28,4,90,12,9,10,7,0,26,0,296,79,5,0,50,11,12,3,3,0,8,5,176,48,4,0,30,3,0,0,4,0,10,0,102,77,11,9,36,7,15,0,4
30801,4,0,0,3,0,0,0,0,0,32,4,47,0,0,0,4,0,0,0,0,0,7,0,18,0,0,0,0,0,0,0,3,0,9,0,8,0,0,0,0,0,0,0,3,0,7,0,6,5,0,0,0,0,5,0,10,5,37,0,56,7,0,0,0,0,6,0,0,0,14,0,22,4,6,0,6,0,10,0,7,0,130,0,165,14,5,0,6,0,6,0,20,5,40,0,103,14,9,5,12,0,21,0,17,0,28,0,109,26,18,4,29,0,20,6,13,5,35,0,147,20,3,0,39,0,30,0,11,3,8,0,114,51,0,3,40,6,36,0,6,9,9,0,146,136,13,3,97,16,69,6,4,16,8,0,362,113,13,11,67,10,13,5,0,0,7,0,244,115,8,3,47,7,26,7,5,3,7,0,227,98,3,7,29,3,4,4,0,0,0,0,142,243,9,9,66,19,45,0,0
30803,7,0,0,4,0,3,0,6,3,209,8,236,0,6,4,0,0,0,0,3,0,91,0,105,0,0,0,0,0,0,0,6,0,59,0,68,0,0,0,0,0,4,0,8,4,48,0,63,7,7,0,3,0,0,0,30,5,281,4,340,0,10,0,4,0,20,3,49,3,153,3,257,19,13,0,14,0,32,5,132,13,1302,22,1548,15,40,0,22,8,96,0,109,12,626,8,934,22,50,0,47,5,146,7,111,19,557,13,968,57,81,3,143,11,165,12,109,20,509,15,1131,100,29,4,158,12,123,13,54,14,125,0,636,160,39,8,199,14,102,15,40,14,148,7,745,535,53,19,363,44,244,26,55,32,136,3,1508,467,35,20,243,48,65,23,21,12,64,0,984,356,23,16,171,38,64,14,14,10,36,3,741,255,14,15,95,18,23,5,7,0,13,0,447,483,30,21,161,40,104,15,21
30804,6,5,0,5,0,0,0,0,0,17,0,33,6,0,0,0,0,0,0,0,0,9,0,15,3,0,0,0,0,0,0,4,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,4,0,3,0,3,0,31,0,49,0,3,0,0,0,0,0,0,0,10,0,10,3,3,0,0,0,7,0,9,0,100,0,139,12,0,0,4,0,9,0,9,4,40,0,82,9,0,3,15,0,13,0,8,3,44,3,100,19,7,0,29,3,18,0,5,0,37,0,121,18,4,0,24,4,12,4,6,0,8,0,73,43,0,0,27,0,22,0,3,0,10,0,109,87,4,3,41,0,29,0,4,18,6,0,189,72,8,4,49,3,5,0,5,0,0,0,142,59,0,0,17,7,11,4,0,0,0,0,100,32,0,3,10,10,4,0,0,0,0,0,62,92,3,3,33,4,17,0,3
30805,6,0,0,0,0,0,0,5,0,117,0,132,0,0,0,0,0,0,0,6,0,53,0,67,0,5,0,0,0,0,0,12,0,27,0,40,0,0,0,0,0,0,0,3,0,27,0,27,0,0,0,0,0,9,0,20,7,147,0,184,7,3,0,3,0,9,0,33,4,93,0,150,3,9,0,7,3,23,5,67,3,622,3,743,7,6,0,12,0,26,0,67,7,277,0,408,15,26,0,29,5,70,4,53,11,271,3,477,30,52,0,67,0,76,6,46,10,218,0,508,26,17,3,72,0,81,6,27,13,52,3,295,59,12,0,73,3,65,6,33,11,61,0,330,238,30,8,204,16,217,11,32,18,54,0,835,265,21,12,185,26,44,9,10,4,22,0,600,255,12,5,104,31,68,8,11,11,16,0,515,181,4,8,57,15,10,5,4,3,5,5,295,310,17,14,103,24,79,8,8
30901,0,0,0,0,0,0,0,4,0,143,0,158,0,0,0,0,0,0,0,4,0,53,0,52,0,0,0,0,0,0,0,0,0,29,0,31,0,0,0,0,0,0,0,7,0,18,0,28,0,0,0,0,0,0,3,7,3,132,0,152,0,4,0,0,0,9,0,23,6,85,0,128,7,3,0,0,0,12,8,41,15,558,8,649,3,22,3,14,0,32,6,64,19,325,5,497,12,62,3,23,10,53,14,65,7,311,5,565,19,80,8,80,15,63,19,81,12,314,0,683,19,62,10,87,12,47,28,34,11,119,0,432,69,49,13,117,28,46,15,34,15,131,4,514,324,92,21,242,50,102,23,66,15,165,3,1097,282,48,15,164,35,36,21,25,3,74,0,696,238,21,6,117,14,51,9,21,4,57,0,538,164,18,3,54,16,9,9,9,0,33,0,316,435,58,10,174,21,91,7,66
30902,0,0,0,0,0,0,0,0,0,76,5,80,0,0,0,0,0,0,0,0,0,51,0,55,0,0,0,0,0,4,0,3,4,27,0,39,0,0,0,0,0,0,0,12,0,25,0,33,0,3,0,0,0,0,0,10,0,133,4,153,0,7,0,0,0,11,0,21,4,77,0,119,0,18,4,3,0,9,4,36,9,517,5,592,0,17,4,8,0,29,6,81,9,289,0,445,9,38,6,19,4,53,10,98,9,293,10,556,21,69,7,70,15,61,26,61,10,263,4,601,31,41,0,73,11,51,13,19,9,81,0,324,55,32,3,88,15,51,21,18,5,110,0,402,234,55,8,211,41,79,22,46,12,147,4,852,220,37,10,167,30,37,9,20,6,60,0,600,168,16,5,112,13,16,4,13,5,25,0,388,137,10,4,34,7,18,7,10,0,16,0,235,262,28,3,111,16,74,4,27
30903,0,0,0,0,0,4,0,0,4,198,3,210,0,0,0,0,0,0,0,3,5,61,0,65,0,0,0,0,0,0,0,10,4,36,0,50,0,0,0,0,0,0,0,7,0,32,0,43,0,4,0,0,0,6,0,13,6,221,3,256,0,0,0,0,0,3,0,36,10,127,0,184,4,13,4,4,0,21,0,71,20,989,13,1142,6,27,0,14,0,49,16,100,23,522,8,771,14,56,13,26,4,87,9,96,22,468,9,794,26,92,5,107,15,109,13,83,25,380,3,871,22,34,10,101,24,74,14,47,15,113,0,444,96,53,14,115,28,74,12,43,0,128,0,579,295,72,13,271,55,113,29,60,14,174,4,1099,267,55,4,158,44,56,21,23,8,85,0,718,190,19,6,116,14,30,9,21,6,58,5,463,111,16,0,45,12,14,3,7,3,32,0,240,277,34,3,123,24,78,5,25
30904,0,0,0,0,0,0,0,0,0,50,0,51,0,0,0,0,0,0,0,6,0,20,0,25,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,7,0,52,0,71,0,4,0,0,0,0,0,11,3,37,0,57,0,5,5,6,0,5,0,22,0,218,3,270,0,14,8,7,0,16,0,29,10,119,4,207,3,12,0,13,0,28,4,33,10,138,0,236,12,35,5,26,6,30,0,27,12,92,4,246,5,9,0,28,3,31,3,15,5,35,0,130,18,17,0,34,5,17,6,17,5,43,0,157,67,22,9,80,13,56,8,14,4,44,0,319,57,9,0,39,13,15,5,4,0,16,0,169,59,10,4,40,3,10,6,6,0,0,0,141,37,3,3,13,9,4,3,0,0,7,0,78,86,11,3,42,8,25,0,9
30905,0,0,0,0,0,0,0,0,0,59,0,66,0,0,0,0,0,4,0,0,0,13,0,18,0,0,0,0,0,0,0,10,0,25,0,33,0,0,0,0,0,0,0,4,0,10,0,15,6,0,0,0,0,0,0,5,4,72,0,87,0,5,0,3,0,5,0,9,0,49,0,77,0,6,4,5,0,6,0,28,6,290,0,352,0,9,0,0,0,23,0,38,3,160,3,235,9,15,3,9,0,28,3,45,6,129,3,265,14,28,6,35,8,36,0,34,10,130,0,300,15,17,3,38,0,36,6,20,6,53,0,190,31,17,0,41,7,28,3,13,0,37,0,190,119,28,3,121,20,61,8,14,10,45,0,420,113,19,4,63,19,26,7,3,4,17,0,271,95,8,0,50,7,11,9,9,0,18,0,210,55,9,0,22,3,0,0,3,0,10,0,102,132,11,6,62,11,28,4,3
30906,3,0,4,0,0,0,0,0,0,134,7,142,0,0,0,0,0,0,0,4,0,37,0,44,0,0,0,0,0,3,0,7,3,28,0,37,0,0,0,0,0,0,0,9,0,24,0,32,0,0,0,0,0,7,0,15,5,137,4,170,0,0,0,0,0,6,0,37,13,83,0,149,3,13,5,4,0,16,0,57,13,632,7,757,0,22,5,10,0,43,5,63,22,343,3,512,4,26,4,25,0,88,8,109,14,276,0,566,21,70,6,91,21,102,20,65,15,201,4,607,36,37,6,111,12,65,17,37,8,69,0,395,84,39,6,123,26,57,10,33,5,94,5,492,328,70,7,255,65,99,15,34,15,79,6,971,274,21,12,169,25,32,14,12,3,33,6,605,184,22,3,109,24,26,4,5,3,18,0,411,137,9,5,48,4,13,0,0,0,8,0,224,204,12,4,66,30,56,6,16
