SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
50701116122,0,4,6,0,0,6,4,0,0,23,0,3,8,9,7,3,6,0,0,31,0,5,4,9,9,16,0,0,0,40,0,3,0,10,8,6,0,0,0,31,0,0,13,5,7,0,0,0,0,26,0,0,5,6,7,5,0,0,0,27,0,0,4,9,20,5,4,0,0,39,0,0,0,3,4,0,0,0,0,12,0,0,0,0,3,3,0,0,0,7,0,0,0,5,0,8,0,0,0,22,34,47,61,71,83,68,42,20,0,422
50701116124,0,0,0,0,0,0,0,0,0,7,0,0,3,6,0,6,0,0,0,17,0,0,0,9,7,0,0,0,0,13,0,0,4,3,0,0,0,0,0,17,0,0,3,8,3,0,0,0,0,19,0,0,3,4,0,0,0,0,0,8,0,0,5,11,7,5,0,0,0,27,0,0,0,0,9,0,0,0,0,9,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,19,6,27,70,30,20,9,4,0,184
50701116125,0,0,0,3,0,0,0,0,0,15,0,4,5,5,5,4,0,0,0,22,0,0,10,12,8,0,0,0,0,33,0,0,12,7,11,3,0,0,0,34,0,0,9,12,9,6,0,0,0,33,0,0,6,3,4,4,0,0,0,13,0,0,11,7,16,10,0,0,0,37,0,0,0,4,4,0,0,0,0,12,0,0,4,0,0,0,0,0,0,5,0,0,3,5,0,0,0,0,0,14,30,23,76,75,69,47,19,3,0,341
50701116127,0,0,9,3,3,5,0,0,0,28,0,12,8,7,4,4,0,4,0,44,0,6,17,12,10,8,0,0,0,45,0,5,18,8,10,9,0,0,0,45,0,0,18,14,8,10,0,0,0,44,0,0,12,11,11,0,0,0,0,36,0,0,17,21,13,6,0,0,0,60,0,0,0,5,0,0,0,0,0,10,0,0,3,4,3,0,0,0,0,7,0,3,5,9,0,0,0,0,0,22,34,42,128,127,76,68,27,12,0,513
50701116128,0,6,14,3,0,3,3,0,0,32,0,8,8,12,3,0,4,0,0,41,0,6,22,7,6,7,0,0,0,47,0,8,22,10,3,4,0,0,0,46,0,0,13,15,0,0,0,0,0,33,0,0,12,3,4,0,0,0,0,20,0,4,19,18,8,4,0,0,0,55,0,0,3,0,3,0,0,0,0,12,0,0,0,4,4,0,0,0,0,6,0,3,11,8,0,5,0,0,0,23,24,63,148,101,42,37,20,10,0,438
50701116129,0,6,0,6,0,0,4,0,0,15,0,0,8,3,8,9,0,0,0,26,0,7,5,10,3,0,0,0,0,21,0,0,3,5,3,7,0,0,0,19,0,0,7,4,3,7,0,0,0,23,0,0,3,6,8,0,0,0,0,15,0,0,9,23,10,6,0,0,0,41,0,0,0,3,0,0,0,0,0,9,0,0,7,10,3,0,0,0,0,16,5,0,0,5,0,0,0,0,0,13,22,18,46,98,42,28,17,6,0,279
50701116130,0,4,0,0,3,3,0,0,0,17,0,5,7,5,9,5,0,0,0,32,0,4,14,12,10,3,0,0,0,47,0,3,10,13,0,7,0,0,0,34,0,0,9,9,13,3,4,0,0,39,0,4,6,6,4,7,3,0,0,27,0,0,17,20,9,7,0,0,0,55,0,0,0,10,6,3,0,0,0,16,0,0,0,7,4,5,0,0,0,12,0,0,9,0,4,0,0,0,0,20,39,35,85,114,88,50,23,10,0,442
50701116131,0,0,3,0,0,0,0,0,0,11,0,4,3,7,0,4,0,0,0,16,0,3,9,4,5,5,0,0,0,26,0,4,10,8,12,11,3,0,0,39,0,0,9,8,12,3,0,0,0,29,0,3,5,10,5,0,0,0,0,22,0,4,11,23,3,10,0,0,0,47,0,0,0,9,0,0,0,0,0,10,0,0,0,11,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,29,33,67,102,61,32,27,10,0,359
50701116133,3,0,5,6,5,0,0,0,0,23,0,5,4,6,4,8,0,0,0,31,0,4,15,8,4,4,0,0,0,38,0,3,12,4,18,4,0,0,0,42,0,3,11,12,4,9,0,0,0,40,0,0,3,4,8,3,0,0,0,21,0,0,12,28,20,9,0,0,0,66,0,0,0,6,0,0,0,0,0,7,0,0,0,9,4,0,0,0,0,11,0,0,10,0,6,0,3,0,0,19,30,29,82,104,84,36,27,9,0,408
50701116134,0,7,8,5,6,0,0,0,0,19,0,5,9,9,10,0,0,0,0,31,0,0,3,11,5,0,0,0,0,28,0,0,12,10,5,7,0,0,0,29,0,0,5,15,3,5,0,0,0,23,0,0,4,15,3,0,0,0,0,27,0,0,11,27,14,5,0,0,0,56,0,0,4,8,3,0,0,0,0,15,0,0,7,6,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,7,19,22,61,133,60,21,26,0,0,349
50701116135,0,6,16,8,0,4,0,0,0,37,0,10,25,6,3,6,3,0,0,60,0,9,28,13,7,8,0,0,0,64,0,8,30,15,6,5,0,0,0,66,0,3,14,7,7,3,0,0,0,37,0,0,12,10,0,3,0,0,0,31,0,0,12,11,9,7,0,0,0,44,0,0,0,3,0,0,0,0,0,7,0,0,8,3,3,0,0,0,0,7,3,3,12,10,6,9,0,0,0,42,15,73,200,123,67,45,27,9,0,560
50701116136,0,0,10,8,4,0,0,0,0,22,0,4,6,10,3,0,0,0,0,22,0,5,9,8,7,0,0,0,0,34,0,0,17,14,7,5,0,0,0,42,0,0,4,15,5,5,0,0,0,31,0,0,4,10,8,0,0,0,0,21,0,0,12,27,14,0,0,0,0,48,0,0,0,5,3,0,0,0,0,13,0,0,0,3,3,0,0,0,0,10,0,0,8,6,0,0,0,0,0,13,25,21,78,126,59,26,15,0,0,361
50701116137,0,0,9,0,4,0,0,0,0,7,0,4,9,9,6,0,0,0,0,31,0,0,17,8,9,3,0,0,0,37,0,0,11,3,5,0,0,0,0,21,0,0,19,6,3,4,0,0,0,31,0,0,15,4,0,3,0,0,0,25,0,0,19,15,8,4,0,0,0,42,0,0,3,8,0,0,0,0,0,6,0,0,4,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,13,15,19,117,86,32,21,9,9,3,300
50701116138,0,0,4,4,7,0,0,0,0,12,0,4,3,11,0,9,0,0,0,29,0,3,14,10,4,3,0,0,0,36,0,5,4,9,8,0,0,0,0,26,0,0,4,18,6,0,0,0,0,29,0,0,7,12,4,0,0,0,0,24,0,0,6,25,9,0,0,0,0,50,0,0,0,18,4,0,0,0,0,23,0,0,0,9,9,0,0,0,0,13,3,0,0,4,0,0,0,0,0,8,13,29,61,137,54,18,9,3,4,322
50701116139,0,0,10,0,0,5,0,0,0,14,0,0,5,3,12,0,0,0,0,27,0,0,14,5,9,0,4,0,0,33,0,4,6,9,3,0,0,0,0,26,0,0,5,9,0,7,0,0,0,24,0,4,3,7,8,0,0,0,0,20,0,0,15,16,4,4,0,0,0,35,0,0,0,8,0,0,0,0,0,8,0,0,3,7,3,0,0,0,0,13,4,0,3,0,0,0,0,0,0,12,30,17,82,78,49,22,20,8,0,309
50701116140,0,0,0,0,0,0,3,0,8,18,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,30,67,0,0,0,0,0,3,30,88,91,208
50701116141,0,0,8,10,3,0,4,0,0,27,0,10,22,9,0,0,0,0,0,45,0,0,20,16,12,3,0,0,0,48,0,7,18,11,6,4,0,0,0,43,0,0,23,16,9,3,0,0,0,53,0,0,9,9,6,0,0,0,0,22,0,0,25,22,12,3,0,0,0,55,0,0,3,6,3,0,0,0,0,16,0,0,0,8,7,0,0,0,0,13,0,0,4,5,0,0,0,0,0,13,27,40,150,130,70,35,20,3,0,469
50701116142,0,3,3,3,5,0,0,0,0,16,4,4,7,10,3,3,0,0,0,36,0,0,6,11,4,4,0,0,0,29,0,0,9,12,3,0,0,0,0,22,0,0,5,12,0,0,0,0,0,25,0,0,8,9,6,0,0,0,0,25,0,0,9,29,16,4,0,0,0,55,0,0,0,6,4,3,0,0,0,10,0,0,3,0,3,0,0,0,0,14,0,0,4,4,4,0,0,0,0,13,26,26,66,121,57,27,12,0,0,331
50701116143,0,0,4,5,0,0,0,0,0,10,0,3,10,10,4,4,0,0,0,26,0,0,11,12,0,6,0,0,0,26,0,0,8,14,0,0,0,0,0,24,0,0,6,4,7,6,0,0,0,25,0,0,3,5,0,0,0,0,0,11,0,0,14,19,7,0,0,0,0,41,0,0,5,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,10,7,7,69,86,20,22,9,0,0,224
50701116144,0,0,10,0,0,3,0,0,0,19,0,3,3,9,3,4,0,0,0,30,0,0,13,3,9,12,0,0,0,37,0,5,13,3,0,0,0,0,0,21,0,0,7,4,7,0,0,0,0,14,0,0,4,3,0,7,0,0,0,14,0,3,3,10,0,9,0,0,0,25,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,19,19,74,60,41,48,6,11,0,274
50701116145,0,3,7,8,3,3,4,0,0,25,0,9,8,8,3,3,0,0,0,31,0,0,16,17,5,3,3,0,0,50,0,0,16,16,16,3,0,0,0,46,0,0,12,18,11,4,0,0,0,47,0,0,10,14,3,3,0,0,0,30,0,0,20,28,12,0,0,0,0,59,0,0,0,7,3,0,0,0,0,16,0,0,0,4,0,0,0,0,0,10,0,4,14,10,5,0,0,0,0,32,25,41,131,152,64,27,34,7,0,480
50701116146,0,5,4,3,3,0,0,0,0,16,0,3,14,11,0,0,0,0,0,25,0,4,11,10,0,0,3,0,0,26,0,0,20,15,3,0,0,0,0,41,0,0,17,7,3,3,0,0,0,39,0,0,8,9,4,0,0,0,0,29,0,0,18,13,7,5,0,0,0,53,0,0,0,0,0,0,0,0,0,5,0,0,3,13,0,0,0,0,0,16,0,0,3,5,0,0,0,0,0,4,10,22,119,99,33,21,8,0,0,313
50701116147,0,6,7,10,3,0,0,0,0,26,0,3,12,6,5,0,3,0,0,28,0,7,26,9,6,9,0,0,0,50,0,3,15,10,0,0,0,0,0,38,0,6,22,10,9,4,0,0,0,47,0,4,9,7,3,0,0,0,0,21,0,0,11,23,9,0,0,0,0,47,0,0,6,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,20,40,135,102,38,23,10,0,0,372
50701116148,0,4,0,7,3,0,0,0,0,16,0,3,8,8,11,0,0,0,0,28,0,3,13,9,3,0,0,0,0,29,0,0,15,3,0,0,6,0,0,29,0,0,8,6,6,0,5,0,0,26,0,0,5,4,6,0,0,0,0,19,0,5,9,16,10,6,0,0,0,45,0,0,3,4,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,7,0,0,0,0,7,0,0,0,0,11,19,17,82,65,59,26,16,6,0,289
50701116301,0,0,4,4,6,8,6,0,0,20,0,3,0,0,6,0,0,0,0,9,0,0,3,4,8,0,0,0,0,17,0,0,4,4,3,0,0,0,0,14,0,0,4,3,3,6,0,0,0,12,0,0,3,3,4,0,0,0,0,12,0,0,6,3,6,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,0,0,0,0,0,6,16,4,44,29,37,23,19,3,3,182
50701116302,6,0,0,6,11,15,3,4,0,40,0,9,14,4,14,10,3,0,0,53,0,8,13,11,12,12,9,3,0,72,0,0,21,19,8,15,4,0,0,63,0,0,8,12,14,13,4,0,0,54,0,0,9,8,12,10,0,3,0,41,0,0,3,25,29,7,7,0,0,78,0,0,0,3,4,4,0,0,0,12,0,0,5,8,6,0,0,0,0,19,0,0,9,6,7,4,11,0,0,36,37,54,101,135,144,122,83,37,10,730
50701116303,0,10,5,9,6,6,4,0,0,50,0,3,10,10,16,9,3,4,0,49,0,0,17,13,9,9,0,0,0,50,0,10,5,13,10,6,3,0,0,47,0,0,9,16,5,8,0,0,0,46,0,0,8,10,8,3,0,0,0,30,0,0,7,16,14,9,0,0,0,50,0,0,0,8,3,0,0,0,0,24,0,0,4,3,10,0,0,0,0,19,0,3,0,10,13,3,5,0,0,40,40,43,90,154,115,84,66,23,4,620
50701116304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701116305,0,0,5,6,4,5,9,0,0,22,0,3,5,8,7,5,0,0,0,25,0,3,20,9,15,4,4,0,0,49,0,7,10,4,3,3,3,0,0,35,0,0,10,4,3,0,0,0,0,22,0,0,5,9,4,3,0,0,0,23,0,0,6,9,17,10,0,0,0,41,0,0,0,3,3,0,0,0,0,4,0,0,0,9,7,3,0,0,0,16,0,0,0,6,0,0,0,0,0,14,36,31,62,77,81,46,40,12,3,385
50701116306,0,0,6,5,3,5,0,0,0,22,0,0,10,8,0,3,5,0,0,29,0,5,0,7,3,6,0,0,0,33,0,4,13,12,7,3,0,0,0,43,0,0,9,4,5,4,0,0,0,22,0,0,10,9,0,0,0,0,0,25,0,0,14,18,13,5,0,0,0,45,0,0,5,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,6,24,27,91,89,53,41,10,7,4,345
50701116307,0,3,9,5,0,6,7,0,0,29,0,3,3,8,4,3,3,0,0,25,0,3,17,14,9,9,4,0,0,58,0,3,4,10,7,4,3,0,0,27,0,3,6,5,9,0,0,0,0,20,0,0,4,6,7,0,0,0,0,17,0,0,6,13,6,9,0,0,0,39,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,4,0,0,0,18,24,34,77,88,65,63,37,7,6,399
50701116308,0,0,0,0,0,0,3,0,0,5,3,0,9,3,0,0,4,0,0,17,0,0,5,4,4,3,3,0,0,16,0,0,5,6,3,6,0,0,0,17,0,0,5,0,4,4,0,0,0,16,0,0,0,3,7,0,0,0,0,7,0,0,0,7,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,13,11,37,37,32,47,28,18,5,220
50701116309,0,0,4,4,6,11,0,0,0,22,0,0,7,5,10,0,0,0,0,25,0,0,6,6,11,10,4,0,0,39,0,0,7,3,5,11,0,0,0,28,0,0,8,3,0,5,0,0,0,24,0,0,5,11,0,3,3,0,0,20,0,0,9,12,9,0,0,0,0,35,0,0,6,3,5,0,0,0,0,5,0,0,5,4,3,3,0,0,0,7,0,3,0,8,0,0,4,0,3,22,19,20,65,79,65,61,34,11,4,356
50701116310,0,0,6,4,0,3,4,4,0,21,0,3,3,3,0,3,4,0,0,17,0,0,5,3,5,0,0,0,0,18,0,0,6,4,8,6,0,0,0,24,0,0,3,0,5,8,0,0,0,15,0,0,0,3,0,4,0,0,0,9,0,0,5,3,4,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,11,20,46,39,34,43,22,11,0,226
50701116311,0,8,5,6,13,6,0,0,0,41,0,3,8,6,12,4,0,0,0,37,0,5,10,12,8,0,5,0,0,46,0,0,3,14,11,12,5,0,0,41,0,0,10,10,4,11,0,0,0,35,0,0,6,5,4,6,0,0,0,23,0,0,9,21,12,7,0,0,0,49,0,0,0,0,0,4,0,0,0,8,0,0,0,3,0,0,0,0,0,10,0,5,3,8,11,4,0,5,0,33,28,36,85,119,88,85,51,19,6,523
50701116312,0,0,6,0,5,0,0,0,0,11,0,10,6,9,0,7,3,0,0,28,0,0,3,3,11,9,3,0,0,38,0,0,3,7,7,8,0,0,0,24,0,0,3,5,3,0,0,0,0,20,0,0,7,0,4,5,0,0,0,14,0,0,3,3,6,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,3,5,0,0,0,0,19,10,21,51,49,51,57,31,11,0,288
50701116313,0,3,3,5,0,6,0,5,0,21,0,0,0,0,3,3,0,0,0,12,0,0,3,9,3,5,5,0,0,24,0,0,3,6,3,0,0,0,0,21,0,0,4,5,3,0,0,0,0,20,0,0,0,4,4,3,0,0,0,13,0,0,3,10,4,4,0,0,0,31,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,16,13,33,60,31,29,30,12,3,236
50701116314,0,0,0,8,0,7,5,0,0,26,0,0,10,3,3,0,0,0,0,31,0,0,10,12,11,10,9,0,0,45,0,0,7,5,3,3,0,0,0,28,0,0,5,4,4,4,0,0,0,21,0,0,5,6,0,0,0,0,0,6,0,0,9,9,6,0,0,0,0,20,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,10,0,0,4,3,0,9,0,27,26,29,69,64,55,53,40,29,6,382
50701116315,0,0,4,0,0,0,0,0,0,9,0,3,3,0,0,5,4,0,0,12,0,7,5,5,0,7,0,0,0,25,0,0,9,0,3,0,3,0,0,18,0,0,0,9,4,4,0,0,0,17,0,0,5,0,0,0,4,0,0,8,0,0,4,13,3,0,0,0,0,21,0,0,0,5,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,3,0,0,7,5,0,0,0,0,0,12,11,17,49,44,22,31,21,4,0,199
50701116316,0,7,3,3,0,3,0,0,0,27,0,7,4,9,3,8,0,0,0,27,0,0,10,6,11,10,0,0,0,35,0,3,11,7,0,0,0,0,0,26,0,0,5,5,8,0,0,0,0,27,0,0,8,8,5,0,0,0,0,21,0,0,14,11,6,9,0,0,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,4,0,10,3,4,3,4,0,0,29,22,30,76,71,67,65,27,22,0,374
50701116317,0,0,0,5,4,0,0,3,0,21,0,7,10,4,12,10,0,0,0,41,0,0,9,6,7,11,0,0,0,37,0,0,12,9,3,0,0,0,0,30,0,0,6,12,8,4,3,0,0,27,0,0,3,5,0,5,0,0,0,12,0,0,5,11,7,0,0,0,0,18,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,5,0,21,23,26,76,56,64,56,34,19,9,347
50701116318,0,4,3,3,3,0,0,0,0,16,0,4,5,10,5,4,0,0,0,18,0,4,5,8,4,6,0,0,0,21,0,0,10,5,3,5,0,0,0,22,0,0,8,4,5,0,0,0,0,15,0,0,0,0,3,0,0,0,0,5,0,0,6,8,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,27,19,37,45,29,50,16,0,0,237
50701125902,3,0,0,0,10,3,7,0,0,21,0,5,0,6,10,3,0,0,0,25,0,5,5,9,10,8,0,0,0,41,0,5,3,11,8,4,0,0,0,29,0,0,9,3,9,5,0,0,0,24,0,0,6,6,13,5,0,0,0,27,0,0,4,11,17,7,0,0,0,44,0,0,7,4,0,0,0,0,0,11,0,0,0,5,5,0,0,0,0,14,0,3,7,5,0,0,0,0,0,16,39,32,36,81,91,44,20,16,5,364
50701125903,0,0,4,3,4,4,4,5,0,31,0,7,3,3,0,3,8,0,0,23,0,4,0,4,7,12,3,0,0,37,0,0,3,11,0,3,0,0,0,15,0,0,0,0,3,9,0,0,0,17,0,0,0,5,6,3,4,0,0,15,0,0,3,0,4,9,0,0,0,21,0,0,3,0,0,0,0,0,0,9,0,0,4,0,0,3,3,0,0,13,0,0,0,6,3,3,0,0,0,21,27,17,35,46,49,69,66,27,9,342
50701125904,6,0,0,5,0,0,0,0,0,18,0,3,3,5,0,3,0,0,0,17,0,4,8,0,9,0,0,0,0,21,0,0,7,3,3,0,6,0,0,21,0,0,4,4,0,0,0,0,0,12,0,0,10,5,0,0,0,0,0,13,0,0,8,11,3,4,0,0,0,27,0,0,0,7,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,19,17,40,53,34,29,12,6,0,216
50701125905,0,0,7,5,7,0,0,0,0,21,0,0,9,3,7,4,0,0,0,22,0,6,5,10,4,4,0,0,0,24,0,0,7,3,6,0,0,0,0,16,0,3,5,3,6,0,0,0,0,26,0,0,8,5,0,0,0,0,0,13,0,0,8,11,10,0,0,0,0,29,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,3,0,0,0,16,37,16,63,60,64,24,11,3,0,290
50701125906,3,3,0,0,0,0,3,0,0,20,0,8,9,0,0,0,0,0,0,19,0,6,5,9,5,10,0,0,0,37,0,0,3,5,8,11,0,0,0,27,0,0,4,4,0,5,0,0,0,20,0,0,0,3,5,10,0,0,0,16,0,0,7,13,17,9,0,0,0,40,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,13,27,29,37,46,56,71,32,16,7,319
50701125907,0,4,6,14,6,3,0,0,0,42,0,8,7,3,6,7,0,6,0,38,0,3,12,6,8,7,3,0,0,38,0,5,9,17,4,3,0,0,0,34,0,0,21,6,9,7,0,0,0,43,0,3,10,14,10,3,0,0,0,36,0,0,11,15,17,7,3,0,0,54,0,0,3,8,5,0,0,0,0,16,0,0,0,0,3,5,0,0,0,12,0,5,6,3,6,5,5,0,0,21,39,40,101,105,89,66,39,12,0,492
50701125908,0,4,3,7,4,4,4,3,0,42,0,8,13,3,3,8,0,0,0,32,0,6,12,18,12,4,0,0,0,58,0,0,12,10,8,4,0,0,0,40,0,0,8,7,8,7,0,0,0,37,0,0,9,8,0,7,0,0,0,21,0,4,10,14,7,7,0,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,11,0,6,8,3,0,5,4,0,0,29,29,54,94,96,70,77,50,17,9,496
50701125909,0,9,4,9,8,3,4,4,0,37,0,5,9,3,3,4,0,0,0,23,0,3,6,0,6,0,0,0,0,23,0,0,4,9,3,3,0,0,0,25,0,0,6,10,7,5,0,0,0,30,0,0,4,3,3,0,0,0,0,22,0,0,3,9,5,4,0,0,0,33,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,33,26,57,72,67,42,30,17,8,356
50701125910,0,3,3,6,3,0,4,0,0,21,0,0,3,3,6,6,3,0,0,22,0,0,8,4,6,6,0,0,0,38,0,0,4,6,6,3,6,0,0,24,0,0,14,4,9,7,0,0,0,30,0,0,4,9,6,0,0,0,0,16,0,0,3,16,6,4,0,0,0,30,0,0,0,0,0,3,0,0,0,7,0,0,6,4,5,0,0,0,0,14,0,0,5,0,8,0,4,0,0,15,28,15,54,78,71,44,31,12,0,342
50701125911,0,4,0,0,6,0,4,0,0,20,0,0,11,11,7,3,5,0,0,41,0,3,12,11,6,11,4,0,0,47,0,0,5,10,14,8,0,0,0,41,0,0,12,25,9,12,0,0,0,51,0,0,6,17,15,8,0,0,0,36,0,0,10,35,28,3,3,0,0,94,0,0,0,4,8,3,0,0,0,17,0,0,8,18,7,4,0,0,0,41,0,4,5,10,0,0,0,0,0,23,51,36,99,170,137,76,47,10,0,627
50701125912,0,5,0,12,4,7,7,0,0,38,0,5,8,13,8,0,6,0,0,40,0,6,12,14,7,12,3,0,0,51,0,0,13,14,7,8,0,0,0,45,0,0,8,16,11,0,0,0,0,39,0,0,0,3,8,4,0,0,0,19,0,0,15,18,15,6,5,0,0,53,0,0,4,4,4,0,0,0,0,15,0,0,3,9,3,3,0,0,0,17,0,0,12,3,0,6,0,0,0,24,31,31,103,117,80,85,44,12,7,516
50701125913,0,4,6,3,7,7,0,0,0,26,3,3,7,3,6,3,0,0,0,29,0,5,9,6,0,7,0,0,0,31,0,3,13,5,5,11,4,0,0,40,0,0,5,5,12,3,0,0,0,27,0,0,5,5,5,0,0,0,0,11,0,0,9,5,15,5,0,0,0,39,0,0,4,4,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,8,0,0,5,0,3,0,0,0,0,17,30,36,73,45,80,58,41,8,8,383
