SA2_CODE_2021,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5,C16_SH_Tot_NPGH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPGH_2,C16_SDRTHT_0b_s_a_b_NPGH_3,C16_SDRTHT_0b_s_a_b_NPGH_4,C16_SDRTHT_0b_s_a_b_NPGH_5,C16_SDRTHT_0b_s_a_b_NPGH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPGH_2,C16_SDRTHT_1b_NPGH_3,C16_SDRTHT_1b_NPGH_4,C16_SDRTHT_1b_NPGH_5,C16_SDRTHT_1b_NPGH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPGH_2,C16_SDRTHT_2b_NPGH_3,C16_SDRTHT_2b_NPGH_4,C16_SDRTHT_2b_NPGH_5,C16_SDRTHT_2b_NPGH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPGH_2,C16_SDRTHT_3b_NPGH_3,C16_SDRTHT_3b_NPGH_4,C16_SDRTHT_3b_NPGH_5,C16_SDRTHT_3b_NPGH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPGH_2,C16_SDRTHT_4mb_NPGH_3,C16_SDRTHT_4mb_NPGH_4,C16_SDRTHT_4mb_NPGH_5,C16_SDRTHT_4mb_NPGH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPGH_2,C16_SDRTHT_NB_NS_NPGH_3,C16_SDRTHT_NB_NS_NPGH_4,C16_SDRTHT_NB_NS_NPGH_5,C16_SDRTHT_NB_NS_NPGH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPGH_2,C16_SDRTHT_Tot_NPGH_3,C16_SDRTHT_Tot_NPGH_4,C16_SDRTHT_Tot_NPGH_5,C16_SDRTHT_Tot_NPGH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPGH_2,C16_F_a_0b_s_a_b_NPGH_3,C16_F_a_0b_s_a_b_NPGH_4,C16_F_a_0b_s_a_b_NPGH_5,C16_F_a_0b_s_a_b_NPGH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPGH_2,C16_F_a_1b_NPGH_3,C16_F_a_1b_NPGH_4,C16_F_a_1b_NPGH_5,C16_F_a_1b_NPGH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPGH_2,C16_F_a_2b_NPGH_3,C16_F_a_2b_NPGH_4,C16_F_a_2b_NPGH_5,C16_F_a_2b_NPGH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPGH_2,C16_F_a_3b_NPGH_3,C16_F_a_3b_NPGH_4,C16_F_a_3b_NPGH_5,C16_F_a_3b_NPGH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPGH_2,C16_F_a_4mb_NPGH_3,C16_F_a_4mb_NPGH_4,C16_F_a_4mb_NPGH_5,C16_F_a_4mb_NPGH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPGH_2,C16_F_a_NB_NS_NPGH_3,C16_F_a_NB_NS_NPGH_4,C16_F_a_NB_NS_NPGH_5,C16_F_a_NB_NS_NPGH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPGH_2,C16_F_a_Tot_NPGH_3,C16_F_a_Tot_NPGH_4,C16_F_a_Tot_NPGH_5,C16_F_a_Tot_NPGH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPGH_2,C16_OD_0b_s_a_b_NPGH_3,C16_OD_0b_s_a_b_NPGH_4,C16_OD_0b_s_a_b_NPGH_5,C16_OD_0b_s_a_b_NPGH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPGH_2,C16_OD_1b_NPGH_3,C16_OD_1b_NPGH_4,C16_OD_1b_NPGH_5,C16_OD_1b_NPGH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPGH_2,C16_OD_2b_NPGH_3,C16_OD_2b_NPGH_4,C16_OD_2b_NPGH_5,C16_OD_2b_NPGH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPGH_2,C16_OD_3b_NPGH_3,C16_OD_3b_NPGH_4,C16_OD_3b_NPGH_5,C16_OD_3b_NPGH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPGH_2,C16_OD_4mb_NPGH_3,C16_OD_4mb_NPGH_4,C16_OD_4mb_NPGH_5,C16_OD_4mb_NPGH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPGH_2,C16_OD_NB_NS_NPGH_3,C16_OD_NB_NS_NPGH_4,C16_OD_NB_NS_NPGH_5,C16_OD_NB_NS_NPGH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPGH_2,C16_OD_Tot_NPGH_3,C16_OD_Tot_NPGH_4,C16_OD_Tot_NPGH_5,C16_OD_Tot_NPGH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPGH_2,C16_DS_NS_NPGH_3,C16_DS_NS_NPGH_4,C16_DS_NS_NPGH_5,C16_DS_NS_NPGH_6_mor,C16_DS_NS_Tot,C16_Tot_NPGH_2,C16_Tot_NPGH_3,C16_Tot_NPGH_4,C16_Tot_NPGH_5,C16_Tot_NPGH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPGH_2,C21_SH_0b_s_a_b_NPGH_3,C21_SH_0b_s_a_b_NPGH_4,C21_SH_0b_s_a_b_NPGH_5,C21_SH_0b_s_a_b_NPGH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPGH_2,C21_SH_1b_NPGH_3,C21_SH_1b_NPGH_4,C21_SH_1b_NPGH_5,C21_SH_1b_NPGH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPGH_2,C21_SH_2b_NPGH_3,C21_SH_2b_NPGH_4,C21_SH_2b_NPGH_5,C21_SH_2b_NPGH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPGH_2,C21_SH_3b_NPGH_3,C21_SH_3b_NPGH_4,C21_SH_3b_NPGH_5,C21_SH_3b_NPGH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPGH_2,C21_SH_4mb_NPGH_3,C21_SH_4mb_NPGH_4,C21_SH_4mb_NPGH_5,C21_SH_4mb_NPGH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPGH_2,C21_SH_NB_NS_NPGH_3,C21_SH_NB_NS_NPGH_4,C21_SH_NB_NS_NPGH_5,C21_SH_NB_NS_NPGH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPGH_2,C21_SH_Tot_NPGH_3,C21_SH_Tot_NPGH_4,C21_SH_Tot_NPGH_5
212031560,0,0,0,41,17,3,6,3,0,27,0,0,0,0,0,0,54,13,6,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,13,6,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,46,10,0,0,0,61,13,0,0,3,0,20,3,0,0,0,0,5,70,19,8,3
212031561,3,4,0,76,6,8,0,0,0,11,0,0,0,0,0,4,72,13,3,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,13,3,4,0,101,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,7,45,17,0,0,0,68,16,11,14,0,0,40,4,0,0,0,0,4,72,28,15,5
212031562,7,3,0,66,6,3,3,0,0,15,4,0,0,0,0,8,64,9,14,3,6,98,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,11,14,3,6,111,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,51,30,7,0,0,92,14,9,3,0,0,32,0,0,0,0,0,5,85,34,12,0
212041309,0,3,0,55,4,0,3,0,6,16,0,0,0,0,0,6,62,11,9,4,6,91,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,17,6,4,6,103,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,42,9,5,0,0,51,12,4,8,3,0,28,0,0,0,0,0,3,62,10,10,4
212041310,6,4,3,64,14,5,13,8,5,36,3,0,3,0,0,10,49,26,19,9,9,112,0,0,0,0,0,0,0,0,0,0,0,3,19,8,5,0,0,32,19,32,5,0,0,68,4,0,15,3,4,26,5,0,0,0,0,5,45,41,22,5,7,127,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,76,47,18,23,281,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,8,36,35,8,0,4,88,15,12,30,12,9,75,4,0,0,0,0,0,61,47,40,17
212041312,10,4,15,124,13,7,7,4,12,37,3,0,0,0,0,9,100,26,22,14,23,184,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,20,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,128,25,23,16,29,223,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,85,37,21,6,3,151,20,12,17,5,0,55,3,0,0,0,0,4,121,53,32,13
212041313,0,0,0,25,19,0,0,0,0,20,0,0,0,0,0,0,46,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,15,15,3,5,0,0,19,0,0,0,0,0,0,30,4,5,0
212041316,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,36,11,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,5,0,0,64,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,31,8,3,0,0,51,9,0,6,0,0,14,0,0,0,0,0,4,41,11,11,0
212041317,20,4,7,151,13,17,8,12,9,53,15,8,5,4,3,29,112,65,30,25,19,258,0,0,0,0,0,0,5,0,0,0,0,0,29,9,6,0,0,42,22,14,0,4,4,46,0,0,7,0,4,13,0,0,0,0,0,5,56,31,8,5,7,106,0,0,0,0,0,0,5,0,0,0,0,4,9,4,7,0,0,24,0,3,0,0,0,11,0,0,4,0,0,7,5,0,0,0,0,4,23,16,8,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,194,111,49,34,28,414,0,0,0,0,0,0,3,0,0,0,0,3,18,5,0,0,0,26,94,52,25,16,5,195,20,19,18,14,15,96,3,6,0,0,4,13,145,81,45,34
212041318,4,0,0,51,7,9,0,3,0,30,0,0,3,0,0,11,46,21,20,9,9,103,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,11,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,29,23,9,7,130,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,44,8,9,0,0,65,9,6,4,0,5,21,0,3,0,0,3,4,66,16,15,0
212041459,10,0,8,72,4,0,0,3,0,11,5,0,4,0,0,6,82,22,19,3,7,135,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,21,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,35,4,3,0,0,42,0,0,0,0,0,0,5,0,0,0,0,5,29,3,0,0,0,36,17,7,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,48,8,4,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,35,24,9,14,245,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,31,53,17,13,3,6,90,8,9,8,4,3,35,0,0,0,0,0,3,96,27,25,11
212041460,16,6,0,96,16,8,7,9,0,35,6,5,0,0,0,14,101,32,28,20,5,179,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,0,0,20,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,23,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,4,5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,153,39,35,23,7,254,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,25,63,36,11,3,0,116,17,15,16,6,4,60,5,0,0,0,0,8,108,56,30,15
212041563,18,15,12,113,5,3,14,16,23,56,9,0,5,3,8,24,83,28,42,27,40,216,0,0,0,0,0,0,3,0,0,0,0,5,59,22,8,3,3,103,16,11,5,7,6,44,0,0,0,0,3,9,10,0,3,4,0,17,95,34,16,14,17,179,0,0,0,0,0,0,11,0,0,0,0,11,73,20,22,7,0,128,7,3,0,0,0,13,0,0,0,0,0,0,6,4,3,0,0,18,96,33,27,9,4,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,274,102,82,47,58,564,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,20,41,30,18,9,4,104,13,20,14,19,9,76,4,0,0,0,0,9,77,55,36,31
212041564,10,11,10,60,0,7,0,3,11,18,0,0,0,0,0,6,30,17,13,21,21,105,0,0,0,0,0,0,0,0,0,0,0,0,14,6,6,3,0,29,3,10,5,4,0,22,0,0,0,3,0,3,3,0,0,0,0,5,20,13,14,8,3,60,0,0,0,0,0,0,8,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,74,35,25,25,22,191,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,22,19,30,19,3,0,73,7,6,6,6,3,34,3,3,0,3,0,4,43,39,27,13
212041565,7,0,0,61,11,6,6,0,0,28,5,0,0,0,0,9,61,18,8,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,26,11,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,20,3,4,4,80,15,4,7,0,0,29,0,0,0,0,0,3,68,25,11,4
212041566,0,0,0,11,13,8,3,0,0,29,0,0,0,0,0,0,26,11,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,12,16,13,7,9,0,44,0,0,0,0,0,0,35,13,7,4
212051319,11,0,0,116,20,19,31,6,13,88,8,0,0,4,0,10,108,72,42,14,17,254,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,14,27,39,12,0,0,73,3,7,11,0,0,30,4,0,0,0,0,8,48,48,27,4,0,126,0,0,0,0,0,0,4,0,0,0,0,4,42,0,0,0,0,45,17,18,0,0,5,40,0,5,6,3,0,9,0,0,0,0,0,0,55,21,8,0,5,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,218,146,72,19,23,481,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,60,38,5,0,0,110,27,30,25,23,3,105,5,3,0,0,0,9,103,71,35,24
212051321,8,0,0,58,21,19,16,13,12,81,0,0,0,0,0,3,63,40,22,13,12,154,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,9,0,0,0,0,0,0,4,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,50,26,17,12,174,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,36,20,6,0,0,61,26,27,34,14,10,117,4,0,0,0,0,12,75,50,39,22
212051322,5,6,0,71,29,14,28,12,11,94,10,3,0,0,0,15,95,41,37,20,11,205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,11,4,3,0,0,19,0,5,6,0,0,10,0,0,0,0,0,4,11,8,9,0,0,42,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,12,6,11,3,0,0,18,0,3,0,0,0,3,0,0,0,0,0,0,23,14,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,70,49,18,13,283,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,33,35,4,0,7,76,29,19,30,14,7,104,3,3,0,0,5,13,75,58,37,18
212051323,0,0,0,55,21,17,23,10,5,75,0,0,4,0,0,7,56,36,27,8,4,132,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,6,3,0,0,4,0,9,0,0,0,0,0,0,4,4,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,20,4,0,0,0,25,0,4,3,0,0,4,0,0,0,0,0,0,21,13,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,88,48,33,12,4,191,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,26,19,3,0,0,53,23,20,23,8,12,87,0,0,0,0,0,6,61,38,31,14
212051324,6,0,0,76,16,20,22,6,3,70,8,0,0,0,0,4,79,42,23,8,3,157,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,5,8,4,0,0,9,4,0,3,0,0,4,0,0,0,0,0,0,13,7,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,9,18,4,6,0,0,26,0,0,5,0,0,8,0,0,0,0,0,0,29,4,10,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,118,54,41,10,3,233,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,11,44,27,12,0,0,81,17,24,28,17,3,90,0,0,0,0,4,8,74,52,42,19
212051325,6,0,0,82,22,12,4,0,7,49,8,0,3,0,0,14,91,28,22,3,4,148,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,20,17,3,0,0,41,5,4,3,0,0,14,3,0,0,0,0,0,28,23,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,55,23,3,6,212,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,52,18,4,0,0,84,23,19,24,5,6,71,4,0,0,0,0,4,94,39,28,5
212051326,9,5,0,137,16,23,42,12,12,107,7,0,4,0,0,15,124,83,59,22,15,307,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,18,18,30,9,0,0,64,4,0,23,7,0,38,0,4,0,0,0,4,41,39,32,12,3,130,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,62,0,11,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,61,15,4,3,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,233,136,92,38,17,520,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,26,82,45,10,5,0,135,27,24,38,12,9,104,3,3,0,0,4,10,137,74,48,15
212051327,0,0,0,36,21,13,7,0,0,44,0,0,0,0,0,5,47,25,12,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,12,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,22,10,0,0,0,37,28,12,15,7,3,62,0,0,0,0,0,4,57,19,15,6
212051567,9,3,0,74,19,32,61,32,34,172,4,3,0,4,0,10,43,71,74,36,36,265,0,0,0,0,0,0,0,0,0,0,0,4,15,4,0,0,0,14,17,64,20,0,0,100,3,28,59,32,18,143,0,0,0,0,0,3,40,97,82,40,18,267,0,0,0,0,0,0,17,0,0,0,0,17,161,22,8,0,0,193,0,12,3,0,0,17,3,3,8,3,0,21,0,0,0,0,0,4,186,42,16,5,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,271,215,169,79,55,788,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,20,30,5,0,0,61,21,25,36,20,13,109,0,3,0,0,0,8,51,55,43,24
