SA2_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
211041271,579,967,508,608,257,77,2997,177,113,47,12,6,3,348,14,25,10,4,0,0,58,186,135,54,16,6,5,413,225,212,91,56,14,8,603,4,0,3,0,0,0,8,17,0,0,0,0,0,18,..,..,..,..,..,..,..,0,0,0,0,0,0,0,245,216,97,56,14,8,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,7,0,6,0,0,0,0,4,1015,1322,662,683,281,94,4054,565,878,555,673,269,70,3006,413,316,137,71,24,6,965,57,49,34,30,12,8,190,477,364,175,97,33,10,1153,19,17,13,10,4,3,64,0,0,0,0,0,0,0,15,26,11,0,0,0,53,..,..,..,..,..,..,..,0,0,0,0,0,0,0,38,41,22,13,4,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
211041272,572,1023,521,664,249,91,3117,66,33,15,7,0,0,119,22,47,25,22,7,7,122,87,81,39,33,5,6,246,106,84,25,10,3,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,9,114,87,27,10,3,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,1188,587,703,256,92,3601,506,853,537,733,246,86,2961,192,155,61,49,25,4,478,37,51,36,39,11,9,184,228,208,97,91,31,9,666,25,9,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,25,9,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
211041273,457,1180,705,811,334,118,3609,4,11,5,0,0,0,24,4,11,6,12,3,0,40,7,24,10,12,3,0,63,106,43,3,3,4,0,157,0,0,0,0,0,0,0,0,5,3,0,0,0,6,..,..,..,..,..,..,..,0,0,0,0,0,0,0,108,47,4,7,4,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,1251,726,831,346,118,3841,450,1146,678,818,323,132,3544,114,80,12,12,4,0,218,14,29,17,24,8,0,96,132,109,31,37,9,0,319,18,17,0,0,0,0,33,0,4,3,4,0,0,11,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,19,23,3,4,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051274,515,1001,589,703,314,100,3222,7,16,8,9,4,0,48,3,17,14,16,4,0,57,16,34,19,22,9,0,99,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,5,0,0,0,0,0,9,9,6,0,3,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,0,0,0,10,0,0,0,0,0,0,5,545,1043,609,729,318,107,3352,521,1068,575,734,291,108,3294,6,4,3,0,0,0,6,0,0,0,0,0,0,0,4,3,3,0,0,0,13,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051275,498,1094,525,601,266,104,3089,0,0,0,0,0,0,0,3,25,4,0,0,0,34,3,21,4,0,0,0,41,3,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,4,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,1129,539,603,266,108,3142,549,1110,573,651,285,109,3280,4,4,3,0,0,0,11,13,22,3,3,0,0,42,14,27,11,5,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
211051276,926,1561,744,725,323,115,4399,45,17,0,0,0,0,65,9,9,0,3,0,0,17,49,24,0,3,0,0,81,144,49,12,4,0,0,212,0,0,0,0,0,0,0,7,5,0,0,0,0,8,..,..,..,..,..,..,..,10,0,0,0,0,0,15,155,59,17,4,0,0,235,17,12,8,0,0,0,36,3,6,0,0,0,0,8,0,0,0,0,0,0,0,20,16,8,5,0,0,48,0,0,0,0,0,0,0,1151,1659,763,730,324,115,4754,994,1614,744,723,326,127,4527,174,99,36,10,0,0,324,7,5,6,0,0,0,22,180,99,43,13,0,0,342,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,7,0,5,0,0,0,15,29,19,0,0,0,0,50,3,0,0,0,0,0,5,0,0,0,0
211051277,462,879,427,450,172,68,2462,13,11,8,6,0,0,40,3,5,0,5,0,4,21,19,22,9,6,0,4,61,333,222,78,19,7,5,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,332,222,78,19,7,5,663,0,6,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,5,817,1126,517,479,178,77,3189,658,1023,478,472,213,92,2935,216,105,17,9,5,0,357,19,22,10,3,0,0,49,230,123,30,14,5,5,407,10,10,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,18,10,3,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051278,802,1709,997,1129,519,204,5376,264,176,26,15,7,0,488,22,29,15,8,0,0,71,288,203,41,14,3,0,560,204,105,28,12,3,0,352,0,0,0,0,0,0,0,5,13,0,0,0,0,19,..,..,..,..,..,..,..,3,0,0,0,0,0,4,209,119,28,12,3,0,378,46,5,0,0,0,0,53,0,0,0,0,0,0,0,0,6,0,0,0,0,4,49,8,0,0,0,0,63,0,0,0,0,0,0,0,1352,2046,1069,1162,535,210,6370,835,1763,996,1178,483,172,5429,516,267,69,20,8,6,885,69,82,30,19,3,0,203,585,347,95,38,11,4,1087,7,3,3,4,0,0,11,13,39,0,0,0,0,46,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,18,38,3,4,0,0,59,45,14,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
211051279,346,677,316,315,179,72,1896,21,7,0,0,0,0,29,0,0,0,0,0,0,0,21,9,0,0,0,0,25,12,9,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,12,9,0,5,0,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,0,378,701,320,314,179,72,1958,311,640,303,334,176,76,1836,8,17,3,0,0,0,30,0,0,0,0,0,0,0,8,19,3,0,0,0,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
211051280,337,664,341,482,209,71,2099,96,35,0,3,0,0,134,0,0,0,0,0,0,0,96,31,0,3,0,0,137,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,10,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,698,344,487,211,71,2247,317,663,344,455,171,96,2041,87,27,4,10,0,0,125,3,0,3,0,0,0,11,92,34,4,9,0,0,138,5,15,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,5,16,3,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051281,1126,2164,1252,1419,605,236,6798,28,28,5,5,0,0,64,5,8,3,0,0,0,28,34,36,10,7,4,0,96,105,50,9,14,3,5,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,4,3,0,0,0,0,6,107,54,12,14,3,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,3,0,0,0,8,0,0,0,0,0,0,0,1274,2253,1279,1440,615,237,7096,1229,2246,1321,1393,579,319,7099,98,55,26,9,4,7,200,32,40,30,14,3,0,117,133,98,53,23,10,7,322,8,3,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,11,3,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051282,670,1254,571,626,237,92,3447,7,10,0,0,0,0,17,0,0,0,6,0,0,6,7,10,0,4,0,0,23,15,8,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,12,3,0,0,0,0,12,26,11,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,7,3,0,0,0,0,11,0,0,0,0,0,0,0,701,1276,578,631,239,92,3509,664,1258,551,593,235,79,3381,21,8,3,0,0,0,29,3,6,0,0,0,0,5,18,10,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
211051283,499,888,515,670,299,138,3005,23,25,11,0,0,0,58,6,5,4,9,6,0,26,23,33,14,8,8,0,83,16,4,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,4,0,3,0,0,0,11,16,3,7,8,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,925,537,686,312,139,3124,501,954,543,632,302,141,3068,51,29,4,0,0,0,83,3,8,5,0,0,0,19,59,42,3,0,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051284,499,954,556,634,252,98,2980,83,72,49,35,15,9,262,11,22,7,8,7,0,60,95,88,55,39,31,6,315,64,18,5,5,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,8,68,20,9,5,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,3,5,0,0,0,0,0,7,0,0,0,0,0,0,0,660,1065,621,680,280,104,3411,628,1091,590,654,273,74,3315,20,13,3,0,0,0,37,25,7,0,0,0,0,30,50,12,3,4,0,0,70,15,9,4,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,15,9,4,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051285,413,756,384,509,264,102,2423,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,4,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,14,4,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,433,768,388,514,261,105,2465,375,794,425,471,252,118,2439,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0
211051286,1280,1784,870,808,401,188,5332,68,95,47,42,11,17,274,0,8,0,4,0,0,15,65,96,46,44,12,18,286,39,14,8,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,10,0,0,0,0,0,7,43,17,8,0,0,0,62,63,16,4,0,0,0,88,3,0,0,0,0,0,3,5,0,0,4,0,0,16,69,21,6,4,0,0,105,0,0,0,0,0,0,4,1463,1923,931,859,414,207,5791,1382,1934,905,852,398,183,5649,26,7,3,0,3,4,42,6,0,0,0,0,0,8,36,7,6,0,3,4,53,27,11,0,9,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,27,9,7,9,0,0,46,74,20,0,4,0,0,95,0,3,0,5,0,0,8,0,6,5,0
212011289,832,1854,968,1199,577,204,5626,9,0,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,0,0,0,15,28,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,5,0,0,0,0,0,12,33,9,0,0,0,0,39,12,0,0,0,0,0,13,0,0,0,0,0,0,0,5,4,0,0,0,0,5,17,4,0,0,0,0,19,0,0,0,3,3,0,5,886,1864,969,1208,581,202,5710,890,1863,1002,1175,578,214,5720,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
212011546,269,584,382,625,280,100,2238,57,42,8,8,0,0,119,11,22,10,0,0,0,45,71,66,21,8,0,0,168,6,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,6,9,0,0,0,0,7,66,16,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,19,0,0,0,0,80,0,0,0,0,0,0,0,405,667,405,634,286,100,2498,477,1030,712,908,382,148,3659,82,113,50,40,10,5,293,37,61,43,18,3,0,177,125,182,94,57,14,5,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
212011547,452,868,414,477,245,148,2599,17,6,3,0,0,0,28,0,0,0,0,0,0,0,17,6,3,0,0,0,28,40,27,5,4,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,45,27,5,4,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,514,901,421,480,245,150,2712,443,908,418,490,246,151,2649,47,30,9,0,0,0,87,0,0,0,0,0,0,0,47,33,9,0,0,0,91,33,10,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,33,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212011548,426,743,348,390,184,89,2181,45,15,0,0,0,0,53,0,0,0,0,0,0,0,45,13,0,0,0,0,53,9,4,4,0,0,0,18,9,6,0,0,0,0,20,14,14,11,0,0,0,42,..,..,..,..,..,..,..,6,0,0,0,0,0,6,38,25,17,5,0,0,77,6,0,0,0,0,0,5,0,0,0,0,0,0,0,10,3,0,0,0,0,11,10,5,4,0,0,0,24,0,0,0,0,0,0,0,517,783,365,396,186,90,2341,481,808,406,416,218,96,2439,35,6,3,0,0,0,45,0,0,0,0,0,0,0,35,6,3,0,0,0,44,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
212011549,628,1202,638,593,300,126,3487,23,28,12,5,3,5,89,0,0,0,0,0,0,4,26,31,12,6,3,5,93,139,99,23,6,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,139,99,23,6,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,797,1331,673,608,308,130,3854,734,1270,762,767,326,180,4047,213,174,80,30,12,6,507,24,38,27,3,6,0,99,238,212,110,31,12,3,613,40,11,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,40,11,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212011550,101,212,127,113,54,28,634,27,24,5,5,0,0,63,0,0,0,0,0,0,0,27,24,5,5,0,0,63,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,238,135,119,54,28,696,223,468,284,325,129,68,1497,45,38,20,3,5,0,117,0,0,0,0,0,0,4,45,43,20,3,5,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212011551,278,393,237,192,104,46,1245,139,87,13,18,3,0,259,0,0,0,0,0,0,3,145,85,13,18,3,0,262,78,139,3,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,78,139,3,0,0,0,227,33,14,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,0,0,0,0,49,0,0,0,0,0,0,0,528,635,259,215,108,44,1784,441,566,233,201,92,52,1587,151,84,29,11,0,0,275,0,0,0,0,0,0,3,151,82,27,11,0,0,283,5,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,5,5,0,0,0,0,13,37,6,0,0,0,0,44,5,0,0,0,0,0,5,0,0,0,0
212011552,692,1553,979,1089,502,251,5071,116,79,22,9,0,0,235,24,53,22,13,0,0,107,140,132,44,19,7,5,340,39,38,0,3,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,39,38,0,3,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,1725,1025,1118,511,254,5493,967,1804,1324,1552,689,447,6783,201,156,40,32,6,0,441,79,107,56,22,8,8,273,280,259,95,57,15,5,714,6,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,6,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
