SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
305011107,0,7,3,7,0,45,0,0,0,0,0,0,26,16,23,19,20,0,114,0,0,0,0,0,4,10,4,0,7,9,0,31,0,0,0,0,0,5,12,17,9,12,12,0,68,0,0,6,0,4,9,13,6,0,5,11,0,47,0,0,0,0,0,5,3,3,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,10,25,32,19,7,5,7,7,0,124,0,0,0,0,0,0,0,0,0,0,0,22,22,7,0,5,14,29,63,108,77,59,82,153,31,634,0,0,0,0,0,0,3,13,11,22,106,8,165,0,0,0,0,0,7,3,9,3,4,3,0,31,0,0,0,0,0,3,11,7,19,33,71,7,151,0,0,0,0,0,0,3,6,5,10,13,0,34,0,0,0,0,0,5,14,9,4,13,45,3,96,0,0,0,0,3,4,10,6,3,9,0,0
305011108,14,6,8,13,0,81,0,0,0,0,0,3,39,51,55,47,45,3,243,0,0,0,0,0,4,15,14,8,14,13,0,75,0,0,0,0,0,12,38,37,11,14,47,7,164,0,0,3,11,4,15,18,14,4,15,0,0,85,0,0,0,3,0,0,6,4,0,0,0,0,16,0,0,0,0,0,0,7,5,0,0,0,0,18,13,7,0,15,30,52,65,22,18,27,27,9,290,0,0,0,0,0,0,0,0,0,0,0,66,70,12,10,11,32,40,97,230,227,174,255,339,83,1515,0,0,0,0,0,3,3,4,0,23,74,4,115,0,0,0,0,0,0,3,4,0,3,9,0,23,0,0,0,0,0,3,5,13,13,30,34,0,93,0,0,0,0,0,0,0,5,6,11,20,0,41,4,0,0,0,0,8,13,13,7,6,32,0,85,0,0,0,3,3,10,6,0,0,0,3,0
305011109,11,10,15,18,0,110,0,0,0,0,0,8,35,48,41,42,83,0,259,0,0,0,0,0,6,26,14,7,13,9,0,82,0,0,0,0,0,7,20,43,8,18,61,0,167,0,0,3,7,3,14,20,6,9,4,27,0,96,0,0,0,0,0,5,6,3,0,3,0,0,15,0,0,0,0,0,0,10,3,0,4,4,0,24,13,11,5,18,29,50,55,27,23,19,39,3,308,0,0,0,0,0,0,3,0,0,0,0,57,61,12,11,11,23,47,114,228,211,162,285,507,74,1683,0,0,0,0,0,0,7,9,5,31,168,4,224,0,0,0,0,0,5,3,0,4,9,10,0,36,0,0,0,0,0,4,10,13,20,36,123,8,209,0,0,0,0,0,0,5,3,0,6,36,7,62,0,0,0,0,0,4,13,19,9,21,80,3,155,0,0,0,0,0,6,6,6,3,0,13,0
305011110,11,13,4,5,0,109,0,0,0,0,0,4,74,46,42,34,42,0,247,0,0,0,4,0,10,36,9,11,11,11,4,95,0,0,0,5,0,21,65,39,15,16,27,0,183,0,9,15,13,16,33,27,9,3,6,0,0,129,4,0,0,5,0,3,7,0,0,0,3,0,23,0,0,0,0,0,3,5,0,5,0,7,0,19,51,4,11,10,20,42,52,21,8,11,20,0,248,0,0,0,0,0,0,0,0,0,0,0,73,73,50,16,25,33,41,139,345,219,167,242,299,81,1664,0,0,0,0,0,0,9,23,20,39,66,3,167,0,0,0,0,0,4,11,3,4,0,8,0,30,0,0,0,0,0,0,11,24,19,30,39,0,127,0,0,0,0,0,0,5,5,7,17,15,0,55,0,0,0,0,4,10,28,34,14,21,45,0,151,0,0,0,0,7,8,11,9,0,4,6,0
305011111,15,7,3,4,0,107,0,0,0,0,0,4,46,37,24,27,22,0,161,0,0,0,0,0,0,30,9,3,5,9,0,53,0,0,0,0,4,12,17,16,3,9,16,0,76,0,0,4,3,7,9,12,5,6,6,0,0,50,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,9,4,0,0,0,0,9,3,3,4,9,8,10,17,5,0,5,3,6,68,0,0,0,0,0,0,0,0,0,0,0,31,36,3,3,9,14,13,80,197,125,89,105,131,34,810,0,0,0,0,0,0,0,4,10,30,53,5,97,0,0,0,0,0,0,3,9,0,0,5,0,20,0,0,0,0,0,0,11,10,9,9,26,0,68,0,0,0,0,0,0,3,5,5,0,9,3,31,0,0,0,0,0,7,31,26,0,5,26,4,93,0,0,0,0,0,5,4,3,0,0,3,0
305011112,17,14,5,10,3,93,0,0,0,0,0,7,66,66,75,60,69,0,344,0,0,0,0,0,3,22,26,14,17,27,0,97,0,0,0,0,0,15,51,49,16,21,48,0,205,0,0,6,4,8,16,31,21,3,8,9,0,110,0,3,0,6,5,6,5,3,0,0,5,0,28,0,0,0,0,0,4,7,9,0,5,0,0,17,22,9,9,25,47,49,39,14,15,9,22,0,254,0,0,0,0,0,0,0,0,0,0,0,67,70,22,13,14,36,65,124,266,259,240,312,427,70,1843,0,0,0,0,0,6,10,19,23,70,212,17,363,0,0,0,0,0,4,9,10,12,10,17,0,58,0,0,0,0,0,4,15,24,35,78,139,4,304,0,0,0,0,0,0,11,11,14,22,29,4,88,0,0,0,0,0,20,30,50,18,26,82,5,224,0,0,0,4,0,18,9,0,7,10,9,5
305021113,0,0,0,0,0,8,0,0,0,0,0,0,9,12,13,14,14,0,63,0,0,0,0,0,0,0,9,3,0,13,4,28,0,0,0,0,5,0,7,8,4,4,9,0,38,0,0,0,0,0,5,6,5,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,4,0,0,0,0,3,3,0,15,4,0,3,6,9,16,20,12,3,0,5,0,78,0,0,0,0,0,0,0,0,0,0,0,19,19,4,0,0,6,18,20,57,62,49,60,122,29,435,0,0,0,0,0,0,3,5,5,32,139,5,198,0,0,0,0,0,0,3,0,4,3,8,0,22,0,0,0,0,0,5,9,6,18,35,106,3,190,0,0,0,0,0,0,0,0,6,17,22,6,47,0,0,0,0,0,0,10,16,9,14,44,3,99,0,0,0,3,0,0,0,5,4,0,3,0
305021114,3,4,3,9,0,42,0,0,0,0,0,0,13,14,17,27,37,0,107,0,0,0,0,0,0,3,6,5,4,20,0,37,0,0,0,0,0,4,24,21,3,20,43,0,107,0,0,0,0,0,3,8,9,3,5,7,0,49,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,4,10,3,0,12,14,47,44,19,13,14,12,4,188,0,0,0,0,0,0,0,0,0,0,0,38,41,9,3,0,17,20,65,112,98,85,149,282,44,886,0,0,0,0,0,0,4,9,3,38,206,12,268,0,0,0,0,0,0,5,8,4,9,17,5,42,0,0,0,0,0,3,11,4,22,42,150,10,246,0,0,0,0,0,0,3,3,12,11,41,4,72,0,0,0,0,0,4,10,14,0,15,127,9,182,0,0,0,0,0,0,3,5,4,3,10,0
305021115,6,0,3,0,0,42,0,0,0,0,0,0,28,23,21,19,19,0,115,0,0,0,0,0,0,12,8,10,6,0,3,44,0,0,0,0,3,14,21,10,10,7,22,0,82,0,0,0,0,0,9,12,3,0,0,4,0,35,0,0,0,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,5,4,0,0,0,0,3,6,0,4,7,15,28,19,9,3,4,0,0,104,0,0,0,0,0,0,0,0,0,0,0,27,30,6,3,4,15,30,60,121,102,82,109,149,34,712,0,0,0,0,0,0,0,13,17,22,108,6,167,0,0,0,0,0,3,7,0,0,0,6,0,20,0,0,0,0,0,0,8,7,17,23,61,5,116,0,0,0,0,0,0,7,0,8,4,13,0,34,0,0,0,0,0,6,10,11,6,10,36,0,81,0,0,0,0,0,0,4,4,0,0,0,0
305021116,3,0,0,0,0,17,0,0,0,0,0,0,9,20,15,18,23,0,87,0,0,0,0,0,0,5,4,0,8,8,0,21,0,0,0,0,0,4,6,7,3,5,20,0,38,0,0,0,0,4,3,5,3,0,3,6,0,31,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,11,26,7,0,7,3,0,71,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,9,12,22,57,71,40,75,146,23,459,0,0,0,0,0,0,8,7,12,17,183,3,226,0,0,0,0,0,0,4,8,0,5,17,0,32,0,0,0,0,0,0,3,8,19,39,128,0,201,0,0,0,0,0,0,0,3,0,5,35,6,54,0,0,0,0,0,3,6,7,5,8,84,4,122,0,0,0,0,0,0,0,0,0,3,8,0
305021117,9,3,6,4,0,67,0,0,0,3,0,3,54,56,53,51,36,0,259,0,0,0,0,0,11,24,17,19,14,14,0,94,0,4,0,0,0,16,34,24,8,16,22,0,123,0,0,0,0,7,11,14,8,8,0,0,0,45,0,0,0,0,0,5,4,3,0,5,6,3,22,0,0,0,0,0,4,3,0,0,0,0,0,13,5,7,0,21,33,53,24,10,4,0,5,4,172,0,0,0,0,0,0,0,0,0,0,0,60,59,8,9,4,29,42,113,201,230,202,271,305,75,1474,0,0,0,0,0,0,3,16,27,97,331,14,498,0,0,0,0,0,0,15,6,4,6,17,3,53,0,0,0,0,0,3,28,35,52,122,197,12,458,0,0,0,0,0,0,13,16,21,44,49,5,137,0,0,0,0,0,9,31,26,16,29,84,9,197,0,0,0,0,5,8,12,16,0,7,3,4
305021118,3,0,3,3,0,31,0,0,0,0,0,0,14,18,19,22,37,0,111,0,0,0,0,0,0,11,9,9,4,8,0,37,0,0,0,0,0,7,12,15,5,7,5,0,54,0,0,3,0,3,6,7,6,3,8,10,0,44,0,0,0,0,0,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,0,9,18,17,32,14,10,0,4,0,108,0,0,0,0,0,0,0,0,0,0,0,16,21,4,3,11,10,23,47,100,77,78,123,184,20,680,0,0,0,0,0,0,5,3,9,52,218,9,301,0,0,0,0,0,5,0,3,0,3,15,0,33,0,0,0,0,0,5,18,22,17,61,165,6,287,0,0,0,0,0,0,3,5,3,17,55,3,86,0,0,0,0,0,0,21,12,14,10,52,3,113,0,0,0,0,0,3,5,0,0,5,3,0
305031119,0,3,0,3,0,36,0,0,0,0,0,0,20,21,15,12,12,0,88,0,0,0,0,0,0,7,10,5,3,3,0,39,0,0,0,0,0,3,10,6,3,3,9,0,40,0,0,0,0,5,8,11,4,0,0,3,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,10,4,3,0,10,13,22,17,6,0,5,3,3,90,0,0,0,0,0,0,0,0,0,0,0,31,35,4,3,0,11,25,48,97,98,78,94,106,35,595,0,0,0,0,0,0,0,0,7,10,50,0,72,0,0,0,0,0,0,3,0,0,0,7,0,11,0,0,0,0,0,4,3,6,12,11,27,3,68,0,0,0,0,0,0,0,4,9,7,8,0,21,0,0,0,0,0,0,5,3,0,8,21,3,48,0,0,0,0,0,0,0,4,0,5,0,0
305031120,9,5,0,5,0,44,0,0,0,0,0,3,29,24,20,19,26,0,126,0,0,0,0,0,7,11,8,0,9,9,0,35,0,0,0,0,0,8,12,20,3,8,12,0,64,0,0,0,4,0,8,11,9,3,0,3,0,39,0,0,0,0,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,10,8,0,5,16,17,26,28,10,3,4,0,0,116,0,0,0,0,0,0,0,0,0,0,0,20,23,7,3,5,16,26,57,123,96,80,115,153,22,703,0,0,0,0,0,0,0,0,15,35,160,8,229,0,0,0,0,0,0,8,0,0,5,13,0,39,0,0,0,0,0,0,7,22,17,51,139,7,251,0,0,0,0,0,0,4,5,8,19,41,3,73,0,0,0,0,0,0,8,21,6,10,53,4,102,0,0,0,0,0,4,3,4,0,4,0,3
305031121,4,7,6,5,0,33,0,0,0,0,0,3,18,18,17,22,26,0,102,0,0,0,0,0,4,6,3,4,5,7,0,30,0,0,0,0,0,6,9,0,4,4,22,0,56,0,0,0,0,5,12,11,4,0,8,13,0,47,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,13,25,35,6,12,11,22,0,143,0,0,0,0,0,0,0,0,0,0,0,26,24,4,0,0,17,18,49,98,70,80,117,159,29,652,0,0,0,0,0,0,0,10,4,23,122,7,166,0,0,0,0,0,0,3,3,0,3,11,0,22,0,0,0,0,0,0,15,5,8,16,100,10,160,0,0,0,0,0,0,5,0,0,12,24,3,42,0,0,0,0,3,3,9,15,4,8,72,4,124,0,0,0,0,0,0,4,3,0,5,14,0
305031122,18,3,6,15,0,87,0,0,0,0,0,6,59,41,22,33,35,0,191,0,0,0,0,0,4,15,13,8,13,7,0,65,0,0,0,0,3,18,22,17,4,10,27,0,102,0,0,0,0,0,21,20,11,5,0,10,0,70,0,0,0,0,0,0,4,0,3,0,5,0,18,0,0,0,0,0,5,5,4,3,0,0,0,9,8,0,7,12,26,45,45,15,9,13,17,4,205,0,0,0,0,0,0,0,0,0,0,0,47,50,8,0,7,14,39,102,219,185,110,155,219,60,1115,0,0,0,0,0,0,6,12,12,55,212,14,301,0,0,0,0,0,4,6,3,3,5,14,0,41,0,0,0,0,0,0,25,21,26,55,173,12,315,0,0,0,0,0,3,13,5,13,7,39,0,75,0,0,0,0,4,11,21,22,14,11,101,10,206,0,0,0,0,0,9,6,10,0,6,14,0
305031123,3,0,0,6,0,19,0,0,0,0,0,0,11,12,3,9,15,0,48,0,0,0,0,0,0,7,0,0,5,7,0,19,0,0,0,0,0,3,0,8,5,4,14,0,34,0,0,0,0,0,10,9,5,5,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,4,7,14,11,21,4,0,10,0,4,82,0,0,0,0,0,0,0,0,0,0,0,10,10,7,0,4,10,14,26,50,39,25,58,106,16,367,0,0,0,0,0,0,4,5,10,41,160,10,225,0,0,0,0,0,0,0,0,4,12,20,0,31,0,0,0,0,0,0,0,9,27,51,158,10,261,0,0,0,0,0,0,7,0,4,10,29,6,54,0,0,0,0,0,0,11,10,5,11,56,3,100,0,0,0,0,0,5,5,0,0,6,4,0
305031124,14,9,6,11,0,58,0,0,0,0,0,3,29,28,21,25,32,3,140,0,0,0,0,0,0,11,17,3,6,13,0,51,0,0,0,0,0,10,31,19,10,11,27,0,107,0,0,0,0,5,11,12,9,3,4,14,0,54,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,3,11,4,0,4,18,36,45,19,8,13,29,5,193,0,0,0,0,0,0,0,0,0,0,0,33,33,12,4,0,14,29,70,154,133,94,142,238,46,930,0,0,0,0,0,0,0,5,8,24,99,9,145,0,0,0,0,0,0,3,0,0,0,4,0,18,0,0,0,0,0,0,14,12,4,12,82,0,129,0,0,0,0,0,0,3,4,0,5,9,3,33,0,0,0,0,0,7,9,9,4,17,55,5,93,0,0,0,0,4,4,4,3,0,0,3,0
305031125,4,0,0,6,0,22,0,0,0,0,0,6,14,8,5,18,21,0,65,0,0,0,0,0,0,0,0,3,4,7,0,16,0,0,0,3,0,3,11,4,5,4,13,0,41,0,0,0,0,4,5,10,3,3,3,0,0,34,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,10,24,24,23,11,0,6,12,0,119,0,0,0,0,0,0,0,0,0,0,0,18,15,4,9,0,9,28,33,67,45,33,73,130,20,461,0,0,0,0,0,0,0,3,7,38,148,13,207,0,0,0,0,0,0,5,0,4,4,8,0,22,0,0,0,0,0,0,3,12,17,46,136,14,232,0,0,0,0,0,0,6,0,5,11,39,4,59,0,0,0,0,0,0,14,17,5,15,68,4,119,0,0,0,0,0,3,3,3,4,3,6,0
305031126,8,0,7,6,0,87,0,0,0,0,0,3,39,27,22,27,16,0,136,0,0,0,0,0,9,10,6,3,7,17,4,53,0,0,0,0,0,17,31,16,11,5,17,0,96,0,0,7,8,10,20,10,4,3,0,4,0,64,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,3,0,0,0,0,0,12,24,0,3,17,20,32,24,8,4,4,3,0,141,0,0,0,0,0,0,0,0,3,0,0,33,39,22,7,5,23,30,113,169,105,86,117,157,38,879,0,0,0,0,0,0,4,17,12,53,124,4,213,0,0,0,0,0,12,9,9,0,10,6,0,42,0,0,0,0,0,3,24,27,24,45,86,8,212,0,0,0,0,0,0,5,7,0,11,25,0,54,0,0,0,6,0,8,43,23,7,14,31,0,141,0,0,5,3,5,11,14,6,4,3,0,0
305031127,0,0,0,0,0,26,0,0,0,0,0,3,17,21,6,12,13,0,71,0,0,0,0,0,0,12,3,0,4,6,0,21,0,0,0,0,0,5,6,11,5,8,7,0,49,0,0,0,6,5,8,12,8,0,0,6,0,33,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,3,6,7,22,29,0,0,0,5,0,80,0,0,0,0,0,0,0,0,0,0,0,18,18,4,0,3,12,10,47,97,62,44,76,104,19,475,0,0,0,0,0,0,6,0,7,35,119,4,169,0,0,0,0,0,0,6,0,8,4,9,3,26,0,0,0,0,0,0,10,16,15,32,90,3,170,0,0,0,0,0,0,0,0,4,11,13,0,36,0,0,0,0,0,0,8,3,3,17,42,0,71,0,0,0,0,0,6,8,0,4,4,3,0
305031128,30,12,23,20,0,182,0,0,0,0,0,8,110,108,68,108,94,5,504,0,0,0,0,0,9,32,32,31,27,29,0,163,0,0,0,0,0,24,63,52,32,40,78,4,295,0,0,0,11,14,14,25,13,11,14,18,0,129,0,0,0,0,0,5,11,0,0,4,5,0,35,0,0,0,0,0,4,9,5,0,6,9,0,33,19,4,4,16,37,61,75,29,19,20,51,8,342,0,0,0,0,0,0,0,0,0,0,0,111,113,19,6,12,28,67,160,437,439,374,598,825,126,3097,0,0,0,0,0,0,4,15,12,42,128,5,210,0,0,0,0,0,3,3,3,3,5,10,0,30,0,0,0,0,0,3,21,16,25,34,77,4,177,0,0,0,0,0,0,3,3,6,17,49,0,87,0,0,0,0,0,6,27,35,4,12,47,3,143,0,0,0,0,0,6,3,4,0,3,10,0
305031129,3,0,0,0,0,12,0,0,0,0,0,0,8,6,11,10,14,0,53,0,0,0,0,0,0,4,0,0,0,6,0,16,0,0,0,0,0,3,5,9,0,6,12,0,27,0,0,0,0,0,8,5,6,0,4,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,15,19,23,3,0,4,0,4,81,0,0,0,0,0,0,0,0,0,0,0,9,9,3,3,0,10,16,33,51,37,34,48,105,17,344,0,0,0,0,0,0,0,3,8,26,126,7,176,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,4,9,10,30,128,10,189,0,0,0,0,0,0,3,4,0,8,36,0,49,0,0,0,0,0,0,14,11,0,11,49,3,83,0,0,0,0,0,0,3,0,0,0,4,0
305031130,15,9,3,5,0,64,0,0,0,0,0,4,38,25,22,24,18,0,140,0,0,0,0,0,7,10,18,0,7,11,4,62,0,0,0,0,0,4,18,11,5,14,16,0,79,0,0,0,3,0,8,14,3,3,0,0,0,38,0,0,0,5,0,3,3,0,4,5,0,0,17,0,0,0,0,0,5,4,6,0,0,3,0,11,6,3,0,5,9,19,25,10,3,3,3,4,95,0,0,0,0,0,0,0,0,0,0,0,28,27,9,3,3,15,14,74,154,153,98,150,191,37,903,0,0,0,0,0,0,4,7,23,39,141,8,218,0,0,0,0,0,0,3,4,5,0,12,0,37,0,0,0,0,0,0,15,16,28,52,113,0,227,0,0,0,0,0,3,9,5,8,8,37,0,71,0,0,0,0,0,0,15,13,3,7,49,8,94,0,0,0,0,0,5,6,0,7,4,3,0
305031131,19,3,4,9,0,78,0,0,0,0,0,0,57,46,42,29,30,0,217,0,0,0,0,0,7,23,14,12,15,16,0,83,0,0,0,0,0,7,25,17,9,5,24,0,96,0,0,0,0,8,16,18,8,6,3,4,0,57,0,0,0,0,0,4,4,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,4,0,8,4,0,0,13,20,40,48,20,10,9,5,0,169,0,0,0,0,0,0,0,0,0,0,0,48,47,4,0,0,22,22,84,245,216,159,163,225,57,1204,0,0,0,0,0,0,6,11,15,68,220,11,331,0,0,0,0,0,0,8,5,9,5,12,0,37,0,0,0,0,0,0,25,25,34,73,189,4,364,0,0,0,0,0,0,5,6,3,17,38,4,84,0,0,0,0,0,10,22,27,10,21,64,7,155,0,0,0,0,0,8,6,3,0,0,10,0
305041132,8,0,3,13,0,62,0,0,0,0,0,0,29,28,28,37,28,0,147,0,0,0,0,0,0,11,5,5,11,14,3,53,0,0,0,0,0,3,23,14,15,8,39,0,98,0,0,4,0,3,12,10,9,6,7,9,0,69,0,0,0,0,0,7,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,6,10,7,7,24,32,72,67,29,13,6,9,9,298,0,0,0,0,0,0,0,0,0,0,0,41,42,10,3,12,26,42,111,174,132,108,148,247,54,1070,0,0,0,0,0,0,6,11,13,97,493,19,646,0,0,0,0,0,0,3,10,9,18,37,0,78,0,0,0,0,0,4,14,37,43,109,417,18,639,0,0,0,0,0,0,11,10,16,29,84,3,154,0,0,0,0,0,3,10,36,14,34,145,7,261,0,0,0,0,0,11,8,6,3,8,14,0
