SA2_CODE_2021,Ot_ty_Ed_Ins_Ft_st_C11_P,Ot_ty_Ed_Ins_Ft_st_C16_M,Ot_ty_Ed_Ins_Ft_st_C16_F,Ot_ty_Ed_Ins_Ft_st_C16_P,Ot_ty_Ed_Ins_Ft_st_C21_M,Ot_ty_Ed_Ins_Ft_st_C21_F,Ot_ty_Ed_Ins_Ft_st_C21_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,Ot_ty_Ed_Ins_Pt_st_C21_M,Ot_ty_Ed_Ins_Pt_st_C21_F,Ot_ty_Ed_Ins_Pt_st_C21_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,O_t_E_I_F_P_s_s_ns_C21_M,O_t_E_I_F_P_s_s_ns_C21_F,O_t_E_I_F_P_s_s_ns_C21_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Oth_ty_Edu_Ins_Tot_C21_M,Oth_ty_Edu_Ins_Tot_C21_F,Oth_ty_Edu_Ins_Tot_C21_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Type_Educ_Insti_ns_C21_M,Type_Educ_Insti_ns_C21_F,Type_Educ_Insti_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
302011022,15,5,8,14,16,15,28,9,24,30,13,19,34,16,31,45,0,0,0,0,0,0,0,0,0,9,29,42,20,24,49,35,45,77,187,160,350,143,153,299,131,116,246,872,967,1847,965,1026,1994,1163,1104,2263
302011023,9,3,8,13,12,5,18,8,33,37,15,10,25,21,27,46,0,0,0,0,0,0,0,0,0,14,34,44,22,21,38,35,35,65,149,139,284,142,143,286,114,115,231,1194,1250,2447,1203,1312,2509,1544,1681,3223
302011024,13,4,9,12,13,18,35,16,22,37,7,32,37,22,29,50,0,0,0,0,0,0,0,0,0,24,30,51,15,39,51,37,42,83,185,175,359,210,254,466,182,176,359,922,951,1878,1074,1170,2245,1295,1412,2708
302011025,6,8,17,24,7,7,15,16,22,30,15,27,42,17,41,58,0,0,0,0,0,0,0,0,0,17,25,44,26,39,70,24,47,75,241,231,468,184,187,369,128,100,225,1063,1111,2176,1070,1228,2296,1316,1464,2778
302011026,7,0,7,9,8,10,19,12,22,29,12,19,32,14,31,46,0,0,0,0,0,0,0,0,0,16,19,35,13,27,43,22,40,65,97,97,197,139,133,281,100,81,186,997,1046,2044,1127,1188,2312,1145,1239,2387
302021027,22,6,16,16,16,8,22,22,42,64,20,32,52,26,35,58,0,0,0,0,0,0,3,0,3,40,54,89,27,50,75,46,38,84,336,328,661,301,301,601,268,278,548,1604,1660,3270,1600,1741,3341,1743,1835,3574
302021028,49,14,33,49,32,38,65,18,26,39,21,30,47,30,61,92,0,0,0,0,4,4,0,0,0,43,50,90,31,62,98,63,98,159,441,595,1039,386,571,960,387,485,878,1087,1312,2397,1126,1573,2691,1400,1826,3235
302021029,11,7,0,16,3,6,13,13,22,30,12,15,29,11,19,27,0,0,0,0,0,0,0,0,0,20,19,41,23,15,37,12,30,42,121,99,222,127,112,246,90,78,165,816,851,1662,901,887,1791,925,1010,1928
302021030,0,3,0,3,5,3,14,8,13,18,0,15,15,14,16,27,0,0,0,0,0,0,0,0,0,10,15,24,5,18,19,23,20,36,115,129,243,107,100,212,63,63,126,577,597,1181,612,611,1226,600,688,1284
302021031,26,16,14,35,18,21,43,21,40,59,24,38,64,38,48,90,0,0,0,0,0,0,0,0,0,35,60,94,36,57,92,63,73,135,371,356,729,382,418,797,260,207,470,1715,1843,3562,2017,2154,4171,2147,2267,4410
302021032,18,14,14,25,12,12,24,21,36,51,9,25,37,20,30,53,0,0,0,0,0,0,0,0,0,24,46,68,23,36,65,39,39,69,187,188,376,177,181,361,217,180,396,761,835,1595,803,938,1739,992,1033,2024
302021033,5,6,6,17,12,5,16,8,15,21,22,23,43,20,28,41,0,0,0,0,0,0,0,0,0,6,15,25,23,31,57,28,33,59,214,242,463,202,250,448,150,153,307,899,962,1863,912,1008,1917,983,997,1984
302021034,11,5,6,10,7,10,20,21,32,45,20,31,48,20,26,51,0,0,0,0,0,0,0,0,0,28,34,62,25,40,68,31,43,70,200,183,384,217,206,423,126,117,240,1257,1256,2513,1382,1475,2853,1520,1626,3145
302031035,30,18,11,32,11,14,32,3,32,37,19,26,41,17,36,52,5,3,3,0,0,0,0,0,0,26,49,72,36,39,75,36,47,79,310,277,591,197,162,358,198,160,359,1491,1163,2658,1344,1170,2510,1454,1318,2772
302031036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,38,78,22,100,105,3,111,29,24,51,77,22,102,106,3,111
302031037,0,0,0,0,0,4,9,0,4,4,0,3,6,3,14,16,0,0,0,0,0,0,0,0,0,0,4,4,0,3,6,3,18,21,17,5,20,50,46,95,68,58,121,29,36,60,104,107,205,180,242,422
302031038,28,11,15,29,13,18,29,15,25,43,11,24,33,20,27,44,0,0,0,0,0,0,0,0,0,31,46,70,22,42,61,27,45,77,232,204,436,202,210,420,131,131,264,871,888,1759,896,956,1852,1005,1077,2078
302031039,33,7,16,22,19,10,30,18,34,52,9,23,36,27,52,78,0,0,0,0,0,0,0,0,0,30,58,94,22,35,56,42,64,108,256,208,462,248,407,657,198,182,374,1136,1216,2350,1279,1504,2784,1501,1527,3025
302031040,58,23,30,56,19,30,52,26,36,65,19,57,82,41,58,102,0,0,0,0,0,0,0,0,0,51,76,126,45,92,138,61,86,155,311,287,598,414,454,867,343,272,618,1237,1326,2565,1517,1720,3231,1670,1886,3554
302041041,26,15,16,35,23,21,44,22,41,60,24,62,88,40,54,96,0,5,5,0,0,0,0,0,0,30,56,88,45,78,127,64,81,142,440,485,917,353,380,741,256,239,499,2308,2532,4845,2285,2545,4829,2489,2636,5124
302041042,12,3,5,13,9,10,21,17,25,38,17,41,58,13,31,42,0,0,0,0,0,0,0,0,0,24,22,51,20,48,68,25,48,70,269,287,556,245,234,484,176,127,305,1146,1295,2437,1289,1324,2618,1374,1381,2752
302041043,7,6,6,10,0,4,4,5,7,18,8,12,16,7,13,24,0,0,0,0,0,0,0,0,0,13,12,24,10,14,32,10,15,25,106,106,213,107,144,254,85,84,169,410,452,863,479,536,1019,507,509,1012
302041044,6,4,4,4,4,7,8,12,21,35,9,18,27,7,19,32,0,0,0,0,4,4,0,3,5,16,27,38,10,24,41,13,29,44,161,152,315,195,220,415,105,116,227,862,883,1746,960,1003,1964,920,951,1873
302041045,31,21,32,52,46,47,92,15,28,40,24,46,67,45,70,116,0,0,0,0,0,0,0,0,0,29,43,70,49,78,122,85,122,206,232,242,478,313,302,619,246,306,557,1081,1139,2218,1524,1665,3187,1861,2071,3934
302041046,45,25,23,45,30,29,56,10,23,33,16,42,51,26,38,61,7,0,7,0,0,0,0,0,0,41,42,81,40,59,98,52,63,121,411,408,821,317,320,638,335,324,653,1159,1175,2336,1215,1247,2468,1335,1413,2750
303011047,23,17,11,30,12,15,30,18,32,53,17,30,49,43,39,82,0,0,0,0,0,0,0,0,0,31,52,77,32,42,71,57,49,111,219,229,447,276,294,568,140,122,261,1512,1603,3116,1820,1891,3705,1925,1978,3907
303011048,13,10,24,34,13,8,22,11,19,33,9,23,33,12,19,31,0,0,0,0,0,0,0,0,0,22,26,46,20,43,66,19,32,51,129,114,243,234,228,464,139,123,259,612,598,1209,828,920,1746,976,1052,2026
303011049,36,13,15,27,17,15,32,27,31,64,17,21,43,40,42,80,0,0,0,3,0,3,4,0,4,47,48,98,31,41,69,57,55,113,309,297,610,266,296,557,163,211,377,1361,1445,2810,1415,1512,2927,1540,1702,3241
303011050,15,9,14,22,15,10,26,10,20,34,5,25,30,18,29,46,6,0,6,0,0,0,0,0,0,24,28,52,24,34,57,36,32,71,119,140,256,144,159,303,151,156,309,773,843,1611,863,932,1793,932,997,1933
303011051,12,8,15,25,17,13,33,26,39,67,29,34,63,33,58,99,0,0,0,0,0,0,0,0,0,26,47,78,38,54,91,54,78,135,302,288,597,288,276,569,177,195,372,2474,2442,4914,2325,2342,4670,2420,2383,4808
303021052,52,27,19,48,27,27,53,29,42,64,23,36,58,36,55,95,0,4,0,0,0,0,0,0,0,51,71,123,48,58,108,59,88,148,401,334,731,407,401,808,238,195,428,1709,1789,3502,1887,2022,3908,1785,1934,3717
303021053,44,24,31,51,33,29,59,44,44,85,27,57,92,44,65,112,0,0,0,0,0,4,0,0,0,62,68,131,54,91,142,82,94,176,446,405,852,469,492,956,295,313,611,2157,2200,4356,2401,2450,4845,2592,2716,5305
303021054,12,6,18,21,10,9,21,12,9,24,13,13,26,20,16,30,0,0,3,0,3,3,0,0,0,18,17,33,21,35,50,29,27,57,107,94,201,175,133,307,96,71,168,751,717,1466,937,932,1871,878,844,1722
303021055,48,14,24,38,25,31,53,22,30,56,21,39,59,30,45,76,0,0,0,0,0,0,0,0,0,40,62,105,40,65,100,55,74,128,357,313,671,305,289,597,239,215,457,1234,1299,2536,1394,1424,2814,1461,1591,3057
303021056,17,6,11,19,7,11,25,19,32,51,16,17,34,29,29,58,0,0,0,0,0,0,0,0,0,24,42,65,23,23,49,31,45,78,231,256,488,200,219,420,170,171,341,1239,1266,2507,1256,1379,2637,1416,1532,2943
303021057,18,7,5,13,8,12,24,11,21,28,15,16,30,5,24,29,0,0,0,0,0,0,0,0,0,27,28,51,26,18,41,15,34,56,184,176,365,172,150,322,122,148,269,885,861,1747,931,922,1855,924,1011,1928
303021058,39,23,25,49,30,40,67,22,12,39,17,26,39,30,48,76,0,0,0,0,0,0,0,0,0,44,33,77,40,49,86,63,86,145,290,223,514,325,262,589,273,274,548,924,867,1791,1115,1108,2220,1681,1757,3438
303021059,19,18,18,36,15,12,27,12,31,44,14,21,31,16,35,48,0,0,0,0,0,0,0,0,0,19,42,62,29,40,71,31,52,77,265,220,483,359,340,702,240,178,416,1350,1322,2676,1569,1619,3178,1547,1513,3058
303031060,87,73,71,148,52,62,124,18,52,70,44,35,79,54,77,136,4,3,6,0,3,0,0,0,0,63,99,166,116,113,231,106,143,252,350,344,698,358,293,652,318,277,600,2188,2302,4487,2382,2403,4785,2329,2443,4773
303031061,31,23,33,54,27,27,57,11,19,30,24,21,41,28,36,66,0,0,0,0,0,0,0,0,0,29,37,63,48,48,97,62,64,124,136,148,284,132,161,296,141,123,258,891,1026,1916,1078,1179,2261,970,995,1966
303031062,14,12,18,25,9,16,28,10,27,32,15,25,34,20,37,49,0,0,0,0,0,5,0,0,0,16,34,47,24,40,64,28,56,79,180,173,352,204,212,407,110,104,213,1231,1312,2551,1361,1504,2859,1475,1504,2976
303031063,52,23,32,51,20,21,35,34,32,66,32,49,81,44,71,115,0,0,0,0,0,0,0,3,0,62,56,121,52,79,135,65,95,158,324,287,608,449,508,958,403,364,771,1996,1964,3967,2200,2477,4676,2401,2630,5033
303031064,11,5,19,23,23,23,45,5,4,10,12,20,36,26,44,77,0,0,0,0,0,0,0,0,0,11,14,17,17,41,54,48,73,118,160,117,282,124,124,251,137,119,262,703,709,1415,1038,1027,2065,1860,1870,3735
303031065,51,32,34,66,51,37,85,19,37,56,21,34,54,33,50,83,0,0,0,0,0,0,0,0,0,42,58,100,54,65,118,82,84,168,564,534,1099,246,286,533,321,318,639,1559,1618,3178,1557,1646,3205,1767,1931,3704
303031066,31,19,19,37,18,13,33,11,42,47,15,35,55,25,35,57,0,0,5,0,0,0,0,0,0,20,59,82,34,55,84,40,47,91,158,156,310,203,235,439,120,105,231,1464,1619,3085,1639,1865,3504,1855,2014,3869
303041067,44,35,30,60,38,22,58,6,6,18,22,23,44,26,17,44,0,0,0,0,0,0,0,0,0,26,36,65,54,49,105,68,41,108,181,135,314,198,201,399,154,131,282,770,743,1519,949,961,1906,895,871,1772
303041068,62,16,22,41,25,21,38,25,35,57,22,36,56,21,39,63,0,0,4,0,0,0,0,4,4,66,58,121,39,60,99,46,65,107,399,345,748,307,287,603,217,178,394,1509,1512,3021,1542,1589,3139,1589,1641,3230
303041069,26,17,17,39,37,23,61,4,5,12,6,17,28,21,17,36,0,0,0,0,0,0,0,0,0,24,17,40,28,37,71,57,38,101,259,229,483,133,120,259,174,111,281,1034,983,2015,1011,907,1922,908,689,1597
303041070,32,20,13,26,16,7,21,10,22,36,11,23,33,16,18,30,0,3,4,0,0,0,0,0,0,26,36,69,25,37,64,29,27,52,318,193,511,238,216,461,129,107,231,1328,1180,2507,1230,1193,2424,1251,1240,2488
303041071,24,5,15,20,10,9,22,22,28,50,12,22,37,34,34,66,0,0,0,0,0,0,0,0,0,33,37,70,22,37,57,46,44,88,200,189,385,259,285,539,111,112,229,1503,1562,3072,1786,1825,3610,1824,1832,3656
303051072,22,12,18,32,25,27,53,17,23,40,20,11,32,28,46,73,0,0,0,0,0,0,0,0,0,24,33,62,33,30,62,51,77,131,375,301,674,176,178,353,174,182,359,1203,1208,2413,1146,1159,2300,1291,1455,2741
303051073,55,53,39,98,67,72,141,21,58,80,52,72,123,67,98,165,0,0,0,0,0,0,4,4,6,54,81,140,109,115,224,139,172,318,495,496,987,531,525,1048,437,482,925,2983,3018,6003,3318,3434,6751,3628,3846,7476
303051074,6,3,6,10,31,22,50,4,14,19,9,14,20,33,50,76,0,0,0,0,0,0,0,0,0,8,14,27,12,21,25,62,65,130,78,74,153,129,109,238,148,135,289,549,577,1127,733,747,1488,1551,1622,3171
303051075,25,28,17,41,23,32,49,27,59,79,18,42,59,40,53,101,0,3,3,0,0,0,0,0,0,39,72,113,41,62,107,61,86,147,319,310,632,304,264,570,225,200,432,2307,2332,4647,2469,2479,4948,2612,2697,5308
303051076,32,35,32,69,24,18,38,18,27,42,14,42,62,36,40,77,0,0,0,6,4,7,0,0,5,32,36,79,56,79,132,56,62,117,427,414,835,481,437,918,411,366,782,1367,1349,2712,1574,1548,3118,1526,1531,3058
303061077,27,20,19,41,32,33,60,12,20,26,17,26,47,17,34,47,5,0,5,0,3,3,0,0,0,27,28,54,36,46,86,50,68,111,272,241,512,181,161,337,146,149,296,1296,1393,2691,1336,1471,2805,1544,1601,3141
303061078,123,92,70,168,56,72,129,23,53,72,40,72,114,70,77,145,0,0,0,0,0,0,5,0,5,80,116,204,136,145,281,124,152,272,372,320,686,355,341,692,302,291,591,2255,2217,4472,2410,2333,4743,2190,2310,4499
303061079,66,45,58,105,50,32,79,18,22,34,41,47,87,32,43,82,4,0,3,0,0,3,0,0,0,51,61,107,88,113,198,85,76,163,227,235,468,209,215,431,238,183,416,1399,1403,2805,1518,1512,3031,1532,1431,2968
303061080,73,48,66,117,70,66,136,35,34,69,50,75,121,50,65,113,0,5,3,4,0,3,0,0,0,68,79,145,97,139,238,117,129,245,492,375,864,530,580,1117,441,434,877,2625,2616,5238,2867,2909,5778,2830,2897,5727
304011081,4,5,5,7,4,14,15,11,19,23,9,14,24,21,15,35,0,0,0,0,0,0,0,3,3,11,15,31,15,18,36,27,28,53,110,115,223,114,109,222,90,78,173,957,1041,2002,1044,1046,2088,1128,1101,2226
304011082,22,0,4,7,5,5,14,24,19,46,8,25,29,16,22,38,0,0,0,0,0,0,0,0,0,29,39,62,10,32,37,25,26,50,142,136,280,103,87,187,103,76,176,1027,1000,2027,1027,977,2001,1042,1014,2062
304011083,5,7,5,12,4,4,4,8,16,27,12,8,18,9,20,35,0,0,0,0,0,0,0,0,0,13,21,31,18,18,35,13,29,42,93,80,172,87,76,164,45,47,91,564,560,1123,582,608,1188,642,635,1279
304011084,16,9,4,10,14,11,25,13,21,38,13,19,33,17,26,47,0,0,0,0,0,0,0,0,0,28,33,59,10,27,44,28,39,67,138,142,283,138,131,263,99,99,202,1290,1437,2731,1407,1471,2871,1393,1463,2858
304011085,10,0,0,0,3,8,14,7,12,15,8,9,15,7,13,21,0,0,0,0,0,0,0,0,0,10,17,23,8,8,19,13,21,38,101,86,187,73,60,133,45,22,68,709,674,1385,643,684,1334,650,661,1314
304021086,14,11,14,22,13,6,20,12,34,46,14,32,46,19,32,54,0,0,0,0,0,0,0,0,0,23,43,64,29,48,72,37,44,79,138,173,305,179,180,360,94,97,193,1500,1520,3022,1720,1731,3456,1707,1772,3484
304021087,6,3,4,4,5,9,13,17,22,36,7,22,28,4,20,31,0,0,0,0,0,0,0,0,0,18,26,44,11,25,32,11,23,38,155,259,410,211,262,471,103,98,202,1243,1326,2570,1229,1197,2427,1170,1140,2314
304021088,25,6,0,11,17,5,20,12,39,53,14,19,39,24,37,55,0,0,0,0,0,0,0,0,0,31,45,78,23,28,52,35,47,80,169,204,374,201,171,372,90,75,162,1601,1687,3293,1698,1653,3355,1770,1733,3503
304021089,7,0,5,3,8,0,10,3,6,7,10,8,20,9,13,24,0,0,0,3,0,3,0,0,0,7,11,23,13,10,19,19,18,38,68,74,146,80,70,150,44,41,86,704,684,1387,787,713,1498,827,786,1608
304021090,18,4,9,12,0,14,17,14,20,32,11,28,41,20,35,54,0,0,0,0,0,0,0,0,0,23,28,51,14,39,49,23,44,67,180,159,341,130,132,262,93,83,173,1349,1345,2692,1415,1423,2841,1579,1570,3150
304021091,6,0,9,4,7,4,11,4,4,9,10,18,25,5,11,15,0,0,0,0,0,0,0,0,0,6,11,14,10,21,29,11,10,23,84,63,150,101,167,270,117,147,264,919,928,1848,945,1002,1948,980,972,1945
304031092,14,4,5,6,5,3,4,8,19,26,12,26,38,14,24,36,0,0,0,0,0,0,0,0,0,6,30,42,18,30,51,20,22,42,144,133,275,146,140,283,92,115,207,1092,1111,2204,1311,1306,2613,1408,1386,2796
304031093,12,9,6,8,11,0,13,10,13,17,17,18,34,7,17,26,0,0,0,0,0,0,0,0,0,15,17,30,18,26,46,21,20,38,158,227,384,123,163,286,90,87,178,754,828,1584,811,878,1690,822,883,1713
304031094,37,31,24,53,36,27,60,17,36,58,25,40,66,27,39,67,0,0,0,0,0,0,0,0,0,32,54,92,54,60,116,62,63,129,397,353,750,334,337,669,183,202,388,2210,2337,4542,2408,2443,4853,2517,2580,5100
304031095,7,0,6,9,4,12,21,6,17,19,14,11,29,10,23,32,0,0,0,0,0,0,0,0,0,12,18,27,23,17,39,15,35,48,186,167,351,120,148,267,78,97,171,822,895,1720,838,1006,1846,892,1158,2050
304031096,33,18,16,36,32,39,68,16,17,35,10,16,31,16,31,44,0,0,3,0,0,0,0,0,0,37,33,70,35,36,68,50,70,118,351,338,682,387,407,791,285,300,587,3411,3530,6938,3926,4327,8254,3343,3495,6840
304031097,29,11,23,36,26,13,36,23,23,49,19,25,39,11,43,60,0,0,0,0,0,0,0,0,0,40,36,73,30,48,81,35,58,93,193,196,388,219,222,444,151,116,267,1484,1423,2909,1545,1630,3180,1551,1597,3151
304041098,22,8,12,25,11,4,23,11,29,41,12,17,30,26,29,57,0,0,0,0,0,0,0,0,0,28,36,66,21,29,53,40,36,72,147,156,301,247,262,505,329,168,497,911,973,1884,1103,1196,2297,1425,1414,2839
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,4,0,0,3,8,5,10,3,4,14,3,9,13
304041100,9,10,14,20,0,4,4,10,27,36,5,21,32,21,23,48,0,0,0,6,0,6,0,0,0,13,35,45,21,34,51,24,33,53,165,175,339,140,180,320,137,148,278,856,913,1771,910,977,1885,995,1045,2039
304041101,31,10,16,33,10,7,20,16,18,40,12,26,40,21,26,46,0,0,0,0,0,0,0,0,0,30,37,69,23,43,69,33,35,69,161,173,334,176,159,326,163,131,291,1012,1080,2096,1199,1234,2434,1397,1401,2802
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,28,13,16,33,12,11,24,23,46,64,25,33,57,39,45,81,0,0,0,0,4,4,0,0,0,35,58,92,33,56,92,50,57,105,358,336,690,309,345,650,149,150,305,2551,2623,5174,2700,2709,5405,2822,2761,5580
304041104,16,10,15,22,13,8,21,12,23,40,9,27,38,38,30,63,0,0,0,0,0,0,0,0,0,24,30,54,17,37,55,48,40,89,150,123,271,173,199,369,109,89,190,1384,1418,2806,1585,1673,3255,1927,1888,3819
305011105,113,136,175,313,77,104,177,58,53,107,88,107,194,69,100,167,0,0,0,0,3,3,4,0,3,103,126,226,225,286,513,147,205,354,944,705,1650,590,479,1077,565,485,1048,1906,1779,3683,2115,2086,4200,2515,2748,5262
305011106,49,51,78,131,33,47,81,18,36,59,51,70,122,59,71,128,3,0,3,0,0,0,0,0,0,43,62,111,106,145,252,97,112,211,495,321,816,574,439,1013,424,297,727,877,734,1609,1213,1203,2412,1433,1457,2895
305011107,39,6,18,27,18,13,34,16,17,29,15,19,29,23,20,43,0,0,0,0,0,0,0,0,0,32,39,68,21,38,57,37,38,74,321,177,495,279,270,546,173,197,373,1120,996,2116,1194,1187,2377,1105,1192,2298
305011108,44,61,65,125,24,20,43,19,34,55,51,69,116,41,57,103,0,0,0,0,0,0,0,0,0,36,54,93,112,132,242,63,78,146,537,335,878,371,347,718,338,262,603,1084,969,2049,1120,1244,2360,1234,1296,2526
305011109,45,19,32,49,15,29,45,18,46,71,24,50,80,47,53,103,0,0,0,0,0,0,0,0,0,40,77,113,50,80,129,69,87,155,578,444,1019,943,993,1936,434,388,826,1415,1478,2891,1951,2149,4105,1533,1652,3185
305011110,45,29,55,82,66,82,146,14,18,35,37,48,85,34,52,87,0,0,0,6,0,6,0,0,0,37,41,79,61,98,166,98,135,230,385,275,654,372,289,660,803,802,1606,1169,1207,2374,1464,1599,3063,3053,3459,6506
305011111,101,154,185,336,49,50,98,48,34,79,99,117,212,56,78,137,4,6,6,0,0,0,0,0,0,110,73,189,252,301,554,109,128,236,498,345,846,401,256,656,356,248,606,1178,984,2161,1328,1196,2533,1306,1253,2566
305011112,38,24,21,42,26,38,63,28,26,49,27,38,61,47,52,98,0,0,3,0,0,0,0,0,0,39,54,95,46,58,109,75,94,166,386,326,713,511,463,976,402,371,775,1353,1411,2762,1787,1789,3574,2348,2601,4945
305021113,0,0,4,5,0,0,0,17,10,19,6,17,20,14,18,27,0,4,4,0,0,0,0,0,0,14,12,24,5,20,26,13,22,34,100,93,187,139,129,267,89,79,172,504,574,1078,630,686,1316,702,752,1454
305021114,11,3,5,11,4,8,17,18,25,38,3,21,27,11,19,29,0,0,0,0,0,3,0,0,0,21,30,49,8,29,44,19,24,46,190,142,332,272,252,523,137,134,269,877,815,1696,1012,1078,2097,1051,1112,2163
305021115,48,26,25,50,15,12,30,20,11,28,19,17,37,18,29,51,0,0,0,0,0,0,0,0,0,41,30,75,44,43,90,35,40,75,356,230,587,232,236,470,188,178,365,1154,810,1962,1077,916,1997,1010,1006,2018
305021116,14,0,5,5,3,5,11,14,16,31,9,20,27,14,19,32,0,0,0,0,0,0,0,0,0,17,23,39,14,24,35,17,19,35,210,193,405,116,99,217,59,65,120,782,841,1620,754,843,1600,810,913,1721
305021117,33,18,24,42,22,25,50,31,44,77,25,54,74,50,54,104,0,8,10,0,0,3,0,0,0,49,65,113,45,76,123,67,81,147,326,297,626,388,401,784,343,346,695,1482,1576,3063,1782,1895,3685,2045,2280,4327
305021118,18,0,9,9,6,11,14,7,19,33,7,23,34,22,32,51,0,0,0,0,0,0,0,0,0,20,35,51,7,33,43,29,45,64,162,137,299,177,174,351,98,87,185,833,879,1715,984,1089,2074,1066,1098,2160
305031119,25,10,13,16,10,12,21,8,8,13,3,14,16,17,21,33,0,0,0,0,0,0,0,0,0,26,17,40,10,20,30,19,30,53,60,102,162,92,122,219,126,149,273,326,499,830,373,512,886,542,823,1362
305031120,15,4,10,17,10,6,17,12,13,24,15,19,41,16,17,41,3,0,3,0,0,0,0,0,0,21,26,44,21,33,57,31,31,55,113,98,211,137,136,276,99,77,181,761,819,1583,944,997,1942,960,1055,2010
305031121,13,10,10,19,6,4,16,5,13,20,12,26,36,11,14,24,0,0,0,0,0,0,0,0,0,13,22,33,21,35,55,14,18,38,190,127,321,177,166,338,167,131,304,760,782,1535,725,803,1529,816,914,1729
305031122,36,15,21,33,20,26,46,19,46,63,21,40,62,31,42,75,3,0,3,0,4,4,0,0,0,44,59,102,36,67,100,50,70,122,302,284,588,314,360,672,197,183,380,1413,1675,3087,1424,1764,3183,1435,1796,3229
305031123,0,0,3,0,0,5,6,7,7,15,5,11,15,6,14,19,0,0,0,0,0,0,0,0,0,8,9,17,8,9,20,6,15,23,108,80,181,83,80,158,41,37,76,661,673,1330,701,751,1452,789,829,1622
305031124,8,11,16,25,4,21,24,8,13,18,11,18,29,21,26,45,0,0,0,0,0,0,0,0,0,11,20,29,23,32,54,29,40,72,179,154,335,327,366,695,217,180,397,650,678,1331,868,1010,1882,830,944,1769
305031125,7,0,5,5,3,3,5,3,9,13,5,16,15,14,21,41,0,0,0,0,0,0,0,0,0,11,11,20,5,20,25,26,26,53,161,123,282,162,149,313,93,70,161,642,670,1307,682,774,1462,725,801,1526
305031126,54,36,39,71,21,33,53,18,23,42,25,31,51,17,35,52,0,0,0,0,0,0,0,0,0,44,49,95,61,65,129,39,67,106,255,192,442,488,449,939,241,237,483,1560,1811,3373,2528,2702,5234,2120,2375,4492
305031127,16,12,11,27,10,7,19,13,17,32,8,16,24,14,16,29,0,0,0,0,0,0,0,0,0,21,31,52,24,26,50,22,24,46,110,85,191,155,174,328,121,118,234,684,772,1455,856,925,1777,872,872,1742
305031128,23,17,25,43,32,39,65,28,37,62,31,48,78,57,110,166,0,0,0,0,0,0,0,0,0,34,56,84,52,70,121,90,145,236,387,297,685,745,709,1455,632,582,1210,916,900,1818,1481,1591,3070,2055,2456,4507
305031129,4,5,8,6,3,4,3,3,9,14,5,12,17,8,15,26,0,0,0,0,0,0,0,0,0,7,12,20,5,18,30,9,21,32,91,82,177,116,84,205,58,42,104,643,666,1306,676,696,1378,665,655,1326
305031130,39,16,11,32,14,15,25,13,28,37,12,32,51,31,35,63,3,0,3,0,0,0,0,0,0,37,44,75,33,45,75,42,54,94,135,112,247,196,221,410,200,152,345,875,877,1744,1066,1169,2239,1222,1302,2519
305031131,33,16,20,30,23,18,41,15,33,44,13,32,49,38,51,92,0,0,0,0,0,0,0,0,0,33,50,80,29,50,82,63,71,137,310,238,546,327,284,608,225,227,455,1285,1278,2567,1494,1514,3007,1619,1713,3334
305041132,28,9,13,20,14,13,22,22,42,63,19,33,53,19,39,61,0,0,0,0,0,0,0,0,0,40,55,92,31,42,67,33,49,84,315,273,584,327,321,650,153,147,300,2358,2165,4522,2430,2355,4780,2501,2409,4914
305041133,22,8,13,24,10,13,25,4,24,38,8,18,29,9,23,32,0,0,0,0,0,0,0,0,0,20,37,56,20,35,53,22,37,59,156,118,276,229,194,422,114,84,198,934,962,1893,1018,1000,2012,956,992,1952
