SA2_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
127031523,0,0,0,0,0,3,6,3,0,0,0,11,33,24,4,0,0,61,639,360,307,109,28,1441,549,496,600,348,187,2179,19,7,10,3,0,37,1244,883,921,463,225,3739,0,0,0,0,0,0,0,0,0,0,0,0,27,9,12,0,0,53,57,50,44,21,6,170,10,9,8,7,3,45,3,6,0,0,0,9,99,74,65,32,10,276,0,0,0,0,0,0,8,0,0,0,0,6,58,26,11,4,0,92,35,23,15,8,0,85,6,0,0,4,0,7,5,3,0,0,0,6,105,52,29,13,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,1452,1012,1017,503,240,4211,0,0,0,0,0,3,6,0,0,0,0,4,33,12,7,6,0,51,611,311
127031524,0,3,0,0,0,4,5,4,5,0,0,10,29,12,11,0,0,57,717,526,619,159,38,2054,398,462,915,441,189,2405,12,3,7,5,0,28,1153,1008,1552,604,227,4553,0,0,0,0,0,0,3,0,0,0,0,3,44,10,4,0,0,63,174,95,71,21,7,374,4,5,11,9,5,32,0,0,0,0,0,6,228,116,87,26,13,471,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1124,1640,637,244,5035,0,0,0,0,0,5,5,0,0,0,0,10,25,18,7,0,0,55,648,495
127031599,0,0,0,0,0,6,0,0,0,0,0,5,55,16,7,6,0,92,487,303,331,151,120,1395,112,103,156,128,142,644,10,5,10,7,13,53,673,432,502,296,278,2188,0,0,0,0,0,0,5,0,0,0,0,5,71,50,35,12,0,167,41,46,38,27,19,168,12,5,7,10,10,41,0,0,0,0,0,6,128,110,76,47,26,385,0,0,0,0,0,0,4,0,0,0,0,4,24,6,0,4,0,43,0,3,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,3,37,13,0,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,556,583,350,309,2631,0,0,4,0,0,6,3,0,0,3,0,9,44,18,6,4,0,75,401,279
127031601,0,0,0,0,0,0,0,0,0,0,0,0,18,8,8,3,0,36,91,79,50,26,17,257,13,11,20,18,14,66,3,3,4,0,3,10,126,103,72,44,34,377,0,0,0,0,0,0,3,3,0,0,0,8,9,4,0,0,0,17,0,0,0,0,4,11,0,0,0,0,0,3,0,3,0,0,0,3,18,13,3,0,4,39,0,0,0,0,0,3,18,0,3,0,0,21,201,141,89,29,6,467,21,25,24,11,3,86,0,0,0,3,0,0,8,9,4,0,0,16,244,171,125,44,13,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,286,208,84,46,1010,0,0,0,0,0,0,0,0,0,0,0,7,17,9,5,0,0,27,79,73
127031730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,9,0,6,3,39,9,20,7,15,5,57,0,0,0,0,0,0,26,27,14,22,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,14,22,12,105,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,16,16
127031731,0,0,0,0,0,0,4,5,0,0,0,12,77,55,58,10,13,212,49,28,29,14,8,133,8,6,6,9,17,52,4,4,3,0,0,14,149,100,99,42,39,432,0,0,0,0,0,0,5,0,0,0,0,5,12,11,3,0,0,24,13,14,20,6,5,63,19,7,12,5,9,54,5,3,3,0,0,9,49,35,35,19,16,161,4,3,6,0,0,7,25,13,5,0,0,38,645,499,351,100,36,1630,103,119,135,60,44,449,4,0,3,0,0,7,23,13,9,3,0,43,803,640,496,166,76,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5,995,781,630,225,137,2774,0,0,0,0,0,0,0,4,0,0,0,3,10,0,3,0,0,18,37,31
127031732,0,0,3,0,0,10,0,0,0,0,0,5,70,35,16,10,6,128,316,236,227,108,89,981,111,98,162,123,142,642,10,6,5,7,5,36,522,371,410,252,246,1799,0,0,0,0,0,3,12,0,0,0,0,12,115,52,43,13,5,227,49,53,65,39,23,228,5,12,21,7,16,64,6,0,0,0,0,12,182,128,129,62,41,541,0,0,0,0,0,5,10,0,4,0,0,14,168,137,115,38,9,474,9,15,16,13,7,54,3,0,0,4,3,6,6,6,0,4,0,19,205,155,138,52,19,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,6,909,663,689,367,304,2930,0,0,0,0,0,3,11,3,4,0,0,14,47,38,21,6,6,117,282,203
127031733,0,0,0,0,3,5,0,0,0,0,0,4,3,4,3,0,0,6,185,151,199,76,30,645,322,488,839,444,288,2377,7,7,12,5,4,26,519,645,1047,536,321,3063,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,41,37,37,34,10,5,121,48,46,96,61,43,298,3,0,0,0,0,5,132,89,131,76,54,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,736,1183,604,373,3546,0,3,0,0,0,8,5,3,0,3,0,9,34,10,4,4,0,51,175,169
128011529,0,0,0,0,0,0,10,0,0,0,0,9,125,42,28,6,0,194,657,337,434,117,25,1567,447,303,645,382,127,1913,14,3,8,3,0,22,1253,680,1110,511,151,3706,0,0,0,0,0,0,0,0,0,0,0,0,78,24,8,0,0,114,201,119,67,11,0,395,0,8,14,3,0,35,3,0,0,0,0,3,284,153,86,20,0,545,4,0,0,0,0,4,10,0,0,0,0,7,243,76,19,9,0,344,22,19,9,3,0,59,0,0,0,0,0,0,5,0,0,0,0,5,276,101,32,11,0,419,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,15,0,0,0,0,0,0,1817,944,1238,539,153,4687,0,0,0,0,0,0,5,3,0,0,0,10,99,43,9,8,0,156,554,299
128011530,0,0,0,0,0,0,8,3,0,0,0,11,132,48,25,7,3,212,636,311,354,95,20,1423,327,265,416,255,108,1369,13,0,4,3,0,21,1119,638,796,358,136,3047,0,0,0,0,0,0,8,0,0,0,0,10,93,30,5,0,0,131,176,99,93,16,4,393,23,12,11,3,3,50,0,0,0,0,0,0,306,141,106,21,10,585,4,0,0,0,0,4,50,0,0,0,0,56,501,162,93,17,3,773,81,51,49,14,0,193,7,0,0,0,0,9,8,0,0,0,0,10,652,218,144,24,13,1049,0,0,0,0,0,0,8,0,0,0,0,11,5,3,6,0,0,15,4,3,4,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,17,6,9,0,5,39,0,0,0,0,0,4,2088,1002,1055,410,155,4706,0,0,0,0,0,0,3,4,0,0,0,9,85,32,23,3,0,143,495,290
128011531,0,0,0,0,0,0,7,3,0,0,0,5,85,33,18,9,3,148,559,277,286,75,23,1220,483,348,504,283,119,1730,21,0,3,7,0,26,1145,663,809,372,142,3134,0,0,0,0,0,0,9,0,0,0,0,6,89,23,4,4,0,123,289,93,62,19,3,470,16,10,6,8,0,41,8,0,0,0,0,7,416,129,76,24,5,651,0,0,0,0,0,0,14,0,0,0,0,13,151,47,10,4,0,217,90,18,15,7,0,125,0,0,4,0,0,4,6,0,5,0,0,9,256,74,29,6,0,367,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,6,1829,863,920,404,149,4166,0,6,0,0,0,3,7,0,0,3,0,9,48,25,17,3,0,92,489,270
128011602,0,0,0,0,0,0,0,0,0,0,0,4,85,37,13,0,0,139,213,139,158,65,14,598,101,92,155,89,52,491,9,0,0,0,0,8,402,277,334,154,65,1237,0,0,0,0,0,0,0,0,0,0,0,5,86,25,7,4,0,122,237,150,127,30,5,548,11,16,11,8,7,47,4,0,0,0,0,10,341,179,147,43,12,724,3,0,0,0,0,3,42,8,0,0,0,53,462,150,61,16,0,685,34,21,21,8,0,85,0,0,0,0,0,0,7,0,0,0,0,7,545,185,83,19,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,646,562,224,78,2803,0,0,0,0,0,0,3,0,0,3,0,3,40,18,12,0,0,71,173,137
128011603,0,0,0,0,0,0,0,0,0,3,0,4,87,23,13,5,4,133,457,250,279,73,14,1073,388,277,509,340,118,1628,10,5,5,0,0,21,951,556,805,421,135,2865,0,0,0,0,0,0,3,0,0,0,0,3,34,6,0,0,0,38,161,42,39,9,0,256,12,7,4,4,0,29,0,0,0,0,0,0,215,56,44,12,0,333,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,621,856,436,138,3214,3,0,0,0,0,3,3,0,0,0,0,11,58,17,12,0,5,89,397,217
128011604,0,0,0,0,0,0,29,3,0,0,0,30,154,58,40,9,3,256,469,280,311,73,14,1152,298,210,358,237,98,1196,12,0,0,0,0,18,960,546,709,325,115,2659,0,0,0,0,0,0,6,0,0,0,0,6,38,11,6,0,0,56,128,37,25,13,0,206,14,7,11,5,0,38,0,0,0,0,0,0,194,53,43,20,8,308,3,0,0,0,0,3,236,15,0,0,0,252,1298,416,123,10,4,1846,352,113,83,23,4,579,13,7,5,5,0,23,20,4,0,0,0,25,1927,555,210,35,5,2736,0,0,0,0,0,0,4,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,3094,1152,968,376,127,5711,0,0,0,0,0,3,13,0,4,0,0,20,137,37,36,7,6,207,471,203
128011605,0,0,0,0,0,0,4,0,0,0,0,4,15,3,0,0,0,24,99,41,59,14,0,220,151,91,166,112,37,560,0,0,0,0,0,7,275,133,234,132,39,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,15,3,5,0,0,0,12,0,0,0,0,0,0,17,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,135,233,132,39,844,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,13,87,38
128011606,0,0,0,0,0,0,9,0,0,0,0,7,48,14,15,3,0,81,223,137,132,46,13,543,244,176,308,220,80,1025,9,0,0,0,0,10,524,326,463,266,94,1673,0,0,0,0,0,0,0,0,0,0,0,0,44,6,3,0,0,55,64,48,36,14,0,155,7,4,9,0,4,25,0,0,0,0,0,0,116,61,46,14,0,239,0,0,0,0,0,0,26,0,0,0,0,27,32,17,7,0,0,60,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,65,22,9,0,0,92,5,0,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,8,0,0,0,0,0,0,713,403,514,287,96,2013,0,0,0,0,0,0,0,0,0,0,0,4,31,11,8,0,0,43,204,93
128021533,0,0,0,0,0,0,8,0,0,0,0,6,28,9,9,0,0,50,267,174,220,62,11,733,168,145,222,127,63,727,3,0,0,0,0,6,480,326,456,185,83,1522,0,0,0,0,0,0,16,0,0,0,0,14,43,9,0,0,0,57,40,21,20,10,0,87,0,0,0,0,0,3,0,0,0,0,0,0,99,28,26,7,3,168,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,12,5,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,10,3,0,0,24,0,0,0,0,0,0,598,366,486,191,84,1724,0,0,0,0,0,0,5,0,0,0,0,5,31,11,4,0,0,44,260,161
128021534,0,0,0,0,0,3,3,4,0,0,0,9,23,3,0,0,0,24,224,130,165,36,10,570,506,454,729,369,130,2184,8,5,0,0,0,13,752,589,901,407,145,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,8,0,3,48,3,5,7,4,0,28,0,0,0,0,0,0,23,22,24,8,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,611,921,418,144,2872,0,0,0,0,0,0,7,0,0,0,0,8,12,3,4,0,0,25,207,108
128021535,0,0,0,0,0,0,4,0,0,0,0,3,20,16,7,0,0,40,505,320,414,85,11,1326,752,695,1142,645,239,3467,11,0,0,0,0,19,1289,1028,1559,729,254,4862,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,0,37,212,169,142,38,9,574,22,19,17,6,8,74,0,0,0,0,0,3,261,201,162,50,15,691,0,0,0,0,0,0,7,0,0,0,0,7,47,17,10,0,0,70,33,21,10,8,0,78,0,0,0,0,0,4,0,0,0,0,0,0,89,39,21,8,0,156,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,10,0,0,0,0,0,0,1645,1275,1744,782,266,5718,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,4,36,483,306
128021536,0,0,0,0,0,0,19,7,5,0,0,24,191,90,39,11,0,336,893,532,596,153,25,2204,661,530,832,481,152,2659,13,4,9,3,0,27,1780,1158,1474,647,179,5244,0,0,0,0,0,0,0,0,0,0,0,0,53,18,6,0,0,79,64,37,25,9,4,133,0,6,5,3,6,16,0,0,0,0,0,5,118,56,41,12,3,235,0,0,0,0,0,0,15,0,0,0,0,17,82,32,19,3,0,128,22,7,7,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,118,43,23,6,3,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2023,1260,1538,670,187,5679,0,0,0,0,0,0,11,0,0,0,0,14,132,62,42,9,0,240,697,383
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,0,0,0,0,0,0,4,0,0,0,0,3,127,52,24,0,0,209,586,311,379,109,22,1406,253,221,357,195,100,1128,13,0,0,0,0,18,984,586,762,306,125,2761,0,0,0,0,0,0,9,0,0,0,0,10,116,35,9,0,0,163,206,133,106,22,4,465,6,3,13,6,0,39,8,0,0,0,0,9,343,175,129,26,7,681,0,5,0,0,0,5,38,0,0,0,0,38,957,337,129,13,0,1434,79,55,27,13,0,166,0,0,0,4,0,5,14,0,4,0,0,19,1082,394,160,26,3,1671,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,2414,1155,1058,362,133,5123,0,0,0,0,0,0,4,4,4,0,0,7,93,30,24,4,3,154,491,296
128021607,0,0,0,0,0,4,9,8,0,0,0,17,68,26,12,5,0,105,902,476,618,161,31,2186,476,323,506,375,144,1823,10,0,0,0,0,18,1465,830,1138,544,172,4145,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,0,0,37,65,49,29,6,7,151,3,0,3,0,0,7,0,0,0,0,0,0,103,54,30,8,8,203,0,0,0,0,0,0,5,0,0,0,0,3,143,64,26,9,0,238,36,15,12,6,4,66,0,0,0,0,0,0,0,0,0,0,0,0,182,75,43,9,4,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,1751,965,1214,562,186,4678,0,0,0,0,0,0,4,0,0,0,0,6,44,18,13,4,0,79,744,444
128021608,0,0,0,0,0,0,4,0,0,0,0,6,34,13,4,0,0,54,377,184,236,57,13,867,207,183,286,204,80,953,11,3,0,0,0,11,630,376,527,259,95,1892,0,0,0,0,0,0,3,0,0,0,0,3,19,6,0,0,0,25,39,16,9,0,0,61,0,0,0,3,0,5,0,0,0,0,0,0,57,23,15,7,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,686,401,543,269,95,1993,0,0,0,0,0,0,8,0,0,0,0,8,31,13,10,0,0,50,333,183
128021609,0,0,0,0,0,3,0,0,0,0,0,0,17,6,0,0,0,27,77,46,63,11,7,210,154,151,281,163,51,805,0,0,0,0,0,6,249,211,350,175,56,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,212,353,173,58,1052,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,14,71,32
