SA2_CODE_2021,C21_450_549_1PF_CU15_DS,C21_450_549_1PF_CU15_NDS,C21_450_549_1PFnoCU15_DS,C21_450_549_1PF_NDCO,C21_450_549_Tot,C21_550_649_1PF_CU15_DS,C21_550_649_1PF_CU15_NDS,C21_550_649_1PFnoCU15_DS,C21_550_649_1PF_NDCO,C21_550_649_Tot,C21_650_749_1PF_CU15_DS,C21_650_749_1PF_CU15_NDS,C21_650_749_1PFnoCU15_DS,C21_650_749_1PF_NDCO,C21_650_749_Tot,C21_750_849_1PF_CU15_DS,C21_750_849_1PF_CU15_NDS,C21_750_849_1PFnoCU15_DS,C21_750_849_1PF_NDCO,C21_750_849_Tot,C21_850_949_1PF_CU15_DS,C21_850_949_1PF_CU15_NDS,C21_850_949_1PFnoCU15_DS,C21_850_949_1PF_NDCO,C21_850_949_Tot,C21_950over_1PF_CU15_DS,C21_950over_1PF_CU15_NDS,C21_950over_1PFnoCU15_DS,C21_950over_1PF_NDCO,C21_950over_Tot,C21_Rns_1PF_CU15_DS,C21_Rns_1PF_CU15_NDS,C21_Rns_1PFnoCU15_DS,C21_Rns_1PF_NDCO,C21_Rns_Tot,C21_Tot_1PF_CU15_DS,C21_Tot_1PF_CU15_NDS,C21_Tot_1PFnoCU15_DS,C21_Tot_1_pa_f_NDCO,C21_Tot_Tot
126021723,0,17,12,21,54,4,22,9,16,47,5,11,3,9,27,3,8,0,0,8,0,0,3,0,8,0,0,6,4,12,0,3,0,9,12,21,97,55,112,285
126021724,7,29,7,14,61,4,36,10,14,74,7,18,10,4,38,0,5,0,4,9,0,5,0,4,10,0,0,3,4,11,0,6,0,8,14,24,148,62,117,351
126021725,5,41,9,5,60,4,26,9,16,57,0,5,6,6,17,0,0,0,0,6,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,10,89,28,47,175
127011504,7,41,3,25,84,0,4,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,7,23,45,103,384,94,287,870
127011505,7,34,6,15,64,9,24,3,19,52,3,12,0,3,17,0,3,0,5,12,0,0,0,0,4,0,4,0,0,4,0,3,0,0,9,26,96,13,73,215
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,4,8,4,6,25,3,6,6,7,22,4,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,31,12,15,69
127011594,17,35,14,20,84,5,8,9,12,32,0,0,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,12,35,99,37,96,263
127011595,5,29,9,26,70,11,13,5,10,40,0,0,0,4,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,24,79,22,68,191
127011596,21,32,15,18,79,10,16,3,14,40,0,9,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,4,0,9,38,86,26,51,199
127011597,14,37,16,21,88,9,36,22,21,83,4,3,0,0,12,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,33,103,39,56,231
127011726,0,15,9,10,34,3,7,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,8,16,59
127011727,11,73,6,28,118,4,34,11,24,81,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,11,24,134,22,66,241
127011728,0,17,5,15,32,5,36,5,17,62,0,5,0,4,13,0,3,0,3,5,0,0,0,0,5,0,3,0,0,4,0,5,0,0,7,9,85,20,50,156
127011729,26,104,18,38,184,10,77,19,35,144,4,21,3,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,10,41,228,44,87,403
127021509,16,40,18,52,131,10,10,6,17,43,0,9,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,14,25,76,164,87,212,541
127021510,10,28,16,43,103,9,16,10,21,50,0,4,0,6,17,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,6,5,21,24,90,48,148,318
127021511,11,34,17,41,101,6,0,4,9,17,0,3,3,0,10,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,13,3,9,28,86,321,133,293,835
127021512,10,40,8,28,93,7,19,3,8,49,3,7,5,0,13,3,4,0,0,4,0,0,0,0,0,0,3,0,0,3,4,5,0,8,23,70,213,67,199,547
127021513,21,45,27,52,140,11,19,5,9,45,3,16,8,6,32,3,8,0,6,14,0,0,0,0,0,0,0,0,0,0,0,10,0,8,25,87,260,117,269,726
127021514,10,14,8,27,66,3,7,7,9,22,0,4,0,3,5,0,0,0,3,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,14,51,29,99,195
127021515,15,38,16,63,133,3,9,3,17,32,3,3,0,5,17,0,4,0,3,3,0,0,0,4,3,0,0,0,0,0,0,4,3,11,20,53,197,81,355,681
127021516,20,49,27,80,174,7,15,7,14,47,3,5,4,14,30,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,9,18,55,156,73,226,514
127021517,4,15,7,27,47,8,9,4,13,37,3,6,0,3,8,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,64,26,73,177
127021518,0,7,0,6,16,0,6,0,4,4,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,22,3,14,46
127021519,18,42,20,57,138,4,18,10,15,45,0,6,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,20,49,168,62,201,469
127021520,8,21,14,26,66,0,12,0,4,20,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,14,18,67,34,81,198
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127031522,14,50,21,36,121,9,17,12,15,48,3,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,10,40,151,53,109,357
127031523,11,31,8,34,89,4,28,6,27,59,9,16,8,9,34,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,3,5,15,38,130,36,106,305
127031524,11,66,14,36,127,4,19,3,14,40,6,3,4,7,18,0,3,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,4,9,28,152,38,83,294
127031599,7,43,14,33,99,0,8,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,17,35,193,42,180,450
127031601,0,22,7,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,14,120,39,87,258
127031730,4,11,4,7,32,14,40,13,21,89,3,9,3,5,27,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,86,33,45,185
127031731,18,63,27,45,151,3,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,16,60,341,106,249,750
127031732,16,39,9,30,98,11,13,3,14,39,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,14,47,202,63,172,488
127031733,6,16,13,17,55,16,23,8,18,61,0,4,0,10,12,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12,31,82,28,57,198
128011529,3,40,0,14,58,7,22,11,11,58,6,17,8,0,33,4,0,0,3,12,0,0,0,0,9,7,0,0,0,7,0,0,0,7,12,28,110,31,57,229
128011530,14,45,24,27,110,5,33,11,15,64,8,17,7,16,46,3,6,7,4,17,0,4,6,5,12,8,9,0,3,12,0,5,0,4,16,38,172,69,116,397
128011531,4,15,6,8,37,0,14,7,4,31,0,18,9,3,31,5,0,3,3,12,0,0,4,6,12,0,0,3,7,3,0,4,0,3,4,18,91,47,60,212
128011602,3,40,20,28,90,4,32,9,19,63,5,14,3,11,28,0,0,8,4,9,3,0,0,4,4,0,0,0,0,0,0,4,0,6,5,22,128,56,94,291
128011603,0,3,5,0,3,0,0,0,5,7,0,9,5,3,17,0,3,4,5,14,0,0,0,4,3,3,7,3,0,18,0,0,0,0,0,13,30,16,13,73
128011604,7,65,17,33,126,4,38,13,23,75,4,17,4,10,35,3,16,9,4,29,0,8,0,4,10,8,3,0,8,14,0,9,0,3,10,33,196,63,118,408
128011605,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,10
128011606,0,4,0,5,8,0,5,0,3,13,0,4,0,3,9,0,4,0,4,8,0,0,5,0,5,0,0,0,3,7,0,0,0,0,0,3,24,16,27,72
128021533,0,3,0,4,10,0,3,8,0,10,0,5,4,6,11,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,8,15,45
128021534,0,3,0,0,3,4,0,0,0,3,5,5,3,4,16,0,0,0,3,4,0,0,0,0,4,0,5,0,0,5,0,0,0,0,0,9,22,12,10,48
128021535,3,10,6,9,30,5,18,16,19,53,0,16,4,11,30,0,0,6,0,9,0,0,3,0,3,0,4,0,0,4,4,0,0,0,3,24,91,46,55,211
128021536,0,14,3,3,27,5,19,3,7,36,0,11,4,10,21,0,6,3,4,14,0,3,3,0,9,4,0,0,0,4,0,0,0,0,0,22,86,27,56,188
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,12,76,24,41,155,9,38,18,30,95,0,11,7,6,28,9,9,4,5,29,0,0,0,0,6,0,0,0,0,4,0,0,0,8,14,45,244,93,159,542
128021607,7,25,15,10,55,3,24,5,7,41,9,11,5,9,32,0,4,0,3,12,4,0,0,0,3,0,0,0,0,0,0,7,0,0,4,22,114,31,54,225
128021608,0,13,0,0,9,0,6,0,0,10,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,30,3,13,45
128021609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,8,0,16
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201011001,10,15,0,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,57,253,39,71,417
201011002,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,13,24,102,40,65,228
201011005,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,9,14,74
201011006,3,3,6,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,36,159,36,56,287
201011007,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,12
201011008,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,13,23,47,304,48,159,553
201011481,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,157,26,74,285
201011482,0,5,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,6,19,138,24,69,257
201011483,4,7,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,43,182,54,75,356
201011484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,21,44,323,50,147,567
201021009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,38,3,26,70
201021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,11,53,12,16,90
201021011,4,9,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,53,14,17,98
201021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,6,23
201031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,10,29
201031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,0,6,44
201031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,23
201031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,21,137,11,61,226
201031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,30,0,10,41
202011018,0,11,4,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,15,53,305,57,137,546
202011019,0,5,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,7,54,234,30,87,412
202011020,0,7,0,0,6,0,6,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,37,177,38,89,346
202011021,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,40,160,41,63,304
202011022,3,3,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,15,71,307,63,152,589
202011023,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,4,33
202011024,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,9,12,85
202011025,3,3,0,0,10,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,214,25,58,335
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,28
202021027,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,123,33,39,204
202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,28,3,17,57
202021029,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,14,48
202021030,3,11,6,4,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,12,52,20,36,116
202021031,5,7,0,4,10,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,43,17,23,103
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,4,5,37
202031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,3,12,53
203011034,0,0,0,5,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,6,38,12,15,76
203011035,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,4,32
203011036,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,10,24,60
203021037,7,13,3,3,30,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,8,40,146,65,79,335
203021039,6,3,8,8,18,0,3,0,0,9,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,121,34,81,248
203021040,0,19,10,10,41,3,11,3,0,15,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,36,201,62,98,398
203021042,8,22,4,10,37,0,3,5,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,22,100,35,64,227
203021043,5,30,5,19,64,0,10,0,5,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,165,31,96,320
203021044,4,4,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,32,116,22,50,223
203021045,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,26,40,242,54,140,479
203021046,0,11,10,4,24,0,0,9,0,11,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,6,10,12,68,31,35,144
203021047,3,7,5,7,20,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,12,38,184,48,93,363
203021485,11,15,6,6,31,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,25,100,27,33,181
203021486,6,14,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,4,22,83,355,76,207,723
203021487,13,27,6,17,68,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,5,4,13,63,219,62,108,452
203021488,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,17,45,270,45,136,494
203031048,8,11,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,41,179,42,69,328
203031049,4,5,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,7,19,44
203031051,0,3,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,69,16,56,150
203031052,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,15,41
203031053,18,55,19,16,115,9,27,6,9,53,0,7,3,0,16,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,39,147,43,45,276
203031489,0,9,5,7,28,0,5,0,4,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,115,28,38,196
203031490,14,31,18,12,72,0,11,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,33,119,40,53,245
204011054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,11,26,69
204011055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,48,8,24,93
204011056,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,131,36,59,253
204011057,7,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,7,62,14,26,110
204011058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,39,0,21,65
204011059,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,109,19,71,216
204011060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,3,26
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
204011062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,4,11,44
204021063,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,13,27,119,13,61,224
204021064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,3,23
204021065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,4,12,62
204021066,0,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,19,49,265,45,115,471
204021067,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,9,49
204031068,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,11,10,65
204031069,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,11,42,9,12,70
204031070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,17
204031071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,4,9,60
204031072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,3,5,48
204031073,0,7,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,22,55,260,56,108,485
204031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,9,31
204031491,3,16,3,7,32,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,109,24,26,184
204031492,5,3,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,16,55,299,53,135,550
205011076,3,7,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,48,217,36,83,387
205011077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,26,6,8,43
205011078,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,19,68,18,30,130
205011079,5,8,3,3,20,0,3,0,0,3,0,0,0,0,4,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,3,11,45,209,50,107,409
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,36,213,40,104,387
205021082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,5,30,3,7,48
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,10,22,113,21,43,196
205021085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,51,7,11,80
205021086,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53,5,19,74
205031087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,4,18,77
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031089,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,63,13,26,110
205031090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,18,80,21,30,153
205031091,3,8,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,24,120,28,55,230
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,3,11,0,5,19,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,6,49,244,44,114,450
205041094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,120,11,58,214
205041095,6,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,18,38,310,40,105,501
205041096,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,12,47,276,31,117,476
