SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
209041529,0,0,0,0,0,4,8,0,0,0,0,3,21,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,4,4,4,6,9,0,0,0,0,0,28,0,5,0,6,5,20,10,0,0,0,0,8,53,0,0,3,5,4,8,25,3,0,0,0,0,63,0,0,0,5,7,10,21,5,0,0,0,4,58,0,0,0,10,9,30,46,6,0,0,3,0,101,3,0,0,7,7,24,43,0,0,0,0,0,89,0,0,0,4,3,30,42,10,0,0,0,5,89,0,0,0,3,3,15,33,6,0,0,0,0,57,0,0,0,4,5,28,46,9,0,0,0,0,86,0,0,3,0,0,9,15,0,0,0,0,0,37,0,0,0,0,0,7,10,3,0,0,0,0,21,0,0,0,0,0,3,10,3,0,0,0,0,22,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,4
209041530,0,0,0,0,0,6,8,0,0,0,0,0,9,0,0,4,0,0,0,6,0,0,0,0,3,10,0,0,5,5,0,3,12,5,0,0,0,0,36,0,0,0,4,0,4,10,0,0,0,0,0,29,0,0,0,0,3,10,10,3,0,0,0,5,32,0,0,6,0,9,7,18,7,0,0,0,0,49,0,0,0,8,6,19,25,5,0,0,4,4,71,0,0,0,0,3,21,21,9,0,0,5,3,63,0,0,0,3,5,15,33,11,0,0,0,0,62,0,0,5,0,0,6,24,4,0,0,0,0,43,0,0,0,7,0,15,33,17,0,0,0,6,68,0,0,0,0,0,10,17,5,0,0,0,0,28,0,0,0,0,0,0,8,3,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,14,0,0,0,0,0,5,14,3,0,0,0,0,24,0,0,0,0,0,0,14,9,0,0,0,3,24,0,0,0,0,0,3,0,6,0,0,0,0,15,0,0,0,0,0,0,6,9,0,0,0,0,27,0,0,0,0,0,0,10,11,0,0,0,0,22,0,0,0,0,0,0,4,6,4,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0
209041532,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,5,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,0,0,0,0,11,0,0,0,0,0,0,9,6,0,0,0,0,17,0,0,0,0,0,0,3,16,0,0,0,0,20,0,0,0,0,0,3,7,10,0,0,0,0,18,0,0,0,0,0,0,9,32,0,0,0,0,38,0,0,0,0,0,0,3,12,0,0,0,0,14,0,0,0,0,0,0,0,13,0,0,0,0,18,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011226,0,0,0,0,0,3,4,0,0,0,0,4,14,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,6,4,0,0,0,0,0,14,0,0,3,3,5,0,5,0,0,0,0,0,22,0,0,3,6,10,6,16,0,0,0,0,0,40,0,0,0,0,0,4,3,0,0,0,0,0,12,0,0,0,6,3,7,17,9,0,0,0,0,50,0,0,0,0,4,5,22,10,4,0,0,0,40,0,0,0,4,9,8,25,11,0,0,0,0,62,0,0,0,0,4,15,35,13,0,0,0,0,75,0,0,0,0,5,10,36,22,3,0,0,0,86,0,0,0,0,0,3,24,24,4,0,0,0,67,0,0,0,0,0,3,16,24,5,0,0,0,44,0,0,0,0,3,3,8,11,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,17,0,0,0,4,0,3,15,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,5,0,0,0,0,24,0,0,0,0,0,3,10,3,0,0,0,0,24,0,0,0,0,0,6,18,7,0,0,0,0,32,0,0,0,0,0,0,17,6,0,0,0,0,32,0,0,0,0,0,8,25,10,0,0,0,0,44,0,0,0,0,0,0,13,12,0,0,0,0,28,0,0,0,0,0,3,10,12,0,0,0,0,23,0,0,0,0,0,4,5,7,3,0,5,0,22,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0
210011230,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,4,0,0,4,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,11,0,3,0,3,0,6,3,4,0,0,0,0,20,0,0,3,0,0,4,7,0,0,0,0,0,21,0,0,0,0,0,3,4,0,0,0,0,0,9,0,3,6,5,0,14,7,7,6,0,0,0,37,0,0,0,0,0,3,19,10,3,0,0,0,35,0,0,0,3,0,8,18,5,0,0,0,0,40,0,0,0,0,0,10,8,7,4,0,0,4,38,0,0,0,0,0,12,22,24,3,5,0,0,67,0,0,0,0,0,3,19,20,3,0,0,0,54,0,0,0,0,0,0,9,25,9,0,0,0,48,0,0,0,0,0,5,5,12,14,0,0,0,33,0,0,0,0,0,0,8,3,0,0,0,0,10,0,0,0,0,0
210011231,0,0,0,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,4,3,0,0,0,0,16,0,0,0,0,0,4,4,4,0,0,0,0,12,0,0,0,6,4,0,0,0,0,0,0,0,11,0,0,0,0,0,8,3,8,4,0,0,0,24,0,0,0,0,0,5,16,8,5,0,0,4,35,0,0,0,0,5,4,5,13,3,0,0,0,32,0,0,0,3,5,5,13,16,4,0,0,0,43,0,0,3,0,4,8,14,18,0,3,0,3,53,0,0,0,0,0,0,15,15,7,0,0,0,41,0,0,0,0,0,0,7,20,4,0,0,0,40,0,0,0,0,0,0,8,19,12,0,5,0,41,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0
210011533,0,0,0,0,0,3,4,4,6,0,0,3,19,0,0,0,0,0,3,0,0,0,0,0,0,8,0,4,9,0,0,7,9,0,0,0,0,3,29,0,0,3,6,3,10,6,0,0,0,5,0,35,0,0,0,3,4,8,15,6,0,0,0,8,43,0,0,0,4,4,3,11,7,0,0,0,0,26,0,0,0,4,3,6,18,4,3,0,0,7,54,0,0,0,0,3,13,29,7,5,0,0,0,63,0,0,0,0,4,16,25,10,0,0,0,0,64,0,0,0,0,9,7,30,14,0,0,0,0,67,0,0,0,0,3,11,37,17,3,0,0,0,73,0,0,0,3,0,8,21,15,5,0,0,0,55,0,0,0,0,0,3,10,13,0,0,0,0,33,0,0,0,0,0,0,11,9,0,0,0,0,25,0,0,0,0,0,0,4,8,0,0,0,0,17,0,0,0,0,3
210011534,0,0,0,0,0,3,3,0,0,0,0,5,14,0,0,0,0,0,5,3,0,0,0,0,0,8,0,0,3,3,0,3,0,0,0,0,0,4,23,0,0,0,4,0,7,12,0,0,0,0,0,27,0,0,0,0,0,5,18,6,0,0,0,0,37,0,0,0,0,0,6,4,3,3,0,0,0,19,0,0,0,0,6,10,31,9,0,0,0,0,61,0,0,0,0,4,14,36,12,4,0,0,0,72,0,0,0,3,4,0,27,14,4,0,5,0,64,0,0,0,3,3,5,37,20,4,0,0,0,70,0,0,0,0,6,12,29,25,8,0,4,5,89,0,0,0,0,0,0,33,20,0,0,0,0,57,0,0,0,0,0,6,17,23,0,0,0,0,40,0,0,0,0,0,6,16,11,4,0,0,0,33,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0
210021232,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,8,0,3,0,4,4,4,0,0,0,0,0,0,21,7,7,7,5,0,0,0,0,0,0,0,0,34,0,0,5,13,6,11,9,0,0,0,0,0,41,0,0,0,0,0,0,7,4,0,0,0,0,16,0,0,4,3,3,5,5,5,0,0,0,0,36,0,0,0,3,3,11,13,9,0,0,0,0,40,0,0,0,4,3,10,12,14,3,0,0,0,47,0,0,4,0,8,5,16,8,5,0,0,0,41,0,0,3,0,0,9,28,15,3,0,0,0,68,0,0,5,0,3,11,15,11,6,0,4,0,45,0,0,0,0,0,9,5,17,3,3,0,0,31,0,0,0,0,0,0,3,14,3,0,0,0,26,0,0,0,0,0,0,0,4,0,0,0,0,11,0,3,0,0,5
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,3,3,0,0,6,0,0,0,0,0,8,0,0,0,4,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,7,3,0,0,0,0,17,0,0,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,4,5,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
210021235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,5,0,0,0,0,0,0,8,0,6,3,3,0,0,4,0,0,0,0,3,30,0,4,4,9,5,12,5,0,0,0,0,0,36,0,0,3,0,0,4,5,0,0,0,0,0,16,3,0,3,7,4,9,6,0,0,0,0,4,40,0,0,10,9,3,6,9,0,0,0,0,0,32,0,0,0,3,5,7,9,0,0,0,0,0,38,0,0,0,3,0,6,7,4,0,0,0,0,27,0,0,3,0,0,9,10,4,0,0,0,0,29,0,0,3,0,3,7,4,0,0,0,0,0,23,0,0,0,0,3,3,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,3
210031236,0,0,3,3,0,0,7,4,0,0,3,3,24,4,5,0,0,0,0,6,0,0,0,0,0,8,6,6,11,5,0,3,0,3,0,0,0,5,36,4,11,7,8,0,4,3,0,0,0,0,0,43,0,0,3,14,3,8,7,6,0,0,0,0,44,0,4,4,0,3,7,12,4,0,0,0,0,34,0,0,0,15,3,13,14,14,4,0,0,5,61,0,0,9,5,4,22,20,16,0,0,5,0,70,0,0,0,5,0,10,28,12,0,0,0,0,59,0,0,0,9,4,11,19,14,3,0,0,4,60,3,0,4,0,0,12,30,22,0,0,0,4,73,0,0,0,0,0,5,22,14,0,0,5,0,51,0,0,0,0,0,0,9,11,0,0,0,0,30,0,0,0,0,0,3,4,6,4,0,0,0,21,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0
210031237,3,0,0,0,4,5,9,0,0,0,0,5,34,0,0,0,0,0,3,0,6,0,0,0,4,22,4,9,3,6,5,4,10,0,0,0,0,3,41,0,5,3,9,0,10,16,0,0,0,0,0,47,0,0,4,8,14,15,29,4,4,0,0,0,69,0,5,0,10,4,9,22,12,0,0,0,0,57,0,0,0,10,12,16,40,10,0,0,0,5,92,0,0,3,4,8,19,41,9,0,0,0,6,94,0,0,5,16,7,22,49,17,0,0,3,0,109,0,0,0,5,4,15,35,10,0,0,5,0,78,0,0,0,10,5,21,51,23,3,0,0,0,117,0,0,4,4,0,4,17,9,0,0,3,4,56,0,0,0,4,0,10,9,12,0,0,0,0,35,0,0,0,0,0,4,6,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,4,7,4
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,6,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,3,8,5,0,0,0,0,21,0,0,0,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,11,3,0,0,0,0,17,0,0,0,0,0,0,8,0,5,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
210031440,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,10,3,10,0,4,0,4,0,0,0,0,0,0,23,0,8,0,0,0,3,9,0,0,0,0,5,28,0,0,3,5,0,8,10,0,0,0,0,5,33,0,0,4,4,0,3,9,4,0,0,0,0,24,0,3,0,9,6,9,15,0,0,0,0,0,48,0,0,3,3,7,12,19,4,0,0,0,0,39,0,0,0,4,3,3,19,3,0,0,0,0,35,0,0,0,0,0,13,14,9,0,0,0,4,38,0,0,0,0,0,6,21,7,0,0,0,0,41,0,0,0,0,0,0,20,5,0,0,0,0,28,0,0,0,0,0,3,3,3,0,0,0,0,15,0,0,0,0,0,0,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
210031535,4,0,0,0,0,4,14,8,0,0,6,0,40,4,3,4,3,0,0,4,0,0,0,0,3,30,11,20,11,7,3,8,22,4,0,0,0,6,91,8,30,17,10,0,15,12,0,0,0,3,4,101,0,3,17,12,3,14,22,6,0,0,5,0,85,3,5,13,9,4,20,16,7,0,0,0,6,73,0,5,7,11,12,31,39,18,0,0,0,0,134,0,0,10,9,12,26,49,15,3,0,4,0,121,0,0,3,4,9,32,44,24,0,0,0,0,115,0,0,3,0,9,15,47,14,0,0,0,4,94,0,0,5,0,3,24,56,27,0,0,3,0,119,0,0,0,0,0,11,24,23,0,0,0,0,67,0,0,0,4,0,0,19,9,6,0,4,0,37,0,0,0,0,0,3,11,12,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,8,6,10
210031536,0,0,0,0,0,4,12,0,0,0,3,3,21,0,6,0,0,0,0,0,5,0,0,0,0,10,0,0,0,8,7,8,8,0,0,0,0,0,30,0,7,0,8,4,3,11,3,0,0,0,4,37,0,0,6,3,0,13,15,0,0,0,0,3,46,0,0,7,5,4,7,7,3,0,0,0,0,35,0,0,4,8,7,26,36,3,7,0,0,6,87,0,0,0,3,10,24,32,8,0,0,0,3,87,0,0,0,3,5,13,43,11,0,0,0,0,77,0,0,0,4,0,18,34,13,4,0,0,7,79,0,4,0,0,0,15,46,29,0,0,0,3,99,0,0,0,0,0,3,22,13,0,0,0,0,44,0,0,0,0,0,3,10,9,0,0,0,0,29,0,0,0,0,0,0,7,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
210031537,0,0,0,3,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,4,0,0,5,0,0,0,3,0,23,0,0,0,0,8,6,5,0,0,0,0,0,25,0,0,6,9,3,7,4,7,0,0,0,0,38,0,0,0,0,4,3,3,4,0,0,0,0,15,0,3,0,0,12,4,15,9,0,0,0,0,42,0,0,0,7,0,15,22,6,0,0,0,3,55,0,0,0,3,5,12,21,11,0,0,0,0,58,0,0,0,3,0,8,14,12,5,0,0,3,51,0,0,0,4,6,8,40,26,5,0,0,0,85,0,0,0,0,0,5,27,19,4,0,0,0,56,0,0,0,0,0,3,10,16,0,0,0,0,35,0,0,0,0,0,0,6,13,5,0,0,0,31,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0
210031538,0,0,3,0,0,5,6,14,0,0,0,0,30,0,0,0,0,4,4,5,0,0,0,5,0,23,8,11,0,4,6,3,11,9,0,0,0,0,59,0,9,4,9,8,10,25,3,0,0,0,6,72,0,0,4,12,7,20,22,11,0,0,0,0,82,0,6,10,5,7,9,11,7,0,0,0,0,48,3,0,3,5,10,27,51,21,0,0,0,5,125,0,0,0,10,7,20,57,33,4,0,0,5,128,0,0,4,4,3,22,70,46,0,0,0,0,157,0,0,0,0,4,10,72,40,0,0,0,7,138,0,0,0,8,6,23,93,67,8,0,0,0,202,0,0,0,4,6,13,62,67,11,0,4,0,169,0,0,0,0,0,3,28,39,10,0,6,5,84,0,0,0,0,0,6,18,17,10,0,3,0,47,0,0,0,0,0,0,7,13,0,0,0,0,23,0,6,4,7,3
210041240,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,4,0,0,0,0,0,15,0,3,5,4,0,7,5,0,0,0,0,0,25,0,0,4,3,0,9,15,0,0,0,0,3,38,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,5,5,14,14,3,4,0,0,0,43,0,0,5,0,4,23,22,0,0,0,0,0,45,0,0,0,5,3,17,18,12,0,0,0,0,53,0,0,0,0,6,22,19,3,0,0,0,0,46,0,0,0,0,0,25,27,3,3,0,0,0,57,0,0,0,4,3,11,20,8,0,0,0,0,49,0,0,0,0,0,0,4,9,0,0,0,4,24,0,0,0,0,0,0,9,11,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0
210041539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,4,0,3,0,0,0,0,0,0,6,0,0,3,3,5,5,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,8,3,4,0,0,0,0,0,21,0,0,0,0,3,4,4,0,0,0,0,0,13,0,0,0,4,7,0,9,0,0,0,0,0,15,0,0,0,0,3,0,4,0,0,0,0,0,11,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
210041540,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,6,8,0,8,11,4,6,5,0,4,0,0,0,5,49,6,13,11,7,14,18,14,0,0,0,0,3,87,0,0,6,20,12,27,12,3,0,0,0,0,87,0,0,3,4,8,0,3,3,0,0,4,0,26,5,0,6,15,11,32,26,7,0,0,0,5,94,0,0,0,8,13,19,36,5,0,0,0,0,88,0,0,0,11,15,28,39,10,3,0,0,0,100,0,0,0,5,6,31,30,10,3,0,0,0,85,0,0,0,7,13,20,56,16,0,0,0,0,112,0,0,0,3,4,16,35,16,0,0,0,0,83,0,0,0,0,3,3,25,8,3,0,0,0,47,0,0,0,0,0,6,12,4,4,0,0,0,26,0,0,0,0,0,0,0,9,4,0,0,0,8,0,0,3,4,0
210041541,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,8,0,4,6,11,0,0,0,0,0,27,0,0,5,11,10,17,8,9,0,0,0,0,58,0,0,0,0,5,3,4,5,0,0,0,0,19,0,0,0,10,6,11,22,8,0,0,0,0,59,0,0,0,6,0,15,32,9,0,0,0,0,64,0,0,3,0,7,18,33,6,0,0,0,4,73,0,0,0,5,5,15,25,9,0,0,0,0,67,0,0,0,3,4,18,40,12,0,0,0,3,76,0,0,0,6,3,5,20,12,0,0,0,0,52,0,0,0,0,4,3,7,10,0,0,0,5,30,0,0,0,0,0,4,6,3,0,0,0,0,19,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,5
210051242,0,4,0,0,0,5,14,0,0,0,0,4,32,7,6,0,3,0,0,0,0,0,0,0,3,24,14,31,26,11,11,15,23,3,0,0,0,12,150,13,47,24,13,12,4,16,5,0,0,0,3,142,4,0,22,12,6,12,28,0,3,0,0,3,94,3,0,21,19,5,24,37,0,0,0,6,3,114,0,3,16,29,16,31,41,4,0,0,0,3,145,0,4,6,8,5,20,47,9,0,0,0,6,103,0,0,5,11,11,33,44,9,0,0,7,6,124,5,0,0,4,8,26,30,4,0,0,0,0,83,5,3,0,0,3,22,39,3,0,0,0,0,72,0,0,0,0,4,12,26,0,0,0,0,0,49,0,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,6,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,15,7
