SA2_CODE_2021,C11_1_74_1PF_CU15DS,C11_1_74_1PF_CU15NDS,C11_1_74_1PFnCU15DS,C11_1_74_1PF_NDCO,C11_1_74_Tot,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_Tot,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_Tot,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_Tot,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_Tot,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_Tot,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_Tot,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_Tot,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_Tot,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_Tot,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_Tot,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_Tot,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_Tot,C11_950over_1PF_CU15DS,C11_950over_1PF_CU15NDS,C11_950over_1PFnCU15DS,C11_950over_1PF_NDCO,C11_950over_Tot,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_Tot,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_Tot,C16_1_74_1PF_CU15DS,C16_1_74_1PF_CU15NDS,C16_1_74_1PFnCU15DS,C16_1_74_1PF_NDCO,C16_1_74_Tot,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_Tot,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_Tot,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_Tot,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_Tot,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_Tot,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_Tot,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_Tot,C16_450_549_1PF_CU15DS,C16_450_549_1PF_CU15NDS,C16_450_549_1PFnCU15DS,C16_450_549_1PF_NDCO,C16_450_549_Tot,C16_550_649_1PF_CU15DS,C16_550_649_1PF_CU15NDS,C16_550_649_1PFnCU15DS,C16_550_649_1PF_NDCO,C16_550_649_Tot,C16_650_749_1PF_CU15DS,C16_650_749_1PF_CU15NDS,C16_650_749_1PFnCU15DS,C16_650_749_1PF_NDCO,C16_650_749_Tot,C16_750_849_1PF_CU15DS,C16_750_849_1PF_CU15NDS,C16_750_849_1PFnCU15DS,C16_750_849_1PF_NDCO,C16_750_849_Tot,C16_850_949_1PF_CU15DS,C16_850_949_1PF_CU15NDS,C16_850_949_1PFnCU15DS,C16_850_949_1PF_NDCO,C16_850_949_Tot,C16_950over_1PF_CU15_DS,C16_950over_1PF_CU15_NDS,C16_950over_1PFnoCU15_DS,C16_950over_1PF_NDCO,C16_950over_Tot,C16_Rns_1PF_CU15DS,C16_Rns_1PF_CU15NDS,C16_Rns_1PFnCU15DS,C16_Rns_1PF_NDCO,C16_Rns_Tot,C16_Tot_1PF_CU15DS,C16_Tot_1PF_CU15NDS,C16_Tot_1PFnCU15DS,C16_Tot_1PF_NDCO,C16_Tot_Tot,C21_1_74_1PF_CU15DS,C21_1_74_1PF_CU15NDS,C21_1_74_1PFnCU15DS,C21_1_74_1PF_NDCO,C21_1_74_Tot,C21_75_99_1PF_CU15DS,C21_75_99_1PF_CU15NDS,C21_75_99_1PFnCU15DS,C21_75_99_1PF_NDCO,C21_75_99_Tot,C21_100_149_1PF_CU15DS,C21_100_149_1PF_CU15NDS,C21_100_149_1PFnCU15DS,C21_100_149_1PF_NDCO,C21_100_149_Tot,C21_150_199_1PF_CU15DS,C21_150_199_1PF_CU15NDS,C21_150_199_1PFnCU15DS,C21_150_199_1PF_NDCO,C21_150_199_Tot,C21_200_224_1PF_CU15DS,C21_200_224_1PF_CU15NDS,C21_200_224_1PFnCU15DS,C21_200_224_1PF_NDCO,C21_200_224_Tot,C21_225_274_1PF_CU15DS,C21_225_274_1PF_CU15NDS,C21_225_274_1PFnCU15DS,C21_225_274_1PF_NDCO,C21_225_274_Tot,C21_275_349_1PF_CU15DS,C21_275_349_1PF_CU15NDS,C21_275_349_1PFnCU15DS,C21_275_349_1PF_NDCO,C21_275_349_Tot,C21_350_449_1PF_CU15DS,C21_350_449_1PF_CU15NDS,C21_350_449_1PFnCU15DS,C21_350_449_1PF_NDCO,C21_350_449_Tot
210031536,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,3,3,13,0,3,4,0,9,3,4,3,11,21,8,23,5,11,49,3,7,6,3,15,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,57,19,31,115,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,3,3,0,6,7,3,11,0,16,10,12,47,4,26,5,17,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,50,23,36,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,15,0,19,6,10,34,5,25,10,12,56
210031537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,8,0,15,3,7,22,0,6,3,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,30,9,19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,7,3,5,0,9,17,4,20,4,12,40,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,6,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,14,7,27,4,16,57
210031538,0,0,0,0,0,0,3,0,0,0,3,4,0,4,10,0,11,0,7,16,0,3,0,0,3,4,17,5,15,34,5,42,16,21,82,9,25,9,13,57,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,18,119,34,65,234,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7,0,8,0,0,10,0,5,0,0,8,0,10,4,7,16,5,47,7,17,75,14,47,22,24,97,6,11,4,10,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,21,139,41,61,255,0,0,0,0,4,0,0,0,0,0,0,3,0,3,4,0,0,5,0,5,0,0,0,4,3,0,6,0,0,3,0,30,5,11,52,15,72,22,28,137
210041240,0,0,0,0,0,0,0,0,0,0,5,8,0,0,11,0,3,0,0,10,0,5,5,5,11,3,23,3,13,45,5,35,5,9,55,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,19,83,16,23,140,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,3,3,3,11,0,0,0,0,4,0,10,0,0,14,10,36,8,19,78,5,12,3,4,25,0,0,0,5,6,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,19,82,21,37,160,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,4,9,0,0,0,3,8,0,3,0,3,10,0,28,7,9,42,11,44,12,9,74
210041539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,9,0,11,0,0,8,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,5,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,12,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,4,26,5,13,46
210041540,0,0,0,4,3,0,0,0,0,4,0,5,0,0,12,0,4,0,3,14,0,15,4,4,19,0,28,5,12,48,4,50,11,20,82,0,15,0,3,24,0,4,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,135,24,54,227,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,0,0,0,6,3,3,0,5,11,0,15,6,5,25,7,76,27,39,148,11,30,15,7,62,0,7,0,4,8,0,5,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,21,148,44,73,280,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,5,0,0,6,0,6,0,4,3,0,0,0,3,7,9,43,15,27,79,16,79,27,37,154
210041541,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,12,0,0,12,0,8,3,8,15,4,25,8,12,43,8,43,9,10,65,3,22,4,8,31,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,13,116,24,37,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,6,0,0,8,0,12,0,3,17,7,50,17,25,96,11,38,9,16,78,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,22,113,32,50,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,6,0,0,0,4,6,5,29,8,16,53,15,57,25,31,128
210051242,6,0,0,12,17,0,7,3,8,18,11,36,10,10,59,7,18,7,12,47,4,7,5,6,34,7,33,7,17,60,8,42,13,24,82,0,4,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,9,5,21,44,152,50,105,353,0,3,0,5,3,0,4,0,3,5,4,25,10,12,55,12,22,3,13,41,0,14,0,16,34,5,24,4,8,49,18,71,15,41,146,11,17,5,7,46,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,3,4,26,57,202,46,111,415,0,0,0,5,5,0,0,0,0,3,7,14,11,13,40,12,22,8,17,56,0,9,3,11,13,3,12,0,14,33,17,49,16,36,114,8,43,10,48,114
210051243,0,0,0,5,6,0,0,3,8,10,5,14,8,10,35,5,18,8,6,38,0,12,3,12,22,8,29,6,13,55,12,40,7,31,92,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,14,36,129,39,86,283,0,0,0,0,0,0,0,0,0,0,0,11,3,3,18,3,6,0,5,21,0,7,3,9,19,3,21,5,13,53,25,48,15,46,138,10,7,5,10,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,47,122,34,88,290,0,0,0,0,0,0,0,0,4,4,0,6,0,10,15,3,9,0,8,19,3,5,0,7,14,0,8,0,7,14,13,45,17,37,117,8,43,14,23,102
210051245,0,0,0,0,6,0,0,4,3,11,0,14,0,5,17,0,13,3,10,19,0,3,3,4,14,0,18,12,10,46,9,56,16,21,103,5,28,8,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,16,138,53,62,273,0,0,0,0,0,0,0,0,3,3,0,5,0,10,15,0,8,7,0,21,0,4,0,7,8,3,0,8,8,17,18,53,22,26,122,8,41,18,27,98,0,4,0,4,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,7,16,38,128,60,90,320,0,0,0,0,0,0,0,0,0,5,0,17,0,5,21,10,5,3,3,16,6,5,0,3,8,0,7,3,5,15,0,14,5,26,49,18,75,25,66,182
210051246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,6,0,3,0,3,11,3,6,7,4,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,4,23,6,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,3,9,10,27,3,19,67,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,38,12,25,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,9,11,46,19,14,92
210051247,0,3,0,6,6,4,7,3,6,19,9,29,7,18,61,3,21,9,13,44,6,8,0,8,22,3,25,4,23,60,15,50,12,31,105,4,10,4,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,9,28,49,175,43,113,372,0,0,0,3,3,0,0,0,5,7,4,18,3,20,45,6,7,3,17,34,6,7,5,10,21,0,18,7,11,33,15,64,16,41,135,4,29,6,10,53,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,10,24,42,156,49,121,365,0,5,0,4,6,0,0,0,5,5,0,13,5,16,37,8,18,0,15,38,3,10,3,7,18,7,7,0,13,30,15,31,11,40,91,14,53,12,38,117
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,3,0,5,3,6,14,0,19,8,14,38,3,33,11,16,72,0,7,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,8,65,25,45,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,7,16,3,39,16,27,85,6,32,8,18,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,9,84,21,60,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,11,14,3,16,5,21,44,8,28,6,29,67
210051441,0,0,0,0,0,0,3,0,0,0,0,6,0,0,11,6,8,3,0,15,0,4,0,5,10,3,9,6,5,27,17,43,7,16,72,0,11,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,26,87,18,29,156,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,4,0,0,5,3,3,0,3,7,3,3,4,0,15,13,40,3,30,80,0,13,8,12,33,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,8,21,76,18,52,164,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,3,5,0,0,0,0,0,0,5,3,3,18,5,26,10,7,52,6,39,8,31,77
210051442,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,3,24,0,11,39,6,28,3,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,11,67,9,24,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,3,10,41,17,13,81,10,31,6,17,61,0,4,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,19,95,24,33,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,24,6,14,47,7,55,14,30,109
210051443,0,0,0,0,5,0,3,0,0,3,0,0,0,0,5,0,12,3,3,13,0,7,3,0,15,0,14,6,4,28,14,64,6,11,97,14,15,3,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,29,126,24,39,216,0,0,0,0,0,0,4,0,0,5,0,0,0,0,3,0,5,0,0,3,0,7,0,4,11,0,8,4,9,16,12,68,18,34,130,22,42,14,23,110,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,3,12,37,145,39,78,305,0,0,0,0,5,0,0,0,0,0,5,0,0,6,6,0,0,0,0,5,0,0,0,0,7,0,6,0,8,12,0,23,8,20,52,22,72,20,63,181
210051445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,5,20,25,162,23,62,264
210051542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,3,14,33,7,20,3,14,46,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,41,11,31,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,9,17,11,41,12,22,93
210051543,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,4,0,0,0,5,4,6,16,0,0,21,4,17,4,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,0,17,70,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,50,11,19,95,11,42,13,11,75,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,24,102,31,37,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,4,4,0,0,0,0,3,0,3,0,0,0,8,18,3,4,33,10,66,20,48,147
210051544,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,5,0,0,3,0,4,0,0,6,0,5,0,0,9,17,36,6,15,72,6,10,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,30,78,14,19,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,4,0,0,0,0,4,7,25,6,11,48,6,17,5,7,40,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,12,51,22,26,115,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,5,0,3,0,0,3,5,6,3,6,20,8,21,7,23,66
210051545,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,3,0,0,7,0,3,0,0,6,0,9,0,5,11,14,19,7,5,45,5,9,4,3,25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,24,62,17,10,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,3,3,0,3,11,10,19,5,13,42,0,25,10,12,52,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,60,24,23,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,11,0,5,0,7,13,14,47,7,39,109
211011251,0,0,0,0,0,0,0,0,0,0,0,6,5,4,12,0,6,0,5,22,0,4,0,5,13,6,16,6,7,37,5,43,8,29,87,3,13,9,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,99,32,67,220,0,0,0,0,0,0,0,0,0,0,0,4,5,3,9,0,3,0,6,8,0,7,0,0,12,0,7,3,0,15,5,42,18,36,100,14,50,13,30,110,0,4,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,11,26,128,48,77,274,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,3,8,12,0,6,3,0,9,0,3,5,4,12,3,23,5,25,56,17,69,15,52,160
211011254,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,4,0,10,0,0,0,3,7,5,13,6,5,28,7,36,10,19,75,7,23,10,12,48,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,4,25,86,27,47,183,0,0,0,0,0,0,0,0,0,0,0,7,3,0,11,0,3,0,0,9,0,0,0,0,0,0,0,0,5,8,8,29,7,15,57,19,43,19,35,115,7,4,3,6,19,0,7,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,33,94,40,68,229,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,3,5,4,0,0,0,0,4,0,0,3,0,0,0,10,0,8,21,14,54,15,30,115
211011255,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,3,0,0,0,5,6,0,0,0,0,4,0,11,0,4,14,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,9,12,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,4,9,0,5,12,3,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,4,4,12
211011256,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,3,0,5,13,0,3,0,0,3,0,9,0,3,15,11,25,10,9,57,11,29,11,17,66,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,39,71,25,35,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,0,8,0,0,0,0,5,0,0,0,3,3,3,12,7,9,23,19,30,29,28,112,5,15,6,5,35,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,24,68,49,51,197,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,7,0,5,9,13,39,21,35,110
