SA2_CODE_2021,C21_650_799_1PF_1C,C21_650_799_1PF_2C,C21_650_799_1PF_3C,C21_650_799_1PF_4mC,C21_650_799_Tot,C21_800_999_1PF_1C,C21_800_999_1PF_2C,C21_800_999_1PF_3C,C21_800_999_1PF_4mC,C21_800_999_Tot,C21_1000_1499_1PF_1C,C21_1000_1499_1PF_2C,C21_1000_1499_1PF_3C,C21_1000_1499_1PF_4mC,C21_1000_1499_Tot,C21_1500_1999_1PF_1C,C21_1500_1999_1PF_2C,C21_1500_1999_1PF_3C,C21_1500_1999_1PF_4mC,C21_1500_1999_Tot,C21_2000_2499_1PF_1C,C21_2000_2499_1PF_2C,C21_2000_2499_1PF_3C,C21_2000_2499_1PF_4mC,C21_2000_2499_Tot,C21_2500_2999_1PF_1C,C21_2500_2999_1PF_2C,C21_2500_2999_1PF_3C,C21_2500_2999_1PF_4mC,C21_2500_2999_Tot,C21_3000_3999_1PF_1C,C21_3000_3999_1PF_2C,C21_3000_3999_1PF_3C,C21_3000_3999_1PF_4mC,C21_3000_3999_Tot,C21_4000more_1PF_1C,C21_4000more_1PF_2C,C21_4000more_1PF_3C,C21_4000more_1PF_4mo_ch,C21_4000more_Tot,C21_Par_inc_st_1PF_1C,C21_Par_inc_st_1PF_2C,C21_Par_inc_st_1PF_3C,C21_Par_inc_st_1PF_4mC,C21_Par_inc_st_Tot,C21_All_inc_ns_1PF_1Ch,C21_All_inc_ns_1PF_2C,C21_All_inc_ns_1PF_3C,C21_All_inc_ns_1PF_4mC,C21_All_inc_ns_Tot,C21_Tot_1PF_1C,C21_Tot_1PF_2C,C21_Tot_1PF_3C,C21_Tot_1PF_4mC,C21_Tot_Tot
106021114,25,8,13,4,52,30,13,8,5,53,57,39,13,0,106,24,10,6,0,44,33,9,10,0,51,4,11,3,0,18,6,3,0,0,14,5,0,5,0,11,8,7,3,0,24,3,0,0,0,4,237,125,59,15,433
106021116,13,8,0,0,26,24,3,5,0,28,35,21,14,6,72,21,24,5,0,57,21,23,4,0,45,11,6,5,3,24,9,11,0,3,23,0,5,0,0,7,13,6,4,0,19,0,0,0,0,0,158,118,36,12,331
106021614,31,28,10,3,75,77,22,13,7,118,121,70,17,12,219,75,51,19,9,152,47,32,14,7,98,23,8,3,0,36,13,11,0,3,32,10,5,3,0,15,19,15,4,0,43,9,6,0,0,19,500,302,105,45,948
106021615,35,34,21,3,94,56,41,13,10,120,95,61,14,5,181,50,46,7,7,114,46,36,9,3,98,14,11,3,3,34,11,14,0,0,21,8,9,3,0,20,31,14,5,3,47,12,7,0,3,12,422,319,104,45,886
106021616,16,12,12,4,37,35,18,8,3,60,88,30,8,12,141,38,24,5,3,65,27,10,9,0,52,5,4,0,0,18,4,6,0,0,12,3,3,4,0,11,14,7,3,4,30,5,3,0,0,8,286,154,48,32,520
106021617,18,16,10,5,44,42,8,10,0,68,81,47,9,4,138,49,25,8,3,76,23,22,3,0,55,10,6,0,3,21,9,8,3,0,20,9,4,0,0,13,15,15,6,4,40,10,0,0,0,8,309,180,64,24,571
106021618,21,12,12,0,44,27,16,9,5,60,89,42,16,6,152,45,39,14,7,99,34,19,4,0,66,15,16,5,0,27,14,11,5,0,28,10,8,5,5,22,8,11,11,0,32,4,0,0,0,7,307,201,81,21,608
106031119,10,8,4,0,19,29,4,0,0,35,42,13,5,0,65,24,10,3,0,33,10,5,0,0,24,0,0,6,0,9,5,5,0,0,8,0,0,0,0,4,11,5,5,0,14,0,0,0,0,0,155,68,22,10,253
106031120,14,13,5,0,36,31,8,0,7,43,66,26,8,0,107,23,12,0,0,36,21,3,7,5,29,9,0,0,0,11,3,0,0,0,3,0,4,0,0,4,10,10,5,0,29,0,0,0,0,6,209,105,45,19,376
106031121,56,20,12,3,90,88,18,12,4,132,138,54,15,8,213,75,34,16,3,124,34,24,5,0,69,12,4,8,0,17,9,12,0,0,21,14,5,0,0,16,49,13,19,3,87,3,6,0,0,9,568,239,94,31,938
106031122,63,37,12,16,118,78,33,15,9,135,142,61,22,15,243,57,27,8,7,98,34,23,11,0,65,17,8,0,0,28,16,0,4,5,26,5,3,4,0,10,39,16,12,3,74,8,7,5,0,25,556,291,128,64,1034
106031123,8,7,0,0,15,4,0,0,0,8,20,9,5,0,31,13,7,7,0,25,6,0,0,0,9,4,0,0,0,3,3,9,6,0,11,0,4,0,0,3,4,3,0,0,13,5,0,0,0,5,78,43,11,3,139
106031124,6,3,0,0,15,19,3,3,0,25,31,12,3,0,45,11,0,4,0,12,8,3,0,0,8,4,0,3,0,6,4,4,0,0,9,7,0,0,0,8,5,3,0,0,14,4,0,0,0,4,122,35,15,0,175
106031125,17,12,8,5,44,44,15,10,3,74,80,44,12,12,152,59,32,3,4,91,32,13,7,0,53,16,14,0,7,34,10,16,0,0,24,7,6,3,0,17,24,13,0,0,43,11,3,0,0,14,340,200,68,34,644
106041126,31,20,10,3,62,46,21,13,9,91,66,35,21,9,130,28,28,3,8,69,32,18,9,4,59,9,6,0,0,14,11,3,0,0,19,5,8,0,0,10,12,12,3,0,35,14,3,0,0,20,319,212,92,42,663
106041127,5,4,0,0,14,9,0,3,0,14,17,12,0,0,29,12,4,0,3,15,3,3,4,0,12,8,0,0,0,13,8,5,0,0,10,0,3,0,0,3,4,5,0,3,14,0,0,0,0,0,80,37,14,6,145
106041128,14,6,0,4,30,20,7,4,0,32,39,18,7,0,60,20,4,0,0,30,15,8,0,0,23,4,5,0,0,3,3,6,0,0,8,7,5,0,0,8,9,4,3,5,17,3,0,0,0,3,160,69,17,8,256
106041129,14,0,0,3,14,20,8,3,0,31,23,8,6,3,45,13,6,0,0,23,18,10,5,0,24,5,0,0,0,4,3,0,0,0,7,3,3,0,0,4,14,9,0,0,28,3,0,0,0,8,162,63,29,11,265
107011131,54,46,23,8,130,95,44,16,7,163,189,85,31,16,319,124,51,16,8,193,64,41,12,5,123,27,18,4,0,46,18,16,0,0,33,8,13,8,0,28,19,17,16,3,61,20,0,0,0,19,744,408,151,60,1362
107011132,16,14,14,0,42,21,16,0,4,42,60,38,16,3,116,39,30,13,3,84,31,25,6,0,67,9,4,0,0,17,12,16,5,0,38,0,7,0,0,12,3,6,3,0,21,5,0,0,0,5,231,171,72,19,494
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,22,13,6,0,47,51,19,4,9,79,73,39,18,7,135,57,25,15,4,102,33,27,5,0,65,13,3,3,0,17,14,14,4,4,32,8,7,0,0,14,16,16,10,4,39,8,0,0,0,14,339,198,70,31,644
107011545,43,30,6,6,84,81,20,18,11,130,124,59,20,15,216,60,32,9,7,101,34,14,5,7,63,10,7,0,0,21,9,16,0,0,26,9,4,4,0,9,24,13,8,4,54,10,0,0,0,16,504,247,98,53,905
107011546,27,22,5,0,55,59,9,3,3,83,102,23,18,7,146,51,17,8,0,78,32,17,7,0,59,15,6,0,0,24,8,6,0,0,21,0,4,0,0,0,22,17,4,0,41,9,0,0,0,17,390,164,75,31,663
107011547,9,0,6,0,8,9,4,3,0,21,35,4,0,0,44,15,7,9,0,25,9,10,0,0,25,5,0,0,0,7,5,8,0,0,8,9,0,0,0,6,3,3,0,0,10,0,0,0,0,0,119,53,17,9,197
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,28,29,8,0,70,61,26,12,14,111,89,58,24,3,169,65,33,16,6,123,46,31,9,0,88,20,11,0,0,36,22,9,7,3,45,4,8,3,0,16,28,13,10,4,54,11,4,0,0,17,433,266,101,32,828
107031137,12,14,0,3,37,31,9,3,0,48,60,21,9,5,96,37,24,4,4,62,22,3,3,0,30,16,4,0,0,24,6,0,0,0,10,0,4,6,0,10,15,0,4,0,16,5,0,0,0,6,254,111,50,16,426
107031138,9,6,0,0,17,7,7,5,0,16,45,14,3,0,61,20,18,3,0,42,19,15,0,0,37,11,5,0,0,12,6,11,0,0,12,7,3,0,0,12,6,14,4,0,25,0,0,0,0,3,167,104,24,10,293
107031139,5,7,0,0,14,6,4,3,0,13,33,8,3,0,44,18,12,0,0,32,9,9,0,0,22,5,3,0,0,13,3,0,0,0,7,4,4,3,0,8,6,4,3,0,16,0,0,0,0,5,111,61,16,3,193
107031140,3,8,4,0,10,4,8,4,0,15,31,14,0,0,51,28,8,0,0,36,10,7,0,0,21,8,0,0,0,9,8,8,0,0,16,7,0,0,0,12,13,5,0,0,19,5,0,0,0,9,128,65,16,3,213
107031141,39,14,10,0,63,47,24,5,3,78,75,47,16,3,143,57,40,13,0,111,51,30,12,4,91,21,18,0,0,45,22,24,4,3,50,6,11,8,0,18,12,19,14,0,48,9,0,6,0,10,373,256,84,23,736
107031142,29,19,4,0,52,34,14,7,3,56,89,33,9,4,136,53,14,6,0,67,35,17,8,4,63,13,5,8,5,25,6,17,6,0,24,0,3,0,0,9,16,12,0,0,29,7,0,4,0,9,342,149,54,25,568
107031143,78,36,14,3,135,142,40,24,0,205,191,100,32,14,333,93,48,16,10,163,48,39,9,4,103,20,16,10,0,47,16,18,4,0,43,11,7,3,0,24,55,14,12,5,86,20,7,3,0,33,866,403,161,64,1483
107041144,32,25,0,4,63,79,38,7,0,116,120,59,19,8,201,89,47,7,0,141,50,42,0,0,96,31,17,4,0,53,32,29,3,0,62,13,16,4,0,40,22,16,13,4,58,6,0,0,0,5,568,326,69,20,989
107041145,54,19,9,3,89,67,15,4,4,95,134,48,21,3,200,68,42,12,0,128,47,29,5,0,84,26,9,5,0,36,8,12,5,0,25,8,7,3,0,17,39,19,14,9,76,10,0,0,0,15,573,258,82,22,936
107041146,35,16,3,0,58,45,22,9,4,78,103,35,13,12,160,64,33,11,0,112,55,37,11,4,104,23,9,4,0,46,11,12,3,0,26,13,10,5,0,31,14,22,6,4,52,0,0,0,0,4,456,228,67,34,785
107041147,4,6,0,0,17,7,5,5,0,14,39,21,4,0,65,20,15,7,3,40,18,15,5,0,38,17,3,0,0,20,5,9,3,0,22,0,7,3,0,15,16,16,0,0,30,0,0,0,0,0,145,106,23,4,278
107041148,16,6,0,0,22,20,14,0,0,35,39,17,3,0,61,16,20,3,0,40,31,25,0,0,60,14,0,0,0,14,10,9,0,0,18,10,6,10,0,25,13,11,10,0,36,0,0,0,0,0,191,126,31,6,357
107041150,35,15,8,0,61,48,24,6,4,79,137,51,15,0,208,61,37,15,4,111,56,36,5,0,106,20,17,3,0,39,19,12,5,0,37,8,15,5,3,31,20,26,11,0,57,5,0,0,0,10,479,274,83,21,852
107041548,20,15,3,0,41,35,13,0,0,53,80,23,4,0,114,46,10,0,0,59,39,16,6,0,62,23,6,0,0,28,19,7,0,0,25,16,7,0,0,24,15,11,6,0,36,4,5,0,0,10,366,129,22,0,521
107041549,29,12,8,3,55,49,15,7,0,67,96,22,3,0,125,60,31,3,3,98,35,26,6,0,63,19,11,0,0,32,16,12,4,0,32,6,8,0,0,13,24,17,5,5,47,10,3,0,0,14,416,174,44,15,645
108011151,16,14,4,4,29,15,10,0,3,21,30,9,3,8,49,14,3,0,0,17,6,4,0,0,11,0,0,0,0,3,0,0,3,0,4,0,0,0,0,3,9,8,4,4,19,0,0,0,0,5,117,57,21,16,209
108011152,37,24,13,6,79,72,25,14,6,114,106,25,18,5,156,57,18,10,4,91,23,16,5,4,39,6,10,0,0,18,8,4,0,0,10,4,0,0,0,3,26,16,12,7,52,12,6,4,0,20,407,163,84,34,694
108011153,12,14,0,0,27,23,5,12,0,38,43,21,3,3,72,13,13,0,0,28,13,0,0,0,14,6,0,0,0,3,4,0,0,0,4,0,0,0,0,0,13,18,0,0,32,0,0,0,0,0,163,97,21,5,285
108011154,24,3,7,0,33,27,12,0,0,37,63,13,10,3,81,18,7,0,0,29,12,4,0,0,15,13,0,0,0,15,6,0,0,0,5,0,0,0,0,0,19,13,3,0,30,0,3,0,0,4,221,73,17,3,315
108021155,55,40,14,11,115,73,33,18,8,131,120,58,32,22,234,56,27,7,8,101,35,14,7,4,57,6,3,6,0,21,8,4,0,0,19,4,0,0,0,5,28,21,10,13,68,16,10,7,6,39,527,266,133,83,1015
108021156,23,12,5,0,47,32,11,5,5,55,54,23,14,6,92,31,11,5,0,49,16,9,4,3,30,6,0,3,4,9,0,0,0,0,0,0,0,0,0,3,21,28,3,9,52,0,0,0,0,6,245,124,46,22,442
108021157,18,14,4,3,29,28,13,5,0,52,38,13,9,0,58,11,4,0,0,19,7,6,0,0,9,0,0,0,0,5,0,0,0,0,0,4,0,0,0,9,8,12,6,0,24,0,0,0,0,4,155,82,33,9,279
108021158,26,14,5,4,49,31,9,11,4,49,49,22,3,8,87,24,12,3,4,35,10,4,0,5,28,0,3,0,0,9,0,0,0,0,3,5,0,0,0,5,14,18,4,6,38,7,0,0,0,11,212,110,41,28,392
108021159,19,12,6,9,41,27,9,4,3,41,46,19,9,6,74,11,10,0,0,19,7,4,0,3,18,4,4,0,0,9,5,0,0,0,11,4,0,0,0,3,18,16,0,4,39,9,4,5,3,14,208,86,43,28,365
108021160,13,10,0,0,25,27,7,0,6,32,48,17,7,0,65,12,4,0,0,18,13,8,0,0,17,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,5,8,0,0,14,0,0,0,0,0,152,66,14,3,235
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
108041162,40,22,13,3,75,66,12,10,0,86,111,41,18,12,181,45,24,7,3,83,39,13,5,0,57,12,10,0,0,23,8,10,0,0,14,5,0,3,0,15,31,18,0,3,51,11,0,0,0,11,437,185,70,28,728
108041164,58,27,8,0,100,81,24,12,6,130,188,69,18,11,285,75,39,8,3,129,48,23,5,0,76,22,5,3,0,33,7,5,3,0,12,10,8,0,0,12,31,22,9,7,64,9,4,0,0,17,643,286,94,48,1073
108041165,11,3,0,0,14,14,7,0,0,18,27,9,5,0,38,13,11,5,0,27,9,0,0,0,10,3,0,0,0,3,0,0,0,0,0,5,0,0,0,3,10,3,0,0,16,0,0,0,0,3,116,47,18,4,182
108041166,44,17,10,3,71,53,19,10,6,86,111,46,22,7,183,41,19,8,6,70,32,12,5,4,60,8,9,0,0,19,8,3,0,0,12,5,0,0,0,8,10,10,4,0,34,9,4,3,0,13,387,182,74,36,688
108041619,33,16,3,5,56,61,23,8,0,84,83,36,4,6,126,52,14,3,0,70,30,14,8,0,57,6,0,0,0,10,10,7,0,0,16,7,3,3,0,14,12,12,4,0,31,8,0,0,0,8,369,148,44,13,572
108041620,22,16,9,7,52,63,14,3,4,82,110,54,12,13,189,60,39,3,0,105,38,31,7,3,78,10,7,0,0,21,7,7,0,0,12,10,3,0,0,11,22,9,7,0,46,5,0,0,0,4,417,218,61,31,725
108051167,14,4,4,0,21,17,0,5,0,22,35,9,12,0,49,15,8,7,0,29,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,12,3,0,0,21,3,0,0,0,9,134,50,27,10,229
108051168,25,17,4,0,43,44,22,7,3,75,73,32,17,3,128,40,16,4,0,64,17,13,0,0,40,4,5,0,0,10,0,3,7,0,11,5,5,0,0,12,21,10,7,4,39,3,0,0,0,12,282,146,53,19,497
108051169,73,43,18,9,149,119,54,15,10,201,190,84,39,11,326,51,49,15,6,123,24,33,3,4,62,14,6,3,3,33,3,4,3,0,7,7,3,0,0,6,36,31,15,6,87,14,9,9,11,46,713,397,149,80,1335
108051170,29,16,10,0,52,54,12,3,0,77,81,26,13,4,121,41,11,7,3,63,19,11,5,0,37,8,0,0,0,7,0,0,0,0,3,5,0,0,0,4,26,18,4,4,53,7,3,0,0,12,345,131,44,27,541
108051171,17,19,5,5,39,35,11,7,4,60,46,18,8,5,80,22,11,4,0,41,7,10,0,0,14,3,5,0,0,3,3,3,0,0,6,3,3,0,0,6,8,7,6,0,22,3,3,0,0,7,190,96,38,23,347
109011172,38,16,5,5,66,42,14,7,4,71,93,48,16,3,163,51,32,6,3,90,45,22,14,5,83,14,5,0,0,20,9,7,0,0,18,5,3,7,0,17,12,16,4,0,32,9,4,0,0,12,374,195,75,23,666
109011173,24,29,5,3,68,41,18,9,4,65,74,37,17,4,136,46,31,5,6,93,24,9,3,0,44,5,6,3,0,14,6,3,0,0,15,5,0,0,0,8,19,15,6,4,47,9,0,0,0,9,321,199,69,27,617
109011174,27,14,8,0,54,18,10,8,6,45,59,23,7,3,97,32,19,7,0,60,31,8,3,0,41,15,0,3,0,18,3,3,3,0,15,3,4,3,0,10,14,9,7,0,34,9,3,0,0,6,271,113,51,9,451
109011175,20,12,11,3,45,33,9,9,3,48,49,24,7,5,88,34,12,8,0,48,21,13,6,8,43,3,5,0,3,10,5,4,0,0,13,6,4,0,0,9,11,9,5,0,27,11,0,0,0,11,232,113,45,25,419
109011176,45,25,12,8,92,83,20,4,12,124,115,64,22,15,216,71,31,7,0,106,39,17,8,3,64,19,11,4,0,28,5,7,3,0,12,5,6,0,0,8,26,10,4,8,48,6,5,0,4,22,537,255,95,56,941
109021177,8,3,0,0,13,6,7,0,0,15,13,9,0,0,25,7,5,0,0,8,13,4,5,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,8,0,0,0,10,0,3,0,0,3,80,29,12,4,124
109021178,13,5,4,0,23,16,7,4,0,37,26,12,3,5,41,17,4,0,3,20,3,10,3,0,14,0,0,0,0,3,0,6,0,0,4,3,0,0,0,8,6,0,4,3,14,6,3,0,0,16,122,67,26,9,223
109021179,0,3,3,0,6,4,8,0,4,11,10,3,0,0,15,11,3,0,0,17,11,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,9,5,0,0,0,3,50,29,15,6,99
109031180,9,3,3,4,24,25,3,0,3,31,33,9,11,0,54,17,20,3,0,42,12,11,0,0,25,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,10,0,0,17,3,0,0,0,3,147,69,26,11,249
109031181,13,8,5,0,25,11,7,5,0,27,37,12,4,6,53,17,7,3,3,26,9,0,0,0,17,0,3,0,0,4,0,0,0,0,0,5,0,0,0,5,13,6,4,0,20,0,0,0,0,0,134,55,27,5,220
109031182,11,4,0,0,25,23,10,10,3,39,44,18,9,9,77,22,22,6,0,41,12,5,6,0,23,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,4,3,4,21,0,0,0,0,5,153,81,34,16,279
109031183,4,10,4,0,18,19,6,0,0,31,22,10,3,4,42,9,3,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,4,0,0,0,4,11,0,3,3,14,0,0,0,0,0,114,44,16,9,188
109031184,6,7,0,0,13,10,7,3,0,21,19,7,8,0,38,13,8,0,0,27,9,3,0,0,23,3,4,0,0,11,0,9,0,0,8,4,0,0,0,3,5,10,0,0,22,3,0,0,0,3,95,59,20,7,189
109031185,17,16,5,0,37,21,20,4,0,44,46,23,4,0,78,19,8,6,0,32,16,5,0,0,23,5,0,0,0,8,3,0,0,0,5,0,0,0,0,8,13,8,0,0,19,8,5,0,0,16,188,98,29,9,324
110011186,50,31,14,6,103,82,20,19,13,135,123,54,29,12,209,71,39,17,7,131,57,23,7,4,90,18,10,3,0,27,8,7,0,0,17,9,11,0,0,25,33,21,14,4,70,3,0,3,0,11,566,268,127,66,1028
110011187,4,3,0,0,15,10,3,0,0,16,26,10,0,6,38,9,0,0,0,8,9,0,3,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,3,0,0,11,0,0,0,0,0,83,33,10,6,136
110011188,6,5,3,0,19,20,7,0,0,29,36,12,5,4,53,17,7,4,0,25,16,5,0,0,16,4,0,0,0,7,4,3,0,0,7,0,0,0,0,3,5,3,0,0,12,3,0,0,0,0,138,62,22,10,235
110011189,7,0,3,0,12,9,5,0,0,13,3,9,3,0,16,5,0,0,0,7,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,7,0,4,0,0,5,36,26,6,9,73
110021190,16,9,7,0,37,42,13,8,5,65,51,16,4,6,76,24,11,5,0,43,8,5,6,0,18,3,3,0,0,8,0,0,0,0,0,0,3,0,0,5,15,6,6,0,30,9,0,0,0,10,238,98,45,17,403
110021191,22,26,9,7,64,50,36,16,3,105,86,43,12,5,159,39,18,9,3,71,24,11,5,5,41,11,0,0,0,13,3,0,0,0,3,0,9,0,0,4,16,15,5,4,42,7,7,0,4,16,344,207,69,41,670
110021192,9,4,11,0,23,17,7,4,3,27,23,14,0,0,36,10,0,0,0,10,7,4,0,0,10,0,5,0,0,5,0,0,0,0,6,0,0,0,0,5,4,3,0,0,5,3,7,0,0,10,99,58,27,21,193
110021193,11,17,3,5,37,29,6,0,0,45,23,11,4,0,38,7,4,4,0,21,6,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,6,0,18,4,0,0,0,8,127,71,20,7,231
110021194,16,8,3,3,29,20,8,0,0,31,37,14,0,0,54,16,6,0,0,21,4,4,0,0,9,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,9,8,8,7,26,4,0,0,0,8,153,87,31,16,283
110031195,17,9,3,6,37,31,8,3,0,43,48,18,11,8,85,15,17,6,3,40,18,6,0,0,30,4,0,3,0,9,8,0,0,0,11,3,0,0,0,3,11,7,6,3,33,11,8,0,6,23,209,108,56,23,396
110031196,6,4,0,0,15,12,7,7,0,20,16,10,3,5,33,13,5,3,0,19,7,4,0,0,13,0,0,0,0,9,4,0,4,0,7,0,0,0,0,0,6,5,4,0,16,9,4,0,6,18,88,48,30,10,172
110031197,12,7,0,0,27,32,10,0,9,47,29,10,4,4,52,18,14,5,0,41,24,6,0,0,31,6,0,0,0,8,0,0,0,0,0,0,0,0,0,7,14,6,8,0,27,4,3,0,0,7,181,76,34,24,317
110031198,7,4,0,0,12,13,4,3,0,25,20,8,3,0,25,8,4,0,0,12,3,4,0,0,13,4,0,0,0,3,0,0,0,0,0,3,0,0,0,9,3,6,0,0,15,0,0,0,0,4,94,47,15,6,160
110041199,25,17,6,5,52,32,10,6,4,56,52,23,13,5,95,33,12,8,0,50,19,9,4,0,34,5,4,0,5,15,8,4,4,0,14,4,3,3,0,5,15,9,10,0,35,10,5,0,0,21,249,110,70,29,454
110041200,6,4,6,0,15,9,8,3,0,22,17,7,0,0,30,12,0,0,0,13,10,0,0,0,13,7,0,0,0,7,4,3,0,0,8,5,0,0,0,9,3,0,0,0,6,5,0,0,0,5,101,38,14,3,159
110041201,17,11,12,6,41,30,6,8,3,46,40,16,5,4,68,23,7,0,0,28,10,5,0,4,21,0,0,0,0,4,0,0,0,0,5,3,0,0,3,5,13,9,3,3,27,8,3,0,0,12,192,77,41,25,336
110041202,69,47,18,8,133,65,40,14,4,129,188,76,27,20,316,70,39,22,8,135,49,22,13,0,82,20,13,3,0,37,7,11,0,0,26,9,12,0,0,17,22,29,8,4,68,19,3,0,0,27,618,349,135,61,1165
110041203,33,19,13,4,71,55,20,15,4,94,114,44,17,10,187,55,33,14,3,101,41,12,15,9,73,15,7,0,0,24,8,6,0,0,14,3,0,0,0,7,15,14,9,0,43,13,0,4,0,15,425,198,110,44,768
110041204,23,14,13,0,57,30,13,15,9,62,48,29,12,8,99,14,14,4,0,38,13,9,6,0,31,6,3,0,0,3,0,0,0,0,5,3,0,0,0,8,8,9,4,0,21,5,3,0,4,15,206,131,92,42,471
110041205,44,25,15,3,85,48,17,11,5,84,108,34,14,7,168,53,24,3,0,87,38,15,7,4,63,12,3,0,0,13,10,7,4,0,20,9,11,4,0,15,24,20,0,3,48,13,0,0,0,14,427,197,77,30,736
111011206,33,19,14,0,72,68,25,9,0,105,111,52,24,10,192,61,48,15,4,129,52,32,8,5,100,24,6,3,0,38,15,17,4,3,38,6,4,0,0,13,31,23,8,0,69,8,3,0,0,15,478,270,103,17,877
111011207,20,10,6,0,39,20,12,0,0,34,49,28,4,4,87,26,14,0,0,36,16,8,0,0,27,12,7,0,0,14,4,0,0,6,13,0,3,0,0,9,7,5,3,0,19,0,3,0,0,3,194,105,22,12,333
111011208,43,29,13,3,85,92,21,16,0,135,197,69,23,5,300,114,49,4,0,169,78,57,9,0,141,40,21,5,3,72,27,22,10,0,55,9,13,3,0,27,37,30,17,0,89,15,0,0,0,18,761,351,118,38,1275
111011209,41,36,8,5,93,82,38,6,0,134,198,72,17,11,302,112,66,17,0,194,87,41,5,3,140,35,15,7,0,62,18,14,8,0,43,12,5,0,0,20,41,34,9,3,95,7,0,0,0,7,740,374,100,35,1249
111011210,39,21,8,3,70,46,20,12,8,93,94,36,11,3,146,26,20,12,0,67,24,30,4,0,55,15,8,0,0,23,8,3,4,0,12,3,0,0,0,10,10,15,7,3,36,5,4,6,0,11,365,213,87,38,698
111011211,5,0,0,0,8,6,0,0,0,9,22,7,0,0,33,10,3,0,0,18,0,6,0,0,3,5,0,0,0,3,3,0,0,0,5,3,4,0,0,7,0,5,0,0,13,0,0,0,0,0,64,32,7,0,114
111011212,21,24,3,0,46,47,10,8,5,72,86,33,8,4,138,58,25,4,3,97,39,17,6,0,67,11,10,0,3,23,10,8,0,0,16,4,4,0,0,13,19,20,6,5,45,6,0,0,0,4,358,188,53,24,622
111011213,7,6,0,0,13,18,13,4,0,26,47,25,8,3,87,38,27,7,0,76,26,21,7,0,56,18,13,4,0,32,6,10,8,0,28,10,8,4,0,23,10,10,9,0,29,3,0,0,0,3,212,136,53,7,416
111011214,32,20,0,6,55,52,20,8,0,78,117,41,18,6,175,68,34,10,6,121,47,25,9,0,85,26,14,3,0,44,11,8,5,0,26,8,0,3,0,19,13,17,5,0,40,10,0,0,0,13,441,196,70,21,735
111021215,22,11,4,8,51,43,24,9,12,88,75,43,7,5,130,30,25,12,0,62,26,14,4,0,41,19,5,6,3,27,11,4,0,0,14,3,3,0,0,12,14,17,8,0,33,0,0,5,0,3,306,179,59,27,570
111021216,25,20,11,0,59,31,27,3,3,64,73,37,12,8,126,39,21,5,0,62,22,12,0,0,36,19,10,0,0,24,11,8,3,0,21,5,10,4,0,16,13,10,4,3,26,5,0,0,0,5,291,169,46,18,530
111021217,21,13,8,5,43,48,38,11,0,91,84,48,16,5,157,66,33,16,0,116,48,26,10,5,84,17,9,10,0,37,8,10,6,3,28,3,0,0,0,8,16,20,8,3,44,10,0,0,0,11,369,224,99,23,721
111021218,23,33,4,0,62,61,16,12,6,96,102,38,16,6,164,73,32,12,10,119,41,26,8,6,67,23,10,0,0,34,7,5,0,4,21,6,0,3,0,10,23,22,0,0,53,14,4,4,0,23,455,237,72,36,792
111021219,32,16,15,0,66,52,25,6,4,80,111,46,21,9,178,59,25,9,0,101,46,19,10,6,73,10,12,0,0,23,9,9,0,0,20,10,0,0,0,15,24,26,5,3,63,9,0,0,0,16,437,207,84,28,754
111021220,28,7,6,0,43,27,13,3,0,46,62,32,8,0,103,34,14,3,0,54,22,16,5,0,39,11,8,4,0,19,3,11,0,0,10,5,4,0,0,6,16,4,0,3,19,5,0,0,0,10,250,132,35,12,418
111021221,16,12,7,0,28,20,11,10,0,39,57,31,9,0,92,23,17,0,3,44,19,3,5,0,25,4,8,0,0,18,9,5,0,0,15,0,0,0,0,3,11,0,4,0,23,0,0,0,0,0,188,108,38,17,345
111031222,19,11,0,0,30,37,16,0,6,56,89,30,9,3,136,72,42,9,3,122,43,28,11,0,90,25,13,5,0,38,18,20,4,0,35,11,4,0,0,21,20,24,13,0,58,12,3,0,0,11,391,214,53,9,674
