SA2_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
210021233,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,55,6,0,37,13,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,7,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,5,4,0,0,12,5,0,20,3,0,0,8,0,0,12,13,0,0,4,0,0,23,3,0,0,0,0,0,3,0,0,0,0,0,0,4,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,40,9,0,44,16,0,103
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,70,0,0,38,6,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,14,0,0,22,0,0,34,52,0,0,13,0,0,68,33,0,0,8,0,0,43,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,115,0,0,54,4,0,177
210021235,0,0,0,0,0,0,0,0,0,0,6,0,3,6,6,0,15,206,11,17,139,16,5,402,0,0,0,3,4,0,3,0,0,0,0,0,0,4,0,4,0,8,3,0,15,4,0,14,12,4,0,25,3,0,0,3,3,0,9,8,0,0,11,0,0,24,39,0,0,21,0,0,68,105,0,0,27,3,0,137,49,0,0,12,0,0,66,4,0,0,0,0,0,4,0,0,0,3,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,27,231,8,15,127,22,0,394
210031236,0,0,0,0,0,0,0,0,0,7,11,7,0,10,5,0,39,544,109,4,128,19,3,800,0,10,0,0,0,0,14,0,7,0,0,0,0,7,7,54,0,7,0,0,73,26,11,0,11,0,0,48,20,3,0,11,0,0,26,10,8,0,10,0,0,30,62,4,0,33,0,0,102,269,6,4,32,6,0,312,167,0,0,25,5,0,197,63,0,0,8,0,0,77,32,0,0,7,0,0,37,3,0,0,4,0,0,8,6,0,0,4,0,0,4,7,0,0,0,0,0,9,10,10,0,10,8,0,35,673,116,13,155,16,3,969
210031237,0,0,4,4,0,0,3,4,0,12,16,5,0,26,0,8,49,795,57,6,286,70,12,1227,0,4,0,0,0,0,6,0,10,0,0,0,0,7,3,15,0,3,0,0,30,6,5,6,17,4,0,32,15,4,4,12,0,0,33,31,0,0,27,6,0,71,160,0,3,69,21,0,255,557,6,4,109,22,3,697,157,0,0,23,7,0,187,17,0,0,0,0,0,19,7,0,0,0,0,0,7,5,0,0,0,0,0,4,5,0,0,0,0,0,5,5,0,0,3,0,0,7,10,3,0,17,7,9,54,976,56,15,288,72,12,1416
210031439,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,6,123,0,0,26,4,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,13,71,0,0,4,0,0,75,40,0,0,6,0,0,46,11,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,133,0,0,23,0,0,162
210031440,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,21,306,58,3,94,14,3,478,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,27,0,3,0,0,28,0,14,0,0,0,0,18,0,0,0,7,0,0,12,11,0,0,10,3,0,25,86,3,0,27,7,0,123,237,6,0,23,6,0,279,79,0,0,11,0,0,94,11,0,0,4,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,12,0,4,30,444,58,6,97,18,6,627
210031535,0,0,0,9,0,0,3,0,0,14,38,13,6,16,10,0,81,1115,275,8,251,56,13,1720,0,8,0,0,0,0,15,3,17,0,0,0,0,22,0,102,3,5,4,0,122,11,44,4,13,13,0,82,10,17,0,9,0,0,34,23,13,3,18,4,0,58,253,26,4,62,12,0,366,805,9,0,96,21,0,932,181,5,0,21,3,0,211,26,0,0,0,0,5,29,4,0,0,0,0,0,4,4,0,0,0,0,0,3,4,0,0,0,0,0,4,17,0,0,4,0,0,23,21,26,3,24,12,0,89,1364,274,15,266,65,9,1997
210031536,0,0,0,3,0,0,6,0,0,14,17,10,0,11,0,0,36,790,42,7,151,21,3,1020,4,3,0,0,0,0,6,0,0,0,0,0,0,4,0,12,0,8,4,0,22,4,4,0,13,0,0,30,7,0,0,11,0,0,17,32,11,0,17,19,0,69,222,9,0,44,13,0,286,518,0,0,43,5,0,561,148,0,0,21,0,0,164,17,0,0,5,0,0,20,5,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,11,25,5,0,8,9,5,56,986,45,11,170,51,3,1259
210031537,0,0,0,11,0,0,0,0,0,10,15,4,0,3,3,0,28,577,27,11,117,19,5,757,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,7,0,5,0,0,11,0,0,0,8,0,0,11,3,5,8,8,0,0,22,21,0,4,4,0,0,32,111,0,0,19,4,0,133,425,0,0,39,4,0,462,183,0,0,9,0,0,189,64,0,0,0,0,0,70,9,0,0,0,0,0,11,4,0,0,0,0,0,4,6,0,0,0,0,0,6,3,0,0,0,0,0,10,16,5,0,9,0,0,30,847,23,13,95,9,0,992
210031538,0,0,0,15,0,0,0,0,0,14,31,3,4,15,4,4,58,1668,76,6,278,18,11,2059,0,5,0,0,0,0,9,0,0,0,5,0,0,5,3,40,3,11,0,0,58,5,9,0,10,0,0,30,10,8,0,13,0,0,29,23,8,0,22,0,0,54,301,3,0,60,6,4,375,1004,5,4,86,12,0,1106,416,0,0,28,0,0,442,117,0,0,8,0,0,122,25,0,0,3,0,0,27,14,0,0,0,0,0,11,3,0,0,0,0,0,3,8,0,0,0,0,0,10,33,11,0,21,6,12,86,1968,78,9,263,35,15,2371
210041240,0,0,0,0,0,0,5,0,0,3,6,5,0,9,0,0,21,373,47,4,129,0,0,554,0,0,0,0,0,0,3,0,3,0,0,0,0,3,4,16,0,5,0,0,24,0,8,0,7,0,0,19,3,3,0,7,0,0,17,9,5,0,14,0,0,25,75,5,0,38,0,0,115,228,5,0,40,4,0,274,67,0,0,9,0,0,79,26,0,0,7,0,0,31,9,0,0,0,0,0,9,0,0,0,3,0,0,3,6,0,0,0,0,0,6,5,0,0,0,0,0,5,16,8,0,12,0,4,32,445,48,5,140,9,3,646
210041539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,104,0,0,53,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,9,0,0,13,41,0,0,22,0,0,66,208,0,0,20,0,0,228,63,0,0,8,0,0,69,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,12,330,0,0,72,3,0,403
210041540,0,0,3,8,0,0,0,0,0,8,16,5,0,8,0,0,33,986,74,14,196,6,9,1286,3,0,0,5,0,0,13,0,0,0,0,0,0,5,3,25,5,5,0,0,46,5,15,16,13,0,0,46,5,6,0,13,0,0,29,54,0,0,24,0,0,85,319,0,0,75,6,4,394,547,4,0,47,3,0,608,156,0,0,6,0,0,170,19,0,0,0,0,0,20,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,18,4,5,13,0,4,44,1149,61,28,206,11,10,1475
210041541,0,0,0,3,0,0,0,0,0,3,10,0,0,8,0,0,26,607,11,8,151,5,0,791,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,4,0,7,0,0,12,3,0,0,4,0,0,8,0,4,0,10,0,0,13,8,0,0,13,0,0,18,114,0,4,58,0,0,181,428,0,0,41,0,0,470,46,0,0,13,0,0,58,8,0,0,4,0,0,8,4,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,0,0,3,0,0,26,644,14,13,141,6,3,819
210051242,0,0,0,7,0,0,6,0,0,7,18,42,0,23,6,10,96,832,554,43,293,100,23,1841,0,22,0,5,0,0,32,0,23,0,4,0,0,29,0,170,0,8,4,0,191,13,96,13,8,3,0,133,8,31,14,14,3,0,61,27,46,8,27,6,0,118,452,54,12,122,39,8,683,514,37,7,91,39,0,688,16,3,0,7,0,0,34,7,0,0,0,4,0,5,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,3,0,18,22,42,10,18,17,6,117,1077,523,64,314,118,24,2106
210051243,0,0,0,8,0,0,0,0,0,9,13,4,0,17,8,3,47,582,190,15,315,208,9,1317,0,4,0,0,0,0,4,0,9,0,0,0,0,16,11,41,0,12,6,0,64,10,32,3,16,12,0,65,9,17,0,3,11,0,43,28,16,5,20,74,0,145,269,35,5,141,67,3,524,291,19,0,88,57,3,447,26,0,0,9,3,0,37,5,0,0,4,0,0,4,3,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,11,13,15,0,41,11,7,90,658,201,17,338,230,18,1463
210051245,0,0,3,3,0,0,0,3,0,5,18,9,0,19,8,0,53,663,142,8,234,62,7,1109,0,8,0,0,0,0,14,0,6,0,0,0,0,10,0,67,0,6,4,0,70,9,32,0,8,11,0,64,3,18,0,10,0,0,29,15,16,0,19,3,0,58,118,11,3,56,14,0,202,544,19,7,76,19,0,676,96,7,0,15,3,0,116,14,0,0,3,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,6,0,0,0,0,0,6,15,11,0,25,8,4,61,825,201,9,229,55,9,1328
210051246,0,0,0,0,0,0,0,0,0,0,11,0,3,8,0,0,16,306,6,0,82,10,0,397,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,6,0,0,11,0,0,0,14,0,0,13,29,0,0,19,0,4,51,345,0,0,42,13,0,391,175,0,0,13,10,0,199,42,0,0,9,0,0,48,14,0,0,0,0,0,19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,6,24,0,0,14,4,0,41,653,6,0,118,32,6,807
210051247,0,0,0,9,0,0,7,0,0,15,11,27,4,18,0,0,60,528,342,23,284,84,8,1266,4,9,3,0,0,0,16,0,19,0,0,0,0,23,0,80,4,11,4,0,92,4,58,4,6,0,0,77,0,27,0,10,0,0,41,7,23,4,21,0,3,62,180,32,6,102,43,0,351,346,39,6,91,29,0,514,16,4,0,4,0,0,28,0,0,0,0,0,0,0,3,0,0,4,0,0,3,4,3,0,0,0,0,6,0,0,0,0,0,0,4,6,0,0,4,0,0,8,21,24,0,19,6,10,81,595,328,20,260,87,15,1305
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,10
210051250,0,0,0,8,0,0,4,0,0,10,10,0,0,12,3,5,34,672,33,3,143,8,4,858,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,12,0,8,0,12,0,0,19,3,0,0,8,0,0,14,36,4,0,16,0,0,52,249,6,0,43,7,0,303,337,4,0,30,8,0,378,78,0,0,6,0,0,86,6,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,13,11,3,0,12,0,0,27,742,26,5,133,18,3,926
210051441,0,0,4,0,0,0,0,0,0,3,9,6,0,3,0,0,19,431,42,4,121,20,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5,0,0,14,0,8,4,5,0,0,14,0,9,0,4,0,0,9,0,4,3,12,0,0,25,160,0,0,55,11,0,228,281,0,0,48,15,4,353,13,0,0,5,0,0,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,10,4,0,36,482,36,13,145,34,0,705
210051442,0,0,0,4,0,0,0,0,0,4,9,0,0,8,3,3,18,604,8,9,95,19,8,743,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,3,0,0,9,0,0,0,3,0,0,7,5,0,3,5,0,0,9,222,3,3,27,4,0,261,436,0,3,49,20,5,513,75,0,0,12,5,0,94,9,0,0,5,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,12,14,0,0,12,0,0,33,787,10,14,116,33,4,965
210051443,0,0,0,14,0,0,0,0,0,14,10,5,0,15,0,5,34,926,41,17,197,32,11,1229,0,0,0,6,0,0,8,0,3,0,3,0,0,4,3,14,0,6,0,0,16,0,0,0,9,0,0,17,0,6,0,11,0,0,24,0,7,3,14,3,0,30,230,7,5,64,15,6,329,732,6,3,102,32,0,876,134,0,0,23,6,0,161,19,0,0,5,0,0,26,0,0,0,5,0,0,4,5,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,11,31,10,0,23,6,6,78,1178,53,19,263,72,11,1594
210051445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,23,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,10,3,0,0,6,0,0,11,0,0,0,9,0,0,9,3,0,0,8,0,0,11,28,0,3,35,13,0,75,1057,3,0,82,23,3,1161,116,0,0,16,6,0,134,9,0,0,4,0,0,16,3,0,0,0,0,0,5,10,0,0,0,0,0,7,4,0,0,0,0,0,6,0,0,0,3,0,0,4,30,0,0,16,7,4,58,1278,5,3,173,40,8,1507
210051542,0,0,0,8,0,0,0,0,0,6,9,0,0,3,0,3,20,451,3,0,52,9,5,519,0,0,0,6,0,0,5,0,0,0,0,0,0,0,6,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,94,0,0,17,4,0,118,507,0,0,38,12,0,558,83,0,0,5,6,0,97,3,5,0,0,0,0,10,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,8,18,0,0,4,0,0,21,731,6,7,91,24,3,856
210051543,0,0,3,3,0,0,0,0,0,3,13,0,3,4,0,4,19,733,13,10,78,9,3,845,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,0,0,0,0,13,6,0,0,9,0,0,22,0,0,3,5,3,0,11,7,0,0,5,0,0,17,158,3,3,26,4,0,194,714,0,5,63,15,0,801,120,0,0,11,6,0,140,6,0,0,6,0,0,11,4,0,0,0,0,0,7,5,0,0,0,0,0,5,0,0,0,0,0,0,3,9,0,0,0,0,0,10,30,0,0,8,0,4,45,1061,13,16,133,34,12,1266
210051544,0,0,3,0,0,0,0,0,0,4,6,0,0,3,0,3,16,373,31,4,113,27,11,554,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,5,0,0,20,0,5,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,7,0,0,10,64,0,0,27,10,0,106,279,4,6,41,21,8,354,52,0,0,9,4,0,64,8,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,5,4,4,27,415,32,6,110,33,13,608
210051545,0,0,0,0,0,0,5,0,0,4,8,0,0,5,0,4,19,326,28,4,126,42,7,534,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,6,0,4,0,0,11,0,3,0,4,0,0,5,6,8,3,5,3,0,17,29,4,0,32,11,0,85,384,7,0,70,50,0,512,83,0,0,19,5,0,110,11,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,6,14,0,0,12,5,6,35,529,26,4,151,88,10,813
211011251,0,0,0,3,0,0,0,0,0,4,19,9,3,13,0,0,44,1031,134,27,206,12,7,1420,0,6,3,4,0,5,15,5,9,0,0,0,0,13,6,59,3,6,0,0,75,11,24,9,16,0,0,57,8,3,7,12,0,0,34,28,12,11,17,0,0,67,197,12,3,58,4,0,272,680,5,0,75,3,0,770,227,0,0,8,0,0,244,27,0,0,0,0,0,28,3,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,6,0,0,11,33,16,0,20,0,0,76,1232,157,40,222,20,10,1677
211011254,0,0,3,4,0,0,0,0,0,4,12,4,0,12,3,0,37,786,49,7,175,8,3,1031,4,5,0,0,0,0,8,0,3,0,0,0,0,7,5,11,4,8,0,0,23,3,11,0,6,0,0,24,0,0,0,5,0,0,11,8,0,8,7,0,0,21,56,7,0,42,0,0,104,498,10,0,51,0,0,564,354,0,0,26,0,0,386,87,0,0,8,0,0,90,31,0,0,0,0,0,31,14,0,0,0,3,0,14,5,0,0,0,0,0,5,8,0,0,0,0,0,8,19,0,0,13,3,4,36,1082,48,12,177,7,9,1341
211011255,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,95,20,0,15,0,0,130,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,3,0,0,12,0,0,0,0,0,0,4,0,5,0,0,0,0,6,5,5,0,0,0,0,8,48,4,0,3,0,0,50,36,0,0,6,0,0,37,16,0,0,0,0,0,19,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,114,18,0,26,0,0,157
211011256,0,0,0,7,0,0,0,0,0,7,18,3,0,9,0,0,29,666,50,4,130,0,7,852,0,4,0,3,0,0,3,0,5,0,0,0,0,0,3,11,0,3,0,0,18,0,10,6,0,0,0,15,0,0,0,8,0,0,12,5,3,0,4,0,0,13,30,4,3,22,0,0,59,389,8,0,54,0,0,457,299,0,0,26,0,0,332,58,0,0,3,0,0,64,6,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,6,9,3,0,8,0,0,27,812,47,9,146,4,3,1023
211011257,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,208,50,3,40,3,0,304,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8,0,0,0,0,14,0,11,0,0,0,0,11,0,4,0,0,0,0,0,0,3,0,5,0,0,8,6,5,0,5,0,0,14,72,5,0,20,0,0,98,113,6,0,10,0,0,129,27,0,0,5,0,0,27,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,10,233,38,9,45,3,4,329
211011258,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,14,248,0,0,64,6,0,317,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,0,0,4,0,0,9,0,0,0,3,0,0,8,3,0,0,3,0,0,8,13,0,0,8,0,0,19,69,0,0,9,0,0,82,155,0,0,10,0,0,165,54,0,0,0,0,0,54,9,0,0,0,0,0,10,5,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,3,4,0,14,318,0,0,59,7,0,382
211011259,0,0,3,4,0,0,0,0,0,10,15,5,0,5,3,0,31,637,74,13,127,60,0,910,0,0,0,0,0,0,3,0,3,0,0,0,0,8,5,34,0,3,0,0,42,0,15,3,3,0,0,18,0,8,0,9,0,0,19,9,3,0,4,0,0,12,26,0,0,23,0,0,49,343,9,0,48,5,0,400,252,0,0,23,3,0,281,69,0,0,7,0,0,81,15,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,0,5,19,11,0,10,3,0,41,749,76,11,127,12,5,980
211011260,0,0,0,5,0,0,0,0,0,5,16,3,4,18,3,0,47,805,90,12,128,20,3,1052,0,0,0,3,0,0,8,0,0,0,0,0,0,6,5,40,0,4,6,0,62,5,17,0,11,0,0,31,4,5,0,3,0,0,8,0,6,0,3,0,0,11,56,4,3,26,4,0,94,423,12,0,55,4,0,491,329,0,0,27,0,0,363,129,0,0,7,0,0,140,38,0,0,6,0,0,44,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,8,17,3,5,21,10,3,48,1017,100,10,170,30,6,1330
211011446,0,0,0,14,0,0,0,0,0,12,31,13,4,19,4,9,81,1523,216,56,373,19,15,2195,0,10,0,8,0,3,19,0,19,0,0,0,0,22,6,83,7,15,5,0,120,13,33,7,25,0,0,82,5,20,6,23,0,0,51,51,18,13,40,3,0,120,307,17,16,92,4,0,442,1115,9,5,126,10,0,1267,307,0,0,24,0,0,331,36,0,0,3,0,0,43,15,0,0,0,0,0,18,7,0,0,0,0,0,9,3,0,0,0,0,0,3,10,0,0,0,0,0,10,46,13,0,25,0,8,98,1924,215,60,384,34,16,2636
211011447,0,0,0,0,0,0,4,0,0,3,13,7,9,16,5,9,54,698,147,51,209,20,13,1132,0,0,0,5,0,0,6,0,4,7,0,0,0,9,0,48,3,5,0,0,60,7,15,3,7,0,0,35,4,14,16,16,0,0,46,17,11,18,21,5,0,74,154,8,23,53,3,0,245,454,6,11,56,0,0,533,174,0,4,15,0,0,193,18,0,0,5,0,0,24,5,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,15,3,7,19,0,3,43,864,116,88,210,21,11,1300
211011448,0,0,0,4,0,0,0,0,0,3,11,5,5,14,0,3,36,539,96,10,197,3,7,856,0,8,0,0,0,0,8,0,3,0,0,0,0,3,0,28,0,6,0,0,31,5,13,0,5,0,0,19,0,7,0,7,0,0,14,12,8,0,12,0,0,29,64,7,0,35,6,0,118,373,12,0,59,0,0,442,217,0,0,17,0,0,233,24,0,0,7,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,3,15,6,0,9,3,0,36,723,90,10,154,6,4,989
211011449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,24,0,44,3,5,145,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,4,0,6,0,3,0,0,8,0,3,0,0,0,0,5,0,0,0,0,0,0,7,10,4,0,12,0,0,30,44,0,0,17,0,0,67,10,0,0,4,0,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,14,83,20,0,43,5,0,152
211021261,0,0,0,10,0,0,3,0,0,12,22,5,4,4,0,0,39,459,26,10,106,5,6,612,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8,0,0,0,0,9,0,3,0,4,0,0,7,0,4,0,11,0,0,12,0,0,0,8,0,0,13,17,0,0,15,3,0,42,201,0,0,21,0,0,227,145,0,0,12,0,0,160,79,0,0,3,0,0,84,42,0,0,4,0,0,45,15,0,0,0,0,0,14,9,0,0,0,0,0,14,28,0,0,4,0,0,27,10,0,0,23,0,0,33,545,20,0,114,8,0,690
