SA2_CODE_2021,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650more,C11_PI_S_R_NS,C11_PI_S_R_Tot,C11_AI_NS_R1_74,C11_AI_NS_R75_99,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650more,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R1_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650more,C11_Tot_R_NS,C11_Tot_R_Tot,C16_Neg_Ni_inc_R1_74,C16_Neg_Ni_inc_R75_99,C16_Neg_Ni_inc_R100_149,C16_Neg_Ni_inc_R150_199,C16_Neg_Ni_inc_R200_224,C16_Neg_Ni_inc_R225_274,C16_Neg_Ni_inc_R275_349,C16_Neg_Ni_inc_R350_449,C16_Neg_Ni_inc_R450_549,C16_Neg_Ni_inc_R550_649,C16_Neg_Ni_inc_R650more,C16_Neg_Ni_inc_R_NS,C16_Neg_Ni_inc_R_Tot,C16_1_149_R1_74,C16_1_149_R75_99,C16_1_149_R100_149,C16_1_149_R150_199,C16_1_149_R200_224,C16_1_149_R225_274,C16_1_149_R275_349,C16_1_149_R350_449,C16_1_149_R450_549,C16_1_149_R550_649,C16_1_149_R650more,C16_1_149_R_NS,C16_1_149_R_Tot,C16_150_299_R1_74,C16_150_299_R75_99,C16_150_299_R100_149,C16_150_299_R150_199,C16_150_299_R200_224,C16_150_299_R225_274,C16_150_299_R275_349,C16_150_299_R350_449,C16_150_299_R450_549,C16_150_299_R550_649,C16_150_299_R650more,C16_150_299_R_NS,C16_150_299_R_Tot,C16_300_399_R1_74,C16_300_399_R75_99,C16_300_399_R100_149,C16_300_399_R150_199,C16_300_399_R200_224,C16_300_399_R225_274,C16_300_399_R275_349,C16_300_399_R350_449,C16_300_399_R450_549,C16_300_399_R550_649,C16_300_399_R650more,C16_300_399_R_NS,C16_300_399_R_Tot,C16_400_499_R1_74,C16_400_499_R75_99,C16_400_499_R100_149,C16_400_499_R150_199,C16_400_499_R200_224,C16_400_499_R225_274,C16_400_499_R275_349,C16_400_499_R350_449,C16_400_499_R450_549,C16_400_499_R550_649,C16_400_499_R650more,C16_400_499_R_NS,C16_400_499_R_Tot,C16_500_649_R1_74,C16_500_649_R75_99,C16_500_649_R100_149,C16_500_649_R150_199,C16_500_649_R200_224,C16_500_649_R225_274,C16_500_649_R275_349,C16_500_649_R350_449,C16_500_649_R450_549,C16_500_649_R550_649,C16_500_649_R650more,C16_500_649_R_NS,C16_500_649_R_Tot,C16_650_799_R1_74,C16_650_799_R75_99,C16_650_799_R100_149,C16_650_799_R150_199,C16_650_799_R200_224,C16_650_799_R225_274,C16_650_799_R275_349,C16_650_799_R350_449,C16_650_799_R450_549,C16_650_799_R550_649,C16_650_799_R650more,C16_650_799_R_NS,C16_650_799_R_Tot,C16_800_999_R1_74,C16_800_999_R75_99,C16_800_999_R100_149,C16_800_999_R150_199,C16_800_999_R200_224,C16_800_999_R225_274,C16_800_999_R275_349,C16_800_999_R350_449,C16_800_999_R450_549,C16_800_999_R550_649,C16_800_999_R650more,C16_800_999_R_NS,C16_800_999_R_Tot,C16_1000_1249_R1_74,C16_1000_1249_R75_99,C16_1000_1249_R100_149,C16_1000_1249_R150_199,C16_1000_1249_R200_224,C16_1000_1249_R225_274,C16_1000_1249_R275_349,C16_1000_1249_R350_449,C16_1000_1249_R450_549,C16_1000_1249_R550_649,C16_1000_1249_R650more,C16_1000_1249_R_NS,C16_1000_1249_R_Tot,C16_1250_1499_R1_74,C16_1250_1499_R75_99,C16_1250_1499_R100_149,C16_1250_1499_R150_199,C16_1250_1499_R200_224,C16_1250_1499_R225_274,C16_1250_1499_R275_349,C16_1250_1499_R350_449,C16_1250_1499_R450_549,C16_1250_1499_R550_649,C16_1250_1499_R650more,C16_1250_1499_R_NS,C16_1250_1499_R_Tot,C16_1500_1999_R1_74,C16_1500_1999_R75_99,C16_1500_1999_R100_149,C16_1500_1999_R150_199,C16_1500_1999_R200_224,C16_1500_1999_R225_274,C16_1500_1999_R275_349,C16_1500_1999_R350_449,C16_1500_1999_R450_549,C16_1500_1999_R550_649,C16_1500_1999_R650more,C16_1500_1999_R_NS,C16_1500_1999_R_Tot,C16_2000_2499_R1_74,C16_2000_2499_R75_99,C16_2000_2499_R100_149,C16_2000_2499_R150_199,C16_2000_2499_R200_224,C16_2000_2499_R225_274,C16_2000_2499_R275_349,C16_2000_2499_R350_449,C16_2000_2499_R450_549,C16_2000_2499_R550_649,C16_2000_2499_R650more,C16_2000_2499_R_NS,C16_2000_2499_R_Tot,C16_2500_2999_R1_74,C16_2500_2999_R75_99,C16_2500_2999_R100_149,C16_2500_2999_R150_199,C16_2500_2999_R200_224,C16_2500_2999_R225_274,C16_2500_2999_R275_349,C16_2500_2999_R350_449,C16_2500_2999_R450_549,C16_2500_2999_R550_649
215011394,0,0,0,0,0,0,3,16,3,0,9,0,0,0,0,0,0,0,0,6,19,57,45,169,80,3,8,3,0,0,0,0,34,403,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,12,4,6,11,3,3,0,0,0,0,0,0,7,38,0,3,18,27,4,0,0,0,0,0,0,0,56,0,0,8,16,6,0,0,0,0,0,0,0,37,5,0,14,12,3,0,0,0,0,0,0,5,40,0,0,8,12,3,4,0,0,0,0,0,4,33,3,3,4,13,0,0,0,0,0,0,0,0,20,0,4,3,15,4,0,0,0,0,0,0,3,28,10,0,11,9,0,0,0,0,0,0,0,7,30,9,0,6,5,3,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,0
215021395,5,0,3,0,0,0,0,17,0,3,10,0,0,0,0,0,0,0,0,0,17,21,6,87,101,57,44,16,7,5,0,8,12,361,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,7,0,0,6,4,0,3,3,0,0,0,0,0,22,0,0,15,11,10,4,0,0,0,0,0,0,41,0,0,0,14,9,5,0,0,0,0,0,0,31,5,0,3,17,6,3,4,0,0,0,0,0,44,0,0,0,11,4,7,7,0,0,0,0,0,34,0,0,3,6,6,13,14,0,0,0,0,4,45,0,0,4,5,3,4,7,4,0,0,0,4,24,0,0,0,5,4,9,4,0,0,0,0,0,32,0,0,3,0,0,0,8,4,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0
215021396,3,0,0,0,0,0,3,16,0,0,9,4,0,0,0,0,0,0,0,0,15,23,20,73,103,36,19,7,3,0,3,0,18,307,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,7,4,0,0,0,0,0,0,0,0,9,0,0,11,7,5,3,0,0,0,0,0,0,27,0,8,12,16,0,4,0,4,0,0,0,0,46,0,0,3,9,6,0,0,0,0,0,0,0,31,0,0,3,12,11,8,3,0,0,0,0,0,29,0,0,0,3,10,10,5,0,0,0,0,5,32,0,0,0,0,5,5,4,0,0,0,0,0,19,0,0,0,4,8,3,0,0,0,0,0,0,14,0,0,0,5,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
215021398,0,0,0,0,0,0,0,16,5,0,0,3,0,0,0,0,0,0,0,0,12,65,25,85,52,21,8,4,0,0,0,0,25,286,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,7,3,3,5,0,0,3,0,0,0,0,0,0,20,11,0,9,12,0,0,0,0,0,0,0,5,32,0,0,8,6,0,0,0,0,0,0,0,0,16,3,3,6,3,4,0,0,0,0,0,0,0,24,5,5,0,7,4,0,3,0,0,0,0,0,26,0,4,10,7,3,0,0,0,0,0,0,0,29,0,3,9,4,3,0,0,0,0,0,0,0,23,3,4,11,6,0,3,0,0,0,0,0,0,28,4,0,3,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
215021399,0,4,0,0,0,0,0,27,0,6,11,6,3,0,0,0,0,0,0,0,21,25,40,98,149,62,35,14,4,0,0,0,19,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,3,4,5,0,0,0,0,0,25,0,8,12,5,3,4,3,0,0,0,0,0,36,0,7,9,18,10,0,6,0,0,0,0,0,55,0,0,6,13,10,3,0,0,0,0,0,0,31,0,0,6,21,9,14,5,0,0,0,0,0,54,0,0,8,18,10,9,3,0,0,0,0,0,47,0,0,0,6,7,16,3,0,0,0,0,4,34,0,0,3,3,5,11,8,0,0,0,0,3,39,0,0,0,7,6,4,4,0,0,0,0,0,34,0,0,0,4,0,5,9,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0
215021469,31,12,0,0,0,5,9,154,9,10,19,22,10,5,3,0,0,0,0,23,101,103,180,486,773,407,389,136,29,6,3,13,100,2624,3,4,10,15,9,10,4,0,0,0,3,7,57,6,0,8,9,0,6,0,0,0,0,0,4,32,20,4,39,33,11,18,5,7,0,0,0,8,139,5,3,84,90,21,24,10,5,0,0,5,6,257,7,9,69,91,39,47,16,4,0,0,4,5,302,0,0,31,75,39,68,30,0,0,0,0,8,255,0,3,17,74,59,72,51,3,0,0,0,11,299,0,0,20,63,42,74,52,6,0,0,0,5,264,0,0,20,51,34,85,53,10,6,5,0,4,269,0,3,9,38,35,70,63,12,3,0,0,4,231,3,0,8,38,23,65,73,15,0,6,5,6,229,0,0,3,13,6,33,36,11,0,0,0,3,116,0,0,0,3,4,18,15,6,0,0
215021470,33,20,7,0,0,4,7,111,0,4,11,18,0,4,3,0,0,0,0,15,68,37,77,230,410,215,338,159,40,9,10,19,68,1612,0,0,6,7,0,0,0,5,0,0,0,5,24,0,0,0,3,0,0,0,0,0,4,0,0,9,4,5,5,8,7,3,3,0,0,0,0,14,52,3,6,20,32,15,6,9,0,0,0,0,4,106,0,9,39,54,17,26,23,3,0,0,0,8,176,0,0,14,39,21,21,31,6,0,0,0,0,136,4,0,10,37,25,48,41,7,0,0,0,7,183,0,0,13,34,23,40,42,18,0,6,0,9,172,0,0,0,22,20,34,51,8,4,0,0,3,150,0,0,6,15,14,41,54,14,0,0,0,5,138,0,0,5,15,20,33,72,18,0,0,0,5,173,0,0,5,4,6,23,49,20,0,0,0,3,106,0,0,0,0,0,7,12,15,0,0
215031400,0,0,0,0,0,0,3,18,3,0,4,0,0,0,0,0,0,0,0,7,13,83,35,127,76,5,6,4,0,0,0,5,34,381,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,5,7,0,0,0,0,0,0,0,0,21,14,0,5,12,0,0,0,0,0,0,0,0,36,12,0,20,13,5,0,0,0,0,0,0,0,59,0,0,8,8,0,3,0,0,0,0,3,0,27,0,0,9,12,0,0,0,0,0,0,0,4,29,0,0,12,8,0,0,0,0,0,0,0,4,26,3,0,12,10,4,0,0,0,0,0,0,0,33,4,0,10,3,0,6,0,0,0,0,0,0,16,0,0,10,9,9,0,0,3,0,0,0,9,40,4,0,6,0,4,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,0
215031401,0,0,0,0,0,0,6,23,0,0,10,0,0,0,0,0,0,0,0,5,14,54,38,173,92,14,4,5,0,0,0,3,26,417,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,4,7,0,4,6,3,0,0,0,0,0,0,0,0,13,5,3,15,14,4,0,0,0,0,0,0,0,41,6,3,20,21,0,4,0,0,0,0,0,0,55,3,0,12,17,3,5,0,0,0,0,0,0,38,0,5,8,14,0,0,0,0,0,0,0,0,41,7,4,11,10,4,0,3,0,0,0,0,0,40,0,6,3,17,8,4,0,0,0,0,0,0,38,3,0,8,10,3,4,0,0,0,0,0,7,30,0,0,11,13,11,3,0,0,0,0,0,0,35,0,0,0,6,0,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0
215031402,0,0,0,0,0,0,0,22,0,5,3,8,0,0,0,0,0,0,0,3,10,23,39,137,129,19,10,4,0,0,0,6,35,402,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,5,18,0,3,14,9,0,3,0,0,0,0,0,0,32,0,3,10,19,5,0,0,0,0,0,0,7,45,0,0,9,21,4,0,0,0,0,0,0,0,40,0,0,5,18,8,6,0,0,0,0,0,0,34,0,0,5,13,7,3,0,0,0,0,0,0,34,0,0,4,16,4,3,0,0,0,0,0,0,33,0,0,3,11,4,7,4,0,0,0,0,0,26,0,0,5,15,4,4,0,0,0,0,0,0,27,0,0,0,4,4,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0
215031403,0,3,0,0,0,0,0,44,0,0,13,6,7,0,3,4,0,0,0,4,36,41,26,80,122,57,15,18,5,3,0,6,27,400,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,3,5,0,0,0,0,0,0,0,0,15,0,0,11,5,5,0,0,0,0,0,0,0,25,3,0,6,17,4,3,0,0,0,0,0,0,32,0,0,0,8,0,3,0,4,0,0,0,0,18,0,0,9,10,10,9,0,0,0,0,0,0,37,3,0,4,13,5,6,6,0,0,0,0,0,39,0,0,9,0,7,4,4,0,0,0,0,3,31,0,3,3,6,7,9,5,0,0,0,0,0,28,5,0,3,13,0,4,0,3,0,0,0,0,31,0,0,6,3,6,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
215031404,13,6,0,0,0,0,6,79,5,10,12,7,6,0,0,0,0,0,0,11,50,61,126,261,346,206,194,77,20,3,3,6,55,1346,0,0,0,5,0,0,0,0,0,0,0,3,13,0,0,9,0,0,4,0,0,0,0,0,0,13,4,4,17,15,4,4,0,0,0,0,0,3,54,3,3,36,11,14,10,0,3,0,0,0,7,83,7,3,42,40,16,17,4,0,0,0,0,11,138,3,6,19,35,34,23,6,4,0,0,0,0,123,0,6,29,41,25,25,10,0,0,0,0,4,144,0,4,13,29,28,37,9,0,0,0,0,3,120,0,0,11,23,27,40,12,3,0,0,0,0,130,0,0,6,20,17,44,17,10,0,0,0,0,117,0,0,6,19,21,29,28,5,0,0,0,4,122,5,0,5,6,10,28,18,3,0,0,0,0,74,0,0,0,7,5,6,9,6,0,0
215031405,0,0,0,0,0,0,3,21,0,0,6,4,0,0,0,0,0,0,0,4,24,50,31,90,122,35,21,8,0,0,0,0,36,394,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,6,0,0,0,0,0,0,0,0,13,0,3,0,6,0,0,0,0,0,0,0,0,18,4,3,0,19,0,0,0,0,0,0,0,0,36,0,0,5,8,0,0,0,0,0,0,0,0,13,0,0,6,16,6,0,0,0,0,0,0,0,34,0,0,6,12,6,3,0,0,0,0,0,3,36,0,0,7,10,3,9,0,0,0,0,0,4,35,0,0,7,3,3,6,0,0,0,0,0,0,28,4,0,5,8,3,3,5,0,0,0,0,0,34,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0
216011406,35,16,4,0,0,0,0,98,4,11,7,11,9,0,3,0,0,0,0,9,59,58,149,181,308,252,386,170,34,10,6,9,58,1622,0,0,0,0,4,3,4,0,0,0,0,4,16,0,0,3,0,0,0,0,0,0,0,0,0,9,11,0,24,9,11,9,0,9,0,0,0,6,69,3,0,45,10,9,17,10,0,0,0,0,8,103,0,3,47,20,23,26,14,3,0,0,0,4,139,0,0,12,26,15,29,23,0,0,0,0,0,116,0,3,21,30,27,51,26,11,0,0,0,8,172,0,0,6,7,26,42,29,12,0,0,0,3,125,0,4,12,18,27,37,41,12,0,0,0,3,145,0,0,0,10,15,40,48,7,3,0,0,7,134,0,0,6,5,11,44,75,28,0,0,0,4,178,0,0,0,0,7,16,38,26,3,0,0,6,99,0,0,0,4,0,3,17,9,6,0
216011407,4,0,0,0,0,0,3,43,0,0,10,3,0,0,0,0,0,0,0,3,28,24,60,242,313,131,78,18,0,0,0,4,34,912,0,0,8,4,0,0,0,0,0,0,0,0,12,0,0,0,5,5,0,0,0,0,0,0,5,8,7,0,9,9,3,0,0,0,0,0,0,0,33,0,0,13,25,9,5,0,0,0,0,0,0,54,5,5,42,30,10,10,5,0,0,0,0,4,96,0,5,16,29,19,11,4,0,0,0,0,0,85,0,0,11,38,19,21,6,0,0,0,0,0,97,0,0,10,21,20,21,8,0,0,0,0,3,93,0,3,15,27,18,14,3,0,0,0,0,0,77,0,0,3,17,12,25,3,4,0,0,0,0,61,0,0,4,15,22,22,5,0,0,0,0,3,78,0,0,0,5,12,19,5,0,0,0,0,6,52,0,0,0,0,0,0,7,3,0,0
216011408,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,12,10,70,43,9,4,3,0,0,0,0,12,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,7,0,0,0,0,0,0,0,0,0,9,0,0,5,4,0,0,0,0,0,0,0,0,13,0,0,4,8,3,0,0,0,0,0,0,0,15,0,0,8,6,3,0,0,0,0,0,0,3,23,0,0,8,3,0,6,0,0,0,0,0,5,20,0,0,5,5,3,3,4,0,0,0,0,5,27,0,0,5,5,8,3,0,0,0,0,0,0,12,0,0,0,8,6,3,0,0,0,0,4,4,25,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
216011409,0,0,0,0,0,0,0,12,0,0,3,3,0,0,0,0,0,0,0,5,18,15,29,69,78,15,19,7,3,0,0,4,22,255,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,7,0,0,9,6,3,3,0,0,0,0,0,0,26,0,3,15,10,0,3,0,0,0,0,0,0,40,0,4,7,15,0,8,0,0,0,0,0,0,32,0,0,5,9,4,6,3,0,0,0,0,3,26,0,7,0,4,0,3,0,0,0,0,0,4,17,0,3,7,4,5,4,0,0,0,0,0,0,21,0,0,3,7,0,8,0,0,5,0,0,0,28,0,0,0,0,9,0,0,0,0,0,0,3,16,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0
216011410,0,0,0,0,0,0,3,17,0,0,0,4,0,0,0,0,0,0,0,0,3,14,20,71,81,9,6,0,0,5,0,3,22,236,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,4,3,4,0,0,0,0,0,0,0,12,0,0,7,21,3,5,0,0,0,0,0,3,39,0,0,0,5,3,0,0,0,0,0,0,0,12,0,0,5,4,0,0,0,0,0,0,0,0,21,0,3,0,19,5,3,0,0,0,0,0,4,32,0,3,5,6,0,6,0,0,0,0,0,4,22,0,0,0,0,0,3,0,0,0,0,0,3,12,0,0,3,7,4,0,0,0,0,0,0,0,15,0,0,0,3,4,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0
216021411,9,6,0,0,0,0,4,42,4,3,4,8,3,0,0,0,0,0,0,5,30,37,56,143,195,96,101,35,3,0,0,5,34,704,0,0,0,4,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,4,0,0,0,0,0,0,0,26,0,0,17,8,5,3,0,0,0,0,0,4,39,0,0,34,17,12,4,3,4,0,0,0,6,83,0,0,14,12,5,13,7,0,0,0,0,0,59,0,0,9,16,8,21,6,4,0,0,0,0,73,0,0,7,6,9,14,9,4,0,0,0,0,62,0,0,5,14,5,17,18,6,0,0,0,5,65,0,0,0,10,9,19,8,0,0,0,0,0,49,0,0,0,14,14,14,12,3,0,0,4,3,58,0,0,0,0,3,8,14,5,0,0,0,0,35,0,0,0,0,3,6,5,0,0,0
216021412,0,5,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,9,6,8,30,24,3,10,6,0,3,0,0,10,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,4,4,0,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,3,8,3,0,0,0,0,0,0,5,16,0,0,0,8,0,0,0,5,0,0,0,3,13,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0
216021413,3,0,0,0,0,0,8,43,0,3,0,6,0,0,0,0,0,0,0,13,29,33,47,196,326,101,50,20,7,0,0,5,59,841,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,3,3,5,0,0,0,0,0,0,9,0,0,11,16,0,7,0,0,0,0,0,5,42,0,0,23,17,9,3,0,0,0,0,0,5,58,0,5,23,43,17,7,0,0,0,0,0,6,96,4,0,18,27,15,7,0,0,0,0,3,0,70,0,0,13,31,17,24,4,4,0,0,0,0,98,0,0,14,19,20,20,3,0,0,0,0,3,77,0,0,7,19,36,16,7,0,0,0,0,9,93,0,3,4,23,6,14,3,4,0,0,0,7,66,0,0,11,26,24,12,8,0,0,0,0,0,84,0,4,4,4,6,9,4,6,0,0,0,3,37,0,0,5,5,0,9,5,0,0,0
216021414,9,7,5,0,0,0,0,40,0,9,4,6,0,5,6,0,0,0,0,9,38,20,55,93,139,91,109,92,24,3,0,4,33,663,0,0,0,0,0,3,5,0,0,0,0,3,9,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,9,0,4,0,9,0,0,0,0,0,30,0,0,17,5,4,13,0,3,0,0,0,0,42,0,0,17,18,27,8,12,4,0,0,0,0,89,0,3,11,10,13,20,17,5,0,0,0,4,76,0,0,10,13,7,16,14,8,0,0,0,0,70,0,0,4,9,14,19,18,6,0,0,0,4,65,0,0,4,12,6,20,18,12,0,0,0,0,68,0,0,0,6,8,16,19,3,0,0,0,0,58,0,0,0,5,5,16,36,15,0,0,0,0,81,0,0,0,0,0,4,12,8,0,0,0,0,27,0,0,4,0,0,0,9,4,5,0
216031415,8,3,0,0,0,0,4,53,0,4,5,9,0,3,0,0,0,0,3,19,46,34,81,164,282,140,134,50,10,3,0,10,50,955,0,0,3,3,0,0,0,0,0,0,0,3,13,0,0,0,3,4,0,0,0,0,0,0,0,12,0,0,18,9,12,6,0,0,0,0,0,0,46,0,5,29,19,10,5,0,0,0,0,0,6,76,0,10,33,33,10,9,5,0,0,0,0,4,107,0,4,5,37,13,22,5,0,0,0,0,3,79,0,0,19,32,29,23,9,0,0,0,0,4,115,0,0,9,24,29,24,6,0,0,0,0,5,94,0,0,6,11,14,27,17,6,0,0,0,4,89,0,4,11,16,9,22,20,0,0,0,0,0,75,0,0,0,16,11,27,19,4,0,0,0,4,76,0,0,0,11,8,8,8,4,0,0,0,5,41,0,0,0,0,7,10,4,3,0,0
216031416,19,28,14,0,0,4,7,138,6,12,17,15,4,3,3,0,0,0,0,26,90,72,144,330,551,291,370,269,72,11,3,12,80,2203,6,0,6,8,10,3,7,0,0,0,0,10,42,0,0,4,4,4,6,0,0,0,0,0,4,16,7,4,22,23,8,11,3,0,0,0,0,5,83,0,4,71,29,12,12,7,0,0,0,0,8,144,0,5,57,56,21,33,10,3,0,0,0,3,199,5,0,37,36,30,41,26,9,0,0,0,6,182,5,6,21,53,40,46,29,8,0,0,0,0,201,0,3,15,33,36,50,42,10,0,0,0,5,200,0,0,11,40,46,62,59,12,0,0,5,4,241,0,0,8,26,36,41,67,9,0,0,0,6,191,3,0,7,26,38,60,86,29,0,0,0,3,249,0,0,6,12,12,29,70,25,3,0,0,0,157,0,0,0,0,6,9,23,17,0,0
216031418,3,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,5,5,9,3,43,50,26,19,3,0,3,0,6,13,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,4,0,0,4,0,0,0,0,0,0,11,0,0,3,7,0,0,0,0,0,0,0,0,11,0,0,4,0,3,3,0,0,0,0,0,0,14,0,0,0,5,6,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,7,0,0,0,0,0,3,21,0,0,6,6,5,3,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
216031419,3,0,0,0,0,0,0,34,4,6,3,6,3,0,0,0,0,0,0,6,25,25,45,144,204,88,90,18,6,0,0,8,29,656,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,9,3,4,3,0,0,0,0,0,0,18,0,0,11,10,10,4,0,0,0,0,0,0,39,6,8,17,21,14,6,4,0,0,0,3,0,75,0,0,7,21,18,12,3,0,0,0,0,0,61,3,3,12,17,12,11,0,3,0,0,0,6,63,3,0,4,10,15,16,9,0,5,0,0,0,67,0,0,5,17,15,19,8,0,0,0,0,4,73,0,3,0,11,13,17,7,0,0,0,0,0,55,0,4,3,15,9,16,10,6,0,0,0,3,67,0,0,8,3,8,4,6,6,0,0,0,0,44,0,0,5,3,3,5,5,0,0,0
216031593,0,3,4,5,0,0,0,20,0,0,0,7,0,0,0,0,0,0,0,0,9,4,8,16,24,26,35,73,57,12,0,0,16,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,3,0,0,0,0,15,0,0,3,0,0,0,3,0,0,0,0,0,18,0,0,5,0,4,7,5,5,0,0,0,0,27,0,0,0,0,0,4,6,0,0,0,0,0,13,0,0,0,0,0,12,14,4,0,0,0,0,29,0,0,0,0,0,0,3,13,0,0,0,0,17,0,4,0,0,0,5,8,9,5,0,0,0,27,0,0,0,0,0,0,13,14,0,0,0,0,34,0,0,0,0,4,0,5,8,6,0
216031594,29,16,9,0,0,0,15,124,0,5,7,15,8,3,3,0,0,0,5,12,60,31,96,220,505,279,371,180,43,4,0,6,86,1806,3,0,3,3,4,6,10,0,0,0,0,0,36,0,0,0,0,5,0,0,0,0,0,0,4,19,9,10,10,24,14,18,8,3,0,0,0,3,92,4,4,34,33,20,14,7,0,0,0,0,3,116,4,0,34,45,35,43,27,0,0,0,0,3,200,0,4,5,34,31,40,34,5,0,0,0,0,165,0,0,15,49,47,57,31,6,0,0,0,8,214,0,0,6,37,38,52,25,9,0,0,0,0,175,0,0,8,25,36,47,49,9,0,0,0,4,188,0,5,3,18,35,49,44,3,0,3,0,6,172,0,0,7,19,21,41,57,13,0,0,0,0,163,0,0,5,8,8,23,40,13,0,0,0,0,106,0,0,0,0,0,7,21,9,0,0
